model,beta,epochs,train_z_norm_mean,train_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,train_z_std_mean,train_z_std_std,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_DIQ_xz_mean,train_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,train_aux_loss_mean,train_aux_loss_std,valid_z_norm_mean,valid_z_norm_std,valid_z_mean_norm_mean,valid_z_mean_norm_std,valid_z_std_mean,valid_z_std_std,valid_h_delta_acc_mean,valid_h_delta_acc_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,valid_aux_loss_mean,valid_aux_loss_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std,valid_H_Q_xCz_mean,valid_H_Q_xCz_std,valid_DIQ_xz_mean,valid_DIQ_xz_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,valid_d_H_Q_xCz_mean,valid_d_H_Q_xCz_std,valid_d_DIQ_xz_mean,valid_d_DIQ_xz_std,train_H_Q_xCzy_mean,train_H_Q_xCzy_std,train_DIQ_xzCy_mean,train_DIQ_xzCy_std,valid_H_Q_xCzy_mean,valid_H_Q_xCzy_std,valid_DIQ_xzCy_mean,valid_DIQ_xzCy_std,run_count
cdib,1000.0,0,0.9999876250371789,1.0186339137544737e-07,1.1004798491344308,0.019340695283488495,0.020044532646848398,0.0012914100036418236,,,-0.003186700994318182,0.0015269840716239332,,,4.5676044704336105,0.19849992849064194,-1.2456764461416185,0.198499928490642,-12237.917606238161,0.0369782299296653,1.0153212216165333,0.01541372555177675,1.1053415536880493,0.02348605034804142,0.020282106681002512,0.0009750301261271386,-0.002202786996066863,0.0020980962817317432,4.121740500132243,0.12156372694999033,-0.7998124758402506,0.12156372694999029,-12160.00737847222,40.609890731313484,-12233.329230671297,0.1985639346940053,4.118487564341227,0.14224639240213588,0.14273333333333335,0.012600529089420552,-2.854718097013608,0.0985976023511777,0.09635555555555557,0.008483797193168562,,,,,12.237917602062225,3.696045644934435e-05,0.0,0.0,12.239467938741049,0.0010599183718658046,0.0,0.0,,,,,,,,,3
cdib,1000.0,1,0.9999965613312795,4.364984993632123e-08,2.1974110664291815,0.01870308244132255,0.12416486673155856,0.009413961704090677,,,0.01058053681344697,0.00033811000490475783,,,3.0332765958525916,0.03674854572650906,0.2886514284394004,0.03674854572650903,-12232.480520537405,1.2303616518589913,1.0370590488115947,0.00787496857955839,2.5082265271080866,0.021008584261502605,0.18548698226610819,0.02458337268533742,-0.002576679841138152,0.0044659762795598214,2.7656730280982127,0.023196090423498343,0.5562549961937798,0.02319609042349819,-12146.8427734375,19.495844621050534,-12229.461086921297,1.2514958418958224,2.762226245244344,0.020467708909155943,0.3158,0.006286493458200706,-1.9146293396135172,0.014187127959407912,0.2630148148148148,0.004957365555517261,,,,,12.232480533195265,0.0012303561867856396,0.005411405003432072,0.001227317840949819,12.239467938741049,0.0010599183718658046,0.0,0.0,,,,,,,,,3
cdib,1000.0,2,0.999998585067012,1.2854738834485287e-07,3.126633687001286,0.1113792302738792,0.34341197023450426,0.05081473195567644,,,0.007265920928030303,0.0011016066605540004,,,2.8047962233875734,0.02233241329817956,0.5171318009044185,0.02233241329817981,-12230.323510372276,0.4293157005514549,1.0038628048366969,0.026961854262094364,3.5025762981838646,0.04913507061090701,0.445847041077084,0.03785678558228744,-0.0019840926898967563,0.00487738250037553,2.712258047527737,0.026934482625560287,0.609669976764255,0.026934482625560162,-12182.3916015625,53.342674029489224,-12227.518591319444,0.46195847466595824,2.7115154257456466,0.020296693888569705,0.32826666666666665,0.006897342483401358,-1.8794792352457843,0.014068586785390944,0.3062296296296297,0.004378529734253855,,,,,12.23032352599231,0.0004293299229726997,0.007582755251364274,0.00046013611277595084,12.239467938741049,0.0010599183718658046,0.0,0.0,,,,,,,,,3
cdib,1000.0,3,0.9999991596648187,6.509846372859395e-08,3.846845526135329,0.07760839378783674,0.5449723118746822,0.03776482122710968,,,0.004109256628787879,0.0013548990558001873,,,2.7730436446991837,0.01756554358758143,0.5488843795928088,0.017565543587581268,-12230.928339177912,1.0340537469070588,0.9947884215248957,0.01470049228971612,4.060510900285508,0.02685911429428982,0.6153405507405599,0.018843826349711188,-0.0010387379394051139,0.0017618200921043917,2.680193768607246,0.027832673221733994,0.6417342556847466,0.02783267322173408,-12194.309678819445,40.16656007968036,-12228.185940393518,1.017241757508441,2.680072946039836,0.020940186761513102,0.34073333333333333,0.007975796720913426,-1.8576850630213817,0.014514597002130458,0.3151185185185185,0.0031665172154467084,,,,,12.230928337935246,0.0010340302792623554,0.0069579599481640435,0.0010229385633677417,12.239467938741049,0.0010599183718658046,0.0,0.0,,,,,,,,,3
cdib,1000.0,4,0.9999993551861156,2.2634734873609405e-08,4.256532873168136,0.017574532614012203,0.6776654421154297,0.02444343837847794,,,0.0022215317234848485,0.0005315646783615679,,,2.7415382383447704,0.015789144493694757,0.5803897859472217,0.01578914449369499,-12232.246800278173,0.7400260147911312,1.007698893547058,0.01622136614109774,4.373639053768582,0.040554242311819415,0.7230570316314697,0.02472209492923773,-0.002153214686270895,0.005098262587733566,2.6524491045210095,0.027711697079150475,0.6694789197709826,0.02771169707915037,-12171.067165798611,1.5578100163288118,-12229.498694039352,0.7512275895030993,2.651225610860189,0.021255733998297766,0.3462666666666667,0.004805552344250707,-1.8376895828525226,0.014733381886677367,0.3204888888888889,0.0031459164202910224,,,,,12.232246832414107,0.0007400410816673197,0.005657125603068958,0.0007396522686785245,12.239185439215767,0.0005764910480897757,0.00028255250718858506,0.0004893952982565999,,,,,,,,,3
cdib,1000.0,5,0.9999994406420173,1.0385044314196295e-08,4.487969153306701,0.049069866558722836,0.7687076993963936,0.043510789602439155,,,0.0012989021070075758,0.0006219148680407845,,,2.7165435082984692,0.011342949507071464,0.6053845159935229,0.011342949507071438,-12232.866136955492,0.19009196316305796,1.0080301033125982,0.039467548063701056,4.551199171278211,0.048583564898516084,0.8067406680848864,0.03955872609684013,0.00033776387352507377,0.001053325436758203,2.6302080154418945,0.027138917655439635,0.6917200088500977,0.027138917655439642,-12181.753580729166,53.61602589946864,-12230.13267951389,0.18937509466697905,2.6285351799011227,0.018529211248372434,0.35286666666666666,0.006503332479070486,-1.8219617883980275,0.012843422590291304,0.3283333333333333,0.003303047601350914,,,,,12.232866149960143,0.00019009408734471826,0.005041261514027913,0.0001848384274282541,12.239460521274145,0.0010471554536390858,7.443957858615452e-06,1.2893313220523584e-05,,,,,,,,,3
cdib,1000.0,6,0.9999994920058684,1.376071417452174e-08,4.660423729455832,0.07309301374150201,0.8364031081172554,0.048281729530982455,,,0.0010341944839015152,0.0012781472821064889,,,2.6970767974853516,0.006637163955603546,0.6248512268066406,0.006637163955603485,-12233.265195904356,0.22061307081126688,1.0131634010208976,0.03600514343728974,4.712124294704861,0.05599611004604273,0.84946076075236,0.02620867663757053,-0.0006683259587020661,0.004651796417866606,2.6101960606045194,0.02595027719864112,0.7117319636874729,0.02595027719864112,-12159.745985243055,22.74017206551136,-12230.564466666669,0.23665574477409654,2.6083247412363684,0.017620578133812473,0.3588,0.0058889727457341985,-1.8079529895941413,0.012213637620614375,0.3332888888888889,0.0024838242119863013,,,,,12.233265201250711,0.00022063619218457229,0.004651858499555877,0.00022833807438738232,12.239467938741049,0.0010599183718658046,0.0,0.0,,,,,,,,,3
cdib,1000.0,7,0.9999995254205934,9.411737964228043e-09,4.812054654865553,0.06298478710164736,0.8884458389471878,0.04786636833409713,,,0.0011912582859848484,0.00024886249770530403,,,2.675825742609573,0.009977010595966236,0.6461022816824191,0.009977010595966227,-12233.519695859968,0.47417934737511763,1.0062980519400704,0.0393710655679873,4.856229517194959,0.05483462915059951,0.9092472990353903,0.029944279495070832,6.577633357915406e-05,0.004717785642377022,2.5949932999081082,0.029795928494084446,0.726934724383884,0.029795928494084564,-12182.044270833334,54.01200878870752,-12230.853063946759,0.4713843928103186,2.594039314397176,0.021029919593194384,0.36660000000000004,0.004951767361255995,-1.7980510479648908,0.014576817595353137,0.33785185185185185,0.00404873602183269,,,,,12.2335197094715,0.0004741826070517903,0.004365890766635085,0.00047838039108061243,12.239467938741049,0.0010599183718658046,0.0,0.0,,,,,,,,,3
cdib,1000.0,8,0.9999995534167145,1.2682155214630288e-08,4.946404970053471,0.054946313832809825,0.9568960382179781,0.033971540327680544,,,-0.00026877663352272726,0.0007806189960151186,,,2.659663400415218,0.015617120507539918,0.6622646238767739,0.015617120507539837,-12233.435171416313,0.2185034299833676,0.9873510334226819,0.021548097200170216,4.985841274261475,0.08292289284532926,0.9838500552707249,0.004266946953064651,0.0017009423780113065,0.00560852213722087,2.582681179046631,0.03856697597479473,0.7392468452453613,0.03856697597479472,-12193.94021267361,40.208661731088334,-12230.747018287037,0.23270968392387723,2.5816874022165934,0.029751379028573912,0.3634,0.008155979401641497,-1.7894893802707392,0.020622077361451614,0.34324444444444446,0.003714303350928144,,,,,12.233435153961182,0.0002184964453414702,0.004484459757804871,0.00024310178102326477,12.239021937052408,0.001322594809451565,0.0004459487067328559,0.0005209886723169296,,,,,,,,,3
cdib,1000.0,9,0.9999995781390956,1.0279590793675945e-08,5.080637935436133,0.0642444943793798,1.0199999369003556,0.01457508869670702,,,0.0001331676136363636,0.000873808481875224,,,2.639152670900027,0.01778066706028252,0.6827753533919653,0.017780667060282515,-12233.870357629023,0.3768120909416664,1.0047831932703655,0.012987078727520295,5.12787585788303,0.1265831371199397,1.0326499674055312,0.019863771917041955,-0.0014395174609759106,0.0025307098942925904,2.5686955716874866,0.037208421109122536,0.7532324526045057,0.03720842110912256,-12171.609917534724,1.5709287475603109,-12231.245955555554,0.3867570681284827,2.567565716425578,0.028837590562101948,0.3699333333333334,0.007392789279651727,-1.779700926151375,0.019988723366709312,0.34759999999999996,0.0021197484127446114,,,,,12.23387037262772,0.0003768093156539962,0.004020787549741341,0.00035398449281193124,12.239467938741049,0.0010599183718658046,0.0,0.0,,,,,,,,,3
cdib,1000.0,10,0.999999592701594,7.88679561659228e-09,5.214260718136123,0.13177001671354927,1.067092078879024,0.02169076555293442,,,0.0008760209517045454,0.000981278487465334,,,2.626769964893659,0.019316728379650018,0.6951580593983332,0.019316728379649824,-12233.452956690933,0.22074784742020662,0.9999412165747747,0.015058857290973353,5.248974906073677,0.18656577109157255,1.0799592733383179,0.03056808049698111,0.0011537264933628312,0.0032913477556547346,2.557009299596151,0.03789624035031936,0.7649187246958414,0.03789624035031945,-12194.038845486111,40.396087410040536,-12230.84014693287,0.28576839829161715,2.555282895787557,0.0283748173920764,0.3746666666666667,0.006712177987310313,-1.7711871663302183,0.01966791045448762,0.3516444444444444,0.003019524940151597,,,,,12.233452952269351,0.00022077341907635812,0.004431648687882857,0.00026355215022055465,12.239467938741049,0.0010599183718658046,0.0,0.0,,,,,,,,,3
cdib,1000.0,11,0.9999996133600221,1.3791241157480164e-08,5.322467971931804,0.12266728241233166,1.103251031063723,0.009873763266012898,,,-0.00019531249999999996,0.0007160159288644377,,,2.6140977157787844,0.021660768175300583,0.7078303085132078,0.02166076817530069,-12234.038936730589,0.4445777449332096,1.0165015194151137,0.017142509434607135,5.3868604765998,0.18243880154744394,1.112899131245083,0.044813811543200445,0.0010653845562930196,0.0019011950691076025,2.5485500229729543,0.041197888379453415,0.7733780013190376,0.0411978883794535,-12170.830946180555,2.4477422413114183,-12231.427188136573,0.43099744816071833,2.5479264357248943,0.03299604906557291,0.3756,0.008701723967122864,-1.7660880235503118,0.02287119232665986,0.35456296296296297,0.005566404222393326,,,,,12.234038902051521,0.00044460211291100286,0.00385894107096123,0.00042287895339414614,12.239450984530981,0.001030749072769234,1.7060173882378473e-05,2.95490879502391e-05,,,,,,,,,3
cdib,1000.0,12,0.9999996282611833,7.375802140136091e-09,5.4504901721622,0.1383445702984851,1.1309668913935171,0.030655390793704277,,,0.00032796223958333326,0.000667735161902219,,,2.6006766124205156,0.026278464991969012,0.7212514118714766,0.02627846499196913,-12234.053198612097,0.43130068973101343,0.9884387718306646,0.03413259898265513,5.470137013329399,0.19414366467099023,1.1330880324045818,0.05608406955189382,0.0003924974649705015,0.0029902153696956054,2.5369675424363876,0.04059328063172209,0.7849604818556045,0.04059328063172208,-12215.560438368057,41.35291427565058,-12231.42389236111,0.4215996032430077,2.5357220589955647,0.029502045068058282,0.3792,0.00918041393402282,-1.757628636126717,0.020449295606326436,0.35688888888888887,0.005983062513214881,,,,,12.234053192716656,0.00043132063487547387,0.0038792373556079287,0.00041447167137652336,12.238857375250923,0.0015971267146607062,0.000610510508219401,0.0006293701529646597,,,,,,,,,3
cdib,1000.0,13,0.9999996368406396,2.541851495988074e-09,5.552728928399809,0.18803766631705826,1.1642357025182608,0.0499734825029716,,,-0.00023844401041666667,0.0012740841608018577,,,2.58819271262848,0.018943422025166908,0.733735311663512,0.0189434220251668,-12233.880052971115,0.2630221200537374,0.9940744241078695,0.03278537370503275,5.57140408621894,0.20255684378636132,1.1700165669123332,0.07226280336277896,0.0014677244653392332,0.004823354250248937,2.52719783782959,0.034530424692738315,0.7947301864624023,0.03453042469273832,-12215.9306640625,40.7106423154289,-12231.283903356481,0.27399947913348766,2.5257275652567546,0.025605642340500664,0.37986666666666674,0.0010066445913694327,-1.750701003667712,0.017748503917035457,0.35969629629629635,0.0051000040345340406,,,,,12.233880066510403,0.00026301630800449585,0.0040232981696273346,0.0002646923657090079,12.239277415805391,0.0011566424994728323,0.00019039048088921443,0.0002265798176153592,,,,,,,,,3
cdib,1000.0,14,0.9999996431623445,1.7045651365679777e-09,5.65045228600502,0.13617387571665232,1.1904332433460338,0.06133815322895681,,,-0.0009474135890151515,0.0008020066851136693,,,2.575976662112005,0.017691234459557,0.7459513621799873,0.017691234459557136,-12233.77110336766,0.2290450956391554,0.9960802859730191,0.0249643513938844,5.680532614390056,0.1601166302431844,1.1972033050325182,0.0747941480995062,0.0012700353751843652,0.0024315144496981087,2.519471910264757,0.033982022455174496,0.8024561140272352,0.033982022455174496,-12215.847873263889,40.2815981758006,-12231.203129050926,0.24536717452626813,2.5190155132293697,0.02420762253438117,0.3810666666666667,0.006543189843901326,-1.7460485048010945,0.0167794172321628,0.3632518518518519,0.003570062995836152,,,,,12.233771103801152,0.00022903992442626408,0.004123167106599519,0.00022629734360852594,12.23906241522895,0.00037081601441421244,0.0004055764940049913,0.0007024790939722991,,,,,,,,,3
cdib,1000.0,15,0.9999996591923815,6.578547673652777e-09,5.763226693326776,0.17538834191709127,1.2248602520787355,0.046135927916224666,,,-9.240352746212124e-05,0.0007494024575223593,,,2.5660529705611146,0.01502413377859839,0.755875053730878,0.015024133778598498,-12234.222617409445,0.4710267802560959,0.9983917938338386,0.04774084815026224,5.7810438474019366,0.19973739566984308,1.2293111748165553,0.05257592087414992,-0.0026860269942232066,0.004592594099247156,2.507191763983833,0.028316190686449652,0.8147362603081597,0.028316190686449708,-12193.271484375,41.07583994616481,-12231.661855844906,0.46719849568851507,2.5056623287200925,0.018537083405090853,0.3839333333333333,0.003579571668975677,-1.73679276787142,0.01284892327031463,0.36670370370370375,0.004864044617512522,,,,,12.234222630659739,0.0004710540775182917,0.003667860320120147,0.00047850103832153653,12.239467938741049,0.0010599183718658046,0.0,0.0,,,,,,,,,3
cdib,1000.0,16,0.9999996731904419,5.322503013799913e-09,5.873821586370468,0.1346046924286786,1.2585767909432903,0.05693903446010946,,,0.00019235321969696966,0.0014677969819631349,,,2.5584183244994194,0.01601688480677322,0.7635096997925729,0.016016884806773303,-12233.759795217804,0.49086031845852585,1.002049406369527,0.016534380134588057,5.8927782906426325,0.11527038938060302,1.272339661916097,0.0518630799208857,0.00024738142975663747,0.0038380115984559065,2.498661624060737,0.033260290732699524,0.8232664002312554,0.03326029073269952,-12193.379014756945,40.987076674318146,-12231.198588020832,0.46842916780622673,2.497348916625977,0.024501593068682527,0.38693333333333335,0.006862458257310802,-1.7310303772762419,0.016983172948775015,0.3677925925925926,0.004622507113727466,,,,,12.23375977891864,0.0004908573116661522,0.004141174031026436,0.00047060084766190345,12.238954861958822,0.0016319557903523546,0.0005131297641330295,0.0008887668223542414,,,,,,,,,3
cdib,1000.0,17,0.9999996822214489,7.1867822344700316e-09,5.982172313964728,0.1253587793145675,1.2962853346358647,0.05525345974674724,,,5.644827178030301e-05,0.0004503207865025248,,,2.5530120278849746,0.015583507175843735,0.7689159964070176,0.015583507175843928,-12234.107116699219,0.2938635543181097,0.9935506648487515,0.014467040373063447,6.007990837097168,0.12960614191730666,1.2965445121129353,0.05505631847318314,-0.0009678003241765004,0.00510104011254178,2.4905651145511203,0.034106030080674234,0.8313629097408719,0.034106030080674095,-12194.326822916666,40.15147966878397,-12231.54096880787,0.29940814495265516,2.4901119602203368,0.02373317872385551,0.391,0.004161730409336965,-1.726014089251558,0.016450536879238486,0.36906666666666665,0.0034922842643055627,,,,,12.234107129501574,0.0002938450492464787,0.0038060911677100444,0.00030171193463232983,12.239445156521269,0.0010838735674448487,2.2702746921115453e-05,3.932231113874986e-05,,,,,,,,,3
cdib,1000.0,18,0.9999996967839473,5.760586105629266e-09,6.112880191116623,0.1137042592818015,1.3328187772721956,0.09173769388040157,,,-2.5449810606060577e-05,0.0008791741230625691,,,2.541577258344853,0.01669856756632888,0.7803507659471397,0.016698567566328874,-12233.703054717093,0.3436501088055009,0.9981270300017463,0.04680716219659313,6.139593177371555,0.06634897950898197,1.351537028948466,0.10255418570004411,-0.0010065699514503446,0.004163279849904136,2.4846839904785156,0.03083053562062045,0.8372440338134766,0.03083053562062045,-12181.743489583334,54.3820646965548,-12231.189179108796,0.327635178995282,2.4838091148376464,0.022280332052717605,0.39453333333333335,0.007272780302836979,-1.7216453475117683,0.015443557668748225,0.37175555555555556,0.002796028930068091,,,,,12.233703051552629,0.0003436417842208991,0.004173513163219799,0.0003350609511305572,12.238946490817598,0.0014081124032496257,0.0005213684505886502,0.000640044465103981,,,,,,,,,3
cdib,1000.0,19,0.9999997029927643,1.0821321657459391e-08,6.235937397588383,0.14285047101845214,1.365811111123273,0.11864450899888768,,,-0.00046815814393939397,0.0002771665391576787,,,2.5340026088736276,0.017782141227766453,0.7879254154183647,0.017782141227766647,-12233.935265743372,0.47062074213372,0.9918935365147061,0.030832445858348115,6.253561390770805,0.19046647230728952,1.3497203058666656,0.1064071285303069,0.00016216026763765973,0.004710367978244785,2.481514056523641,0.030445379315042164,0.8404139677683512,0.030445379315042195,-12193.922743055557,40.500860922409636,-12231.383947337963,0.4280458321910271,2.4798155460357667,0.01966971124270322,0.3940666666666666,0.007094598884597561,-1.7188772101446987,0.01363409545231171,0.3744518518518518,0.004170225640538406,,,,,12.233935256799063,0.000470635526200149,0.003973959973364165,0.00044527858341126674,12.239392704433866,0.0011423030800224744,7.520781622992622e-05,0.00013026375883653542,,,,,,,,,3
cdib,1000.0,20,0.9999997022025514,1.555761303622823e-08,6.305971943970882,0.18468347664284854,1.3724570836533199,0.11736791418525494,,,5.615234375000003e-05,0.0005937648487598825,,,2.523754919117147,0.017670426686556353,0.798173105174845,0.017670426686556273,-12233.542417584045,0.8227685141802557,0.9818910625245837,0.01826849410231466,6.283885320027669,0.1479638154532744,1.3627650207943385,0.11041034213800827,-0.0013969068799164208,0.0033613885636442965,2.4722847408718533,0.03635040623098891,0.8496432834201388,0.03635040623098895,-12216.73676215278,39.4445789999011,-12231.009531944444,0.8751553669149675,2.4712417476654056,0.026092059939449602,0.3948666666666667,0.009932438438436601,-1.7129342201540867,0.018085673785557928,0.3766962962962963,0.005155571519770924,,,,,12.233542409810154,0.0008227590406357636,0.004360231937784137,0.0008596391179477551,12.239326688978409,0.0012214860679091992,0.00014122327168782553,0.00024460588177441716,,,,,,,,,3
cdib,1000.0,21,0.99999970367009,9.680069273964641e-09,6.358394505399647,0.17287998428442017,1.3933053249211023,0.1370046538553085,,,-0.0009306196732954546,0.000810945119226546,,,2.515505563580629,0.019215249331607277,0.8064224607113636,0.01921524933160756,-12234.076933889679,0.29985300325970093,0.9914697209993998,0.034227669315818963,6.3506142828199605,0.18098968564515677,1.4012707869211833,0.11145081376393705,0.0011318810687069804,0.0037908958991659534,2.4629796875847707,0.03111491968275156,0.8589483367072211,0.0311149196827514,-12193.971028645834,40.46978494506433,-12231.553784375,0.3079200328395027,2.4627488070170087,0.018882313566627545,0.3938,0.002306512518934183,-1.707047394383202,0.013088168539291387,0.3793037037037037,0.004980769603547371,,,,,12.234076924396284,0.0002998728397269832,0.0038296368085976805,0.00029372551523514724,12.239467938741049,0.0010599183718658046,0.0,0.0,,,,,,,,,3
cdib,1000.0,22,0.9999997068309422,8.277054351558976e-09,6.44198736819354,0.15589480201977854,1.4333678583304088,0.12716834623785117,,,-0.0002686286695075758,0.0007110180123104139,,,2.508839665488763,0.022186779645530754,0.8130883588032288,0.0221867796455306,-12234.27920624704,0.17300445399365635,1.00571780734592,0.01784982743391548,6.499940925174289,0.11804017307634092,1.4505348602930705,0.12113533613757972,0.0018674237186578164,0.0007100062117474404,2.4574586550394693,0.03641657271926754,0.8644693692525228,0.036416572719267466,-12182.755533854166,21.102351633734717,-12231.750246759259,0.17378599667958072,2.4565733239491783,0.02614597998341857,0.39633333333333337,0.007965760059990081,-1.702766883761684,0.01812301345773233,0.38025925925925924,0.005723520169229053,,,,,12.234279211723441,0.0001730159638513351,0.0036454200744628906,0.00016434537485814267,12.239467938741049,0.0010599183718658046,0.0,0.0,,,,,,,,,3
cdib,1000.0,23,0.9999997151846235,3.519486576286666e-09,6.5382501537149595,0.1292503806250896,1.4475297544038659,0.13813020744683466,,,0.0005907463304924242,0.000550024398713455,,,2.500725064313773,0.026307294669753283,0.8212029599782192,0.026307294669753175,-12233.797322591146,0.2903847955856751,0.9936101767751905,0.041363306369317496,6.523245917426216,0.09889106129834355,1.4252569278081257,0.12167686008334756,-0.0012215433336406098,0.0029657197305792394,2.449062797758314,0.032233246941945334,0.8728652265336779,0.03223324694194534,-12204.753580729166,60.52299620746209,-12231.302904861112,0.2875775344929969,2.4485411284128826,0.02481744467017563,0.4010666666666667,0.007489548272982395,-1.697199412778765,0.017202173134281233,0.38231111111111105,0.006091929492227535,,,,,12.233797351519266,0.00029038584759999685,0.004092171788215637,0.0002871581299037081,12.239454905192057,0.0010374934889823856,1.308653089735243e-05,2.266653640903434e-05,,,,,,,,,3
cdib,1000.0,24,0.9999997156361738,9.729311951122334e-09,6.633716784643404,0.11873843628742117,1.4513332297404606,0.14838412918208854,,,0.00018968986742424243,0.0005019490902557976,,,2.4886814753214517,0.026175604910288506,0.8332465489705404,0.0261756049102884,-12233.911236387312,0.4214493648910167,0.9991933902104696,0.02782443186039427,6.653114901648627,0.08762544003725732,1.450017425749037,0.14378585561962567,-0.0009343120083579163,0.0016422410084066148,2.443858544031779,0.030975245171726933,0.8780694802602133,0.03097524517172684,-12215.803059895834,40.4902022261873,-12231.419338078704,0.4223466477217133,2.4421870358784994,0.021186582941586558,0.4050666666666667,0.004883987441971278,-1.6927950955738622,0.014685409941369,0.3847555555555555,0.00676311711316753,,,,,12.23391122709621,0.00042147872377770875,0.003987391338203893,0.00039713017695517283,12.239111052619087,0.0007249065452561765,0.000356753667195638,0.00040140278138224046,,,,,,,,,3
cdib,1000.0,25,0.9999997298600095,1.2221612707606173e-08,6.76944088755232,0.133730561505526,1.4887392717328938,0.15215327558778693,,,0.0002263109611742424,0.0003532542940743851,,,2.4851587771466286,0.024785316827009848,0.8367692471453637,0.02478531682700982,-12233.670243696733,0.5771475637471077,0.9910475545459323,0.017088370509840845,6.7905199262830935,0.16120875465445159,1.498480545149909,0.11847036797973204,0.0019009120344764003,0.0018533267803819754,2.4386373360951743,0.028589758132204227,0.883290688196818,0.028589758132204084,-12193.822265625,40.335447822137006,-12231.165051793983,0.5912889189795109,2.437481781641642,0.022151455206480826,0.4035333333333333,0.005001333155602947,-1.6895336205708482,0.015354187951004726,0.38865185185185186,0.005718686430081374,,,,,12.233670247323586,0.000577137829899341,0.004244921785412413,0.0006021999226719402,12.238820499844023,0.0015243216466874925,0.0006473859151204427,0.0008743901338129833,,,,,,,,,3
cdib,1000.0,26,0.9999997381008033,1.633440837060318e-08,6.854979531331495,0.21727292691988223,1.5231469991532238,0.12072450330070984,,,0.0004896129261363636,0.000566202574425241,,,2.473383225726359,0.021338785284036908,0.8485447985656335,0.021338785284036828,-12233.706624348959,0.3638759290208896,0.9948625763257345,0.023008395937665328,6.874895996517606,0.26897349227508904,1.5313994884490967,0.07918643309503959,-0.002023342436393806,0.003660131022059334,2.4344600836435952,0.03177854080525586,0.8874679406483968,0.03177854080525586,-12193.539605034724,40.10081308101987,-12231.233915104167,0.3818736140732931,2.4328128321329756,0.02248903584625956,0.40619999999999995,0.005499090833946987,-1.686297419541081,0.015588214965370153,0.3910222222222222,0.003653579337486546,,,,,12.233706642280923,0.00036389011405643076,0.004184764894572171,0.00036583227175843186,12.23881859249539,0.0009716785561711442,0.0006493462456597221,0.0005745029557582648,,,,,,,,,3
cdib,1000.0,27,0.9999997356172763,3.0891414807856464e-08,6.948267773245321,0.30317418800903295,1.5701811555208582,0.10712198668359586,,,-0.0010374496922348486,0.000553018782611661,,,2.4676727426774576,0.018223900830764597,0.8542552816145347,0.01822390083076473,-12233.964699485086,0.12088546138371907,0.9968925979402331,0.032311312465917175,6.959152857462565,0.27284256460224776,1.5782909923129613,0.08711197737837013,-0.0032330028192600804,0.004744296107454553,2.430809497833252,0.032169357624041155,0.8911185264587402,0.032169357624041044,-12204.899305555557,60.3047613967947,-12231.477916377315,0.09183251640970212,2.428627036412557,0.02451685787071818,0.4063333333333334,0.005622573550726855,-1.6833960402473807,0.016993761789444495,0.3924,0.0033030476013508926,,,,,12.233964690656373,0.00012086792864377464,0.003949749198826877,9.645480928675135e-05,12.239370028177897,0.0011381256267523259,9.788407219780817e-05,0.00016954018629834392,,,,,,,,,3
cdib,1000.0,28,0.9999997467931472,2.0099380062932287e-08,7.028088854117828,0.25231838395174383,1.5938426247148803,0.12374479196215953,,,-0.0004161487926136363,0.0002723066959563393,,,2.4634816786556533,0.02116152676447664,0.8584463456363389,0.021161526764476486,-12233.66250517874,0.26890946873324867,0.9886692232555813,0.024810767696913382,7.041339450412327,0.19703729360868608,1.5888301266564264,0.12056551396804054,-0.0019305593965093417,0.0015365342586587025,2.4238508542378745,0.03571497797263209,0.8980771700541178,0.035714977972632206,-12216.5341796875,40.15650119727678,-12231.211201157406,0.303673454558549,2.421824660873413,0.03007945630963459,0.40640000000000004,0.005574943945906535,-1.678680978652835,0.020849464119524028,0.3930370370370371,0.004963388594241744,,,,,12.233662511363173,0.0002689149329959034,0.004226904023777355,0.0002973827067903437,12.239467938741049,0.0010599183718658046,0.0,0.0,,,,,,,,,3
