datasize,beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
e100,0.1,2,143,-0.5586884363217788,4.904479991149902,0.4716,0.9945555555555555
e100,0.1,2,144,-0.5597543219826439,4.906521893310547,0.4714,0.9945555555555555
e100,0.1,2,145,-0.559812516039068,4.917221857452392,0.4714,0.9947111111111111
e100,0.1,2,146,-0.5595857103867964,4.910738079071045,0.4718,0.9947111111111111
e100,0.1,2,147,-0.5608008892752907,4.909972109222412,0.4716,0.9943111111111111
e100,0.1,2,148,-0.560345912768624,4.9154575897216795,0.4722,0.9946444444444444
e100,0.1,2,149,-0.5606331020658667,4.913829863739013,0.471,0.9944222222222222
e100,0.1,2,150,-0.5614447188724171,4.91357954864502,0.4714,0.9946888888888888
e100,0.1,2,151,-0.5610763839548284,4.921954861450195,0.4712,0.9947333333333334
e100,0.1,2,152,-0.5617673522212289,4.928006307220459,0.471,0.9947777777777778
e100,0.1,2,153,-0.5625726603507996,4.922318837738037,0.4714,0.9943333333333333
e100,0.1,2,154,-0.5623461026105013,4.919022689819336,0.472,0.9944666666666667
e100,0.1,2,155,-0.5625944748791781,4.923166139221191,0.4712,0.9946444444444444
e100,0.1,2,156,-0.5627661699641835,4.925291617584229,0.4716,0.9944666666666667
e100,0.1,2,157,-0.5624128530328923,4.93445821762085,0.4714,0.9946
e100,0.1,2,158,-0.5636053209478205,4.931635116577149,0.4712,0.9945111111111111
e100,0.1,2,159,-0.5635998540661552,4.928534378814697,0.47,0.9944222222222222
e100,0.1,2,160,-0.5639965616919778,4.931755009460449,0.4702,0.9949555555555556
e100,0.1,2,161,-0.564033765185963,4.930979122924804,0.4706,0.9946
e100,0.1,2,162,-0.5639659613522616,4.931476941680908,0.472,0.9944888888888889
e100,0.1,2,163,-0.5639561987053264,4.938333180999756,0.4706,0.9949111111111111
e100,0.1,2,164,-0.5642134506832469,4.933613697052002,0.4712,0.9943555555555555
e100,0.1,2,165,-0.5646460987437855,4.93414116897583,0.4714,0.9945555555555555
e100,0.1,2,166,-0.5644367502862757,4.94223800201416,0.4708,0.9950444444444444
e100,0.1,2,167,-0.5655164371403781,4.944386000823974,0.4706,0.9947555555555555
e100,0.1,2,168,-0.5656602988156405,4.940809356689453,0.4708,0.9944444444444445
e100,0.1,2,169,-0.5657178100932728,4.941441172027588,0.4714,0.9944666666666667
e100,0.1,2,170,-0.565853976466439,4.940631768035889,0.4718,0.9947111111111111
e100,0.1,2,171,-0.5654280956051566,4.941496978759766,0.4712,0.9947555555555555
e100,0.1,2,172,-0.5660091507218101,4.9462730529785155,0.4712,0.9946444444444444
e100,0.1,2,173,-0.5665181699839505,4.947483435821534,0.4712,0.9944444444444445
e100,0.1,2,174,-0.566671164079146,4.947398207092285,0.4714,0.9946888888888888
e100,0.1,2,175,-0.5668728777972135,4.947466658782959,0.4722,0.9946
e100,0.1,2,176,-0.5665587537982247,4.947509158325195,0.4716,0.9947555555555555
e100,0.1,2,177,-0.5667436999754473,4.950121064758301,0.4714,0.9945777777777778
e100,0.1,2,178,-0.5665616673296148,4.9501824447631835,0.4716,0.9943333333333333
e100,0.1,2,179,-0.5669957052317532,4.9475144729614255,0.4716,0.9944
e100,0.1,2,180,-0.5677652467640963,4.9468759872436525,0.4722,0.9949333333333333
e100,0.1,2,181,-0.5670923721530221,4.950001919555664,0.4718,0.9944444444444445
e100,0.1,2,182,-0.5675513493191112,4.951535179901123,0.4716,0.9945555555555555
e100,0.1,2,183,-0.5671658164197748,4.954682520294189,0.4714,0.9948222222222223
e100,0.1,2,184,-0.5677494808197021,4.953794296264649,0.4718,0.9947555555555555
e100,0.1,2,185,-0.5681856378988787,4.953941017913818,0.4716,0.9944888888888889
e100,0.1,2,186,-0.5678293538050218,4.954335655975342,0.4714,0.9948222222222223
e100,0.1,2,187,-0.567841449139335,4.955112627410888,0.4718,0.9943555555555555
e100,0.1,2,188,-0.5676861663471569,4.957104418945312,0.4718,0.9947555555555555
e100,0.1,2,189,-0.5676223113926975,4.95824608001709,0.4718,0.9947111111111111
e100,0.1,2,190,-0.5679901314041831,4.958820639801026,0.471,0.9946
e100,0.1,2,191,-0.5691371759804812,4.957864669036865,0.4712,0.9945777777777778
e100,0.1,2,192,-0.568417267556624,4.961246601867676,0.47,0.9946222222222222
e100,0.1,2,193,-0.5688339869065718,4.957899394226074,0.4714,0.9946888888888888
e100,0.1,2,194,-0.5683252902291038,4.959162069702148,0.4722,0.9947555555555555
e100,0.1,2,195,-0.568948172933405,4.958706541442871,0.4712,0.9944222222222222
e100,0.1,2,196,-0.5691558607274836,4.960574339294434,0.4722,0.9947333333333334
e100,0.1,2,197,-0.568655399053747,4.96032322845459,0.4708,0.9946222222222222
e100,0.1,2,198,-0.5690561175606468,4.96236276550293,0.471,0.9944222222222222
e100,0.1,2,199,-0.5693685980450023,4.95955704498291,0.4714,0.9946
e100,0.1,0,0,1.3316731240099127,1.820531012916565,0.4314,0.4882666666666667
e100,0.1,0,1,0.752886005861109,1.5605490692138673,0.485,0.9115555555555556
e100,0.1,0,2,0.3625330514604395,1.47098306350708,0.5006,0.9833777777777778
e100,0.1,0,3,0.15216132540106772,1.498970696258545,0.5028,0.9956
e100,0.1,0,4,0.04376353133537553,1.5425852449417115,0.502,0.9982888888888889
e100,0.1,0,5,-0.01655428702506152,1.6064118782043457,0.5042,0.9991777777777778
e100,0.1,0,6,-0.06045783671628345,1.675141509628296,0.5082,0.9996
e100,0.1,0,7,-0.09345808883146806,1.749868624305725,0.5056,0.9997777777777778
e100,0.1,0,8,-0.1163298465945504,1.8111860260009767,0.507,0.9997555555555555
e100,0.1,0,9,-0.13457414982535623,1.8813872058868408,0.5082,0.9998
e100,0.1,0,10,-0.15006362750096755,1.9498772352218627,0.5056,0.9998222222222222
e100,0.1,0,11,-0.1633552166115154,2.0299044136047364,0.5044,0.9998
e100,0.1,0,12,-0.1755234023289247,2.104251569366455,0.5042,0.9995777777777778
e100,0.1,0,13,-0.1890735452218489,2.146243241882324,0.5054,0.9996
e100,0.1,0,14,-0.20002068982557816,2.2463113189697266,0.5068,0.9996222222222222
e100,0.1,0,15,-0.21043652246215128,2.3277942581176756,0.5044,0.9994444444444445
e100,0.1,0,16,-0.2201985405293378,2.3232361145019533,0.5062,0.9993333333333333
e100,0.1,0,17,-0.23041475393121894,2.4607178829193117,0.4996,0.9991555555555556
e100,0.1,0,18,-0.24102659645080565,2.5749075775146486,0.495,0.9991777777777778
e100,0.1,0,19,-0.2506777092695236,2.6139304725646975,0.502,0.9983777777777778
e100,0.1,0,20,-0.25980845955068416,2.688062802886963,0.4958,0.9986222222222222
e100,0.1,0,21,-0.26886335384195503,2.768559073638916,0.4942,0.9982
e100,0.1,0,22,-0.27691232793547893,2.9094679496765137,0.489,0.9978666666666667
e100,0.1,0,23,-0.28428560316779394,2.9464026210784913,0.486,0.9979111111111111
e100,0.1,0,24,-0.29355762227665294,2.966755178451538,0.4902,0.9972888888888889
e100,0.1,0,25,-0.2995330527392301,3.1254296936035155,0.4862,0.9976666666666667
e100,0.1,0,26,-0.3073173828385093,3.1307676074981687,0.4852,0.997
e100,0.1,0,27,-0.3156060121016069,3.1629553592681883,0.4808,0.9968888888888889
e100,0.1,0,28,-0.32303621621131895,3.3150328186035156,0.477,0.9966888888888888
e100,0.1,0,29,-0.3303687757231972,3.343682019042969,0.479,0.9966
e100,0.1,0,30,-0.3378770595723932,3.3873761375427245,0.4816,0.9961111111111111
e100,0.1,0,31,-0.34313161807927217,3.4458996910095214,0.4784,0.9960666666666667
e100,0.1,0,32,-0.34931955050121655,3.4371276161193847,0.4818,0.9952
e100,0.1,0,33,-0.3563271535569971,3.5004524585723877,0.479,0.9954444444444445
e100,0.1,0,34,-0.3622331297050823,3.6134624557495116,0.4728,0.9957111111111111
e100,0.1,0,35,-0.3688059202627702,3.6501784175872802,0.4762,0.9954
e100,0.1,0,36,-0.3751507709763267,3.712684572982788,0.4752,0.9953555555555555
e100,0.1,0,37,-0.3817068868376992,3.647660061645508,0.4788,0.9952666666666666
e100,0.1,0,38,-0.3864122279644012,3.8172754905700685,0.4684,0.9952666666666666
e100,0.1,0,39,-0.39100279394496573,3.8620491207122805,0.4738,0.9949555555555556
e100,0.1,0,40,-0.3956516349575736,3.819980216598511,0.4744,0.9948888888888889
e100,0.1,0,41,-0.40001770593469793,3.8418870861053467,0.4732,0.9949111111111111
e100,0.1,0,42,-0.4039730361635035,3.8897996227264406,0.4696,0.9946666666666667
e100,0.1,0,43,-0.4076192361831665,3.9097560512542726,0.4718,0.9950222222222223
e100,0.1,0,44,-0.4129240384492007,3.915992268371582,0.4744,0.9947333333333334
e100,0.1,0,45,-0.4167637277386405,3.967984585571289,0.4702,0.9945333333333334
e100,0.1,0,46,-0.4208594571243633,3.9464342433929445,0.4708,0.9945111111111111
e100,0.1,0,47,-0.42421804770122873,3.9866056926727294,0.4762,0.9940888888888889
e100,0.1,0,48,-0.42745768964507364,4.052157004547119,0.471,0.9946666666666667
e100,0.1,0,49,-0.43130770292282106,4.216531233978271,0.461,0.9951111111111111
e100,0.1,0,50,-0.43486950586058876,4.164669614410401,0.4676,0.9947111111111111
e100,0.1,0,51,-0.4380919207486239,4.127687046051025,0.4698,0.9944
e100,0.1,0,52,-0.4411694620262493,4.128526257324219,0.4708,0.9946
e100,0.1,0,53,-0.4444411364121871,4.124049094390869,0.4712,0.9942888888888889
e100,0.1,0,54,-0.44735449266867205,4.252149533081055,0.4666,0.9945555555555555
e100,0.1,0,55,-0.45004124891107733,4.212973473358154,0.4676,0.9942444444444445
e100,0.1,0,56,-0.4535104791901328,4.275310466766357,0.4658,0.9942
e100,0.1,0,57,-0.4559026850006797,4.27494575805664,0.4656,0.9941333333333333
e100,0.1,0,58,-0.4585079320907593,4.347409540557861,0.4636,0.9947333333333334
e100,0.1,0,59,-0.4621119247003035,4.266802019500733,0.468,0.9938444444444444
e100,0.1,0,60,-0.463789351606369,4.349480132293701,0.4628,0.9948
e100,0.1,0,61,-0.4669892513535239,4.3389654602050785,0.465,0.9942222222222222
e100,0.1,0,62,-0.4688837444565513,4.397843918609619,0.4652,0.9942
e100,0.1,0,63,-0.4720307014465332,4.366129377746582,0.4676,0.9936888888888888
e100,0.1,0,64,-0.47424800073450263,4.4040500381469725,0.4654,0.9937777777777778
e100,0.1,0,65,-0.47619755376469003,4.386085949707031,0.4668,0.9942888888888889
e100,0.1,0,66,-0.4784174192428589,4.437450426483155,0.4628,0.9942222222222222
e100,0.1,0,67,-0.4801006324594671,4.44523942489624,0.4674,0.9942666666666666
e100,0.1,0,68,-0.48183903056491506,4.4914165847778325,0.4636,0.9941555555555556
e100,0.1,0,69,-0.4842450596029108,4.47500274810791,0.464,0.9939777777777777
e100,0.1,0,70,-0.4868471040032127,4.408748248291015,0.4678,0.9936666666666667
e100,0.1,0,71,-0.48800926449082116,4.465580779266357,0.4656,0.994
e100,0.1,0,72,-0.49034454365643587,4.510739765167236,0.4636,0.9939555555555556
e100,0.1,0,73,-0.4915395581765608,4.5450392227172856,0.4614,0.994
e100,0.1,0,74,-0.493765130294453,4.574967166137696,0.4612,0.994
e100,0.1,0,75,-0.4947787761124698,4.620620404815674,0.4602,0.9940444444444444
e100,0.1,0,76,-0.4980331524242054,4.550237593078613,0.464,0.9938222222222223
e100,0.1,0,77,-0.4991271814779802,4.512284002685547,0.467,0.9936222222222222
e100,0.1,0,78,-0.5002340258251537,4.58554953918457,0.464,0.9941333333333333
e100,0.1,0,79,-0.5020904635689475,4.593068218994141,0.4632,0.9942888888888889
e100,0.1,0,80,-0.5037549128749154,4.594428128051757,0.4618,0.9937111111111111
e100,0.1,0,81,-0.5052038021217693,4.576902248382568,0.4656,0.9937111111111111
e100,0.1,0,82,-0.5064233870766379,4.67051477355957,0.46,0.9940222222222223
e100,0.1,0,83,-0.5083794160149314,4.651680261230469,0.4622,0.9937777777777778
e100,0.1,0,84,-0.5090196872147646,4.687887016296386,0.4606,0.9937333333333334
e100,0.1,0,85,-0.5107375807458704,4.604767586517334,0.464,0.9936222222222222
e100,0.1,0,86,-0.5119943485346707,4.669073042297363,0.4624,0.9941111111111111
e100,0.1,0,87,-0.5138719423900951,4.726333592987061,0.4572,0.9942444444444445
e100,0.1,0,88,-0.5146581380974162,4.687098203277588,0.4626,0.9934444444444445
e100,0.1,0,89,-0.5158763384298845,4.69914527053833,0.4606,0.9935111111111111
e100,0.1,0,90,-0.5178064874692396,4.670052351379394,0.4644,0.9934444444444445
e100,0.1,0,91,-0.5175911620573564,4.731792579650879,0.4596,0.9942888888888889
e100,0.1,0,92,-0.5193653011235324,4.720540232086182,0.4634,0.9936666666666667
e100,0.1,0,93,-0.5206097800428217,4.741623416900635,0.4598,0.9936666666666667
e100,0.1,0,94,-0.5214639263933355,4.751787804412841,0.4592,0.9939777777777777
e100,0.1,0,95,-0.5224422857587988,4.754589680480957,0.4592,0.9938
e100,0.1,0,96,-0.5237518380771984,4.727510326385498,0.4618,0.9935555555555555
e100,0.1,0,97,-0.524686006975174,4.727652088165283,0.4626,0.9938888888888889
e100,0.1,0,98,-0.5257262249816548,4.742427133941651,0.4624,0.9934888888888889
e100,0.1,0,99,-0.5268124004277316,4.729258619689942,0.463,0.9935777777777778
e100,0.1,0,100,-0.5273157606124877,4.769949175262451,0.4604,0.9942444444444445
e100,0.1,0,101,-0.5290799756093458,4.767323348999024,0.461,0.9936
e100,0.1,0,102,-0.5302300684582103,4.781056069946289,0.461,0.9938
e100,0.1,0,103,-0.5314111661607569,4.788185580444336,0.4608,0.9937111111111111
e100,0.1,0,104,-0.5319615760889921,4.799473002624512,0.4606,0.9938
e100,0.1,0,105,-0.5324041567975825,4.810566580963135,0.4606,0.9935333333333334
e100,0.1,0,106,-0.5337714540524916,4.806912601470947,0.46,0.9935777777777778
e100,0.1,0,107,-0.5338338317090815,4.8438288047790525,0.4576,0.9936666666666667
e100,0.1,0,108,-0.5347798251368783,4.823617989349366,0.4596,0.9934
e100,0.1,0,109,-0.5358257082375613,4.819318314361572,0.4596,0.9931555555555556
e100,0.1,0,110,-0.5362367941336198,4.819486514282227,0.4608,0.9935777777777778
e100,0.1,0,111,-0.5371542096788233,4.827574779510498,0.4604,0.9939555555555556
e100,0.1,0,112,-0.5377099821567536,4.830208139038086,0.4598,0.9936888888888888
e100,0.1,0,113,-0.5384883633960377,4.850421797943115,0.4594,0.9939333333333333
e100,0.1,0,114,-0.5388809295437552,4.83229218673706,0.4606,0.9932666666666666
e100,0.1,0,115,-0.539402460973913,4.8567677551269535,0.4596,0.9938444444444444
e100,0.1,0,116,-0.5408706498926336,4.845843730163574,0.4594,0.9934
e100,0.1,0,117,-0.5404173700679432,4.847905049133301,0.4598,0.9937111111111111
e100,0.1,0,118,-0.5413509159608321,4.859226946258545,0.4608,0.9937333333333334
e100,0.1,0,119,-0.5424191893577576,4.8668746070861815,0.4594,0.9934222222222222
e100,0.1,0,120,-0.5428685099775141,4.851238535308838,0.4608,0.9937777777777778
e100,0.1,0,121,-0.5433251119093462,4.852889643859863,0.461,0.9937333333333334
e100,0.1,0,122,-0.544080510078777,4.863467143249512,0.4592,0.9934222222222222
e100,0.1,0,123,-0.5437914561618458,4.894926982879639,0.4586,0.9940666666666667
e100,0.1,0,124,-0.5451612445614554,4.866511312103271,0.4604,0.9934888888888889
e100,0.1,0,125,-0.5450452841238542,4.875664896392823,0.4594,0.9937111111111111
e100,0.1,0,126,-0.5459874528191306,4.8896271499633785,0.459,0.9935777777777778
e100,0.1,0,127,-0.5467059317502109,4.87848585357666,0.46,0.9935333333333334
e100,0.1,0,128,-0.5469047049695795,4.885507556915283,0.46,0.9936888888888888
e100,0.1,0,129,-0.5473498530994763,4.893600550079346,0.4596,0.994
e100,0.1,0,130,-0.5474583416071805,4.893997027587891,0.4598,0.9935111111111111
e100,0.1,0,131,-0.5477867477156899,4.900915366363526,0.4588,0.9934888888888889
e100,0.1,0,132,-0.5484826228401878,4.914306996917724,0.4588,0.9938888888888889
e100,0.1,0,133,-0.5493139659361406,4.9125216156005855,0.458,0.9938222222222223
e100,0.1,0,134,-0.549294398208098,4.922171717071533,0.458,0.9938
e100,0.1,0,135,-0.5502980994788084,4.929348230743408,0.4582,0.9934888888888889
e100,0.1,0,136,-0.5500516533678228,4.915108041381836,0.4598,0.9937111111111111
e100,0.1,0,137,-0.5509933142315258,4.912098017120361,0.4596,0.9932666666666666
e100,0.1,0,138,-0.5510445899443193,4.920672833251953,0.4588,0.9938666666666667
e100,0.1,0,139,-0.5515825672062961,4.914092742919922,0.4588,0.9934888888888889
e100,0.1,0,140,-0.5513566918113015,4.911776079559326,0.459,0.9935333333333334
e100,0.1,0,141,-0.5519335632931103,4.921927787017823,0.4592,0.9939111111111111
e100,0.1,0,142,-0.5527131257230585,4.91065712966919,0.4602,0.9934444444444445
e100,0.1,0,143,-0.5515019897981124,4.929315535736084,0.46,0.9939111111111111
e100,0.1,0,144,-0.5530156959013506,4.916205344390869,0.4596,0.9934666666666667
e100,0.1,0,145,-0.5530606287089261,4.931119918823242,0.46,0.9938888888888889
e100,0.1,0,146,-0.5533597937410528,4.938307578277588,0.4594,0.9936888888888888
e100,0.1,0,147,-0.5540315199158409,4.9309865074157715,0.4592,0.9934
e100,0.1,0,148,-0.5542337172594938,4.938693466949463,0.4588,0.9935111111111111
e100,0.1,0,149,-0.5548819624510678,4.936830778503418,0.4592,0.9938444444444444
e100,0.1,0,150,-0.5542584986123171,4.942840842437744,0.459,0.9937111111111111
e100,0.1,0,151,-0.5553503351384943,4.949278629302978,0.458,0.9934666666666667
e100,0.1,0,152,-0.5557413352792914,4.942020872497559,0.4592,0.9933333333333333
e100,0.1,0,153,-0.5555146706711163,4.932979641723633,0.4584,0.9936888888888888
e100,0.1,0,154,-0.555115599935705,4.943494551086426,0.4586,0.9936888888888888
e100,0.1,0,155,-0.5557577348709106,4.958372364807129,0.4582,0.9938666666666667
e100,0.1,0,156,-0.5566889029329474,4.947926583862305,0.4598,0.9930666666666667
e100,0.1,0,157,-0.5558286596298218,4.954552150726318,0.459,0.9936
e100,0.1,0,158,-0.5573394881291823,4.954221269226074,0.4586,0.9936
e100,0.1,0,159,-0.5570779481627725,4.956232238769531,0.4588,0.9935111111111111
e100,0.1,0,160,-0.5577981994195418,4.957398234558106,0.4582,0.9932222222222222
e100,0.1,0,161,-0.5579702845660123,4.958008406066894,0.4588,0.9934222222222222
e100,0.1,0,162,-0.5578686989784241,4.960171244049072,0.4584,0.9938222222222223
e100,0.1,0,163,-0.5585590557185086,4.965234751129151,0.4586,0.9934444444444445
e100,0.1,0,164,-0.558162555659901,4.962552509307861,0.458,0.9934
e100,0.1,0,165,-0.5584592206694863,4.951261711120606,0.4588,0.993
e100,0.1,0,166,-0.5580386152961038,4.965778285217286,0.458,0.9937333333333334
e100,0.1,0,167,-0.5584861693035472,4.962140455627441,0.4584,0.9934666666666667
e100,0.1,0,168,-0.5585166374640032,4.965546070098877,0.458,0.9938444444444444
e100,0.1,0,169,-0.5591261275204745,4.962083614349365,0.4592,0.9934
e100,0.1,0,170,-0.5589207753701644,4.9656158203125,0.46,0.9938222222222223
e100,0.1,0,171,-0.5594421540693804,4.963158586883545,0.459,0.9936444444444444
e100,0.1,0,172,-0.5596355463288047,4.969714549255371,0.4584,0.9941111111111111
e100,0.1,0,173,-0.5594321067116478,4.973277905273438,0.4584,0.9933111111111111
e100,0.1,0,174,-0.5604164411848241,4.9657726554870605,0.4592,0.9934666666666667
e100,0.1,0,175,-0.5595245639150793,4.972642413330078,0.4596,0.9941111111111111
e100,0.1,0,176,-0.5602801483197646,4.973776490020752,0.459,0.9932
e100,0.1,0,177,-0.5599910055854104,4.975232041168213,0.4592,0.9936666666666667
e100,0.1,0,178,-0.5606833267818798,4.976727609252929,0.4592,0.9933111111111111
e100,0.1,0,179,-0.560455952869762,4.975817153167725,0.459,0.9936888888888888
e100,0.1,0,180,-0.5605504991011186,4.976762425231934,0.4582,0.9938444444444444
e100,0.1,0,181,-0.560573948097229,4.9787148719787595,0.459,0.9934666666666667
e100,0.1,0,182,-0.5613658058079807,4.979978510284424,0.4584,0.9936222222222222
e100,0.1,0,183,-0.5616567750497298,4.976577940368652,0.4586,0.9932666666666666
e100,0.1,0,184,-0.5606035135355862,4.979693769836426,0.4582,0.9936222222222222
e100,0.1,0,185,-0.561529551003196,4.97864547958374,0.4588,0.9936444444444444
e100,0.1,0,186,-0.561283937775005,4.9773823837280275,0.4586,0.9938222222222223
e100,0.1,0,187,-0.561627271010659,4.9770816131591795,0.4592,0.9932888888888889
e100,0.1,0,188,-0.5617768751577897,4.980854530334472,0.4594,0.9939333333333333
e100,0.1,0,189,-0.561809661579132,4.983247655487061,0.4582,0.9936888888888888
e100,0.1,0,190,-0.5619783324935219,4.983538478851318,0.458,0.9934666666666667
e100,0.1,0,191,-0.5622760946967384,4.9778892692565915,0.4584,0.993
e100,0.1,0,192,-0.5619319497888738,4.98234299621582,0.4584,0.9934666666666667
e100,0.1,0,193,-0.5624700032147494,4.983427809906006,0.4594,0.9936444444444444
e100,0.1,0,194,-0.5625700040903958,4.985389095306396,0.4582,0.9936444444444444
e100,0.1,0,195,-0.5628498253735629,4.983368909454346,0.459,0.9935111111111111
e100,0.1,0,196,-0.5622858717311512,4.985574575805664,0.4584,0.9932666666666666
e100,0.1,0,197,-0.56259063576785,4.986847177124023,0.4594,0.9935111111111111
e100,0.1,0,198,-0.56269993762103,4.982049615478515,0.4598,0.9936666666666667
e100,0.1,0,199,-0.5628777003201572,4.985413008117676,0.4588,0.9933555555555555
e100,0.01,1,0,1.2042714667320251,1.5672522848129273,0.4654,0.4777777777777778
e100,0.01,1,1,0.27333239692124456,1.5525369773864746,0.5066,0.8977555555555555
e100,0.01,1,2,0.034911101107705726,1.6566894607543945,0.5114,0.9681111111111111
e100,0.01,1,3,-0.060681652653217316,1.7803963144302368,0.5144,0.9847555555555556
e100,0.01,1,4,-0.11609772887663408,1.9235581619262696,0.5168,0.9908666666666667
e100,0.01,1,5,-0.15330182427926498,2.03864123916626,0.5138,0.9948222222222223
e100,0.01,1,6,-0.18378247885487298,2.196191377258301,0.5068,0.9961111111111111
e100,0.01,1,7,-0.20678986199118873,2.283263116836548,0.5068,0.9969555555555556
e100,0.01,1,8,-0.2257101943211122,2.434089959716797,0.5088,0.9972888888888889
e100,0.01,1,9,-0.24274648846279492,2.556819095993042,0.5066,0.9972888888888889
e100,0.01,1,10,-0.25964469428062437,2.6389919300079345,0.5062,0.9974666666666666
e100,0.01,1,11,-0.27548135304884475,2.7477986503601075,0.5082,0.9971777777777778
e100,0.01,1,12,-0.2909403395479376,2.895228298950195,0.503,0.9973555555555556
e100,0.01,1,13,-0.30475540813099256,2.9733672870635988,0.5012,0.9970888888888889
e100,0.01,1,14,-0.31697035194310275,3.1039048595428467,0.4976,0.9972222222222222
e100,0.01,1,15,-0.33240565381917087,3.268589625167847,0.4942,0.9969111111111111
e100,0.01,1,16,-0.3441408893260089,3.2980156021118163,0.499,0.9963777777777778
e100,0.01,1,17,-0.35961178356083956,3.4257724903106688,0.4894,0.9962888888888889
e100,0.01,1,18,-0.36810361948446796,3.490676419830322,0.4896,0.9966
e100,0.01,1,19,-0.3802817768357017,3.569339869689941,0.4914,0.9960444444444444
e100,0.01,1,20,-0.39254262859171085,3.7231201583862306,0.4858,0.9960444444444444
e100,0.01,1,21,-0.4026204728820107,3.69807979888916,0.4902,0.9964
e100,0.01,1,22,-0.41729952826933425,3.8087304946899416,0.4886,0.9962888888888889
e100,0.01,1,23,-0.4253221281528473,3.9044980323791503,0.484,0.9956222222222222
e100,0.01,1,24,-0.4350733299818906,4.049011317443847,0.479,0.9959111111111111
e100,0.01,1,25,-0.4453568871238015,3.9990828285217286,0.4836,0.9952
e100,0.01,1,26,-0.4548624449079687,4.075911322021485,0.4866,0.9957555555555555
e100,0.01,1,27,-0.4626529280402444,4.1456736480712895,0.4888,0.9947555555555555
e100,0.01,1,28,-0.4709177606409246,4.16957487411499,0.487,0.9957333333333334
e100,0.01,1,29,-0.4808373351097107,4.314856275939942,0.4848,0.9954
e100,0.01,1,30,-0.489759217041189,4.350997425842285,0.4764,0.9957555555555555
e100,0.01,1,31,-0.4979835265116258,4.351315813446045,0.4786,0.9955111111111111
e100,0.01,1,32,-0.5062524306990883,4.405499224090576,0.4856,0.9953555555555555
e100,0.01,1,33,-0.5120418775385076,4.510328125762939,0.4772,0.9956888888888888
e100,0.01,1,34,-0.5208398993752219,4.520188040924072,0.4782,0.9953111111111111
e100,0.01,1,35,-0.5292312756451694,4.622547303771973,0.4732,0.9951555555555556
e100,0.01,1,36,-0.5356825068907304,4.595069059753418,0.4766,0.9951333333333333
e100,0.01,1,37,-0.5387735138199546,4.729051516723633,0.4716,0.9958444444444444
e100,0.01,1,38,-0.5474565356601369,4.675549645996094,0.4794,0.9952666666666666
e100,0.01,1,39,-0.552264719989083,4.7718780174255375,0.47,0.9956222222222222
e100,0.01,1,40,-0.5598226947697726,4.735939939880371,0.4776,0.9949555555555556
e100,0.01,1,41,-0.5661288471221924,4.775431011199951,0.4712,0.9954
e100,0.01,1,42,-0.569264957263253,4.7994767127990725,0.478,0.9950444444444444
e100,0.01,1,43,-0.5721608592553572,4.8376902542114255,0.4774,0.9956444444444444
e100,0.01,1,44,-0.5801206512971357,4.875883492279053,0.475,0.9951777777777778
e100,0.01,1,45,-0.587957126235962,4.915884214019775,0.4742,0.9954444444444445
e100,0.01,1,46,-0.587883981219205,4.889510762023926,0.4764,0.9949555555555556
e100,0.01,1,47,-0.5916785989327864,4.956907804870606,0.4748,0.9956666666666667
e100,0.01,1,48,-0.5990472427368164,4.996186092376709,0.4722,0.9950666666666667
e100,0.01,1,49,-0.605448207022927,4.985818769073487,0.4732,0.9950888888888889
e100,0.01,1,50,-0.6076173399968581,5.051876372528076,0.4712,0.9951111111111111
e100,0.01,1,51,-0.6105186646548184,5.039122444915772,0.471,0.9956444444444444
e100,0.01,1,52,-0.6153677235213193,5.025540933227539,0.473,0.9955111111111111
e100,0.01,1,53,-0.619470350707661,5.081185507202148,0.472,0.9953777777777778
e100,0.01,1,54,-0.6243078219760548,5.119780632781983,0.4718,0.9951111111111111
e100,0.01,1,55,-0.6257817113442854,5.1490521789550785,0.47,0.9954444444444445
e100,0.01,1,56,-0.6297094330180775,5.088570905303955,0.4732,0.9954222222222222
e100,0.01,1,57,-0.6333521647713402,5.220441871643066,0.4682,0.9958888888888889
e100,0.01,1,58,-0.6381753349217502,5.189807830810547,0.4684,0.9950444444444444
e100,0.01,1,59,-0.6401402776458046,5.204708875274658,0.4722,0.9954888888888889
e100,0.01,1,60,-0.6434763674302535,5.195599622344971,0.4702,0.9953777777777778
e100,0.01,1,61,-0.6453824967384338,5.22056118850708,0.4724,0.9950444444444444
e100,0.01,1,62,-0.6475868089155717,5.186853871917725,0.47,0.9951777777777778
e100,0.01,1,63,-0.6506215870510448,5.254274990844727,0.4706,0.9948888888888889
e100,0.01,1,64,-0.6539275322567333,5.226773602294922,0.47,0.9952888888888889
e100,0.01,1,65,-0.6559145420421254,5.275061492919922,0.4694,0.9953777777777778
e100,0.01,1,66,-0.6582921563538638,5.274265978240967,0.468,0.9952444444444445
e100,0.01,1,67,-0.6607964693589644,5.308642363739014,0.4686,0.9954222222222222
e100,0.01,1,68,-0.6640130688407204,5.303192663574219,0.4728,0.9954666666666667
e100,0.01,1,69,-0.6675128672426397,5.294870524597168,0.4684,0.9953111111111111
e100,0.01,1,70,-0.6684525823506442,5.3641824081420895,0.4674,0.9958666666666667
e100,0.01,1,71,-0.6698261207060381,5.352709011840821,0.4684,0.9951777777777778
