datasize,optim,lr,wdecay,dropout,encoder,train_DIQ_yz_toagg,test_DIQ_yz_toagg,train_H_Q_yCz_toagg,test_H_Q_yCz_toagg,train_acc_toagg,test_acc_toagg,train_loglike_toagg,test_loglike_toagg,run
b64,sgd,0.0001,0.0005,0.25,cnnninw4d8,3.320961843837391,1.5392535355440369,0.0009661812878634504,1.7826744879886602,1.0,0.7747,-0.000670247668467163,-1.2351829999867794,0
b64,sgd,0.0001,0.0005,0.25,cnnninw8d2,3.321763589639555,1.6747159638981908,0.00016443810073434923,1.6472120562176795,0.9999777777777776,0.7857,-0.00011417182988795263,-1.1448654462793821,0
b64,sgd,0.0001,0.0,0.5,cnnninw2d2,3.208173750476404,1.8876931568619555,0.1137542759983758,1.4342348712265112,0.9766666666666668,0.7574,-0.07891804802210924,-0.9967906838554276,0
b64,sgd,0.0001,0.0,0.5,cnnninw8d8,1.2174638221887024,1.175933070243544,2.1044642021032898,2.145994954048448,0.4338,0.4227,-1.458794762240185,-1.4877236914336682,0
b64,sgd,0.0001,0.0,0.5,cnnninw8d4,3.3216345689513465,1.296542355209399,0.00029345520092685906,2.025385667184356,0.9999333333333332,0.8089,-0.00020369691744119383,-1.3975007541608817,0
b64,sgd,0.0001,0.0,0.5,cnnninw8d2,3.321682032197714,1.2789245304787995,0.0002459843426695111,2.043003498368962,0.9999555555555556,0.8125,-0.00017075074298918922,-1.4081561833982208,0
b64,sgd,0.0001,0.0,0.5,cnnninw2d8,2.124996374784545,1.9055772981825907,1.1969316506927663,1.4163507306651704,0.7146222222222223,0.6643,-0.8302473616483531,-0.9820038649669148,0
b64,sgd,0.0001,0.0,0.5,cnnninw4d8,1.389157135039568,1.307029751455708,1.932770889252424,2.0148982728362843,0.5096666666666667,0.4919,-1.3400171955274212,-1.3959912619560957,0
b64,sgd,0.0001,0.0,0.5,cnnninw2d4,3.2139833108945326,2.355488903203588,0.10794471118556843,0.9664391231764654,0.9770222222222222,0.8186,-0.07491211032073139,-0.6706261155266776,0
b64,sgd,0.0001,0.0,0.5,cnnninw4d4,3.31934527578679,1.901972327262733,0.002582747867439717,1.4199556941819038,0.9995777777777778,0.8196,-0.0017925159031280317,-0.9862368831948132,0
b64,sgd,0.0001,0.0,0.25,cnnninw8d4,3.3219004036350683,1.2772749411831996,2.7616452561390386e-05,2.0446530819698503,1.0,0.7824,-1.9208235386123973e-05,-1.4132959114167156,0
b64,sgd,0.0001,0.0,0.25,cnnninw2d2,3.321724907579747,1.0433470291696536,0.0002031191069840268,2.278580995881633,0.9999777777777776,0.7544,-0.00014103716729540122,-1.5809537292361882,0
b64,sgd,0.0001,0.0,0.25,cnnninw8d8,3.26994127035141,1.3291611382915716,0.0519867517152141,1.992766883722536,0.9910666666666668,0.7204,-0.03607883003673628,-1.3848793961288195,0
b64,sgd,0.0001,0.0,0.25,cnnninw2d4,3.3219165321100843,1.4715949296951294,1.148888064441487e-05,1.8503330926986257,1.0,0.7894,-8.059386481406564e-06,-1.2822963243488663,0
b64,sgd,0.0001,0.0,0.25,cnnninw4d4,3.3219257870858367,1.2552673497777076,2.23316352887526e-06,2.0666606733753423,1.0,0.7882,-1.5969298627305132e-06,-1.4322800333596863,0
b64,sgd,0.0001,0.0,0.25,cnnninw8d2,3.3219209140674635,1.2677301730319952,7.105872918260077e-06,2.0541978541073527,1.0,0.7877,-4.967501622069096e-06,-1.4233411258497024,0
b64,sgd,0.0001,0.0,0.25,cnnninw2d8,3.3002978333018045,1.8557973583792424,0.021630190523865167,1.4661306738853457,0.9970666666666668,0.758,-0.015010515945628519,-1.0158772286761122,0
b64,sgd,0.0001,0.0,0.25,cnnninw4d8,3.3180126991461623,1.519465966589132,0.003915329166871247,1.8024620565639182,0.9995555555555556,0.7436,-0.0027152834023825697,-1.2473130095614853,0
b64,sgd,0.0001,0.0,0.0,cnnninw8d2,3.3208985308354557,0.7644653100116997,0.0010294942253585243,2.557462713520997,0.9998888888888888,0.735,-0.0007143465125824112,-1.7736081135127566,0
b64,sgd,0.0001,0.0,0.0,cnnninw2d8,3.3187200244177477,0.4622531537037746,0.0032079961888484827,2.8596748705882176,0.9998,0.6755,-0.0022262348045357415,-1.9852599306546228,0
b64,sgd,0.0001,0.0,0.0,cnnninw4d8,3.318818304010413,0.3483573995578061,0.003109720979988527,2.9735706247341858,0.9997777777777778,0.6857,-0.0021573934215557496,-2.0543966519182404,0
b64,sgd,0.0001,0.0,0.0,cnnninw2d4,3.320626348257065,0.2407295157195656,0.0013016727221068052,3.0811985093317213,0.9998222222222222,0.706,-0.0009034385915636764,-2.1429606733889845,0
b64,sgd,0.0001,0.0,0.0,cnnninw4d4,3.31895091723312,0.6744742917407089,0.002977108110030713,2.6474537317919884,0.9994444444444444,0.7211,-0.0020660181306760518,-1.8368397641680532,0
b64,sgd,0.0001,0.0,0.0,cnnninw2d2,3.3192772800949486,0.4146387220188311,0.0026507391161203486,2.9072893022731616,0.9997111111111112,0.7113,-0.0018395114685750829,-2.01726457201622,0
b64,sgd,0.0001,0.0,0.0,cnnninw8d8,3.320669589394873,0.12204658301772585,0.0012584360952132554,3.1998814412742664,0.9999555555555556,0.6587,-0.0008731537162151868,-2.219326382621261,0
b64,sgd,0.0001,0.0,0.0,cnnninw8d4,3.3148896975273434,0.9519718915793548,0.00703832720032758,2.369956133092285,0.9986888888888888,0.7277,-0.004880133265513956,-1.6448835082604083,0
b64,rmsprop,0.001,0.0,0.5,cnnninw8d4,3.321927938948978,-1.7267645232996365,8.661732707408089e-08,5.048692547971276,1.0,0.8079999999999999,-6.045376168231087e-08,-2.6134902992666493,0
b64,rmsprop,0.001,0.0,0.5,cnnninw8d8,3.292518539184874,1.0119474306228056,0.029409486531883224,2.3099805913913016,0.9949111111111112,0.7381,-0.0204093838218759,-1.5866156237670643,0
b64,rmsprop,0.001,0.0,0.5,cnnninw2d2,3.2887376076118517,1.5381697651686939,0.033190417492733104,1.7837582534285867,0.9936666666666668,0.7686,-0.023031163206855942,-1.2405142668746394,0
b64,rmsprop,0.001,0.0,0.5,cnnninw2d4,3.3161582547155293,1.8702329981858563,0.005769765789179618,1.4516950268654307,0.9992666666666666,0.8232,-0.004004281663750852,-0.9994361706107759,0
b64,rmsprop,0.001,0.0,0.5,cnnninw4d4,3.321907778355208,-0.15459971746821313,2.0247708700381587e-05,3.476527743088971,1.0,0.8216,-1.405285249364378e-05,-2.063416480786152,0
b64,rmsprop,0.001,0.0,0.5,cnnninw2d8,3.1380105797540057,2.1548725146396905,0.18391744374821428,1.167055507564241,0.9623333333333334,0.7932,-0.12763321873731626,-0.8075714625507602,0
b64,rmsprop,0.001,0.0,0.5,cnnninw4d8,3.2965992628173395,1.427357456486696,0.025328764536797364,1.8945705674256488,0.9949333333333332,0.7832,-0.017578139121887774,-1.2985436896390758,0
b64,rmsprop,0.001,0.0,0.5,cnnninw8d2,3.32192802158269,-2.4203938883580984,2.824644001021458e-09,5.742321913409384,1.0,0.8032,-1.9987874139815174e-09,-2.9490842955155427,0
b64,rmsprop,0.001,0.0,0.0,cnnninw2d8,3.3098356750878417,0.9754513593236352,0.012092347933586016,2.3464766664869465,0.9982444444444444,0.7428,-0.008385202411206025,-1.6226883598660642,0
b64,rmsprop,0.001,0.0,0.0,cnnninw4d8,3.3018208823420783,1.2755789756774902,0.020107141568587398,2.0463490470959123,0.9983777777777778,0.7589,-0.013952596400597851,-1.415880042122796,0
b64,rmsprop,0.001,0.0,0.0,cnnninw8d2,3.290675054896961,0.3743083712401664,0.031252970634374766,2.947619654570416,0.9944222222222222,0.7645,-0.021689853804050842,-2.00567016316972,0
b64,rmsprop,0.001,0.0,0.0,cnnninw2d4,3.3181567280129958,-0.037960107159462714,0.003771294565487405,3.3598881314514553,0.9992888888888888,0.7528,-0.0026173206427482177,-2.2972710155790117,0
b64,rmsprop,0.001,0.0,0.0,cnnninw4d4,3.2919363250786606,0.4149119686928524,0.029991699240718293,2.9070160567380823,0.9941777777777778,0.7623,-0.02081441871547636,-2.0012548417472256,0
b64,rmsprop,0.001,0.0,0.0,cnnninw8d8,3.2922852073203432,-0.5888637160040011,0.029642813960022482,3.910791740295993,0.9946666666666668,0.6562,-0.020572189088827457,-2.7105410340155536,0
b64,rmsprop,0.001,0.0,0.0,cnnninw2d2,3.320587285201658,-0.7131073679893639,0.001340737724738003,4.035035392281356,0.9997333333333334,0.7273,-0.000930507921546668,-2.779414468869161,0
b64,rmsprop,0.001,0.0,0.0,cnnninw8d4,3.309049189768054,0.6054617257634546,0.012878835351355892,2.7164662992878323,0.9973111111111111,0.7688,-0.00893802031579042,-1.8763958148667648,0
b64,rmsprop,0.001,0.0,0.25,cnnninw2d8,3.3218080438673496,1.2438432600847475,0.0001199814469126698,2.0780847657258343,0.9999777777777776,0.7929,-8.33003424623895e-05,-1.4182233185164663,0
b64,rmsprop,0.001,0.0,0.25,cnnninw4d8,3.3216387375511904,0.4479188334410358,0.0002892863293827834,2.8740091931288414,0.9999333333333332,0.7817,-0.0002007839656770353,-1.925513365837204,0
b64,rmsprop,0.001,0.0,0.25,cnnninw8d2,3.3219206478785384,-1.0119931151153176,7.383942020595694e-06,4.33392113940731,1.0,0.7831,-5.1260303614074915e-06,-2.5903870359730004,0
b64,rmsprop,0.001,0.0,0.25,cnnninw2d4,3.321928017518737,0.13036053727386862,8.244906795174988e-09,3.191567486638476,1.0,0.8094,-6.139455077421492e-09,-2.114379523475084,0
b64,rmsprop,0.001,0.0,0.25,cnnninw4d4,3.32192748175426,-0.13937375348085052,5.513094332090038e-07,3.4613017766339005,1.0,0.7986,-3.841159733017068e-07,-2.2059723152972883,0
b64,rmsprop,0.001,0.0,0.25,cnnninw8d8,3.2618690258400007,0.5258824483604189,0.06005899470619625,2.7960455740333363,0.9862666666666666,0.7242,-0.0416105597873801,-1.806954609378071,0
b64,rmsprop,0.001,0.0,0.25,cnnninw2d2,3.3218396786939013,-0.4899827644323847,8.834868639715891e-05,3.811910788724377,0.9999777777777776,0.7543,-6.131411572559149e-05,-2.552869293944898,0
b64,rmsprop,0.001,0.0,0.25,cnnninw8d4,3.3200865337117147,-1.0638700829949348,0.0018414965083921105,4.385798108805517,0.9997333333333334,0.7822,-0.0012780193605059506,-2.553821529416865,0
b64,rmsprop,0.001,0.0005,0.5,cnnninw2d2,3.3189999112351374,1.8520370456063824,0.002928113155162877,1.4698909773568438,0.9996,0.7897,-0.0020319476318498234,-1.0215662149918556,0
b64,rmsprop,0.001,0.0005,0.5,cnnninw8d8,2.539522615346041,1.9394971215800876,0.7824054138777271,1.3824309046101415,0.8210666666666666,0.6968,-0.5428606640811372,-0.9588348401661816,0
b64,rmsprop,0.001,0.0005,0.5,cnnninw8d4,3.3207935548641463,1.8585980849660888,0.0011344714855257814,1.4633299370480193,0.9998888888888888,0.8143,-0.0007873025299879122,-1.0137245201032896,0
b64,rmsprop,0.001,0.0005,0.5,cnnninw8d2,3.321827294812961,1.7750465930647152,0.00010073106725950642,1.5468814264816844,1.0,0.8244,-6.991920692843002e-05,-1.0688844076481605,0
b64,rmsprop,0.001,0.0005,0.5,cnnninw2d8,3.193328570913185,2.2465487710989205,0.12859945464085534,1.075379253003248,0.9722,0.8111,-0.0892444484625993,-0.7468796183328849,0
b64,rmsprop,0.001,0.0005,0.5,cnnninw4d8,3.205647227777676,2.157151455332519,0.11628079677029746,1.1647765731355946,0.9773555555555556,0.7838,-0.08069400920293435,-0.8075948138631611,0
b64,rmsprop,0.001,0.0005,0.5,cnnninw2d4,3.321774646978487,2.1208280704583333,0.00015337612679450726,1.2010999435831786,1.0,0.8482,-0.00010643888770672542,-0.8334797519535776,0
b64,rmsprop,0.001,0.0005,0.5,cnnninw4d4,3.3218256218189537,1.8323233416126032,0.00010240142664938192,1.4896046777439724,0.9999777777777776,0.8367,-7.110005592842584e-05,-1.0318389980091658,0
b64,rmsprop,0.001,0.0005,0.25,cnnninw2d4,3.3218710581687363,1.958191596778335,5.69633053208401e-05,1.363736434726958,1.0,0.8306,-3.9483477677928944e-05,-0.947037762253855,0
b64,rmsprop,0.001,0.0005,0.25,cnnninw4d4,3.321856370026415,1.895651954754143,7.165740113505721e-05,1.4262760725750283,1.0,0.8220000000000001,-4.970310422740074e-05,-0.9887552183350355,0
b64,rmsprop,0.001,0.0005,0.25,cnnninw8d2,3.3218779540197416,1.6980614001583898,5.00701280440229e-05,1.6238666252725442,1.0,0.8096,-3.471431688793195e-05,-1.121295498726731,0
b64,rmsprop,0.001,0.0005,0.25,cnnninw2d8,3.3215039311484857,1.7732904048482323,0.0004240932091141242,1.5486376179251702,0.9999777777777776,0.8154,-0.00029398388465273767,-1.07151069996409,0
b64,rmsprop,0.001,0.0005,0.25,cnnninw4d8,3.321267680688338,1.5873068889994533,0.0006603468580744283,1.73462113073677,0.9999333333333332,0.8007,-0.00045800389110384817,-1.1996195769652365,0
b64,rmsprop,0.001,0.0005,0.25,cnnninw8d4,3.3218625397844748,1.7648045128318155,6.548708081120161e-05,1.5571235065247602,1.0,0.8135,-4.547300116762346e-05,-1.077346315097161,0
b64,rmsprop,0.001,0.0005,0.25,cnnninw2d2,3.3218310519375582,1.5029838350927751,9.696595176158304e-05,1.818944189958512,1.0,0.7641,-6.73220626093218e-05,-1.2646679322751544,0
b64,rmsprop,0.001,0.0005,0.25,cnnninw8d8,3.3017704629085283,1.7112217473376328,0.02015756216298376,1.6107062731578852,0.9967555555555556,0.7552,-0.013987072382707957,-1.1172070376244805,0
b64,rmsprop,0.001,0.0005,0.0,cnnninw2d8,3.3049838691949844,1.6443351264212542,0.016944154377680126,1.677592899768975,0.9991555555555556,0.7622,-0.011756332111259492,-1.1632149822040283,0
b64,rmsprop,0.001,0.0005,0.0,cnnninw4d8,3.3144841763106263,1.5070288287606208,0.007443846403475619,1.8148991993278452,0.9996666666666668,0.7562,-0.005162346778864581,-1.259380920558805,0
b64,rmsprop,0.001,0.0005,0.0,cnnninw8d2,3.3197446343573658,1.33842602960623,0.002183385625958646,1.9835019903198168,0.9997777777777778,0.7644,-0.0015153279504496586,-1.379864795718726,0
b64,rmsprop,0.001,0.0005,0.0,cnnninw2d4,3.3194117010994386,1.4381312260961836,0.00251632164092412,1.8837967981958088,0.9996222222222222,0.7595,-0.0017461598827992393,-1.304903149749989,0
b64,rmsprop,0.001,0.0005,0.0,cnnninw4d4,3.3180424151095487,1.4830297603728666,0.0038856099391957532,1.838898264298773,0.9993777777777778,0.7745,-0.002696591210638705,-1.2728704085100138,0
b64,rmsprop,0.001,0.0005,0.0,cnnninw8d8,3.1947122521021147,-0.43674479168691455,0.12721577091393887,3.758672815978907,0.9661555555555555,0.6342,-0.08828813870458611,-2.598708576190127,0
b64,rmsprop,0.001,0.0005,0.0,cnnninw2d2,3.316701476546851,0.8332910264373585,0.005226545283449013,2.4886369986139285,0.9993777777777778,0.7114,-0.003626716077682378,-1.7251341920678696,0
b64,rmsprop,0.001,0.0005,0.0,cnnninw8d4,3.319259725849737,1.3131654664968988,0.0026682981230227265,2.0087625589340354,0.9995777777777778,0.758,-0.0018517244527746879,-1.3930497161669255,0
b64,rmsprop,0.001,0.0001,0.0,cnnninw2d4,3.317179910499941,1.129614684232481,0.004748115182285967,2.192313341578101,0.9989111111111112,0.7614,-0.0032951647434307433,-1.522314165758759,0
b64,rmsprop,0.001,0.0001,0.0,cnnninw4d4,3.3200958977368744,1.3707986007070845,0.0018321304965344227,1.9511294232052605,0.9995555555555556,0.7828,-0.0012715421708176208,-1.354670796523982,0
b64,rmsprop,0.001,0.0001,0.0,cnnninw8d2,3.2938099743967713,1.0528727974861292,0.0281180538848234,2.2690552268058632,0.9939555555555556,0.7554,-0.01951275827703693,-1.5698396391193126,0
b64,rmsprop,0.001,0.0001,0.0,cnnninw2d8,3.308866824954748,1.6938001600800046,0.013061201591467992,1.6281278581376288,0.9990000000000001,0.7604,-0.009061122949803277,-1.1262940788048401,0
b64,rmsprop,0.001,0.0001,0.0,cnnninw4d8,3.3028144843199034,1.5252335587884212,0.019113536031992145,1.7966944685407504,0.9965555555555556,0.7556,-0.013263306381064805,-1.2453688017243172,0
b64,rmsprop,0.001,0.0001,0.0,cnnninw8d4,3.317857925864783,1.2907975304658246,0.00407010058688167,2.031130488890751,0.9990666666666668,0.7725,-0.002824509450483747,-1.4067919855736388,0
b64,rmsprop,0.001,0.0001,0.0,cnnninw2d2,3.3111759800125253,0.3917850946924489,0.010752046989854205,2.930142929599543,0.9974,0.7143,-0.007461543303456736,-2.0334845383217703,0
b64,rmsprop,0.001,0.0001,0.0,cnnninw8d8,2.5383842756802384,0.2409959818906845,0.7835437497970733,3.080932042401308,0.7824,0.5562,-0.5436139783756363,-2.138616495516433,0
b64,rmsprop,0.001,0.0001,0.25,cnnninw8d8,3.3216011243110355,1.0856860807746838,0.000326904987502985,2.2362419438969563,0.9999555555555556,0.7729,-0.00022684209709138291,-1.548147755279751,0
b64,rmsprop,0.001,0.0001,0.25,cnnninw2d2,3.321903724562038,1.027279496192932,2.429958017977831e-05,2.2946485292380023,1.0,0.7601,-1.6902102059874046e-05,-1.5958112742717392,0
b64,rmsprop,0.001,0.0001,0.25,cnnninw8d4,3.3218723694709213,1.5680027721793788,5.565226703910494e-05,1.7539252494550814,1.0,0.807,-3.862720065239292e-05,-1.2141163079208297,0
b64,rmsprop,0.001,0.0001,0.25,cnnninw2d8,3.3217202448709444,1.6550981793433996,0.00020777871222838422,1.6668298523517167,0.9999777777777776,0.8132,-0.000144173033083656,-1.1543279954130958,0
b64,rmsprop,0.001,0.0001,0.25,cnnninw4d8,3.321673928336664,1.5179576425795342,0.00025409199255157296,1.803970380573516,0.9999777777777776,0.7939,-0.00017620932731820225,-1.252246653384878,0
b64,rmsprop,0.001,0.0001,0.25,cnnninw8d2,3.3218829557299614,1.4638060293379862,4.50721279050144e-05,1.858121993815064,1.0,0.7998,-3.11232033479205e-05,-1.2857943098069855,0
b64,rmsprop,0.001,0.0001,0.25,cnnninw2d4,3.3219123601236125,1.6721555518496567,1.5666628993216136e-05,1.6497724760489858,1.0,0.8211,-1.085707878531505e-05,-1.1451837529803774,0
b64,rmsprop,0.001,0.0001,0.25,cnnninw4d4,3.3218946849757973,1.6829428179248882,3.3335381018805386e-05,1.6389852067467514,1.0,0.8199,-2.311595690853541e-05,-1.1355424723880805,0
b64,rmsprop,0.001,0.0001,0.5,cnnninw2d4,3.3217150474136528,1.9101110560119527,0.00021297809248240057,1.411816972218881,0.9999555555555556,0.8447,-0.00014780752217630192,-0.9776648783796292,0
b64,rmsprop,0.001,0.0001,0.5,cnnninw4d4,3.321927478367632,1.5080917936981104,5.470657977861433e-07,1.8138362294549395,1.0,0.8440000000000001,-3.8097165884873134e-07,-1.2540824224317284,0
b64,rmsprop,0.001,0.0001,0.5,cnnninw8d2,3.321927435696125,1.3086645170381874,5.92849413236734e-07,2.0132635061148627,1.0,0.8334,-4.1270962743453777e-07,-1.3935423806875704,0
b64,rmsprop,0.001,0.0001,0.5,cnnninw2d8,3.2643012245270335,2.181815645497316,0.057626799358496836,1.140112370442433,0.9880444444444444,0.82,-0.03999247296929364,-0.7900513856204827,0
b64,rmsprop,0.001,0.0001,0.5,cnnninw4d8,3.3121109073134987,1.804917645302548,0.00981711934648708,1.5170103765217362,0.998,0.8009999999999999,-0.006812522784789955,-1.0484550225242801,0
b64,rmsprop,0.001,0.0001,0.5,cnnninw8d4,3.3219276267019184,1.206035093896708,4.0362254218366906e-07,2.1158929311545798,1.0,0.8277,-2.847551242984044e-07,-1.4660012399343676,0
b64,rmsprop,0.001,0.0001,0.5,cnnninw2d2,3.316122938624837,1.6222686744799284,0.005805089712525428,1.6996593517103014,0.9990444444444444,0.7834,-0.004028588167062253,-1.1817358731067569,0
b64,rmsprop,0.001,0.0001,0.5,cnnninw8d8,3.312749507752332,1.5197984845774948,0.009178518779373751,1.8021295454092088,0.9981555555555556,0.7859,-0.0063699072570468935,-1.2420615063966192,0
b64,rmsprop,0.00032,0.0005,0.25,cnnninw2d4,3.3219013949009506,1.799174562381331,2.6630369486145927e-05,1.5227534676053722,1.0,0.8187,-1.8396336640929198e-05,-1.0531796695522608,0
b64,rmsprop,0.00032,0.0005,0.25,cnnninw4d4,3.3218485702845184,1.855717885266444,7.945432703722459e-05,1.466210137317135,1.0,0.8166,-5.507440522626913e-05,-1.0168606393597015,0
b64,rmsprop,0.00032,0.0005,0.25,cnnninw8d2,3.32162830369039,1.830627484686056,0.00029972725663314617,1.4913005418838212,0.9999777777777776,0.8149,-0.00020789456067032828,-1.0355485692312367,0
b64,rmsprop,0.00032,0.0005,0.25,cnnninw2d8,3.3213917552070185,1.7541567740167023,0.0005362718722443043,1.567771254831059,1.0,0.8064,-0.0003718364903663835,-1.0881912647579757,0
b64,rmsprop,0.00032,0.0005,0.25,cnnninw4d8,3.3208481005646964,1.679161506093991,0.0010799198090684183,1.6427665123134665,0.9999333333333332,0.8038,-0.0007354741816068093,-1.1368976266933106,0
b64,rmsprop,0.00032,0.0005,0.25,cnnninw8d4,3.32140664993362,1.7030056031646243,0.0005213759843989217,1.618922428340669,0.9999111111111112,0.8059999999999999,-0.0003618124915458288,-1.1216457621595168,0
b64,rmsprop,0.00032,0.0005,0.25,cnnninw2d2,3.3218231949616563,1.3417041954720856,0.00010483040199977205,1.9802238288199063,1.0,0.7559999999999999,-7.274889517992323e-05,-1.3709342381580336,0
b64,rmsprop,0.00032,0.0005,0.25,cnnninw8d8,3.320864410901612,1.669449840381647,0.0010636098552161207,1.6524781827714032,0.9999555555555556,0.7872,-0.0007373988736661197,-1.1437771543783504,0
b64,rmsprop,0.00032,0.0005,0.0,cnnninw8d2,3.290729412639683,1.4667474874265634,0.031198610540674174,1.8551805380043709,0.9935333333333334,0.7702,-0.021652146469482943,-1.2851759462520496,0
b64,rmsprop,0.00032,0.0005,0.0,cnnninw2d8,3.3032555085691535,1.3179357757993564,0.018672514349005232,2.003992251529815,0.9978666666666668,0.7182,-0.012956744891237864,-1.3901181598682308,0
b64,rmsprop,0.00032,0.0005,0.0,cnnninw4d8,3.2985903475094926,1.890959300053348,0.023337679593665103,1.4309687287944135,0.9987333333333334,0.7731,-0.016176406116670133,-0.9924973598546514,0
b64,rmsprop,0.00032,0.0005,0.0,cnnninw2d4,3.3173097764903847,0.979165163769084,0.004618246778622134,2.3427628618516736,0.9991111111111112,0.7251,-0.003204452076496441,-1.6281343435878293,0
b64,rmsprop,0.00032,0.0005,0.0,cnnninw4d4,3.299596463414756,1.383522283499408,0.02233155762562753,1.938405742311174,0.9952,0.7562,-0.015498325270165543,-1.3385809645960962,0
b64,rmsprop,0.00032,0.0005,0.0,cnnninw2d2,0.5536002355881713,-3.2486089111133745,2.7683277887018365,6.570536935405368,0.7810666666666667,0.5708,-1.9212224845134929,-4.542186381957428,0
b64,rmsprop,0.00032,0.0005,0.0,cnnninw8d8,3.2846250391819263,1.7035447161668424,0.03730298645810266,1.6183833123012712,0.9966222222222222,0.765,-0.02586111020226614,-1.122133582463703,0
b64,rmsprop,0.00032,0.0005,0.0,cnnninw8d4,3.318855704909021,1.7302768070986316,0.0030723202005343737,1.5916512164340657,0.9995333333333334,0.7924,-0.0021321297123370595,-1.102774523754137,0
b64,rmsprop,0.00032,0.0005,0.5,cnnninw8d4,3.321924895725467,1.645236916602797,3.1306292851014788e-06,1.6766911074993716,1.0,0.8361,-2.2159353807287137e-06,-1.161246951566845,0
b64,rmsprop,0.00032,0.0005,0.5,cnnninw8d8,3.3218196227469226,1.2634495246182582,0.00010839888659768866,2.058478501192324,0.9999777777777776,0.8102,-7.527344658865237e-05,-1.4235548080385445,0
b64,rmsprop,0.00032,0.0005,0.5,cnnninw2d2,3.2786749052730477,1.750480233484013,0.04325312290232184,1.5714477892893894,0.9906888888888888,0.7646,-0.030007285409223386,-1.0913977099614915,0
b64,rmsprop,0.00032,0.0005,0.5,cnnninw2d4,3.3194717964665457,2.1264410664321507,0.0024562276155599893,1.195486957954753,0.9996888888888888,0.8351,-0.0017045659684724536,-0.8285528917250692,0
b64,rmsprop,0.00032,0.0005,0.5,cnnninw4d4,3.321925822306763,1.7463988855386237,2.2061462004300965e-06,1.5755291296418306,1.0,0.8482,-1.5761229284306762e-06,-1.0918648013732657,0
b64,rmsprop,0.00032,0.0005,0.5,cnnninw2d8,3.2426046664741905,2.226068133001874,0.0793233545105481,1.0958598935680024,0.9840222222222222,0.8162,-0.055046895733949865,-0.7594216330307909,0
b64,rmsprop,0.00032,0.0005,0.5,cnnninw4d8,3.3216319622641266,1.4946269867526498,0.00029606493129366834,1.8273010394375797,0.9999333333333332,0.8326,-0.00020551829301238944,-1.2663994588227645,0
b64,rmsprop,0.00032,0.0005,0.5,cnnninw8d2,3.3219214752316475,1.6746437063642368,6.548532492994302e-06,1.6472843215344055,1.0,0.8326,-4.586070801817894e-06,-1.144188993071481,0
b64,rmsprop,0.00032,0.0001,0.5,cnnninw8d2,3.3219268088313667,1.2552929023268875,1.21994084940271e-06,2.066635117409336,1.0,0.8274,-8.603316029002094e-07,-1.4314545581649394,0
b64,rmsprop,0.00032,0.0001,0.5,cnnninw2d8,3.1810433620756324,2.2783783560345885,0.14088466430918992,1.0435496638914583,0.9692666666666668,0.8188,-0.0977602169545169,-0.7228372911024057,0
b64,rmsprop,0.00032,0.0001,0.5,cnnninw4d8,3.321399430321021,1.678612531370418,0.0005285923447218012,1.6433154948198112,0.9998888888888888,0.8278,-0.0003668866889377126,-1.1371498973041845,0
b64,rmsprop,0.00032,0.0001,0.5,cnnninw2d4,3.305103860456835,2.1361195069209784,0.016824166827973386,1.1858085137643632,0.9969777777777776,0.8261,-0.011675483234995171,-0.8208054745824007,0
b64,rmsprop,0.00032,0.0001,0.5,cnnninw4d4,3.321927345950495,1.4933381680470363,6.769221184875874e-07,1.828589855485661,1.0,0.8435,-4.864184177471821e-07,-1.2645905759461158,0
b64,rmsprop,0.00032,0.0001,0.5,cnnninw2d2,3.23786804147742,1.6938022101760668,0.08405997931483647,1.6281258144955726,0.9798222222222224,0.7597,-0.058333133370244976,-1.1322785159247433,0
b64,rmsprop,0.00032,0.0001,0.5,cnnninw8d8,3.321692579171873,1.1840787571706592,0.0002354404549489027,2.137849267311157,0.9999333333333332,0.8139,-0.00016342657302793903,-1.474811641875286,0
b64,rmsprop,0.00032,0.0001,0.5,cnnninw8d4,3.3219273808327587,1.2086660527879265,6.536646094944127e-07,2.113261971883713,1.0,0.8307,-4.61491246140137e-07,-1.4613142159040389,0
b64,rmsprop,0.00032,0.0001,0.25,cnnninw8d4,3.3217180124060675,1.4919063316029348,0.0002100082740332193,1.83002169079082,0.9999555555555556,0.8037,-0.00014576279592027328,-1.265571927440283,0
b64,rmsprop,0.00032,0.0001,0.25,cnnninw2d2,3.3218604143370283,0.9338664142948808,6.761453410126188e-05,2.388061611515701,1.0,0.7541,-4.697845652108394e-05,-1.6572676580738281,0
b64,rmsprop,0.00032,0.0001,0.25,cnnninw8d8,3.3213086507537146,1.5057720249625528,0.0006193734737445827,1.8161560073020355,0.9999333333333332,0.7859,-0.0004294376584742524,-1.2571276205249269,0
b64,rmsprop,0.00032,0.0001,0.25,cnnninw2d4,3.3219233924014997,1.4615885953235017,4.6315993014997305e-06,1.8603394282091956,1.0,0.8061,-3.251552114009668e-06,-1.2901013205067229,0
b64,rmsprop,0.00032,0.0001,0.25,cnnninw4d4,3.321893742477352,1.48245979342491,3.4283841341611136e-05,1.8394682320060245,1.0,0.8093,-2.3824269475935958e-05,-1.2777781987960013,0
b64,rmsprop,0.00032,0.0001,0.25,cnnninw8d2,3.3215663531287145,1.5338583782220343,0.00036167564176087756,1.7880696504359033,0.9999777777777776,0.8067,-0.0002509754493467972,-1.2382559932475237,0
