data,datasize,encoder,epochs,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std,run_count
svhn,b128,resnet18,234,0.00036432646729652075,0.0006900131147038643,3.226080154171286,0.000690014272302455,1.2010471940040588,0.09601723308141998,2.0253973066806794,0.09601721845166362,7.344700449189319e-05,5.9013935189948416e-05,1.2070582965277532,0.09113116698386693,0.9126126126126126,0.003283672431896701,-0.8235752844822919,0.059022472105757055,0.9999757322048808,1.3566109887585912e-05,5
svhn,b128,resnet18,235,6.301153471471236e-05,1.964553660758942e-05,3.2263814721920694,1.96437748426696e-05,1.2003480732440948,0.09670253187495612,2.026096427440643,0.09670254791554217,5.459660405999229e-05,1.7889747391574557e-05,1.2058583671656784,0.090691607095703,0.9124215124215123,0.0033845428362260267,-0.8230825205532417,0.058596975527583355,0.9999726987304909,6.783054943781319e-06,5
svhn,b128,resnet18,236,4.689954379084403e-05,7.720486680113653e-06,3.2263975836509884,7.716708813875704e-06,1.2031371414661407,0.10306755101916629,2.0233073353767397,0.10306754555563333,4.668973700360525e-05,7.678510352309694e-06,1.208563515533361,0.09645135224734208,0.9130767130767131,0.0038017187206730945,-0.8249871551685342,0.062050180022585694,0.9999757322048808,8.307511754752345e-06,5
svhn,b128,resnet18,237,0.00030531370160105995,0.0005843007550960487,3.226139167297718,0.000584300242179887,1.201255139708519,0.09259124636757537,2.0251893281936644,0.09259122837376246,6.602076609007629e-05,5.0012685670766355e-05,1.2071022675039338,0.08761163878617276,0.9124215124215123,0.003296697311160888,-0.8239037791088695,0.05739513255842077,0.9999757322048808,8.307511754730384e-06,5
svhn,b128,resnet18,238,0.00038546298248589786,0.0007754761593943103,3.2260590186414797,0.0007754765001821379,1.2008689403533936,0.09032046529319168,2.0255755364894865,0.090320453225825,9.031428594508005e-05,0.00011558003282156513,1.206104745625343,0.0849322015452653,0.9131313131313131,0.0030500985281122434,-0.8233295368577329,0.0548731787122306,0.9999696652561012,1.8576161007525576e-05,5
svhn,b128,resnet18,239,4.730243012163956e-05,7.92939425721201e-06,3.2263971822206363,7.927959835831366e-06,1.204558989405632,0.09439967252334956,2.021885496377945,0.0943996677450934,4.1622070127102796e-05,3.1986030100285347e-06,1.2099815661322053,0.08904061453623845,0.9122304122304122,0.0027520946155686287,-0.8257647897788051,0.05741143631739824,0.9999817991536606,6.783054943769424e-06,5
svhn,b128,resnet18,240,5.139499561908894e-05,2.7691524121921726e-05,3.226393087058104,2.7691109647732276e-05,1.2075096130371095,0.1016113307708212,2.0189348697662353,0.10161133077082113,4.135062774734449e-05,8.27153894831313e-06,1.2123766771210305,0.09690801578961718,0.9127218127218126,0.0032151505368140294,-0.8274368791116462,0.0630192251187013,0.9999757322048808,8.307511754752343e-06,5
svhn,b128,resnet18,241,4.4231273297538006e-05,7.444095201033252e-06,3.2264002525529194,7.4456048426663895e-06,1.2034242510795594,0.09257933610219547,2.0230202317237853,0.09257931787399191,4.2496471081818297e-05,6.045681339567622e-06,1.208452235884332,0.08621616091729836,0.913104013104013,0.002632011475081713,-0.8246257509619486,0.05581122743770052,0.9999787656792707,8.307511754783593e-06,5
svhn,b128,resnet18,242,3.5871117430511295e-05,1.843028164861753e-06,3.226408611064733,1.8439560377084712e-06,1.2044532299041748,0.09894770320049222,2.02199125289917,0.09894769714116815,3.583196100745332e-05,1.8320496044567159e-06,1.210054008263628,0.09394372543423497,0.913049413049413,0.003152828136077267,-0.825691195651288,0.06096685751076222,0.9999878661024404,6.783054943825281e-06,5
svhn,b128,resnet18,243,0.0001373655783803274,0.00018519800616435947,3.226307115443917,0.00018519966632951727,1.1990593641996383,0.0930763107698439,2.0273851215839387,0.09307631289249903,4.991070238188148e-05,1.6280775358671595e-05,1.2042011004766089,0.0865527358899874,0.912967512967513,0.0034486213130707453,-0.822007038141624,0.05605475936855147,0.9999757322048808,8.307511754730384e-06,5
svhn,b128,resnet18,244,4.288610864273128e-05,3.948161735390312e-06,3.2264015982317367,3.948919919378416e-06,1.1992681562900542,0.08683445121798145,2.027176320552826,0.08683444597986803,4.2224545915359285e-05,4.113178769563716e-06,1.2051996009713666,0.08068201564931264,0.912967512967513,0.003249735438701158,-0.8223367603539495,0.051743178580760614,0.9999787656792707,8.307511754758255e-06,5
svhn,b128,resnet18,245,0.00023803004147919613,0.0004418677776195969,3.226206452624743,0.000441867171862048,1.2064525932073593,0.08730524224465737,2.0199918866157534,0.087305245997524,7.819424531456198e-05,8.436708393716138e-05,1.2121358551322974,0.08236860701136556,0.9125034125034125,0.002845299424744142,-0.8265697617449431,0.05230414742450877,0.9999726987304909,1.2689933817657357e-05,5
svhn,b128,resnet18,246,0.0001232425639598946,0.00015321696606519056,3.226321240358574,0.00015321645094748258,1.2000550210475922,0.09182005131994629,2.026389443874359,0.09182002144021481,5.437778163790709e-05,1.1765060834660528e-05,1.20602742444613,0.08726545677671402,0.9124215124215125,0.002423790455983041,-0.8227601426565746,0.055940640918262605,0.999969665256101,1.072495155823089e-05,5
svhn,b128,resnet18,247,5.0191793557447e-05,1.8738505166854022e-05,3.2263942901478257,1.873825523860897e-05,1.2063645988702774,0.10056075109996108,2.020079880952835,0.10056077924260089,4.223918880293384e-05,1.046739034104961e-05,1.2119720570122712,0.09353906742922118,0.9123123123123124,0.003681203950817107,-0.8271575503486165,0.06046119918564582,0.9999817991536606,6.783054943770975e-06,5
svhn,b128,resnet18,248,0.00020272160306291422,0.00036566683945252513,3.2262417623238973,0.00036566573234513683,1.1986727923154832,0.09256886785773068,2.0277716875076295,0.09256889065162413,5.494261109476567e-05,3.536146104613816e-05,1.2039258947048297,0.08637722098877014,0.9126945126945127,0.002630241103269728,-0.821522053212653,0.05573507004409728,0.9999757322048808,1.3566109887635045e-05,5
svhn,b128,resnet18,249,0.00021940494949762414,0.0003381627967075025,3.226225077921106,0.00033816664297486567,1.2063995271921157,0.0905657304704422,2.0200449347496034,0.0905657146794333,5.56387614448239e-05,3.282842053989075e-05,1.2125686859615898,0.0827240729881885,0.9123942123942124,0.002521375897137622,-0.8271497041104995,0.052878566655630094,0.9999817991536606,6.783054943802006e-06,5
svhn,b128,resnet18,250,0.00035388376008451116,0.0006979305251697542,3.2260905981987946,0.0006979294767283025,1.209802085161209,0.0850999002316129,2.0166423857212066,0.08509988470949603,6.931592833705254e-05,6.215616780560729e-05,1.2154739564733688,0.07731469093466252,0.9121758121758121,0.0018755734684485644,-0.8290769531388141,0.04920316531864445,0.9999757322048808,1.3566109887600393e-05,5
svhn,b128,resnet18,251,4.520823548670622e-05,9.979394897721767e-06,3.2263992761456692,9.979455337615678e-06,1.2112646788358687,0.0946722281472596,2.0151797950267794,0.09467222143843038,4.065856098275401e-05,4.960397880831684e-06,1.217126640884921,0.08693494030500476,0.9117117117117118,0.0017650264674032032,-0.8300146530900785,0.0551833899405533,0.9999726987304911,6.783054943770975e-06,5
svhn,b128,resnet18,252,4.1656850185109646e-05,7.414439587432742e-06,3.2264028266418814,7.416943576086821e-06,1.1970927447080613,0.09936604540308007,2.029351717233658,0.09936604278102776,4.1729885856198346e-05,7.428238510113961e-06,1.2028508486625378,0.09144123728415288,0.9126672126672126,0.002766275542955391,-0.8209813144396698,0.05908423054611377,0.9999878661024404,6.783054943825281e-06,5
svhn,b128,resnet18,253,4.351744451306759e-05,6.259971905229767e-06,3.2264009679934773,6.259005015731062e-06,1.2081379383802413,0.09332159439740884,2.0183065235614777,0.09332157743272344,4.0564714252584594e-05,4.9762001373071094e-06,1.2139491057578182,0.08498302316307518,0.9125580125580125,0.0024882743132564407,-0.8283221360189552,0.054724452946646025,0.9999817991536606,6.783054943770975e-06,5
svhn,b128,resnet18,254,0.00022284977538926338,0.00029639602725073095,3.226221633604331,0.0002963960345954642,1.207718175649643,0.0991895905236172,2.018726295232773,0.09918958970485997,5.89015251438712e-05,2.5331719141191453e-05,1.2135465725048167,0.09192404022200415,0.9127764127764127,0.0025827037849336667,-0.8274520172485305,0.058380627017997976,0.9999666317817113,6.783054943833039e-06,5
svhn,b128,resnet18,255,4.7675351337511025e-05,1.0529315420501032e-05,3.2263968072196314,1.0529276830509762e-05,1.1969999969005585,0.09204976529326729,2.0294444799423217,0.09204976451015683,4.400569392628259e-05,1.1832766726203364e-05,1.2035452431744642,0.08450234565778622,0.9128310128310128,0.002202268007069966,-0.821467526599957,0.05402273020328363,0.9999787656792707,8.307511754738831e-06,5
svhn,b128,resnet18,256,0.00033322452953101183,0.0006311539479524092,3.226111257445905,0.0006311506800193714,1.201428058743477,0.0989877929786269,2.025016415119171,0.09898775053104128,6.450589740106159e-05,5.4018008545249866e-05,1.2079227044580414,0.09160598942405264,0.9128856128856129,0.002918678080459483,-0.8240402459018752,0.05837782637897721,0.9999757322048808,1.729346476010486e-05,5
svhn,b128,resnet18,257,8.586375627524577e-05,7.748229834001067e-05,3.226358619586442,7.748034152378981e-05,1.2010225355625153,0.08432983838718604,2.0254219472408295,0.08432982486672001,4.417376454512351e-05,9.542896487468381e-06,1.2069226545614522,0.07832892417457216,0.9129402129402129,0.0025009715781494695,-0.8235945267582215,0.049691160251430014,0.9999757322048808,8.307511754752345e-06,5
svhn,b128,resnet18,258,0.00015535786853521454,0.0002580774699706611,3.226289124359456,0.00025807595459467146,1.1974276512861253,0.0960733009391597,2.029016822576523,0.09607329967086477,4.7284203331918736e-05,1.7957049300662624e-05,1.2039433590479962,0.08916191951847842,0.9131313131313131,0.002540149814423465,-0.8212847853023885,0.05663431477701586,0.9999817991536606,6.783054943802006e-06,5
svhn,b128,resnet18,259,3.676788896958614e-05,7.273195444839648e-06,3.226407711450444,7.271312489861305e-06,1.1990179479122163,0.09240034522988762,2.0274265348911285,0.09240032547474458,3.6772851812461495e-05,7.262106189975723e-06,1.2055298618563464,0.08607798588530917,0.912912912912913,0.0031021889646092138,-0.8226711871743092,0.055289012579579286,0.9999878661024404,1.2689933817703802e-05,5
svhn,b128,resnet18,260,0.000295255150672295,0.0005667937218933331,3.226149227730063,0.0005667920064529135,1.2000291705131532,0.09129713113039704,2.026415306329727,0.09129713575835612,6.0663651421209264e-05,5.2613619322182e-05,1.2058573919275957,0.08574685910733086,0.9126672126672126,0.0024253274190138346,-0.8225091406983813,0.05505919109757871,0.9999817991536606,1.2689933817649063e-05,5
svhn,b128,resnet18,261,3.7878274766333694e-05,4.168371362111868e-06,3.2264066041902053,4.16999447992535e-06,1.2108173221349716,0.09626946558026733,2.0156271517276765,0.09626944851663576,3.745486863451585e-05,4.090283464433798e-06,1.216110274230656,0.08831700229652859,0.9124761124761125,0.002052954792303615,-0.8293805495202136,0.05583079661671852,0.9999787656792707,8.307511754738831e-06,5
svhn,b128,resnet18,262,0.00010936280899127002,0.00015794520799282852,3.226335120755573,0.00015794484293843737,1.2098649978637694,0.10124720648638166,2.016579473018646,0.1012471905266239,4.3300967021946035e-05,1.7546084549693748e-05,1.2147038758793653,0.09442152868987487,0.9126126126126126,0.002878502761254229,-0.82858603735407,0.06029860400598133,0.9999848326280505,1.8576161007601115e-05,5
svhn,b128,resnet18,263,0.0001795854379730087,0.0003029726646177797,3.2262648982595103,0.0003029725391473505,1.1997335344552993,0.09701465907920549,2.0267109632492066,0.09701468109541665,5.487278787853944e-05,2.4587066660418173e-05,1.2050975879586656,0.08880608145179873,0.9128583128583129,0.0030592479293097994,-0.8223265265662574,0.05618143752681951,0.9999726987304911,6.783054943769424e-06,5
svhn,b128,resnet18,264,7.327362477794057e-05,7.48317456196093e-05,3.226371209103932,7.483184352891333e-05,1.2016865223646165,0.0955458709673997,2.0247579753398894,0.09554587632337826,4.3351364077024e-05,1.2494593869544335e-05,1.2083519029122638,0.09033411844026175,0.9131586131586132,0.0030497930753521814,-0.8244943771168172,0.058014276694353696,0.9999787656792707,8.307511754747276e-06,5
svhn,b128,resnet18,265,3.997788361766904e-05,9.75218206260548e-06,3.226404504443324,9.755063821780304e-06,1.2119804561138152,0.10077139448603789,2.0144640445709228,0.10077141315731124,3.809440997915133e-05,6.265971495320397e-06,1.2178045564325266,0.09424199113345225,0.9127491127491126,0.0028785027612542023,-0.8308127626883028,0.05990806121051206,0.9999848326280505,1.0724951558248879e-05,5
svhn,b128,resnet18,266,3.990884365371824e-05,3.954795002027066e-06,3.2264045744903327,3.957270846947287e-06,1.2050582885742187,0.0977966462095289,2.0213862001895904,0.09779664158576772,3.987117029049129e-05,4.0258808722219895e-06,1.2110333968601752,0.09061018905006799,0.9128310128310128,0.0033388167770010716,-0.8259535350299048,0.05783799491381317,0.9999787656792707,8.307511754738831e-06,5
svhn,b128,resnet18,267,0.00026656479431104836,0.0005011559586274934,3.2261779192806217,0.0005011550604978587,1.1965921103954316,0.09236102363234297,2.029852366447449,0.09236101325571346,5.998169397708154e-05,3.993791580850187e-05,1.2021627883393031,0.08498054547360011,0.9131313131313131,0.002674148808899046,-0.8201639863489462,0.054361375869490254,0.9999787656792707,8.307511754764167e-06,5
svhn,b128,resnet18,268,6.586099650323325e-05,5.3265253567398184e-05,3.226378622535587,5.32651225890283e-05,1.2057386487722397,0.09766824789108973,2.0207058131694793,0.0976682291403803,4.246213449869082e-05,4.475435444753739e-06,1.2113966866884276,0.09085588309935815,0.9128037128037129,0.0029740118971659283,-0.8264888146907621,0.058455896296137184,0.9999787656792707,8.307511754764167e-06,5
svhn,b128,resnet18,269,5.135368092875721e-05,3.079279843974988e-05,3.2263931308605875,3.079733999819467e-05,1.2001439720392226,0.09167529271938649,2.0263005197048187,0.09167530565811795,3.8351643791581845e-05,4.9024852933844665e-06,1.2062147571745707,0.08453916488253414,0.9132951132951133,0.0034886401421195838,-0.8231169555615014,0.05358354116997956,0.9999817991536606,6.783054943802006e-06,5
svhn,b128,resnet18,270,4.501835452322992e-05,1.4031014113245784e-05,3.22639946614125,1.4033286893918127e-05,1.2030989348888397,0.10066432469808168,2.023345535993576,0.10066431624749761,4.053098064028272e-05,4.926166613854256e-06,1.2086810312764489,0.09301419619186063,0.913022113022113,0.003708686352159654,-0.8250746524220703,0.05963974066487646,0.9999878661024404,6.783054943825281e-06,5
svhn,b128,resnet18,271,0.00020854637070618726,0.0003581464295971161,3.226235936316409,0.0003581477246226068,1.2117647141218186,0.09165183665749785,2.0146797716617586,0.09165182445269032,5.486048012639981e-05,3.124123340930883e-05,1.2177107637155717,0.08436861146615253,0.9129948129948129,0.002558421879995293,-0.8305289779543459,0.053663363428902176,0.9999757322048808,8.307511754727006e-06,5
svhn,b128,resnet18,272,5.192217072343076e-05,2.4589504215949684e-05,3.226392564477847,2.4590179462541616e-05,1.1991885423660278,0.10274628403091675,2.0272559463977813,0.10274628983653904,4.2757573982356406e-05,1.417397037654289e-05,1.2053193321066609,0.09599724000664497,0.9134316134316134,0.0028736439785838085,-0.8227792079449824,0.06165977987885192,0.9999787656792707,1.3566109887584877e-05,5
svhn,b128,resnet18,273,4.019541318251204e-05,3.976966490558686e-06,3.2264042877411656,3.975786629440707e-06,1.2047641634941102,0.0998861202728524,2.0216803193092345,0.09988612027285233,4.0181332372691334e-05,3.927838411266991e-06,1.2102966298830498,0.09239716350843073,0.9123123123123124,0.0029696231347284786,-0.8259812665816673,0.05887203808958641,0.9999817991536606,6.783054943770975e-06,5
svhn,b128,resnet18,274,3.8526025843321e-05,6.602480282282854e-06,3.226405955469885,6.602402659512938e-06,1.2070322215557099,0.10047380511803229,2.0194122552871705,0.1004737971804193,3.855839125954053e-05,6.613310068600727e-06,1.2118572143886117,0.09330792273814256,0.9133497133497134,0.0032480149398042076,-0.826685207740864,0.05947509297444329,0.9999757322048808,8.30751175476079e-06,5
svhn,b128,resnet18,275,3.7502264009757315e-05,5.957101356832969e-06,3.226406981871109,5.96098964758545e-06,1.2016885370016097,0.09208418354241384,2.024755960702896,0.09208420182689424,3.539776260905842e-05,1.551756705247429e-06,1.2070345497020698,0.08503631301614947,0.9132132132132131,0.002865527699654945,-0.8231968810001435,0.05389134903123777,0.9999817991536606,6.783054943770975e-06,5
svhn,b128,resnet18,276,0.0005113066847601546,0.0008256493365340773,3.2259331789127614,0.0008256490116412372,1.2006997913122177,0.09478666070478324,2.0257446646690367,0.09478663682632153,7.96843308990347e-05,6.916080033628231e-05,1.2060200952520275,0.08861204598933409,0.9133224133224134,0.0027874116648460433,-0.8226271712688014,0.05662805691123603,0.9999726987304909,1.268993381766178e-05,5
svhn,b128,resnet18,277,6.942398547617248e-05,7.21155504648882e-05,3.226375061781831,7.211189903446917e-05,1.19915874004364,0.09579253742879336,2.027285748720169,0.09579253243110883,3.9678590390776295e-05,6.116613711791837e-06,1.204221173234888,0.08766528548625238,0.9125853125853126,0.002957047922042479,-0.8212916471929486,0.055324722289702255,0.9999787656792707,8.307511754747276e-06,5
svhn,b128,resnet18,278,0.00038848977617371856,0.0006448404884523558,3.2260559931281927,0.0006448421533078659,1.2010984390974044,0.09278722286410714,2.0253460586071013,0.09278722806889583,6.515298290991928e-05,5.5129455883079645e-05,1.206390788071539,0.08619368076769494,0.9131586131586131,0.0024615482563690658,-0.8230892306324847,0.05481732458010725,0.9999757322048808,1.729346476012109e-05,5
svhn,b128,resnet18,279,3.5057099256875505e-05,1.1448947640879668e-06,3.2264094260311866,1.1437546861771757e-06,1.2002827852964402,0.09539169293263823,2.0261617064476014,0.09539171626056717,3.487444275882097e-05,1.0698440354447957e-06,1.206427019504195,0.08791278196014748,0.9133497133497134,0.0038733341845780017,-0.8228422510810601,0.05571014138581128,0.9999848326280505,0.0,5
svhn,b128,resnet18,280,0.00016280204431859478,0.0002743206990954045,3.226281680617222,0.00027432308964812235,1.200438353419304,0.0977355845595499,2.0260061383247376,0.09773558589319505,4.9945019462845734e-05,2.274477389807215e-05,1.2065609823476084,0.09088167982437263,0.9132678132678134,0.0037995126230318055,-0.8231240311505117,0.058235400024386756,0.9999757322048808,8.30751175475572e-06,5
svhn,b128,resnet18,281,4.180302994048251e-05,9.008821016992697e-06,3.226402677584064,9.011260031165978e-06,1.2030341535806657,0.09440791078838336,2.0234103083610533,0.09440789126995161,4.020362121218573e-05,6.859290756620626e-06,1.2090987553109636,0.08847949998050704,0.9126945126945127,0.0033996481862398663,-0.8244813696396595,0.056831886379464465,0.9999757322048808,8.307511754738831e-06,5
svhn,b128,resnet18,282,7.175166924687153e-05,7.054033903778722e-05,3.2263727311016055,7.05421406323463e-05,1.2071741700172425,0.09574715138988804,2.019270342588425,0.09574716993441086,4.2246717496615285e-05,6.1921594706710715e-06,1.2121719480146649,0.0888672462427137,0.9133770133770133,0.0031285045149513895,-0.8263417768348246,0.057070352625155536,0.9999757322048808,8.307511754735451e-06,5
svhn,b128,resnet18,283,0.0003427898818197047,0.00040006172488422307,3.2261016944582153,0.0004000588294931855,1.2022595345973968,0.09348226418744707,2.02418492436409,0.09348225471229785,6.637607612207649e-05,3.151732591590483e-05,1.207850457978906,0.08814065320966427,0.9129948129948129,0.0026776303216465734,-0.824097963394175,0.05635522954969105,0.9999726987304909,1.2689933817656251e-05,5
svhn,b128,resnet18,284,4.2101465174279185e-05,6.234786193270597e-06,3.2264023839041243,6.235586882848904e-06,1.2057084619998932,0.10654753407968079,2.0207360327243804,0.10654753451229498,3.747547171550283e-05,5.327113449808967e-06,1.2112135279286016,0.09818871695133265,0.9134589134589135,0.003170507684776676,-0.8262009479095227,0.06315698251712659,0.9999848326280505,1.5167371949471181e-05,5
svhn,b128,resnet18,285,3.786373752085876e-05,4.296058028296448e-06,3.226406619530315,4.295729130211932e-06,1.2096554547548295,0.09719805128357892,2.0167890191078186,0.09719805286676267,3.7190376684184686e-05,3.85665406447711e-06,1.2153971454890868,0.09063586542507786,0.9126672126672126,0.0035245064788250015,-0.8286668223701181,0.05842978014811591,0.9999787656792707,8.307511754775147e-06,5
svhn,b128,resnet18,286,0.0005727735883134698,0.0011853492554457564,3.2258717091970666,0.0011853498676435601,1.2091418117284776,0.09283305028168345,2.0173026740550997,0.09283305312878086,8.189158512161151e-05,0.00010380603524644167,1.2137028786415551,0.08489405292212374,0.913022113022113,0.003154895855131495,-0.8282643194564263,0.0542754854155469,0.9999817991536606,1.268993381769136e-05,5
svhn,b128,resnet18,287,3.34415950545199e-05,2.200223082479879e-06,3.226411038313725,2.1997027839826843e-06,1.2036682099103928,0.09497324315748948,2.0227762818336488,0.09497327025163993,3.3497033397538866e-05,2.208342800563581e-06,1.2084716992758353,0.0873413361687445,0.912912912912913,0.003699380352953255,-0.8246575994360686,0.056453761299402806,0.9999848326280505,0.0,5
svhn,b128,resnet18,288,3.740175915932864e-05,7.017790962263358e-06,3.226407079363978,7.017527962869036e-06,1.2046355932950974,0.09957641852870819,2.0218088924884796,0.09957640564654724,3.6565457553314146e-05,5.953835026336779e-06,1.210438505798749,0.09307477406794734,0.9133770133770133,0.0028446445048540903,-0.8254627402446884,0.05937634654045325,0.9999848326280505,1.0724951558221076e-05,5
svhn,b128,resnet18,289,3.4853434064817225e-05,1.6874449675657063e-06,3.226409630350364,1.6858922519476767e-06,1.2135939240455627,0.09686961732956437,2.0128505408763884,0.09686961700309125,3.400715005617707e-05,1.0867353360061005e-06,1.219803256276459,0.08868311903684,0.9128310128310128,0.0029554722583072855,-0.831265440465031,0.05670959556502967,0.9999817991536606,6.783054943770975e-06,5
svhn,b128,resnet18,290,9.363226477655984e-05,0.0001280067837966816,3.2263508513916372,0.00012800967593428627,1.2058360427618027,0.09754886341594847,2.0206084311008454,0.09754886565873534,4.1584096542479815e-05,1.2200025534984998e-05,1.211111259138262,0.09035390835909571,0.913022113022113,0.0036708132817847012,-0.8257745041345623,0.05780454553346232,0.9999757322048808,1.3566109887563674e-05,5
svhn,b128,resnet18,291,0.0008455398178423753,0.001815892974715815,3.2255989424017977,0.0018158919990863358,1.2081148415803908,0.09672183537409831,2.0183296263217927,0.0967218217439843,0.00010425446346136168,0.00015830906749377422,1.2141288586044259,0.0891350598073603,0.9134862134862136,0.0030160044168662035,-0.8276304301958625,0.05717516281344992,0.999969665256101,1.857616100755957e-05,5
svhn,b128,resnet18,292,3.8119361754620175e-05,5.853225520981487e-06,3.2264063654943955,5.852809935762334e-06,1.2067172884941102,0.10502493350204331,2.0197271943092345,0.10502494835076275,3.791390596997919e-05,6.011611620066406e-06,1.212550261604503,0.09753611742033366,0.9130494130494131,0.004031956180109749,-0.8269456590120352,0.06315728774395098,0.9999757322048808,8.30751175476079e-06,5
svhn,b128,resnet18,293,4.788236192868396e-05,2.5780826081270087e-05,3.226396600497785,2.57796662050439e-05,1.1991965413093566,0.09593756559715877,2.0272479355335236,0.09593754498574841,3.525181063289893e-05,3.4235013546198595e-06,1.205327907397452,0.08950028602659296,0.9134589134589135,0.003052235841523042,-0.822357478482669,0.05700593187942683,0.9999817991536606,6.783054943769424e-06,5
svhn,b128,resnet18,294,0.0002108176046441315,0.0003971854585979256,3.226233665702879,0.0003971876254624221,1.1995273113250733,0.0983234527988724,2.0269171833992004,0.09832348796934914,4.893208356745041e-05,3.5205911400210794e-05,1.204040137321416,0.09181623228948903,0.9132405132405133,0.002980582924150956,-0.8212559136677756,0.05856155692235179,0.9999787656792707,1.3566109887642805e-05,5
svhn,b128,resnet18,295,3.5352258860436914e-05,3.0822889748100436e-06,3.226409131704375,3.0814935906250166e-06,1.2016870647668838,0.09839725225210585,2.0247574150562286,0.09839726371758205,3.5208214790795744e-05,3.3824636391822084e-06,1.206510941190795,0.09149720865849935,0.9137319137319138,0.0031690381562228045,-0.8234235816036011,0.05927082104679914,0.9999848326280505,1.516737194943533e-05,5
svhn,b128,resnet18,296,4.60840149036151e-05,1.7176668762615567e-05,3.22639839834021,1.7178748807402346e-05,1.200063318014145,0.09717766178780207,2.026381176710129,0.09717763801477172,4.004528830879284e-05,8.822574428373794e-06,1.205167117875162,0.09001820613361046,0.9137046137046138,0.0036029313811418028,-0.8220017233998973,0.057420194142385694,0.9999757322048808,8.307511754752345e-06,5
svhn,b128,resnet18,297,3.770349691694217e-05,2.344276779169321e-06,3.2264067794001376,2.3458486891292542e-06,1.210951840877533,0.092589342225687,2.0154926478862762,0.09258933357935271,3.660816873858861e-05,2.9607020236927905e-06,1.2158175845761914,0.08536495397417558,0.9138411138411138,0.002902674680537291,-0.8293093955658488,0.0544735402679678,0.9999757322048808,8.307511754752345e-06,5
svhn,b128,resnet18,298,0.00012113973487137917,0.00018547169482363977,3.2263233459273053,0.00018547163798513612,1.2047563999891282,0.08753290887045052,2.0216880798339845,0.08753290576172511,4.525147633244342e-05,1.7043693545483263e-05,1.2094428133157442,0.08008846933304055,0.9135408135408134,0.002484527474339414,-0.8246859834307119,0.050912808435818524,0.9999726987304909,1.2689933817671457e-05,5
svhn,b128,resnet18,299,6.952110628264379e-05,7.316105900581574e-05,3.226374963087629,7.316098478044992e-05,1.206431296467781,0.09339530000501693,2.0200132071971892,0.09339531364157373,3.986923991232173e-05,7.040629386648537e-06,1.2112713430313797,0.08734686142401357,0.9121212121212121,0.0031974264685933913,-0.8264130380101289,0.05570154824807804,0.9999696652561012,0.0,5
svhn,b2048,mlp,0,3.3026145761663264,0.1009480100382128,-0.07617009336298161,0.10094801003821252,2.840810549259186,0.07247632947782459,0.3856339335441589,0.07247632947782455,3.31415460365411,0.10153697913529673,2.8431611633613207,0.07300423743300931,0.32672672672672676,0.029153022844494725,-1.9707292038877426,0.05060270146694108,0.2222171664315724,0.01729161226476514,5
svhn,b2048,mlp,1,2.5565250093286687,0.10072581851002076,0.6699194734746761,0.1007258185100208,2.293310832977295,0.10552305055433933,0.9331336498260498,0.10552305055433929,2.5639275215795676,0.09968453502991428,2.2948651053949094,0.10602903463787605,0.4886977886977887,0.027844254626031132,-1.5906792899448836,0.07349370214275167,0.41534938041285585,0.029973873115590143,5
svhn,b2048,mlp,2,2.048776870062857,0.10513222546103158,1.1776676127404877,0.10513222546103158,1.891277450323105,0.09348423150752312,1.3351670324802398,0.09348423150752312,2.0540262789155697,0.10571676854421001,1.8914201780514996,0.09339969562981693,0.5888615888615889,0.023362866674950914,-1.3110326028030197,0.06473972840930221,0.551934598292154,0.026673550924313196,5
svhn,b2048,mlp,3,1.7056654185959785,0.0824892106182105,1.520779064207366,0.0824892106182105,1.6509208142757417,0.06700284293120953,1.575523668527603,0.06700284293120953,1.7078627399491246,0.08336110620332308,1.6514448867415652,0.06652233518026893,0.6472563472563473,0.017386870655216814,-1.1446943847123812,0.046109747708498995,0.6344754364411279,0.018946842211149076,5
svhn,b2048,mlp,4,1.4916057767290056,0.0630783456365741,1.734838706074339,0.0630783456365741,1.5124875068664552,0.0391988221728118,1.7139569759368896,0.0391988221728118,1.4931744957637039,0.06414202780495784,1.5111786626448178,0.03820997898875571,0.6779142779142779,0.009132052964076534,-1.0474692410811528,0.026485142363282265,0.6844094583731477,0.015515244416046107,5
svhn,b2048,mlp,5,1.3519666996869175,0.052156502569177234,1.8744777852838688,0.05215650530421358,1.4045886635780334,0.03864542655237375,1.8218558192253114,0.03864542655237375,1.3516252735517376,0.05068589982723801,1.403747214601888,0.0363288387977847,0.7031395031395031,0.00915487599989345,-0.9730034396576202,0.025181227215854658,0.7160334288877767,0.010620839981461589,5
svhn,b2048,mlp,6,1.2440547914216011,0.04618207298698515,1.9823896884918213,0.04618206885492011,1.3452427506446838,0.03309458272689574,1.881201732158661,0.03309458272689574,1.2447729917039854,0.04584466073603124,1.3440689845128104,0.030462428498102687,0.714987714987715,0.006472611367474039,-0.9316376454541899,0.021114941221250492,0.7396035248972411,0.010733546308082093,5
