experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,,epochs,train_z_norm_toagg,train_z_mean_norm_toagg,train_z_std_toagg,train_d_H_Q_xCz_toagg,train_h_delta_acc_toagg,train_d_DIQ_xz_toagg,train_H_Q_yCz_toagg,train_DIQ_yz_toagg,train_aux_loss_toagg,valid_z_norm_toagg,valid_z_mean_norm_toagg,valid_z_std_toagg,valid_d_H_Q_xCz_toagg,valid_h_delta_acc_toagg,valid_d_DIQ_xz_toagg,valid_H_Q_yCz_toagg,valid_DIQ_yz_toagg,valid_aux_loss_toagg,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,valid_loglike_toagg,train_acc_toagg
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,12,0.9999740025536581,0.6587322560900991,0.006642158923734149,3.4677014554088768,0.7482106711647727,8.770245042714206,0.045073015319014136,3.276855005459352,,0.9799941182136536,0.6515335043271383,0.006636143351594607,12.238739331563314,0.10128127016500738,0.0,2.5782851378122964,0.7436428864796957,,0.04506342648797565,2.575481077194214,0.5394,-1.785187416546843,0.9986222222222222
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,13,0.9999732517383315,0.6459553610872139,0.006609922245843336,3.012183117595586,0.7704161487926137,9.225704485719854,0.03253897206476805,3.289389053528959,,0.9884723226229349,0.6396004557609558,0.006577892539401849,12.238739331563314,0.09824247557153391,0.0,2.687714417775472,0.6342136065165201,,0.03251552428272035,2.680982999420166,0.54,-1.8583158384076406,0.9991555555555556
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,14,0.9999726150523532,0.6348698850382458,0.006568780991735614,2.608410661870783,0.788279696377841,9.629476921124892,0.024091332060792905,3.2978366965597328,,0.9938579996426901,0.6294350624084473,0.006553965155035257,12.238739331563314,0.09172089613292773,0.0,2.6945000489552817,0.6274279753367106,,0.02409140370057689,2.6927283866882323,0.541,-1.8664571328145834,0.9996666666666667
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,15,0.9999721117995002,0.6275480159304359,0.006553244935771959,2.3034723834557966,0.8002261629971591,9.93442501263185,0.023433657458306036,3.298494366082278,,1.0001134475072224,0.6233586470286051,0.00653827702626586,12.238739331563314,0.09568728106563422,0.0,2.7982002099355063,0.523727814356486,,0.02343041967153549,2.7892151058197023,0.5366,-1.9333366273733013,0.9992444444444445
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,16,0.9999716014347293,0.6196175512265075,0.006523564928846265,1.9855543375015259,0.8126487038352272,10.252362142909657,0.014225542127281766,3.3077024831013246,,0.9945853352546692,0.614567776521047,0.006506368517875671,12.238739331563314,0.08789278553650441,0.0,2.7851001421610513,0.5368278821309408,,0.014230621194342772,2.7775134498596192,0.5414,-1.9252257045571242,0.9999111111111111
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,17,0.999971210279248,0.6144381077452139,0.0065025678116150875,1.6735456125302748,0.8247201260653408,10.564384612170132,0.009678312595827843,3.31224970925938,,0.9935886859893799,0.6102087696393331,0.00648962426930666,12.238739331563314,0.09226427106379058,0.0,2.8490899403889975,0.4728380839029948,,0.009678653306762378,2.845909519958496,0.5416,-1.9726341761246473,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,18,0.9999709004028277,0.6100071556866169,0.006488336729076268,1.4357046735557644,0.83253173828125,10.802158664573323,0.008321449811443348,3.3136065805500206,,0.9927969972292582,0.6058350602785746,0.006471170267711083,12.238739331563314,0.08608153576696165,0.0,2.886321783065796,0.4356062412261963,,0.00832309333226747,2.877494856262207,0.5434,-1.9945274021774202,0.9999555555555556
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,19,0.9999706135554747,0.6056884608485482,0.006471186402698301,1.22999341819774,0.8393215110085227,11.007877371527933,0.006697240939088674,3.3152307759631765,,0.9872668186823527,0.6017927328745524,0.006459317014863093,12.238739331563314,0.08745095582134955,0.0,2.911576986312866,0.410351037979126,,0.006696377309163412,2.904929120635986,0.5438,-2.0135433792476523,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,20,0.9999704134057869,0.6032817157154734,0.006459686873396012,1.0817490341988476,0.8435356001420454,11.15613647482612,0.006213586743053218,3.3157144378532064,,0.9829022487004598,0.5995211998621622,0.0064493838387231035,12.238739331563314,0.08730980076972712,0.0,2.9559035301208496,0.3660244941711426,,0.006213571904599666,2.948966003036499,0.5414,-2.0440674654476343,0.9999333333333333
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,21,0.9999701709232547,0.5999059121717106,0.00644732256081294,0.9158252142369747,0.8484323952414773,11.322099284692245,0.004972785762881606,3.3169552385807037,,0.9889381925264994,0.5958240429560343,0.006437141448259354,12.238739331563314,0.08736129355641593,0.0,2.992452303568522,0.32947572072347003,,0.004972642637706465,2.984492597198486,0.5412,-2.0686927273943185,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,22,0.9999699460511858,0.5967077914286744,0.0064333692611068145,0.7881473902274262,0.8519611150568182,11.449772412126714,0.004371261463595808,3.317556755109267,,0.993007759253184,0.5934006770451864,0.006422698963433504,12.238739331563314,0.08406683547658556,0.0,3.02533229192098,0.2965957323710124,,0.00437144876246651,3.018128087234497,0.544,-2.0920069491056457,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,23,0.9999697387895801,0.5940566069700501,0.006422000386836854,0.684000626206398,0.8545787464488637,11.553864733739333,0.0037757679912663825,3.3181522596966135,,0.991216798623403,0.590829074382782,0.00641524838283658,12.238739331563314,0.08638797186117257,0.0,3.0505332946777344,0.2713947296142578,,0.003775034238066938,3.04361011428833,0.5426,-2.1096697609322836,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,24,0.9999695437198336,0.5915577218613841,0.006413575907407159,0.5902187646451321,0.856891202059659,11.6477081396363,0.003376175411341881,3.3185518478805367,,0.9897576173146566,0.5881280501683553,0.00640547772248586,12.238739331563314,0.08471463633849557,0.0,3.078660011291504,0.24326801300048828,,0.003376412939776977,3.070068413925171,0.5434,-2.128009338551999,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,25,0.9999693598259579,0.5890845500610091,0.006402558408973908,0.5130370545455001,0.8589579634232954,11.724880521947687,0.002987290680969388,3.318940734321421,,0.9946092565854391,0.585663894812266,0.006393768979857366,12.238739331563314,0.0873054796967183,0.0,3.108062505722046,0.2138655185699463,,0.0029878970510015886,3.1022958980560302,0.5438,-2.1503477021068806,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,26,0.9999691925265572,0.5866762999106537,0.0063935348033820364,0.4408633517609401,0.8604651988636364,11.797027241099965,0.002707306671337309,3.3192207135937433,,0.9935219685236613,0.5832938353220621,0.006383988385399182,12.238739331563314,0.08727739272216077,0.0,3.147918462753296,0.1740095615386963,,0.0027070387879593503,3.142255827713013,0.5396,-2.178045822689434,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,27,0.9999690394509922,0.5847407548942349,0.006384229216068475,0.38811537149277603,0.8616239790482955,11.849845398556102,0.0024140340359405277,3.3195139914751053,,0.9888072609901428,0.580927828947703,0.006374626886099577,12.238739331563314,0.08696087412426252,0.0,3.177528142929077,0.14439988136291504,,0.002413592818710539,3.170211110305786,0.5412,-2.1974229168404626,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,28,0.9999688785861839,0.5826576243747364,0.006375245429808274,0.3341070439835841,0.8628486772017046,11.903798737309195,0.0021868480074441654,3.319741177287969,,0.9934868415196737,0.579024612903595,0.006367864087224007,12.238739331563314,0.08893488431047197,0.0,3.2003292242685952,0.1215988000233968,,0.002186677028073205,3.192693709564209,0.5432,-2.2130066311319916,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,29,0.9999687234786424,0.5807027139446952,0.006368204975098541,0.2943900896405632,0.8634616921164772,11.94350989298387,0.001966640679298011,3.319961379874836,,0.9897133111953735,0.577187975247701,0.006358527112752199,12.238739331563314,0.08692090419893068,0.0,3.2251476446787515,0.09678037961324056,,0.001966469001273314,3.2190179328918456,0.5416,-2.2312532077564007,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,30,0.9999685649844733,0.5786328796635974,0.006358767261686312,0.2601800706576217,0.8640600585937499,11.977682704275304,0.001764532377737024,3.3201635032892227,,0.9940501848856608,0.5755123098691305,0.006352065286288659,12.238739331563314,0.08876708264196165,0.0,3.2641464869181314,0.05778153737386068,,0.0017647412006846733,3.2588126621246336,0.543,-2.2588367758569525,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,31,0.9999684230847792,0.5769137448885224,0.006352436863711442,0.22656628205864268,0.8647791637073863,12.011317323554646,0.0015848070801108736,3.3203432140025226,,0.9802677035331726,0.5737715562184652,0.006342993428309758,12.238739331563314,0.08993629298027288,0.0,3.2788032690684,0.043124755223592125,,0.0015845486484881905,3.2691885650634767,0.5412,-2.2660288402096738,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,32,0.9999682974408973,0.5752707459032536,0.006344642585397444,0.2022817255505784,0.8649806906960227,12.035626698624004,0.0014400921394223008,3.320487927306782,,0.988030195236206,0.5722669561704,0.006337986482928197,12.238739331563314,0.08725218646294249,0.0,3.318180481592814,0.00374754269917806,,0.0014402433879880442,3.3079981285095217,0.5446,-2.292929569419339,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,33,0.9999681748449802,0.573885633864186,0.006338378591780466,0.1821990916505456,0.8653087269176136,12.05568630586971,0.0013063165943921458,3.3206217045133766,,0.9949940045674642,0.5701635479927063,0.006332126446068287,12.238739331563314,0.09053404141316372,0.0,3.3437902132670083,-0.021862188975016277,,0.001306409538164735,3.3354568382263183,0.542,-2.3119624892050545,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,34,0.9999680200761015,0.5719563060186126,0.006332158970921723,0.1621255690062588,0.8656997958096592,12.075813965363936,0.0011928779194105036,3.3207351484081964,,0.9878523151079813,0.5687667926152548,0.006325462056944768,12.238739331563314,0.0902351671967183,0.0,3.358036756515503,-0.03610873222351074,,0.0011929107882496382,3.347934283065796,0.543,-2.3206111534382043,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,35,0.9999679144133221,0.5707087062976577,0.006325429043499753,0.14285606459121813,0.8659508167613637,12.095072003928097,0.0010835549206107812,3.320844455198808,,0.9987814426422119,0.5669359564781189,0.006321094774951537,12.238739331563314,0.09294988131452803,0.0,3.3988216718037925,-0.07689364751180013,,0.0010836262830015687,3.3901504493713377,0.541,-2.349873278247223,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,36,0.9999677735296163,0.568989775058898,0.006321548754137687,0.12811305204575713,0.86609130859375,12.109784917397933,0.001006177410917272,3.3209218586033042,,0.9811990658442179,0.5656514366467794,0.006315824420501788,12.238739331563314,0.094673989445059,0.0,3.4110971291859946,-0.08916910489400227,,0.001005971850330631,3.4017479026794435,0.5422,-2.3579120152085786,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,37,0.9999676773493941,0.5676494586196813,0.006315223417583515,0.1151978725313463,0.8662473366477272,12.122714123942636,0.0008983067137623121,3.3210297226905823,,0.9966800610224406,0.5644797285397848,0.006309825616578261,12.238739331563314,0.10125102265394542,0.0,3.444836219151815,-0.12290819485982259,,0.0008981149322456783,3.4349618381500244,0.5424,-2.380934061559781,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,38,0.9999675567854535,0.5663202025673606,0.0063098983399950985,0.10343662075783042,0.8663689630681819,12.134430159221996,0.0008162854398754214,3.3211117454550485,,0.9917969306310018,0.5628282030423483,0.006303851027041674,12.238739331563314,0.0926783738938053,0.0,3.470675468444824,-0.14874744415283203,,0.0008162953714633154,3.4623316925048826,0.5414,-2.399905428304868,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,39,0.9999674399468031,0.5649602948264643,0.006304711317749356,0.09511373882097277,0.8663276811079546,12.142734332518144,0.0007426039122616534,3.3211854181506415,,0.9847796758015951,0.5619038740793864,0.00629858501876394,12.238739331563314,0.0956779187407817,0.0,3.4885787963867188,-0.16665077209472656,,0.0007425257896797524,3.4785574390411376,0.542,-2.4111523299375364,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,40,0.9999673234468157,0.5636581632901322,0.006299034197581932,0.08611475657248362,0.8664555220170453,12.151799483732743,0.0006903592005652503,3.3212376534938812,,1.0025406678517659,0.5602626005808512,0.006293220135072867,12.238739331563314,0.0939340056922935,0.0,3.531909783681234,-0.20998175938924155,,0.0006903208479699161,3.521827239227295,0.5398,-2.4411445883091574,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,41,0.9999672072854909,0.5622851669111035,0.006294255547056144,0.07895918651907281,0.8665050159801136,12.158984807404606,0.00063200949476926,3.3212960132143716,,0.986460546652476,0.5589348077774048,0.0062887755533059435,12.238739331563314,0.0962176927774705,0.0,3.548566738764445,-0.2266387144724528,,0.0006320631384435627,3.5387666732788086,0.5442,-2.452886206690381,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,42,0.9999670968814329,0.5609705583615736,0.0062882189734161575,0.07306458968245848,0.8665458540482954,12.164842838590795,0.000577711292531934,3.321350318464366,,0.9884108106295267,0.5577518542607626,0.006281801809867223,12.238739331563314,0.09636640970685839,0.0,3.5619274775187173,-0.23999945322672525,,0.0005778128261677921,3.5529426097869874,0.5424,-2.4627121479729728,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,43,0.9999669800427827,0.559634520587596,0.0062834483132147316,0.06606323087841949,0.8665969016335228,12.171869467605244,0.0005369268224471439,3.3213911002332512,,0.9876142342885336,0.5565781990687052,0.006278322854389747,12.238739331563314,0.09783629470870207,0.0,3.593783378601074,-0.27185535430908203,,0.0005368822848734756,3.5853120098114015,0.5394,-2.4851489688178874,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,44,0.9999668855558742,0.5583441684191878,0.006278335897315463,0.061970610806549135,0.8665671608664773,12.175885531035336,0.0004850920125715096,3.3214429264718834,,0.9882921973864237,0.5554189085960388,0.006273825963338216,12.238739331563314,0.09600415975294985,0.0,3.6190078258514404,-0.29707980155944824,,0.000484969896895604,3.6069334728240965,0.542,-2.500135783493985,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,45,0.9999667937782678,0.5574023283340714,0.006274569888112389,0.057899880815636025,0.8665720436789772,12.179989722642032,0.00044117553492965686,3.321486853740432,,0.9859116474787394,0.5539646546045939,0.006267159711569548,12.238739331563314,0.09787950543879055,0.0,3.632719039916992,-0.310791015625,,0.0004410622211690578,3.6227432865142823,0.5424,-2.5110943507920607,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,46,0.9999666826968844,0.556237665089694,0.006268083094090054,0.053228353446518835,0.8666193181818183,12.184623544866389,0.00041684779022365217,3.3215111873366614,,0.9932533303896586,0.5526944200197855,0.006262360606342554,12.238739331563314,0.10636321211283184,0.0,3.6579527854919434,-0.33602476119995117,,0.0004167134220504926,3.6481483196258546,0.5402,-2.528703763301539,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,47,0.999966586516662,0.5551963343539021,0.0062641484440643,0.0501778014533391,0.8666268643465909,12.187711818651719,0.00037090073171632616,3.3215571221980182,,0.9841578801472982,0.5516401330629984,0.006258845639725526,12.238739331563314,0.10068460200036873,0.0,3.6916703383127847,-0.36974231402079266,,0.00037081354674883187,3.6797819286346436,0.5428,-2.5506306136619084,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,48,0.9999664889817889,0.5540223341773857,0.006259601203386079,0.04707489845300601,0.8666075550426137,12.190896478566257,0.0003408264143548546,3.3215871954506095,,0.9924233357111613,0.5504192312558492,0.006254370324313641,12.238739331563314,0.10291175504701328,0.0,3.716588815053304,-0.39466079076131183,,0.0003407704407090528,3.7061865520477295,0.5402,-2.568932809383513,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,49,0.9999664049934257,0.5530494163659486,0.006254659753970124,0.04340704117732292,0.8666226473721591,12.19449103420431,0.0003119787977332387,3.321616044098681,,0.9865714510281881,0.5496736168861389,0.006249294616281986,12.238739331563314,0.1061572409660767,0.0,3.7376378377278647,-0.4157098134358724,,0.0003120226153276033,3.72777960357666,0.5416,-2.5838999158621747,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,50,0.9999663044105876,0.5518922429870475,0.006250602370445532,0.04155645995739509,0.8666250887784092,12.196370471607555,0.00029522296583970524,3.3216328011317686,,0.9867989818255106,0.5485944549242655,0.006245631414155166,12.238739331563314,0.107596518367441,0.0,3.765994151433309,-0.4440661271413167,,0.00029521608837983676,3.755271515274048,0.5432,-2.602955954926169,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,51,0.9999662038277496,0.5508341972123493,0.006246345736806027,0.038925094064325094,0.8666677024147728,12.199015546928752,0.00026692521276510723,3.32166110385548,,0.9813717802365621,0.5476100643475851,0.006242396775633097,12.238739331563314,0.1041774693491888,0.0,3.7828481197357178,-0.4609200954437256,,0.000266896278431846,3.772044622039795,0.5422,-2.6145820776444135,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,52,0.9999661350792105,0.5499414669519122,0.006244347459869459,0.03746254039420323,0.8666455078125,12.200431016358463,0.0002430213384782705,3.321685002608733,,0.9868135849634806,0.5464786489804586,0.006239449915786584,12.238739331563314,0.10403703447640118,0.0,3.8034486770629883,-0.4815206527709961,,0.0002429778955773347,3.7924734008789063,0.5408,-2.6287422111557928,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,53,0.9999660324643959,0.5488416742194783,0.006240497446428476,0.03551957045089115,0.866669921875,12.202398473566229,0.00022748102062244223,3.321700540455905,,0.9895192384719849,0.5456549326578776,0.0062359377431372804,12.238739331563314,0.10620369250092183,0.0,3.83042311668396,-0.5084950923919678,,0.0002274937715795305,3.8194094371795653,0.5414,-2.647412932646004,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,54,0.9999659406867895,0.5480889170007273,0.006238122274887494,0.03393332841171121,0.8666659268465909,12.203977297652852,0.00020999616969096348,3.3217180249365894,,0.9894397656122843,0.5447884400685629,0.006233973273386558,12.238739331563314,0.10633080406526547,0.0,3.855858484903971,-0.5339304606119791,,0.00020980672332872118,3.8445676177978516,0.5414,-2.664851251793436,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,55,0.9999658715995875,0.5471652783453465,0.006234479078557342,0.03240987314546311,0.8666861239346592,12.205485972491177,0.0001902795102895735,3.3217377445914527,,0.9895304441452026,0.5434699257214864,0.0062293391674757,12.238739331563314,0.11061514795353983,0.0,3.879636764526367,-0.557708740234375,,0.00019021487277673765,3.868591227722168,0.5404,-2.681503158045162,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,56,0.9999657788059928,0.5462326891720295,0.0062304573657456785,0.03118366404140199,0.866688565340909,12.206665309992703,0.0001851464868113081,3.321742882782763,,0.981303890546163,0.542386790116628,0.006226587730149428,12.238739331563314,0.10195931853797935,0.0,3.8986399173736572,-0.576711893081665,,0.00018517196017265735,3.887376452636719,0.5448,-2.694524045456898,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,57,0.9999656606126915,0.5451936386525631,0.006226005387196148,0.030209434462118556,0.8666621537642046,12.207716567949815,0.00017392261704365163,3.3217540992931887,,0.9846768577893575,0.5416600902875265,0.006221671433498462,12.238739331563314,0.10823675735158556,0.0,3.926905393600464,-0.6049773693084717,,0.00017394853950115956,3.913745710372925,0.5426,-2.71280189971552,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,58,0.999965566125783,0.5441871149973436,0.006222341823476282,0.028537580373019657,0.8666341885653409,12.209336725148288,0.00015271328344500614,3.3217753077095207,,0.9932815631230673,0.5407180786132812,0.006217700429260731,12.238739331563314,0.10841176080844395,0.0,3.949491580327352,-0.6275635560353597,,0.00015267113752714877,3.9380779571533204,0.5422,-2.729667678871727,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,59,0.9999654973772439,0.5434068549763073,0.006218480771746148,0.027169722915542396,0.8666645951704546,12.210705892606216,0.00013628830906368833,3.3217917287891563,,0.9811336596806844,0.5396440227826437,0.006214335560798645,12.238739331563314,0.10948302682522122,0.0,3.969768524169922,-0.6478404998779297,,0.00013627021425248435,3.9573522506713865,0.5398,-2.743027530517313,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,60,0.9999654181301594,0.5425214516845617,0.006215850981375711,0.02636713363145563,0.8666621537642046,12.211511866612868,0.00013005447433236193,3.3217979656024412,,0.9969930052757263,0.5392765601476034,0.006212286495914062,12.238739331563314,0.11160395349373158,0.0,4.004738807678223,-0.6828107833862305,,0.00013008660493780754,3.9918172904968263,0.5406,-2.766917120317532,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,61,0.9999653605574911,0.541982477022843,0.006212833583545448,0.025167231315704572,0.8666472833806819,12.21274540641091,0.00011685319904327943,3.321811177513816,,0.9876309037208557,0.5385820070902506,0.006208812973151605,12.238739331563314,0.10869911216353245,0.0,4.009451945622762,-0.6875239213307699,,0.00011685253292348029,4.000153341674805,0.5406,-2.772695065925032,1.0
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,1,default,0,transformer,62,0.9999652816490694,0.5410212095488202,0.006209295666353269,0.023976542590059,0.8666801313920455,12.21393905986439,0.00010854265523944791,3.3218194747512992,,0.9864799777666727,0.5373608668645223,0.006204892881214619,12.238739331563314,0.1150338051945059,0.0,4.040607929229736,-0.7186799049377441,,0.00010852242700445155,4.028698754119873,0.5416,-2.792481355032257,1.0
