experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,,epochs,run_count,train_z_norm_mean,train_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,train_z_std_mean,train_z_std_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,train_aux_loss_mean,train_aux_loss_std,valid_z_norm_mean,valid_z_norm_std,valid_z_mean_norm_mean,valid_z_mean_norm_std,valid_z_std_mean,valid_z_std_std,valid_d_H_Q_xCz_mean,valid_d_H_Q_xCz_std,valid_h_delta_acc_mean,valid_h_delta_acc_std,valid_d_DIQ_xz_mean,valid_d_DIQ_xz_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,valid_aux_loss_mean,valid_aux_loss_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,152,5,0.9999997917901385,1.708552762599918e-08,11.390907068686051,0.7959329028457142,0.006513616180745885,0.00071789570247271,11.498493379896338,0.04393684466294441,0.10178156072443181,0.0047430365003957205,0.7394186678257855,0.043936510053651734,0.24785047425803813,0.09990660891607064,3.074077547409318,0.09990661033507153,-11.498493379896338,0.04393684466294441,1.0071000099182128,0.05638934798481846,11.411271222432454,0.8021070297905664,0.0065545669446388875,0.0006803762850595161,12.233245023091635,0.005819571159132181,0.01744561209439528,0.004399907460961725,0.005304114023844401,0.00478349880025663,2.556231069564819,0.17686134496023587,0.7656969547271728,0.1768613449602358,-12.233245023091635,0.005819571159132181,-11.250797130228678,0.062349065030164644,2.5469139003753662,0.16617179457451978,0.49908,0.01165898794921753,-1.765386220697751,0.11518148052003929,0.9717644444444444,0.02835828356783217
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,153,5,0.9999997984279286,1.9368134460508455e-08,11.42126074704257,0.7991159097754389,0.006578313168773259,0.0007037099212745202,11.494526960633017,0.04316986038399792,0.10327596768465908,0.0050652494742725596,0.7433818860487504,0.04317129191957771,0.2443834804083136,0.09430822758103216,3.077544541521506,0.0943082214772897,-11.494526960633017,0.04316986038399792,1.0027341842651367,0.026091520547038644,11.442697842915853,0.7783849616602965,0.006652535684406757,0.0007989745018516909,12.234279696146649,0.0056750178977801454,0.01654330003226401,0.0013412580969676725,0.0042694091796875,0.0058571955525071676,2.542210880915324,0.15415114536733004,0.7797171433766683,0.15415114536733024,-12.234279696146649,0.0056750178977801454,-11.250431953226725,0.05859498200118815,2.5334337402343747,0.14196808812076137,0.49928,0.010354322768776375,-1.7560425071392067,0.09840479447202656,0.9735822222222223,0.026899600254040208
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,154,5,0.9999998001212422,1.1984068526911011e-08,11.45105676867745,0.7919663543899248,0.006662985850760544,0.0007560152151717012,11.486747938936407,0.04551836655939574,0.10290895774147728,0.005176010796771451,0.7511668511412359,0.045513488746525006,0.24600606347349557,0.0849451385510572,3.075921964103525,0.0849451419228356,-11.486747938936407,0.04551836655939574,1.0102469484011332,0.038756649243867874,11.45640811920166,0.7924693897781004,0.0066862139540414004,0.0007666399255000576,12.227909278869628,0.010206847722321602,0.017179073907632743,0.0044355177770496875,0.01063982645670573,0.009396984401101078,2.538853406906128,0.14441161685360251,0.7830746173858643,0.14441161685360238,-12.227909278869628,0.010206847722321602,-11.240764641927083,0.05546707909212059,2.530728628082275,0.13315197877868282,0.49951999999999996,0.009858600306331537,-1.7541674691160416,0.09229393328305616,0.9731244444444445,0.02405419087737999
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,155,5,0.9999997997825796,1.1428049083756087e-08,11.458345253901047,0.7990869740255918,0.006681999362031506,0.0007383239983049344,11.480232161825352,0.044592181603954256,0.10411177201704544,0.005157768215634847,0.7576653569936752,0.04460850408468945,0.2410593341697346,0.0856102954811883,3.080868687142025,0.08561030001877239,-11.480232161825352,0.044592181603954256,0.9860140840212506,0.03629664787877065,11.459155273437501,0.7956060498612464,0.006686485713968673,0.0007663407724445207,12.232948366800944,0.004819788060115477,0.015540955129977876,0.0038324023746267705,0.005600690841674805,0.004719265692874935,2.521479415893555,0.1387985617416109,0.8004486083984375,0.13879856174161104,-12.232948366800944,0.004819788060115477,-11.239288351542154,0.06016007405752511,2.5134808007049565,0.12761381446621253,0.50056,0.009469318877300499,-1.7422121838696776,0.08845518358667731,0.9745511111111111,0.02384685397373091
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,156,5,0.9999997979538009,1.0240279159904927e-08,11.457576604322956,0.8036918505598899,0.006670637893363496,0.0007379824434226371,11.468493179841474,0.04016306357858215,0.10456139026988635,0.00422953728214358,0.7693963833830573,0.04016418858495211,0.24133752824907956,0.092817008551387,3.080590495467186,0.09281700825685751,-11.468493179841474,0.04016306357858215,1.0156988898913064,0.05721514305707622,11.45711415608724,0.8041690593899826,0.0066765580636759594,0.000762325987823053,12.23373228708903,0.006425093429912014,0.01741522054756637,0.003106171551942968,0.004816834131876628,0.006029265599118811,2.550770664215088,0.1560884618368242,0.7711573600769042,0.15608846183682415,-12.23373228708903,0.006425093429912014,-11.22733379784478,0.06745553833954078,2.542688423614502,0.1461234294858668,0.49831999999999993,0.010824601609297163,-1.762457329949672,0.1012850327624106,0.9745288888888888,0.026106152720700618
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,157,5,0.9999997995116494,1.2030872176576651e-08,11.4600409952077,0.8098835427528868,0.006666242532347414,0.0007297731158092068,11.454974209178578,0.032099422952770865,0.10621231356534092,0.004765355072935739,0.7828964910723946,0.03210972906412063,0.2435593100687997,0.09870368004708215,3.0783687117424874,0.09870367869563167,-11.454974209178578,0.032099422952770865,0.9872793277104694,0.02456215602319751,11.464912796020508,0.8078119594834638,0.006667043268680573,0.0007520524967085207,12.232543055216471,0.004827295634227993,0.018530849580567846,0.004698313872724324,0.006006050109863281,0.0049723525160844636,2.538528172175089,0.15513330748306484,0.7833998521169028,0.15513330748306497,-12.232543055216471,0.004827295634227993,-11.21152150414361,0.07388233024464226,2.5297702004241946,0.14699194623682124,0.49844,0.011514686274493105,-1.7535031186022423,0.10188706961048687,0.9740488888888889,0.027520593411632592
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,158,5,0.9999998014081608,1.510868643990846e-08,11.47344753742218,0.8117817550798136,0.006659124409039081,0.0007152479752905273,11.450022465532477,0.03164848748344774,0.10604931640625001,0.0037596923860297397,0.7878585446964612,0.031662854235931924,0.2450628889047287,0.09728735956866827,3.07686513283036,0.09728735977876243,-11.450022465532477,0.03164848748344774,1.0208994706471761,0.029362582032837422,11.477861722310383,0.8126357609816853,0.006674854488422473,0.0007412939226692347,12.231248474121093,0.00570048998580538,0.0191875806600295,0.003934432743466797,0.007300583521525064,0.00602529322316203,2.5499078432718916,0.1642423886952412,0.7720201810201008,0.16424238869524108,-12.231248474121093,0.00570048998580538,-11.205293368428547,0.0702588797101078,2.5412982261657717,0.15670367342839847,0.49896,0.01064180435828436,-1.76149373548187,0.10861874232796442,0.9739022222222221,0.027796791714685864
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,159,5,0.9999997995116493,1.2662545547165248e-08,11.477171169627796,0.8167990371964144,0.006677201673367316,0.0007178104927758994,11.433350636742333,0.029059340723712957,0.10764692826704544,0.004118598555246009,0.8045260979370636,0.02907237246233568,0.24286887966604395,0.09508217403593858,3.079059138894081,0.09508217208973153,-11.433350636742333,0.029059340723712957,1.001905651887258,0.04670434608838869,11.476713816324871,0.8163498183789524,0.0066886765882372854,0.0007504561817865038,12.231568654378256,0.006788639484924823,0.016695113730641593,0.001172002283545857,0.006980450948079427,0.007221546789866726,2.54162122408549,0.15017601488011914,0.7803068002065023,0.15017601488011914,-12.231568654378256,0.006788639484924823,-11.190585152079265,0.07528460108959235,2.5325132584381107,0.1416754632723903,0.5,0.01140087715923646,-1.7554044477452155,0.0982019403583298,0.9745466666666666,0.027233855110827227
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,160,5,0.9999997982924634,1.6957842064183248e-08,11.470662383599716,0.8219583353037336,0.00667483269194649,0.0007318357344487593,11.427959601445632,0.02298971267297242,0.10777707741477274,0.003619924813611214,0.8099317247217351,0.022982607997102413,0.2466828084212135,0.10552519080880339,3.075245215134187,0.10552518881161961,-11.427959601445632,0.02298971267297242,1.0079769810040793,0.019361442921673282,11.463100369771322,0.8152026239456961,0.006682539451867342,0.0007840465407877888,12.230078315734863,0.009722372279108809,0.01731590788624631,0.004122370800218131,0.008470694224039715,0.008102073924585706,2.559557358423869,0.195005180206779,0.7623706658681233,0.19500518020677898,-12.230078315734863,0.009722372279108809,-11.181492939690484,0.09330301175379678,2.5501520179748534,0.18776590692497566,0.499,0.012056533498481228,-1.7676307425457847,0.13014942107232053,0.9734044444444445,0.030118594396071424
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,161,5,0.99999980032444,1.4365449695017532e-08,11.464101364395836,0.8200784899521358,0.006674771797208284,0.0007473439371517337,11.411140272834084,0.018006424305175794,0.10955886008522728,0.0035836541504788307,0.8267522020773456,0.01800637862670307,0.247274454200471,0.11072145624161986,3.074653566967357,0.1107214558874077,-11.411140272834084,0.018006424305175794,1.0031460920969646,0.05403377571989471,11.4663787206014,0.8232247169682596,0.006681562898059686,0.0007821315766328976,12.234851582845053,0.00715485478486014,0.018424767238200593,0.004889082683020531,0.0036975065867106117,0.005141343130916646,2.5579758167266844,0.1945799677685473,0.7639522075653076,0.19457996776854744,-12.234851582845053,0.00715485478486014,-11.16407258327908,0.09928839554102284,2.54845770652771,0.1862101903948344,0.49816000000000005,0.014162909305647634,-1.7664562862277182,0.12907109404263198,0.9729422222222223,0.031302382664804056
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,162,5,0.999999795650894,1.2263613859235195e-08,11.458843337405812,0.8329723188755577,0.0066406662861647255,0.0007461046088236928,11.403089546073566,0.01932302626907783,0.10919398082386364,0.002685558071328092,0.8348173027688807,0.019338420518926612,0.25326134305955333,0.12033620034771282,3.0686666821891615,0.12033619903048835,-11.403089546073566,0.01932302626907783,1.0098915855089825,0.04267907003664467,11.460463714599609,0.8356864053679862,0.00664810479308168,0.000780541256978168,12.232740783691407,0.006890033918565749,0.018244506475848084,0.00284828014370871,0.005808321634928385,0.005229725755564412,2.570357815424601,0.17911985131351055,0.7515702088673909,0.17911985131351083,-12.232740783691407,0.006890033918565749,-11.150051755506727,0.10959081074399189,2.560864365539551,0.17267822485347697,0.49812,0.013526714309099637,-1.7750559638384296,0.1196914339054028,0.9717555555555556,0.03387077475813105
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,163,5,0.9999997981569984,1.6254048204824786e-08,11.461820314147257,0.8393715916223863,0.0066338788130616945,0.0007363431500309347,11.394618694348768,0.01779568246119531,0.11041246448863637,0.002794443632300546,0.8432716491547498,0.017794563731219137,0.2428222083401951,0.09795045715958368,3.0791058133948934,0.09795045292379821,-11.394618694348768,0.01779568246119531,0.9991985917091369,0.03878142185321548,11.460777854919433,0.8426031288049468,0.006640792420754831,0.0007770708285463682,12.228515116373698,0.0064666895373722165,0.01937165837020649,0.0034350890200321818,0.010033973058064779,0.005246162257921392,2.561542924245198,0.16542215888808848,0.7603851000467937,0.16542215888808853,-12.228515116373698,0.0064666895373722165,-11.151937412245008,0.08612741079177882,2.5520917761993407,0.15945811626134124,0.49804000000000004,0.013653863921981957,-1.7689752161176606,0.11052795888910875,0.9734266666666667,0.028975857980032473
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,164,5,0.9999997980892659,1.7237568260909037e-08,11.466407650167291,0.845327848859415,0.006646411786575547,0.0007493079096930497,11.385268333825199,0.02417031695796968,0.11100905539772728,0.0032279172681398496,0.8526522590355441,0.024168930119200474,0.24480466336350548,0.09447026953452596,3.0771233648061753,0.09447026802376972,-11.385268333825199,0.02417031695796968,1.0013105233510333,0.02114960156223392,11.474231592814128,0.8466956857807052,0.006681791320443153,0.0008140352053870978,12.22933209737142,0.010305111063341556,0.017818520695058997,0.005627229327515444,0.009216928482055664,0.008771242092541983,2.5638947327931723,0.17614171810734744,0.75803329149882,0.1761417181073472,-12.22933209737142,0.010305111063341556,-11.140815853305392,0.0798907979764369,2.5548472341918944,0.1710729163905884,0.4974,0.013551383693187936,-1.7708851837374062,0.11857873221778845,0.97316,0.028178138798949058
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,165,5,0.9999997997148471,1.4339478536062193e-08,11.490482236038556,0.8406304580683845,0.006688384186285971,0.0007752655758559747,11.386017084121704,0.044373288824324876,0.11100954367897728,0.004116806596759995,0.8518753158775244,0.04438641676407382,0.23766692113131285,0.08004838149444958,3.0842611012133685,0.08004838029018212,-11.386017084121704,0.044373288824324876,0.9895674626032512,0.026710208024584958,11.496224212646485,0.835897539903459,0.006704835376391808,0.0008077595652498993,12.231133524576823,0.009223799272368485,0.015590647469579647,0.005964379670281871,0.0074155330657958984,0.007565256576497535,2.5276721795399983,0.10937364602195715,0.7942558447519938,0.10937364602195715,-12.231133524576823,0.009223799272368485,-11.14858104739719,0.04789837561576919,2.5196912131500246,0.102619087441641,0.4984400000000001,0.009781001993661055,-1.746516910560088,0.07113016855050619,0.9753555555555555,0.023198786686025295
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,166,5,0.9999997979538007,1.3362380916048836e-08,11.488868236541748,0.8490456144813077,0.006685300158146261,0.0007765045592274231,11.373852144588124,0.04081139579556427,0.11198388671875001,0.00389745106730758,0.8640502076257359,0.040786689223777345,0.2377776425670494,0.08580065370363706,3.0841503817926754,0.08580065085763193,-11.373852144588124,0.04081139579556427,1.0016382177670797,0.049327108699228094,11.485535685221354,0.85543778834438,0.006690313977499804,0.0008086900346153471,12.230603790283203,0.007745968771323893,0.018782480065449855,0.004650315886436656,0.00794525146484375,0.007857848019986935,2.5509942213694257,0.15951382996941174,0.7709338029225667,0.15951382996941182,-12.230603790283203,0.007745968771323893,-11.136214511379666,0.06318619916173605,2.542496715774536,0.15128827217516705,0.49716000000000005,0.014516473400933172,-1.7623244587148619,0.10486502612512684,0.9750444444444444,0.025258021583667023
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,167,5,0.9999997986988587,1.5044023181225587e-08,11.487680224938824,0.8587706666451389,0.006674253156895496,0.0007794489222082626,11.362261974811554,0.03414196733549959,0.11244877485795454,0.003256369719169254,0.8756512091918426,0.034150679138556475,0.23979794319549744,0.09187522434101238,3.0821300774812697,0.09187522366340371,-11.362261974811554,0.03414196733549959,0.9948749899864197,0.04167126478162937,11.489977963765464,0.8629215600131265,0.006682200046877067,0.0008181853579502923,12.235674285888674,0.004951782577152499,0.018225349718842185,0.004298666057990594,0.002874755859375,0.003037768260248644,2.549629497528076,0.14856091181777814,0.772298526763916,0.14856091181777809,-12.235674285888674,0.004951782577152499,-11.122744555426703,0.07066966613557214,2.5408171683502196,0.14127196784720555,0.4967600000000001,0.013950197131223648,-1.761160274705635,0.09792227447404916,0.9742933333333333,0.027397577616629858
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,168,5,0.9999997969378123,1.340736715599999e-08,11.500875698436392,0.8602792407426443,0.006681784198471261,0.0007825800108540802,11.357405985485423,0.035207789718746024,0.11280934836647727,0.0029267278950438572,0.8804784560745412,0.03518662958092579,0.2362005607225001,0.08519032283886788,3.0857274667783217,0.0851903234096047,-11.357405985485423,0.035207789718746024,1.0202890038490295,0.03170436302476907,11.521635945638021,0.8489984678194623,0.006714313694586358,0.0008077722585183352,12.233411471048992,0.005551302088619065,0.019052043003318583,0.004975266919171015,0.005137697855631511,0.005163223592065836,2.530364767710368,0.09530719144619673,0.7915632565816244,0.09530719144619666,-12.233411471048992,0.005551302088619065,-11.121454371439615,0.06720436600357314,2.5219530695343018,0.08669278106750701,0.49976000000000004,0.011193212228846556,-1.7480846716846883,0.06009083700247668,0.9757688888888889,0.02494897805868688
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,169,5,0.9999998002567075,9.340586465451302e-09,11.52467694824392,0.8544475369922813,0.006704978446412662,0.0007799990745687228,11.352607190608978,0.049015154434456226,0.11356831498579545,0.004508400162532479,0.8852795595472509,0.04901607844044587,0.228267294134606,0.07177852946338802,3.0936607360839843,0.07177852548651797,-11.352607190608978,0.049015154434456226,1.0054630120595296,0.0272170625544163,11.527163251241046,0.8535088474960398,0.006716581961760918,0.0008062558288889441,12.232633781433105,0.0065916352851037125,0.017164166205752212,0.0059718789023703285,0.0059152762095133465,0.005284720588336512,2.524443117777506,0.11227272032148274,0.7974849065144858,0.11227272032148272,-12.232633781433105,0.0065916352851037125,-11.12456473921034,0.03853008485495136,2.515951459960937,0.10433799260187163,0.49996,0.010973057914729144,-1.743924682493248,0.07232159596216087,0.9786844444444445,0.019697975079236544
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,170,5,0.9999998026273467,9.76676608677504e-09,11.53120704455809,0.8615552787566177,0.006710521903270009,0.0007751022023863429,11.340922717614607,0.045104733587876575,0.11374245383522727,0.0034134839789123727,0.8969668114727194,0.045100625293617136,0.22664115479723973,0.07089548962747841,3.095286867293445,0.07089549102774302,-11.340922717614607,0.045104733587876575,1.0028547366460165,0.01999840113428803,11.53387279510498,0.8616156341394002,0.006719735668351252,0.0008052497361501778,12.237370808919271,0.0018696100222498715,0.01691109536320059,0.002989719805678009,0.001178280512491862,0.0013165408710690584,2.5189717133839924,0.09691849173383806,0.8029563109079998,0.09691849173383793,-12.237370808919271,0.0018696100222498715,-11.114557945760092,0.0522656724139362,2.5101884885406496,0.08857565050288214,0.49896,0.010453133501491376,-1.7399300514333018,0.06139599974158182,0.9789200000000001,0.01937898569120045
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,171,5,0.9999998014081608,1.2335880901169867e-08,11.541468864137476,0.8721572232709021,0.006726826440056108,0.0007835523820326798,11.332851094549351,0.05231694405689218,0.11474698153409091,0.003949627534193263,0.9050663701512598,0.05230679175416955,0.22552968689494515,0.07033692129907962,3.0963983356952665,0.07033692040171086,-11.332851094549351,0.05231694405689218,1.0065332651138308,0.029570478342713556,11.546177864074707,0.8758594884225553,0.00674311937764287,0.0008089643601290351,12.229673258463542,0.011928861584571722,0.015361414546460178,0.0034182567012866335,0.008875830968221029,0.010977773600226658,2.5155223210652666,0.1110317356860964,0.8064057032267252,0.11103173568609646,-12.229673258463542,0.011928861584571722,-11.107492313605414,0.05293394698928289,2.506556767730713,0.1008021762154675,0.49984,0.01149469442830041,-1.7374127607950427,0.06987077332695625,0.9792622222222223,0.019983847798647446
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,172,5,0.9999998035078699,1.2237399498751166e-08,11.552789573235945,0.8792337081527053,0.006749603770334613,0.0008029365628549511,11.328447504477065,0.048872521395800755,0.11521870561079546,0.004272342940141147,0.9094496645710685,0.0488733354822,0.22694389884444802,0.06877357472380174,3.0949841222979804,0.06877357340949125,-11.328447504477065,0.048872521395800755,1.0104206323623657,0.03467993328381652,11.557391103108724,0.881138659123153,0.006765248067677021,0.0008341088540091705,12.230510330200195,0.008117779072280716,0.020591209209070795,0.004509015483163919,0.008038743336995443,0.00794138926561649,2.51352055867513,0.11542922392280254,0.808407465616862,0.11542922392280237,-12.230510330200195,0.008117779072280716,-11.101661719936795,0.057120637500337766,2.505738831329346,0.1038734278947857,0.49884000000000006,0.009380191895691678,-1.7368458514500034,0.07199957374681071,0.9794266666666667,0.0188102638123807
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,173,5,0.9999998054043813,1.2921659536553757e-08,11.560551021315835,0.8859593041384306,0.006760508353843099,0.0008087926831346395,11.31944399205121,0.04632889161274812,0.11588072620738636,0.003392702103726297,0.9184549475258047,0.046323021055625115,0.22884551163085484,0.06844588290154387,3.0930825160308317,0.06844588241630467,-11.31944399205121,0.04632889161274812,0.9989672501881918,0.02838362915169788,11.571826108296712,0.8749737122609417,0.006803108441332975,0.0008268154799094819,12.228011512756348,0.010462379928658732,0.01752259921183628,0.002085246032193456,0.0105375607808431,0.009675289159591875,2.507542355855306,0.09900925290222204,0.8143856684366861,0.09900925290222212,-12.228011512756348,0.010462379928658732,-11.090820097656252,0.05516105193902715,2.5002206064605716,0.08848462572440524,0.4973599999999999,0.009229734557396533,-1.7330208782247205,0.06133288107623425,0.9792622222222223,0.018990819094408303
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,174,5,0.9999998112293808,1.4401332502945795e-08,11.585861644961618,0.8784096712331174,0.006832833335184576,0.0008049653244904714,11.318582393906334,0.06155962490286319,0.11529234730113636,0.0043011795579828834,0.9192982884970577,0.06155323649677396,0.2292962813072584,0.0713958530063351,3.0926317410035566,0.0713958536552931,-11.318582393906334,0.06155962490286319,1.0076345284779866,0.025718451550082618,11.589784622192383,0.8789285190342051,0.006853406162311633,0.0008104705942487432,12.233173370361328,0.005354864561674687,0.017668723497418878,0.004875694181738742,0.005375655492146809,0.0032790320206849215,2.4935366789499915,0.09400998564219072,0.8283913453420004,0.09400998564219083,-12.233173370361328,0.005354864561674687,-11.089521212327744,0.049730173058416045,2.4855754124450686,0.08135400849288613,0.49964000000000003,0.007681666485860995,-1.7228696240393853,0.056390321811985326,0.9799866666666668,0.018397333408491836
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,175,5,0.9999998103488575,1.28825459907836e-08,11.597705134478481,0.8938111689844646,0.006850164248184724,0.000797022693372667,11.302213236418638,0.06806845653460585,0.11643474786931818,0.005180678072217586,0.9357163827527654,0.06807049380730155,0.227730044409294,0.06985244332381421,3.0941979795694348,0.06985244229068341,-11.302213236418638,0.06806845653460585,1.0051268180211386,0.05192128352285412,11.600717035929362,0.8952315956126268,0.006847978631655376,0.0008323209416565816,12.231576283772787,0.01003914677807003,0.01868302336836283,0.005171153972322543,0.006972853342692058,0.008647047369042468,2.4998059749603274,0.09865532543616386,0.822122049331665,0.09865532543616391,-12.231576283772787,0.01003914677807003,-11.0745522982449,0.05919426696666613,2.49119374671936,0.08435892733465332,0.49836,0.007232426978545999,-1.7267639480147465,0.058473156147799944,0.9804177777777777,0.017533751579295376
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,176,5,0.9999998103488575,1.6082024135707178e-08,11.60634917237542,0.9029901244167535,0.006837094703223556,0.0008175387918596674,11.292378363826058,0.06801247886047268,0.11731454190340909,0.004332897771790754,0.9455176785588264,0.06799843930381665,0.2290139533833347,0.06741580586994636,3.092914071679115,0.06741581017500244,-11.292378363826058,0.06801247886047268,1.007280170917511,0.03121240303259359,11.61207472483317,0.9039226857473073,0.006825600160906711,0.0008098906078976134,12.23527526855469,0.002826506044444572,0.017823417911135696,0.0028837772447234526,0.003273900349934896,0.0011649185456098338,2.49646536509196,0.09357419300415078,0.8254626592000326,0.09357419300415078,-12.23527526855469,0.002826506044444572,-11.063584226921929,0.0585919612003925,2.4882948877716067,0.08067893167103406,0.49956000000000006,0.006918670392495992,-1.7247546006459669,0.055922386754993454,0.9802977777777778,0.017053066050666563
QminimalityQsFinalNonormreg,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,transformer,177,5,0.9999998094006017,1.497295405477672e-08,11.616620781204919,0.9118788013899716,0.006819877989420836,0.0007819916358722323,11.287780005281622,0.06642019991827908,0.1179638671875,0.0046099129723695224,0.9501121044158936,0.06640853928371694,0.22944753266532314,0.06820388746802938,3.092480491779068,0.06820388577454278,-11.287780005281622,0.06642019991827908,1.0082966446876527,0.03957396935925941,11.616648801167807,0.9085866966493491,0.006832637482633193,0.0007978263253416901,12.23296298980713,0.00563190177980604,0.018909087504609144,0.002758002062231189,0.00558611551920573,0.006765765593333032,2.499319616953532,0.08750228034428219,0.8226084073384603,0.08750228034428219,-12.23296298980713,0.00563190177980604,-11.058527904696994,0.06124111540855804,2.491144044647217,0.07380170414493584,0.49788000000000004,0.00661150512364617,-1.726729556494209,0.05115545422054717,0.9804444444444445,0.01755635722501524
