model,enc_zx_nhid,beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
vib,128,1000.0,2,140,1.696667756618153,2.30879634513855,0.1018,0.09811111111111111
vib,128,1000.0,2,141,1.6942664951151067,2.311166975784302,0.0936,0.10057777777777778
vib,128,1000.0,2,142,1.6938941613630816,2.30996319770813,0.1046,0.09882222222222223
vib,128,1000.0,2,143,1.6947302707151932,2.3091160064697265,0.094,0.09791111111111112
vib,128,1000.0,2,144,1.6940853451642124,2.310047599029541,0.094,0.0988
vib,128,1000.0,2,145,1.6945050442088734,2.3100992336273194,0.0964,0.09955555555555555
vib,128,1000.0,2,146,1.692280925542658,2.3073653453826903,0.1026,0.10193333333333333
vib,128,1000.0,2,147,1.6933009754180908,2.30853486328125,0.0974,0.09937777777777777
vib,128,1000.0,2,148,1.6927905385104092,2.308973042678833,0.1066,0.10111111111111111
vib,128,1000.0,2,149,1.6913677274357188,2.308232117843628,0.0998,0.1009111111111111
vib,128,1000.0,2,150,1.695137459044023,2.3079920482635496,0.0998,0.09888888888888889
vib,128,1000.0,2,151,1.6943331710295244,2.311103606033325,0.0932,0.09826666666666667
vib,128,1000.0,2,152,1.69450422260978,2.3086727577209474,0.1002,0.09968888888888888
vib,128,1000.0,2,153,1.6926751454093238,2.308737272262573,0.0958,0.09975555555555556
vib,128,1000.0,2,154,1.6940995289542458,2.312991520690918,0.0924,0.09895555555555556
vib,128,1000.0,2,155,1.694733220013705,2.309805471420288,0.1056,0.09802222222222222
vib,128,1000.0,2,156,1.6940275469519874,2.3096379386901855,0.0994,0.1009111111111111
vib,128,1000.0,2,157,1.6947194290507923,2.3079300369262694,0.1028,0.09962222222222222
vib,128,1000.0,2,158,1.6956285910693083,2.308528917312622,0.1008,0.09975555555555556
vib,128,1000.0,2,159,1.6905171288576992,2.3087109027862547,0.1004,0.10011111111111111
vib,128,1000.0,2,160,1.6941817135030572,2.3094176624298095,0.0972,0.09897777777777778
vib,128,1000.0,2,161,1.6950719637263905,2.3099436042785646,0.0974,0.09875555555555555
vib,128,1000.0,2,162,1.6939074594671075,2.310189351654053,0.1004,0.10155555555555555
vib,128,1000.0,2,163,1.6937072559183295,2.3099392547607422,0.0988,0.10093333333333333
vib,128,1000.0,2,164,1.6942000582781704,2.311025963592529,0.095,0.09971111111111111
vib,128,1000.0,2,165,1.6947959375554864,2.310254889678955,0.0958,0.09991111111111112
vib,128,1000.0,2,166,1.6944588199788875,2.3105567417144774,0.1002,0.10024444444444444
vib,128,1000.0,2,167,1.6933518581563776,2.308079755783081,0.1034,0.09948888888888889
vib,128,1000.0,2,168,1.6913186028740623,2.3075086708068846,0.0988,0.10284444444444445
vib,128,1000.0,2,169,1.6948018226970325,2.307854341506958,0.1026,0.10062222222222222
vib,128,1000.0,2,170,1.694037444374778,2.3100706165313722,0.0986,0.09971111111111111
vib,128,1000.0,2,171,1.6940489972027866,2.3108030067443845,0.0994,0.0996
vib,128,1000.0,2,172,1.6933568893606012,2.312183703613281,0.094,0.0996
vib,128,1000.0,2,173,1.693673850995844,2.3087413349151613,0.1016,0.10073333333333333
vib,128,1000.0,2,174,1.6939151724728672,2.3101999519348144,0.1004,0.1000888888888889
vib,128,1000.0,2,175,1.6898869107506491,2.309045362854004,0.1004,0.10164444444444444
vib,128,1000.0,2,176,1.6921841070868753,2.3108929092407227,0.0994,0.10102222222222222
vib,128,1000.0,2,177,1.695561980646307,2.3074257801055906,0.0982,0.10124444444444444
vib,128,1000.0,2,178,1.6944951137889515,2.310789315032959,0.102,0.10031111111111111
vib,128,1000.0,2,179,1.694686431537975,2.3083682983398437,0.1032,0.10084444444444444
vib,128,1000.0,2,180,1.6922220985585994,2.309759366226196,0.0988,0.10215555555555556
vib,128,1000.0,2,181,1.6909408313924617,2.3124402996063234,0.0918,0.10064444444444444
vib,128,1000.0,2,182,1.6935076149333608,2.3087122901916506,0.1064,0.09704444444444445
vib,128,1000.0,2,183,1.6961000869404186,2.308391403198242,0.096,0.09942222222222222
vib,128,1000.0,2,184,1.693294406596097,2.310618157196045,0.096,0.10155555555555555
vib,128,1000.0,2,185,1.6937855945413762,2.311182403945923,0.0936,0.1002
vib,128,1000.0,2,186,1.693685696185719,2.3094983448028565,0.0952,0.10048888888888889
vib,128,1000.0,2,187,1.6923771063371138,2.3090711002349855,0.0956,0.10022222222222223
vib,128,1000.0,2,188,1.6937329150806775,2.3073403316497805,0.099,0.09977777777777778
vib,128,1000.0,2,189,1.6931705731825395,2.3070245502471924,0.1016,0.10131111111111112
vib,128,1000.0,2,190,1.6942879641272806,2.3105140640258788,0.1008,0.09811111111111111
vib,128,1000.0,2,191,1.6935442699432373,2.308707304763794,0.1,0.09797777777777777
vib,128,1000.0,2,192,1.6919926905892113,2.309203519821167,0.0988,0.1009111111111111
vib,128,1000.0,2,193,1.6939998268300838,2.3100963775634766,0.0988,0.0982
vib,128,1000.0,2,194,1.6915363308299671,2.3106155181884764,0.0978,0.10044444444444445
vib,128,1000.0,2,195,1.6914159506190907,2.3100766647338866,0.0932,0.10068888888888888
vib,128,1000.0,2,196,1.6920467208168724,2.3113152381896973,0.094,0.09977777777777778
vib,128,1000.0,2,197,1.694119121360779,2.310012045288086,0.0942,0.09971111111111111
vib,128,1000.0,2,198,1.6925586906953292,2.310397569656372,0.0996,0.10042222222222222
vib,128,1000.0,2,199,1.6924687010158193,2.309868209075928,0.0978,0.10137777777777777
vib,128,1000.0,4,0,2.1509709542014384,2.4599755794525144,0.098,0.10044444444444445
vib,128,1000.0,4,1,2.012210138754411,2.3801534324645996,0.1076,0.09926666666666667
vib,128,1000.0,4,2,1.9478282428394664,2.3502856967926027,0.0992,0.10097777777777778
vib,128,1000.0,4,3,1.9125967522881249,2.3385502258300783,0.105,0.09908888888888889
vib,128,1000.0,4,4,1.884020651695945,2.336435452270508,0.0978,0.10122222222222223
vib,128,1000.0,4,5,1.861808821920915,2.3328437366485595,0.104,0.10084444444444444
vib,128,1000.0,4,6,1.841882331310619,2.332634240722656,0.103,0.10073333333333333
vib,128,1000.0,4,7,1.8239313536557284,2.3213139434814454,0.1072,0.09928888888888888
vib,128,1000.0,4,8,1.81554917753393,2.330372695159912,0.0964,0.10033333333333333
vib,128,1000.0,4,9,1.8046622987920589,2.3285285949707033,0.0938,0.09837777777777777
vib,128,1000.0,4,10,1.7933434896122324,2.3254326320648193,0.0978,0.09946666666666666
vib,128,1000.0,4,11,1.7787427256844262,2.3248216926574705,0.098,0.10186666666666666
vib,128,1000.0,4,12,1.7782403777382592,2.3214983562469484,0.0924,0.09857777777777778
vib,128,1000.0,4,13,1.7715617463545366,2.317695027923584,0.1028,0.09791111111111112
vib,128,1000.0,4,14,1.762480982208252,2.3216950687408446,0.1022,0.09902222222222222
vib,128,1000.0,4,15,1.7589739029971037,2.317073320388794,0.104,0.10102222222222222
vib,128,1000.0,4,16,1.756052879819003,2.316078261566162,0.1046,0.0968
vib,128,1000.0,4,17,1.7519003716555508,2.320948988723755,0.1,0.09886666666666667
vib,128,1000.0,4,18,1.7493820860602638,2.318425201034546,0.099,0.10148888888888889
vib,128,1000.0,4,19,1.740672507390109,2.31672522277832,0.0974,0.10204444444444444
vib,128,1000.0,4,20,1.740661948446794,2.3142019870758057,0.1046,0.10195555555555555
vib,128,1000.0,4,21,1.7356421132347801,2.3142974914550782,0.1032,0.1005111111111111
vib,128,1000.0,4,22,1.7325524829517711,2.310925774002075,0.107,0.10002222222222222
vib,128,1000.0,4,23,1.7316580334056508,2.3110885334014895,0.1046,0.09884444444444444
vib,128,1000.0,4,24,1.7322899879628961,2.3141753578186037,0.104,0.09862222222222222
vib,128,1000.0,4,25,1.726560470164906,2.312748839187622,0.1016,0.10053333333333334
vib,128,1000.0,4,26,1.7252181158585982,2.311235387420654,0.1046,0.0995111111111111
vib,128,1000.0,4,27,1.726070379673351,2.3130435707092287,0.0948,0.09975555555555556
vib,128,1000.0,4,28,1.7258938557017933,2.314287604904175,0.1012,0.09944444444444445
vib,128,1000.0,4,29,1.7228966938192194,2.3155087760925293,0.1,0.09991111111111112
vib,128,1000.0,4,30,1.719659482158314,2.312502791595459,0.094,0.10068888888888888
vib,128,1000.0,4,31,1.7211799631118774,2.3129261138916015,0.0996,0.09931111111111111
vib,128,1000.0,4,32,1.7173482068668713,2.312346562576294,0.0982,0.10075555555555556
vib,128,1000.0,4,33,1.7176413972161033,2.312756979751587,0.1006,0.09997777777777778
vib,128,1000.0,4,34,1.7156550769112326,2.3128990833282472,0.0984,0.09833333333333333
vib,128,1000.0,4,35,1.7131472163807262,2.313012409591675,0.0976,0.10211111111111111
vib,128,1000.0,4,36,1.7139068838813087,2.3101911571502685,0.1002,0.09891111111111112
vib,128,1000.0,4,37,1.713362136962197,2.3099633110046387,0.0984,0.10133333333333333
vib,128,1000.0,4,38,1.7117106063495984,2.3096211967468263,0.1074,0.09866666666666667
vib,128,1000.0,4,39,1.7074896765795622,2.310899884033203,0.1006,0.10073333333333333
vib,128,1000.0,4,40,1.709763113750111,2.3146493213653563,0.0942,0.1008
vib,128,1000.0,4,41,1.7073115767392246,2.3138527503967286,0.0992,0.10297777777777778
vib,128,1000.0,4,42,1.708549031829834,2.314642045211792,0.093,0.09904444444444445
vib,128,1000.0,4,43,1.708350167725303,2.3103235816955565,0.0978,0.10037777777777777
vib,128,1000.0,4,44,1.711023765702681,2.3097174877166746,0.1016,0.09844444444444445
vib,128,1000.0,4,45,1.7074718730059537,2.3111472694396973,0.0996,0.09997777777777778
vib,128,1000.0,4,46,1.7069189160433682,2.30987569770813,0.1026,0.0995111111111111
vib,128,1000.0,4,47,1.703224514354359,2.310132683944702,0.1006,0.10133333333333333
vib,128,1000.0,4,48,1.7037278593063354,2.3141095878601075,0.1,0.1002
vib,128,1000.0,4,49,1.7038310621781783,2.310567961502075,0.0928,0.10206666666666667
vib,128,1000.0,4,50,1.7034709316947243,2.3090338859558104,0.0998,0.10157777777777778
vib,128,1000.0,4,51,1.7025691887595438,2.3118342922210693,0.1046,0.09953333333333333
vib,128,1000.0,4,52,1.7042550962621514,2.3118005657196044,0.1072,0.09804444444444445
vib,128,1000.0,4,53,1.7044605123519898,2.3097745056152346,0.0992,0.10071111111111111
vib,128,1000.0,4,54,1.6985923268058083,2.309340966415405,0.1024,0.10126666666666667
vib,128,1000.0,4,55,1.7007115726470947,2.313565425872803,0.095,0.09842222222222222
vib,128,1000.0,4,56,1.7019395446603949,2.313775465774536,0.0946,0.09766666666666667
vib,128,1000.0,4,57,1.7020904783769086,2.313630959701538,0.0984,0.10037777777777777
vib,128,1000.0,4,58,1.701793567015908,2.311913507461548,0.0924,0.1002
vib,128,1000.0,4,59,1.7007161550348455,2.3118232414245607,0.101,0.09904444444444445
vib,128,1000.0,4,60,1.6990919583407316,2.3145720798492433,0.0996,0.10075555555555556
vib,128,1000.0,4,61,1.6991785140471025,2.3106574249267577,0.0976,0.10157777777777778
vib,128,1000.0,4,62,1.6987300943374635,2.312976689910889,0.0984,0.09975555555555556
vib,128,1000.0,4,63,1.7011130750309338,2.3126582317352296,0.0964,0.09935555555555556
vib,128,1000.0,4,64,1.6992288637161255,2.3119352493286134,0.1018,0.09931111111111111
vib,128,1000.0,4,65,1.699523670578003,2.31125147857666,0.0928,0.09937777777777777
vib,128,1000.0,4,66,1.699418977095864,2.30897566947937,0.1044,0.09911111111111111
vib,128,1000.0,4,67,1.6989627446434714,2.314239373397827,0.0934,0.09997777777777778
vib,128,1000.0,4,68,1.6996981578306718,2.311883387374878,0.098,0.10024444444444444
vib,128,1000.0,4,69,1.700957659998807,2.310925895309448,0.1012,0.09848888888888889
vib,128,1000.0,4,70,1.7007632690603083,2.310569355773926,0.0996,0.09911111111111111
vib,128,1000.0,4,71,1.6948048185175115,2.308336738204956,0.1076,0.10128888888888889
vib,128,1000.0,4,72,1.6977287631988525,2.312327335357666,0.0956,0.09835555555555556
vib,128,1000.0,4,73,1.7000271226362749,2.3096252075195314,0.1018,0.10048888888888889
vib,128,1000.0,4,74,1.6974380462299694,2.3090067504882814,0.0996,0.10131111111111112
vib,128,1000.0,4,75,1.6992322338971224,2.307741139602661,0.1034,0.09964444444444444
vib,128,1000.0,4,76,1.6972622564662587,2.3082271312713623,0.0958,0.10082222222222222
vib,128,1000.0,4,77,1.6954858942898836,2.312770891189575,0.1012,0.1009111111111111
vib,128,1000.0,4,78,1.6965872110713611,2.311899454498291,0.1018,0.09908888888888889
vib,128,1000.0,4,79,1.6965457564614035,2.3116037925720216,0.1038,0.09993333333333333
vib,128,1000.0,4,80,1.698094527348605,2.31002742729187,0.097,0.10113333333333334
vib,128,1000.0,4,81,1.6992115427364003,2.3104290004730226,0.0928,0.0956
vib,128,1000.0,4,82,1.6961814803210171,2.3123151676177978,0.0954,0.09813333333333334
vib,128,1000.0,4,83,1.69977451282848,2.312642100906372,0.099,0.09724444444444444
vib,128,1000.0,4,84,1.6964931154077703,2.307822951889038,0.106,0.09982222222222223
vib,128,1000.0,4,85,1.695395485825972,2.3093180950164793,0.0978,0.1004
vib,128,1000.0,4,86,1.6957500072479248,2.313043143081665,0.1004,0.10046666666666666
vib,128,1000.0,4,87,1.6933518528158014,2.308377103805542,0.1038,0.1039111111111111
vib,128,1000.0,4,88,1.6978578692696311,2.3114326801300047,0.0976,0.0984
vib,128,1000.0,4,89,1.6953493761756204,2.311730327987671,0.0962,0.09915555555555555
vib,128,1000.0,4,90,1.6955804273431951,2.3135825061798094,0.0986,0.10082222222222222
vib,128,1000.0,4,91,1.692595298246904,2.310582616043091,0.0946,0.10146666666666666
vib,128,1000.0,4,92,1.6932866834987295,2.3114261310577393,0.0974,0.09884444444444444
vib,128,1000.0,4,93,1.695018016503074,2.307474956512451,0.1096,0.09935555555555556
vib,128,1000.0,4,94,1.6936806321230802,2.310619334411621,0.1038,0.0992
vib,128,1000.0,4,95,1.6944883164492521,2.3116614318847657,0.1038,0.09922222222222223
vib,128,1000.0,4,96,1.6944456421765415,2.3145108264923095,0.0906,0.09962222222222222
vib,128,1000.0,4,97,1.695440992303328,2.308743258666992,0.0944,0.10033333333333333
vib,128,1000.0,4,98,1.6952920222369108,2.311339936828613,0.0972,0.0998
vib,128,1000.0,4,99,1.694139808620106,2.312836532211304,0.0982,0.09891111111111112
vib,128,1000.0,4,100,1.6932064064025878,2.3105701580047606,0.1092,0.10153333333333334
vib,128,1000.0,4,101,1.6939141631559893,2.3108689929962156,0.0942,0.09837777777777777
vib,128,1000.0,4,102,1.694638493902033,2.3106955924987793,0.097,0.10022222222222223
vib,128,1000.0,4,103,1.694159428873929,2.3098674190521242,0.1006,0.10044444444444445
vib,128,1000.0,4,104,1.6960049626437101,2.3111594760894776,0.0954,0.09717777777777778
vib,128,1000.0,4,105,1.6938163374987516,2.3085176616668703,0.0912,0.09971111111111111
vib,128,1000.0,4,106,1.694233862876892,2.3112035930633543,0.101,0.10353333333333334
vib,128,1000.0,4,107,1.6947874652342363,2.3096960037231447,0.0966,0.10042222222222222
vib,128,1000.0,4,108,1.6944867091438987,2.3089687282562257,0.0992,0.10046666666666666
vib,128,1000.0,4,109,1.6935169382095336,2.3117476470947267,0.0986,0.09984444444444444
vib,128,1000.0,4,110,1.6947835875771262,2.3079256954193115,0.1042,0.0974
vib,128,1000.0,4,111,1.6925090034484864,2.3092601421356203,0.0958,0.09931111111111111
vib,128,1000.0,4,112,1.6925828825517135,2.3107218631744386,0.0984,0.1018
vib,128,1000.0,4,113,1.692186026209051,2.308580322647095,0.0998,0.09924444444444444
vib,128,1000.0,4,114,1.6937905378688465,2.3088688400268556,0.0992,0.09946666666666666
vib,128,1000.0,4,115,1.6907870480450717,2.312233487701416,0.099,0.10153333333333334
vib,128,1000.0,4,116,1.6935288369265469,2.3094284229278563,0.0986,0.102
vib,128,1000.0,4,117,1.6934921298113736,2.3103601737976076,0.1026,0.09708888888888889
vib,128,1000.0,4,118,1.6911573357842185,2.3132300258636476,0.1008,0.1010888888888889
vib,128,1000.0,4,119,1.693997691449252,2.307220325088501,0.0936,0.10126666666666667
vib,128,1000.0,4,120,1.6946548663052645,2.3107136192321778,0.094,0.09762222222222222
vib,128,1000.0,4,121,1.6917822752172296,2.310178028488159,0.0978,0.10053333333333334
vib,128,1000.0,4,122,1.6918461999373002,2.313085535812378,0.0904,0.10126666666666667
vib,128,1000.0,4,123,1.694523166396401,2.311685744857788,0.091,0.09908888888888889
vib,128,1000.0,4,124,1.6908118206891147,2.308858890914917,0.0964,0.10151111111111111
vib,128,1000.0,4,125,1.6912476334311746,2.311099524307251,0.1022,0.09911111111111111
vib,128,1000.0,4,126,1.6899572256608444,2.309831526184082,0.099,0.1002
vib,128,1000.0,4,127,1.692611590541493,2.3109640285491944,0.0942,0.10042222222222222
vib,128,1000.0,4,128,1.691341401169517,2.3103701274871824,0.0984,0.10122222222222223
vib,128,1000.0,4,129,1.6946870396874167,2.3106233463287356,0.0946,0.10077777777777777
vib,128,1000.0,4,130,1.6939954961256547,2.308729676437378,0.1004,0.0971111111111111
vib,128,1000.0,4,131,1.6936096271688288,2.308794822692871,0.0984,0.09844444444444445
vib,128,1000.0,4,132,1.6914963013735684,2.313311438751221,0.0944,0.09995555555555556
vib,128,1000.0,4,133,1.6905059776306153,2.3089845523834227,0.1054,0.09964444444444444
vib,128,1000.0,4,134,1.6913103848890825,2.311458522415161,0.0922,0.10135555555555556
vib,128,1000.0,4,135,1.6907499861630526,2.3098017570495606,0.101,0.10133333333333333
vib,128,1000.0,4,136,1.6931213702808727,2.308284921646118,0.1048,0.09888888888888889
vib,128,1000.0,4,137,1.6903587742892179,2.3094894714355467,0.0984,0.09991111111111112
vib,128,1000.0,4,138,1.693309979282726,2.3119718742370607,0.097,0.10044444444444445
vib,128,1000.0,4,139,1.6897950620998037,2.310525400161743,0.0984,0.10135555555555556
vib,128,1000.0,4,140,1.6917757772965865,2.3100228828430174,0.1024,0.09806666666666666
vib,128,1000.0,4,141,1.6921214926806363,2.30782666015625,0.1052,0.09882222222222223
vib,128,1000.0,4,142,1.6920906168504195,2.3076913188934327,0.1,0.09991111111111112
vib,128,1000.0,4,143,1.6907230484528974,2.307756847381592,0.1014,0.101
vib,128,1000.0,4,144,1.6910435642589223,2.3084802555084227,0.1026,0.10197777777777778
vib,128,1000.0,4,145,1.6900951759164984,2.3114847579956055,0.1004,0.10028888888888889
vib,128,1000.0,4,146,1.692285953244296,2.3083253692626955,0.0996,0.09904444444444445
vib,128,1000.0,4,147,1.6920115022485906,2.308489406967163,0.102,0.1016
vib,128,1000.0,4,148,1.6921766010111028,2.309933123779297,0.0956,0.10266666666666667
vib,128,1000.0,4,149,1.6908036594564264,2.3105659729003905,0.0886,0.10086666666666666
vib,128,1000.0,4,150,1.691862970161438,2.309330446624756,0.097,0.09828888888888888
vib,128,1000.0,4,151,1.6911048462434248,2.3089717971801758,0.0974,0.09822222222222222
vib,128,1000.0,4,152,1.6931959301688455,2.310058190536499,0.097,0.09857777777777778
vib,128,1000.0,4,153,1.6918022073919123,2.3075460735321043,0.1106,0.09988888888888889
vib,128,1000.0,4,154,1.6920152800646695,2.3117158878326416,0.0934,0.10022222222222223
vib,128,1000.0,4,155,1.6917223050030794,2.3097946426391602,0.1008,0.09993333333333333
vib,128,1000.0,4,156,1.6900835255536166,2.309827532577515,0.0982,0.10015555555555555
vib,128,1000.0,4,157,1.6905307926698165,2.311421717071533,0.0954,0.101
vib,128,1000.0,4,158,1.6926265329534358,2.3103878479003908,0.0996,0.1002
vib,128,1000.0,4,159,1.6920757927287708,2.3106459857940673,0.0986,0.09593333333333333
vib,128,1000.0,4,160,1.6934269657828591,2.306157810974121,0.0994,0.10033333333333333
vib,128,1000.0,4,161,1.6891962007869374,2.311873157119751,0.0944,0.10113333333333334
vib,128,1000.0,4,162,1.692317397811196,2.311379291534424,0.0942,0.10035555555555556
vib,128,1000.0,4,163,1.6901120306708597,2.3098479434967043,0.1008,0.0995111111111111
vib,128,1000.0,4,164,1.6889153441862625,2.3107191822052,0.1004,0.10055555555555555
vib,128,1000.0,4,165,1.6920665934649382,2.307313349533081,0.1072,0.09948888888888889
vib,128,1000.0,4,166,1.6898698622270063,2.3073385681152345,0.1008,0.09888888888888889
vib,128,1000.0,4,167,1.6897354098406705,2.309394197845459,0.1016,0.10242222222222222
vib,128,1000.0,4,168,1.6906575914903121,2.3083075668334962,0.099,0.0971111111111111
vib,128,1000.0,4,169,1.690687285336581,2.3074482208251954,0.1098,0.10075555555555556
vib,128,1000.0,4,170,1.6936649932341141,2.312191692352295,0.0958,0.09997777777777778
vib,128,1000.0,4,171,1.6907360822330821,2.3083785148620604,0.1016,0.10082222222222222
vib,128,1000.0,4,172,1.6891978888945145,2.309742875289917,0.0972,0.0986888888888889
vib,128,1000.0,4,173,1.6904426338889382,2.308184484100342,0.0992,0.0998
vib,128,1000.0,4,174,1.6871577278310603,2.309383935165405,0.1012,0.10177777777777777
vib,128,1000.0,4,175,1.6898048411802813,2.310453614425659,0.0952,0.10277777777777777
vib,128,1000.0,4,176,1.6909592502940785,2.3085840656280516,0.103,0.09824444444444444
vib,128,1000.0,4,177,1.6910415554566818,2.3119967613220216,0.091,0.0976888888888889
vib,128,1000.0,4,178,1.6904814688769254,2.312889371871948,0.0978,0.10062222222222222
vib,128,1000.0,4,179,1.6886305954326284,2.312506804275513,0.0924,0.101
vib,128,1000.0,4,180,1.6904000177210028,2.308530859375,0.0962,0.10102222222222222
vib,128,1000.0,4,181,1.6889129223563455,2.310010654067993,0.0948,0.10151111111111111
vib,128,1000.0,4,182,1.6890787101052025,2.309841703414917,0.1014,0.10226666666666667
vib,128,1000.0,4,183,1.6912211685874246,2.3110383922576903,0.097,0.09908888888888889
vib,128,1000.0,4,184,1.6909995801232078,2.3086116748809813,0.1026,0.09928888888888888
vib,128,1000.0,4,185,1.692032869200273,2.30615228805542,0.1072,0.09988888888888889
vib,128,1000.0,4,186,1.6906949986197732,2.3107693279266357,0.0964,0.09935555555555556
vib,128,1000.0,4,187,1.6902007908387617,2.310152359008789,0.0982,0.09953333333333333
vib,128,1000.0,4,188,1.6910914231040262,2.3108499546051027,0.0964,0.09864444444444445
vib,128,1000.0,4,189,1.6884223548195578,2.310450966262817,0.1008,0.0998
vib,128,1000.0,4,190,1.691196336330067,2.3075739524841308,0.1036,0.09937777777777777
vib,128,1000.0,4,191,1.6911115732019597,2.311138271713257,0.1094,0.10015555555555555
vib,128,1000.0,4,192,1.6912886262200095,2.311222235107422,0.0992,0.09857777777777778
vib,128,1000.0,4,193,1.6902540967594493,2.306467967605591,0.1054,0.09971111111111111
vib,128,1000.0,4,194,1.6913240604400634,2.3076683017730715,0.1028,0.10086666666666666
vib,128,1000.0,4,195,1.6909862450166182,2.3095627910614014,0.1042,0.09864444444444445
vib,128,1000.0,4,196,1.6922685083215887,2.308783197784424,0.1002,0.09935555555555556
vib,128,1000.0,4,197,1.6912655096054077,2.3105158016204834,0.0968,0.10104444444444445
vib,128,1000.0,4,198,1.6907051201733676,2.3104742977142334,0.0988,0.09937777777777777
vib,128,1000.0,4,199,1.6897860456986862,2.3108091793060304,0.098,0.10131111111111112
vib,128,0.01,0,0,1.143865381266854,1.5900006605148316,0.4702,0.4864
vib,128,0.01,0,1,0.269698162360083,1.4927719383239746,0.5068,0.8879111111111111
vib,128,0.01,0,2,0.033322708010673524,1.518348574447632,0.5142,0.9614444444444444
vib,128,0.01,0,3,-0.05994961037202315,1.5752323286056518,0.5208,0.9796888888888889
vib,128,0.01,0,4,-0.11509558729475194,1.6375921432495117,0.5204,0.9867555555555556
vib,128,0.01,0,5,-0.14538133106665177,1.7033501062393188,0.5222,0.9910222222222222
vib,128,0.01,0,6,-0.17130587394562635,1.781512310028076,0.5244,0.9935333333333334
vib,128,0.01,0,7,-0.19050324518897316,1.8554010679244994,0.522,0.9947777777777778
vib,128,0.01,0,8,-0.21079325867349452,1.9243953125,0.5248,0.9954
vib,128,0.01,0,9,-0.22896809858408843,2.0049242931365967,0.5214,0.9968222222222223
vib,128,0.01,0,10,-0.24258223752108488,2.110053089904785,0.5208,0.9966444444444444
vib,128,0.01,0,11,-0.25540382606549694,2.156186828994751,0.519,0.9965777777777778
vib,128,0.01,0,12,-0.2741208707549355,2.243904292678833,0.5178,0.9973333333333333
vib,128,0.01,0,13,-0.2855480676954443,2.336018460083008,0.5202,0.9973555555555556
vib,128,0.01,0,14,-0.30032390385541047,2.4467874519348145,0.5184,0.9967333333333334
vib,128,0.01,0,15,-0.3153706921317361,2.5217023490905763,0.5182,0.9964666666666666
vib,128,0.01,0,16,-0.32936133200038564,2.6227980968475344,0.5126,0.9964666666666666
vib,128,0.01,0,17,-0.34287346241690897,2.7081701988220215,0.51,0.9966666666666667
vib,128,0.01,0,18,-0.35809744531891563,2.7820493320465087,0.5126,0.9962888888888889
vib,128,0.01,0,19,-0.37035056885805995,2.847638296890259,0.5088,0.9962222222222222
vib,128,0.01,0,20,-0.3823835158824921,2.916064344406128,0.5104,0.9957777777777778
vib,128,0.01,0,21,-0.39292553968429567,3.007645023345947,0.5086,0.9956
vib,128,0.01,0,22,-0.40589551268490875,3.080228299331665,0.5104,0.9955555555555555
vib,128,0.01,0,23,-0.4215977211518721,3.1362494884490966,0.5092,0.9958222222222223
vib,128,0.01,0,24,-0.4326328854712573,3.219192970275879,0.5082,0.9951777777777778
vib,128,0.01,0,25,-0.44123278186971493,3.2336319438934327,0.5078,0.9953111111111111
vib,128,0.01,0,26,-0.45218418058048593,3.2931383934020997,0.5058,0.9945333333333334
vib,128,0.01,0,27,-0.4575190471085635,3.3205375297546387,0.5076,0.9943555555555555
vib,128,0.01,0,28,-0.46809215005527843,3.376062540435791,0.506,0.9948888888888889
vib,128,0.01,0,29,-0.4773522448583083,3.408675339126587,0.5044,0.9944
vib,128,0.01,0,30,-0.4889252798947421,3.4845679737091064,0.5054,0.9949777777777777
vib,128,0.01,0,31,-0.4958722993113778,3.5579016204833986,0.5054,0.9947333333333334
vib,128,0.01,0,32,-0.5016919091224671,3.5355161277770994,0.5036,0.9944222222222222
vib,128,0.01,0,33,-0.512308795820583,3.612861748504639,0.504,0.9946444444444444
vib,128,0.01,0,34,-0.5188212346553802,3.5807851623535156,0.502,0.9950888888888889
vib,128,0.01,0,35,-0.5214552665016868,3.661606460952759,0.5018,0.9947111111111111
vib,128,0.01,0,36,-0.5322475312232972,3.6679988258361815,0.5046,0.9950222222222223
vib,128,0.01,0,37,-0.5364749458312988,3.688540435409546,0.5022,0.9946888888888888
vib,128,0.01,0,38,-0.5468188914385709,3.731103133392334,0.5006,0.9943333333333333
vib,128,0.01,0,39,-0.548092357488112,3.7503807762145995,0.503,0.9947111111111111
vib,128,0.01,0,40,-0.557645843076706,3.788848743057251,0.5032,0.9952
vib,128,0.01,0,41,-0.5626531906734813,3.8384938579559327,0.501,0.9951555555555556
vib,128,0.01,0,42,-0.5689013636675748,3.8418710842132566,0.503,0.9944444444444445
vib,128,0.01,0,43,-0.57328614989194,3.814962396621704,0.5004,0.9945555555555555
vib,128,0.01,0,44,-0.5793253414327448,3.870780574417114,0.5,0.9946666666666667
vib,128,0.01,0,45,-0.5846102218888023,3.9051362098693847,0.4988,0.9949555555555556
vib,128,0.01,0,46,-0.589428498320146,3.9379082878112794,0.4994,0.9942666666666666
vib,128,0.01,0,47,-0.5880913891532205,3.957882370376587,0.497,0.9942888888888889
vib,128,0.01,0,48,-0.6050582230221141,3.992799625015259,0.5,0.9943777777777778
vib,128,0.01,0,49,-0.6055065288023516,4.008739655303955,0.4986,0.9941111111111111
vib,128,0.01,0,50,-0.6063680454210801,3.9969338901519778,0.499,0.9942222222222222
