model,enc_zx_nhid,beta,epochs,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std,run_count
cdib,128,1000.0,59,1.5254054807142778,0.020317102789780682,2.1186285044860838,0.028499347009326048,0.2292,0.015635216659835582,0.22448,0.01930864707461017,5
cdib,128,1000.0,60,1.5245706142633613,0.020619016875749883,2.1195195335388184,0.028868379978262387,0.22972,0.014689860448622367,0.22539555555555557,0.01881842674575071,5
cdib,128,1000.0,61,1.5244470501362195,0.02059036117516555,2.119956014099121,0.028818885366429632,0.22264000000000003,0.02013176594340398,0.22628444444444443,0.018556882188105025,5
cdib,128,1000.0,62,1.523661817266291,0.020869632085231318,2.1180124253845216,0.02932586843124934,0.22296,0.019496871543916976,0.2271466666666667,0.019859653248747677,5
cdib,128,1000.0,63,1.523282457750494,0.020947344902788417,2.1174624780273437,0.028867043866585732,0.22488000000000002,0.015456131469420157,0.22617333333333328,0.019502734217932315,5
cdib,128,1000.0,64,1.5229155224956166,0.021040169661657383,2.117038890686035,0.03072788727326822,0.22504,0.020864994608194857,0.22618666666666667,0.019032853986310022,5
cdib,128,1000.0,65,1.5223256654878095,0.02130920856463603,2.1151312804412843,0.028779831754002595,0.2306,0.015904087524910057,0.22614222222222224,0.019207795485359787,5
cdib,128,1000.0,66,1.5214746499078924,0.0210306734379658,2.1158359324645994,0.0288678412979029,0.22324000000000002,0.015347573098050385,0.2283777777777778,0.0183582457000985,5
cdib,128,1000.0,67,1.5212613271678577,0.021358030463253044,2.1148498169708256,0.02997387004428548,0.2346,0.014671741546251423,0.2268088888888889,0.019861194871618252,5
cdib,128,1000.0,68,1.5206776044394752,0.021661576236907815,2.114296015548706,0.0294922739074811,0.22588,0.01973251124413717,0.22790666666666665,0.020000360490578333,5
cdib,128,1000.0,69,1.5205011702762952,0.021756765257557768,2.113595802230835,0.031101138004650357,0.22744,0.02038842809046349,0.22976000000000002,0.019515624636128645,5
cdib,128,1000.0,70,1.519930440715443,0.021736786637113113,2.112377515335083,0.030846922163210156,0.23008,0.017409537615916165,0.22884888888888888,0.020095220241221772,5
cdib,128,1000.0,71,1.5196103228829123,0.021855894633687402,2.112578689422607,0.029776645408116278,0.22948,0.01739804586728062,0.22943555555555553,0.01939259499759485,5
cdib,128,1000.0,72,1.5191132163377241,0.022008637042058053,2.1121989984130862,0.03030376524176867,0.23331999999999997,0.014315446203314805,0.2295777777777778,0.018960634984418263,5
cdib,128,1000.0,73,1.518863767010082,0.022424882882475506,2.110640641021729,0.031142046253209186,0.22988,0.015206314477873994,0.22861777777777775,0.020509133165735608,5
cdib,128,1000.0,74,1.5182800182550602,0.022148861288203543,2.110482404327393,0.031132663382863586,0.23479999999999998,0.014122322755127778,0.23036000000000004,0.01944231988393196,5
cdib,128,1000.0,75,1.5182055450786245,0.02194710565601615,2.109917092971801,0.0301003054737869,0.22815999999999997,0.015933863310572238,0.22991555555555557,0.018558199412445683,5
cdib,128,1000.0,76,1.517556056202975,0.022326193869139577,2.109161045227051,0.030276418395743496,0.23196000000000003,0.015478630430370776,0.23182666666666668,0.01868483507362039,5
cdib,128,1000.0,77,1.5174181518970835,0.022639052188336818,2.1092023026275633,0.03047266771000441,0.23035999999999998,0.01824083331429789,0.23070666666666667,0.0207361996351463,5
cdib,128,1000.0,78,1.517099094581604,0.022299630309337595,2.1087053195190433,0.030458587455727465,0.22908,0.02289261889780199,0.2320844444444444,0.020630041620994136,5
cdib,128,1000.0,79,1.5166194406509397,0.022457924596134368,2.107970637664795,0.03135832269300423,0.22676,0.01915066578477104,0.23160444444444445,0.018759171584015088,5
cdib,128,1000.0,80,1.516424057003368,0.02263891630821503,2.107351654586792,0.031911213484193644,0.22928,0.021606295378893622,0.23247555555555555,0.01862033668523761,5
cdib,128,1000.0,81,1.5161162486856632,0.022575725838173966,2.107134276046753,0.03241187388509812,0.23287999999999998,0.0183360846420385,0.2316088888888889,0.020099030134453744,5
cdib,128,1000.0,82,1.5157523074652932,0.022837902244178657,2.1072758548736577,0.031554084867904265,0.2318,0.015208550226763894,0.23311555555555558,0.018464590069095854,5
cdib,128,1000.0,83,1.5153178766840154,0.023064803598361543,2.1063075838470455,0.03134333335296523,0.23456000000000002,0.016725668895443305,0.2333333333333333,0.019537700181829525,5
cdib,128,1000.0,84,1.5149579607322,0.02302264950718532,2.1056493083190917,0.03228956069534081,0.23328000000000002,0.020466362647036235,0.23370666666666667,0.019668947764759557,5
cdib,128,1000.0,85,1.5145872460001166,0.023204955366694632,2.1060004808044432,0.03249742396685156,0.23000000000000004,0.02059660166143922,0.23353333333333332,0.019225773596148753,5
cdib,128,1000.0,86,1.5144181022123857,0.023045106199490423,2.104613898620605,0.03235524260629329,0.23407999999999998,0.01542309955877869,0.23404444444444444,0.018776515407929063,5
cdib,128,1000.0,87,1.5141056279581242,0.02321887924946016,2.103956722030639,0.032746174843009054,0.23123999999999997,0.019498923047183914,0.23460888888888892,0.018546255819929577,5
cdib,128,1000.0,88,1.5136823472317782,0.023381628406097216,2.104503083877564,0.031973878647601775,0.23308,0.01574077507621528,0.23351111111111109,0.020032017581738015,5
cdib,128,1000.0,89,1.5133833752476085,0.023358640577982585,2.1046517604827883,0.033338650055047186,0.23584,0.02080644131032503,0.23403111111111113,0.01940055109310169,5
cdib,128,1000.0,90,1.5132733739089967,0.023430483121961814,2.1033412100219726,0.03341735123081931,0.23232,0.017427334850745258,0.2341333333333333,0.019424535839823637,5
cdib,128,1000.0,91,1.51304906339472,0.023428436411022168,2.1030188668060306,0.03323328189503644,0.23612000000000002,0.01711759328877747,0.23375555555555555,0.01898060738728146,5
cdib,128,1000.0,92,1.5126681228672374,0.023398680987825833,2.101801258544922,0.03263949273522016,0.23292000000000002,0.01935179578230403,0.23443999999999998,0.019781244390321587,5
cdib,128,1000.0,93,1.5123311520420422,0.023742579184525568,2.1033809535217283,0.033362106383502683,0.23148,0.019059171020797305,0.23554666666666665,0.019071319038717355,5
cdib,128,1000.0,94,1.5119910565636374,0.023663548358077543,2.1024781062316897,0.033748325898372254,0.23676,0.019061164707330967,0.23526666666666665,0.020282498689422352,5
cdib,128,1000.0,95,1.5119862612221457,0.023677272956714266,2.1016128210449216,0.03334152689750499,0.23884000000000002,0.015160079155466171,0.23555555555555557,0.019390509324199088,5
cdib,128,1000.0,96,1.5117187115235762,0.023709692609928768,2.101919130630493,0.03368346528860065,0.23588,0.017609429292285417,0.23542222222222225,0.020521238621679278,5
cdib,128,1000.0,97,1.5114300252602317,0.023848356552159146,2.1014662339782717,0.032935183638459556,0.23744,0.015214072433112708,0.2363288888888889,0.020082406771310915,5
cdib,128,1000.0,98,1.511382620887756,0.02387441496532824,2.1014782808685304,0.03380019842608076,0.23336,0.01923351241973237,0.23586666666666667,0.01947778094694784,5
cdib,128,1000.0,99,1.511157122116089,0.02401377401121554,2.1010037503051757,0.03329644623240153,0.23456000000000002,0.01957263395662424,0.23585777777777778,0.0194846859778217,5
cdib,128,1000.0,100,1.5109017782211303,0.024047578548722158,2.1006509944152834,0.03399141868189705,0.23523999999999998,0.019302538693135668,0.2366488888888889,0.019731796736970907,5
cdib,128,1000.0,101,1.510718184745095,0.024080604757731966,2.099396422348023,0.03413254125589544,0.23532000000000003,0.020740588226952492,0.23798222222222223,0.019344813960348498,5
cdib,128,1000.0,102,1.5104983334558661,0.024067657569279817,2.0992855044555663,0.03396443721614672,0.23872,0.020623578738909493,0.2367688888888889,0.01921725433555822,5
cdib,128,1000.0,103,1.5102665249425713,0.02415109300723236,2.099641526107788,0.034305082096802005,0.23524000000000003,0.017082973979960284,0.23638222222222222,0.02021462861089817,5
cdib,128,1000.0,104,1.5100932167573409,0.02421700504392208,2.0989826557159423,0.033791847702039024,0.2346,0.019219261172063823,0.23789777777777776,0.019844224211792747,5
cdib,128,1000.0,105,1.5097464108102971,0.024157827703593,2.0987736520385747,0.033741802094802466,0.23792,0.01900768265728362,0.23598666666666665,0.019733912654158952,5
cdib,128,1000.0,106,1.5096437175750732,0.024222938339428558,2.0984275588226318,0.03341918298334064,0.23951999999999996,0.015672013272071957,0.2369466666666667,0.019961621201386785,5
cdib,128,1000.0,107,1.5093840616330234,0.024477506716872027,2.098878370513916,0.033692957728428716,0.23564,0.023289654355528766,0.23771555555555554,0.020065733951499135,5
cdib,128,1000.0,108,1.5093833027510208,0.024411575536987713,2.0983592967224123,0.03381267973198704,0.23612000000000002,0.013460014858832808,0.23632,0.020631562779296408,5
cdib,128,1000.0,109,1.5089536680290916,0.02449808741244728,2.098031606445313,0.03404525839892468,0.24092000000000002,0.01761283622816041,0.2373911111111111,0.019898592294648427,5
cdib,128,1000.0,110,1.5090202229447798,0.024338652109569637,2.097671832351685,0.03437797686914686,0.23928000000000002,0.01905339864696059,0.2381111111111111,0.019871326821066317,5
cdib,128,1000.0,111,1.5085996872537788,0.02440623958120234,2.0979227576446533,0.0336950528102781,0.24016,0.020738080914105814,0.23756888888888889,0.01993841505891901,5
cdib,128,1000.0,112,1.5086462743447044,0.024448741341665674,2.0975730639648438,0.034128508749944164,0.23844000000000004,0.015144900131727508,0.23756,0.019488105900906275,5
cdib,128,1000.0,113,1.5084232195212626,0.02440551483121248,2.096658797302246,0.03424595981803343,0.23671999999999999,0.020766607811580583,0.23796444444444448,0.01870289209826935,5
cdib,128,1000.0,114,1.5082510304398973,0.024634577749437316,2.097524494323731,0.03438593115536538,0.23828,0.017408388782423262,0.23763555555555554,0.021270100732840577,5
cdib,128,1000.0,115,1.5081796610190652,0.02448278588556825,2.097342773742676,0.034193184882863895,0.23824,0.020846774330816744,0.2389911111111111,0.0196501286396694,5
cdib,128,1000.0,116,1.50788109515797,0.024577330461921572,2.0966766664886474,0.0337998890440129,0.23723999999999998,0.01827643291236011,0.23878666666666665,0.01912223578022631,5
cdib,128,1000.0,117,1.507850495667891,0.02461259775324438,2.095720227890015,0.034546862882392324,0.2386,0.018383688422076792,0.2382133333333333,0.019677132180889498,5
cdib,128,1000.0,118,1.5076545046407523,0.02468632554742263,2.0959636391448973,0.03444567445280861,0.23931999999999998,0.01817613820369992,0.23875111111111114,0.02004855464141684,5
cdib,128,1000.0,119,1.5074911524027044,0.024749568807422608,2.0954732976531982,0.03466442642800096,0.23632,0.019869373417397945,0.23952444444444448,0.018354739018696085,5
cdib,128,1000.0,120,1.5074477301614935,0.02488385104606503,2.09558241142273,0.033775944250351006,0.242,0.013610290224679274,0.23752,0.019792863160714404,5
cdib,128,1000.0,121,1.507215911844427,0.024815179476177084,2.095528745727539,0.034846474846635514,0.23992,0.01789279184476253,0.2392488888888889,0.018630211757343407,5
cdib,128,1000.0,122,1.507139533032504,0.024744235642982282,2.0952459356689452,0.033594454993163624,0.23712,0.017756463611879485,0.2397022222222222,0.01971323175364302,5
cdib,128,1000.0,123,1.5070086516258931,0.02474143836857679,2.0948880170440676,0.03449627089387025,0.23668,0.019391544549106972,0.2388977777777778,0.019430233537161654,5
cdib,128,1000.0,124,1.5069516781858965,0.02490970313966695,2.094870188598633,0.034738871526659144,0.23972000000000002,0.01728386530843145,0.23769333333333337,0.020598785772677042,5
cdib,128,1000.0,125,1.5068057613372803,0.02487169598517589,2.0944030673217773,0.03520284422057509,0.2392,0.021079848196796872,0.2391688888888889,0.019683141875068463,5
cdib,128,1000.0,126,1.5066250309892137,0.025089419069762482,2.094589247055054,0.034122260409415614,0.2378,0.020749939758948708,0.23935555555555554,0.019903514175723072,5
cdib,128,1000.0,127,1.5064657030244308,0.024795276628951743,2.094129698257446,0.03483312353033597,0.24012000000000003,0.016729973102189998,0.23959999999999998,0.02057476579828604,5
cdib,128,1000.0,128,1.5064716499744761,0.025079126416033406,2.094127024078369,0.03592933898663905,0.23731999999999998,0.021063522972190572,0.2392311111111111,0.020044774572299917,5
cdib,128,1000.0,129,1.5062855878899313,0.025137075885897482,2.0937231543731687,0.03461856506695465,0.24232,0.017840179371295572,0.23873777777777777,0.0206576527534943,5
cdib,128,1000.0,130,1.5060338469696046,0.024871200491738195,2.093303949356079,0.03566620111796019,0.23852,0.017379643264463167,0.24003555555555556,0.019841163098125565,5
cdib,128,1000.0,131,1.5060847418074175,0.025138712170416303,2.093770232009888,0.03516704994717332,0.23908000000000001,0.018662582886621027,0.2396888888888889,0.01994681199194437,5
cdib,128,1000.0,132,1.5059297048464688,0.02496004058416476,2.0937006516265866,0.03420565309023885,0.23767999999999997,0.017757589926563795,0.23936888888888888,0.01996282099860194,5
cdib,128,1000.0,133,1.5058080574070323,0.02527892814487168,2.0935744104003904,0.034706037701109416,0.24055999999999997,0.019353242622361752,0.2401733333333333,0.020434613578405758,5
cdib,128,1000.0,134,1.5056753267496283,0.025153258771062507,2.093428521194458,0.034943115562829086,0.24168000000000003,0.015158891780074143,0.23965333333333333,0.020254800375999877,5
cdib,128,1000.0,135,1.5055754181289673,0.025369050418664635,2.0926621671295167,0.03468577256776087,0.23939999999999997,0.01985698869416005,0.24104,0.018780462661440945,5
cdib,128,1000.0,136,1.5055282308058306,0.02518004566201409,2.093041514129639,0.0353289170120975,0.24044,0.018524794195887852,0.2393866666666667,0.020959600175246017,5
cdib,128,1000.0,137,1.505535881659768,0.025157944131265146,2.0932715628051755,0.03485632543054715,0.24123999999999998,0.018220537862533026,0.23922666666666664,0.019896903413146944,5
cdib,128,1000.0,138,1.505373652191162,0.025206447587532273,2.0927956287384033,0.035346056783507815,0.23900000000000002,0.02020841408918573,0.2407288888888889,0.019095390174749653,5
cdib,128,1000.0,139,1.5053364553624935,0.024976906115027824,2.0921171745300295,0.03541804488946091,0.24019999999999997,0.019739300899474635,0.24022666666666667,0.02027873300642028,5
cdib,128,1000.0,140,1.5052986996113171,0.025194482941481425,2.0928784546661374,0.03507853356124582,0.23803999999999997,0.018446354653426783,0.24027555555555552,0.020723033049373635,5
cdib,128,1000.0,141,1.505072963589755,0.025263562856880858,2.092061178894043,0.03579578343129558,0.23952,0.019605917474068906,0.23952,0.020189500999709824,5
cdib,128,1000.0,142,1.504957488753579,0.02523891977385644,2.092452668457031,0.034578148987832485,0.24131999999999998,0.018761982837642726,0.24035555555555557,0.0203469899493758,5
cdib,128,1000.0,143,1.5048798454943568,0.025256115358164605,2.092302006149292,0.0351056390733157,0.24028,0.02038803570724753,0.23998666666666665,0.020481232601796427,5
cdib,128,1000.0,144,1.5047265205140548,0.025281785531419097,2.092860576400757,0.03496656585373627,0.24115999999999999,0.020576394241946266,0.23868888888888887,0.020845948773008965,5
cdib,128,1000.0,145,1.5047673015871914,0.025332029975411164,2.091771511917114,0.03486460494365337,0.24112,0.018690960381960053,0.24072,0.020218354941567585,5
cdib,128,1000.0,146,1.5047484659715131,0.025158775621448855,2.091543544540405,0.03564199931304687,0.23912,0.02018048562349282,0.24140888888888892,0.01917561852141965,5
cdib,128,1000.0,147,1.5046060883816808,0.02537550163350249,2.0918155322265624,0.035737803955422635,0.23996,0.020205147858899732,0.24047111111111114,0.02041374748594077,5
cdib,128,1000.0,148,1.5045076071271026,0.025270825114901942,2.091416681137085,0.0353516964152037,0.24088000000000004,0.018791806725272583,0.23994666666666667,0.020254020177074315,5
cdib,128,1000.0,149,1.5044649587596546,0.025269217504887895,2.091572379989624,0.03486066542946688,0.23968000000000003,0.018691495392290043,0.24152,0.020632023532890044,5
cdib,128,1000.0,150,1.5043290184090354,0.02542276921286052,2.0917325315093995,0.035402866111409206,0.24044,0.01985013853855938,0.24094222222222222,0.019511165527638617,5
cdib,128,1000.0,151,1.5042149255613848,0.025676447803557906,2.090974621887207,0.0356805532947825,0.24008,0.018288575668979772,0.24068,0.021090648562576815,5
cdib,128,1000.0,152,1.5042384381554341,0.02528510369329659,2.090772787780762,0.035612663862406926,0.24231999999999995,0.020004299537849338,0.2412577777777778,0.019808650062130704,5
cdib,128,1000.0,153,1.5041139555705678,0.0253229112247193,2.091532378692627,0.03508568858716605,0.24132000000000003,0.02074830113527373,0.24017333333333335,0.02057379011038494,5
cdib,128,1000.0,154,1.5041465770929512,0.025430118739852698,2.091191152801514,0.03560816063578197,0.23967999999999998,0.02080124996244215,0.2412622222222222,0.02000253317290921,5
cdib,128,1000.0,155,1.5040625044285167,0.025409851752796055,2.090928111190796,0.03602590949567019,0.24084000000000003,0.019539907881052063,0.24039555555555556,0.021009247816786793,5
cdib,128,1000.0,156,1.503868416827809,0.025571898186307365,2.0910655898284913,0.035087325230565014,0.24092000000000002,0.018473007335028047,0.24110666666666666,0.019380691676938254,5
cdib,128,1000.0,157,1.5039120478959516,0.025264338137869935,2.0910567418670656,0.0355451520768526,0.24159999999999998,0.019411852049714375,0.2414177777777778,0.020135825207577757,5
cdib,128,1000.0,158,1.5036990536429666,0.02517167930104105,2.090918785858154,0.03478136998103119,0.24087999999999998,0.01913823398331203,0.24062666666666663,0.0208694673306883,5
cdib,128,1000.0,159,1.5039502163661609,0.0252891175322302,2.090861903762817,0.03493500565739234,0.2406,0.018097513641381787,0.24131999999999998,0.020324731635359475,5
cdib,128,1000.0,160,1.5037158374925095,0.025454327046103457,2.0910241984558104,0.03559412870741283,0.24167999999999998,0.019679735770583916,0.24052888888888888,0.02112787287792311,5
cdib,128,1000.0,161,1.5036429836203837,0.025430491461827995,2.090687817993164,0.03552419564469811,0.24003999999999998,0.01908161418748426,0.2410711111111111,0.020515531003258935,5
cdib,128,1000.0,162,1.5037549260815706,0.025537472126900267,2.090223960800171,0.035565557310011625,0.24095999999999998,0.020162043547220083,0.24101777777777778,0.020350480929798048,5
cdib,128,1000.0,163,1.5035295307055385,0.025628460342531495,2.090572906951904,0.03489939581940307,0.2414,0.02034354934616868,0.24072,0.02068202893788842,5
cdib,128,1000.0,164,1.5036399496668034,0.02557254919626299,2.0900475843811033,0.03465951091500411,0.24180000000000001,0.01825102736834288,0.24085777777777778,0.02093549528821716,5
cdib,128,1000.0,165,1.503469813294844,0.025511402335850572,2.0903834851837155,0.0353496763848367,0.2414,0.020738852427268008,0.24083555555555555,0.020700263014968894,5
cdib,128,1000.0,166,1.5034913485717774,0.025428146006696937,2.09015494392395,0.0349167861186079,0.24211999999999997,0.019287612604985606,0.24104444444444448,0.021585603341230435,5
cdib,128,1000.0,167,1.5033479239064997,0.02545484374653951,2.090768101272583,0.03568103035983677,0.24164000000000002,0.020131765943403965,0.24088000000000004,0.020332675156317873,5
cdib,128,1000.0,168,1.503336954241666,0.02568876491541728,2.0904441355895997,0.03484633971781356,0.2408,0.020417149654151034,0.2413422222222222,0.020498308271057614,5
cdib,128,1000.0,169,1.503241777347218,0.025553946742067735,2.0897998901367187,0.035233660811965134,0.24203999999999998,0.020422242775953857,0.24082666666666666,0.020340335163607826,5
cdib,128,1000.0,170,1.5032813591592962,0.025566232268739032,2.0901999903106687,0.03570343696174669,0.23976000000000003,0.02216276156078028,0.24207111111111113,0.02084102317338523,5
cdib,128,1000.0,171,1.5032493231166493,0.025450868812991953,2.089602201919556,0.03551924668297378,0.242,0.020594173933421066,0.24030666666666667,0.021657134085333714,5
cdib,128,1000.0,172,1.503204959900596,0.025582516256628392,2.090261139602661,0.035258018964266634,0.24159999999999998,0.01884303584882224,0.24078222222222223,0.020529367101307518,5
cdib,128,1000.0,173,1.5030778180798614,0.025577502354342897,2.0894168005371094,0.035982620322779685,0.24224,0.018758677991798874,0.24081333333333338,0.02050280679369907,5
cdib,128,1000.0,174,1.5030604276344994,0.025635844343678448,2.089903348312378,0.03553612416937551,0.24096,0.019894421328603643,0.24062666666666668,0.02093638453818767,5
cdib,128,1000.0,175,1.5030514194176412,0.025526981729737597,2.089323196258545,0.03602902594049079,0.24144000000000002,0.01824138152662787,0.2409822222222222,0.020688378081771437,5
cdib,128,1000.0,176,1.5030502302447233,0.025623915364257878,2.0890525817871093,0.03605665996236589,0.24144000000000002,0.019927568843188068,0.24083555555555555,0.019973455223877678,5
cdib,128,1000.0,177,1.5028972817438297,0.02568762926949274,2.089440804367065,0.03552275978690838,0.24244,0.01875814489761714,0.24156444444444441,0.02115488794464809,5
cdib,128,1000.0,178,1.502980852581371,0.025612865643936153,2.08906607711792,0.03584257024374487,0.24176000000000003,0.020819894332104582,0.24181333333333335,0.0197887709772518,5
cdib,128,1000.0,179,1.5028207944557885,0.025798080635070005,2.090099069824219,0.03486912271092099,0.24164,0.0189300818804357,0.24135555555555555,0.02055744736039249,5
cdib,128,1000.0,180,1.5028760197968916,0.025483621244180594,2.08959290184021,0.03508935383030728,0.24247999999999997,0.020136831925603386,0.24088888888888887,0.020570361034420847,5
cdib,128,1000.0,181,1.5028238153041493,0.025784611210484882,2.0894006025695804,0.036084966832437705,0.24203999999999998,0.01944191348607434,0.24112444444444442,0.0214998972147988,5
cdib,128,1000.0,182,1.5027205133299393,0.025869408179830352,2.0890879044342037,0.03579559494797752,0.24284,0.020048142058554937,0.24219555555555558,0.0201607147629514,5
cdib,128,1000.0,183,1.5026452347876809,0.025761173787038946,2.090013470993042,0.03536836457550915,0.24076,0.02052773733269206,0.24219555555555555,0.02009652878324518,5
cdib,128,1000.0,184,1.5026959684475985,0.025563170373763006,2.0898592374420164,0.03566306373927479,0.24152,0.02008611460686212,0.24125333333333332,0.02074892589812605,5
cdib,128,1000.0,185,1.5026181208038332,0.02558679968244232,2.0891692402648925,0.03648555586428945,0.24184,0.02056521334681457,0.24145333333333335,0.020336882507490106,5
cdib,128,1000.0,186,1.50266036493128,0.02585399278169907,2.089267707748413,0.03609015231206711,0.24188,0.019272052303789564,0.24146666666666666,0.02099390270095781,5
cdib,128,1000.0,187,1.5025517087138784,0.025639497405161724,2.089177049942017,0.03631392056801335,0.24203999999999998,0.019945626086939467,0.24074666666666666,0.020982947809243396,5
cdib,128,1000.0,188,1.5026808946228027,0.025689323325511073,2.088997692108154,0.03587935934628273,0.24156000000000005,0.01928284211416979,0.24052888888888888,0.020961271754839843,5
cdib,128,1000.0,189,1.502601047512401,0.025731051236774497,2.0888347554016113,0.03564004468148172,0.24167999999999998,0.020268991094773307,0.24157333333333333,0.020624661014797516,5
cdib,128,1000.0,190,1.502564478780573,0.02575188919100056,2.0895753812408446,0.03538472474955868,0.24264000000000002,0.01936770507829979,0.24110666666666666,0.020879468324908675,5
cdib,128,1000.0,191,1.5024675415663287,0.02572702419101924,2.088830597000122,0.035710690216913796,0.24211999999999997,0.02003476977656594,0.24121333333333334,0.020308920377843348,5
cdib,128,1000.0,192,1.5024492037755794,0.025805335180275186,2.089248143539429,0.03594416051822618,0.24212000000000003,0.02083343466642023,0.24224,0.020888979905239077,5
cdib,128,1000.0,193,1.5025842004013061,0.025826641271753718,2.089510884017945,0.03518817208014378,0.24227999999999997,0.01825026027211665,0.24123999999999998,0.020306487438716853,5
cdib,128,1000.0,194,1.502396268979853,0.025683574204813292,2.0892411544799807,0.0355123903539739,0.24136000000000002,0.0198954266101534,0.24140888888888887,0.020735879324446913,5
cdib,128,1000.0,195,1.5024006827579846,0.025655278599998187,2.088974574737549,0.035240844327527936,0.24176000000000003,0.019836027828171638,0.24159555555555556,0.0200137878399793,5
cdib,128,1000.0,196,1.502342253487327,0.02586380530751163,2.0885100447082516,0.03583821653840835,0.24232,0.020377732945546213,0.2412577777777778,0.02111668698294794,5
cdib,128,1000.0,197,1.5023168711783668,0.025629591025869276,2.0884581603240964,0.03582588365948195,0.24208,0.020089101522965135,0.24126666666666666,0.02123562694746381,5
cdib,128,1000.0,198,1.502236862473921,0.02562918875735068,2.08870568107605,0.03620954964334314,0.24299999999999997,0.018993683160461506,0.24087999999999998,0.020175027957512703,5
cdib,128,1000.0,199,1.5022232331640069,0.025630835533352207,2.088380184020996,0.03542987707370335,0.24287999999999998,0.019850239293267968,0.2418711111111111,0.02070581358095797,5
cdibL,8192,0.0,0,0.8179767758393288,0.03738832978844296,1.6985310403060914,0.031517315503451805,0.4702,0.006174139616173263,0.6160088888888888,0.01683002607775098,5
cdibL,8192,0.0,1,0.015162957954840229,0.009805514367327317,1.7847321593475343,0.02878153297611663,0.5008800000000001,0.004288589511715936,0.9656400000000002,0.0039019589888436047,5
cdibL,8192,0.0,2,-0.11482037166465413,0.00478970654337797,1.9263835312652589,0.03859991671801748,0.5087999999999999,0.004619523784980479,0.9918622222222222,0.0014471257165520055,5
cdibL,8192,0.0,3,-0.16726442541512576,0.0036156937181361774,2.0776400846099854,0.04999741788199876,0.51156,0.003476780119593442,0.996631111111111,0.0006574548756988891,5
cdibL,8192,0.0,4,-0.20078842623537235,0.0039022127297248313,2.2388919943237306,0.058173296640118353,0.51132,0.004605648705665674,0.9981555555555556,0.00027799991118217975,5
cdibL,8192,0.0,5,-0.22869839724410665,0.004374432913345703,2.4113891844177244,0.07567992299767975,0.51036,0.005062410493035874,0.9988088888888889,0.00013571939097424052,5
cdibL,8192,0.0,6,-0.2550723902368546,0.006069396575517492,2.6112598098754884,0.09760528373858801,0.50804,0.0059268878848853,0.9989733333333334,0.0001927065190104591,5
cdibL,8192,0.0,7,-0.2818089606610211,0.008317671146621871,2.822063063735962,0.12289208849157185,0.504,0.007133021800050777,0.9989555555555555,0.0001943650631614775,5
cdibL,8192,0.0,8,-0.30991906299591065,0.01035619976750102,3.0504222121429443,0.13975357410738534,0.49968,0.007354726371524634,0.9985777777777777,0.0003651483716701114,5
cdibL,8192,0.0,9,-0.337318856234117,0.011457463916016044,3.265834384307861,0.14849174648501098,0.49651999999999996,0.006513984955463119,0.9981288888888888,0.0005320354578363054,5
cdibL,8192,0.0,10,-0.3654451558147777,0.012696836908884127,3.48944929649353,0.15790081524061333,0.49228000000000005,0.006154023074379891,0.9975111111111111,0.00043432933968202725,5
cdibL,8192,0.0,11,-0.39257541824861003,0.013310432986430093,3.685131697235108,0.15697049885262654,0.48827999999999994,0.0071394677672779,0.9972844444444444,0.0004022774670470738,5
cdibL,8192,0.0,12,-0.4183851166413047,0.013690976984576749,3.881269812927246,0.14505680834047852,0.48568000000000006,0.007869688685075163,0.9969333333333333,0.0002993820796734999,5
cdibL,8192,0.0,13,-0.4431108671105992,0.013827759078063879,4.0492047690582265,0.1517658046003667,0.48236,0.0071433885516609084,0.9966266666666668,0.0003210322855961357,5
cdibL,8192,0.0,14,-0.4660170696605335,0.014460626737053641,4.195586587142944,0.13217322743377374,0.4817600000000001,0.00660514950625647,0.9967022222222222,0.00048217613707081505,5
cdibL,8192,0.0,15,-0.4884260408427498,0.014007597493399545,4.353832076110839,0.15250801852656698,0.47912,0.006907387349787182,0.9966177777777776,0.00040957671615922706,5
cdibL,8192,0.0,16,-0.5103736789408597,0.014346145125457429,4.481294448852539,0.13893149217260656,0.47756,0.0062982537262323765,0.9964666666666666,0.00027307123838765803,5
cdibL,8192,0.0,17,-0.5301012517920407,0.015165347100288771,4.603005838470459,0.15144546930460334,0.4756,0.008212186067059118,0.9965688888888888,0.00016070830872679163,5
cdibL,8192,0.0,18,-0.5491743174752323,0.014861452014210798,4.704724890441895,0.12769741793784528,0.47540000000000004,0.006418722614352504,0.9965066666666667,0.00029245660224645325,5
cdibL,8192,0.0,19,-0.5669411945334348,0.015621029331787,4.82731188079834,0.13920216839641697,0.47176,0.006990565070149919,0.9964222222222222,0.0005745637099487823,5
cdibL,8192,0.0,20,-0.5844176742016186,0.015378946565559482,4.9118431370544435,0.1336570800980937,0.47108,0.007228554488969417,0.9965999999999999,0.0003177855476906114,5
cdibL,8192,0.0,21,-0.6001336627908187,0.016269217032066685,4.9948411717224115,0.1265122801626128,0.47040000000000004,0.006913754406977427,0.9963955555555556,0.0003156025004204358,5
cdibL,8192,0.0,22,-0.6157182946482571,0.016134489217951905,5.088345899353028,0.13574977629304316,0.46724,0.006738545837196619,0.9964355555555556,0.00043336182242536273,5
