experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,run,,epochs,train_H_Q_xCz_toagg,train_h_acc_toagg,train_DIQ_xz_toagg,train_H_Q_yCz_toagg,train_DIQ_yz_toagg,train_aux_loss_toagg,valid_H_Q_xCz_toagg,valid_h_acc_toagg,valid_DIQ_xz_toagg,valid_H_Q_yCz_toagg,valid_DIQ_yz_toagg,valid_aux_loss_toagg,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,valid_loglike_toagg,train_acc_toagg,train_H_zCx_toagg,train_I_xz_toagg,valid_H_zCx_toagg,valid_I_xz_toagg
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,0.0,default,0,transformer,49,15.536836396564137,0.13913751664317042,0.02298759330402721,0.02083813451992517,3.301089888269251,-15.536836396564137,15.588961791992187,0.11478111333819241,-0.029137802124023438,2.989621090888977,0.33230693340301515,-15.588961791992187,-15.515979528299967,-12.60138024597168,0.4888,-2.07114388223545,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,0,15.858975247903304,0.14167051039352646,-0.2991512580351396,3.110456878488714,0.21147114580327814,-15.858975247903304,15.875504684448241,0.11830385614067054,-0.31568069458007814,2.3771778106689454,0.9447502136230469,-15.875504684448241,-12.747721645439995,-13.499745925903321,0.4262,-1.6466595267375932,0.3321777777777778,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,1,15.67787731777538,0.1376356540765977,-0.11805332790721547,2.167533048174598,1.1543949761173942,-15.67787731777538,15.679609107971192,0.11947174517128278,-0.11978511810302735,2.3608736753463746,0.9610543489456177,-15.679609107971192,-13.510289862569174,-13.320173944091797,0.4444,-1.635890864326479,0.4787111111111111,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,2,15.61864272030917,0.1325238867321001,-0.058818730441006745,1.781020226803693,1.5409077974882992,-15.61864272030917,15.671356964111329,0.11985866891399417,-0.11153297424316407,2.231373906135559,1.090554118156433,-15.671356964111329,-13.83771507856581,-13.442680493164062,0.4654,-1.5453078306426993,0.5806888888888889,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,3,15.588401653549887,0.13249357079666493,-0.028577663681723854,1.4492273317141966,1.8727006925777956,-15.588401653549887,15.603203392028808,0.11942419825072888,-0.04337940216064453,2.2523806571960447,1.0695473670959472,-15.603203392028808,-14.139238997395834,-13.352688111877441,0.4578,-1.5603073791757458,0.6734222222222223,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,4,15.57302223552357,0.1346477266052205,-0.013198245655406605,1.1672992286357013,2.154628797010942,-15.57302223552357,15.601461791992188,0.11968385568513118,-0.04163780212402344,2.244725561141968,1.0772024631500243,-15.601461791992188,-14.405885784573025,-13.359199935913086,0.4714,-1.554411393523382,0.7559777777777777,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,5,15.54728045246818,0.1356289894658521,0.012543537399985573,0.926349085840312,2.395578945224935,-15.54728045246818,15.593647956848145,0.1208762299562682,-0.03382396697998047,2.3465530395507814,0.975374984741211,-15.593647956848145,-14.620991609530979,-13.24897512512207,0.4622,-1.6253621297325822,0.8264,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,6,15.535442699085582,0.13774465238024036,0.024381290782581676,0.7099101069298658,2.6120179105888712,-15.535442699085582,15.58141508102417,0.12103082862609327,-0.02159109115600586,2.294592261314392,1.0273357629776,-15.58141508102417,-14.825509974161784,-13.288852474975586,0.472,-1.5892558002179757,0.8878,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,7,15.526638063517483,0.13902142607940304,0.03318592635068027,0.5356028333983638,2.786325202746825,-15.526638063517483,15.593961906433105,0.11824292775145775,-0.034137916564941403,2.29367082118988,1.0282572031021118,-15.593961906433105,-14.991070842488607,-13.301065757751465,0.4804,-1.5897789287768298,0.9347111111111112,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,8,15.518676129254429,0.1402865740345182,0.04114786061373624,0.40530948171561415,2.916618539528413,-15.518676129254429,15.579715538024903,0.11912439641034986,-0.01989154815673828,2.373981213569641,0.9479468107223511,-15.579715538024903,-15.113364076571994,-13.207170126342774,0.48,-1.6446993344975278,0.9643333333333334,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,9,15.513140450824391,0.1414291232342219,0.04668353904377331,0.31477782705968077,3.0071501921523702,-15.513140450824391,15.57608528137207,0.12016444970845482,-0.01626129150390625,2.3691813707351685,0.9527466535568238,-15.57608528137207,-15.198366689385308,-13.20877189025879,0.4848,-1.6410576024074823,0.9809555555555556,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,10,15.516101425344294,0.14168872776757233,0.04372256452387029,0.23590532131493092,3.0860226940024984,-15.516101425344294,15.582460880279541,0.12037826849489797,-0.022636890411376953,2.397845911979675,0.9240821123123169,-15.582460880279541,-15.280250452338324,-13.186450938415527,0.4824,-1.6609625647490291,0.9913111111111111,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,11,15.51316540891474,0.1420010097153395,0.04665858095342463,0.18663496524095535,3.1352930719202217,-15.51316540891474,15.598557186126708,0.11713653653425656,-0.03873319625854492,2.440833067893982,0.8810949563980103,-15.598557186126708,-15.326520096672906,-13.159202830505372,0.4882,-1.691176372244466,0.9953555555555555,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,12,15.516423138705166,0.14261036001758662,0.04340085116299716,0.15353030118752609,3.1683977137912405,-15.516423138705166,15.591783905029297,0.1187027377915452,-0.031959915161132814,2.4933990955352785,0.8285289287567139,-15.591783905029297,-15.362886701117622,-13.099027145385742,0.4872,-1.7280382511844743,0.9974888888888889,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,13,15.519040161913091,0.14293757743079294,0.04078382795507258,0.12684948716989972,3.1950785436413507,-15.519040161913091,15.603211879730225,0.11955431168002917,-0.04338788986206055,2.504382586479187,0.8175454378128052,-15.603211879730225,-15.392181691657171,-13.10066526184082,0.4914,-1.7349922112869087,0.9988888888888889,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,14,15.523815090006048,0.14289535762346214,0.036008899862116035,0.10428199078887701,3.2176460352810947,-15.523815090006048,15.62275562286377,0.12115695608600582,-0.06293163299560547,2.563749361038208,0.7581786632537841,-15.62275562286377,-15.419566865878634,-13.060662809753419,0.4864,-1.7759812274348217,0.9994666666666666,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,15,15.521366780454462,0.14179594605298756,0.038457209413701836,0.08997747945514592,3.2319505512714386,-15.521366780454462,15.595902442932129,0.11788020453717203,-0.036078453063964844,2.5959064245223997,0.7260215997695922,-15.595902442932129,-15.43137420416938,-13.001866040039063,0.4872,-1.7984047296320336,0.9997111111111111,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,16,15.527830589901317,0.1427048122347772,0.03199339996684681,0.07883410570635037,3.2430939159610053,-15.527830589901317,15.62761697769165,0.11666818513119534,-0.06779298782348633,2.6196332931518556,0.7022947311401367,-15.62761697769165,-15.448966573757595,-13.009068389892578,0.4908,-1.815103884960878,0.9998222222222222,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,17,15.529233997518366,0.14230845223855096,0.03058999234979803,0.06911437598649751,3.252813645384528,-15.529233997518366,15.587641334533691,0.120305666909621,-0.027817344665527342,2.668291449546814,0.6536365747451782,-15.587641334533691,-15.460133072747125,-12.92181180419922,0.4858,-1.8482599999757328,0.9999333333333333,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,18,15.531614715402776,0.14175275279818866,0.028209274465387516,0.06332787266001105,3.2586001537062903,-15.531614715402776,15.583890914916992,0.1207199230138484,-0.024066925048828125,2.6725701570510862,0.6493578672409057,-15.583890914916992,-15.468301994154189,-12.912798977661133,0.484,-1.8516964125867172,0.9999555555555556,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,19,15.530612522905523,0.1418822213114463,0.029211466962640934,0.05661553834480318,3.2653124901381405,-15.530612522905523,15.606705951690675,0.12039677478134111,-0.04688196182250977,2.6917948007583616,0.6301332235336303,-15.606705951690675,-15.473979228379992,-12.916480569458008,0.4886,-1.8651278038741952,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,20,15.53580938686024,0.14189868648004955,0.024014603007923473,0.052120217884128746,3.2698078101331536,-15.53580938686024,15.608402729034424,0.11932625728862974,-0.048578739166259766,2.7254069089889525,0.5965211153030395,-15.608402729034424,-15.483696686469184,-12.88397339477539,0.4852,-1.888707448663548,0.9999777777777777,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,21,15.534500262954019,0.14177288925438594,0.02532372691414573,0.04836609379642389,3.2735619274052707,-15.534500262954019,15.603414249420165,0.11907172467201169,-0.04359025955200195,2.737369251251221,0.5845587730407715,-15.603414249420165,-15.48616099887424,-12.867291946411132,0.4898,-1.8966822101994942,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,22,15.532037908380682,0.14164497825707736,0.027786081487482243,0.04478977819566022,3.2771382575685326,-15.532037908380682,15.6085693359375,0.11963602405247811,-0.048745346069335935,2.766336941719055,0.555591082572937,-15.6085693359375,-15.48724302198622,-12.84368153076172,0.4882,-1.9167186515083838,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,23,15.539076154882258,0.14099340814749947,0.02074783498590643,0.042264651422473515,3.2796633704142137,-15.539076154882258,15.579393482208252,0.11828278744533527,-0.01956949234008789,2.776125264167786,0.5458027601242066,-15.579393482208252,-15.496813059658475,-12.805092768859863,0.4874,-1.9233237226242803,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,24,15.533016692508351,0.1418295995225991,0.026807297359813343,0.03960141421041705,3.2823266224427656,-15.533016692508351,15.581295013427734,0.1189080152150146,-0.021471023559570312,2.802646803855896,0.5192812204360961,-15.581295013427734,-15.493437966579862,-12.779589738464356,0.4862,-1.9422511781595175,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,25,15.539354064247824,0.1409560555775091,0.020469925620339134,0.03748185386542569,3.2844461771574887,-15.539354064247824,15.585280704498292,0.11655486971574343,-0.025456714630126952,2.8230359315872193,0.49889209270477297,-15.585280704498292,-15.501908404710557,-12.763772201538085,0.4876,-1.9561142597153731,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,26,15.535829023881393,0.14112766045974315,0.02399496598677202,0.035557374358177185,3.286370645869862,-15.535829023881393,15.598493099212646,0.11916169369533527,-0.03866910934448242,2.8261457443237306,0.49578227996826174,-15.598493099212646,-15.500269935099285,-12.773458099365234,0.4888,-1.9583991239866085,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,27,15.538029410622336,0.14076517643540667,0.021794579245827415,0.033962144177745686,3.287965888326818,-15.538029410622336,15.59321985244751,0.12082669005102042,-0.0333958625793457,2.8401602029800417,0.4817678213119507,-15.59321985244751,-15.504070312160916,-12.754566981506347,0.4866,-1.9678064012876806,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,28,15.535765355283564,0.14083637716450226,0.024058634584600277,0.032600096257572826,3.289327935738997,-15.535765355283564,15.5852445602417,0.12061457953717203,-0.025420570373535158,2.855335760116577,0.46659226417541505,-15.5852445602417,-15.503199229939778,-12.731680740356445,0.4864,-1.9783337101223362,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,29,15.539202863519842,0.14126830971249146,0.020621126348322086,0.031366750788451594,3.290561269630085,-15.539202863519842,15.587865543365478,0.11946092611151601,-0.028041553497314454,2.857759475708008,0.4641685485839844,-15.587865543365478,-15.507841578335233,-12.73145396270752,0.488,-1.9802483427268083,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,30,15.537031314589761,0.1407441499700957,0.02279267527840354,0.03020768792537803,3.2917203280058773,-15.537031314589761,15.592958164215087,0.12017071337463556,-0.033134174346923825,2.8763391733169557,0.44558885097503664,-15.592958164215087,-15.50678239695231,-12.718006634521485,0.486,-1.9930155925692707,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,31,15.538337263193997,0.14069533853276658,0.021486726674166592,0.029270667328753254,3.292657348242673,-15.538337263193997,15.586198234558106,0.11960869169096208,-0.026374244689941408,2.890676712989807,0.4312513113021851,-15.586198234558106,-15.50905886739095,-12.696810452270508,0.4886,-2.00294964859617,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,32,15.537573857740922,0.1407004838979551,0.022250132127241654,0.028242886214601724,3.2936851409348575,-15.537573857740922,15.593666172027588,0.11936867939139942,-0.03384218215942383,2.8939781904220583,0.42794983386993407,-15.593666172027588,-15.509301244778102,-12.701589926147461,0.489,-2.005016297820822,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,33,15.533956972035496,0.1403396686407069,0.025867017832669346,0.02749343995343555,3.294434582645243,-15.533956972035496,15.600381088256835,0.11948626548833818,-0.04055709838867187,2.908760118484497,0.41316790580749513,-15.600381088256835,-15.50645604010688,-12.693379978942872,0.485,-2.0151955902268495,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,34,15.536165291612798,0.1404807072724425,0.023658698255365544,0.026788209755481643,3.295139813965017,-15.536165291612798,15.59769058227539,0.11846187135568513,-0.03786659240722656,2.916231608390808,0.4056964159011841,-15.59769058227539,-15.50938508046468,-12.682701623535156,0.4876,-2.020691415069015,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,35,15.538681572133845,0.14034876342133748,0.021142417734319515,0.026028596034104175,3.2958994155580346,-15.538681572133845,15.58612937927246,0.11985155111151602,-0.026305389404296876,2.9151042461395265,0.40682377815246584,-15.58612937927246,-15.51266045074463,-12.672804718017579,0.4876,-2.0196926462411087,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,36,15.539912787350742,0.1403216459561546,0.019911202517422764,0.025486223632469773,3.2964418069882826,-15.539912787350742,15.591070461273194,0.11807950300655976,-0.031246471405029296,2.9262524843215942,0.39567553997039795,-15.591070461273194,-15.51443070848253,-12.6669131149292,0.4876,-2.0272012482396278,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,37,15.536787943406539,0.1399534603109335,0.023036046461625534,0.024887165224010296,3.297040871598504,-15.536787943406539,15.584662628173827,0.11827566964285716,-0.024838638305664063,2.9351672649383547,0.3867607593536377,-15.584662628173827,-15.511912768215604,-12.651408589172362,0.4882,-2.0334556278897615,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,38,15.534557570110668,0.14063606948835156,0.025266419757496227,0.024348710049790414,3.2975793209942905,-15.534557570110668,15.604780101776123,0.12142657844387757,-0.044956111907958986,2.9397338390350343,0.38219418525695803,-15.604780101776123,-15.510208872307672,-12.667008499145508,0.4868,-2.036641534123515,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,39,15.534282272512263,0.14040046738828604,0.025541717355901546,0.023855593796311456,3.298072424801913,-15.534282272512263,15.592474460601807,0.12142686315597669,-0.03265047073364258,2.9448802947998045,0.3770477294921875,-15.592474460601807,-15.51044998626709,-12.649682551574706,0.4876,-2.0401691236630723,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,40,15.535081451589411,0.14067442331859484,0.02474253827875311,0.023473332466726952,3.2984546937725763,-15.535081451589411,15.599501705169677,0.12019377505466475,-0.03967771530151367,2.9542352676391603,0.367692756652832,-15.599501705169677,-15.511617943488227,-12.647030737304688,0.4898,-2.046512634534204,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,41,15.534808895804666,0.13990642889183183,0.025015094063498756,0.02305842760357667,3.2988696017048578,-15.534808895804666,15.592321586608886,0.11677210504737609,-0.032497596740722653,2.9600791215896605,0.36184890270233155,-15.592321586608886,-15.511735910712348,-12.633809884643554,0.4876,-2.050734237029171,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,42,15.533782958984375,0.13956333037850308,0.026041030883789062,0.022683985510163686,3.2992440570484507,-15.533782958984375,15.59595766067505,0.11882032388848399,-0.03613367080688477,2.957515525817871,0.3644124984741211,-15.59595766067505,-15.511090561591255,-12.64073578491211,0.4898,-2.048881321723916,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,43,15.536178209564902,0.140428558300937,0.023645780303261497,0.02238821606575088,3.299539804458618,-15.536178209564902,15.585960960388183,0.11952128507653063,-0.02613697052001953,2.961765718460083,0.36016230583190917,-15.585960960388183,-15.513782883707682,-12.626199812316894,0.489,-2.0518344197848837,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,44,15.535103613680059,0.1400008532962378,0.0247203761881048,0.02203133643012155,3.2998966683040964,-15.535103613680059,15.595628452301025,0.12065643221574344,-0.035804462432861325,2.9693315505981444,0.35259647369384767,-15.595628452301025,-15.513081763034396,-12.628456880187988,0.4878,-2.05707382058431,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,45,15.535462607036937,0.13952038743876743,0.024361382831226696,0.021768172758377412,3.3001598661596123,-15.535462607036937,15.5912654876709,0.12201650191326532,-0.03144149780273438,2.9734302043914793,0.3484978199005127,-15.5912654876709,-15.513707687208388,-12.61967846069336,0.4888,-2.0599852910505105,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,46,15.56006908416748,0.13942412739056448,-0.00024509429931640625,0.02150260724804618,3.3004254292358053,-15.56006908416748,15.605389213562011,0.11847895408163264,-0.045565223693847655,2.9762559652328493,0.34567205905914306,-15.605389213562011,-15.538603536139593,-12.631209754943848,0.4882,-2.0618836008315813,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,47,15.539797576990994,0.13888316872614778,0.02002641287716952,0.021279100773178718,3.3006489168513906,-15.539797576990994,15.627410507202148,0.11987973760932946,-0.06758651733398438,2.9874380350112917,0.3344899892807007,-15.627410507202148,-15.51850497877333,-12.641928555297852,0.4852,-2.0695783115861515,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,48,15.536062381484292,0.13910839665748176,0.02376160838387229,0.021082962990145792,3.3008450784466485,-15.536062381484292,15.587356567382812,0.1161873063957726,-0.027532577514648438,2.9872157096862795,0.3347123146057129,-15.587356567382812,-15.515002642144097,-12.602421826171875,0.4898,-2.0694912180373315,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,0,transformer,49,15.536836396564137,0.13913751664317042,0.02298759330402721,0.02083813451992517,3.301089888269251,-15.536836396564137,15.588961791992187,0.11478111333819241,-0.029137802124023438,2.989621090888977,0.33230693340301515,-15.588961791992187,-15.515979528299967,-12.60138024597168,0.4888,-2.07114388223545,1.0,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,2,transformer,0,15.808856595646251,0.14125559926983652,-0.24903260577808728,3.019224527207288,0.3027034970847043,-15.808856595646251,15.698576068878173,0.1172862950983965,-0.13875207901000977,2.464250349998474,0.857677674293518,-15.698576068878173,-12.789205064053006,-13.231612948608399,0.4024,-1.7099130865893326,0.3412222222222222,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,2,transformer,1,15.631123391064731,0.1377205943213859,-0.0712994011965665,2.1069657667116686,1.2149622575803236,-15.631123391064731,15.62286148071289,0.12188183309037903,-0.06303749084472657,2.300704002380371,1.021224021911621,-15.62286148071289,-13.52422015109592,-13.319774116516113,0.442,-1.596872575759655,0.49577777777777776,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,2,transformer,2,15.584765510125594,0.1330239884156414,-0.024941520257429642,1.7032109837640415,1.6187170405279507,-15.584765510125594,15.629391956329346,0.1196627869897959,-0.06956796646118164,2.317058539390564,1.0048694849014281,-15.629391956329346,-13.88176244998508,-13.310632739257812,0.4432,-1.6074833306464251,0.6032666666666666,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,2,transformer,3,15.55744305523959,0.13389380544756777,0.002380934628573331,1.363584426316348,1.9583435898477382,-15.55744305523959,15.595726680755615,0.11751577305029155,-0.03590269088745117,2.266931390762329,1.054996633529663,-15.595726680755615,-14.194146358574761,-13.325556857299805,0.4646,-1.5739271708118963,0.6997777777777778,,,,
QminimalityGamma,cifar10mnist,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,-0.1,default,2,transformer,4,15.541068608110601,0.13632608910415245,0.01875538175756281,1.0724446211348881,2.2494833929972216,-15.541068608110601,15.589753532409668,0.11910731368440233,-0.029929542541503908,2.3474644899368284,0.9744635343551635,-15.589753532409668,-14.46869731970893,-13.24107943725586,0.4564,-1.628259367188462,0.7828222222222222,,,,
