experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,,epochs,run_count,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_h_acc_mean,train_h_acc_std,train_DIQ_xz_mean,train_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,train_aux_loss_mean,train_aux_loss_std,valid_H_Q_xCz_mean,valid_H_Q_xCz_std,valid_h_acc_mean,valid_h_acc_std,valid_DIQ_xz_mean,valid_DIQ_xz_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,valid_aux_loss_mean,valid_aux_loss_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std,train_H_zCx_mean,train_H_zCx_std,train_I_xz_mean,train_I_xz_std,valid_H_zCx_mean,valid_H_zCx_std,valid_I_xz_mean,valid_I_xz_std
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,transformer,44,1,,,,,,,0.07360617299987511,,6.570249882611361,,,,,,,,,,5.526180839538574,,1.11767520904541,,,,0.07360377728144328,,5.52680567779541,,0.2688,,-3.830889940534941,,0.9995777777777778,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,transformer,45,1,,,,,,,0.07273063939911398,,6.571125436912883,,,,,,,,,,5.52590708732605,,1.1179489612579345,,,,0.07272190186580023,,5.526568522644043,,0.2672,,-3.8307255024313025,,0.9996,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,transformer,46,1,,,,,,,0.07198953789404848,,6.571866490624168,,,,,,,,,,5.528214168548584,,1.1156418800354004,,,,0.07199048995574316,,5.528757366943359,,0.2702,,-3.8322426658462065,,0.9995777777777778,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,transformer,47,1,,,,,,,0.07124463561922312,,6.572611413218758,,,,,,,,,,5.53339638710022,,1.1104596614837647,,,,0.07123991672992706,,5.5340760093688965,,0.268,,-3.835929370452906,,0.9995333333333334,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,transformer,48,1,,,,,,,0.07053934969007969,,6.573316693305969,,,,,,,,,,5.5352343082427975,,1.1086217403411864,,,,0.07054619395600426,,5.535821787261963,,0.2698,,-3.8371393597582033,,0.9996,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,0.0,default,transformer,49,1,,,,,,,0.06991481391543691,,6.573941247029738,,,,,,,,,,5.537945079803467,,1.1059109687805175,,,,0.06991247517400317,,5.538458434295654,,0.2696,,-3.838966883281579,,0.9996,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,0,1,,,,,,,5.751150732690638,,0.8927053158933466,,,,,,,,,,5.264137411117554,,1.3797186374664308,,,,5.751662114969889,,5.262731988525391,,0.1734,,-3.6478480090007417,,0.13293333333333332,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,1,1,,,,,,,4.567940598184412,,2.075915450399572,,,,,,,,,,5.029019117355347,,1.6148369312286377,,,,4.568115136973063,,5.0293302192687985,,0.2066,,-3.48606618110697,,0.2528888888888889,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,2,1,,,,,,,3.8231099410490557,,2.8207461075349287,,,,,,,,,,4.921284770965576,,1.7225712776184081,,,,3.823131481467353,,4.920519724273682,,0.22,,-3.410644392867759,,0.36077777777777775,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,3,1,,,,,,,3.1531879007816315,,3.490668147802353,,,,,,,,,,4.839783430099487,,1.804072618484497,,,,3.152790444310506,,4.83821195602417,,0.2358,,-3.3535930152950577,,0.4755333333333333,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,4,1,,,,,,,2.5610757199200718,,4.082780336791819,,,,,,,,,,4.83187313079834,,1.8119829177856446,,,,2.5606117164611817,,4.833770600128174,,0.2494,,-3.350514551183014,,0.5854888888888888,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,5,1,,,,,,,2.037986407225782,,4.605869640003551,,,,,,,,,,4.889911317825318,,1.753944730758667,,,,2.0377806910620797,,4.890676839447021,,0.2458,,-3.3899589504657444,,0.6920444444444445,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,6,1,,,,,,,1.6161745515736667,,5.027681480754506,,,,,,,,,,4.880855989456177,,1.7630000591278077,,,,1.6160278141657511,,4.881430653381348,,0.26,,-3.3835499838662932,,0.7768,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,7,1,,,,,,,1.266972228884697,,5.376883837309751,,,,,,,,,,4.907381582260132,,1.7364744663238525,,,,1.2668618718677096,,4.908169017028809,,0.258,,-3.4020835951265123,,0.8452222222222222,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,8,1,,,,,,,1.0047398710792714,,5.639116151766344,,,,,,,,,,4.949581480026245,,1.6942745685577392,,,,1.0046002768622504,,4.948404096984864,,0.2586,,-3.4299724155496456,,0.8947333333333334,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,9,1,,,,,,,0.8087733753702857,,5.835082677277652,,,,,,,,,,4.966793584823608,,1.677062463760376,,,,0.8086476095941332,,4.966402426910401,,0.262,,-3.442447903160105,,0.9272666666666667,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,10,1,,,,,,,0.6495660198005763,,5.994290010495619,,,,,,,,,,5.04348087310791,,1.6003751754760742,,,,0.6494560124927097,,5.042926818847656,,0.2628,,-3.4954905637609213,,0.9516888888888889,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,11,1,,,,,,,0.5325139293616469,,6.11134211583571,,,,,,,,,,5.0553864479064945,,1.5884696006774903,,,,0.5324495353804695,,5.055404012298584,,0.2586,,-3.5041390851810283,,0.9675111111111111,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,12,1,,,,,,,0.4399731843308969,,6.203882845965299,,,,,,,,,,5.099510574340821,,1.5443454742431642,,,,0.43995748564402265,,5.09961284790039,,0.2634,,-3.5347822397109616,,0.9777333333333333,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,13,1,,,,,,,0.37180467728864064,,6.272051339799708,,,,,,,,,,5.134877014160156,,1.508979034423828,,,,0.371739779859119,,5.134697566223145,,0.2656,,-3.559101201248611,,0.9841111111111112,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,14,1,,,,,,,0.31834606555375183,,6.325509965419769,,,,,,,,,,5.1492400646209715,,1.4946159839630127,,,,0.31829310704337227,,5.149831782531738,,0.2688,,-3.5695913362813974,,0.9886666666666667,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,15,1,,,,,,,0.27778175016018475,,6.36607429114255,,,,,,,,,,5.190616464614868,,1.4532395839691161,,,,0.2777576115290324,,5.191284521484375,,0.2666,,-3.598324367050186,,0.9916222222222222,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,16,1,,,,,,,0.24586056731641293,,6.397995499047366,,,,,,,,,,5.205241966247558,,1.4386140823364257,,,,0.2458371941619449,,5.206325076293945,,0.2654,,-3.6087495237272806,,0.9930888888888889,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,17,1,,,,,,,0.21920447153123943,,6.424651557748968,,,,,,,,,,5.245070505142212,,1.3987855434417724,,,,0.21920162148210737,,5.246231658172608,,0.2638,,-3.6364107721218564,,0.9952222222222222,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,18,1,,,,,,,0.19786186330020428,,6.445994165810672,,,,,,,,,,5.276356410980225,,1.3674996376037598,,,,0.19786239529715643,,5.276125794219971,,0.2656,,-3.6571318692045462,,0.9960888888888889,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,19,1,,,,,,,0.18076432479376142,,6.463091731071472,,,,,,,,,,5.2782025814056395,,1.3656534671783447,,,,0.18075564874013264,,5.278918101501465,,0.2668,,-3.6590672897232244,,0.9964,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,20,1,,,,,,,0.16604123332283713,,6.477814842354167,,,,,,,,,,5.3056622505187985,,1.3381937980651855,,,,0.16601963155534533,,5.306334352874756,,0.2646,,-3.6780707775785495,,0.9973555555555556,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,21,1,,,,,,,0.1540779218246991,,6.489778128537265,,,,,,,,,,5.33534049987793,,1.3085155487060547,,,,0.1540921898285548,,5.336445278167725,,0.2634,,-3.698942074963448,,0.9976444444444444,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,22,1,,,,,,,0.143809378485788,,6.500046659599651,,,,,,,,,,5.352660131454468,,1.2911959171295166,,,,0.14381440713935428,,5.352966923522949,,0.266,,-3.710393992624314,,0.9981555555555556,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,23,1,,,,,,,0.13484637913378802,,6.509009648453105,,,,,,,,,,5.3512335300445555,,1.2926225185394287,,,,0.13482335209581586,,5.351927203369141,,0.2674,,-3.709673336356532,,0.9985555555555555,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,24,1,,,,,,,0.12728895517912778,,6.516567089340904,,,,,,,,,,5.379579973220825,,1.2642760753631592,,,,0.1272774484290017,,5.3801383178710935,,0.2688,,-3.7292278668453247,,0.9987111111111111,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,25,1,,,,,,,0.12071755909445611,,6.52313847433437,,,,,,,,,,5.391469955444336,,1.2523860931396484,,,,0.12071895863612493,,5.3918976440429685,,0.2658,,-3.737378738553182,,0.9989111111111111,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,26,1,,,,,,,0.11519277459857138,,6.528663272207433,,,,,,,,,,5.39700026512146,,1.2468557834625245,,,,0.11520756477249994,,5.397699646759033,,0.2662,,-3.741400351397213,,0.9988888888888889,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,27,1,,,,,,,0.10994246999987146,,6.533913574435494,,,,,,,,,,5.416362047195435,,1.2274940013885498,,,,0.10994694041940901,,5.416868865966797,,0.2676,,-3.754687425256693,,0.9990888888888889,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,28,1,,,,,,,0.10579437423836101,,6.538061683828181,,,,,,,,,,5.421162748336792,,1.2226933002471925,,,,0.10579946047465007,,5.421520185089111,,0.268,,-3.757911581877638,,0.9991111111111111,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,29,1,,,,,,,0.10196923853998835,,6.541886795650829,,,,,,,,,,5.433863639831543,,1.2099924087524414,,,,0.10196245458523433,,5.434584548950196,,0.2658,,-3.7669670875369485,,0.9991777777777778,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,30,1,,,,,,,0.09847904767163775,,6.545377048579129,,,,,,,,,,5.442496871948242,,1.201359176635742,,,,0.09845937189526029,,5.443231161499024,,0.2704,,-3.77296042437218,,0.9993111111111111,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,31,1,,,,,,,0.09532510015097531,,6.548530925403941,,,,,,,,,,5.453771352767944,,1.19008469581604,,,,0.09532231507168876,,5.454573028564453,,0.2674,,-3.7808220429576744,,0.9993555555555556,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,32,1,,,,,,,0.09250600534406575,,6.551350062543696,,,,,,,,,,5.46101016998291,,1.1828458786010743,,,,0.09249574273029963,,5.4613683174133305,,0.2672,,-3.7855320978605347,,0.9994,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,33,1,,,,,,,0.09001133311539888,,6.55384469574148,,,,,,,,,,5.468173980712891,,1.1756820678710938,,,,0.08999666041665608,,5.468874244689942,,0.2694,,-3.790734799126895,,0.9994,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,34,1,,,,,,,0.08776159017262133,,6.556094445965507,,,,,,,,,,5.479831838607788,,1.1640242099761964,,,,0.08776135922273,,5.480288209533692,,0.2674,,-3.7986463150685297,,0.9995333333333334,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,35,1,,,,,,,0.08566014807332646,,6.55819588357752,,,,,,,,,,5.477935171127319,,1.165920877456665,,,,0.08565439833535088,,5.478554888153076,,0.2686,,-3.7974448352261208,,0.9994666666666666,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,36,1,,,,,,,0.08378637522797693,,6.560069701888344,,,,,,,,,,5.487975072860718,,1.1558809757232666,,,,0.08378271907435524,,5.4885038230896,,0.2666,,-3.804340993792836,,0.9996444444444444,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,37,1,,,,,,,0.08210221076892181,,6.561753836545077,,,,,,,,,,5.49044098854065,,1.153415060043335,,,,0.08210025610129039,,5.491093556976319,,0.2676,,-3.806136012163093,,0.9995333333333334,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,38,1,,,,,,,0.08052806488492271,,6.5633280006321995,,,,,,,,,,5.500078010559082,,1.1437780380249023,,,,0.08052341943581899,,5.500718760681153,,0.2686,,-3.8128077994908383,,0.9995777777777778,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,39,1,,,,,,,0.07913617747412487,,6.564719872041182,,,,,,,,,,5.504761791229248,,1.1390942573547362,,,,0.07912294710477193,,5.505295729064941,,0.2676,,-3.8159802639310976,,0.9995777777777778,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,40,1,,,,,,,0.07785974400625988,,6.565996289253235,,,,,,,,,,5.507461071014404,,1.13639497756958,,,,0.07784628808101018,,5.507986961364746,,0.2684,,-3.8178456799218323,,0.9996,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,41,1,,,,,,,0.07669328576461835,,6.567162741314281,,,,,,,,,,5.510691118240357,,1.133164930343628,,,,0.07669576197067897,,5.511410069274902,,0.2688,,-3.8202184060050555,,0.9996,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,42,1,,,,,,,0.07562004300681027,,6.568235998803919,,,,,,,,,,5.516943740844726,,1.1269123077392578,,,,0.0755995998316341,,5.517395823669434,,0.2672,,-3.824367437452293,,0.9995333333333334,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,43,1,,,,,,,0.07452003082091158,,6.5693360350348735,,,,,,,,,,5.51735291481018,,1.1265031337738036,,,,0.07452551275756623,,5.5177482360839845,,0.2686,,-3.8246117196654916,,0.9995777777777778,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,44,1,,,,,,,0.07360617299987511,,6.570249882611361,,,,,,,,,,5.526180839538574,,1.11767520904541,,,,0.07360377728144328,,5.52680567779541,,0.2688,,-3.830889940534941,,0.9995777777777778,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,45,1,,,,,,,0.07273063939911398,,6.571125436912883,,,,,,,,,,5.52590708732605,,1.1179489612579345,,,,0.07272190186580023,,5.526568522644043,,0.2672,,-3.8307255024313025,,0.9996,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,46,1,,,,,,,0.07198953789404848,,6.571866490624168,,,,,,,,,,5.528214168548584,,1.1156418800354004,,,,0.07199048995574316,,5.528757366943359,,0.2702,,-3.8322426658462065,,0.9995777777777778,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,47,1,,,,,,,0.07124463561922312,,6.572611413218758,,,,,,,,,,5.53339638710022,,1.1104596614837647,,,,0.07123991672992706,,5.5340760093688965,,0.268,,-3.835929370452906,,0.9995333333333334,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,48,1,,,,,,,0.07053934969007969,,6.573316693305969,,,,,,,,,,5.5352343082427975,,1.1086217403411864,,,,0.07054619395600426,,5.535821787261963,,0.2698,,-3.8371393597582033,,0.9996,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,1.0,default,transformer,49,1,,,,,,,0.06991481391543691,,6.573941247029738,,,,,,,,,,5.537945079803467,,1.1059109687805175,,,,0.06991247517400317,,5.538458434295654,,0.2696,,-3.838966883281579,,0.9996,,,,,,,,,
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,transformer,0,2,,,,,,,6.054465423930775,0.02230811235104186,0.5893906246532093,0.022308112351042016,2.5212436352263796,0.03241489884534966,,,,,,,5.27031364440918,0.0004862060444216736,1.3735424041748048,0.0004862060444216736,1.6175010979175568,0.0057530026748885245,8.57743459379408,0.054625815454505115,6.886733715438842,0.002715770284550162,0.1698,0.007071067811865481,-3.65220889608562,0.0014996895762235392,0.1128,0.0026084383483770362,-129.51354654810643,28.745280334915755,2521.2435066916723,32.41490026301608,597.9121749877929,17.785230984461794,1617.501025390625,5.753011104258227
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,transformer,1,2,,,,,,,5.007152963768352,0.0006419118289477901,1.636703084815632,0.0006419118289475546,1.5415150333534586,0.007532348746492191,,,,,,,4.99998414516449,0.007668534792860148,1.6438719034194946,0.007668534792860148,1.5227792799472808,0.01748891065392291,6.548881088638305,0.008215437663963508,6.5208970748901365,0.028677627447439256,0.2047,0.001272792206135773,-3.464364935832657,0.007230527844619187,0.20971111111111113,0.00015713484026367628,626.4042301177979,9.168266303258351,1541.514959855513,7.532351367260037,593.9431884765625,40.162750213890945,1522.7792114257813,17.488912070056923
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,transformer,2,2,,,,,,,4.400168741291219,0.009066442306610809,2.243687307292765,0.009066442306611123,1.4668534709648653,0.009679717267761345,,,,,,,4.861514759063721,0.01704519706216981,1.7823412895202637,0.01704519706216981,1.444390058517456,0.0006315283780872361,5.86692309129503,0.0006147226875161071,6.303890325927734,0.015023988498769836,0.2254,0.0022627416997969482,-3.368235168192821,0.010585335483309692,0.2852222222222222,0.0029855619650098787,657.4402663490989,15.637537442023062,1466.8534046519885,9.679716807977696,670.6768585205077,3.6441246879238602,1444.389990234375,0.631510575258602
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,transformer,3,2,,,,,,,3.8554384166544136,0.014383432002122653,2.788417631929571,0.014383432002122653,1.436702160672708,0.0010031697094271214,,,,,,,4.770332646369934,0.007208965556697359,1.8735234022140503,0.007208965556697359,1.4266106724739074,0.012953547291253455,5.292137792290582,0.01340113465417557,6.194442913818359,0.02356438743100756,0.2373,0.00466690475583121,-3.3046941868731285,0.00682266813718462,0.3598,0.002105606859533252,674.6076857826927,0.30146270584117113,1436.702094338157,1.003169295621554,687.6134582519531,40.78384235793731,1426.6106079101562,12.953536771400081
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,transformer,4,2,,,,,,,3.3500106822360647,0.02741340608954676,3.2938453663479197,0.02741340608954676,1.4278095574541525,0.0033693828679402446,,,,,,,4.691060948371887,0.0033890449475006447,1.9527951002120971,0.0033890449475003307,1.4501262545585631,0.010054805061849945,4.77775120663113,0.030787647130714423,6.138467436981202,0.004418357844362446,0.2521,0.004384062043356583,-3.249626197551383,0.0033885548105954183,0.44147777777777775,0.0054211519890968755,679.3982741615989,6.028008899677868,1427.809491937811,3.3693908451893675,632.4327117919922,14.837473116634355,1450.1261840820312,10.054796025565642
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,vib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,transformer,5,2,,,,,,,2.88384348154068,0.030066676643853072,3.7600125670433044,0.030066676643853072,1.4258259717713702,0.0002259770334717246,,,,,,,4.661205387115478,0.0002894308380944511,1.9826506614685058,0.0002894308380939016,1.4402749836444855,0.006796457491581897,4.309540131632486,0.030102226352938133,6.099591451644898,0.004499941735047059,0.2586,0.0016970562748476843,-3.229479943691072,0.0010942731277625377,0.5219666666666667,0.0019327585352432134,684.5125312805176,0.49868666115955296,1425.8259069269354,0.2259792021185942,655.0272277832031,15.874089758885484,1440.2749084472657,6.796468348610188
