experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,run,clf_nhid,clf_nlay,clf_kpru,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,21,1.0602730356563221,3.6114183242797853,0.2304,0.6751555555555555
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,22,1.041306895238703,3.612485106277466,0.231,0.6829111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,23,1.0233952701395208,3.6159958240509034,0.2306,0.6894666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,24,1.0076321479710666,3.6201884464263916,0.2304,0.6937333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,25,0.9936043330452659,3.62220700340271,0.2324,0.7003111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,26,0.9806889277718284,3.6246974857330323,0.2326,0.7044222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,27,0.9688106734015725,3.6266043228149414,0.235,0.7092888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,28,0.9584451942964034,3.630662854766846,0.2344,0.713
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,29,0.9493213081273165,3.6314533065795898,0.2336,0.7161111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,30,0.9403780870350924,3.6336521030426026,0.2336,0.7188888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,31,0.9325684367266568,3.6345318836212157,0.2346,0.7232222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,32,0.9254554402177984,3.636780923461914,0.234,0.7252
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,33,0.919062402863936,3.6384633945465086,0.2326,0.7283333333333334
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,34,0.9132715308189392,3.6404630847930908,0.233,0.7301111111111112
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,35,0.90801275249828,3.641020006561279,0.2334,0.7325555555555555
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,36,0.9030590151526712,3.6419158473968505,0.2346,0.7340222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,37,0.8987356736529957,3.6429845836639405,0.2348,0.7347777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,38,0.8946152745680376,3.6442189556121827,0.235,0.7366888888888888
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,39,0.8909245682369579,3.6452874244689943,0.2348,0.7386
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,40,0.8876719783609563,3.646102199554443,0.235,0.7388
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,41,0.884587276987596,3.6469018215179445,0.2356,0.7400888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,42,0.881872555325248,3.6478044158935545,0.2348,0.7413777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,43,0.8794243003931913,3.648234572219849,0.235,0.7419111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,44,0.8771099046620455,3.6487458435058593,0.2344,0.7426444444444444
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,45,0.8749136779958552,3.6492777061462403,0.235,0.7436888888888888
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,46,0.8730481833197854,3.6500442234039308,0.2346,0.7441777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,47,0.8714459888198159,3.6503827003479006,0.2352,0.7446666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,48,0.8698105741847645,3.650766953277588,0.2352,0.7451777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.01,default,0,1024,1,0,49,0.8683958362926136,3.651201113510132,0.2352,0.7458666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,0,-1.2575245261105623,7.052161838531494,0.0076,0.008933333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,1,-1.5999609887383202,7.067914729309082,0.008,0.0088
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,2,-1.8634819085207852,6.964124530792236,0.0088,0.010955555555555555
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,3,-2.0925449675646695,6.94021302947998,0.0096,0.013666666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,4,-2.30410853878368,6.894345092773437,0.0118,0.014822222222222223
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,5,-2.4866083361538975,6.9291280792236325,0.0114,0.0168
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,6,-2.632017277873646,6.855451298522949,0.0114,0.019933333333333334
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,7,-2.7828379358465023,6.868008491516114,0.0122,0.0214
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,8,-2.9033524970834907,6.722362229156494,0.0128,0.024644444444444445
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,9,-3.003938959711248,6.708553929901123,0.0144,0.027
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,10,-3.10860427904996,6.672850273895263,0.0144,0.029044444444444446
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,11,-3.1952080118526114,6.68109507598877,0.0148,0.0314
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,12,-3.2793818242506547,6.62597004699707,0.0158,0.03231111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,13,-3.353587058327415,6.5962419494628906,0.0174,0.03462222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,14,-3.4140260341297495,6.618044729614258,0.0166,0.0372
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,15,-3.478774460809881,6.59247981262207,0.0182,0.03811111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,16,-3.5293607930616897,6.5669601501464845,0.0184,0.03966666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,17,-3.573451752281189,6.573284656524658,0.019,0.041466666666666666
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,18,-3.6194309059143066,6.549934395599365,0.0194,0.04273333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,19,-3.6588712620128283,6.558513747406006,0.021,0.04424444444444445
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,20,-3.694890693907304,6.532689881896973,0.0206,0.04473333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,21,-3.72749608112682,6.5193971733093266,0.0214,0.045844444444444445
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,22,-3.7527506027915263,6.5151290016174315,0.0216,0.047377777777777776
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,23,-3.7753857072310013,6.518752200317383,0.0208,0.04795555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,24,-3.806078394872492,6.509645364379883,0.0224,0.04844444444444444
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,25,-3.8248460007407448,6.502012243652343,0.0214,0.0496
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,26,-3.8440112485712223,6.495490013122558,0.0212,0.05028888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,27,-3.8621591043992476,6.488121241760254,0.0216,0.05082222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,28,-3.8763738085660067,6.492787596130371,0.0226,0.05184444444444444
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,29,-3.8941736113808374,6.484768428039551,0.0222,0.051755555555555555
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,30,-3.9065482529380104,6.475284899139404,0.0222,0.052977777777777776
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,31,-3.9163480137218127,6.473326416015625,0.022,0.053
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,32,-3.9291905096227473,6.463205497741699,0.0222,0.053644444444444446
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,33,-3.9372757170590487,6.47350506362915,0.0226,0.054155555555555554
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,34,-3.947932081118497,6.465215911102295,0.0224,0.054066666666666666
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,35,-3.954547226715088,6.466321184539795,0.0222,0.054511111111111114
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,36,-3.962969999590787,6.463541164398193,0.0222,0.05468888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,37,-3.9709747675808993,6.461031391143798,0.0218,0.054844444444444446
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,38,-3.975993536793102,6.459883281707763,0.0222,0.055355555555555554
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,39,-3.982189611972462,6.457151513671875,0.0224,0.055577777777777775
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,40,-3.9867784234480426,6.4554741584777835,0.0224,0.05555555555555555
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,41,-3.991946967385032,6.454450184631348,0.022,0.05584444444444445
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,42,-3.995305995247581,6.454828122711182,0.0222,0.056
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,43,-3.99999877575961,6.453233964538574,0.0224,0.05622222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,44,-4.0032159063165835,6.451707447814941,0.0224,0.05617777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,45,-4.006381845023415,6.449419211578369,0.0222,0.056355555555555555
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,46,-4.0088870615959165,6.448019386291504,0.0226,0.056577777777777775
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,47,-4.012260802112926,6.448510088348389,0.0222,0.05633333333333333
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,48,-4.014903975330699,6.448132257080078,0.0222,0.056688888888888886
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1,1024,1,0,49,-4.015807258051092,6.446871150207519,0.0224,0.056666666666666664
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,0,-1.310160234485973,7.067749112701416,0.004,0.008888888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,1,-1.6279499797127464,7.238940940093994,0.0052,0.006711111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,2,-1.9203623811851849,7.182405986785889,0.0056,0.007488888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,3,-2.161374051700939,7.199048946380615,0.0046,0.010177777777777779
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,4,-2.384832490990379,7.1009293426513675,0.0062,0.011266666666666666
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,5,-2.5488370807300913,7.07733081741333,0.0068,0.014444444444444444
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,6,-2.701287728292292,7.0909778526306155,0.0078,0.016622222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,7,-2.8517618572755294,6.939230612182617,0.008,0.018488888888888888
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,8,-2.9623402273351496,7.0464928985595705,0.0084,0.0218
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,9,-3.0811185285048053,6.877859741210938,0.0108,0.023177777777777776
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,10,-3.1745749211398038,6.839048686981201,0.013,0.026
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,11,-3.27008828756159,6.8025613830566405,0.0126,0.02691111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,12,-3.332700071889704,6.816210671234131,0.0126,0.030422222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,13,-3.411473384215615,6.779413008117676,0.014,0.03077777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,14,-3.4713496180447665,6.734451926422119,0.0136,0.03344444444444444
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,15,-3.527278445850719,6.72984924621582,0.0142,0.035244444444444446
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,16,-3.574794460678101,6.7325711387634275,0.016,0.03766666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,17,-3.624770948826183,6.701680160522461,0.015,0.03808888888888889
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,18,-3.664232197536122,6.672797162628174,0.017,0.04051111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,19,-3.7035506381988523,6.680869364929199,0.0178,0.04206666666666667
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,20,-3.7358451530456542,6.651009497833252,0.0176,0.04264444444444444
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,21,-3.7674721063093703,6.648052719116211,0.0182,0.0436
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,22,-3.798794743347168,6.633027659606934,0.0184,0.04482222222222222
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,23,-3.8222717395782473,6.633588962554931,0.0188,0.04544444444444445
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,24,-3.844928387971358,6.626659349822998,0.018,0.04675555555555556
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,25,-3.8661534447063097,6.617533985900879,0.0184,0.04711111111111111
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,26,-3.8851088006973264,6.611144369506836,0.0186,0.04817777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,27,-3.903378983931108,6.597603496551514,0.019,0.048266666666666666
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,28,-3.917315707501498,6.600603015136719,0.0196,0.04917777777777778
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,0,1024,1,0,29,-3.9312640994332053,6.600486427307129,0.0196,0.04997777777777778
