experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,clf_nhid,clf_nlay,clf_kpru,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,19,3,7.510126327052261,0.07158854844101194,4.358614400482177,0.052294874532685345,0.10959999999999999,0.002690724809414743,0.1302148148148148,0.001334505657460559
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,20,3,7.473686083244555,0.07407272385335952,4.342610710906982,0.04204176149891525,0.11326666666666667,0.003113411847689497,0.1318074074074074,0.0031251534941727195
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,21,3,7.439305550500118,0.06704785445293551,4.330835137685139,0.05037176498296175,0.11226666666666667,0.004631774318048471,0.13472592592592592,0.002111267050770891
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,22,3,7.412102786948464,0.07127749769147318,4.3196011108398435,0.04724853879900105,0.1144,0.0014000000000000035,0.13565925925925926,0.0017273877135018688
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,23,3,7.385558599622321,0.06909849653133483,4.307367412058512,0.04721634011035684,0.11486666666666667,0.0012055427546683413,0.13685925925925924,0.001967681261618631
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,24,3,7.362024013126258,0.07308251854885989,4.301441351572673,0.04210152863099345,0.11513333333333332,0.002013289182738868,0.1374,0.002023564877836839
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,25,3,7.340493358080315,0.06839953979989706,4.291231149037679,0.03797796546388966,0.11739999999999999,0.0034698703145794887,0.1398074074074074,0.0019477537975748102
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,26,3,7.320303892447732,0.06736653001310337,4.28278726755778,0.045120982119548236,0.11886666666666666,0.0020033305601755624,0.1414148148148148,0.0018710706426520098
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,27,3,7.300080165955515,0.06853101575064195,4.273454563649495,0.04721921935608794,0.11906666666666667,0.0023692474191889185,0.1411111111111111,0.001470869399410922
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,28,3,7.285088086561722,0.06742250930373418,4.266871448516846,0.03830196201957018,0.11819999999999999,0.0014000000000000009,0.14214814814814813,0.0021325615888037404
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,29,3,7.269941043576327,0.06902683654271619,4.262274245961508,0.041581586892364845,0.11906666666666667,0.0004163331998932268,0.14291851851851853,0.002281036512644308
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,30,3,7.253757115705085,0.06537937302270469,4.254574764506022,0.03959215535011513,0.11906666666666665,0.0014047538337136933,0.14384444444444444,0.0025912483287470877
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,31,3,7.242357558209967,0.06483906057405343,4.251520839182536,0.04577048340477607,0.12053333333333333,0.0008082903768654732,0.14523703703703705,0.002062281289064698
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,32,3,7.233303298302853,0.0663095430580148,4.246143960571289,0.03992628651601836,0.12053333333333333,0.00011547005383792945,0.1453037037037037,0.0032871867467211165
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,33,3,7.22079413879857,0.06369540955856035,4.242172204081218,0.04394852974008366,0.1214,0.0021633307652783895,0.1459777777777778,0.002782573637728699
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,34,3,7.211224399011786,0.06296915990808571,4.237287320200601,0.04214202097070462,0.12246666666666667,0.004277070648625455,0.14665185185185184,0.002187544238235799
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,35,3,7.202763999222264,0.06323241816944677,4.234365432993571,0.04394072205928517,0.12193333333333334,0.0025403411844343478,0.14724444444444443,0.001896585626075712
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,36,3,7.194364314686168,0.06431377712835652,4.229296552022299,0.03951318970829686,0.1214,0.0017088007490635043,0.1473111111111111,0.0021668660876887004
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,37,3,7.186855776145241,0.06405734817631988,4.227643324534099,0.04234011472434625,0.12006666666666665,0.0020428737928059404,0.14777037037037036,0.003285458671651115
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,38,3,7.180518009648178,0.06387026458985635,4.223945426940918,0.04083762559756284,0.12093333333333334,0.0011015141094572229,0.1481185185185185,0.002744271999380589
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,39,3,7.174808662391431,0.06380988147243959,4.22093611577352,0.0422905658791856,0.122,0.0011135528725660067,0.14878518518518516,0.002063837170978548
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,40,3,7.169106050456654,0.06341011882387408,4.220316740163168,0.04100948674831683,0.12286666666666667,0.001285820101465733,0.14843703703703703,0.002366675360790852
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,41,3,7.163626908296528,0.06378555887908319,4.217949025980632,0.03870896670386727,0.123,0.001799999999999996,0.14939999999999998,0.0019577008434877273
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,42,3,7.15893556911584,0.0630084975089103,4.216601951853434,0.03905363291934286,0.1226,0.000916515138991167,0.14954074074074075,0.0024041459388883233
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,43,3,7.153804483147823,0.06266111044786744,4.213547907511393,0.039813182746475315,0.12233333333333334,0.0020428737928059448,0.1494962962962963,0.0020163937168616577
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,44,3,7.150529483147824,0.06236331303160366,4.21151436589559,0.03962740726576528,0.12413333333333333,0.0020526405757787616,0.14980000000000002,0.002477254553625189
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,45,3,7.146498301743016,0.06309181164959955,4.210840710449219,0.03935272403014697,0.123,0.0007211102550927963,0.1498962962962963,0.001460649835650851
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,46,3,7.143110878730543,0.06283678842867423,4.210376994832356,0.0402228021808769,0.12286666666666667,0.002893671255228102,0.15073333333333333,0.0025465541956936595
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,47,3,7.140425239054362,0.06305875444317201,4.208294730377197,0.03979150460769859,0.12233333333333334,0.002343786110832929,0.15026666666666666,0.0018583146486355093
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,48,3,7.137569239992085,0.06189893147367457,4.207478452809652,0.038347638498678185,0.12206666666666667,0.0028095076674273935,0.15088888888888888,0.002273627655542882
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,dib,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,3,3,1.0,default,1024,1,0,49,3,7.1353486979397855,0.06260588743901811,4.206036701965332,0.03945126890836395,0.12246666666666667,0.0023860706890897754,0.15084444444444445,0.001839484629917769
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,0,2,-1.2838423802982677,0.0372190663248105,7.059955475616455,0.011021867265765999,0.0058,0.0025455844122715707,0.008911111111111111,3.1426968052735256e-05
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,1,2,-1.6139554842255333,0.01979120531658584,7.153427834701538,0.1209337934066515,0.0066,0.0019798989873223336,0.0077555555555555555,0.001477067498478566
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,2,2,-1.891922144852985,0.040220567938093046,7.073265258789062,0.15434829774038483,0.0072,0.002262741699796952,0.009222222222222222,0.0024513035081133645
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,3,2,-2.1269595096328042,0.048669512135615614,7.069630987930298,0.18302463205507663,0.0070999999999999995,0.003535533905932737,0.011922222222222223,0.002467016992139732
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,4,2,-2.3444705148870293,0.057080454009535576,6.997637217712402,0.14607712397502098,0.009,0.0039597979746446655,0.013044444444444445,0.002514157444218837
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,5,2,-2.5177227084419944,0.0440023672745522,7.003229448318481,0.10479516116434949,0.0091,0.0032526911934581196,0.015622222222222221,0.0016656293067949784
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,6,2,-2.666652503082969,0.04898160522687102,6.973214575576782,0.16654242355903132,0.009600000000000001,0.0025455844122715724,0.018277777777777778,0.0023413091199287915
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,7,2,-2.817299896561016,0.048736572228433896,6.903619551849365,0.05036164449377092,0.010100000000000001,0.0029698484809835006,0.019944444444444445,0.002058466407454173
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,8,2,-2.93284636220932,0.04171062406775096,6.884427563858033,0.22919499432544996,0.0106,0.00311126983722081,0.02322222222222222,0.0020113259553750673
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,9,2,-3.0425287441080267,0.05457419646297798,6.793206835556031,0.11971728727145958,0.0126,0.0025455844122715702,0.02508888888888889,0.0027027192525352502
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,10,2,-3.141589600094882,0.04664828838095908,6.7559494804382325,0.11752002491550916,0.0137,0.0009899494936611672,0.027522222222222222,0.00215274731161238
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,11,2,-3.2326481497071007,0.05294835073093708,6.741828229522705,0.08588964941337904,0.0137,0.001555634918610405,0.029155555555555553,0.0031741237733262768
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,12,2,-3.306040948070179,0.0377016944665555,6.721090359115601,0.13452043545518794,0.0142,0.002262741699796953,0.03136666666666667,0.001335646142241257
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,13,2,-3.382530221271515,0.04093181357352052,6.687827478790283,0.1295214976919178,0.0157,0.00240416305603426,0.0327,0.0027184327365616144
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,14,2,-3.442687826087258,0.040533894908224635,6.676248328018189,0.08231231824175574,0.015099999999999999,0.0021213203435596424,0.03532222222222222,0.0026555788004561437
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,15,2,-3.5030264533302997,0.03429749673694755,6.661164529418945,0.09713485802189535,0.0162,0.0028284271247461888,0.03667777777777778,0.0020270394394014363
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,16,2,-3.5520776268698953,0.03212645446573993,6.6497656444549555,0.11710465309004885,0.0172,0.0016970562748477136,0.03866666666666667,0.0014142135623730963
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,17,2,-3.599111350553686,0.03628815188201046,6.637482408523559,0.09078933155071088,0.017,0.0028284271247461914,0.03977777777777777,0.0023884495720078915
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,18,2,-3.6418315517252142,0.03167929711170161,6.61136577911377,0.08687709572141346,0.0182,0.0016970562748477136,0.04162222222222222,0.0015713484026367726
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,19,2,-3.6812109501058403,0.031593089880322334,6.619691556167602,0.08651848686691782,0.0194,0.002262741699796953,0.04315555555555556,0.0015399214345840372
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,20,2,-3.715367923476479,0.028959175776554928,6.591849689865112,0.08366460277593105,0.0191,0.0021213203435596407,0.04368888888888889,0.001477067498478567
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,21,2,-3.747484093718095,0.028267318491465653,6.583724946212769,0.0909732088773044,0.019799999999999998,0.0022627416997969495,0.04472222222222222,0.0015870618866631377
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,22,2,-3.775772673069347,0.03255812402080082,6.574078330612183,0.08336694055717027,0.02,0.002262741699796953,0.0461,0.0018070506630322894
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,23,2,-3.7988287234046245,0.033153431415669295,6.576170581436157,0.08120185330767753,0.019799999999999998,0.0014142135623730926,0.046700000000000005,0.0017756236949795542
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,24,2,-3.825503391421925,0.02747109356925884,6.56815235710144,0.08274138260049099,0.0202,0.00311126983722081,0.0476,0.001194224786003947
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,25,2,-3.8454997227235275,0.029208773741534157,6.559773114776611,0.08168620731842409,0.0199,0.0021213203435596433,0.048355555555555554,0.0017599102109531841
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,26,2,-3.864560024634274,0.029060357798535986,6.553317191314697,0.0817799796730885,0.0199,0.0018384776310850259,0.04923333333333334,0.0014927809825049368
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,27,2,-3.882769044165178,0.029146856336671183,6.542862369155884,0.0774156447824933,0.0203,0.0018384776310850235,0.049544444444444447,0.0018070506630322894
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,28,2,-3.8968447580337524,0.028950294371940327,6.546695305633545,0.07623701389585785,0.0211,0.0021213203435596433,0.05051111111111111,0.001885618083164125
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,29,2,-3.9127188554070216,0.026226935619347823,6.54262742767334,0.08182498198744471,0.020900000000000002,0.0018384776310850259,0.05086666666666667,0.0012570787221094176
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,30,2,-3.926293515881625,0.02792401864748277,6.536907708358765,0.08714781254954874,0.0212,0.0014142135623730963,0.051422222222222216,0.00219988776369148
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,31,2,-3.9373754874836315,0.02973733857640854,6.53301349067688,0.08441027048432265,0.0211,0.0012727922061357864,0.051722222222222225,0.0018070506630322894
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,32,2,-3.948926221934232,0.027910512013994918,6.523032072067261,0.08460755280153137,0.0212,0.0014142135623730963,0.052066666666666664,0.0022313147317442154
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,33,2,-3.957124855865132,0.028070921300988635,6.530493623352051,0.08059399406023501,0.0214,0.0016970562748477136,0.05276666666666667,0.001964185503295966
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,34,2,-3.967957026082819,0.02831954875431922,6.5239152973175045,0.08301346808852704,0.021400000000000002,0.001414213562373095,0.052722222222222226,0.0019013315671904951
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,35,2,-3.9746715198170053,0.02846004823790343,6.522414062499999,0.07932730876386111,0.0213,0.001272792206135784,0.05326666666666667,0.0017599102109531915
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,36,2,-3.9820148425188933,0.026933475162192893,6.52013034439087,0.08002918582921442,0.021400000000000002,0.0011313708498984778,0.05368888888888889,0.0014142135623730963
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,37,2,-3.990033506982977,0.026953127744152615,6.517466450119018,0.07981122579608135,0.0212,0.0008485281374238568,0.05367777777777778,0.001649915822768613
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,38,2,-3.9952481684944843,0.02723016129059443,6.514796307373047,0.07765874564678539,0.0216,0.0008485281374238568,0.05407777777777778,0.0018070506630322894
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,39,2,-4.001467658797178,0.027263275275576336,6.513328004837036,0.07944555569230272,0.0217,0.0009899494936611655,0.05451111111111111,0.0015084944665312947
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,40,2,-4.006447360610962,0.027816077693264486,6.511017440795898,0.07855006315299659,0.0217,0.0009899494936611655,0.05448888888888889,0.0015084944665312997
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,41,2,-4.010562858598883,0.02632684583028895,6.5087819652557375,0.07683674102689135,0.0216,0.0005656854249492382,0.05483333333333333,0.0014299270463994614
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,42,2,-4.0149166696895255,0.02773368176308107,6.508344993591308,0.07568428461444539,0.021400000000000002,0.0011313708498984778,0.054933333333333334,0.001508494466531302
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,43,2,-4.018609438219937,0.026319451256142667,6.5071793521881105,0.0762902988414481,0.0217,0.0009899494936611655,0.05516666666666667,0.0014927809825049368
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,44,2,-4.022031500174782,0.026609268018368742,6.506473276138306,0.07745057716949837,0.0219,0.0007071067811865482,0.05527777777777777,0.0012727922061357851
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,45,2,-4.025540112304688,0.027093881420743603,6.504051388931274,0.07726156615445119,0.0217,0.0007071067811865482,0.05524444444444444,0.0015713484026367726
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,46,2,-4.0279213396462525,0.026918534168765804,6.503278966903687,0.07814884835279814,0.022,0.0008485281374238568,0.05557777777777778,0.0014142135623730937
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,47,2,-4.031130652809143,0.02668599877454554,6.503158598327637,0.0772846639761336,0.0218,0.0005656854249492395,0.05551111111111111,0.001162797817951207
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,48,2,-4.033487101000006,0.026280508352815955,6.502847012329102,0.07737834893509317,0.0218,0.0005656854249492395,0.05563333333333333,0.0014927809825049294
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-1.0,default,1024,1,0,49,2,-4.035258546274359,0.02750827561097182,6.50132339477539,0.07700710276954019,0.022,0.0005656854249492359,0.05578888888888889,0.0012413652380830476
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.1,default,1024,1,0,0,2,3.899811690053073,0.07128189509830765,4.485759917068481,0.016823172049791283,0.08779999999999999,0.0011313708498984839,0.04918888888888889,0.0016499158227686083
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.1,default,1024,1,0,1,2,2.7812397997249256,0.021980575072835934,4.042456897735596,0.01929111508874084,0.13329999999999997,0.0026870057685088695,0.14,0.004022651910750122
QminimalityGamma,cifar100,all,False,False,decay,adam,5e-05,tloss,0,stochasticErm,0,mlpxl,1024,1,0,1024,1,0,1,0,1024,0,3,-0.1,default,1024,1,0,2,2,2.4031255304509944,0.018808236407736614,3.865223136329651,0.02228332958724676,0.1597,0.0052325901807804545,0.20352222222222222,0.003786949650354623
