data,encoder,epochs,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std,run_count
cifar10,width32,242,1.4472532543269072,0.009542105955115069,1.874674769694155,0.009542106201248407,2.3496699015299476,0.031545755707952816,0.9722581227620444,0.031545755707952865,1.447361759974162,0.009512035356916599,2.3401549261474606,0.024252227863606396,0.47316,0.006618761213399409,-1.6220717813129362,0.016810383929355653,0.6537866666666667,0.0025557777681167425,5
cifar10,width32,243,1.4472577185793356,0.00945260016164897,1.874670305170796,0.009452600506251276,2.3499651273091633,0.031796491871238716,0.9719628969828289,0.03179649187123878,1.4472196680238514,0.009500252574430499,2.340445584259033,0.02450340233415186,0.47328000000000003,0.006771410488221787,-1.6222732957552075,0.016984466221008108,0.6538666666666666,0.0025961509971494266,5
cifar10,width32,244,1.4469564055854625,0.009580968816504967,1.8749716181646694,0.009580969645913054,2.3500758806864424,0.03175132312747387,0.9718521436055501,0.03175132312747392,1.447032066637675,0.009540842619636242,2.340531939163208,0.02451422330545906,0.47284,0.00637400972700859,-1.6223331460097383,0.0169919685886996,0.6537200000000001,0.0027546862428044897,5
cifar10,width32,245,1.4468792762268674,0.009564078577874731,1.8750487475232647,0.009564077626441486,2.3501755237579345,0.031658904289223674,0.9717525005340576,0.031658904289223716,1.4469021327167089,0.009520021874596466,2.340654893341064,0.024469270750866863,0.47316,0.006237627754202718,-1.6224183604566647,0.016960788487415616,0.6541022222222221,0.002570900788478167,5
cifar10,width32,246,1.4467472576282243,0.00958074139905632,1.8751807655800472,0.009580739247488338,2.350149122873942,0.031730401831711344,0.97177890141805,0.03173040183171141,1.4467350461663142,0.009523698254955635,2.3406111818695066,0.024556792602072337,0.47312000000000004,0.006688198561645691,-1.6223880975008567,0.017021505137405406,0.6541333333333335,0.0026992911735316994,5
cifar10,width32,247,1.4465834824876351,0.00949666540009742,1.8753445419398223,0.009496665693203543,2.3504853566487633,0.031534784611821694,0.9714426676432291,0.03153478461182163,1.4465905242114598,0.009523062728800982,2.340916871185303,0.024348109691066478,0.47292000000000006,0.006715057706379017,-1.6225999706356755,0.016876824670986626,0.6540444444444444,0.0025837574323329658,5
cifar10,width32,248,1.446476246958429,0.00946703815648602,1.875451778417284,0.009467037422882107,2.3507721424102783,0.031767838226037,0.9711558818817139,0.03176783822603706,1.4463987199529014,0.009480042934077022,2.3412341213989256,0.024480614228903103,0.47248,0.006441428413015243,-1.6228199253624402,0.016968653120947624,0.653951111111111,0.002659035376936991,5
cifar10,width32,249,1.446237593347376,0.009526567734789734,1.875690430809151,0.009526567514083014,2.3507286866505943,0.031562214853894606,0.9711993376413981,0.03156221485389453,1.4462491180504693,0.009498084901777603,2.3411838650512693,0.024359999718033574,0.47307999999999995,0.00675662637712046,-1.6227850119193536,0.016885065425849076,0.6541644444444443,0.0028010844460804834,5
cifar10,width32,250,1.446108735149557,0.00949172954427046,1.8758192896842956,0.009491729523192008,2.3506049474080406,0.03155677167723487,0.9713230768839518,0.031556771677234856,1.4461059256362916,0.009513169798065331,2.3411516500854495,0.02431169256934394,0.47343999999999997,0.006728149819972793,-1.6227627228216481,0.01685156886851592,0.6540711111111112,0.0023826222715505646,5
cifar10,width32,251,1.4458880310708824,0.009539197358838661,1.8760399910536676,0.009539196958465572,2.3509594122568767,0.031547376471210996,0.9709686120351154,0.03154737647121104,1.4459690186097887,0.009528497367153034,2.341427199020386,0.024365628343916243,0.4728,0.006616645675869331,-1.6229537140454735,0.01688897145875298,0.6541333333333333,0.0025714961778296962,5
cifar10,width32,252,1.4457750850103117,0.009491055089461763,1.8761529409072615,0.009491055024480652,2.350934966405233,0.03136885027295593,0.9709930578867594,0.031368850272956016,1.445810517188178,0.00952218510175889,2.3413799548339846,0.024251052407749385,0.47284000000000004,0.006470548662980595,-1.6229209194146783,0.016809569427868515,0.6543066666666666,0.0024762775727458276,5
cifar10,width32,253,1.4456891960718414,0.009576618799986945,1.8762388279492204,0.009576618077066555,2.351125192642212,0.03149554744865809,0.9708028316497803,0.031495547448658116,1.4456550962490504,0.00950660687150975,2.341594808654785,0.024319537294730804,0.47312000000000004,0.006712078664616487,-1.6230698665539844,0.01685703702439483,0.6541333333333335,0.0024965655421343757,5
cifar10,width32,254,1.4454935319044373,0.009438708413083195,1.8764344927939505,0.009438708788114019,2.3511976242065424,0.03165339768011445,0.9707304000854492,0.031653397680114374,1.4455420039833915,0.009498080517189433,2.341679306716919,0.02432979692484896,0.47312000000000004,0.006561402289145203,-1.6231284407803765,0.01686411226773258,0.6543066666666667,0.0025948381809247994,5
cifar10,width32,255,1.445379550619559,0.009580948960123849,1.876548473266038,0.009580947942749385,2.351241858800252,0.031582175952814956,0.97068616549174,0.03158217595281498,1.4453804235755072,0.009495621999520197,2.3416686383819583,0.024296290784562146,0.47308000000000006,0.007071916289097316,-1.6231210316557991,0.016840935992120103,0.6544577777777778,0.002539981530019347,5
cifar10,width32,256,1.4452654096213253,0.009595181416477597,1.8766626137224107,0.00959518289792373,2.3512107690175372,0.03167405675763021,0.9707172552744547,0.03167405675763023,1.4452478766844008,0.00951272508958357,2.3416853018188477,0.024442945987789778,0.47300000000000003,0.006843975452907483,-1.6231326138320745,0.01694257541270418,0.6545822222222222,0.002574154541774465,5
cifar10,width32,257,1.4450978461991657,0.009512306629996184,1.8768301779573613,0.00951230707604372,2.351365582148234,0.03154558560762097,0.9705624421437582,0.031545585607620774,1.445085716052585,0.009497096822510522,2.341845926361084,0.02427746470718284,0.47308000000000006,0.0065507251506989675,-1.6232439359398754,0.016827877644888883,0.6545244444444445,0.002519435562890145,5
cifar10,width32,258,1.4449674121358178,0.009453081724067917,1.8769606124271045,0.009453080857809836,2.3516270478566486,0.03155658885264865,0.9703009764353435,0.031556588852648754,1.4449845136388144,0.00952554069465721,2.342045557632446,0.024330094033548487,0.47328000000000003,0.006271522941040718,-1.6233822822864838,0.01686433045183557,0.6546577777777778,0.0026557926439956005,5
cifar10,width32,259,1.4447215181860056,0.009565381435561895,1.8772065063769166,0.009565382734343016,2.351730902989705,0.03155696125264931,0.9701971213022867,0.03155696125264925,1.4448272635947335,0.009514901125233387,2.3421325240325928,0.024344784338705634,0.47272,0.006584223568500696,-1.6234425641994144,0.016874516348194396,0.654511111111111,0.0025137645764229787,5
cifar10,width32,260,1.4446616229685871,0.009616556682349387,1.8772664022716608,0.009616556397017478,2.3517897605895994,0.03173636622030928,0.9701382637023925,0.03173636622030924,1.444709638671875,0.009503261247561666,2.3422316760253907,0.024447154942544767,0.47307999999999995,0.006686703223562405,-1.6235113559431014,0.016945455680542454,0.6544888888888889,0.002513224282927475,5
cifar10,width32,261,1.4446717216209932,0.009551356288617337,1.87725630402565,0.009551357373236048,2.351948690414429,0.0316185159708674,0.9699793338775635,0.03161851597086725,1.4445697170554268,0.009529758055753986,2.342383754348755,0.024429748162762232,0.4734,0.006824954212300617,-1.6236167207484151,0.01693336610353848,0.6544888888888889,0.0024986416062619168,5
cifar10,width32,262,1.4444304915991697,0.00950568833452858,1.8774975316091016,0.00950568824748636,2.3520990212758384,0.03164488391588853,0.9698290030161539,0.03164488391588851,1.4444583995480007,0.009506084182755472,2.34253296875,0.024374169699893623,0.47332,0.006874009019487825,-1.6237201919821893,0.016894887311207946,0.6546755555555555,0.002538814732688008,5
cifar10,width32,263,1.44434159506451,0.009402810873995858,1.8775864286856219,0.009402810426234826,2.352203400929769,0.031642972248332395,0.9697246233622232,0.03164297224833235,1.4443404827796087,0.009508026791893772,2.3425967739868163,0.024454271459539326,0.47291999999999995,0.0067994117392609806,-1.6237643897628484,0.016950398260103746,0.6544977777777777,0.0024328309983775278,5
cifar10,width32,264,1.4441807981241834,0.009466966924774155,1.8777472269805995,0.009466966137716259,2.3521519819895422,0.03187964786286645,0.9697760423024496,0.031879647862866324,1.4442007671907213,0.009516479168009405,2.342621154327392,0.024556132791208347,0.4732,0.0065176682947201345,-1.6237812818537556,0.01702103762216938,0.6547422222222222,0.0024272425039207793,5
cifar10,width32,265,1.4440514709461818,0.009545673907179086,1.8778765525330197,0.00954567389534265,2.352216196060181,0.03150550028141109,0.9697118282318116,0.031505500281411206,1.444094554994371,0.009512216564439482,2.3426243340301514,0.024341283024380253,0.47303999999999996,0.0068430987133023475,-1.6237834552435977,0.016872088561447868,0.6546355555555555,0.0024652949138684655,5
cifar10,width32,266,1.4440136597915127,0.009440805927890636,1.8779143647714094,0.00944080634323701,2.3525805473327637,0.03147245571556715,0.9693474769592285,0.031472455715567144,1.443979874081082,0.009509821542124744,2.3429716001892094,0.02433129087486791,0.47307999999999995,0.00666423288908783,-1.624024202979728,0.016865155607170574,0.6548177777777778,0.0024214269846467313,5
cifar10,width32,267,1.44393670626662,0.009519052562187635,1.8779913178899073,0.009519052888834556,2.3525953769683836,0.03167590431490082,0.9693326473236084,0.031675904314900825,1.4438532597351075,0.009507967159427389,2.343013726730347,0.02450544909381167,0.47291999999999995,0.006555303196649247,-1.6240533652203293,0.01698584704873209,0.6546755555555556,0.0026322126072709966,5
cifar10,width32,268,1.443745714696971,0.00936237228510967,1.8781823097304866,0.009362374100431009,2.3524385929107665,0.031633111404759356,0.9694894313812256,0.03163311140475932,1.4437337311935425,0.009520951750559168,2.3428516731262206,0.024466175265463453,0.47312000000000004,0.006581185303575651,-1.62394107388246,0.016958676682961162,0.6548577777777778,0.0024877775296510917,5
cifar10,width32,269,1.4436802985993298,0.009590533389868988,1.8782477260990578,0.009590533099968246,2.3526357491811116,0.03153237770677848,0.9692922751108807,0.03153237770677852,1.443616153132121,0.009508656338375943,2.343068998413086,0.024296505486951742,0.4728,0.006902173570694949,-1.624091690125978,0.01684105403527396,0.6548311111111111,0.002509271696019501,5
cifar10,width32,270,1.4435723675922914,0.009445485072226426,1.8783556572415612,0.009445484110895547,2.3526511987050376,0.031464812871821235,0.9692768255869547,0.03146481287182142,1.443504233754476,0.009500058019748823,2.3430972344970704,0.024244342501884533,0.47303999999999996,0.006768160754592027,-1.6241113111392178,0.01680487321122008,0.6549422222222222,0.002409784581325675,5
cifar10,width32,271,1.4434468637813223,0.009544132459380014,1.8784811613234609,0.009544131618182886,2.352756341298421,0.0316172132925412,0.969171682993571,0.03161721329254118,1.443412853969998,0.009522216716104667,2.3431659812164307,0.024425913612650896,0.47312000000000004,0.006900144926014253,-1.6241589402802468,0.016930752972356463,0.6548488888888888,0.002513538649635211,5
cifar10,width32,272,1.4432637201114136,0.009578711238937625,1.8786643055352297,0.009578712681067462,2.352857255935669,0.03172379307665425,0.9690707683563232,0.031723793076654405,1.4432910416666664,0.009502175744629337,2.3432536547088625,0.0244657396555682,0.47308000000000006,0.006661231117443664,-1.624219673999224,0.016958330938221768,0.655,0.0025373749437042686,5
cifar10,width32,273,1.4431803317232565,0.00950151502142678,1.87874769216234,0.009501514736863946,2.3529980023701986,0.031749401307841506,0.9689300219217938,0.031749401307841464,1.4431724610307481,0.00951430685457358,2.343417657699585,0.024511951223818974,0.473,0.006864400920692207,-1.6243333606022037,0.016990362652497145,0.6547911111111111,0.002460683434122118,5
cifar10,width32,274,1.4430499427697876,0.009443515220197879,1.8788780811158095,0.009443516588827553,2.352948029836019,0.03168831158226575,0.9689799944559733,0.03168831158226585,1.4430739809248183,0.00951657675691972,2.3433779624176028,0.024450922030352693,0.47296000000000005,0.007039034024637185,-1.6243058565391533,0.01694808981188684,0.6550044444444445,0.0026227118187003625,5
cifar10,width32,275,1.4429497919299386,0.009613970119260667,1.8789782324975186,0.0096139716582343,2.353136412302653,0.031736045048336936,0.968791611989339,0.03173604504833698,1.4429869225480823,0.009515301368955821,2.3435722217559816,0.02449907062108891,0.47332,0.006673230102431653,-1.624440470448701,0.016981485280032772,0.6549466666666667,0.0025692195096738905,5
cifar10,width32,276,1.4429351335222071,0.009564803014658152,1.8789928899569943,0.009564802615761063,2.3532077153523763,0.03166390876217148,0.9687203089396158,0.03166390876217131,1.4428883546744453,0.009538036933984143,2.3436203991699216,0.02440595128606625,0.47292000000000006,0.00664018072043223,-1.6244739225299447,0.016916926556422036,0.6550355555555555,0.0025517653052033484,5
cifar10,width32,277,1.4427042226899753,0.009514347046486524,1.8792238025502725,0.009514347543672317,2.3534111976623535,0.03157033836135786,0.9685168266296387,0.031570338361358016,1.4427838992775812,0.00952539625869928,2.343790969543457,0.024418798577462257,0.47287999999999997,0.006940605160935173,-1.6245921208678389,0.016925806947360775,0.6549644444444443,0.0023993106005735423,5
cifar10,width32,278,1.442677061937072,0.009443891725856418,1.8792509619485247,0.009443891689696973,2.3532665411631273,0.03162699802839072,0.9686614831288655,0.03162699802839078,1.4426754071511163,0.009512111806167284,2.3437094530487057,0.024393416385390086,0.47284000000000004,0.006402187126287396,-1.6245356466050302,0.01690822340237948,0.6552444444444445,0.0024348802794611026,5
cifar10,width32,279,1.4425868826833639,0.009534572508521822,1.879341139983047,0.009534573031142564,2.353443145751953,0.0315648990897705,0.9684848785400391,0.03156489908977044,1.4425904510879515,0.009505388484247413,2.343855964126587,0.024336968058686004,0.473,0.007038465741907081,-1.6246371978294671,0.016869065253006518,0.6552044444444445,0.002411361994115905,5
cifar10,width32,280,1.4425293234261598,0.009558634530121592,1.8793987015431575,0.009558633619244203,2.3534682114919026,0.031556191577307026,0.9684598128000894,0.031556191577306957,1.4424820340813531,0.009506883229287817,2.3438678796386716,0.02434243274734726,0.47291999999999995,0.006900144926014233,-1.6246454246486468,0.01687289607029349,0.6550844444444445,0.00262539356250161,5
cifar10,width32,281,1.4423666979778895,0.00955613130214439,1.879561325365847,0.009556132248156327,2.353524621327718,0.03158081897517412,0.9684034029642742,0.03158081897517406,1.4423908111868964,0.009504515956728373,2.34394951347351,0.02436950956046002,0.47295999999999994,0.0067696380996327835,-1.6247020602889748,0.01689167526093292,0.6550088888888889,0.002616075658663567,5
cifar10,width32,282,1.4422969352115285,0.009527170202541456,1.8796310889449988,0.009527169781625596,2.3537207603454586,0.03174229227463552,0.9682072639465332,0.03174229227463554,1.4422965952258642,0.009519482764254572,2.344096735534668,0.024478988819447826,0.47312000000000004,0.006290627949577039,-1.6248040588670918,0.016967539083972055,0.6553466666666667,0.0023446603376108353,5
cifar10,width32,283,1.4423348944295538,0.00956762328275356,1.8795931295915083,0.009567623904815133,2.3537419478098554,0.03163677322384077,0.968186076482137,0.0316367732238408,1.442218505329556,0.009528601050485115,2.344138088378906,0.024431545651502896,0.47287999999999997,0.0065201226982320075,-1.6248327256172097,0.016934615749776043,0.65528,0.0025402731456127016,5
cifar10,width32,284,1.442085841027173,0.00951967339295487,1.8798421836712145,0.009519674835475559,2.353751055399577,0.03157462704703061,0.9681769688924154,0.031574627047030776,1.4421351526769002,0.00951894108372667,2.3441656230163574,0.024373507609754784,0.47303999999999996,0.006677424653262646,-1.6248518290439022,0.01689442038097401,0.6554133333333334,0.002395293739557937,5
cifar10,width32,285,1.442011757330461,0.009642599109884088,1.8799162680452521,0.009642598781220193,2.353870153427124,0.03154658672758176,0.9680578708648682,0.031546586727581774,1.4420540064154728,0.009519930258771679,2.3442712326049806,0.02432427579292338,0.47291999999999995,0.006694176573709394,-1.6249249968722836,0.016860308027266638,0.655208888888889,0.0024455351102179224,5
cifar10,width32,286,1.441965409165079,0.009468374157602915,1.8799626145850528,0.009468373138694326,2.353948402404785,0.03163981502143359,0.967979621887207,0.0316398150214335,1.4419486463970608,0.009516901400025568,2.344330749053955,0.024377863430230372,0.47308000000000006,0.006814103022408757,-1.6249662870253565,0.016897438165665846,0.6553733333333334,0.002687024146789911,5
cifar10,width32,287,1.4418694452805956,0.009536527245598257,1.8800585810433734,0.009536526281506542,2.3540358384450277,0.0316977667802212,0.9678921858469645,0.03169776678022127,1.4418639055252076,0.00951626196325223,2.344412562789917,0.02440049261686094,0.47284,0.006901304224565069,-1.6250229785545371,0.016913149842622096,0.6554355555555557,0.0025285822895570924,5
cifar10,width32,288,1.4417063788934186,0.009537205734155417,1.880221644721248,0.009537203365495161,2.354055118560791,0.031691822618463775,0.9678729057312012,0.0316918226184637,1.4417951803716025,0.009514194229064037,2.3444559358978267,0.024443211403788478,0.47303999999999996,0.007003427732189425,-1.6250530462778876,0.016942742445646166,0.6553688888888889,0.0026026387369479202,5
cifar10,width32,289,1.4417850211262704,0.009508867924927125,1.8801430031657218,0.00950886840589593,2.354096269607544,0.031656282912240416,0.9678317546844483,0.03165628291224037,1.441684974683126,0.009513603616576185,2.344489078979492,0.0243937477813232,0.47287999999999997,0.006674728458896282,-1.6250759820773422,0.016908462154729964,0.6552933333333334,0.0025457977963210545,5
cifar10,width32,290,1.4416476041078568,0.009584097140918303,1.8802804215387863,0.009584098231439962,2.354203669230143,0.0315226006249573,0.9677243550618491,0.031522600624957396,1.4416190224160088,0.009521786792531926,2.3445818627929684,0.02431807284740515,0.47275999999999996,0.007041874750377185,-1.625140348362455,0.01685597463459723,0.6554266666666667,0.002629246711817873,5
cifar10,width32,291,1.4415353574536065,0.009499659032086194,1.880392666838386,0.009499660802453614,2.3542728741963703,0.03154866515932707,0.9676551500956219,0.03154866515932712,1.4415316230901083,0.009525791572810551,2.3446307896423337,0.024376462650705387,0.47287999999999997,0.0066416865328017246,-1.625174255932437,0.01689648627356831,0.6555288888888888,0.00242061108497242,5
cifar10,width32,292,1.4413712337613105,0.0096099224123693,1.8805567895824258,0.009609921062362869,2.3543469429016115,0.031625648859905736,0.9675810813903809,0.03162564885990577,1.4414476047812568,0.009519123568317132,2.344743385314941,0.024448182498366024,0.47295999999999994,0.006562621427448009,-1.62525227568443,0.016946167048409726,0.6553244444444445,0.002322918555886966,5
cifar10,width32,293,1.4412692695856095,0.009422330032900158,1.8806587563319639,0.009422329960124794,2.3542466004689535,0.03156912253917884,0.9676814238230389,0.03156912253917881,1.4413845288213092,0.009509941971550043,2.344665623016357,0.024354057930160388,0.4728,0.006777905281132205,-1.6251983665099672,0.01688093455210273,0.6554844444444444,0.0024015118694812637,5
cifar10,width32,294,1.441209004819393,0.00946706101794429,1.8807190192016687,0.00946706001338185,2.354426717758179,0.03163737091655586,0.9675013065338135,0.03163737091655581,1.441305060479906,0.00950748489745247,2.3448144430541995,0.024400206787231506,0.47284,0.0067370616740534475,-1.6253015416228673,0.0169129309318565,0.6553733333333333,0.0025527714302907584,5
cifar10,width32,295,1.4412357689304784,0.009574295135002032,1.8806922552260485,0.0095742947627986,2.3545607884724933,0.03169580560069537,0.9673672358194988,0.03169580560069543,1.441216888317532,0.009519213046141803,2.344918082046509,0.02444706016842108,0.4728,0.006829348431585555,-1.625373354816653,0.01694539432342866,0.6553822222222222,0.002395747260933742,5
cifar10,width32,296,1.441186494177038,0.009579662597496133,1.8807415318760008,0.00957966329707207,2.354569133122762,0.03165039955939811,0.9673588911692301,0.031650399559398086,1.4411556698481243,0.009519280842950539,2.344948977737427,0.024411457154989283,0.47256,0.006851861061054874,-1.625394774215518,0.016920727586686085,0.6555955555555556,0.0024534380009878913,5
cifar10,width32,297,1.4411292309110817,0.009505772289650622,1.8807987928390504,0.009505772953435288,2.3546601295471192,0.03163848971138097,0.9672678947448731,0.03163848971138101,1.4410787150531346,0.0095124975299977,2.3450316207122803,0.024415242005877635,0.47264,0.006678922068717381,-1.6254520677983344,0.016923336646167013,0.6554044444444445,0.002636280582305681,5
cifar10,width32,298,1.440934734181924,0.009552499175563278,1.8809932916001837,0.009552501152696881,2.3546247482299805,0.031635645307951016,0.9673032760620117,0.03163564530795091,1.440989803568522,0.009518152674509442,2.3450176012420654,0.024370774638512824,0.47295999999999994,0.006838713329274715,-1.6254423647196723,0.016892544013651947,0.6554622222222222,0.0024469885750488508,5
cifar10,width32,299,1.4409415365620093,0.009474558182206877,1.8809864877299831,0.009474559180521659,2.354752651850382,0.03162252896883404,0.9671753724416098,0.03162252896883396,1.4409429468451607,0.009534471829339716,2.345130463562012,0.024394843551222654,0.47268,0.006743292964123687,-1.6255206102551174,0.016909215137736477,0.6555511111111112,0.0024653850524390974,5
cifar10,width512,0,2.7908744484186174,0.01885858349202618,0.531053575873375,0.01885858349202611,2.4717252890268964,0.03189966450572224,0.8502027352650959,0.03189966450572227,2.7913373192003035,0.018850202165429514,2.4731987255096435,0.029707887005048745,0.39804,0.007335393649968625,-1.7142907627407649,0.020591902828888984,0.3307822222222222,0.003571575023452296,5
cifar10,width512,1,2.322320006110451,0.009178369248958904,0.9996080181815408,0.00917836924895896,2.342439349492391,0.030030544017455803,0.9794886747996013,0.0300305440174559,2.3223009583197696,0.009167777779802105,2.343300093002319,0.02830225658723176,0.43368,0.007044998225691773,-1.6242518601111324,0.019617665537499926,0.4389911111111111,0.0024824619400809606,5
cifar10,width512,2,2.137069098515944,0.00818009784348491,1.184858925776048,0.008180097843484916,2.272231674194336,0.0371768952651734,1.0496963500976562,0.037176895265173565,2.1370700187767877,0.008169423960921263,2.2730300268554693,0.035051099094145007,0.45215999999999995,0.007385661784836892,-1.5755443868763697,0.024295610543382244,0.48602222222222224,0.002440350106434562,5
cifar10,width512,3,2.001628711277789,0.009323110060744499,1.3202993130142038,0.00932311006074436,2.2206604639689127,0.03496162605715282,1.1012675603230795,0.0349616260571527,2.0014910520850284,0.00935759968833092,2.221296195297241,0.033943852129765036,0.46568,0.007349285679574589,-1.5396852278353133,0.023528080254279334,0.5200844444444443,0.0034661466846494333,5
cifar10,width512,4,1.8900116218761962,0.009077573748999163,1.431916402415796,0.009077573748999163,2.185677433013916,0.02761870733547829,1.1362505912780763,0.02761870733547837,1.8899195329581366,0.00901547094914516,2.1847726093292237,0.02639379998364197,0.47479999999999994,0.005669215113223351,-1.5143689893835353,0.018294796403541723,0.5480266666666667,0.003426526874220176,5
cifar10,width512,5,1.7920505749908362,0.009354415898567559,1.529877449301156,0.009354415898567559,2.162572304407756,0.02906701902838042,1.1593557198842368,0.029067019028380537,1.7920903826056587,0.009319551091332577,2.1598442212677003,0.028474626952196994,0.47884000000000004,0.006728149819972787,-1.4970899377985032,0.019737102257525396,0.5742222222222223,0.003837501759359366,5
cifar10,width512,6,1.7054240993478083,0.008665039473409323,1.616503924944184,0.008665039473409323,2.1526615142822267,0.025084473038468804,1.1692665100097657,0.025084473038468814,1.7054859033796521,0.00872306968624082,2.150109624557495,0.020485351233496454,0.48651999999999995,0.007182757130795939,-1.490342461259095,0.01419940745238636,0.5973244444444444,0.0030492905469151673,5
cifar10,width512,7,1.6251546339555223,0.008742979649558304,1.69677339033647,0.008742979649558304,2.141741689046224,0.03180680221039802,1.1801863352457684,0.03180680221039802,1.6250994253582427,0.008766741134264382,2.137990466537475,0.02599279690213033,0.48895999999999995,0.006428685713269878,-1.4819420843827604,0.018016758255932065,0.61808,0.0035298935037969856,5
cifar10,width512,8,1.551973599872806,0.010286646360193732,1.7699544241482563,0.010286646464261952,2.1402384916941326,0.04091793657635961,1.1816895325978598,0.04091793657635956,1.5519747496329412,0.010344588198236263,2.1360102679443362,0.036522724785806863,0.49304000000000003,0.007376177872041856,-1.4805695156059777,0.025315580290411175,0.6377066666666666,0.00369278241645897,5
cifar10,width512,9,1.4841692331162366,0.010872189147927874,1.8377587913112206,0.010872189040171374,2.1342456976572675,0.03253773002157746,1.187682326634725,0.032537730021577574,1.4840863397343953,0.010795166935300844,2.1300962116241458,0.02834520099395576,0.49636,0.004325274557759312,-1.476470234263464,0.019647427688761793,0.6556222222222222,0.0047580211676808105,5
cifar10,width512,10,1.4191592904654415,0.010972469045444076,1.9027687332846903,0.010972469519521902,2.127660544713338,0.0331156843842618,1.1942674795786539,0.03311568438426183,1.4190817249721952,0.010955683344419901,2.1235412285614017,0.03034177459832599,0.4999999999999999,0.007417546764261062,-1.4719266601659906,0.021031323560726213,0.6732622222222222,0.004082071611568703,5
cifar10,width512,11,1.358525357192213,0.011963142510017802,1.9634026658805932,0.011963142205367426,2.1256249268849694,0.030339270136993897,1.1963030974070232,0.030339270136993977,1.3584036921140883,0.011850379951932888,2.12169017578125,0.02520378832606079,0.5029199999999999,0.005139260647213784,-1.4706435709705374,0.017469963558195037,0.6889911111111111,0.004267233758609582,5
cifar10,width512,12,1.29935334704139,0.011139713591200253,2.0225746752186256,0.011139712372153162,2.1407068570454912,0.03352281902023168,1.1812211672465005,0.03352281902023184,1.2993685058932836,0.011153069947165565,2.1360268087768555,0.027180434973400343,0.49912,0.004491324971542349,-1.480580985419524,0.01884004213176259,0.7057022222222222,0.0039709625042144096,5
cifar10,width512,13,1.2446636055003513,0.011803074340815903,2.0772644185207105,0.011803070988318471,2.146574385960897,0.034721775639218445,1.1753536383310954,0.03472177563921842,1.244695038511488,0.011737258950991807,2.1419092626190186,0.02894434137469391,0.50308,0.007191105617358152,-1.484658398397698,0.020062707247923393,0.7212266666666667,0.0037558974203375914,5
cifar10,width512,14,1.19210305579684,0.013731472587738764,2.129824970798059,0.013731473813905087,2.1555043697357172,0.031607950936676815,1.1664236545562743,0.03160795093667687,1.192112953046163,0.013690729137576395,2.1505674701690674,0.028103011142133916,0.50444,0.004840247927534285,-1.490659790297233,0.0194795173493281,0.7344088888888889,0.004431442091728787,5
cifar10,width512,15,1.1424585652622308,0.012336608570816745,2.179469459300692,0.012336610517106267,2.1677618821461992,0.03735414796345432,1.1541661421457925,0.03735414796345447,1.1424136009428236,0.012378225710930942,2.1619444628143305,0.03480837122405312,0.50432,0.007616560903715046,-1.4985457614337674,0.024127303561411947,0.7472755555555556,0.0037860562888343678,5
cifar10,width512,16,1.094386337832971,0.013100708011361829,2.227541688897393,0.013100704306486497,2.1744425932566327,0.034993968786731396,1.1474854310353597,0.03499396878673149,1.0944136638238695,0.013097386832905228,2.170378532791138,0.030793971973286982,0.5056,0.006216108107168036,-1.504391813834355,0.021344778302231752,0.7603288888888888,0.003812986257191468,5
cifar10,width512,17,1.049728191237558,0.014514849792238004,2.2721998312256555,0.014514847883348371,2.190844170252482,0.03833091348347629,1.13108385403951,0.03833091348347649,1.049693055528005,0.01442085634881319,2.184975590133667,0.03417245649785099,0.5078,0.006410928169929837,-1.5145097038569504,0.023686524350410264,0.7725466666666667,0.0045811907449892835,5
cifar10,width512,18,1.0034250277009877,0.01322296667511369,2.3185029952363534,0.013222965334096821,2.200301933288574,0.03424279754506116,1.121626091003418,0.034242797545060905,1.0033833288701375,0.013180167880131903,2.194013204116821,0.029508948095174965,0.50688,0.007468065345188116,-1.5207740823981868,0.02045404829789034,0.7845777777777777,0.004410005458970363,5
cifar10,width512,19,0.9599916650490327,0.012961255012346885,2.3619363573464485,0.01296125192015476,2.212797323862712,0.04292833311664835,1.1091307004292807,0.04292833311664822,0.9599106095165677,0.013092673591180807,2.2059966558837893,0.03427550017536344,0.50908,0.004932747712989188,-1.529080405604923,0.023757920567413292,0.7967555555555556,0.004068578785440084,5
cifar10,width512,20,0.919736924632029,0.01438328011002094,2.4021910978989167,0.014383280330488015,2.242428414026896,0.04983875337131062,1.079499610265096,0.04983875337131076,0.9197376405991449,0.014290553273321498,2.2343686626434325,0.04289791040488692,0.50804,0.005859010155307797,-1.5487463704433295,0.02973455494426331,0.8077777777777777,0.004570436400267391,5
cifar10,width512,21,0.8815261662006378,0.013724305150979912,2.4404018632390283,0.013724303048107235,2.254147243499756,0.04012065048649913,1.0677807807922364,0.04012065048649933,0.8814778346612717,0.013660672367846696,2.2480641466522218,0.033136734757890925,0.50624,0.005734806012412292,-1.558239350931635,0.022968626742230283,0.8181155555555556,0.00414578173241664,5
