datasize,beta,run,epochs,train_z_norm_toagg,train_d_H_Q_xCz_toagg,train_h_delta_acc_toagg,train_d_DIQ_xz_toagg,train_H_Q_yCz_toagg,train_DIQ_yz_toagg,train_aux_loss_toagg,valid_z_norm_toagg,valid_H_Q_yCz_toagg,valid_DIQ_yz_toagg,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,valid_loglike_toagg,train_acc_toagg
e50,1.0,1,163,1.071620057590983,11.457905650138855,0.09044788707386363,0.7799922214312986,0.0320297459944744,3.2898982871662485,-11.351877841082485,1.0692497889200847,3.596172650655111,-0.27424462636311847,-11.319900065104166,3.5752015102386476,0.4886,-2.478141009405208,1.0
e50,1.0,1,164,1.0744608356194063,11.487860603766007,0.08903653231534091,0.7500694218007001,0.03226894827093929,3.289659081534906,-11.380980952219529,1.0705109437306721,3.5989609559377036,-0.27703293164571124,-11.348639151679144,3.576340600204468,0.4884,-2.47893036459138,1.0
e50,1.0,1,165,1.0768840543248437,11.472606447609989,0.09015269886363636,0.7652813236821782,0.03250016319692473,3.289427865635265,-11.364918036894364,1.0738632678985596,3.6022724310557046,-0.2803444067637126,-11.332316835361057,3.581647156906128,0.4874,-2.4826087088058255,0.9999777777777777
e50,1.0,1,166,1.0779965668916702,11.49442085352811,0.08761763139204545,0.7434358474883166,0.03257638757879084,3.289351624521342,-11.38662121512673,1.0744455258051555,3.6004456679026284,-0.2785176436106364,-11.354199322509766,3.58042442779541,0.4872,-2.4817613618244145,0.9999777777777777
e50,1.0,1,167,1.0816177993335507,11.5137457576665,0.08476029829545455,0.7241866913708773,0.03296019707340747,3.28896782614968,-11.406717658042908,1.0779044230779011,3.603141943613688,-0.281213919321696,-11.373857413058811,3.5802477642059327,0.4856,-2.4816385472537115,0.9999555555555556
e50,1.0,1,168,1.0827051584016194,11.482905718413265,0.08671031605113637,0.7549337067387321,0.03338510065805167,3.2885429208928887,-11.374635197899558,1.079011042912801,3.5999508698781333,-0.27802284558614093,-11.341482741970486,3.5780763786315917,0.4878,-2.480133610756094,0.9999555555555556
e50,1.0,1,169,1.0843831382014535,11.469348761168392,0.0881314364346591,0.7685388800772753,0.03321369986092164,3.2887143208221956,-11.360910442742435,1.080633242925008,3.595001697540283,-0.273073673248291,-11.327632403394912,3.574791841125488,0.4906,-2.477856985593782,0.9999777777777777
e50,1.0,1,170,1.0867875980382615,11.427166158502752,0.0933755770596591,0.810725443742492,0.03338255241132257,3.288545470346104,-11.31905401836742,1.0839087168375652,3.5968055725097656,-0.27487754821777344,-11.285775372483995,3.5763852615356444,0.4878,-2.4789614211024222,1.0
e50,1.0,1,171,1.0891931185668164,11.425511089238254,0.09173539595170453,0.8124133849685843,0.03368581272661686,3.2882422005588356,-11.316591788421977,1.0860848426818848,3.5942270755767822,-0.27229905128479004,-11.282865986802843,3.5733537799835204,0.4892,-2.4768600565847003,0.9999777777777777
e50,1.0,1,172,1.094201341948726,11.428267283873124,0.09088001598011364,0.8096348264000632,0.03452207733326676,3.287405946037986,-11.318847168575633,1.092686653137207,3.601301431655884,-0.2793734073638916,-11.284395142788357,3.582309680557251,0.4884,-2.483067849519387,0.9999777777777777
e50,1.0,1,173,1.0980599217794158,11.433398463509299,0.09080388849431818,0.8044971173459833,0.03473006785762581,3.2871979583393443,-11.323592462322928,1.094072421391805,3.596282958984375,-0.2743549346923828,-11.289005867852104,3.5773833976745606,0.4908,-2.479653186830117,0.9999777777777777
e50,1.0,1,174,1.099694594063542,11.407498478889465,0.09311101740056818,0.8303708894686266,0.03444012487307191,3.287487891587344,-11.297529020092703,1.0958441098531086,3.5960537592569985,-0.27412573496500653,-11.26324077758789,3.5770251140594485,0.4904,-2.479404786209808,0.9999777777777777
e50,1.0,1,175,1.1011496497826143,11.385432557626205,0.09381724964488636,0.8524916686794974,0.03468661197588186,3.287241420962594,-11.275317625565963,1.0975724458694458,3.591447909673055,-0.2695198853810628,-11.240602993265787,3.5723913711547852,0.4912,-2.476193028564881,1.0
e50,1.0,1,176,1.1031067967414856,11.360583711754192,0.09443337180397728,0.8772956458005038,0.034900191240012646,3.287027831781994,-11.2502730272033,1.0991925398508708,3.591531197230021,-0.269603172938029,-11.2155015528361,3.5704648849487306,0.4902,-2.474857625596823,0.9999777777777777
e50,1.0,1,177,1.1050247251987457,11.41497335650704,0.09098011363636363,0.8228893727064133,0.035332207747904416,3.2865958118980583,-11.304470864209263,1.101407806078593,3.5890867710113525,-0.26715874671936035,-11.269449742126465,3.568799780654907,0.4928,-2.4737035838239505,0.9999555555555556
e50,1.0,1,178,1.1072505001317372,11.380576215007089,0.09313742897727272,0.857278742573478,0.03534165849189528,3.286586367271163,-11.269851142709905,1.1039861838022869,3.5880003770192466,-0.2660723527272542,-11.234499645317925,3.568515565109253,0.4918,-2.473506448805871,0.9999555555555556
e50,1.0,1,179,1.1105222166939215,11.382527974518863,0.09264293323863636,0.8553753901611675,0.035535203060135245,3.286392817443067,-11.271475759419529,1.1071830987930298,3.585476875305176,-0.2635488510131836,-11.236073123338487,3.5668835586547853,0.491,-2.4723752978447244,0.9999555555555556
e50,1.0,1,180,1.1131124557419256,11.352107113057917,0.09611638849431818,0.8858275223862041,0.03588382398116995,3.2860441980036823,-11.240795856172388,1.1101300319035847,3.5869282881418862,-0.2650002638498942,-11.205013115776909,3.5695134006500244,0.4904,-2.474198272675356,0.9999555555555556
e50,1.0,1,181,1.116712394763123,11.33241034637798,0.09653275923295455,0.9054701856591485,0.036114422689107334,3.2858136038888586,-11.220739099112423,1.1137693723042805,3.588870366414388,-0.2669423421223958,-11.184646422322592,3.5704054244995116,0.49,-2.474816466411006,0.9999777777777777
e50,1.0,1,182,1.1201697743751786,11.364691430872137,0.09468994140625,0.873237051747062,0.036411715068177065,3.285516309467229,-11.252674465829676,1.1166725953420003,3.586489995320638,-0.2645619710286458,-11.216388666619196,3.568311169052124,0.4878,-2.473364929889599,0.9999555555555556
e50,1.0,1,183,1.1224763129245152,11.336668794805353,0.0963711825284091,0.9012168320742521,0.036652944452891294,3.28527508540587,-11.22442117062482,1.1194159189860027,3.5823168754577637,-0.2603888511657715,-11.187708080376519,3.5643385574340822,0.4864,-2.4706112372050395,0.9999555555555556
e50,1.0,1,184,1.1255276358940385,11.336939454078674,0.09688210227272727,0.9009777957742865,0.03697327336042442,3.2849547497250815,-11.224386708302932,1.1222142378489177,3.5751496156056723,-0.25322159131368,-11.187465276930068,3.5570736164093018,0.4862,-2.465575628605319,0.9999555555555556
e50,1.0,1,185,1.128835574469783,11.330777536739003,0.0964883700284091,0.9071218710054051,0.037178630009293556,3.2847493914040653,-11.217893974347549,1.1245574156443279,3.572634776433309,-0.2507067521413167,-11.180729928080241,3.555147864532471,0.4886,-2.464240840612076,0.9999555555555556
e50,1.0,1,186,1.1309677010232753,11.347335186871616,0.09566139914772727,0.8905630721287294,0.03705935153729198,3.284868677908724,-11.234238396991383,1.1271578470865886,3.5715423425038657,-0.24961431821187338,-11.197409579128689,3.554216680908203,0.488,-2.463595306258238,0.9999777777777777
e50,1.0,1,187,1.132928529246287,11.342567660591818,0.09551913174715909,0.8953401378609918,0.037258525008589706,3.2846694981509987,-11.229274831034921,1.128406564394633,3.5710020065307617,-0.24907398223876953,-11.192251687282987,3.5544293918609617,0.4874,-2.4637428209693053,0.9999777777777777
e50,1.0,1,188,1.1352772990410978,11.308750423518093,0.09884521484374999,0.929129883646965,0.037505999239246274,3.2844220277937977,-11.195222681218928,1.1320391098658245,3.5719210306803384,-0.24999300638834634,-11.157724459838867,3.5550346252441405,0.4886,-2.464162307185092,1.0
e50,1.0,1,189,1.1387106173417785,11.302068509838797,0.09851140802556818,0.9357924352992665,0.038050200885415754,3.2838778130032797,-11.188197498971766,1.1350777943929036,3.569493373235067,-0.24756534894307455,-11.15026028306749,3.5535985080718993,0.4874,-2.4631669105410094,0.9999777777777777
e50,1.0,1,190,1.1421496339819648,11.24745226990093,0.10172762784090908,0.9903942725875161,0.03869796818418598,3.2832300500436262,-11.133237329396335,1.1384207804997761,3.568883736928304,-0.24695571263631186,-11.094625063747829,3.553626781463623,0.4874,-2.463186572218361,0.9999333333333333
e50,1.0,1,191,1.1452606977386908,11.241014670241963,0.10137495561079546,0.9969093948602676,0.03909710471899333,3.282830912958492,-11.126488615166057,1.1417538324991863,3.5627819697062173,-0.24085394541422525,-11.087333064439562,3.546898687362671,0.4872,-2.4585228990852492,0.9999555555555556
e50,1.0,1,192,1.1489678871902553,11.214684285900809,0.10529363458806817,1.0232462232763118,0.03962828412609683,3.282299742102623,-11.099787522446025,1.145923376083374,3.5630908012390137,-0.24116277694702148,-11.060258929104275,3.546036781311035,0.4876,-2.4579254044328587,0.9998888888888889
e50,1.0,1,193,1.1531712304462085,11.18886105038903,0.10670166015625,1.0490631826899268,0.04018621011213823,3.2817418074065987,-11.07354395497929,1.1497320334116619,3.560185511906942,-0.23825748761494955,-11.033311101616754,3.5437566005706786,0.4882,-2.4563449454881483,0.9998888888888889
e50,1.0,1,194,1.1572369289669124,11.19945737990466,0.10607488458806819,1.0384733135049993,0.04057340557813983,3.281354621052742,-11.083733656189658,1.1545888185501099,3.5574327309926352,-0.2355047067006429,-11.043059418233236,3.5410477325439453,0.4864,-2.454467153288333,0.9999111111111111
e50,1.0,1,195,1.1609121533957394,11.219231058250774,0.10574529474431818,1.0186896134506573,0.04102769251701168,3.2809003334153783,-11.103139812296087,1.1564889351526897,3.5567637284596763,-0.23483570416768393,-11.061907547166612,3.54099765625,0.4882,-2.4544325559470788,0.9999111111111111
e50,1.0,1,196,1.1631892072883518,11.158669856461612,0.10970436789772728,1.0792070871049708,0.041273149185475304,3.2806548841974954,-11.042350947856903,1.1593961318333943,3.555745840072632,-0.23381781578063965,-11.001255150519476,3.5398409194946288,0.4848,-2.4536306914250794,0.9999111111111111
e50,1.0,1,197,1.166945561089299,11.205155751921914,0.10499267578125,1.0327660021456806,0.04161001403223385,3.2803180163556878,-11.088461187752811,1.163509488105774,3.5549126466115317,-0.2329846223195394,-11.046972256469726,3.5395762660980226,0.4854,-2.453447424366412,0.9998444444444444
e50,1.0,1,198,1.1705836206674576,11.19836238297549,0.1055679598721591,1.0395761159333317,0.04203729761171748,3.279890725558454,-11.081304051659323,1.1671986977259319,3.5537776152292886,-0.23184959093729654,-11.039321415540908,3.5386800189971925,0.4848,-2.4528260792301224,0.9998
e50,1.0,1,199,1.1744639365510507,11.153974321755497,0.1097445401278409,1.0839137814261697,0.04239607718773186,3.279531954364343,-11.036527915434403,1.1706260840098064,3.553014596303304,-0.23108657201131186,-10.994394695197212,3.5383600929260255,0.4832,-2.452604443789879,0.9998666666666667
e50,1.0,2,0,2.0218367644331674,10.48473692482168,0.20108797940340908,1.7531664290211417,6.01994003220038,-2.6980120079083876,-10.282553269104524,1.9989420970280964,6.00086243947347,-2.678934415181478,-4.261829803382025,5.993571336364746,0.0806,-4.154427135527134,0.07995555555555556
e50,1.0,2,1,2.021715149283409,10.72014745798978,0.1625790127840909,1.5177191109819845,6.019913109866056,-2.6979850855740635,-10.517975910143418,1.9989309708277385,5.998795827229817,-2.6768678029378257,-4.497571112060547,5.991812496185303,0.0814,-4.153208188734576,0.08008888888888889
e50,1.0,2,2,2.0219502205198463,10.7000849572095,0.15884765625,1.5377920351245187,6.004270978949287,-2.6823429546572943,-10.497889930551702,2.0597893397013345,4.175187587738037,-0.8532595634460449,-4.491777700720893,4.175681703186036,0.1898,-2.8943620423689485,0.08055555555555556
e50,1.0,2,3,4.478791639886119,11.761835932731628,0.08345858487215908,0.4760570146820762,2.7347932403737847,0.5871347839182074,-10.673262113874609,2.805053154627482,2.428957939147949,0.892970085144043,-7.93760101691352,2.4336891300201415,0.4104,-1.686904818643257,0.341
e50,1.0,2,4,2.2296108190308916,11.71224104274403,0.07924604936079546,0.5256358561190692,2.294484181837602,1.0274438424543901,-11.489279952916233,1.6180936495463054,2.278094927469889,1.0438330968221028,-9.194698750983344,2.290226539993286,0.4484,-1.5874640604820103,0.44395555555555555
e50,1.0,2,5,1.4315419095483692,11.628044540231878,0.08898792613636364,0.6098721095106818,2.1095391694795,1.212388854812492,-11.48489036885175,1.240419864654541,2.1866634686787925,1.1352645556132,-9.375417416042751,2.1986298305511474,0.4722,-1.5239741361804773,0.4924222222222222
e50,1.0,2,6,1.1829790472984314,11.634226495569402,0.08911576704545454,0.6036813245578245,1.9734548675743016,1.3484731567176906,-11.51977105032314,1.039484937985738,2.111372391382853,1.210555632909139,-9.546514411756727,2.1243164196014406,0.4946,-1.4724638902382052,0.5295555555555556
e50,1.0,2,7,1.0727292272177609,11.650764400308782,0.08495783025568182,0.587121379646388,1.8527519994161346,1.4691760248758576,-11.55940529975024,1.0116538206736247,2.064892848332723,1.2570351759592693,-9.706861354234483,2.076030593109131,0.5038,-1.4389947341153166,0.5602
e50,1.0,2,8,1.034936678003181,11.67932636087591,0.08259765625,0.5585743283683603,1.7052505883303555,1.6166774359616367,-11.597898196090352,1.0274858872095745,2.04526956876119,1.2766584555308025,-9.892599397956001,2.051765421295166,0.505,-1.4221755137095708,0.5999111111111111
e50,1.0,2,9,1.0516284094615416,11.701327475634487,0.08017600319602272,0.5365621813318946,1.5888730307871646,1.7330549935048276,-11.614585052837025,1.0213623841603596,2.0244077841440835,1.2975202401479085,-10.025609200541178,2.027019409942627,0.5162,-1.405022788331745,0.6304
e50,1.0,2,10,1.0367108776488088,11.724436429413883,0.07919078480113637,0.513426042415879,1.4461063756184145,1.8758216466416011,-11.638448498465799,1.0187207857767742,2.0136659145355225,1.3082621097564697,-10.19264265323215,2.014508987426758,0.52,-1.39635134302812,0.6711777777777778
e50,1.0,2,11,1.0707606900144706,11.744357564232565,0.07519287109375,0.49352806400169025,1.3295254334807396,1.9924025948752055,-11.648441536860032,1.2854345639546711,2.0942970911661782,1.2276309331258137,-10.319197786627875,2.1046092918395995,0.5002,-1.4588039794954508,0.7000888888888889
e50,1.0,2,12,1.1942184547131711,11.73338657617569,0.07577126242897726,0.5045270432125438,1.3435944149439984,1.9783336066386916,-11.615654051303864,1.0190083583196003,2.0378754138946533,1.2840526103973389,-10.272020645989311,2.0418791236877443,0.5206,-1.415322763755632,0.6937333333333333
e50,1.0,2,13,1.0439925014295361,11.739593917673284,0.07653608842329546,0.49829126623543823,1.1055043437941507,2.2164236943830145,-11.645261937921697,1.026313344637553,2.027661681175232,1.2942663431167603,-10.539667194959852,2.0357788557052614,0.529,-1.4110944732662845,0.7617555555555555
e50,1.0,2,14,1.0967177115380764,11.760165664282711,0.07354847301136364,0.4777410463853316,1.009952035817233,2.311975987120108,-11.65329480713064,1.1814079682032268,2.1167744795481362,1.2051535447438557,-10.643633791266547,2.1142057483673096,0.516,-1.4654557944562858,0.7835111111111112
e50,1.0,2,15,1.1360182823105291,11.742777976122769,0.07493519176136364,0.4950962635603818,0.9553948407146063,2.366533176465468,-11.629740574143149,1.0895897150039673,2.086556355158488,1.2353716691335042,-10.674534447224936,2.094626762008667,0.5246,-1.4518847166610476,0.7969555555555555
e50,1.0,2,16,1.0960966331714934,11.753704168579794,0.07348899147727272,0.48416837643493305,0.7959219308739359,2.5260060890154405,-11.64579777284102,1.0743939876556396,2.1249382495880127,1.1969897747039795,-10.850079202270507,2.1300146339416504,0.5232,-1.476413684816132,0.8429333333333333
e50,1.0,2,17,1.100773248821497,11.751714831048792,0.07495982776988636,0.4861887720498172,0.671188448979096,2.6507395790381865,-11.643319893967021,1.102829933166504,2.1723674138387046,1.1495606104532878,-10.972170560879178,2.171901573562622,0.5302,-1.5054474313675703,0.8767333333333334
e50,1.0,2,18,1.102047897875309,11.789413051171737,0.0711465731534091,0.4484669660980051,0.573674135926095,2.748253895477815,-11.679775763641704,1.1405409574508667,2.225614388783773,1.0963136355082195,-11.106265043301052,2.2276269264221193,0.5208,-1.5440734042153252,0.8999777777777778
e50,1.0,2,19,1.1367601948705586,11.764095490629023,0.07308726917613637,0.4738373715769161,0.5083148211918094,2.8136131993748923,-11.650419473648071,1.0753945509592693,2.3084682623545327,1.0134597619374592,-11.142264964463976,2.3078880485534667,0.5158,-1.5997061040962794,0.9134888888888889
e50,1.0,2,20,1.089676008644429,11.769110836765982,0.07277166193181818,0.46876495670188556,0.4334666254845532,2.888461393388835,-11.660708720033819,1.0463001330693562,2.3172644774119058,1.0046635468800862,-11.227418972947863,2.3255429386138915,0.5218,-1.6119435952378223,0.9328888888888889
e50,1.0,2,21,1.0897157453000546,11.773572406985544,0.07295299183238636,0.46433098207820545,0.3749987660822543,2.9469292516058143,-11.665705296126278,1.0492968956629436,2.3530309200286865,0.9688971042633057,-11.290587150065104,2.3550009449005125,0.5198,-1.632362347739388,0.9464444444444444
e50,1.0,2,22,1.0744020014323972,11.79012583060698,0.07018776633522728,0.44778778742660175,0.31705247212878684,3.0048755529251965,-11.684924938461997,1.080757975578308,2.464148680369059,0.857779343922933,-11.3680310514662,2.459046802902222,0.5188,-1.704481399434774,0.9587333333333333
e50,1.0,2,23,1.0778657580641182,11.782117702744223,0.07171675248579545,0.4557832127267664,0.2779128964651715,3.044015124440193,-11.675447539849715,1.1101758480072021,2.556159496307373,0.7657685279846191,-11.397674792310927,2.554759411621094,0.5188,-1.770824342699343,0.9659111111111112
e50,1.0,2,24,1.116311570460146,11.786921712485226,0.07155029296875,0.45096606558019464,0.3045285123146393,3.0173995074900715,-11.675290557471188,1.0675721963246663,2.5441043376922607,0.7778236865997314,-11.370771311272515,2.534133821105957,0.5212,-1.7565277413052536,0.9564666666666667
e50,1.0,2,25,1.0702599253166805,11.775372461839156,0.07342928799715909,0.4625134766101837,0.2208915027705106,3.1010365310040386,-11.669474385001443,1.0407437483469646,2.53598960240682,0.7859384218851725,-11.448596296861437,2.538277127456665,0.5272,-1.7593997044954288,0.9763333333333334
e50,1.0,2,26,1.0821383222937584,11.770646545020016,0.07147372159090909,0.4672432108358903,0.19753865207630125,3.1243893707340415,-11.666344604708932,1.2200379769007366,2.7170019149780273,0.6049261093139648,-11.469222310892741,2.7243773708343504,0.507,-1.8883945517455638,0.9794666666666667
e50,1.0,2,27,1.1182735362513498,11.780434689738534,0.07146994850852273,0.4574423283338547,0.25591585717417975,3.0660121657631616,-11.670861179178411,1.032924771308899,2.6419564882914224,0.6799715360005697,-11.414973513115777,2.632513453674316,0.523,-1.8247192239916847,0.9625333333333334
e50,1.0,2,28,1.0633114142851396,11.777212896130301,0.07147483132102272,0.46069896627556195,0.21397839622064072,3.1079496294260025,-11.673684320666574,1.0310226281483967,2.7003164291381836,0.6216115951538086,-11.45971493648953,2.6988559574127198,0.5218,-1.8707044260411088,0.9729111111111111
e50,1.0,2,29,1.039956248280677,11.777597286484458,0.07288796164772728,0.4602883227846839,0.1757522548379546,3.146175766533071,-11.68533371253447,1.0235602060953777,2.778871456782023,0.5430565675099691,-11.509752117241753,2.776929070663452,0.513,-1.9248205216318317,0.9808444444444444
e50,1.0,2,30,1.08601286533204,11.7537318630652,0.07463556463068183,0.48415515368635004,0.21416251767765393,3.107765503905036,-11.652420136061581,1.0754632949829102,2.7313222090403237,0.5906058152516683,-11.438279782104493,2.7436931877136232,0.5186,-1.901783251740883,0.9693111111111111
e50,1.0,2,31,1.059275762939995,11.77559853141958,0.07378462357954546,0.46234260364012286,0.14336034968834033,3.1785676750269802,-11.676366957751187,1.0161957740783691,2.7476263840993247,0.5743016401926676,-11.533165162319607,2.7614147216796874,0.5216,-1.9140669294335886,0.9873333333333333
e50,1.0,2,32,1.0323674269020557,11.781479255719619,0.07134943181818182,0.4564245600592006,0.10859438726170496,3.213333635167642,-11.699565134265207,1.0279592672983806,2.755940596262614,0.5659874280293783,-11.590996389600965,2.764066316986084,0.531,-1.9159048315045701,0.9936
e50,1.0,2,33,1.0371791161596775,11.779903921214016,0.07276100852272728,0.4579945071177049,0.09839352279562842,3.2235345014116983,-11.691318154335022,1.0203334887822468,2.788075049718221,0.5338529745737711,-11.592954842631022,2.785473570251465,0.5218,-1.9307431382060647,0.995
e50,1.0,2,34,1.0371569510210643,11.785323473540219,0.07195490056818182,0.45261674983934924,0.09700703678059984,3.224920989437537,-11.69386448101564,1.0348035097122192,2.8419886430104575,0.47993938128153485,-11.59694473707411,2.8399745597839354,0.526,-1.968520497502927,0.9947111111111111
e50,1.0,2,35,1.0359890532087197,11.787555141882462,0.07150923295454546,0.45035782727328216,0.10285386616702784,3.219074161215262,-11.696779988028787,1.0073357820510864,2.8672499656677246,0.4546780586242676,-11.593895472039117,2.8628123638153076,0.5258,-1.984350355913832,0.9934444444444445
e50,1.0,2,36,1.0248575234277681,11.798223739320582,0.07034401633522727,0.4397033751010895,0.0818205495068634,3.240107476711273,-11.714146158911966,1.0143210490544636,2.8660961786905923,0.4558318456013997,-11.632275284491644,2.8664252071380614,0.52,-1.98685470573555,0.9965111111111111
e50,1.0,2,37,1.0262058102949099,11.80560816418041,0.07132790305397728,0.4322875900702043,0.07329763986424288,3.2486303760246797,-11.723106194626201,1.0000094374020894,2.878244956334432,0.44368306795756024,-11.649810433281793,2.874828497314453,0.5212,-1.9926793910533291,0.9973111111111111
e50,1.0,2,38,1.0271114713766358,11.797010665590113,0.07105002663352272,0.44087951156226074,0.07997705645605245,3.241950961676511,-11.71319305896759,1.033494472503662,2.8951973915100098,0.4267306327819824,-11.633357166714138,2.8965151054382323,0.5196,-2.0077113826603474,0.9962666666666666
e50,1.0,2,39,1.0237121578644623,11.79688001762737,0.07186323686079545,0.44097407026724383,0.07777797765183178,3.2441500411792235,-11.71516530080275,1.0106895168622334,2.9083499908447266,0.4135780334472656,-11.637500101047092,2.90662222328186,0.523,-2.014717084586347,0.9963333333333333
e50,1.0,2,40,1.0283464034172622,11.795839575203983,0.07104625355113636,0.4420147795568813,0.07182641822675412,3.2501016042449256,-11.71593364802274,1.0234131415685017,2.9565580685933432,0.3653699556986491,-11.644086859130859,2.9495768104553224,0.5186,-2.044490807194248,0.9965111111111111
e50,1.0,2,41,1.0423154167153619,11.802292531186884,0.07132834694602273,0.43563416600227356,0.08447600143368948,3.2374520274725826,-11.712049565531991,1.017040451367696,2.963038126627604,0.358889897664388,-11.627691392347547,2.946877020263672,0.5182,-2.042619580589354,0.9947777777777778
e50,1.0,2,42,1.0733283643018117,11.783762389963323,0.07274236505681818,0.454164903272282,0.15897450314580716,3.1629535162990745,-11.688194253227927,1.0584081411361694,2.9983340899149575,0.3235939343770345,-11.529210851881238,2.9902130241394045,0.5158,-2.0726577912494855,0.9752888888888889
e50,1.0,2,43,1.039496104486964,11.76318963549354,0.07549960049715909,0.47473042526028375,0.10438892452723601,3.2175391018390656,-11.674949066205459,1.0159095525741577,2.966151316960653,0.35577670733133954,-11.570568206278484,2.9590907428741455,0.5174,-2.051085551889953,0.9910444444444444
e50,1.0,2,44,1.0265986296263607,11.776283665136857,0.07264715021306818,0.4616235562346198,0.06732950541614131,3.254598520018838,-11.688658513806082,0.9937142729759216,2.9918816884358725,0.3300463358561198,-11.621373781840006,2.9825744110107424,0.524,-2.0673630859214778,0.9982222222222222
e50,1.0,2,45,1.0150002556091005,11.751942932605743,0.07573930220170455,0.4859606393358924,0.06070543332448737,3.2612225941636344,-11.678962301124226,1.008575201034546,3.0048940181732178,0.3170340061187744,-11.618099570719401,2.993189733505249,0.515,-2.0747210091702857,0.9982888888888889
e50,1.0,2,46,1.0227989015931434,11.780563446608456,0.07403586647727273,0.45731464299288666,0.05689418881030923,3.2650338384238156,-11.704549670219421,1.0170937379201253,3.034554958343506,0.28737306594848633,-11.647771565924751,3.025848914718628,0.5096,-2.09735876577392,0.9987777777777778
e50,1.0,2,47,1.02640794522383,11.78511200167916,0.07171408913352273,0.4527840411121195,0.061875335152514956,3.2600526836785404,-11.701457440853119,1.0236272811889648,3.066708246866862,0.2552197774251302,-11.639658153788249,3.0605278579711914,0.5146,-2.121396233296236,0.9978444444444444
e50,1.0,2,48,1.0212216638028622,11.784572622992776,0.07255082563920455,0.4533296105536548,0.053460698638280686,3.2684673247012226,-11.710325251926076,1.0050496657689412,3.050378163655599,0.27154986063639325,-11.656956143866646,3.041199024581909,0.515,-2.107998652752454,0.9986666666666667
e50,1.0,2,49,1.0206023888154463,11.798859655857086,0.06997136896306819,0.43904730542139575,0.054481345588680015,3.2674466886303644,-11.724142464724453,1.011910359064738,3.059439023335775,0.26248900095621747,-11.66967905561659,3.0603566844940184,0.5164,-2.1212776124794503,0.9983555555555556
e50,1.0,2,50,1.0204682614315639,11.791255062276667,0.07122736150568182,0.4466793618418954,0.046655991008843885,3.2752720320766624,-11.710967329415409,1.0069611469904582,3.060464064280192,0.2614639600118001,-11.664243554348415,3.055185335159302,0.5124,-2.117693105789455,0.9991777777777778
e50,1.0,2,51,1.011978100646626,11.787799190391194,0.07180486505681817,0.45008641616864636,0.04596796767278151,3.2759600688110697,-11.718379952690817,0.9977900584538778,3.086573044459025,0.23535497983296713,-11.672372607760959,3.0876263900756835,0.5134,-2.1401796214543505,0.9992222222222222
e50,1.0,2,52,1.0191202214495703,11.81905134157701,0.06697021484375,0.4188659719445489,0.05048795031722297,3.2714400752024217,-11.743908616629513,1.0075902342796326,3.1062088012695312,0.21571922302246094,-11.693398684861926,3.1078908012390136,0.516,-2.154225760467227,0.9980444444444444
e50,1.0,2,53,1.021652371368625,11.821000234647231,0.07013250177556818,0.41688094626773486,0.058774485549127516,3.263153536753221,-11.743374580686742,0.9988607962926229,3.1075931390126548,0.21433488527933756,-11.684720037841798,3.1104533317565917,0.5108,-2.156001918125979,0.9974888888888889
e50,1.0,2,54,1.0135443335907026,11.793924976478923,0.07267400568181819,0.4439235438000072,0.04301562951877713,3.2789123938842253,-11.728244445540689,1.0099382797876995,3.121903340021769,0.200024684270223,-11.685490386284723,3.12098475151062,0.5076,-2.163301844205871,0.9992888888888889
e50,1.0,2,55,1.019890857013789,11.826366836374456,0.06700239701704545,0.411520780487494,0.0419626346768134,3.2799653857946396,-11.751144988970323,1.0007493297259014,3.1174375216166177,0.20449050267537436,-11.70933652106391,3.110696029663086,0.5124,-2.1561702228352253,0.9992444444444445
e50,1.0,2,56,1.0191180519759655,11.80351736870679,0.06940252130681818,0.4344053417444229,0.046527840228835965,3.2754001766443253,-11.729315335100347,1.0056978662808735,3.1289791266123452,0.19294889767964682,-11.682970490010579,3.1277494930267333,0.5066,-2.167990708252962,0.9982
e50,1.0,2,57,1.0422272980213165,11.774268329143524,0.07381436434659092,0.463622584939003,0.07982070691121573,3.242107315496965,-11.682898163795471,1.0068207581837971,3.167896588643392,0.15403143564860025,-11.603210951063367,3.154255736541748,0.5044,-2.1863636233649055,0.9909777777777777
e50,1.0,2,58,1.0073923106220635,11.798398473046042,0.07103471235795454,0.43945940109816467,0.04618694902059029,3.275741077282212,-11.736606635830618,1.000358243783315,3.145158370335897,0.17676965395609537,-11.690428429158528,3.1365151321411133,0.5098,-2.174066563257783,0.9986222222222222
e50,1.0,2,59,1.0089789358052341,11.812268246303905,0.06886408025568182,0.4256208823485808,0.04000058397650719,3.2819274460727517,-11.750776691870255,1.0010428826014202,3.1615066528320312,0.16042137145996094,-11.710751486375596,3.148345496749878,0.5128,-2.1822667660540547,0.9992666666666666
e50,1.0,2,60,1.010047828609293,11.814746444875544,0.06824418501420454,0.4231604893099178,0.03659099220848558,3.2853370281783016,-11.74815661798824,1.0048433939615886,3.1422019004821777,0.17972612380981445,-11.711733855014376,3.1322051452636717,0.5148,-2.1710792967817016,0.9995111111111111
e50,1.0,2,61,1.0084328813986345,11.799969564784657,0.07062477805397728,0.4378558532758193,0.036747435118410395,3.2851805957880886,-11.734194392507726,0.9998579621315002,3.1501427491505942,0.1717852751413981,-11.697695305548773,3.1426232990264893,0.5176,-2.1783005533650326,0.9994666666666666
