experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,,epochs,run_count,train_z_norm_mean,train_z_norm_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,train_aux_loss_mean,train_aux_loss_std,valid_z_norm_mean,valid_z_norm_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std,train_H_zCx_mean,train_H_zCx_std,train_I_xz_mean,train_I_xz_std,valid_H_zCx_mean,valid_H_zCx_std,valid_I_xz_mean,valid_I_xz_std,valid_aux_loss_mean,valid_aux_loss_std
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,127,3,9.170060411547169,0.632020907809122,6.385210863568567,0.9216669789124801,0.4438353752367424,0.0641997077180138,5.852678240248651,0.9216632858289423,1.413468308334476e-05,1.9220859933637328e-05,3.3219138943787776,1.9219048727890365e-05,,,9.110442161560059,0.601350875083476,6.140525605943469,0.155648427796149,-2.8185975816514754,0.1556484277961491,1.4135088302801133e-05,1.9221065011480253e-05,6.0971053670247395,0.20050051055364418,0.5450666666666667,0.004437717130837994,-4.226191403636155,0.138976528840403,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,128,3,9.193428679849161,0.6170068597075803,6.359293650497089,0.9122136980468253,0.4460116299715909,0.06292575920182956,5.878594411141944,0.9122115105226956,1.363464709518694e-05,1.8712889665375695e-05,3.3219143933419026,1.8714517503963653e-05,,,9.132479879591202,0.5864602142768286,6.149109522501628,0.1619919447707251,-2.8271814982096353,0.16199194477072504,1.3637118175776978e-05,1.8717213825428745e-05,6.106637995910645,0.2078448529937884,0.5440666666666667,0.004001666319589049,-4.2327990045120325,0.14406705521259305,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,129,3,9.21695370204521,0.6006511853806328,6.343424012263616,0.9092644124898936,0.44667221531723483,0.06274836441097105,5.894472172766021,0.9092805943845015,1.3120802218397232e-05,1.814316198955115e-05,3.321914899529833,1.8140697226386688e-05,,,9.156753328111435,0.5689866563633053,6.156396494971381,0.16612571217839564,-2.8344684706793895,0.1661257121783953,1.312257677479162e-05,1.814688262402658e-05,6.1133800364176425,0.21194047707354832,0.5458,0.004256759330758535,-4.237472201091201,0.1469059867228978,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,130,3,9.241965820391973,0.5829590837308551,6.323635943008192,0.9091095167498482,0.44817538174715904,0.06297522722042778,5.9142650745131755,0.9091041951629774,1.266082593916322e-05,1.7641518645727998e-05,3.3219153632720313,1.7640950162767727e-05,,,9.181401252746582,0.5509020189274767,6.167176511552598,0.17345153303866165,-2.8452484872606068,0.17345153303866218,1.265771908791201e-05,1.763571939294394e-05,6.124631439208984,0.21940869386815143,0.5440666666666667,0.003511884584284219,-4.245271185815575,0.15208249096324092,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,131,3,9.267954177928694,0.5623312730993065,6.305720181176156,0.9089665852179657,0.4494633345170455,0.06354721399332679,5.9322058793270225,0.908946682704762,1.2214069465677609e-05,1.7133936297312373e-05,3.3219158071460146,1.7133225622209006e-05,,,9.20783265431722,0.5291992308282777,6.180808279249402,0.18444491225075174,-2.8588802549574113,0.18444491225075163,1.221335160353192e-05,1.7132365439012758e-05,6.138136129252115,0.23068269050150372,0.5443333333333333,0.0037541088600803003,-4.2546318264669125,0.1598970615706813,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,132,3,9.294629154783308,0.5402563286886439,6.290546136372018,0.9060248291411442,0.45065799597537876,0.06287651703147228,5.947353132746436,0.9060131400428656,1.1790001383532756e-05,1.6662661261039903e-05,3.3219162311517834,1.666774031052987e-05,,,9.235613399081762,0.5045768221409418,6.189208030700684,0.1897038760279353,-2.8672800064086914,0.1897038760279357,1.17889698146394e-05,1.666074870751353e-05,6.1454938148498535,0.23532345936351817,0.5448,0.003903844259188613,-4.259731686883107,0.16311384242727356,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,133,3,9.323961812438386,0.5135054907521803,6.273542122407394,0.9062423480349161,0.45192094282670453,0.06276973447754033,5.964380611072888,0.9062497298390073,1.137529370211179e-05,1.617869852303523e-05,3.3219166474811956,1.6178892935439372e-05,,,9.266002125210234,0.4773764312284411,6.1962839762369795,0.19472969953409722,-2.874355951944987,0.19472969953409638,1.1375615186733302e-05,1.617884550464443e-05,6.153945115661621,0.24100098718142413,0.5445333333333333,0.004239496825489223,-4.265589693652198,0.16704910747082022,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,134,3,9.355483150843417,0.4838747000521612,6.245194506464582,0.8903838834953438,0.45412841796875,0.06149459686437881,5.9927051004135246,0.8904082328370512,1.101075771499161e-05,1.5768792065637927e-05,3.321917015494723,1.5769574264474882e-05,,,9.29855759938558,0.4469684594352105,6.206048329671224,0.20234392457163955,-2.884120305379232,0.20234392457163908,1.1010166119174553e-05,1.576741663087051e-05,6.162909254455567,0.24810345419864238,0.5433333333333333,0.0034312291286554,-4.271803289261041,0.17197219214237883,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,135,3,9.389932112260297,0.4502108722862943,6.233804150061174,0.8957784094220256,0.45540024266098483,0.06304266341367828,6.004082496419097,0.8957881646856012,1.0625958089562028e-05,1.5298185928369877e-05,3.3219174024733626,1.530300197631418e-05,,,9.33468108707004,0.4121489024187107,6.217090023888482,0.20966718461564623,-2.8951619995964895,0.20966718461564654,1.0626305889120514e-05,1.5298573970865094e-05,6.174705207824708,0.25623722066321514,0.5438666666666667,0.0028023799409311015,-4.279979473595586,0.17761020181771225,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,136,3,9.42703109618389,0.4122233771268922,6.213987453417345,0.8912492620068572,0.4559243312026515,0.062196667129258455,6.0238930483659106,0.8912711283831575,1.0271418964715863e-05,1.4859383711530346e-05,3.321917747909372,1.4857649142748545e-05,,,9.37324587504069,0.3735417027355003,6.22576559914483,0.2154298795058833,-2.903837574852837,0.2154298795058832,1.027149677888196e-05,1.4860100694548941e-05,6.183728122202555,0.26286865236308715,0.5439333333333334,0.003208322510804264,-4.286233802303593,0.18220672077265918,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,137,3,9.466679137764556,0.36911530949306803,6.199370526003115,0.8886065766680434,0.45707556522253784,0.061653065505200576,6.038534421812405,0.8885649368483322,9.94063088081513e-06,1.4453218597896705e-05,3.321918081605073,1.4451779798736047e-05,,,9.414729224310982,0.3322321316664989,6.232582728068034,0.21912700636793805,-2.9106547037760415,0.2191270063679381,9.942074864176431e-06,1.445589769282079e-05,6.191044882202148,0.26687759809074846,0.544,0.0035999999999999643,-4.2913053736241125,0.18498547029131865,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,138,3,9.510012328624725,0.3223007534920859,6.182710573528752,0.886039237603935,0.4586405066287879,0.06157231076155506,6.055161654949188,0.8860079910904651,9.608840144138776e-06,1.4041585876799222e-05,3.321918413494572,1.4050079636659583e-05,,,9.459361606174044,0.2901484765724399,6.242043230268691,0.2256809217620238,-2.920115205976698,0.22568092176202398,9.605870431551012e-06,1.4036602533585258e-05,6.200090960693359,0.27297602653228026,0.5434,0.0019697715603592394,-4.297575612847658,0.189212505211301,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,139,3,9.557682006648092,0.2720277001696149,6.162156033696551,0.8760955582150048,0.4599101118607954,0.06066594871995035,6.075734726407312,0.8760861021513229,9.275159707106633e-06,1.3607551833152082e-05,3.321918753511978,1.3608640013507538e-05,,,9.508131874932184,0.24930732905748104,6.253151363796658,0.2330983182750581,-2.931223339504666,0.23309831827505773,9.274244571719869e-06,1.3606064393962994e-05,6.210109484863281,0.27994552216580343,0.5432,0.0026229754097208523,-4.304519886984367,0.19404337016195145,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,140,3,9.608663416270053,0.22362748761174722,6.151113279841162,0.8797946657990714,0.4603055456912879,0.061325608184851034,6.086814138022336,0.8797790202118114,8.985101761821268e-06,1.3242198856239643e-05,3.3219190434072954,1.3248432747578151e-05,,,9.561360677083334,0.21558467974068504,6.260581228468152,0.23804918823818397,-2.9386532041761613,0.23804918823818386,8.988547009337506e-06,1.3248175303707046e-05,6.218481891632081,0.28539847521931183,0.5435333333333334,0.002837839553838982,-4.310323313676202,0.1978231186346494,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,141,3,9.664010363997836,0.1810590316234869,6.132194379965465,0.8854731754313957,0.46221990411931824,0.06216378334810202,6.105687674247857,0.8854628215013288,8.706932293647744e-06,1.2894104328693466e-05,3.3219193215623046,1.2901071104187548e-05,,,9.61797226799859,0.20173029993611583,6.2709299723307295,0.2454678028091265,-2.949001948038737,0.24546780280912645,8.706695471964512e-06,1.289387769623071e-05,6.228577328745524,0.2931413115667213,0.5421999999999999,0.0024979991993593995,-4.3173208812396675,0.2031901097452368,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,142,3,9.722702691049287,0.16053717560708142,6.115849596984458,0.8673030856508854,0.46297762784090907,0.060544498840177846,6.122071845061851,0.8673070027910752,8.43104089783124e-06,1.2525993568266335e-05,3.321919597459562,1.2523235824033726e-05,,,9.680657492743599,0.21497751884429603,6.273841116163466,0.2456857940274575,-2.9519130918714733,0.24568579402745766,8.430425074025321e-06,1.2525086509131789e-05,6.23256010462443,0.2941781538793936,0.5437333333333334,0.003360555509634282,-4.32008158959259,0.20390889485230415,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,143,3,9.78803331743587,0.17877556979498663,6.104155042857834,0.8686500060689707,0.46353597005208336,0.060446049470003774,6.133747887430769,0.8686610623470267,8.157341248489283e-06,1.2161865648973514e-05,3.321919863422712,1.21613217248135e-05,,,9.747178183661566,0.2601842138019705,6.287821504804824,0.2546859355184063,-2.9658934805128307,0.25468593551840657,8.15661596473176e-06,1.2160683535635794e-05,6.246262578328451,0.3029731872862839,0.5429333333333334,0.0027006172134038885,-4.329579359846334,0.2100049337763671,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,144,3,9.855480062239097,0.2351096798255452,6.089588382930466,0.8653468269802201,0.4654626834753788,0.06062533529491215,6.148338679111364,0.8653404053940201,7.908650689488056e-06,1.1833024899860761e-05,3.3219201135815997,1.1832777178696464e-05,,,9.81596416897244,0.32951984238967796,6.293325477176243,0.2584565631335176,-2.97139745288425,0.2584565631335183,7.90753031505018e-06,1.1831385325288369e-05,6.252331799570719,0.3073164587036621,0.5426666666666666,0.002610236260060269,-4.333786229581636,0.21301568237414178,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,145,3,9.92772436322588,0.31128114857993405,6.0710054428288425,0.8523733961406379,0.46601532907196974,0.05952114073147249,6.1669348135139,0.8523832801574971,7.639979092141058e-06,1.1461834512279806e-05,3.321920382254051,1.1463010512635123e-05,,,9.889797422620985,0.41309124544207754,6.302713076273601,0.2639956140678534,-2.980785051981608,0.2639956140678525,7.640042506631693e-06,1.1461983219212184e-05,6.260886078135172,0.3121720096801695,0.543,0.003994996871087647,-4.33971561548153,0.21638109305064282,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,146,3,10.002877553304037,0.4027852120352937,6.056834138704069,0.8531440491054835,0.46738185073390154,0.059380508337556884,6.181061140515588,0.8531504701041106,7.406111614030514e-06,1.1152631375617877e-05,3.3219206138993758,1.1148998627715931e-05,,,9.96793344285753,0.5071609950764893,6.310688071780734,0.2680656633788092,-2.988760047488743,0.268065663378809,7.406523208643463e-06,1.1153688102630258e-05,6.270059698486328,0.31765133186110456,0.5424,0.0030000000000000027,-4.346074323016215,0.22017901806829412,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,147,3,10.084226523384904,0.5049273593592838,6.046599675308575,0.8523944345600151,0.46767245205965907,0.0594009238571927,6.191276929595253,0.8523999690293272,7.1631186976832604e-06,1.0823007556349377e-05,3.321920860897411,1.0829875050464039e-05,,,10.052339235941568,0.6133311792065542,6.319683233896892,0.2746000481595252,-2.997755209604899,0.2746000481595257,7.163784360458252e-06,1.0823896195928156e-05,6.278948039245606,0.32437135336091727,0.5421333333333332,0.0028448784391135935,-4.35223516011697,0.22483708578439793,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,148,3,10.17061759486343,0.6154360295240047,6.031891169873151,0.8434638808886732,0.4683965879498106,0.0600827474717082,6.205993562936783,0.8434584746686423,6.943580776857577e-06,1.0514573358188863e-05,3.321921082608627,1.0515859834081908e-05,,,10.140552308824327,0.7223306271527948,6.329693847232395,0.2800645925818546,-3.0077658229404025,0.28006459258185484,6.943991785764983e-06,1.0515100629779491e-05,6.289109004974365,0.32962100548774304,0.5424000000000001,0.0030265491900842404,-4.359278281409089,0.22847589741880994,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,149,3,10.261318627632024,0.7308583891815821,6.019636081926751,0.8343574278068753,0.46907012014678034,0.057176824105332244,6.218246666770994,0.834387601672742,6.712050729198246e-06,1.01862087543392e-05,3.3219213219303074,1.019366216763335e-05,,,10.23444864484999,0.8404051185057888,6.337276034884982,0.28318650171347953,-3.015348010592991,0.2831865017134793,6.7129872549803285e-06,1.018796130050429e-05,6.296962052408855,0.3335507422918843,0.5416,0.002433105012119344,-4.364721640880099,0.2311998413130389,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,150,3,10.357457691972906,0.8500386119849329,6.011154881932519,0.8326514027964548,0.47063409978693177,0.0584952259902781,6.22674137263587,0.8326449455761082,6.519478405858144e-06,9.922809995882903e-06,3.3219215115814493,9.930514606841558e-06,,,10.332093344794378,0.9615849791518785,6.343776332007514,0.2865438424251633,-3.0218483077155223,0.286543842425163,6.519848188182314e-06,9.923843585332649e-06,6.302668074798585,0.3365739898891722,0.5421333333333334,0.002858904218985472,-4.368676651079249,0.233295266178703,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,151,3,10.457207159562545,0.9714047420740389,5.99722407893701,0.8305039137557042,0.4713540926846591,0.0588126848684467,6.240695332938974,0.8305266504988567,6.308828802508429e-06,9.623015070371885e-06,3.321921718843056,9.629663493359316e-06,,,10.433759795294868,1.085281085670775,6.351540300581191,0.2897142915621572,-3.029612276289198,0.28971429156215667,6.310225574055005e-06,9.625397122828517e-06,6.31148906809489,0.34057786424170483,0.5425333333333334,0.004119870548128096,-4.374790979487577,0.23607067363658257,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,152,3,10.561473552024726,1.097909114313649,5.9857186557668625,0.8268643823019229,0.4719470584753788,0.057720309814268726,6.2521860744013935,0.8268519587709141,6.12350001019584e-06,9.357224544454155e-06,3.3219219044302446,9.354988101626406e-06,,,10.540691587660048,1.2105974495201342,6.359380616082085,0.2950385236747464,-3.037452591790094,0.2950385236747458,6.121440826346872e-06,9.35387804634041e-06,6.319230465952555,0.34560707548833325,0.5412666666666667,0.002995552258488142,-4.380156995629444,0.23955661417666696,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,153,3,10.67190297083421,1.2264818838958556,5.9746698818423525,0.8204351600216762,0.47320312499999995,0.05600067230928198,6.263242877794035,0.8204216085894925,5.9330919237531745e-06,9.082991456477402e-06,3.3219220850503803,9.079183736833964e-06,,,10.653835720486109,1.3412688672637183,6.369296285841199,0.29854132976590364,-3.047368261549208,0.2985413297659035,5.93015407578066e-06,9.077583198421106e-06,6.329098277028401,0.34976428704734563,0.5411333333333334,0.0038279672586547806,-4.3869966445761195,0.24243819641910425,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,154,3,10.787364013267286,1.3587943578490522,5.959577112486869,0.8106526676843462,0.47419870087594695,0.05678176277720985,6.278340289087006,0.8106289191649618,5.746858269531278e-06,8.806240787467007e-06,3.3219222665736168,8.800846698431626e-06,,,10.771464983622232,1.4731840586523461,6.377580377790664,0.30454835451845835,-3.0556523534986706,0.30454835451845863,5.746612928829496e-06,8.806004605499675e-06,6.33689454498291,0.35514783695050606,0.5405333333333333,0.0028728615235220304,-4.392400531844963,0.24616968347878473,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,155,3,10.90599949612762,1.4895618417871053,5.948932394836888,0.803900403801556,0.47505726207386356,0.05653860492076858,6.2889778370207,0.8039082634521603,5.565649397085232e-06,8.545993978012163e-06,3.3219224503546045,8.533779567777195e-06,,,10.891318639119467,1.6007844540347347,6.3855539957682295,0.3065968027238554,-3.063625971476237,0.3065968027238546,5.565698627904364e-06,8.546002955549848e-06,6.3465074562072745,0.3585457150359047,0.5415333333333333,0.0034947579792216337,-4.399063832642717,0.24852492273151525,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,156,3,11.028900435476592,1.6189288698563689,5.939154242024277,0.8039867124502179,0.475588896780303,0.056571304793033676,6.298734027327913,0.804000356250732,5.393705792680194e-06,8.287429921329074e-06,3.3219226232983847,8.274314538320088e-06,,,11.014721128675673,1.7272541567036699,6.394728660583496,0.31311879520233127,-3.072800636291504,0.31311879520233193,5.395054903889711e-06,8.289608266609993e-06,6.3545134745279945,0.3644726589479352,0.5408,0.002505992817228362,-4.404613216916119,0.2526332779968785,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,157,3,11.153579139348231,1.7446322539337817,5.924872546484976,0.7959741567198733,0.47627485795454544,0.05669082956465612,6.313000409892112,0.795995520369049,5.23130606943527e-06,8.049718039754839e-06,3.321922787211158,8.050355918085034e-06,,,11.146011034647623,1.8574941192317924,6.401433520846896,0.3150851053705836,-3.079505496554905,0.3150851053705835,5.230056027891839e-06,8.047635712867597e-06,6.361690605926515,0.367165234000633,0.5422,0.002821347195933114,-4.409587845865185,0.25449974718879426,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,158,3,11.290081197565252,1.8762712795944805,5.91634280663548,0.7876855816034259,0.4768362334280303,0.05495772898364408,6.321555302901701,0.7876773546323105,5.067018583839867e-06,7.80377705009745e-06,3.321922952478582,7.805436038728498e-06,,,11.284577051798502,1.992880374826739,6.4110960430569115,0.31946517525968204,-3.0891680187649198,0.3194651752596814,5.067369378053223e-06,7.80416219277942e-06,6.371740737406412,0.37201491408972065,0.5409333333333333,0.0035118845842842744,-4.4165540978888025,0.25786098060522794,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,159,3,11.432794016419036,2.014321169549474,5.90706547462579,0.7796252433009814,0.47766557173295454,0.05492046868868878,6.330824513326991,0.7796230253050599,4.908484892937687e-06,7.563143529935142e-06,3.3219231222615093,7.573354379789768e-06,,,11.430273267957899,2.1308544602051724,6.419757260216606,0.32265075621743744,-3.0978292359246153,0.3226507562174368,4.9094281450127e-06,7.564879475255989e-06,6.3805156977335615,0.3752216045137849,0.5416,0.0030000000000000027,-4.422636538166404,0.260083672174043,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,160,3,11.583009132833192,2.157056420664086,5.889285867864435,0.7791510807210431,0.4790225497159091,0.05385518248901944,6.348602250669941,0.7791410412605149,4.758136329224334e-06,7.3320696106600455e-06,3.32192328165878,7.336740011950074e-06,,,11.587112320794,2.2762939140119194,6.429852114783394,0.3286012853051144,-3.1079240904914003,0.328601285305115,4.758228653372498e-06,7.332233486373055e-06,6.391221780904135,0.38209871938018725,0.5409999999999999,0.003340658617698069,-4.430057287287402,0.2648506237728495,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,161,3,11.747140436461477,2.3122458522784783,5.8842601812247075,0.775411204464385,0.47898200757575754,0.0538275222920894,6.353632153886738,0.7754014734140806,4.606003279981938e-06,7.101394264454209e-06,3.321923432025043,7.1089649931941836e-06,,,11.757463137308756,2.4389667583679775,6.439382500118679,0.33104996689125793,-3.1174544758266873,0.33104996689125776,4.606862251678952e-06,7.103030944706514e-06,6.3997955380757645,0.3836368899807511,0.5412,0.003078960863668134,-4.43600036390579,0.26591693083791984,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,162,3,11.925112812808067,2.481226161382259,5.874836518908992,0.763958274225361,0.4799464370265151,0.0541157543473182,6.363076987591657,0.7639599704930634,4.466809781207686e-06,6.889953445061553e-06,3.3219235706509966,6.908918913479757e-06,,,11.941333558824326,2.6161791622113357,6.445244948069255,0.3339928710632515,-3.123316923777262,0.3339928710632518,4.467263319256071e-06,6.890756272609392e-06,6.40608967183431,0.386440991408509,0.5410666666666667,0.0028023799409311943,-4.440363243138264,0.2678605859773108,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,163,3,12.11795860709566,2.6699805527437603,5.866808367497993,0.7555596860464123,0.4807157019412878,0.0530718691554261,6.371083757190994,0.7555525149888522,4.323991862208207e-06,6.6679440905343395e-06,3.321923713340904,6.683816043599464e-06,,,12.148417578803167,2.823340937486261,6.453646077050102,0.3358502469998829,-3.1317180527581114,0.3358502469998829,4.324375039671698e-06,6.66877931083494e-06,6.415027186584472,0.389447509792765,0.5418000000000001,0.002622975409720759,-4.446558223935779,0.26994460446213486,1.0,0.0,,,,,,,,,,
QminimalityEpochs,cifar10,e300,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,10,1,-0.1,default,transformer,164,3,12.33987790888006,2.8998874298701733,5.859248592998042,0.7536808703923787,0.480592743844697,0.052827653671603456,6.378672935745932,0.7536648896523448,4.192813695428041e-06,6.466129603451037e-06,3.3219238451936026,6.475419330249354e-06,,,12.381835301717123,3.067204366122398,6.462741057078044,0.33853129376008206,-3.1408130327860513,0.3385312937600824,4.1922770580337476e-06,6.4652395439492575e-06,6.424574229939779,0.39248290719478346,0.5416,0.0028000000000000247,-4.4531756699551694,0.2720485178151727,1.0,0.0,,,,,,,,,,
