model,beta,mchead,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cdib,0.01,3,2,16,-0.23782171760689128,2.2694984172821044,0.5256,0.9978888888888889
cdib,0.01,3,2,17,-0.24963330280564047,2.3574576595306396,0.5242,0.9978
cdib,0.01,3,2,18,-0.2598913740418174,2.468420024871826,0.5194,0.9979555555555556
cdib,0.01,3,2,19,-0.2706877586408095,2.505785411453247,0.5228,0.9974
cdib,0.01,3,2,20,-0.2814541137088429,2.604759288406372,0.5176,0.9971333333333333
cdib,0.01,3,2,21,-0.29012335077632556,2.7089269374847413,0.514,0.9967777777777778
cdib,0.01,3,2,22,-0.29954612006707626,2.7658286781311037,0.5156,0.9970444444444444
cdib,0.01,3,2,23,-0.3104309043754231,2.8618097568511964,0.5116,0.9963333333333333
cdib,0.01,3,2,24,-0.3179126548940485,2.9261579277038576,0.5128,0.9964222222222222
cdib,0.01,3,2,25,-0.33050876473947005,2.953099216461182,0.5166,0.9961555555555556
cdib,0.01,3,2,26,-0.33820853724046185,3.110418784713745,0.5096,0.9960888888888889
cdib,0.01,3,2,27,-0.34518749581683766,3.1309126876831055,0.5088,0.9960888888888889
cdib,0.01,3,2,28,-0.3554856873512268,3.203063472747803,0.5112,0.9956666666666667
cdib,0.01,3,2,29,-0.36232177407091315,3.287543411254883,0.5044,0.9953333333333333
cdib,0.01,3,2,30,-0.37003405086777424,3.3454129859924318,0.5052,0.9954666666666667
cdib,0.01,3,2,31,-0.3775816812168468,3.3794703929901124,0.5038,0.9953777777777778
cdib,0.01,3,2,32,-0.3847727551763708,3.409969052886963,0.5058,0.9954222222222222
cdib,0.01,3,2,33,-0.39324591015035454,3.510484917831421,0.502,0.9953777777777778
cdib,0.01,3,2,34,-0.39869970339428296,3.5425851669311523,0.504,0.9949111111111111
cdib,0.01,3,2,35,-0.40680121248852125,3.6024297019958498,0.4988,0.9948666666666667
cdib,0.01,3,2,36,-0.41166150309822774,3.6440859298706054,0.5026,0.994
cdib,0.01,3,2,37,-0.414987033514543,3.65207187538147,0.504,0.9943111111111111
cdib,0.01,3,2,38,-0.42343751649856565,3.680620502090454,0.5032,0.9946888888888888
cdib,0.01,3,2,39,-0.4284385960492221,3.7805461814880372,0.4984,0.9947333333333334
cdib,0.01,3,2,40,-0.4350313217900016,3.76554349861145,0.4982,0.9944666666666667
cdib,0.01,3,2,41,-0.4380604843052951,3.78020467338562,0.5018,0.9944666666666667
cdib,0.01,3,2,42,-0.442891099765084,3.7911787284851073,0.5014,0.9940444444444444
cdib,0.01,3,2,43,-0.4491433034593409,3.873200400543213,0.4996,0.9949333333333333
cdib,0.01,3,2,44,-0.45379761874892494,3.938570106887817,0.4942,0.9943777777777778
cdib,0.01,3,2,45,-0.45822089655616066,3.8978838874816892,0.5016,0.9941111111111111
cdib,0.01,3,2,46,-0.45980126269947397,3.9810391288757323,0.4968,0.9944666666666667
cdib,0.01,3,2,47,-0.4655198996067047,4.04618878288269,0.4918,0.9939555555555556
cdib,0.01,3,2,48,-0.4723188990809701,4.042704458618164,0.4954,0.9943111111111111
cdib,0.01,3,2,49,-0.4748130255655809,4.045390643310547,0.4964,0.9942222222222222
cdib,0.01,3,2,50,-0.47776797862919895,4.0387823760986326,0.5004,0.9940666666666667
cdib,0.01,3,2,51,-0.48217108780687506,4.100790745544433,0.4976,0.9943111111111111
cdib,0.01,3,2,52,-0.4855831812078303,4.126597376251221,0.4972,0.9942888888888889
cdib,0.01,3,2,53,-0.484881371940266,4.157960466766357,0.497,0.9941777777777778
cdib,0.01,3,2,54,-0.49198333968249236,4.204825762939453,0.4936,0.9942888888888889
cdib,0.01,3,2,55,-0.495262386265668,4.18297926864624,0.4954,0.9936888888888888
cdib,0.01,3,2,56,-0.5008035263755105,4.253253067016602,0.4922,0.9943111111111111
cdib,0.01,3,2,57,-0.5008062766335227,4.256467747497559,0.4948,0.9941777777777778
cdib,0.01,3,2,58,-0.5033954265984621,4.242120825958252,0.4912,0.9936222222222222
cdib,0.01,3,2,59,-0.5058458044702356,4.315036360168457,0.492,0.9945555555555555
cdib,0.01,3,2,60,-0.5081692638223821,4.288135118103027,0.4934,0.9937777777777778
cdib,0.01,3,2,61,-0.5114673739303242,4.307008815002441,0.4912,0.9948222222222223
cdib,0.01,3,2,62,-0.5150630632964047,4.285713209533691,0.4974,0.9937333333333334
cdib,0.01,3,2,63,-0.5203793786915866,4.386519060516357,0.4898,0.9942444444444445
cdib,0.01,3,2,64,-0.5217471389640461,4.363807160186767,0.4916,0.9948
cdib,0.01,3,2,65,-0.5234739381876858,4.3572783905029295,0.4912,0.9942666666666666
cdib,0.01,3,2,66,-0.5226448660070246,4.440017998504639,0.4902,0.9932444444444445
cdib,0.01,3,2,67,-0.5278080993132158,4.416819008636475,0.488,0.9939555555555556
cdib,0.01,3,2,68,-0.528410449331457,4.406011265563965,0.4888,0.9941111111111111
cdib,0.01,3,2,69,-0.5348620399128307,4.39749783782959,0.4918,0.9936888888888888
cdib,0.01,3,2,70,-0.5349317212408239,4.4736289772033695,0.4888,0.9937333333333334
cdib,0.01,3,2,71,-0.5345762523997913,4.418698888397217,0.4918,0.9942888888888889
cdib,0.01,3,2,72,-0.5372509213577618,4.416959948730469,0.4944,0.9936222222222222
cdib,0.01,3,2,73,-0.5403301405039701,4.449158867645264,0.4922,0.9942
cdib,0.01,3,2,74,-0.5393014929771424,4.509936260986328,0.4868,0.9944888888888889
cdib,0.01,3,2,75,-0.5421578476125544,4.486861005401611,0.4934,0.9942444444444445
cdib,0.01,3,2,76,-0.5442222410028631,4.492414701080322,0.4896,0.9941111111111111
cdib,0.01,3,2,77,-0.5490288825945421,4.502881105804444,0.4906,0.9942222222222222
cdib,0.01,3,2,78,-0.549671804675189,4.550977758026123,0.4898,0.9940888888888889
cdib,0.01,3,2,79,-0.5503386180184104,4.570934209442139,0.4908,0.9938
cdib,0.01,3,2,80,-0.5512695952675559,4.564466161346435,0.4898,0.9940222222222223
cdib,0.01,3,2,81,-0.5561446227507157,4.540050183868408,0.4884,0.9937555555555555
cdib,0.01,3,2,82,-0.5564041049393741,4.571346388244629,0.4904,0.9942
cdib,0.01,3,2,83,-0.5565319385528564,4.615334896087647,0.4898,0.9941111111111111
cdib,0.01,3,2,84,-0.5590879966649143,4.603939515686035,0.484,0.9936666666666667
cdib,0.01,3,2,85,-0.5600931745962663,4.600516851043701,0.4894,0.9942
cdib,0.01,3,2,86,-0.5630423130208796,4.593416514587402,0.4872,0.9940666666666667
cdib,0.01,3,2,87,-0.5632315099196,4.592287934112549,0.4884,0.9936222222222222
cdib,0.01,3,2,88,-0.5641840256127444,4.610454522705078,0.4884,0.9938666666666667
cdib,0.01,3,2,89,-0.5642410150874745,4.613591558074951,0.4882,0.9938444444444444
cdib,0.01,3,2,90,-0.5669791751514781,4.614856841278076,0.4868,0.9946666666666667
cdib,0.01,3,2,91,-0.5675802005594427,4.656636347198487,0.4906,0.9938222222222223
cdib,0.01,3,2,92,-0.5718337761445479,4.65314549407959,0.4878,0.9944444444444445
cdib,0.01,3,2,93,-0.5715616582003507,4.6482308502197265,0.4878,0.9941777777777778
cdib,0.01,3,2,94,-0.5727152074293657,4.695187332153321,0.4886,0.9934
cdib,0.01,3,2,95,-0.571798719215393,4.675008608245849,0.4852,0.9939777777777777
cdib,0.01,3,2,96,-0.5766034462755376,4.670044123077393,0.4876,0.9938666666666667
cdib,0.01,3,2,97,-0.5765262675805526,4.667397633361817,0.4888,0.9939333333333333
cdib,0.01,3,2,98,-0.5761528424783187,4.677680229187012,0.4882,0.9941111111111111
cdib,0.01,3,2,99,-0.5776443995865909,4.651545282745361,0.4884,0.9936222222222222
cdib,0.01,3,2,100,-0.577484653230147,4.678403164672852,0.4902,0.9940666666666667
cdib,0.01,3,2,101,-0.5816529925953258,4.685573698425293,0.487,0.9939333333333333
cdib,0.01,3,2,102,-0.5772156005425887,4.736586838531494,0.4868,0.9937555555555555
cdib,0.01,3,2,103,-0.5805493792533875,4.672359604644775,0.4898,0.9934
cdib,0.01,3,2,104,-0.5793478157130155,4.694453694915771,0.4886,0.9936444444444444
cdib,0.01,3,2,105,-0.5825462671453303,4.692595027923584,0.489,0.9941777777777778
cdib,0.01,3,2,106,-0.5828515543504195,4.719771179199219,0.491,0.9932666666666666
cdib,0.01,3,2,107,-0.5872883244687861,4.72389068069458,0.4888,0.9944666666666667
cdib,0.01,3,2,108,-0.5842835183577104,4.733230673217774,0.4868,0.9936444444444444
cdib,0.01,3,2,109,-0.5890701541380449,4.755214081573486,0.4864,0.9944888888888889
cdib,0.01,3,2,110,-0.5888588059338656,4.693813529205323,0.4884,0.9936
cdib,0.01,3,2,111,-0.589405535550551,4.732517097473145,0.487,0.9941111111111111
cdib,0.01,3,2,112,-0.5890480175105008,4.784123700714112,0.488,0.9943111111111111
cdib,0.01,3,2,113,-0.5903223749247464,4.7244928863525395,0.4892,0.9932666666666666
cdib,0.01,3,2,114,-0.5924044691952792,4.761167601013184,0.4868,0.9938222222222223
cdib,0.01,3,2,115,-0.592460676722093,4.7604566665649415,0.4844,0.9941777777777778
cdib,0.01,3,2,116,-0.593223763886365,4.769040436553955,0.4864,0.9943777777777778
cdib,0.01,3,2,117,-0.5932112812128933,4.790016243743897,0.487,0.9930666666666667
cdib,0.01,3,2,118,-0.5925669909130443,4.783125382995605,0.4874,0.9939111111111111
cdib,0.01,3,2,119,-0.5958326724485917,4.776351596069336,0.4834,0.9939777777777777
cdib,0.01,3,2,120,-0.5926129900585522,4.746359646606446,0.4888,0.9937555555555555
cdib,0.01,3,2,121,-0.5933945581436157,4.827972832489014,0.485,0.9945777777777778
cdib,0.01,3,2,122,-0.5956491080110723,4.748779643249511,0.4888,0.9942444444444445
cdib,0.01,3,2,123,-0.5973478738091209,4.756252383422852,0.4898,0.9940222222222223
cdib,0.01,3,2,124,-0.5989368748101321,4.8051605239868165,0.4854,0.9937777777777778
cdib,0.01,3,2,125,-0.5974159580404108,4.827492575836182,0.4868,0.9944444444444445
cdib,0.01,3,2,126,-0.5985679004409097,4.776109683227539,0.488,0.9940888888888889
cdib,0.01,3,2,127,-0.5979585625648498,4.797851647949218,0.4876,0.9944
cdib,0.01,3,2,128,-0.5992222989949313,4.782084203338623,0.488,0.9938666666666667
cdib,0.01,3,2,129,-0.6015686345273799,4.83598985748291,0.4876,0.9938444444444444
cdib,0.01,3,2,130,-0.5951906245665117,4.834815076446533,0.4856,0.9935111111111111
cdib,0.01,3,2,131,-0.6005368541804227,4.773609218597412,0.4882,0.9936222222222222
cdib,0.01,3,2,132,-0.5993637330141934,4.806349401855469,0.486,0.9944
cdib,0.01,3,2,133,-0.5962931693857366,4.822895534515381,0.4876,0.994
cdib,0.01,3,2,134,-0.5991417559103532,4.780957996368408,0.4884,0.9945333333333334
cdib,0.01,3,2,135,-0.6058375838193026,4.832210913085937,0.4892,0.9944
cdib,0.01,3,2,136,-0.6005877229343761,4.816136335754394,0.4884,0.9946222222222222
cdib,0.01,3,2,137,-0.608855891942978,4.845155261993408,0.4856,0.9939777777777777
cdib,0.01,3,2,138,-0.6041889503912492,4.800221002197266,0.4864,0.9939333333333333
cdib,0.01,3,2,139,-0.6032143594828518,4.84697566986084,0.488,0.9936666666666667
cdib,0.01,3,2,140,-0.6019173901557923,4.818159020233154,0.4856,0.9945555555555555
cdib,0.01,3,2,141,-0.6057000220515512,4.859984082794189,0.4846,0.9945555555555555
cdib,0.01,3,2,142,-0.6055005409804257,4.844294758605957,0.486,0.9942444444444445
cdib,0.01,3,2,143,-0.6075608504121954,4.838301541900635,0.486,0.9945555555555555
cdib,0.01,3,2,144,-0.602188560069691,4.802446285247803,0.4862,0.9938666666666667
cdib,0.01,3,2,145,-0.6074937397610057,4.79932886505127,0.489,0.9943111111111111
cdib,0.01,3,2,146,-0.6063286263769323,4.870584822845459,0.487,0.9935777777777778
cdib,0.01,3,2,147,-0.6095449137167497,4.868454872131347,0.4828,0.9939555555555556
cdib,0.01,3,2,148,-0.6070695609396154,4.837770532989502,0.4876,0.994
cdib,0.01,3,2,149,-0.6084666933449832,4.839543775939942,0.4868,0.9939111111111111
cdib,0.01,3,2,150,-0.6069411516449669,4.8378786239624025,0.4864,0.9942222222222222
cdib,0.01,3,2,151,-0.606300782923265,4.829198220062256,0.4872,0.9939111111111111
cdib,0.01,3,2,152,-0.6075654457439076,4.8867862495422365,0.4834,0.9938444444444444
cdib,0.01,3,2,153,-0.6052330835515802,4.863932123565673,0.4864,0.9938666666666667
cdib,0.01,3,2,154,-0.6088931921785528,4.87469712677002,0.4862,0.9937777777777778
cdib,0.01,3,2,155,-0.6065548337719657,4.845368899536133,0.4878,0.9938222222222223
cdib,0.01,3,2,156,-0.6102161589275706,4.906700804138183,0.485,0.9944444444444445
cdib,0.01,3,2,157,-0.6098492206226696,4.8458625610351564,0.4842,0.9939333333333333
cdib,0.01,3,2,158,-0.6125713293769143,4.8631023406982425,0.4888,0.9939555555555556
cdib,0.01,3,2,159,-0.6117556435108185,4.8461309425354,0.4878,0.9941111111111111
cdib,0.01,3,2,160,-0.6118584212086418,4.826748100280762,0.4862,0.9939555555555556
cdib,0.01,3,2,161,-0.6116483853773638,4.870364076995849,0.485,0.9944
cdib,0.01,3,2,162,-0.6095278171019121,4.858530980682373,0.4872,0.9938
cdib,0.01,3,2,163,-0.6110274604320526,4.853231288909912,0.4864,0.9939111111111111
cdib,0.01,3,2,164,-0.6105261819232594,4.891666777801514,0.4838,0.9942444444444445
cdib,0.01,3,2,165,-0.6114451225194064,4.87560938873291,0.4842,0.9942888888888889
cdib,0.01,3,2,166,-0.608800289180062,4.855100109100341,0.485,0.9936444444444444
cdib,0.01,3,2,167,-0.609020177303661,4.860355605316162,0.484,0.9940666666666667
cdib,0.01,3,2,168,-0.6088187539620833,4.837091360473633,0.4868,0.9936888888888888
cdib,0.01,3,2,169,-0.610361963150718,4.893242683410644,0.483,0.9942
cdib,0.01,3,2,170,-0.6104493447520516,4.906726926422119,0.4876,0.9939777777777777
cdib,0.01,3,2,171,-0.6141603088638999,4.891758901214599,0.4824,0.9942888888888889
cdib,0.01,3,2,172,-0.6130205969897183,4.9142221878051755,0.4808,0.9944
cdib,0.01,3,2,173,-0.6118212472785602,4.893718363952637,0.4838,0.9940444444444444
cdib,0.01,3,2,174,-0.6156883198131214,4.860350155639648,0.4868,0.9944444444444445
cdib,0.01,3,2,175,-0.612235547507893,4.848906423187256,0.4898,0.9935111111111111
cdib,0.01,3,2,176,-0.611173001428084,4.8493126739501955,0.4872,0.9941111111111111
cdib,0.01,3,2,177,-0.6156225780053572,4.885162337493896,0.4866,0.9941111111111111
cdib,0.01,3,2,178,-0.6130398732445457,4.885080722045898,0.4882,0.9942888888888889
cdib,0.01,3,2,179,-0.6159502780307423,4.9084433135986325,0.4836,0.994
cdib,0.01,3,2,180,-0.6145947640332309,4.876775062561035,0.4862,0.9941777777777778
cdib,0.01,3,2,181,-0.6111898121660406,4.880704721832275,0.4848,0.9936666666666667
cdib,0.01,3,2,182,-0.6128005691788413,4.886697455596924,0.4856,0.9936
cdib,0.01,3,2,183,-0.6152169336492365,4.901888156890869,0.4834,0.9942666666666666
cdib,0.01,3,2,184,-0.6146301476738669,4.888626570129395,0.4854,0.9945111111111111
cdib,0.01,3,2,185,-0.6141557829076594,4.860732228088379,0.4854,0.9939555555555556
cdib,0.01,3,2,186,-0.613976818115061,4.8695318901062015,0.485,0.9934666666666667
cdib,0.01,3,2,187,-0.6141102966958826,4.847648618316651,0.484,0.9943333333333333
cdib,0.01,3,2,188,-0.614567865449732,4.857283179473877,0.4864,0.9940222222222223
cdib,0.01,3,2,189,-0.6154660914334383,4.91749609451294,0.4844,0.9938666666666667
cdib,0.01,3,2,190,-0.6153780700943686,4.889920916748047,0.4878,0.9942
cdib,0.01,3,2,191,-0.6158105156725103,4.937395625305176,0.4854,0.9943777777777778
cdib,0.01,3,2,192,-0.6154280377648094,4.875192421722412,0.485,0.9946888888888888
cdib,0.01,3,2,193,-0.6148562671574679,4.855053438568115,0.4826,0.9943111111111111
cdib,0.01,3,2,194,-0.6166417088248513,4.891396118927002,0.4848,0.9942888888888889
cdib,0.01,3,2,195,-0.6145672245892612,4.905697539520264,0.4842,0.9941777777777778
cdib,0.01,3,2,196,-0.6199603290687907,4.837363318634033,0.4892,0.9940666666666667
cdib,0.01,3,2,197,-0.6187311164249073,4.867976068878174,0.4874,0.9943111111111111
cdib,0.01,3,2,198,-0.6164156602512706,4.905890647125244,0.4838,0.9940666666666667
cdib,0.01,3,2,199,-0.6148848164731806,4.896316289520263,0.485,0.9937777777777778
cdib,0.01,1,1,0,1.2680038530176336,1.6526422843933106,0.4462,0.4408222222222222
cdib,0.01,1,1,1,0.6140674578840082,1.4549878314971925,0.496,0.8460666666666666
cdib,0.01,1,1,2,0.2949155730789358,1.420819227218628,0.5142,0.952
cdib,0.01,1,1,3,0.13014615381089123,1.4486507360458374,0.5202,0.9803555555555555
cdib,0.01,1,1,4,0.03810457963943482,1.4983077079772948,0.5198,0.9906
cdib,0.01,1,1,5,-0.021880368047546256,1.551530279159546,0.523,0.9939555555555556
cdib,0.01,1,1,6,-0.06159621957648884,1.6221247726440429,0.5226,0.9962666666666666
cdib,0.01,1,1,7,-0.09176068346717141,1.686041556739807,0.5244,0.9973555555555556
cdib,0.01,1,1,8,-0.11557452828233893,1.7481526351928711,0.5242,0.9979333333333333
cdib,0.01,1,1,9,-0.13357716973478143,1.811734871673584,0.521,0.9983111111111111
cdib,0.01,1,1,10,-0.1504662866072221,1.9000742563247681,0.5212,0.9983777777777778
cdib,0.01,1,1,11,-0.16589307771812786,1.9606585334777833,0.5222,0.9984888888888889
cdib,0.01,1,1,12,-0.17943509091897444,2.041466414642334,0.5196,0.9985777777777778
cdib,0.01,1,1,13,-0.19154628017815675,2.145143222427368,0.518,0.9986666666666667
cdib,0.01,1,1,14,-0.20321414517055858,2.1843959060668947,0.5186,0.9985333333333334
cdib,0.01,1,1,15,-0.21431862548481334,2.299323631286621,0.5156,0.9989555555555556
cdib,0.01,1,1,16,-0.2257511147217317,2.38769022026062,0.5148,0.9988666666666667
cdib,0.01,1,1,17,-0.23697605464024976,2.5017112377166746,0.5124,0.9981555555555556
cdib,0.01,1,1,18,-0.24795673627419906,2.5291485008239745,0.5154,0.9982222222222222
cdib,0.01,1,1,19,-0.25729570787169714,2.6503458393096926,0.5048,0.9982444444444445
cdib,0.01,1,1,20,-0.2687745499220761,2.685399429321289,0.5072,0.9976888888888888
cdib,0.01,1,1,21,-0.27757220440344377,2.8568884284973146,0.5018,0.9982888888888889
cdib,0.01,1,1,22,-0.2880322470621629,2.9209964485168456,0.501,0.9975555555555555
cdib,0.01,1,1,23,-0.29662384609525855,2.955564977645874,0.5002,0.9974888888888889
cdib,0.01,1,1,24,-0.3055960609219291,3.051781623840332,0.4942,0.9970666666666667
cdib,0.01,1,1,25,-0.3148965670065446,3.1270712879180906,0.5006,0.9972888888888889
cdib,0.01,1,1,26,-0.3242817767186598,3.1902041946411135,0.4946,0.9971111111111111
cdib,0.01,1,1,27,-0.33227703145634047,3.2915565013885497,0.4954,0.9968222222222223
cdib,0.01,1,1,28,-0.3405039927656,3.333640149688721,0.4962,0.9966666666666667
cdib,0.01,1,1,29,-0.3502407317248258,3.3722912284851074,0.4946,0.9961777777777778
cdib,0.01,1,1,30,-0.35429412177259273,3.442604747772217,0.4896,0.9963111111111111
cdib,0.01,1,1,31,-0.3624895522117615,3.5135073318481447,0.4898,0.9964888888888889
cdib,0.01,1,1,32,-0.36939308296550405,3.572475659561157,0.4904,0.9964666666666666
cdib,0.01,1,1,33,-0.37720885548591615,3.6367537467956543,0.4894,0.9958444444444444
cdib,0.01,1,1,34,-0.3823702330719341,3.6433733093261718,0.4928,0.9961777777777778
cdib,0.01,1,1,35,-0.39099139771027996,3.721238389968872,0.4848,0.9958
cdib,0.01,1,1,36,-0.3966026557445526,3.782728239822388,0.4894,0.9956
cdib,0.01,1,1,37,-0.4007023990717801,3.8135589893341066,0.4872,0.9958444444444444
cdib,0.01,1,1,38,-0.4094713097182187,3.869121094894409,0.4846,0.9955333333333334
cdib,0.01,1,1,39,-0.4111429892583327,3.9362447257995608,0.4858,0.9957333333333334
cdib,0.01,1,1,40,-0.4184550125468861,3.967503060913086,0.486,0.9953333333333333
cdib,0.01,1,1,41,-0.4230510418848558,3.9799298500061036,0.4876,0.9958444444444444
cdib,0.01,1,1,42,-0.4286080675601959,4.017155249786377,0.4838,0.9956666666666667
cdib,0.01,1,1,43,-0.43358074845400724,4.032527230834961,0.482,0.9956444444444444
cdib,0.01,1,1,44,-0.4374787483778867,4.080062491607666,0.4836,0.9958222222222223
cdib,0.01,1,1,45,-0.44142342267469925,4.144069948577881,0.482,0.9954888888888889
cdib,0.01,1,1,46,-0.44593420804197137,4.150907244110107,0.482,0.9955555555555555
cdib,0.01,1,1,47,-0.4494263359850103,4.191625109100341,0.4838,0.9952888888888889
cdib,0.01,1,1,48,-0.45569111929806794,4.19661270980835,0.4836,0.9951333333333333
cdib,0.01,1,1,49,-0.4585720935864882,4.239697718048096,0.4782,0.9954222222222222
cdib,0.01,1,1,50,-0.462270603648099,4.264822101593017,0.482,0.9951555555555556
cdib,0.01,1,1,51,-0.46764485719420695,4.300483528900147,0.4792,0.996
cdib,0.01,1,1,52,-0.46866520927602595,4.311141867828369,0.479,0.9949777777777777
cdib,0.01,1,1,53,-0.471584920354323,4.345712259674072,0.4804,0.9947333333333334
cdib,0.01,1,1,54,-0.4744604826840487,4.384579751586914,0.4794,0.9951333333333333
cdib,0.01,1,1,55,-0.4812312031919306,4.3424398246765135,0.4802,0.9954888888888889
cdib,0.01,1,1,56,-0.4805407906488939,4.4160424362182615,0.4788,0.9948888888888889
cdib,0.01,1,1,57,-0.48489748860705983,4.427354753875733,0.4778,0.9951111111111111
cdib,0.01,1,1,58,-0.48953896650834516,4.4349554298400875,0.4796,0.9954888888888889
cdib,0.01,1,1,59,-0.49096814869967376,4.488536935424805,0.4794,0.9951555555555556
cdib,0.01,1,1,60,-0.49412403644648467,4.512863744354248,0.4764,0.9950888888888889
cdib,0.01,1,1,61,-0.49820818921002474,4.525711228942871,0.477,0.9953111111111111
cdib,0.01,1,1,62,-0.49889237318905916,4.520644165802002,0.4774,0.9947777777777778
cdib,0.01,1,1,63,-0.5032566464814273,4.547434829711914,0.4756,0.9952888888888889
cdib,0.01,1,1,64,-0.5064349754116751,4.553850158691406,0.4754,0.9946444444444444
cdib,0.01,1,1,65,-0.5072514522465793,4.623027561187744,0.4768,0.9952888888888889
cdib,0.01,1,1,66,-0.5083094235897064,4.6003007865905765,0.4764,0.9946888888888888
cdib,0.01,1,1,67,-0.5102623628442937,4.586209410095215,0.478,0.9949777777777777
cdib,0.01,1,1,68,-0.5137279727285559,4.649456089019775,0.475,0.9946666666666667
cdib,0.01,1,1,69,-0.5149760013797067,4.635179642486572,0.4754,0.9954666666666667
cdib,0.01,1,1,70,-0.5173811390573329,4.654491968536377,0.4772,0.9945333333333334
cdib,0.01,1,1,71,-0.5215711492104964,4.671302700042725,0.4736,0.9952
cdib,0.01,1,1,72,-0.5228291928551414,4.670650776672363,0.4738,0.9947555555555555
cdib,0.01,1,1,73,-0.5238709407069466,4.695891751861573,0.476,0.9947555555555555
cdib,0.01,1,1,74,-0.5259635870326649,4.669999979400635,0.4724,0.9950222222222223
cdib,0.01,1,1,75,-0.5285796826796099,4.72134097366333,0.4748,0.9951333333333333
cdib,0.01,1,1,76,-0.5309300166390158,4.720880866241455,0.4726,0.9954
cdib,0.01,1,1,77,-0.5296075300910256,4.723157832336426,0.4728,0.9948666666666667
cdib,0.01,1,1,78,-0.5333322412490845,4.713884781646729,0.4736,0.9950888888888889
cdib,0.01,1,1,79,-0.5346408939188176,4.761570629119873,0.4744,0.9949555555555556
cdib,0.01,1,1,80,-0.5369858081210743,4.759987484741211,0.4748,0.9942888888888889
cdib,0.01,1,1,81,-0.5380831826730208,4.791519519805909,0.4724,0.9951555555555556
cdib,0.01,1,1,82,-0.5386072316083041,4.7915845977783205,0.4732,0.9944888888888889
cdib,0.01,1,1,83,-0.5390227751038291,4.826722662353515,0.4708,0.995
cdib,0.01,1,1,84,-0.5416272401029414,4.807007531738281,0.4718,0.9948888888888889
cdib,0.01,1,1,85,-0.5455112233248623,4.807130832672119,0.4714,0.9952444444444445
cdib,0.01,1,1,86,-0.5443919110818343,4.798875621032715,0.4736,0.9946888888888888
cdib,0.01,1,1,87,-0.5501162183674899,4.877719170379638,0.4702,0.9951333333333333
cdib,0.01,1,1,88,-0.548070397121256,4.859338636016846,0.47,0.9944888888888889
cdib,0.01,1,1,89,-0.5492197148323059,4.895252871704102,0.469,0.9951555555555556
cdib,0.01,1,1,90,-0.5515423983747308,4.89556756439209,0.4702,0.9946888888888888
cdib,0.01,1,1,91,-0.5521005762967196,4.888297483825683,0.471,0.9948666666666667
cdib,0.01,1,1,92,-0.5520381026268005,4.851974350738526,0.471,0.9949555555555556
cdib,0.01,1,1,93,-0.5542834137201309,4.866089859008789,0.4716,0.9950444444444444
cdib,0.01,1,1,94,-0.5555362283446572,4.865750569915772,0.4718,0.9948222222222223
cdib,0.01,1,1,95,-0.555257186239416,4.8987563087463375,0.4696,0.9947777777777778
cdib,0.01,1,1,96,-0.5566793959660964,4.898374589538574,0.4706,0.9944
cdib,0.01,1,1,97,-0.5573111500263214,4.884140076446533,0.4684,0.9945555555555555
cdib,0.01,1,1,98,-0.5598755189115351,4.912877638244629,0.472,0.9944444444444445
cdib,0.01,1,1,99,-0.5611822539156134,4.915360548400879,0.4708,0.9942
cdib,0.01,1,1,100,-0.5612735284111716,4.934778037261963,0.472,0.9947111111111111
cdib,0.01,1,1,101,-0.5628071333885193,4.925364611053467,0.4714,0.9950444444444444
cdib,0.01,1,1,102,-0.5635250664971092,4.943473634338379,0.4712,0.9948666666666667
cdib,0.01,1,1,103,-0.5653034550059926,4.933684546661377,0.4718,0.9949555555555556
cdib,0.01,1,1,104,-0.5654605020609769,4.9494388671875,0.4706,0.9948
cdib,0.01,1,1,105,-0.5646673576528376,4.960629644012451,0.4696,0.9944666666666667
cdib,0.01,1,1,106,-0.5668740790280429,4.948794888305664,0.4706,0.9949555555555556
cdib,0.01,1,1,107,-0.5690046474196694,4.935643167877197,0.4702,0.9951555555555556
cdib,0.01,1,1,108,-0.5682691298831593,4.961172968292236,0.472,0.9947333333333334
cdib,0.01,1,1,109,-0.5699706012205644,4.992516048431397,0.472,0.9949555555555556
cdib,0.01,1,1,110,-0.5689293587554585,4.97612381362915,0.4696,0.9944
cdib,0.01,1,1,111,-0.5709620164957914,4.9758162055969235,0.4692,0.9954666666666667
cdib,0.01,1,1,112,-0.5714178628748113,5.003316639709473,0.4686,0.9945111111111111
cdib,0.01,1,1,113,-0.571397638572346,4.977744522094727,0.4712,0.9946444444444444
cdib,0.01,1,1,114,-0.5728032556880605,5.022659209442138,0.4688,0.9947333333333334
cdib,0.01,1,1,115,-0.5745320661978288,5.023242174530029,0.4712,0.9946222222222222
cdib,0.01,1,1,116,-0.575119063056599,5.005420614624024,0.4668,0.9947555555555555
cdib,0.01,1,1,117,-0.572124623706124,5.02803473815918,0.4694,0.9945333333333334
cdib,0.01,1,1,118,-0.5748164162982594,5.010477571868896,0.4688,0.9943111111111111
cdib,0.01,1,1,119,-0.5778975386359475,4.989972366333008,0.467,0.9950444444444444
cdib,0.01,1,1,120,-0.5746920633749528,5.009957230377197,0.4676,0.9945555555555555
cdib,0.01,1,1,121,-0.5769966299923983,5.030551447296142,0.4682,0.9945333333333334
cdib,0.01,1,1,122,-0.5776751079646024,5.026647090148926,0.4646,0.9943333333333333
