experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,test_accuracy_toagg,test_loglike_toagg,train_accuracy_toagg,train_loglike_toagg,train_sharp_mag_toagg,train_var_grad_toagg,train_path_norm_toagg,train_y_pred_ent_toagg,train_d_H_Q_xCz_toagg,train_H_Q_xCz_further_toagg,train_H_Q_xCz_toagg,train_d_H_Q_xCz_nofreeze_toagg,train_d_H_Q_xCz_maxep_toagg,train_d_H_Q_xCz_minep_toagg,train_H_Q_xCzy_toagg,test_d_H_Q_xCz_test_toagg,train_d_H_Qm_xCz_toagg,train_d_H_Qp_xCz_toagg
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,512,0,3,default,0,128,2,0,0,best,0.5427,-5.413617890685863,0.998,-0.007060484721200516,10890.31830905919,4.27853274231893e-06,162.29694043634956,0.012074659578502178,10.917223258451981,,14.004886551336806,,,,,,15.523490049622275,2.074082669886676
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,512,0,3,default,1,128,2,0,0,best,0.5452,-5.570182183014568,0.9984444444444444,-0.0052396643433561384,11318.749198853096,3.883448698616121e-06,166.53057269049728,0.009383549913764,11.018695625391873,,13.910053079778498,,,,,,15.528294855898075,2.389222383499145
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,2048,0,3,default,2,128,2,0,0,best,0.5462,-6.1259246403581615,0.9991111111111112,-0.003561027696273517,10485.76,5.4136180551722646e-06,193.44522399764745,0.008548199199140072,11.724738814614035,,15.108799175782638,,,,,,15.546283971179614,9.171574224125255
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,2048,0,3,default,3,128,2,0,0,best,0.5512,-5.735277256964485,0.9989777777777776,-0.0037089535769823313,11467.19022598146,4.225729753670748e-06,224.42313202408525,0.008810986764729023,11.630973241545938,,15.13009815866297,,,,,,15.531601591543716,9.026506835764103
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,2048,0,3,default,4,128,2,0,0,best,0.5416,-5.683233527824222,0.9982888888888888,-0.0054772886207028635,12255.088385682979,3.7512220387725397e-06,212.0905982711162,0.012829812243580818,11.732389027422125,,15.158189340071244,,,,,,15.540341886607086,9.173866781321438
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,2048,0,3,default,1,128,2,0,0,best,0.5387,-5.304160404364283,0.9982666666666666,-0.0059363991400083384,11318.749198853096,3.2238533549389108e-06,199.3003582849263,0.015983514487743378,11.811689561063593,,15.112277226014571,,,,,,15.542187333106995,8.532766244628213
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,2048,0,3,default,0,128,2,0,0,best,0.5398,-6.0524451213706625,0.9988444444444444,-0.0037046050934606937,9625.137365986591,4.033179266116349e-06,210.43930055659754,0.008562132716178894,11.64881739833138,,14.95760807124051,,,,,,15.531838644634593,8.553576946258545
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,8,0,3,default,3,128,2,0,0,best,0.8251,-1.0664736932478078,0.9965555555555556,-0.010700892115693392,143505.20551973002,2.0707302894606983e-07,72.07067115425664,0.018576135858893398,11.849011843854733,,15.016459009864116,,,,,,15.55503965507854,9.193126797676086
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,8,0,3,default,2,128,2,0,0,best,0.8236,-1.1345253442568657,0.9969333333333332,-0.009366246100794295,145178.72147106545,1.63594933155764e-07,71.03694158895426,0.013795116916298866,11.901132984594865,,15.010482853109188,,,,,,15.55625033378601,9.549701766534287
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,8,0,3,default,0,128,2,0,0,best,0.8201,-1.1596022815203626,0.9983333333333332,-0.0053014652926196785,112951.14519395135,1.4402526460344234e-07,68.018914677509,0.009237815625965595,11.857898701320995,,15.031729123809123,,,,,,15.55569675835696,9.397529862143776
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,8,0,3,default,1,128,2,0,0,best,0.8225,-1.2256376978869146,0.9966888888888888,-0.0099296493068918,174245.09294494704,1.608846531553354e-07,71.50781207322736,0.012775071896612644,11.887747905471109,,15.01564085483551,,,,,,15.555530851537533,9.72111760486256
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,8,0,3,default,4,128,2,0,0,best,0.8238,-1.1820329591800005,0.9977555555555556,-0.006697750405576444,163655.2086572169,1.2524773751465546e-07,62.4114822387225,0.009834545664489271,11.861438079313798,,15.041663278232921,,,,,,15.554978847503662,10.139065785841508
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,32,0,3,default,3,128,2,0,0,best,0.831,-1.0470338953751486,0.9982666666666666,-0.0049037576276196645,129663.3044318319,1.185125810820864e-07,64.7177955929144,0.008642460219562055,11.428026795387268,,14.54267408631065,,,,,,15.5578308430585,2.5236475129019134
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,32,0,3,default,2,128,2,0,0,best,0.8211,-1.2213801230539283,0.9976222222222222,-0.006846386566308782,152174.2947845805,1.1883956574365585e-07,68.40083564114002,0.008674167096614838,11.530005671761252,,14.576159542257136,,,,,,15.55892399224368,2.7756130654703486
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,32,0,3,default,0,128,2,0,0,best,0.8333,-1.0656253655558259,0.9975777777777778,-0.00710638827929904,126859.85633270322,1.1716768710812175e-07,73.11816875142935,0.0120373098179698,11.345429073680535,,14.480310938575053,,,,,,15.558854688297618,1.669517303054983
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,32,0,3,default,1,128,2,0,0,best,0.8375,-1.0408836714836849,0.9977555555555556,-0.006706186223725301,167772.16,1.3498407724910064e-07,64.81623286622533,0.01040659099817276,11.370508963411504,,14.46818272633986,,,,,,15.556638977744365,1.837573191659017
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,32,0,3,default,4,128,2,0,0,best,0.8331,-1.0754334991130343,0.9988666666666668,-0.003674207448066186,146881.6831161725,1.2811875649276774e-07,68.17678650941242,0.0071803005412220955,11.449746706269007,,14.48749217120084,,,,,,15.557932691140607,1.84332076324658
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,128,0,3,default,4,128,2,0,0,best,0.8242,-1.062842434526869,0.9973111111111111,-0.007868715293951296,138654.67768595042,1.0929776550483439e-07,64.12192365915111,0.011921828612685205,11.957665638490155,,15.253088225017896,,,,,,15.557097337462686,9.820304447954351
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,128,0,3,default,1,128,2,0,0,best,0.8302,-1.041476853621934,0.9978222222222224,-0.0063779462693485675,161653.3289171591,1.1391934151561144e-07,62.94113072943637,0.011417955160140993,11.731891816312617,,14.948764952746306,,,,,,15.556171764026988,5.625280634923414
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,128,0,3,default,0,128,2,0,0,best,0.8288,-0.9571445376284166,0.9977777777777778,-0.007433457581569652,129663.3044318319,1.0151225637855533e-07,56.11245118273105,0.0154237262904644,11.915034521709789,,15.198647737503052,,,,,,15.556294332851063,8.723817137154667
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,128,0,3,default,2,128,2,0,0,best,0.8257,-1.1068426462871852,0.9966666666666668,-0.009584956874437032,132560.71901234568,9.864196925946088e-08,56.481746999722176,0.01007166597992182,11.941560799425297,,15.141439210284839,,,,,,15.557460979981856,9.642687732523136
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,128,0,3,default,3,128,2,0,0,best,0.8218,-1.1130648212659844,0.9945333333333334,-0.017891669198440072,148614.78532871974,1.2731503318264006e-07,60.80263120077536,0.018062369897961617,11.99423080140894,,15.229642803018743,,,,,,15.555875236337835,10.088960192420268
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,512,0,3,default,3,128,2,0,0,best,0.8305,-1.008084374889449,0.9985111111111112,-0.004815742130509515,146881.6831161725,8.859102962333054e-08,43.28684248616286,0.009413832798600195,12.187680211934175,,15.519574577158147,,,,,,15.555805054577913,14.598481796004556
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,512,0,3,default,2,128,2,0,0,best,0.8288,-1.0106941137281031,0.9974,-0.00708836030308183,140243.83007346938,1.0139854822455165e-07,42.4566587368077,0.013501125387847424,12.177510218186812,,15.504116296768188,,,,,,15.557263872840188,14.58202664418654
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,512,0,3,default,4,128,2,0,0,best,0.8181,-1.0985545352166644,0.9948222222222224,-0.015678001014476927,143505.20551973002,9.746025142476356e-08,44.151952362958276,0.01952696405351162,12.178622711788526,,15.518391609191895,,,,,,15.556868433952332,14.94048384102908
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,512,0,3,default,0,128,2,0,0,best,0.8306,-1.0312532542521775,0.9976444444444444,-0.007006339476868773,135556.34692589322,1.0624546575854764e-07,43.625548438529684,0.011777983978390694,12.19464152509516,,15.50178639455275,,,,,,15.555850928479975,14.403584816239094
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,512,0,3,default,1,128,2,0,0,best,0.8228,-0.9921902226051488,0.9970888888888888,-0.008857744866331334,152174.2947845805,8.419754493615983e-08,46.27773397768494,0.016840063035488132,12.196999669075012,,15.506995905529369,,,,,,15.55595309084112,14.860326181758534
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,2048,0,3,default,4,128,2,0,0,best,0.8176,-1.0573569090933412,0.9961777777777778,-0.012361063722585578,157758.2110560147,1.5570978462164928e-07,50.841209793643294,0.01857554167509079,12.161126060919328,,15.496365471319717,,,,,,15.555022889917547,14.623636137355456
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,2048,0,3,default,0,128,2,0,0,best,0.8306,-1.1061941406481288,0.9976222222222222,-0.006920426947022615,181099.98718164949,1.6174865891116494e-07,53.822788650579966,0.010337741114199163,12.211733612147244,,15.523082809014756,,,,,,15.555538816885516,15.083306128328495
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,2048,0,3,default,1,128,2,0,0,best,0.8269,-1.1055063553622808,0.9984,-0.004977718862379911,122822.13663530555,1.3247017704998146e-07,32.610698269150305,0.008693466894328594,12.105971845713528,,15.433781222863633,,,,,,15.55518540469083,14.530754349448465
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,2048,0,3,default,3,128,2,0,0,best,0.8219,-1.1169230134544137,0.9980666666666668,-0.005446428264511197,124146.35495432995,1.1830358914721727e-07,35.781968128710616,0.01009874790906906,12.110068873925645,,15.400939280336551,,,,,,15.556856458837336,14.30671506578272
corrZdimnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,2048,0,3,default,2,128,2,0,0,best,0.8290000000000001,-1.129799643764412,0.9983555555555556,-0.005300311872131271,152174.2947845805,1.5642099526758102e-07,38.80000396413881,0.008797076530754566,12.098625833337955,,15.389379165389323,,,,,,15.555502013726668,14.685712467540394
