experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,test_accuracy_toagg,test_loglike_toagg,train_accuracy_toagg,train_loglike_toagg,train_sharp_mag_toagg,train_var_grad_toagg,train_path_norm_toagg,train_y_pred_ent_toagg,train_d_H_Q_xCz_toagg,train_H_Q_xCz_further_toagg,train_H_Q_xCz_toagg,train_d_H_Q_xCz_nofreeze_toagg,train_d_H_Q_xCz_maxep_toagg,train_d_H_Q_xCz_minep_toagg,train_H_Q_xCzy_toagg,test_d_H_Q_xCz_test_toagg,train_d_H_Qm_xCz_toagg,train_d_H_Qp_xCz_toagg
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.9,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.1858,-2.018274607646465,0.18706666666666666,-2.0051672138902874,459.88914777555436,,6.632738596006856,2.936373233795166,12.23580387505618,,15.55672748522325,,,,,,15.558866089040587,15.559728015552867
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.9,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.1855,-2.0733095019616186,0.1886,-2.0561085716505847,311.70511296076097,,6.487814705626311,2.9257380962371826,12.235541473735466,,15.556825106794186,,,,,,15.558271104639227,15.559732025319882
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.9,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.1886,-1.9959494439780712,0.1894222222222222,-1.987960166410605,366.3467551751245,,6.711812540721552,2.9485924243927,12.23602358861403,,15.557158491828226,,,,,,15.559183456680989,15.559417356144298
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.9,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.7151,-3.4928261437141903,0.9642666666666668,-0.1394544915443495,876523.9379591837,,221.2158253973933,0.4012379050254822,12.22921272841367,,15.5487450577996,,,,,,15.557814814827658,15.555466077544473
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.9,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.7854,-2.710683242886064,0.9971777777777778,-0.0471283100084396,421033.9472600725,,193.7010321184428,0.22341036796569824,12.224650426344438,,15.54258174246008,,,,,,15.557641874660144,15.557218790054321
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.9,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.7094,-3.0176500648473663,0.9412,-0.1954508635218016,470926.4873221677,,188.70651403038528,0.5021745562553406,12.230794353918595,,15.550861900502985,,,,,,15.557763706554065,15.55460955879905
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.9,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.6965,-3.241976342992257,0.9244666666666668,-0.17810857056391827,554618.7107438017,,210.71539232457604,0.4184182286262512,12.231606028296733,,15.551120086149735,,,,,,15.558226065202193,15.559383739124645
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.9,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.7783,-3.525098427003438,0.9986666666666668,-0.02912562530926473,354955.97487603314,,276.7423920589327,0.1564980447292328,12.23083746433258,,15.551326925104314,,,,,,15.557930588722227,15.556925621899692
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.6,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.8381,-1.4594936979876634,0.9994444444444444,-0.0021223511936671892,111801.52269887547,,50.8599942358616,0.0029884139075875282,11.979354316538029,,15.271955219182102,,,,,,15.556379068981517,15.357200795953924
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.6,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.8412,-1.4311083804863551,0.9994,-0.002540008004567473,101210.46507682157,,49.769466099802344,0.002825388684868813,12.031672326001255,,15.322700001976704,,,,,,15.556142243472012,15.400346127423374
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.6,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.8394,-1.477812415645995,0.9997333333333334,-0.0009857736865534154,131100.00598272335,,50.27818123015688,0.0019519465276971462,12.004000533710823,,15.312687082724135,,,,,,15.556686704809016,15.484948483380403
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.6,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.845,-1.4734611979029626,0.9994666666666666,-0.002110051436868151,131100.00598272335,,56.877637730729674,0.003516895230859518,11.93840679255399,,15.201596704396335,,,,,,15.556177670305425,15.333073507655751
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.6,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.8386,-1.5012567043192588,0.9995777777777778,-0.0017820850114841614,138654.67768595042,,55.30385702247629,0.003151458688080311,12.127800399606876,,15.424808827313509,,,,,,15.556298342618074,15.469794869422913
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.6,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.4618,-1.4841514195843222,0.5510444444444444,-1.2038794269273183,1290.9522930132348,,69.92191864523778,2.007342576980591,12.23143551566384,,15.551802147518506,,,,,,15.557292938232422,15.556222222068095
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.6,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.4554,-1.5019216693926636,0.5404666666666667,-1.214523293427656,1783.1029865022851,,85.01112346793947,2.010021448135376,12.232032125646418,,15.551704330877824,,,,,,15.557195912707934,15.555446028709412
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.6,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.4594,-1.4919269552120438,0.5491111111111111,-1.194297875373535,1386.5467768595045,,71.40251631376515,1.986584544181824,12.231578490950847,,15.550868359479036,,,,,,15.557627179405904,15.55435637994246
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.6,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.4526,-1.4970556480300103,0.5353111111111111,-1.2236904969666895,1290.9522930132348,,71.86964314276752,2.0158796310424805,12.231021707708186,,15.551733829758383,,,,,,15.557510289278893,15.55409673127261
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.6,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.4543,-1.4960204029028186,0.5478,-1.197842205599985,1919.095884926649,,74.62408722745793,1.9830821752548216,12.231119188395413,,15.552405433221296,,,,,,15.557267026467755,15.555504083633425
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.2,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.581,-3.043994844855211,0.9997333333333334,-0.0020370616892455367,8193.75037392021,,178.21585402258685,0.010432924143970013,12.153257890181107,,15.455334955995731,,,,,,15.544537219134245,15.028823830864644
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.2,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.5775,-3.108483829778236,0.9998222222222222,-0.002269718494670862,6710.8864,,187.76048572583102,0.011270614340901377,12.11171811277216,,15.454657186161388,,,,,,15.541664611209526,14.99152631109411
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.2,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.5781,-3.0928964849336613,0.9998222222222222,-0.0020879709190815077,9980.497323022011,,179.35749587938892,0.010455929674208164,12.119348883628845,,15.455830964175133,,,,,,15.544874527237631,14.901594974777913
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.2,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.5789,-3.1460371824951805,0.9998,-0.002225760133752764,10752.902419484057,,178.2287691160577,0.01121528074145317,12.129563125697048,,15.445263526656413,,,,,,15.546105254780162,14.83332341367548
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.2,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.5766,-3.083284454891855,0.9998,-0.0021344956160382978,8866.278768661647,,169.5353426925342,0.010803875513374805,12.134634104642002,,15.465434822169216,,,,,,15.543427792462435,15.018941564993426
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.2,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,4,128,2,0,0,best,0.8288,-1.0552700383942426,0.9978222222222224,-0.006866229148883852,150378.74360141452,,34.57108314818994,0.013659288175404072,11.835578083992006,,15.061480262062766,,,,,,15.554476098580794,12.929269888184287
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.2,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,0,128,2,0,0,best,0.8264,-1.0506682363325954,0.9967777777777778,-0.01191903632052009,198758.26257577864,,51.83602875368757,0.023501696065068245,11.8982507315549,,15.116185654293409,,,,,,15.556710308248348,13.633269624276595
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.2,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,1,128,2,0,0,best,0.8276,-1.2141003432554334,0.9962222222222222,-0.012446344318746628,167772.16,,41.08086775267168,0.019583676010370255,11.968217232010579,,15.216627966273913,,,,,,15.555488814007154,13.16945417360826
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.2,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,3,128,2,0,0,best,0.8343,-1.0294021286119297,0.9972888888888888,-0.008130092023503229,159687.95716835218,,54.31730730666678,0.015991706401109695,12.200215578079224,,15.5186223116788,,,,,,15.55505639856512,14.705620137127964
corrDropnewBob,cifar10,all,False,False,decay,adam,0.001,last,0,erm,0.2,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,2,128,2,0,0,best,0.8361,-1.18058378566249,0.9991111111111112,-0.0027077715341175725,118974.16332409973,,38.80483141834596,0.005775400903075934,12.003407510844145,,15.26952157237313,,,,,,15.55575704574585,13.3548359003934
