model,beta,minimax,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std
cdibhigher,0.001,0,29,2,-0.6497942190256986,0.009705008448223714,5.12449134902954,0.11384510133374301,0.4715,0.0035355339059327407,0.9976888888888888,0.0004085505846855681
cdibhigher,0.001,0,30,2,-0.6601174737886949,0.010376028484670232,5.169092781448365,0.12226786942331043,0.4706,0.0045254833995938964,0.9976777777777778,4.714045207909798e-05
cdibhigher,0.001,0,31,2,-0.670484405929392,0.010730642933669368,5.226668633270263,0.12337124829204192,0.4709,0.005798275605729679,0.9975888888888889,0.0002042752923427448
cdibhigher,0.001,0,32,2,-0.6788484357487071,0.009329140388762416,5.250762599945068,0.10236145674156231,0.4697,0.0038183766184073284,0.9974666666666667,0.0003771236166329016
cdibhigher,0.001,0,33,2,-0.6885116129268299,0.01029711255999621,5.300185567474365,0.10333900575573714,0.47009999999999996,0.0046669047558312296,0.9977333333333334,0.00021998877636917623
cdibhigher,0.001,0,34,2,-0.6967297164656899,0.011123044628604296,5.327116927719116,0.10446679500016627,0.4685,0.0035355339059326817,0.9979222222222222,1.571348402635291e-05
cdibhigher,0.001,0,35,2,-0.7056593021869659,0.010700523698372807,5.3664896751403806,0.08643875662834831,0.4687,0.006646803743153521,0.9978111111111112,0.00020427529234282333
cdibhigher,0.001,0,36,2,-0.7122634646459058,0.011497786346490412,5.403147029495239,0.08170308493961685,0.4678,0.00622253967444164,0.9977555555555555,0.00028284271247470564
cdibhigher,0.001,0,37,2,-0.7202941023826599,0.010754408293997843,5.425911642837525,0.09094754043503736,0.4682,0.00622253967444164,0.9978666666666667,0.00012570787221098027
cdibhigher,0.001,0,38,2,-0.7283368107405576,0.010908424838965987,5.474302237319947,0.10083441154758244,0.46640000000000004,0.005374011537017739,0.9980222222222221,0.0001257078722108625
cdibhigher,0.001,0,39,2,-0.7344617619947953,0.01004744857006258,5.490438304138184,0.08606032998850661,0.46630000000000005,0.006081118318204287,0.9976888888888888,0.0004085505846855681
cdibhigher,0.001,0,40,2,-0.7411433029694992,0.009857733117186952,5.521886499023438,0.08382154765941156,0.4667,0.006081118318204287,0.9976222222222222,0.0
cdibhigher,0.001,0,41,2,-0.7494023615056818,0.00959057663411724,5.5587004737854,0.08759931332790334,0.4668,0.00735391052434007,0.9977444444444444,0.0004556910367646661
cdibhigher,0.001,0,42,2,-0.7538416844194585,0.010247879266050952,5.5669600025177,0.09547964972382743,0.46599999999999997,0.005374011537017778,0.9977777777777778,3.142696805278432e-05
cdibhigher,0.001,0,43,2,-0.7612613330884413,0.010282679302756118,5.604036958694458,0.06395245725956665,0.4645,0.006929646455628129,0.9979333333333333,0.00028284271247458785
cdibhigher,0.001,0,44,2,-0.7659792510596188,0.009388024489536287,5.617749169540406,0.08840598269895503,0.46499999999999997,0.006505382386916286,0.9980222222222223,0.0
cdibhigher,0.001,0,45,2,-0.7729920411890203,0.009233699325419474,5.659161397933961,0.08616819624931332,0.4629,0.005798275605729738,0.9977,0.00023570226039548988
cdibhigher,0.001,0,46,2,-0.7776752742723985,0.009805040146306537,5.672417745590209,0.09497217847013005,0.4667,0.006646803743153521,0.9977666666666667,0.00023570226039548988
cdibhigher,0.001,0,47,2,-0.782143177578666,0.011840736135608433,5.684479957962036,0.07217445529591719,0.4633,0.006929646455628187,0.9979666666666667,0.00020427529234270556
cdibhigher,0.001,0,48,2,-0.7872979884060947,0.010291337859357392,5.708016566085815,0.0723100038765654,0.4641,0.00777817459305203,0.9978888888888888,0.0003771236166328231
cdibhigher,0.001,0,49,2,-0.7931474379409443,0.011773551331031466,5.723893022537231,0.0912785295493326,0.4637,0.007495331880577383,0.9978111111111111,7.85674201318823e-05
cdibhigher,0.001,0,50,2,-0.7978496745239605,0.01056511729513684,5.741620478439331,0.09728939358921124,0.4666,0.007636753236814677,0.9981444444444445,1.571348402635291e-05
cdibhigher,0.001,0,51,2,-0.8017304309628226,0.009724643944617035,5.767153004074097,0.09448907443375884,0.46409999999999996,0.007495331880577423,0.9981888888888889,7.85674201318823e-05
cdibhigher,0.001,0,52,2,-0.8068572764613412,0.010910142407336516,5.775818479156494,0.08679301134249968,0.4627,0.008343860018001284,0.9979666666666667,0.00032998316455368584
cdibhigher,0.001,0,53,2,-0.8115513260061091,0.012236968424267226,5.805204782104492,0.07001971688476036,0.4631,0.006363961030678933,0.9976888888888888,0.0003142696805273722
cdibhigher,0.001,0,54,2,-0.8154216705148871,0.011474145900225075,5.802672956466675,0.07066457364735139,0.4637,0.006646803743153521,0.9980444444444445,0.00021998877636913698
cdibhigher,0.001,0,55,2,-0.8202967154632915,0.012576696122066808,5.8117720993042,0.08489314847871492,0.46440000000000003,0.007353910524340089,0.9979555555555555,0.00021998877636905846
cdibhigher,0.001,0,56,2,-0.8237988720937208,0.011778176841905375,5.844507081985474,0.06686836101133431,0.4636,0.008768124086713186,0.9983111111111111,6.285393610552939e-05
cdibhigher,0.001,0,57,2,-0.8264415082584728,0.010935649195749622,5.845384627532959,0.06981478150908199,0.46309999999999996,0.008061017305526677,0.9979,4.714045207909798e-05
cdibhigher,0.001,0,58,2,-0.8306075883431868,0.011019880080173738,5.871818607330322,0.05838904142682871,0.4638,0.009899494936611674,0.9979222222222223,0.0003614101326064702
cdibhigher,0.001,0,59,2,-0.8343821645129811,0.012160652981602982,5.877418441009521,0.0702669053864441,0.4626,0.007353910524340089,0.9982111111111112,7.856742013176454e-05
cdibhigher,0.001,0,60,2,-0.8387007249051874,0.011189351141901827,5.898159421920776,0.05597830696904419,0.46240000000000003,0.0059396969619669926,0.9976888888888888,0.00034569664858003873
cdibhigher,0.001,0,61,2,-0.8427499510288239,0.01133078265629599,5.925929193496704,0.07710158669787695,0.4629,0.007495331880577423,0.9981,0.00020427529234282333
cdibhigher,0.001,0,62,2,-0.8457771285663951,0.01166226392930292,5.924533297729492,0.06289728089853976,0.4629,0.0072124891681028345,0.9979888888888888,1.5713484026431413e-05
cdibhigher,0.001,0,63,2,-0.8488414090243253,0.012515591596573939,5.932631160354614,0.08579314783111,0.4623,0.005515432893255091,0.998,0.00021998877636917623
cdibhigher,0.001,0,64,2,-0.8520996454889125,0.012817759040635245,5.942200917816162,0.07481240563937722,0.4628,0.007919595949289324,0.9978666666666667,0.00028284271247458785
cdibhigher,0.001,0,65,2,-0.8544465434291146,0.010628591895780592,5.9504589817047115,0.05414031702757341,0.4626,0.007919595949289324,0.9977555555555555,0.00018856180831643116
cdibhigher,0.001,0,66,2,-0.8569405886259946,0.011790781710617747,5.951742519378662,0.08454292259867062,0.461,0.007071067811865481,0.9979444444444445,0.0002985561965009408
cdibhigher,0.001,0,67,2,-0.8605165918653661,0.012328890087824493,5.969327083969116,0.08025913957416955,0.4618,0.007071067811865481,0.9981111111111112,0.0001257078722108625
cdibhigher,0.001,0,68,2,-0.8637233889146285,0.011135076140785271,5.985034331130981,0.07804790199760253,0.4615,0.008343860018001225,0.9979888888888888,0.00010999438818454887
cdibhigher,0.001,0,69,2,-0.8657396291732788,0.012634389775142404,5.987996927261353,0.0800034380834363,0.463,0.007071067811865481,0.9980555555555556,4.714045207909798e-05
cdibhigher,0.001,0,70,2,-0.8677467630082911,0.010998240355535528,6.004883239746094,0.07663703482756645,0.46299999999999997,0.008485281374238558,0.9980888888888889,0.0
cdibhigher,0.001,0,71,2,-0.8731365382801403,0.010480852331537569,6.0122552040100095,0.06912349874530972,0.4619,0.00664680374315358,0.9981444444444445,0.0003928371006592152
cdibhigher,0.001,0,72,2,-0.873106352480975,0.012633071403329733,6.016145901870727,0.07721941013478625,0.4616,0.009050966799187833,0.9979666666666667,4.714045207909798e-05
cdibhigher,0.001,0,73,2,-0.8768659468824214,0.010887458299118337,6.024508285522461,0.07568846558181748,0.46140000000000003,0.008202438661763931,0.9982111111111112,0.00026712922844823495
cdibhigher,0.001,0,74,2,-0.8786050692471591,0.01322408896015189,6.030915031433105,0.07108107730114102,0.4622,0.007071067811865481,0.9980777777777778,0.0003928371006592152
cdibhigher,0.001,0,75,2,-0.8796627889026296,0.013541299530949166,6.033608110427856,0.06687504300641461,0.4612,0.00735391052434007,0.9981,7.85674201318823e-05
cdibhigher,0.001,0,76,2,-0.8826202166037126,0.011577958204336833,6.040459816360474,0.06417204598179622,0.4628,0.006788225099390874,0.9980666666666667,0.0002514157444218428
cdibhigher,0.001,0,77,2,-0.8838747937505895,0.012449563840999775,6.0371372001647945,0.07362354459993158,0.4622,0.007919595949289324,0.9981666666666666,0.0002671292284482742
cdibhigher,0.001,0,78,2,-0.8852935526891188,0.012290442022217123,6.062145928192138,0.08903447596446946,0.46209999999999996,0.005232590180780484,0.9979444444444445,7.856742013184305e-05
cdibhigher,0.001,0,79,2,-0.8888098997983065,0.011086415247021223,6.064574221038818,0.07804770400856667,0.4598,0.007636753236814716,0.9979777777777779,3.142696805274507e-05
cdibhigher,0.001,0,80,2,-0.8919164075764743,0.011330555835750794,6.09009125175476,0.09505385784871574,0.4618,0.003959797974644681,0.9982888888888889,0.00021998877636917623
cdibhigher,0.001,0,81,2,-0.8923866743131117,0.011613595047561523,6.080660860443116,0.05634550973453887,0.4607,0.006363961030678933,0.9978888888888889,9.428090415819596e-05
cdibhigher,0.001,0,82,2,-0.8950837755203247,0.01013884175811775,6.091019331741332,0.083283087075552,0.46140000000000003,0.007636753236814677,0.9981,1.5713484026313655e-05
cdibhigher,0.001,0,83,2,-0.8965325122703205,0.011225949656665849,6.102537528991699,0.07189545421810786,0.4608,0.00622253967444164,0.9980111111111112,0.00042426406871199957
cdibhigher,0.001,0,84,2,-0.8987746141130274,0.012336259698776383,6.100626408386231,0.06849880611400654,0.4608,0.006505382386916227,0.9982,0.00012570787221098027
cdibhigher,0.001,0,85,2,-0.9007813366846604,0.01325106573255396,6.098659515380859,0.07112516250007343,0.4618,0.005939696961967032,0.9979,0.00014142135623729392
cdibhigher,0.001,0,86,2,-0.9021351178646088,0.012058125025302695,6.105978216552734,0.06888284442128031,0.4602,0.007919595949289324,0.9981222222222221,0.0002985561965009408
cdibhigher,0.001,0,87,2,-0.9045729027704759,0.011227795044933259,6.124448852539063,0.05293655825729018,0.4617,0.005515432893255091,0.9980111111111112,1.5713484026431413e-05
cdibhigher,0.001,0,88,2,-0.9051097554900429,0.01069300937813237,6.131804842758179,0.08081429435613693,0.4608,0.007353910524340129,0.9980666666666667,0.00047140452079097976
cdibhigher,0.001,0,89,2,-0.9064873106089505,0.011722559915784367,6.140697165298462,0.0626191699621715,0.46009999999999995,0.0060811183182043265,0.9983111111111111,0.00034569664858011723
cdibhigher,0.001,0,90,2,-0.9080147096417166,0.013287383245849509,6.139484074783326,0.05824222797138014,0.4615,0.005515432893255032,0.9981888888888889,4.714045207909798e-05
cdibhigher,0.001,0,91,2,-0.9095985616900704,0.010641580187401202,6.12822293434143,0.06352043871020814,0.45940000000000003,0.0059396969619669926,0.9980666666666667,0.00018856180831639191
cdibhigher,0.001,0,92,2,-0.9114952739758926,0.01259198431356905,6.132184153366088,0.07194112386880527,0.4623,0.006929646455628187,0.9979555555555555,0.0001257078722108625
cdibhigher,0.001,0,93,2,-0.9127845205350356,0.012799864831326209,6.147212798309326,0.058072621500257,0.4606,0.008202438661763931,0.9978,0.00012570787221098027
cdibhigher,0.001,0,94,2,-0.9147008319551294,0.01187253637113713,6.138537098312378,0.057679717923714714,0.4605,0.005798275605729699,0.9979555555555556,9.428090415819596e-05
cdibhigher,0.001,0,95,2,-0.915069704172828,0.010983029150232991,6.141157228088378,0.06442339549010428,0.4615,0.006081118318204287,0.9981111111111112,0.00012570787221094103
cdibhigher,0.001,0,96,2,-0.9166320398460734,0.013050804617092609,6.1491652187347405,0.08524723001989697,0.46140000000000003,0.006222539674441581,0.9982666666666666,0.0002514157444218428
cdibhigher,0.001,0,97,2,-0.9172749841863459,0.010544414953192272,6.162886135101318,0.06988788208209827,0.4605,0.006646803743153541,0.9982222222222222,0.0005028314888437641
cdibhigher,0.001,0,98,2,-0.9189538106311451,0.01245092320100581,6.152968297958374,0.07466757962699942,0.4602,0.005656854249492385,0.9981111111111112,0.00018856180831650966
cdibhigher,0.001,0,99,2,-0.9196769543040882,0.010581719861398138,6.179566701507568,0.07930106307835645,0.45999999999999996,0.005939696961967032,0.9981555555555555,0.0002514157444218428
cdibhigher,0.001,0,100,2,-0.9213690358508717,0.010632434468405111,6.168718423843384,0.05731588097182467,0.46199999999999997,0.006788225099390874,0.9981555555555555,0.00015713484026364685
cdibhigher,0.001,0,101,2,-0.9235278517332944,0.01238593669022094,6.17093893661499,0.06021195614865475,0.46040000000000003,0.0070710678118654224,0.9980666666666667,0.0003142696805273722
cdibhigher,0.001,0,102,2,-0.9238834261980924,0.012983388302175748,6.189905136489868,0.06836392918553638,0.4605,0.006363961030678933,0.9981666666666666,0.0003614101326064702
cdibhigher,0.001,0,103,2,-0.9249293073003942,0.01067444601173879,6.198805348205566,0.055741727334893965,0.4605,0.0072124891681027755,0.9981888888888888,0.0002042752923427448
cdibhigher,0.001,0,104,2,-0.9261232550360939,0.010568600991177879,6.18455725479126,0.06657328559754722,0.4598,0.00622253967444162,0.9979777777777779,0.0002514157444219213
cdibhigher,0.001,0,105,2,-0.9272782438451594,0.010818700414763266,6.181879781341553,0.058745272794458396,0.4597,0.0072124891681027755,0.9981111111111112,0.00012570787221094103
cdibhigher,0.001,0,106,2,-0.9270454517277804,0.012454573614653425,6.201886051559448,0.07472012710389363,0.4601,0.004384062043356583,0.9979111111111111,0.00018856180831639191
cdibhigher,0.001,0,107,2,-0.9289867596409538,0.011646272667062876,6.196750385284424,0.06939891929660953,0.4612,0.006505382386916227,0.9982555555555556,1.5713484026313655e-05
cdibhigher,0.001,0,108,2,-0.9296218267094005,0.011476272762005642,6.207278514862061,0.06078269002427087,0.4609,0.0060811183182043265,0.9980555555555555,0.000518544972870117
cdibhigher,0.001,0,109,2,-0.9317137402664531,0.012288886555223859,6.2050506874084475,0.054342295515230406,0.4606,0.006788225099390835,0.9982444444444445,0.00018856180831650966
cdibhigher,0.001,0,110,2,-0.9321480107567527,0.011686144339799562,6.217205199813844,0.05393703569653366,0.4601,0.006363961030678933,0.9980888888888889,0.00028284271247458785
cdibhigher,0.001,0,111,2,-0.9317829591187563,0.010766821923301056,6.216021701812744,0.08395175539141685,0.45930000000000004,0.006081118318204287,0.9981333333333333,0.0003142696805273722
cdibhigher,0.001,0,112,2,-0.9345691633484581,0.012455728015301516,6.214020563507081,0.0780067726077315,0.4591,0.005232590180780425,0.9982,6.285393610552939e-05
cdibhigher,0.001,0,113,2,-0.9342068228764968,0.01175339412715376,6.21602635269165,0.08334051630389816,0.4593,0.006363961030678933,0.9983888888888889,7.85674201318823e-05
cdibhigher,0.001,0,114,2,-0.9357429151621732,0.012165549115092175,6.2218077106475835,0.059473874063775106,0.46,0.006505382386916227,0.9981555555555556,9.428090415819596e-05
cdibhigher,0.001,0,115,2,-0.9357299011707305,0.010000090133461235,6.2171665416717525,0.06435788054059964,0.46030000000000004,0.008061017305526637,0.9980555555555555,0.00042426406871192107
cdibhigher,0.001,0,116,2,-0.9374878616333008,0.012795608097713896,6.221521366500855,0.06589200532616872,0.4616,0.0059396969619669926,0.9981,1.5713484026313655e-05
cdibhigher,0.001,0,117,2,-0.9368836732300845,0.012140177306942373,6.218771559143066,0.059982157234361816,0.4596,0.007071067811865481,0.9981888888888888,0.00010999438818462736
cdibhigher,0.001,0,118,2,-0.9374396670818329,0.01222543100802075,6.2242695960998535,0.07382707409161426,0.4609,0.007495331880577423,0.9981,0.0004556910367646661
cdibhigher,0.001,0,119,2,-0.9401574559515172,0.01159206566490535,6.232083953094483,0.07277736212007288,0.45930000000000004,0.006929646455628129,0.9983333333333333,9.428090415819596e-05
cdibhigher,0.001,0,120,2,-0.9407239720994776,0.012650520468353087,6.239481712341309,0.0745480595265572,0.4598,0.007636753236814716,0.9982111111111112,0.0001414213562374117
cdibhigher,0.001,0,121,2,-0.9411329163464632,0.012499851639899157,6.230045296859741,0.05739647707525092,0.4598,0.006788225099390874,0.998488888888889,6.285393610552939e-05
cdibhigher,0.001,0,122,2,-0.9420050849481063,0.012468100748368032,6.227835956573486,0.06979315269051545,0.45999999999999996,0.0045254833995939355,0.9982888888888889,0.00037712361663278383
cdibhigher,0.001,0,123,2,-0.942770343390378,0.014088627468430646,6.250020934677124,0.06502961040354034,0.4599,0.005232590180780484,0.9982,0.000471404520791019
cdibhigher,0.001,0,124,2,-0.9423415995771235,0.011625052252991184,6.233256734848022,0.0700108397469403,0.45999999999999996,0.006788225099390874,0.9984,3.142696805274507e-05
cdibhigher,0.001,0,125,2,-0.9419405037316408,0.012491818879704466,6.240751995468139,0.06507695190170697,0.4597,0.0072124891681027755,0.9982777777777778,1.5713484026431413e-05
cdibhigher,0.001,0,126,2,-0.9439260294133967,0.01307988974957506,6.246017864227294,0.07768406666415155,0.4592,0.005091168824543131,0.9982222222222221,0.00015713484026364685
cdibhigher,0.001,0,127,2,-0.943880722696131,0.01108914676741437,6.240054055023194,0.07481076885808574,0.4589,0.005515432893255071,0.9982444444444445,3.142696805274507e-05
cdibhigher,0.001,0,128,2,-0.9438023126818917,0.013142636438894826,6.245784832763672,0.05654324845154108,0.4609,0.005515432893255071,0.9981888888888889,4.714045207909798e-05
cdibhigher,0.001,0,129,2,-0.9453396825790406,0.01316195507681364,6.251834418487549,0.06145387393379484,0.45999999999999996,0.00622253967444162,0.9980555555555555,0.00010999438818454887
cdibhigher,0.001,0,130,2,-0.9464283705191179,0.012289632024158502,6.25441396369934,0.06758850917384453,0.4598,0.005656854249492385,0.9981666666666666,4.714045207909798e-05
cdibhigher,0.001,0,131,2,-0.9463952041799372,0.013189932222290203,6.258593114089965,0.0724383655091715,0.4596,0.0059396969619669735,0.9983666666666666,0.00026712922844815645
cdibhigher,0.001,0,132,2,-0.948344841410897,0.011473473549175786,6.257674003219605,0.08017041027537523,0.4601,0.006646803743153521,0.9982444444444445,0.00015713484026372534
cdibhigher,0.001,0,133,2,-0.9482254558216441,0.010507882726991793,6.246352981948853,0.0639882787090528,0.46009999999999995,0.0060811183182043265,0.9980555555555556,0.000738533749239254
cdibhigher,0.001,0,134,2,-0.9483797486391934,0.012620188708722318,6.256391014862061,0.06689481655442638,0.4586,0.00622253967444164,0.9983777777777778,0.00021998877636917623
cdibhigher,0.001,0,135,2,-0.9487754002874548,0.013416169375382507,6.256261075592041,0.06989113730237219,0.459,0.007071067811865481,0.9984333333333333,0.0001414213562374117
cdibhigher,0.001,0,136,2,-0.9492905910838734,0.010271446937736087,6.264413621520996,0.08511228188011132,0.4587,0.0046669047558312296,0.9983,0.00010999438818454887
cdibhigher,0.001,0,137,2,-0.9488042302478443,0.011265482658784538,6.274716216278076,0.06797798165974261,0.459,0.006505382386916227,0.9981222222222222,0.0002671292284482742
cdibhigher,0.001,0,138,2,-0.9504227072282271,0.01217697328352303,6.277831283569336,0.07323755877108194,0.4598,0.005656854249492385,0.9983555555555556,0.0
cdibhigher,0.001,0,139,2,-0.9514306337660009,0.011612286907470952,6.262648039245605,0.07282402495282615,0.4596,0.005091168824543131,0.9984777777777778,1.5713484026431413e-05
cdibhigher,0.001,0,140,2,-0.9521116301666607,0.011796539160168349,6.268278054046631,0.06435933012244897,0.4598,0.005939696961967032,0.9983111111111111,0.00015713484026372534
cdibhigher,0.001,0,141,2,-0.9517982290571386,0.013342474724911117,6.275211589813233,0.05100620939786502,0.4599,0.00664680374315358,0.9981555555555555,0.00015713484026364685
cdibhigher,0.001,0,142,2,-0.9528744790554047,0.013869142516339947,6.277061376571655,0.06923300178740725,0.4598,0.005939696961967032,0.9981444444444445,0.0001414213562374117
cdibhigher,0.001,0,143,2,-0.9523024396679618,0.01600201755788669,6.266062321090699,0.05987620288947418,0.4588,0.007071067811865481,0.9982333333333333,0.00010999438818454887
cdibhigher,0.001,0,144,2,-0.9527689593835311,0.012999824261178532,6.265691165542602,0.06901920707673694,0.4589,0.0060811183182043265,0.9980444444444444,9.428090415819596e-05
cdibhigher,0.001,0,145,2,-0.9544612833456559,0.013958060038361584,6.268468511199951,0.0665619468140342,0.45940000000000003,0.0059396969619669926,0.9981555555555556,0.00018856180831639191
cdibhigher,0.001,0,146,2,-0.9523360437306492,0.01352216244632764,6.273028981399536,0.05510123280484186,0.46,0.007071067811865481,0.9980888888888889,0.00021998877636917623
cdibhigher,0.001,0,147,2,-0.9545729597004977,0.012039069935459175,6.2733398689270015,0.05939070949768423,0.45999999999999996,0.00509116882454319,0.9983333333333333,0.0004085505846855681
cdibhigher,0.001,0,148,2,-0.9528426038872112,0.013675199149100726,6.277983591079712,0.07445387446995236,0.4591,0.006646803743153521,0.9982111111111112,4.714045207909798e-05
cdibhigher,0.001,0,149,2,-0.9541938929384406,0.011251951184710734,6.276915970230103,0.05095426236183371,0.4599,0.005515432893255071,0.9982111111111112,4.714045207909798e-05
cdibhigher,0.001,0,150,2,-0.9569489150654186,0.011226236016148082,6.280651845169068,0.07254601975447049,0.4588,0.003959797974644681,0.9982555555555556,0.00023570226039548988
cdibhigher,0.001,0,151,2,-0.9556798018975692,0.011838732765626638,6.285940554809571,0.06426057405467625,0.4595,0.005798275605729679,0.9984333333333333,7.856742013184305e-05
cdibhigher,0.001,0,152,2,-0.9566956036524339,0.011840928294585417,6.277623940658569,0.058861536595667334,0.4607,0.006363961030678933,0.9980444444444445,6.285393610545089e-05
cdibhigher,0.001,0,153,2,-0.9552447741855274,0.012969280295997119,6.278935732269288,0.06495234882389879,0.4587,0.008626702730475872,0.9981333333333333,0.00012570787221098027
cdibhigher,0.001,0,154,2,-0.9564214032606646,0.010819372030158451,6.280344050979615,0.05561380645717107,0.4596,0.004808326112068543,0.9982,0.000471404520791019
cdibhigher,0.001,0,155,2,-0.9561844925013455,0.01126504799756948,6.282602694320678,0.07703899950449342,0.46040000000000003,0.006788225099390835,0.9981444444444445,0.0003928371006592152
cdibhigher,0.001,0,156,2,-0.9565769841540943,0.012023321432936275,6.286246498107911,0.05837361770332184,0.4596,0.005091168824543131,0.9983444444444445,0.0002671292284482742
cdibhigher,0.001,0,157,2,-0.9573174615946682,0.010096041440345772,6.280841372299195,0.05221490009120793,0.45940000000000003,0.0070710678118654224,0.9982444444444445,0.0006285393610547051
cdibhigher,0.001,0,158,2,-0.9564709972901778,0.013115930705978891,6.283283282089233,0.049367264253655445,0.45930000000000004,0.005232590180780444,0.9982111111111112,0.0004871180048174112
cdibhigher,0.001,0,159,2,-0.9571558438647877,0.01177025044503023,6.281445180892945,0.059019516740617076,0.4599,0.0038183766184073874,0.9981777777777778,0.0006285393610547051
cdibhigher,0.001,0,160,2,-0.9585188465985385,0.01159662644435032,6.297753502655029,0.09279368784846273,0.4586,0.00622253967444164,0.9982222222222222,9.428090415819596e-05
cdibhigher,0.001,0,161,2,-0.9588264331384139,0.01258717945636036,6.294246683883667,0.06181304061026001,0.4601,0.004949747468305837,0.9982222222222222,0.0003142696805273722
cdibhigher,0.001,0,162,2,-0.9571824774525381,0.0110543092491338,6.283974441146851,0.0581953720049085,0.4592,0.005656854249492385,0.9980888888888888,0.0002514157444218428
cdibhigher,0.001,0,163,2,-0.9596502403952858,0.013146925982679396,6.297635842514038,0.07303209308689586,0.4602,0.0059396969619669735,0.9983222222222222,0.00023570226039548988
cdibhigher,0.001,0,164,2,-0.9583779735651883,0.012654971353338882,6.304221124267578,0.05024473385644919,0.4589,0.00664680374315358,0.9981444444444445,4.714045207921573e-05
cdibhigher,0.001,0,165,2,-0.9588269432067871,0.011859212161470865,6.292831863021851,0.07156607437164195,0.46030000000000004,0.0038183766184073484,0.9982777777777778,0.00014142135623729392
cdibhigher,0.001,0,166,2,-0.9593768864631653,0.012133072549851659,6.280410106277466,0.06514369308847982,0.4591,0.005515432893255091,0.9983333333333333,0.0
cdibhigher,0.001,0,167,2,-0.9601756551222367,0.012417417627355844,6.2982415729522705,0.07080652369365609,0.4596,0.006788225099390835,0.9981222222222222,0.0002671292284482742
cdibhigher,0.001,0,168,2,-0.959815814148296,0.01206406888346753,6.295565703201294,0.06145661610891101,0.4599,0.006929646455628168,0.9982222222222221,0.00015713484026364685
cdibhigher,0.001,0,169,2,-0.9598735973791642,0.010226533895002787,6.293753422927857,0.06109856669482364,0.45940000000000003,0.005091168824543151,0.9981888888888888,0.0002985561965009408
cdibhigher,0.001,0,170,2,-0.960099161789634,0.012149287113758242,6.296899818801879,0.05939229071257112,0.459,0.005656854249492385,0.9983444444444445,0.00010999438818454887
cdibhigher,0.001,0,171,2,-0.9611464628306303,0.010870787641941224,6.286157973480225,0.06119949632614992,0.45840000000000003,0.007636753236814677,0.9983111111111111,0.0003771236166329016
cdibhigher,0.001,0,172,2,-0.960809055111625,0.014117319448979579,6.308995387649536,0.04857185544156569,0.46009999999999995,0.0060811183182043265,0.9983444444444445,0.00010999438818462736
cdibhigher,0.001,0,173,2,-0.9616232487418435,0.011458828049602337,6.29000622215271,0.06990825553149353,0.45909999999999995,0.007495331880577423,0.9983111111111111,9.428090415819596e-05
cdibhigher,0.001,0,174,2,-0.961840879422968,0.010777676137600528,6.2997132049560545,0.06315857679335703,0.4598,0.005656854249492385,0.9982222222222222,0.00037712361663278383
cdibhigher,0.001,0,175,2,-0.9604285402731463,0.01354386767483149,6.313275040817261,0.0811225724556659,0.45999999999999996,0.00509116882454319,0.9981444444444445,0.00010999438818462736
cdibhigher,0.001,0,176,2,-0.9621612853180278,0.01314884154621594,6.304895435714721,0.07106077722097968,0.4593,0.005798275605729679,0.9983888888888889,0.00014142135623729392
cdibhigher,0.001,0,177,2,-0.9623681796637449,0.014588900880273242,6.302654328536987,0.06502621060271703,0.4605,0.006363961030678933,0.9984666666666666,0.0005028314888437641
cdibhigher,0.001,0,178,2,-0.9617525209296833,0.013056517596353902,6.298258445358276,0.06210846830426548,0.45899999999999996,0.004808326112068524,0.9983555555555556,0.00021998877636917623
cdibhigher,0.001,0,179,2,-0.9618598887486891,0.012406482846673278,6.3055409210205084,0.06347765959153412,0.45930000000000004,0.005232590180780444,0.9980666666666667,0.00037712361663278383
cdibhigher,0.001,0,180,2,-0.9632041905403137,0.010627536483519887,6.3054560394287105,0.0769510594644438,0.4595,0.006081118318204287,0.9983333333333333,0.0002828427124746271
cdibhigher,0.001,0,181,2,-0.9618806307099083,0.012929118830725703,6.305914394378663,0.05830105337308824,0.4587,0.006929646455628187,0.9982111111111112,0.0001414213562374117
cdibhigher,0.001,0,182,2,-0.9631498692729257,0.011024329469329505,6.309669427490235,0.0742494445867155,0.4577,0.0060811183182043265,0.9985444444444445,0.00017284832429007824
cdibhigher,0.001,0,183,2,-0.9636701453295621,0.012360827535100585,6.29716311378479,0.05334342140953783,0.4593,0.005798275605729679,0.9982,0.00012570787221098027
cdibhigher,0.001,0,184,2,-0.9638118487401441,0.012867704729733784,6.30954675064087,0.07245261910129286,0.4596,0.005091168824543131,0.9981888888888888,0.00010999438818462736
cdibhigher,0.001,0,185,2,-0.9623300596800717,0.011268494236556742,6.305676405715943,0.07363124890896924,0.4601,0.005515432893255091,0.9982333333333333,0.00014142135623729392
cdibhigher,0.001,0,186,2,-0.9624319754643874,0.013050734484736691,6.3083019538879395,0.06264467062626386,0.4601,0.004949747468305837,0.9983444444444445,4.714045207909798e-05
cdibhigher,0.001,0,187,2,-0.9642190744920209,0.011447006174313266,6.3058702167510985,0.07791975507790228,0.4596,0.004808326112068543,0.9983444444444445,7.856742013184305e-05
cdibhigher,0.001,0,188,2,-0.9636701216827739,0.012551020543954659,6.303132868957519,0.0706654794337018,0.4593,0.004949747468305837,0.9981111111111112,9.42809041583137e-05
