model,beta,minimax,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cdib,100.0,10,1,31,-0.5862770634824579,4.647786637115479,0.47,0.9974
cdib,100.0,10,1,32,-0.5948029206189243,4.710775611877441,0.4686,0.997
cdib,100.0,10,1,33,-0.6042043682185086,4.77490899810791,0.4696,0.9969111111111111
cdib,100.0,10,1,34,-0.6123624486229636,4.794387338256836,0.468,0.997
cdib,100.0,10,1,35,-0.6198348679109054,4.843507330322265,0.4672,0.9969333333333333
cdib,100.0,10,1,36,-0.6264039358572526,4.882604698944092,0.467,0.9966222222222222
cdib,100.0,10,1,37,-0.6343098759737882,4.891732406616211,0.4682,0.9970444444444444
cdib,100.0,10,1,38,-0.6411616917610169,4.944016607666016,0.4682,0.9968888888888889
cdib,100.0,10,1,39,-0.6477902883789756,4.971339249420166,0.4666,0.9965555555555555
cdib,100.0,10,1,40,-0.655103629172932,4.984140838623047,0.4678,0.9969555555555556
cdib,100.0,10,1,41,-0.6611015139232982,5.02487896118164,0.4678,0.9970666666666667
cdib,100.0,10,1,42,-0.665553049885143,5.045893123626709,0.4676,0.9968888888888889
cdib,100.0,10,1,43,-0.6735637340892445,5.115800021362305,0.4638,0.9968888888888889
cdib,100.0,10,1,44,-0.6792616057395935,5.115768341827392,0.4652,0.9973111111111111
cdib,100.0,10,1,45,-0.6850686675938693,5.143915595245361,0.4668,0.9967555555555555
cdib,100.0,10,1,46,-0.6906180188179016,5.170164470672607,0.4658,0.9968444444444444
cdib,100.0,10,1,47,-0.6952931004004045,5.188039041137695,0.4662,0.997
cdib,100.0,10,1,48,-0.6998452665068886,5.230237030029297,0.4638,0.9971111111111111
cdib,100.0,10,1,49,-0.7045328707088123,5.235831839752198,0.4648,0.9966666666666667
cdib,100.0,10,1,50,-0.7092553244677456,5.241887966918945,0.4674,0.9966666666666667
cdib,100.0,10,1,51,-0.7142860507444901,5.26650198059082,0.4642,0.9967333333333334
cdib,100.0,10,1,52,-0.7178543849078092,5.255268315887451,0.4662,0.9972222222222222
cdib,100.0,10,1,53,-0.72100960076072,5.307273631286621,0.4652,0.9971555555555556
cdib,100.0,10,1,54,-0.727121733006564,5.308571012878418,0.4638,0.997
cdib,100.0,10,1,55,-0.7305971449418501,5.332599471282959,0.4648,0.997
cdib,100.0,10,1,56,-0.7335515934770758,5.343805682373047,0.4612,0.9972
cdib,100.0,10,1,57,-0.7380956767689097,5.377403437805175,0.4628,0.9971777777777778
cdib,100.0,10,1,58,-0.7419571437575601,5.395308971405029,0.4642,0.9972222222222222
cdib,100.0,10,1,59,-0.7446033332998102,5.3735261756896975,0.4664,0.9973555555555556
cdib,100.0,10,1,60,-0.7488264503132214,5.4248163063049315,0.463,0.9973555555555556
cdib,100.0,10,1,61,-0.7520742198683998,5.456107022857666,0.463,0.9974222222222222
cdib,100.0,10,1,62,-0.755975710738789,5.448953081512451,0.4638,0.9969777777777777
cdib,100.0,10,1,63,-0.7573523056637157,5.431203728485108,0.4638,0.9968444444444444
cdib,100.0,10,1,64,-0.7599578280015425,5.472292587280274,0.464,0.9971333333333333
cdib,100.0,10,1,65,-0.7649101278131658,5.480555700683594,0.4612,0.9971333333333333
cdib,100.0,10,1,66,-0.7675909942280162,5.463216869354248,0.4634,0.9973333333333333
cdib,100.0,10,1,67,-0.7692474396532232,5.479994551849365,0.4624,0.9972666666666666
cdib,100.0,10,1,68,-0.7712102520682595,5.491675773620606,0.461,0.9971555555555556
cdib,100.0,10,1,69,-0.7738287056142633,5.5054941009521485,0.4628,0.9974888888888889
cdib,100.0,10,1,70,-0.7753532707214356,5.525816199493408,0.4624,0.9970666666666667
cdib,100.0,10,1,71,-0.7799505324190313,5.537523072052002,0.4622,0.9972666666666666
cdib,100.0,10,1,72,-0.7803019448627125,5.515106600952149,0.463,0.9969111111111111
cdib,100.0,10,1,73,-0.7851478236285123,5.547117897033692,0.4644,0.9973111111111111
cdib,100.0,10,1,74,-0.7858287898670543,5.561429878234863,0.4626,0.9971333333333333
cdib,100.0,10,1,75,-0.7889678100759333,5.571862338256836,0.461,0.9972666666666666
cdib,100.0,10,1,76,-0.7912672617305408,5.585680444335938,0.4616,0.9973333333333333
cdib,100.0,10,1,77,-0.7928820765581998,5.583055663299561,0.4612,0.9976222222222222
cdib,100.0,10,1,78,-0.7946398989504034,5.6027758613586425,0.461,0.9970222222222223
cdib,100.0,10,1,79,-0.7979323491356589,5.5883905174255375,0.4634,0.9974222222222222
cdib,100.0,10,1,80,-0.7983131780017506,5.59359573059082,0.463,0.9970888888888889
cdib,100.0,10,1,81,-0.8018606736009771,5.623256079101562,0.4616,0.9972222222222222
cdib,100.0,10,1,82,-0.8040242785583843,5.611173223876953,0.4634,0.9971555555555556
cdib,100.0,10,1,83,-0.8033777978983793,5.650305981445313,0.4594,0.9970666666666667
cdib,100.0,10,1,84,-0.8058876158800992,5.635780459594726,0.4616,0.9975777777777778
cdib,100.0,10,1,85,-0.8079631050456654,5.630880889892578,0.4594,0.9976444444444444
cdib,100.0,10,1,86,-0.810026318732175,5.646073828125,0.4622,0.9970444444444444
cdib,100.0,10,1,87,-0.814010396974737,5.680731035614014,0.4634,0.9976222222222222
cdib,100.0,10,1,88,-0.8144081044457175,5.6660754653930665,0.4606,0.9977555555555555
cdib,100.0,10,1,89,-0.8133276074669578,5.681531233978271,0.46,0.9971111111111111
cdib,100.0,10,1,90,-0.8163965058240024,5.673593397521973,0.46,0.9975333333333334
cdib,100.0,10,1,91,-0.8176209653507579,5.675300894927979,0.4612,0.9975111111111111
cdib,100.0,10,1,92,-0.817565638776259,5.678170290374756,0.4612,0.9971555555555556
cdib,100.0,10,1,93,-0.8218846150398255,5.704923608398437,0.4604,0.9977111111111111
cdib,100.0,10,1,94,-0.8207345101183111,5.7157740417480465,0.4606,0.9970666666666667
cdib,100.0,10,1,95,-0.8233808242277666,5.680766949462891,0.4616,0.9977111111111111
cdib,100.0,10,1,96,-0.8239558140061118,5.685960368347168,0.4612,0.9976444444444444
cdib,100.0,10,1,97,-0.8265104665322738,5.698152526092529,0.4624,0.9976222222222222
cdib,100.0,10,1,98,-0.826414945715124,5.694013401794433,0.4606,0.9973777777777778
cdib,100.0,10,1,99,-0.827895200625333,5.713501400756836,0.4608,0.9973777777777778
cdib,100.0,10,1,100,-0.8301755565643311,5.723201840972901,0.4598,0.9973777777777778
cdib,100.0,10,1,101,-0.8302003383983265,5.716667578125,0.4616,0.9974666666666666
cdib,100.0,10,1,102,-0.8313958782976324,5.742768085479736,0.46,0.9974444444444445
cdib,100.0,10,1,103,-0.8324607321132313,5.7615648422241215,0.46,0.9974888888888889
cdib,100.0,10,1,104,-0.8333040210030296,5.729505745697021,0.4608,0.9975333333333334
cdib,100.0,10,1,105,-0.8352194963715294,5.7430262336730955,0.4614,0.9974666666666666
cdib,100.0,10,1,106,-0.8354401127121666,5.719888278198242,0.4596,0.9976222222222222
cdib,100.0,10,1,107,-0.8376285361896861,5.737198863983155,0.46,0.9977333333333334
cdib,100.0,10,1,108,-0.8381144137989391,5.771608180236816,0.4604,0.9973777777777778
cdib,100.0,10,1,109,-0.8384917485237121,5.770111875152588,0.4608,0.9972444444444445
cdib,100.0,10,1,110,-0.8400888238473372,5.783036696624756,0.4582,0.9973777777777778
cdib,100.0,10,1,111,-0.8398055759083141,5.764598315429687,0.4608,0.9974444444444445
cdib,100.0,10,1,112,-0.841156463692405,5.737544107055664,0.459,0.9976444444444444
cdib,100.0,10,1,113,-0.8426892989505421,5.746054264831543,0.4622,0.9975333333333334
cdib,100.0,10,1,114,-0.8421960227272727,5.778753505706787,0.4586,0.9971333333333333
cdib,100.0,10,1,115,-0.845267608867992,5.771068132781982,0.4608,0.9974888888888889
cdib,100.0,10,1,116,-0.8450210671858354,5.7773236000061035,0.4594,0.9975555555555555
cdib,100.0,10,1,117,-0.8448477730404247,5.760528323364258,0.4604,0.9973777777777778
cdib,100.0,10,1,118,-0.8462955793900924,5.781504655456543,0.4596,0.9976666666666667
cdib,100.0,10,1,119,-0.8465416162837636,5.781583917236328,0.4606,0.9976
cdib,100.0,10,1,120,-0.8472923699725758,5.792697709655762,0.4584,0.9973111111111111
cdib,100.0,10,1,121,-0.8470906505411322,5.784554724121094,0.4604,0.9975555555555555
cdib,100.0,10,1,122,-0.8472915072267706,5.781448565673828,0.459,0.9974444444444445
cdib,100.0,10,1,123,-0.8490955388242548,5.784704675292969,0.4608,0.9972888888888889
cdib,100.0,10,1,124,-0.8484310203552247,5.777651720428467,0.4608,0.9972444444444445
cdib,100.0,10,1,125,-0.8501602969949895,5.788418714904785,0.4608,0.9976888888888888
cdib,100.0,10,1,126,-0.8493989946365357,5.774591620635986,0.4604,0.9974666666666666
cdib,100.0,10,1,127,-0.8520755197351629,5.795006790924072,0.4604,0.9974666666666666
cdib,100.0,10,1,128,-0.8509583797801624,5.796483122253418,0.4598,0.9975777777777778
cdib,100.0,10,1,129,-0.8529395896304738,5.8139238479614255,0.458,0.9973111111111111
cdib,100.0,10,1,130,-0.8543148804577915,5.812522063446045,0.4586,0.9979111111111111
cdib,100.0,10,1,131,-0.8535777448654175,5.832834993743896,0.4576,0.9972888888888889
cdib,100.0,10,1,132,-0.8538577718387951,5.810396003723144,0.4596,0.9973111111111111
cdib,100.0,10,1,133,-0.8572214480833574,5.81483981628418,0.4596,0.9976666666666667
cdib,100.0,10,1,134,-0.8524390083486384,5.827933896636963,0.4602,0.9973555555555556
cdib,100.0,10,1,135,-0.8538332805113359,5.797281427764893,0.461,0.9976444444444444
cdib,100.0,10,1,136,-0.857710453709689,5.7967246017456056,0.4612,0.9978
cdib,100.0,10,1,137,-0.8568676583723588,5.825178698730468,0.4604,0.9973777777777778
cdib,100.0,10,1,138,-0.8572910307103937,5.815634164428711,0.4588,0.9976444444444444
cdib,100.0,10,1,139,-0.860856170428883,5.811382798004151,0.4588,0.9975333333333334
cdib,100.0,10,1,140,-0.8586173671028831,5.829597784423828,0.4566,0.9977777777777778
cdib,100.0,10,1,141,-0.8597378217870539,5.856573036193848,0.4592,0.9971777777777778
cdib,100.0,10,1,142,-0.8605872448747808,5.83245020904541,0.4592,0.9972888888888889
cdib,100.0,10,1,143,-0.8595192691889676,5.821484931182861,0.4592,0.9975111111111111
cdib,100.0,10,1,144,-0.8609153644388372,5.8249258659362795,0.4602,0.9978
cdib,100.0,10,1,145,-0.8608534668575634,5.839455715942383,0.4604,0.9970888888888889
cdib,100.0,10,1,146,-0.8598600521434437,5.854112863922119,0.4596,0.9972
cdib,100.0,10,1,147,-0.8589132681239735,5.818673804473877,0.4594,0.9972222222222222
cdib,100.0,10,1,148,-0.8585018426548351,5.834702822875976,0.458,0.9972222222222222
cdib,100.0,10,1,149,-0.8604889196655967,5.841494834899902,0.4612,0.9973555555555556
cdib,100.0,10,1,150,-0.8633561855836348,5.84069970703125,0.4588,0.9974222222222222
cdib,100.0,10,1,151,-0.8628917792406949,5.8364590034484864,0.458,0.9970666666666667
cdib,100.0,10,1,152,-0.8638996679999612,5.839543849182129,0.459,0.9971333333333333
cdib,100.0,10,1,153,-0.8614681147922169,5.844896117401123,0.4596,0.9974444444444445
cdib,100.0,10,1,154,-0.8631388181773099,5.83361925125122,0.4598,0.9976888888888888
cdib,100.0,10,1,155,-0.8624383814725008,5.824033379364014,0.4602,0.9974222222222222
cdib,100.0,10,1,156,-0.8639670550953258,5.838694612121582,0.4592,0.9972888888888889
cdib,100.0,10,1,157,-0.8643684950395064,5.835882412719727,0.461,0.9976
cdib,100.0,10,1,158,-0.8633220633246682,5.83110128326416,0.4572,0.9973777777777778
cdib,100.0,10,1,159,-0.8650484828428788,5.835556427001953,0.4586,0.9974222222222222
cdib,100.0,10,1,160,-0.8645570897102356,5.852095268249512,0.4594,0.9975333333333334
cdib,100.0,10,1,161,-0.8630937837860801,5.874459799957275,0.4602,0.9976888888888888
cdib,100.0,10,1,162,-0.8637647764552723,5.861732795715332,0.46,0.9976222222222222
cdib,100.0,10,1,163,-0.8650460940014232,5.852630473327637,0.4594,0.9975777777777778
cdib,100.0,10,1,164,-0.8663614461638711,5.867645523834229,0.459,0.9974
cdib,100.0,10,1,165,-0.8676266703258861,5.8371347808837895,0.459,0.9975777777777778
cdib,100.0,10,1,166,-0.8652458395351064,5.848098071289063,0.4578,0.9972888888888889
cdib,100.0,10,1,167,-0.8668545367500998,5.875840795898437,0.4594,0.9974666666666666
cdib,100.0,10,1,168,-0.8668271380077709,5.847000413513183,0.4586,0.9977777777777778
cdib,100.0,10,1,169,-0.8688495775829662,5.847779579925537,0.458,0.9975777777777778
cdib,100.0,10,1,170,-0.8681384890122847,5.851764768981933,0.458,0.9975777777777778
cdib,100.0,10,1,171,-0.8680050124601885,5.850525106811523,0.459,0.9976888888888888
cdib,100.0,10,1,172,-0.8670427275657654,5.888818098449707,0.458,0.9976
cdib,100.0,10,1,173,-0.8708558082580566,5.843320082092285,0.4602,0.9975111111111111
cdib,100.0,10,1,174,-0.8693080173319037,5.860199737548828,0.458,0.9978222222222223
cdib,100.0,10,1,175,-0.8664746574401856,5.874521327972412,0.4584,0.9972222222222222
cdib,100.0,10,1,176,-0.8686798676750876,5.848056819915771,0.4588,0.9972666666666666
cdib,100.0,10,1,177,-0.8680035500959916,5.875340608978272,0.4596,0.998
cdib,100.0,10,1,178,-0.8669450192798268,5.859196294403076,0.4602,0.9974666666666666
cdib,100.0,10,1,179,-0.8682032824169506,5.861580065155029,0.4588,0.9971111111111111
cdib,100.0,10,1,180,-0.8710394552751021,5.866363874053955,0.4588,0.9975777777777778
cdib,100.0,10,1,181,-0.8687529178966176,5.868132414245605,0.458,0.9976
cdib,100.0,10,1,182,-0.8696945899009705,5.864287651824951,0.4588,0.9975555555555555
cdib,100.0,10,1,183,-0.8694672694986517,5.86396746673584,0.4598,0.9976666666666667
cdib,100.0,10,1,184,-0.8701820283976468,5.872334971618653,0.46,0.9978222222222223
cdib,100.0,10,1,185,-0.8701018336642872,5.845487670135498,0.458,0.9974222222222222
cdib,100.0,10,1,186,-0.8694973172621293,5.8660896797180175,0.4582,0.9974222222222222
cdib,100.0,10,1,187,-0.8708890716552734,5.852387525939942,0.46,0.9978666666666667
cdib,100.0,10,1,188,-0.8702577543692155,5.850024434661865,0.4592,0.9976
cdib,100.0,10,1,189,-0.8703000081495805,5.871173079681396,0.4586,0.9976444444444444
cdib,100.0,10,1,190,-0.8704221078785983,5.852146076965332,0.4604,0.9980888888888889
cdib,100.0,10,1,191,-0.868666207781705,5.844771794128418,0.4594,0.9974
cdib,100.0,10,1,192,-0.8719247678236528,5.873347487640381,0.4602,0.9977777777777778
cdib,100.0,10,1,193,-0.872032113387368,5.884626197814941,0.4578,0.9974444444444445
cdib,100.0,10,1,194,-0.8720694671284068,5.866643229675293,0.4592,0.9970444444444444
cdib,100.0,10,1,195,-0.8726190717350353,5.854194795227051,0.4586,0.9979555555555556
cdib,100.0,10,1,196,-0.8701321570483121,5.8662881034851075,0.4588,0.9973555555555556
cdib,100.0,10,1,197,-0.8716356029077009,5.887524628448486,0.4584,0.9973555555555556
cdib,100.0,10,1,198,-0.8711459189675071,5.851282921600342,0.459,0.9978222222222223
cdib,100.0,10,1,199,-0.8709362239837647,5.892044854736328,0.459,0.9975333333333334
cdib,100.0,10,2,0,1.2257702889008955,1.710662592124939,0.4222,0.4138
cdib,100.0,10,2,1,0.39616884879415687,1.6320957689285278,0.4864,0.8009555555555555
cdib,100.0,10,2,2,0.13227364013899456,1.6918462947845458,0.4982,0.9167111111111111
cdib,100.0,10,2,3,0.006942553619904952,1.7837533349990844,0.5048,0.9575777777777777
cdib,100.0,10,2,4,-0.06557030549591238,1.8911390621185302,0.5068,0.9752
cdib,100.0,10,2,5,-0.1146331222079017,2.000004979515076,0.509,0.9833333333333333
cdib,100.0,10,2,6,-0.15138766252561048,2.110534527015686,0.5132,0.9892222222222222
cdib,100.0,10,2,7,-0.18049610925587742,2.2124070655822754,0.5126,0.9918
cdib,100.0,10,2,8,-0.20564430548928,2.3258207027435303,0.5092,0.9942444444444445
cdib,100.0,10,2,9,-0.22731666565808384,2.4343656616210936,0.5096,0.9949111111111111
cdib,100.0,10,2,10,-0.24826491011272778,2.549991570663452,0.5086,0.9957777777777778
cdib,100.0,10,2,11,-0.2680551456451416,2.6598810573577882,0.5058,0.9961777777777778
cdib,100.0,10,2,12,-0.28667523002191025,2.7783064506530764,0.5062,0.9967111111111111
cdib,100.0,10,2,13,-0.3045739154425534,2.890017702102661,0.501,0.9965111111111111
cdib,100.0,10,2,14,-0.3224287601644343,3.030315534591675,0.5004,0.9969555555555556
cdib,100.0,10,2,15,-0.3401262577880513,3.1259743000030515,0.5002,0.9970666666666667
cdib,100.0,10,2,16,-0.35783823121677744,3.238359373855591,0.4968,0.9971777777777778
cdib,100.0,10,2,17,-0.3740030680049549,3.3394953063964845,0.4972,0.9966222222222222
cdib,100.0,10,2,18,-0.3893887420437553,3.4398021652221678,0.492,0.9969555555555556
cdib,100.0,10,2,19,-0.40490614998123864,3.514801673126221,0.4936,0.9967555555555555
cdib,100.0,10,2,20,-0.41975937413735825,3.6132882320404054,0.493,0.997
cdib,100.0,10,2,21,-0.43413565705039286,3.7023993923187257,0.4896,0.9968888888888889
cdib,100.0,10,2,22,-0.44665461025238035,3.7645122009277343,0.4896,0.9969111111111111
cdib,100.0,10,2,23,-0.45956269843361597,3.86056368560791,0.4906,0.9964666666666666
cdib,100.0,10,2,24,-0.4716870456608859,3.9429570240020753,0.4864,0.9969111111111111
cdib,100.0,10,2,25,-0.4843046360059218,3.9807682563781737,0.4888,0.9968222222222223
cdib,100.0,10,2,26,-0.4961058653137901,4.059240037155152,0.4866,0.9966222222222222
cdib,100.0,10,2,27,-0.50634075087634,4.101179647064209,0.4836,0.9966888888888888
cdib,100.0,10,2,28,-0.5164374261682684,4.1555295776367185,0.4878,0.9969333333333333
cdib,100.0,10,2,29,-0.5265451035152782,4.238377700042725,0.4846,0.9967555555555555
cdib,100.0,10,2,30,-0.5355473185192455,4.273777819824219,0.4838,0.9968444444444444
cdib,100.0,10,2,31,-0.5454341463349083,4.311513594818115,0.4832,0.9971111111111111
cdib,100.0,10,2,32,-0.5550546478878368,4.37246334991455,0.483,0.9967555555555555
cdib,100.0,10,2,33,-0.5644062712929465,4.426766535949707,0.4812,0.9968
cdib,100.0,10,2,34,-0.5723032315340909,4.471225312805176,0.4816,0.9972888888888889
cdib,100.0,10,2,35,-0.5793648330775174,4.482902960968017,0.4818,0.9971333333333333
cdib,100.0,10,2,36,-0.5885507791519166,4.517070225524902,0.4818,0.9968666666666667
cdib,100.0,10,2,37,-0.5951887334303423,4.561558498382569,0.4818,0.9970222222222223
cdib,100.0,10,2,38,-0.6005576721018011,4.581727656555175,0.4816,0.9972
cdib,100.0,10,2,39,-0.6095701666398482,4.62291182937622,0.482,0.9972666666666666
cdib,100.0,10,2,40,-0.61548597036275,4.651932974243164,0.4814,0.9967777777777778
cdib,100.0,10,2,41,-0.6206274139924483,4.677511737060547,0.4802,0.9972222222222222
cdib,100.0,10,2,42,-0.6264817322470925,4.7210292129516604,0.48,0.9968
cdib,100.0,10,2,43,-0.6326029284303839,4.731796498107911,0.4796,0.9974
cdib,100.0,10,2,44,-0.639224422636899,4.761204605865479,0.479,0.9972222222222222
cdib,100.0,10,2,45,-0.6449148209311746,4.790279591369629,0.4798,0.9972444444444445
cdib,100.0,10,2,46,-0.6497730445558375,4.812445017242432,0.4792,0.9974
cdib,100.0,10,2,47,-0.653848325885426,4.854031670379639,0.4778,0.9971111111111111
cdib,100.0,10,2,48,-0.6596011878013611,4.857426428222657,0.4798,0.9972
cdib,100.0,10,2,49,-0.6632744468298826,4.8916889053344725,0.4784,0.9972444444444445
cdib,100.0,10,2,50,-0.6681074779943986,4.882286944580078,0.4788,0.9972
cdib,100.0,10,2,51,-0.6709686056960713,4.938829093170166,0.4782,0.9971555555555556
cdib,100.0,10,2,52,-0.6773583539615978,4.961280427551269,0.4776,0.9969777777777777
cdib,100.0,10,2,53,-0.6812299498644742,4.9467104652404785,0.4794,0.9970222222222223
cdib,100.0,10,2,54,-0.6865123899893327,4.982846410369873,0.4774,0.9975333333333334
cdib,100.0,10,2,55,-0.6899793978691101,5.0135130790710445,0.4756,0.9970666666666667
cdib,100.0,10,2,56,-0.693480294678428,5.022472942352295,0.4754,0.9969555555555556
cdib,100.0,10,2,57,-0.6966015717593106,5.039238494873047,0.477,0.9969777777777777
cdib,100.0,10,2,58,-0.7000469029513272,5.036089517974854,0.4768,0.9973333333333333
cdib,100.0,10,2,59,-0.7044136881568215,5.062172538757324,0.4782,0.9975111111111111
cdib,100.0,10,2,60,-0.7071420597943393,5.0806162086486815,0.4762,0.9973333333333333
cdib,100.0,10,2,61,-0.710493889539892,5.075090045928955,0.4752,0.9973777777777778
cdib,100.0,10,2,62,-0.7130468642754988,5.091463468170166,0.4764,0.9973333333333333
cdib,100.0,10,2,63,-0.7163739697109569,5.118061099243164,0.4736,0.9970666666666667
cdib,100.0,10,2,64,-0.7201722257527438,5.1236873008728026,0.4768,0.9972222222222222
cdib,100.0,10,2,65,-0.7239586938511241,5.125959280395508,0.4752,0.9978888888888889
cdib,100.0,10,2,66,-0.7266676556413824,5.164569638061524,0.474,0.9972222222222222
cdib,100.0,10,2,67,-0.7286810106884349,5.1702078964233396,0.4756,0.9972888888888889
cdib,100.0,10,2,68,-0.7316048449082808,5.160568907165527,0.477,0.9974444444444445
cdib,100.0,10,2,69,-0.7353022256157615,5.188713625335693,0.4762,0.9977777777777778
cdib,100.0,10,2,70,-0.7362660436196761,5.211863095855713,0.4732,0.9970444444444444
cdib,100.0,10,2,71,-0.7382876435366544,5.20502928314209,0.4778,0.9970888888888889
cdib,100.0,10,2,72,-0.73984625341242,5.202847694396973,0.4756,0.9977111111111111
cdib,100.0,10,2,73,-0.74332158834284,5.220641050720215,0.4758,0.9971333333333333
cdib,100.0,10,2,74,-0.7446084132281217,5.242157838439941,0.4732,0.9974444444444445
cdib,100.0,10,2,75,-0.749165829485113,5.2450850730896,0.4742,0.9974222222222222
cdib,100.0,10,2,76,-0.7504825817888433,5.249800897216796,0.474,0.9972
cdib,100.0,10,2,77,-0.7520192696744745,5.248894682312011,0.474,0.9975333333333334
cdib,100.0,10,2,78,-0.757495284167203,5.266457815551758,0.4736,0.9976
cdib,100.0,10,2,79,-0.7543153523705223,5.305540453338623,0.4714,0.9971555555555556
cdib,100.0,10,2,80,-0.7590140411030163,5.289784194946289,0.4722,0.9978
cdib,100.0,10,2,81,-0.7595662907687101,5.295230039978027,0.4712,0.9972222222222222
cdib,100.0,10,2,82,-0.7632294867168773,5.280397030639649,0.4742,0.9973777777777778
cdib,100.0,10,2,83,-0.7625991160306064,5.317077896118164,0.4734,0.9974888888888889
cdib,100.0,10,2,84,-0.7664689888867465,5.323260563659668,0.4718,0.9975111111111111
cdib,100.0,10,2,85,-0.7677149943004955,5.320751960754395,0.4708,0.9974
cdib,100.0,10,2,86,-0.7693598699396307,5.337565390777588,0.4728,0.9972222222222222
cdib,100.0,10,2,87,-0.7721823315360329,5.339719178771973,0.4738,0.9974666666666666
cdib,100.0,10,2,88,-0.7735509112358093,5.333912322235108,0.471,0.9977333333333334
cdib,100.0,10,2,89,-0.7719215535423972,5.351816665649414,0.4724,0.9974444444444445
cdib,100.0,10,2,90,-0.7765612013730135,5.337797163391113,0.4732,0.9974666666666666
cdib,100.0,10,2,91,-0.7779430965683677,5.366522885131836,0.4712,0.9976
cdib,100.0,10,2,92,-0.7789681751944803,5.362372966003418,0.4714,0.9977111111111111
cdib,100.0,10,2,93,-0.7799583687348799,5.36663572845459,0.4706,0.9974888888888889
cdib,100.0,10,2,94,-0.7810488343238831,5.382336106872558,0.4706,0.9977333333333334
cdib,100.0,10,2,95,-0.7819145968697288,5.374673126983643,0.4702,0.9974888888888889
cdib,100.0,10,2,96,-0.7842463600332087,5.395225546264649,0.47,0.9977777777777778
cdib,100.0,10,2,97,-0.7857156089089133,5.38195930557251,0.4712,0.9976666666666667
cdib,100.0,10,2,98,-0.7872710138841109,5.398461292266846,0.4706,0.9976888888888888
cdib,100.0,10,2,99,-0.7896885405713862,5.391925668334961,0.4724,0.9978222222222223
cdib,100.0,10,2,100,-0.7885013547377153,5.402767544555664,0.4724,0.9974444444444445
cdib,100.0,10,2,101,-0.789971295079318,5.390516796112061,0.473,0.9973333333333333
cdib,100.0,10,2,102,-0.7921786290168762,5.4198610382080075,0.4696,0.9978222222222223
cdib,100.0,10,2,103,-0.7895134320259094,5.421278034210205,0.4708,0.9970666666666667
cdib,100.0,10,2,104,-0.7912074363881891,5.412053372955322,0.4704,0.9972888888888889
cdib,100.0,10,2,105,-0.7931240978154269,5.430585487365723,0.4704,0.9977333333333334
cdib,100.0,10,2,106,-0.7939929562221874,5.415686354064942,0.4704,0.9975777777777778
cdib,100.0,10,2,107,-0.7975747183886441,5.441005472564697,0.4702,0.9975777777777778
cdib,100.0,10,2,108,-0.7970939018509605,5.425877723693848,0.4694,0.9976444444444444
cdib,100.0,10,2,109,-0.7963907345685092,5.444399782562256,0.4684,0.9976444444444444
cdib,100.0,10,2,110,-0.7994886376641014,5.4286503448486325,0.4724,0.9974
cdib,100.0,10,2,111,-0.7978174768274481,5.437772420501709,0.4716,0.9975777777777778
cdib,100.0,10,2,112,-0.7995895634737882,5.454931667327881,0.4682,0.9976
cdib,100.0,10,2,113,-0.7992635708808898,5.439446102905274,0.4702,0.9974444444444445
cdib,100.0,10,2,114,-0.8017639271215959,5.45520569229126,0.4668,0.9976666666666667
cdib,100.0,10,2,115,-0.8015713985789906,5.4665697479248045,0.4672,0.9969111111111111
cdib,100.0,10,2,116,-0.80418782416257,5.468613158416748,0.47,0.9978888888888889
cdib,100.0,10,2,117,-0.8051935342615301,5.478239614105225,0.4692,0.9974666666666666
cdib,100.0,10,2,118,-0.8042070112401789,5.4753962425231935,0.4692,0.9971333333333333
cdib,100.0,10,2,119,-0.8076627177065069,5.458957419586182,0.4688,0.9976444444444444
cdib,100.0,10,2,120,-0.8084219758987427,5.4648322631835935,0.4728,0.9975555555555555
cdib,100.0,10,2,121,-0.8076214813579212,5.501047068023682,0.468,0.9972444444444445
cdib,100.0,10,2,122,-0.8081693231495944,5.46783358001709,0.4692,0.9972
cdib,100.0,10,2,123,-0.8095574716914784,5.489773064422607,0.4708,0.9976444444444444
cdib,100.0,10,2,124,-0.808566501938213,5.497726721954345,0.47,0.9976222222222222
cdib,100.0,10,2,125,-0.8101670987389304,5.503376351165771,0.4696,0.9976222222222222
cdib,100.0,10,2,126,-0.8097427929704839,5.4856974922180175,0.4686,0.9973111111111111
cdib,100.0,10,2,127,-0.810750183096799,5.491228677368164,0.4696,0.9976888888888888
cdib,100.0,10,2,128,-0.812138208510659,5.490531225585937,0.4694,0.9974888888888889
cdib,100.0,10,2,129,-0.8128246842297641,5.506063960266113,0.4688,0.9974
cdib,100.0,10,2,130,-0.8114534341205251,5.510197874450683,0.4686,0.9974222222222222
cdib,100.0,10,2,131,-0.8122406850468029,5.483937621307373,0.4692,0.9974
cdib,100.0,10,2,132,-0.8142298166275025,5.519812108612061,0.468,0.9974444444444445
cdib,100.0,10,2,133,-0.8131751264225353,5.510895767211914,0.4684,0.9975333333333334
cdib,100.0,10,2,134,-0.8135410490469499,5.499499799346924,0.4702,0.9974888888888889
cdib,100.0,10,2,135,-0.8159330902273004,5.5058679794311525,0.4694,0.9974
cdib,100.0,10,2,136,-0.8158434433590283,5.508780671691895,0.4692,0.9977333333333334
cdib,100.0,10,2,137,-0.8176709352233194,5.513582382202149,0.4688,0.9975777777777778
