model,beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cdib,1.0,2,47,-0.7425465742284602,5.517593711853027,0.455,0.9968222222222223
cdib,1.0,2,48,-0.7453898994272405,5.51793726272583,0.4558,0.9968888888888889
cdib,1.0,2,49,-0.7512331078962846,5.5841823516845706,0.455,0.9967777777777778
cdib,1.0,2,50,-0.7557763416203586,5.5539888008117675,0.456,0.9966444444444444
cdib,1.0,2,51,-0.7592635848132047,5.60605880355835,0.4546,0.9965777777777778
cdib,1.0,2,52,-0.7667187522194602,5.621132516479492,0.4552,0.9968444444444444
cdib,1.0,2,53,-0.7694683297764171,5.627479042053222,0.4562,0.9964222222222222
cdib,1.0,2,54,-0.7736719368154352,5.645454595947266,0.455,0.9965555555555555
cdib,1.0,2,55,-0.7790677000912754,5.673577561950683,0.453,0.9969777777777777
cdib,1.0,2,56,-0.7808879849433898,5.688729652404785,0.4544,0.9964888888888889
cdib,1.0,2,57,-0.7865193252650174,5.717138694763183,0.4536,0.9970222222222223
cdib,1.0,2,58,-0.7893037827578457,5.706219875335694,0.4554,0.9966222222222222
cdib,1.0,2,59,-0.7931148732358759,5.736502725219727,0.4536,0.9970222222222223
cdib,1.0,2,60,-0.796845273624767,5.744834194946289,0.4538,0.997
cdib,1.0,2,61,-0.7996248836950822,5.746994680786133,0.4538,0.9966666666666667
cdib,1.0,2,62,-0.8056841846726157,5.76186545715332,0.455,0.9969777777777777
cdib,1.0,2,63,-0.8070458302757957,5.7703963470458985,0.4542,0.9971777777777778
cdib,1.0,2,64,-0.8103325601230968,5.794980821990967,0.4538,0.9968888888888889
cdib,1.0,2,65,-0.8133335260998119,5.786718153381348,0.4546,0.9969555555555556
cdib,1.0,2,66,-0.8168435267795215,5.813354461669922,0.4538,0.9968666666666667
cdib,1.0,2,67,-0.8182559754545038,5.82050100402832,0.454,0.9968888888888889
cdib,1.0,2,68,-0.82136896944913,5.82861616973877,0.4532,0.9969555555555556
cdib,1.0,2,69,-0.8254001413171942,5.845407207489013,0.4542,0.9968666666666667
cdib,1.0,2,70,-0.8264152706753124,5.866205243682861,0.454,0.9966444444444444
cdib,1.0,2,71,-0.8302303622505881,5.862881254577637,0.4546,0.9970222222222223
cdib,1.0,2,72,-0.8320838557850231,5.864277165985108,0.4538,0.9972444444444445
cdib,1.0,2,73,-0.833381095383384,5.881957453918457,0.455,0.9969111111111111
cdib,1.0,2,74,-0.8351933988917958,5.8887479248046875,0.455,0.9966
cdib,1.0,2,75,-0.8407597777496685,5.911564546966552,0.453,0.9972888888888889
cdib,1.0,2,76,-0.8411496558709578,5.905255641174317,0.4546,0.9966666666666667
cdib,1.0,2,77,-0.8433573586203835,5.90275841140747,0.4554,0.9970222222222223
cdib,1.0,2,78,-0.8466316839651628,5.935964054870605,0.4542,0.9973333333333333
cdib,1.0,2,79,-0.8478892884514548,5.946648641204834,0.4536,0.9967777777777778
cdib,1.0,2,80,-0.849970947491039,5.945138645935058,0.454,0.9970444444444444
cdib,1.0,2,81,-0.8513382774179632,5.949356418609619,0.4534,0.9967111111111111
cdib,1.0,2,82,-0.8566684602130543,5.945925611877441,0.4532,0.9978888888888889
cdib,1.0,2,83,-0.8561990245472301,5.956861299133301,0.4552,0.9970666666666667
cdib,1.0,2,84,-0.858045447176153,5.966133574676514,0.4548,0.9970666666666667
cdib,1.0,2,85,-0.8609950974551114,5.974402135467529,0.4534,0.9971111111111111
cdib,1.0,2,86,-0.8616040888526223,5.988044309997559,0.4536,0.9969111111111111
cdib,1.0,2,87,-0.861943438946117,5.981780046081543,0.4528,0.9967111111111111
cdib,1.0,2,88,-0.863463242669539,5.985012651824952,0.453,0.9972
cdib,1.0,2,89,-0.8672529210177334,5.999253498840332,0.453,0.997
cdib,1.0,2,90,-0.8680058566526934,5.985198963928223,0.453,0.9971333333333333
cdib,1.0,2,91,-0.8703681208957326,6.010859944915771,0.455,0.9971333333333333
cdib,1.0,2,92,-0.8714796382904053,6.018152788543701,0.4526,0.9969555555555556
cdib,1.0,2,93,-0.8722926590312611,6.016406216430664,0.453,0.9973111111111111
cdib,1.0,2,94,-0.8747947194359519,6.021561051940918,0.4534,0.9973555555555556
cdib,1.0,2,95,-0.873620845153115,6.023374602508545,0.4536,0.9967777777777778
cdib,1.0,2,96,-0.8760200089714744,6.047632697296143,0.4518,0.9971555555555556
cdib,1.0,2,97,-0.8774133854866027,6.041244561004639,0.4534,0.9972666666666666
cdib,1.0,2,98,-0.8785522104350003,6.037326435089112,0.4532,0.9968222222222223
cdib,1.0,2,99,-0.8823643627166748,6.032484058380127,0.454,0.9974888888888889
cdib,1.0,2,100,-0.8817027569944208,6.045954526519775,0.453,0.9972
cdib,1.0,2,101,-0.8838749580556696,6.033491927337646,0.4536,0.9971555555555556
cdib,1.0,2,102,-0.883729387621446,6.064067161560058,0.4528,0.9974222222222222
cdib,1.0,2,103,-0.8838472743641247,6.0679481391906736,0.453,0.9972444444444445
cdib,1.0,2,104,-0.8846019911679355,6.0541639793396,0.4528,0.9975555555555555
cdib,1.0,2,105,-0.8868638187581842,6.0642415725708005,0.4532,0.9972444444444445
cdib,1.0,2,106,-0.8865162254506891,6.066967887878418,0.4536,0.9968666666666667
cdib,1.0,2,107,-0.8911832035758278,6.074621739959717,0.4528,0.9969777777777777
cdib,1.0,2,108,-0.8902396514719183,6.078164901733398,0.4526,0.9974888888888889
cdib,1.0,2,109,-0.8903452316804366,6.079906596374512,0.4538,0.9974444444444445
cdib,1.0,2,110,-0.8927757295088334,6.070068254089356,0.4534,0.9967111111111111
cdib,1.0,2,111,-0.8927812325390903,6.090891802978516,0.453,0.9973333333333333
cdib,1.0,2,112,-0.8942770811514421,6.100904066467285,0.4532,0.9973333333333333
cdib,1.0,2,113,-0.8948021514892578,6.075126470947265,0.4534,0.9973555555555556
cdib,1.0,2,114,-0.8955724184122953,6.096519309997559,0.4526,0.997
cdib,1.0,2,115,-0.8965845170714638,6.116855921173095,0.452,0.9970888888888889
cdib,1.0,2,116,-0.8964720274144953,6.120857680511475,0.4524,0.9973333333333333
cdib,1.0,2,117,-0.8987184496012601,6.119899136352539,0.453,0.9972666666666666
cdib,1.0,2,118,-0.8976405761892146,6.119973566436768,0.4534,0.9964888888888889
cdib,1.0,2,119,-0.9014526157292453,6.114113874816894,0.4524,0.9968
cdib,1.0,2,120,-0.8993137550700795,6.1037378471374515,0.453,0.9966888888888888
cdib,1.0,2,121,-0.9016658595171841,6.1223703125,0.4536,0.9970888888888889
cdib,1.0,2,122,-0.902667720300501,6.111213607788086,0.452,0.9974222222222222
cdib,1.0,2,123,-0.9026550308054144,6.118075565338135,0.4532,0.9972
cdib,1.0,2,124,-0.9038271903818303,6.140997067260742,0.452,0.9972888888888889
cdib,1.0,2,125,-0.9036451804941351,6.137585350799561,0.452,0.9970888888888889
cdib,1.0,2,126,-0.9039650971325961,6.1200117530822755,0.4512,0.9976
cdib,1.0,2,127,-0.9054330835862593,6.14403592376709,0.4534,0.9968222222222223
cdib,1.0,2,128,-0.9066518739006736,6.135073211669922,0.452,0.9972
cdib,1.0,2,129,-0.9057450381365689,6.14620793762207,0.4502,0.9970888888888889
cdib,1.0,2,130,-0.9055539223064076,6.137416761779785,0.4516,0.9973555555555556
cdib,1.0,2,131,-0.9072366368553855,6.12121118850708,0.4522,0.9969777777777777
cdib,1.0,2,132,-0.9069226341334257,6.145665055847168,0.4522,0.9970444444444444
cdib,1.0,2,133,-0.9067657397703691,6.158892220306396,0.4536,0.9972
cdib,1.0,2,134,-0.9074311960046941,6.13278823852539,0.4522,0.9972666666666666
cdib,1.0,2,135,-0.9112276502089067,6.1528697608947756,0.4544,0.9974222222222222
cdib,1.0,2,136,-0.9097402408253062,6.140141877746582,0.4512,0.9971555555555556
cdib,1.0,2,137,-0.9107330909902399,6.146946853637695,0.4516,0.9973333333333333
cdib,1.0,2,138,-0.9112670766830444,6.149867354583741,0.4526,0.9976
cdib,1.0,2,139,-0.910094591106068,6.148499221801758,0.4526,0.9972222222222222
cdib,1.0,2,140,-0.9125172154860063,6.144672624206543,0.4522,0.9978666666666667
cdib,1.0,2,141,-0.9118678391023116,6.159990229797363,0.4522,0.9974444444444445
cdib,1.0,2,142,-0.9111905399495905,6.158953674316407,0.4524,0.9968444444444444
cdib,1.0,2,143,-0.9132606533484026,6.142479460144043,0.4516,0.9969111111111111
cdib,1.0,2,144,-0.9129519858446988,6.147345972442627,0.453,0.9973777777777778
cdib,1.0,2,145,-0.9116717967120084,6.1566818351745605,0.4518,0.9972
cdib,1.0,2,146,-0.9149986511577259,6.180767413330078,0.4544,0.9967555555555555
cdib,1.0,2,147,-0.9152719263857061,6.16878533782959,0.4516,0.9971333333333333
cdib,1.0,2,148,-0.9141029984474182,6.165550215148926,0.4524,0.9971111111111111
cdib,1.0,2,149,-0.9149153988231312,6.172402435302734,0.4538,0.9964
cdib,1.0,2,150,-0.9161633973381736,6.157623361968994,0.452,0.9973111111111111
cdib,1.0,2,151,-0.9159246865185824,6.159357766723633,0.4524,0.9972666666666666
cdib,1.0,2,152,-0.9152409772612832,6.176385717010498,0.4522,0.9966444444444444
cdib,1.0,2,153,-0.9163021529544484,6.173320468902588,0.4524,0.9969777777777777
cdib,1.0,2,154,-0.9139005486054854,6.1740901512146,0.452,0.9972444444444445
cdib,1.0,2,155,-0.9159634580958973,6.181583784484864,0.4524,0.9973555555555556
cdib,1.0,2,156,-0.9165532879569314,6.1831330078125,0.4516,0.9972
cdib,1.0,2,157,-0.9155052436135032,6.171028673553467,0.452,0.9968
cdib,1.0,2,158,-0.9187243393464521,6.167517455291748,0.4524,0.9972222222222222
cdib,1.0,2,159,-0.9198613153457642,6.168501341247558,0.453,0.9970888888888889
cdib,1.0,2,160,-0.91886958360672,6.164791145324707,0.45,0.9972666666666666
cdib,1.0,2,161,-0.917631975590099,6.174587670898437,0.4532,0.9974444444444445
cdib,1.0,2,162,-0.9193691049922597,6.176278339385986,0.4516,0.9973555555555556
cdib,1.0,2,163,-0.9203663880521601,6.169228415679932,0.4514,0.9972666666666666
cdib,1.0,2,164,-0.9195577682495117,6.174188291168213,0.4524,0.9973111111111111
cdib,1.0,2,165,-0.9196927796970714,6.179085899353027,0.452,0.9972666666666666
cdib,1.0,2,166,-0.9214783549048684,6.180229063415528,0.4524,0.9977333333333334
cdib,1.0,2,167,-0.918300611409274,6.178236492156983,0.4502,0.9972444444444445
cdib,1.0,2,168,-0.9202898456833579,6.184813497161866,0.4516,0.9970666666666667
cdib,1.0,2,169,-0.9223697440060702,6.171497679901123,0.4508,0.9971777777777778
cdib,1.0,2,170,-0.9184280756083402,6.188006522369385,0.4528,0.9967333333333334
cdib,1.0,2,171,-0.9209178791219538,6.1680617408752445,0.453,0.9974222222222222
cdib,1.0,2,172,-0.9237801252538508,6.198837686920166,0.4514,0.9972888888888889
cdib,1.0,2,173,-0.9241970660729841,6.18159270401001,0.452,0.9968666666666667
cdib,1.0,2,174,-0.9214212596373125,6.179898155212403,0.4522,0.9970444444444444
cdib,1.0,2,175,-0.9219299799225547,6.188520880889892,0.4516,0.9972666666666666
cdib,1.0,2,176,-0.9223020303639499,6.164980938720703,0.4522,0.9971555555555556
cdib,1.0,2,177,-0.9233669078133323,6.190114665222168,0.4506,0.9973777777777778
cdib,1.0,2,178,-0.9251885123859752,6.169828726959229,0.4526,0.9977111111111111
cdib,1.0,2,179,-0.92435820535313,6.205709935760498,0.4528,0.9971777777777778
cdib,1.0,2,180,-0.9223938344261863,6.197957824707031,0.4534,0.9971111111111111
cdib,1.0,2,181,-0.9227814006978815,6.19555016784668,0.4528,0.9976
cdib,1.0,2,182,-0.9220522893038663,6.185349873352051,0.4508,0.9972444444444445
cdib,1.0,2,183,-0.9219264273556796,6.206322257995605,0.4514,0.9972666666666666
cdib,1.0,2,184,-0.9227662940805609,6.194220027160645,0.4514,0.9970444444444444
cdib,1.0,2,185,-0.9252968179616061,6.183871114349365,0.4516,0.9974222222222222
cdib,1.0,2,186,-0.9256030083396218,6.179279705810547,0.4516,0.9970444444444444
cdib,1.0,2,187,-0.9246288895606994,6.181503707122803,0.4512,0.9972444444444445
cdib,1.0,2,188,-0.9221457896666093,6.169615450286865,0.4522,0.9965111111111111
cdib,1.0,2,189,-0.9232767340400002,6.183273274230957,0.4514,0.9971333333333333
cdib,1.0,2,190,-0.9234596966309981,6.175216123199463,0.4538,0.9971333333333333
cdib,1.0,2,191,-0.9253572725469416,6.201212715148926,0.452,0.9973111111111111
cdib,1.0,2,192,-0.9233704473322089,6.19382470703125,0.4518,0.9970888888888889
cdib,1.0,2,193,-0.9256728821667758,6.184373628997803,0.4528,0.9965777777777778
cdib,1.0,2,194,-0.923970026510412,6.193786902618408,0.4512,0.9971555555555556
cdib,1.0,2,195,-0.925178494644165,6.199036521148682,0.452,0.9974666666666666
cdib,1.0,2,196,-0.9249864999077537,6.1950953071594235,0.4518,0.9968
cdib,1.0,2,197,-0.9227699600739913,6.192067260742188,0.451,0.9968
cdib,1.0,2,198,-0.9254460502971302,6.199348394775391,0.4512,0.9975333333333334
cdib,1.0,2,199,-0.9267889263066379,6.204812272644043,0.4522,0.9971777777777778
cdib,100.0,0,0,1.4730742897727274,1.899524017906189,0.3484,0.2944222222222222
cdib,100.0,0,1,1.1657812839508057,1.6960418518066407,0.4264,0.48675555555555555
cdib,100.0,0,2,0.96533357852589,1.5736143480300904,0.4542,0.5895777777777778
cdib,100.0,0,3,0.8235408415100791,1.5062556108474732,0.4762,0.6518222222222222
cdib,100.0,0,4,0.7166674688512629,1.4670227489471435,0.4892,0.6971111111111111
cdib,100.0,0,5,0.63541357013529,1.450694633102417,0.4954,0.7286888888888889
cdib,100.0,0,6,0.5688358226776123,1.4454073627471924,0.5036,0.7532222222222222
cdib,100.0,0,7,0.5143154221187939,1.4541459424972534,0.502,0.7672222222222222
cdib,100.0,0,8,0.4698809275453741,1.462312064743042,0.5068,0.7812444444444444
cdib,100.0,0,9,0.43266565791910344,1.475506914138794,0.5066,0.7913555555555556
cdib,100.0,0,10,0.40084968183257363,1.502494514465332,0.5062,0.7996444444444445
cdib,100.0,0,11,0.3749448506311937,1.518257078552246,0.5058,0.8066888888888889
cdib,100.0,0,12,0.3512116508830677,1.5415552751541137,0.5112,0.8121777777777778
cdib,100.0,0,13,0.3318852474299344,1.560816980934143,0.511,0.8154222222222223
cdib,100.0,0,14,0.31311600868051703,1.5829988813400269,0.5086,0.8203555555555555
cdib,100.0,0,15,0.2990462539997968,1.6039476886749267,0.5102,0.8212222222222222
cdib,100.0,0,16,0.2838421717123552,1.626280644607544,0.5106,0.8267111111111111
cdib,100.0,0,17,0.2714999540784142,1.6498139125823974,0.5088,0.8289555555555556
cdib,100.0,0,18,0.25884631550528786,1.6778478033065796,0.5126,0.8316666666666667
cdib,100.0,0,19,0.2488155630241741,1.6906870027542114,0.509,0.8326222222222223
cdib,100.0,0,20,0.23940417292768304,1.7150941240310669,0.5112,0.8344888888888888
cdib,100.0,0,21,0.23089397964260794,1.7344696367263794,0.5122,0.8358222222222222
cdib,100.0,0,22,0.22198035557703538,1.755941690826416,0.5106,0.8393111111111111
cdib,100.0,0,23,0.21515606740604748,1.7678725162506104,0.5112,0.8392444444444445
cdib,100.0,0,24,0.2073758039669557,1.7963879434585572,0.5104,0.8415333333333334
cdib,100.0,0,25,0.20340791732831434,1.8071809072494507,0.512,0.8416888888888889
cdib,100.0,0,26,0.19643431556224822,1.8369647836685181,0.509,0.8431555555555555
cdib,100.0,0,27,0.19024893499504436,1.8433233882904052,0.5108,0.8435111111111111
cdib,100.0,0,28,0.18560800762610002,1.855931785774231,0.513,0.8442666666666667
cdib,100.0,0,29,0.17894219970703126,1.874598971748352,0.512,0.8457333333333333
cdib,100.0,0,30,0.17574733736704695,1.8952724529266358,0.5124,0.8460888888888889
cdib,100.0,0,31,0.171005204168233,1.9018790822982787,0.509,0.8478444444444444
cdib,100.0,0,32,0.16656398876688697,1.9158392625808716,0.5116,0.8478222222222223
cdib,100.0,0,33,0.1626169850804589,1.9429924686431885,0.5104,0.8484888888888888
cdib,100.0,0,34,0.15918836642828854,1.9417709674835204,0.5104,0.8491333333333333
cdib,100.0,0,35,0.15458970014832238,1.956093903541565,0.5096,0.8508666666666667
cdib,100.0,0,36,0.15069353407729755,1.9816343948364257,0.512,0.8514444444444444
cdib,100.0,0,37,0.14898961833932184,1.9811591745376587,0.51,0.8516
cdib,100.0,0,38,0.1441250743042339,2.0064252983093263,0.5098,0.8515777777777778
cdib,100.0,0,39,0.1433572405901822,2.0073361320495606,0.5094,0.8522888888888889
cdib,100.0,0,40,0.1397215274962512,2.014570167350769,0.512,0.8526666666666667
cdib,100.0,0,41,0.13658686319481242,2.0365286296844483,0.5112,0.8525333333333334
cdib,100.0,0,42,0.13421261046583002,2.040494641494751,0.5092,0.8544444444444445
cdib,100.0,0,43,0.13146528335809707,2.0442809810638427,0.5092,0.8532666666666666
cdib,100.0,0,44,0.12976007471084594,2.0563096435546875,0.511,0.8552666666666666
cdib,100.0,0,45,0.12721018392606215,2.0622134063720705,0.512,0.8546
cdib,100.0,0,46,0.12607814860343933,2.0769117404937742,0.5092,0.8542888888888889
cdib,100.0,0,47,0.1247271460836584,2.08138048324585,0.5098,0.8532888888888889
cdib,100.0,0,48,0.12090308424342762,2.098460990142822,0.5106,0.8557777777777777
cdib,100.0,0,49,0.11892494386109438,2.0969556301116943,0.5094,0.8556222222222222
cdib,100.0,0,50,0.11783230455138466,2.106130167770386,0.5106,0.8572888888888889
cdib,100.0,0,51,0.11529665312225168,2.109616028213501,0.511,0.8571555555555556
cdib,100.0,0,52,0.11428244693712755,2.122855537033081,0.5106,0.8577333333333333
cdib,100.0,0,53,0.11097634915005077,2.1249967781066896,0.5102,0.8562888888888889
cdib,100.0,0,54,0.11014108857349916,2.131157292175293,0.5096,0.8579333333333333
cdib,100.0,0,55,0.10873811129439961,2.1447878452301024,0.51,0.8574888888888889
cdib,100.0,0,56,0.1065541564204476,2.148138212585449,0.5102,0.8586
cdib,100.0,0,57,0.1066949741862037,2.1482781326293945,0.511,0.8572888888888889
cdib,100.0,0,58,0.10537894525961443,2.159874058532715,0.5082,0.8600444444444444
cdib,100.0,0,59,0.10384862349683588,2.1772157176971434,0.5108,0.8580222222222222
cdib,100.0,0,60,0.10141834612109445,2.171637869644165,0.5132,0.8588888888888889
cdib,100.0,0,61,0.10045989124449817,2.1771577060699463,0.5108,0.8591111111111112
cdib,100.0,0,62,0.10061193262230267,2.1792370948791504,0.507,0.8589777777777777
cdib,100.0,0,63,0.09883906547914852,2.180300575256348,0.5122,0.8586
cdib,100.0,0,64,0.09780304439718072,2.2007011028289796,0.5102,0.8609111111111111
cdib,100.0,0,65,0.09593976823199879,2.203665123748779,0.5116,0.8603111111111111
cdib,100.0,0,66,0.09515128075046973,2.2056572345733643,0.5096,0.8594
cdib,100.0,0,67,0.09428983467275447,2.2122420146942137,0.5112,0.8599333333333333
cdib,100.0,0,68,0.09287898778915406,2.216014268875122,0.5086,0.8620888888888889
cdib,100.0,0,69,0.09259167371771553,2.2262764682769776,0.5092,0.8596
cdib,100.0,0,70,0.09051850261634047,2.2205548419952392,0.5096,0.8608222222222223
cdib,100.0,0,71,0.0908600296085531,2.228360838317871,0.5116,0.8612222222222222
cdib,100.0,0,72,0.08963169733448462,2.2269631614685057,0.5086,0.8616666666666667
cdib,100.0,0,73,0.08687336298985915,2.241255841064453,0.5096,0.8625111111111111
cdib,100.0,0,74,0.08795216205661947,2.2481517372131345,0.5106,0.8609555555555556
cdib,100.0,0,75,0.08723478781960227,2.2387448299407957,0.5134,0.8620666666666666
cdib,100.0,0,76,0.08553667073683305,2.2435100997924806,0.5066,0.8621333333333333
cdib,100.0,0,77,0.08561610076847402,2.24786762008667,0.5108,0.8619777777777777
cdib,100.0,0,78,0.08372537878101523,2.257917780303955,0.5096,0.8626222222222222
cdib,100.0,0,79,0.08383758778355338,2.260994442367554,0.51,0.8608888888888889
cdib,100.0,0,80,0.08389861270148646,2.257025390625,0.5098,0.8622222222222222
cdib,100.0,0,81,0.0838258351651105,2.2666412227630617,0.511,0.8623777777777778
cdib,100.0,0,82,0.08164714469259436,2.273459087371826,0.5088,0.8623555555555555
cdib,100.0,0,83,0.0812908779008822,2.27080467338562,0.5076,0.8624
cdib,100.0,0,84,0.0809201706962152,2.276811951446533,0.5068,0.8628666666666667
cdib,100.0,0,85,0.07878152516646819,2.2769732971191408,0.5098,0.8637111111111111
cdib,100.0,0,86,0.07914678039117293,2.2869668647766113,0.5106,0.8630222222222222
cdib,100.0,0,87,0.07891551221175627,2.2683499011993407,0.511,0.8626222222222222
cdib,100.0,0,88,0.07903964631665837,2.28600120010376,0.507,0.8630222222222222
cdib,100.0,0,89,0.07774474878636274,2.2874897411346438,0.5092,0.8626
cdib,100.0,0,90,0.07629556789926507,2.2847231605529785,0.5068,0.8630888888888889
cdib,100.0,0,91,0.07752463150457903,2.2934431037902834,0.5118,0.8629777777777777
cdib,100.0,0,92,0.07584223660989241,2.2893405319213866,0.5104,0.8627333333333334
cdib,100.0,0,93,0.07597629153213718,2.2918173923492433,0.5088,0.8628444444444444
cdib,100.0,0,94,0.07477899581735785,2.2959119743347167,0.5104,0.8627555555555556
cdib,100.0,0,95,0.07549446140419352,2.298470143508911,0.5078,0.8625111111111111
cdib,100.0,0,96,0.07406083334142512,2.308242196273804,0.511,0.8627111111111111
cdib,100.0,0,97,0.07453933551663702,2.3048764457702635,0.5102,0.8639333333333333
cdib,100.0,0,98,0.07373257660432295,2.302681545639038,0.5064,0.8650444444444444
cdib,100.0,0,99,0.07252310905835846,2.3189094169616697,0.5106,0.8645111111111111
cdib,100.0,0,100,0.07342631113339554,2.3099808280944822,0.509,0.8617777777777778
cdib,100.0,0,101,0.07041696816140955,2.3089448097229,0.5098,0.8632
cdib,100.0,0,102,0.06896150660907681,2.3170402439117432,0.5112,0.8651777777777778
cdib,100.0,0,103,0.0708156090519645,2.3108173519134523,0.509,0.8646
cdib,100.0,0,104,0.07110063609751788,2.320945520401001,0.5088,0.8641111111111112
cdib,100.0,0,105,0.06937066536816684,2.3256616817474365,0.5094,0.8643777777777778
cdib,100.0,0,106,0.06908089898933063,2.3271934898376463,0.5096,0.8647777777777778
cdib,100.0,0,107,0.06943317012786865,2.3311312309265135,0.5076,0.8643333333333333
cdib,100.0,0,108,0.07151522224057805,2.326070548248291,0.5074,0.8638222222222223
cdib,100.0,0,109,0.06944932586171411,2.329488123321533,0.509,0.8646222222222222
cdib,100.0,0,110,0.06872668412056836,2.331278149795532,0.507,0.8641777777777778
cdib,100.0,0,111,0.0680031411040913,2.3353190937042236,0.5094,0.8656
cdib,100.0,0,112,0.0682151559569619,2.329393070602417,0.509,0.8638
cdib,100.0,0,113,0.06764613756808367,2.3281907875061036,0.5084,0.8638444444444444
cdib,100.0,0,114,0.06805002663569017,2.3280458511352538,0.5112,0.8652
cdib,100.0,0,115,0.06823312728188255,2.336818537521362,0.509,0.8651555555555556
cdib,100.0,0,116,0.0680791943013668,2.3336270488739013,0.5084,0.8643777777777778
cdib,100.0,0,117,0.06577260352698239,2.3354129878997805,0.5116,0.8643555555555555
cdib,100.0,0,118,0.06657241109609603,2.3407678565979,0.509,0.8640888888888889
cdib,100.0,0,119,0.06566302121987735,2.3329705486297607,0.5106,0.8644444444444445
cdib,100.0,0,120,0.06708441447994926,2.3351365882873534,0.5084,0.8642888888888889
cdib,100.0,0,121,0.06667077936204997,2.339662509536743,0.5086,0.8636444444444444
cdib,100.0,0,122,0.06418311079523781,2.3527070693969727,0.508,0.8648
cdib,100.0,0,123,0.06648010928305713,2.347012049484253,0.5086,0.8653777777777778
cdib,100.0,0,124,0.06510474976680496,2.346017866897583,0.51,0.8651777777777778
cdib,100.0,0,125,0.06445919788642362,2.3502746887207033,0.5108,0.865
cdib,100.0,0,126,0.06677282700972123,2.3663362888336184,0.5096,0.8636222222222222
cdib,100.0,0,127,0.06400317365472967,2.356239218521118,0.5124,0.8652888888888889
cdib,100.0,0,128,0.06437915720289404,2.3464521053314207,0.51,0.8656
cdib,100.0,0,129,0.06383249205784364,2.354769250869751,0.5096,0.8653111111111111
cdib,100.0,0,130,0.06415460644418543,2.3552025413513182,0.5098,0.8656888888888888
cdib,100.0,0,131,0.06486339658607136,2.3476321311950685,0.5086,0.8653111111111111
cdib,100.0,0,132,0.06372411705147137,2.359272660827637,0.5086,0.8653777777777778
cdib,100.0,0,133,0.06372139426794919,2.3626125438690186,0.512,0.8652444444444445
cdib,100.0,0,134,0.061676820863918826,2.3542874099731446,0.508,0.8644222222222222
cdib,100.0,0,135,0.062410820531574165,2.3665369724273684,0.5102,0.8647333333333334
cdib,100.0,0,136,0.06197686728564176,2.372228462219238,0.5096,0.8663111111111111
cdib,100.0,0,137,0.06322441281622107,2.3591755996704102,0.5084,0.8652444444444445
cdib,100.0,0,138,0.0630943954556503,2.379872957611084,0.5098,0.8654666666666667
cdib,100.0,0,139,0.06337894176244736,2.354375703048706,0.5074,0.8652666666666666
cdib,100.0,0,140,0.0628528459854424,2.3654279304504393,0.5092,0.8670666666666667
cdib,100.0,0,141,0.060744396445967935,2.372046862411499,0.5108,0.8649777777777777
cdib,100.0,0,142,0.060033420019664545,2.3803058685302734,0.5098,0.8655555555555555
cdib,100.0,0,143,0.06108404639417475,2.3588195808410646,0.51,0.8656222222222222
cdib,100.0,0,144,0.062202117399735884,2.358193352508545,0.508,0.8654666666666667
cdib,100.0,0,145,0.06210957503318787,2.369067932510376,0.5098,0.8650666666666667
cdib,100.0,0,146,0.06135885081399571,2.3552785137176513,0.5088,0.8650666666666667
cdib,100.0,0,147,0.06304682784947482,2.365861977767944,0.5094,0.8642444444444445
cdib,100.0,0,148,0.06008370648405768,2.3718613304138185,0.5094,0.8661555555555556
cdib,100.0,0,149,0.06250631426789544,2.36475606880188,0.5098,0.8660444444444444
cdib,100.0,0,150,0.06027084112329917,2.3764679180145265,0.5108,0.8661555555555556
cdib,100.0,0,151,0.06097921189828352,2.3798400211334227,0.5088,0.8659111111111111
cdib,100.0,0,152,0.06040281250476837,2.3743768741607667,0.5108,0.8664
cdib,100.0,0,153,0.061265013536539945,2.3746837188720704,0.508,0.8649111111111111
cdib,100.0,0,154,0.06023393213857304,2.374157437133789,0.5098,0.8661111111111112
cdib,100.0,0,155,0.0595133889707652,2.370516848373413,0.5094,0.8652
cdib,100.0,0,156,0.059957260739803314,2.3692404399871827,0.508,0.8674888888888889
cdib,100.0,0,157,0.06070149898312308,2.371288367843628,0.5082,0.8658
cdib,100.0,0,158,0.058916600052876904,2.3712028484344483,0.5096,0.8656222222222222
cdib,100.0,0,159,0.060054795720360495,2.38218231010437,0.5104,0.8663777777777778
cdib,100.0,0,160,0.05975417082580653,2.37217787399292,0.5058,0.8658444444444444
cdib,100.0,0,161,0.05961635943326083,2.374975192642212,0.5116,0.8663111111111111
cdib,100.0,0,162,0.06174431189623746,2.3790230907440186,0.5112,0.8643111111111111
cdib,100.0,0,163,0.05993540935787288,2.370063327789307,0.5106,0.8652888888888889
cdib,100.0,0,164,0.06029611867016012,2.3787700218200682,0.5114,0.865
cdib,100.0,0,165,0.059450599710507826,2.375464749145508,0.5092,0.8661333333333333
cdib,100.0,0,166,0.060786860169063914,2.376877623748779,0.5108,0.8649111111111111
cdib,100.0,0,167,0.0597954924735156,2.378937996673584,0.509,0.8658666666666667
cdib,100.0,0,168,0.0584404716624455,2.376793756866455,0.5086,0.8669555555555556
cdib,100.0,0,169,0.059956958294998516,2.3830438159942626,0.5118,0.8656888888888888
cdib,100.0,0,170,0.0587975392119451,2.370675082015991,0.5108,0.8657555555555555
