experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,train_acc_mean,train_acc_std,valid_acc_mean,valid_acc_std
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,121,5,-1.146969748606684,0.20057598759892842,1.7560188055038453,0.22826454288810344,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,122,5,-1.1021390107059852,0.20386000605449248,1.7526327133178712,0.22668380882201,0.9988000000000001,0.0010954451150103231,0.8973333333333334,0.013613718571108114
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,123,5,-1.1562977090886284,0.22584598143736473,1.7618030309677124,0.22616667602799878,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,124,5,-1.1218816029566434,0.19331867973592504,1.7559626340866088,0.229309384257627,0.9992000000000001,0.0017888543819998349,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,125,5,-1.1516152795124799,0.2107328851997454,1.7589678049087525,0.22657776273842778,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,126,5,-1.10288764675158,0.18908618313364847,1.760774278640747,0.23005531403527907,0.9984,0.003577708763999662,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,127,5,-1.1652924280072352,0.2351611248933612,1.7639360189437867,0.22593431141332768,0.9996,0.0008944271909999219,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,128,5,-1.1362197498893971,0.1848191957181956,1.7616310119628906,0.22373136960274914,0.9992000000000001,0.001788854381999827,0.8973333333333334,0.01171893055416465
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,129,5,-1.121225705999136,0.2037982583336995,1.7543516874313354,0.22428741589614123,1.0,0.0,0.8973333333333334,0.01171893055416465
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,130,5,-1.117182751121521,0.17203004280464854,1.7644595623016357,0.22489781025278366,0.9984,0.0035777087639996697,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,131,5,-1.1125737876763995,0.19985952221979963,1.7579138994216919,0.22410705328605968,0.9992000000000001,0.0010954451150103231,0.8973333333333334,0.01171893055416465
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,132,5,-1.120378448600769,0.1946432617250025,1.755990695953369,0.2251155909042651,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,133,5,-1.093053375091553,0.18784872694899982,1.7605261325836181,0.22497090191707464,0.9992000000000001,0.0017888543819998273,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,134,5,-1.1220135053411595,0.20433833805246904,1.7618424415588378,0.22571811204730216,0.9988000000000001,0.0010954451150103357,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,135,5,-1.1190987218800226,0.20976780354353478,1.7560786962509156,0.22593056011613033,1.0,0.0,0.8973333333333334,0.013316656236958806
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,136,5,-1.0812489638519753,0.16931187150370902,1.7608015060424804,0.22465282166447473,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,137,5,-1.139725724935541,0.2095654775685808,1.7638602018356324,0.22387723190399775,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,138,5,-1.1369689521751922,0.194376096786993,1.7639681100845337,0.2246407663130331,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,139,5,-1.1293373864245428,0.19933007863233512,1.7561591386795044,0.2247096818156439,0.9987999999999999,0.0017888543819998273,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,140,5,-1.1366161673355106,0.1568511516603558,1.7599449634552002,0.22331209243439296,1.0,0.0,0.8973333333333334,0.01171893055416465
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,141,5,-1.1247599746657921,0.17389781876983212,1.764824676513672,0.22507672126159067,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,142,5,-1.1120956708098206,0.1792850983741401,1.7630227327346801,0.22458120683072452,0.9996,0.0008944271909999374,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,143,5,-1.1289152360725496,0.24190511115212737,1.7625935316085815,0.22406852146943446,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,144,5,-1.1416885741043095,0.2034976383424415,1.765359926223755,0.2224353867380179,1.0,0.0,0.8973333333333334,0.01171893055416465
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,145,5,-1.1247216509068108,0.19818926133008158,1.7624000787734986,0.22394407135147593,0.9996,0.000894427190999926,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,146,5,-1.1133246349197807,0.21119868678461814,1.7606203079223632,0.22502228642148622,0.9992000000000001,0.001788854381999827,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,147,5,-1.1056792049092847,0.2127228839246834,1.7599119424819947,0.22432010654003653,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,148,5,-1.1074779623005102,0.1863695150770481,1.7608179807662965,0.22501306448025132,0.9996,0.000894427190999926,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,149,5,-1.12137941742898,0.18097932828571545,1.7631933450698853,0.22630627883547802,0.9996,0.000894427190999929,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,150,5,-1.098752646532068,0.2269657304837999,1.764793372154236,0.22839345099825015,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,151,5,-1.1134158153724694,0.21615768696022125,1.7616462707519531,0.22603857399226024,0.9987999999999999,0.0017888543819998349,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,152,5,-1.1283312314379959,0.19881159299245954,1.7645743846893311,0.2249770860929514,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,153,5,-1.1296907965374274,0.2014444601681627,1.7652584552764892,0.22424524204984853,0.9996,0.000894427190999929,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,154,5,-1.1026881032612967,0.18430907349587003,1.757535696029663,0.226276155698728,0.9992000000000001,0.0010954451150103686,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,155,5,-1.1012872663688893,0.19578296033088632,1.760938048362732,0.2282461101411491,0.9996,0.000894427190999929,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,156,5,-1.1375196066454054,0.21139923255763232,1.7613762140274047,0.22583853781670912,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,157,5,-1.141133518848433,0.1763168960828304,1.7633969068527222,0.22493786374100064,0.9996,0.0008944271909999374,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,158,5,-1.1328813692903545,0.23372601253663516,1.7613378286361694,0.22384297236093043,0.9984,0.0026076809620810713,0.8973333333333334,0.01171893055416465
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,159,5,-1.1534883855820453,0.20741358602660556,1.7619364500045775,0.2274142394723386,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,160,5,-1.1251771138456477,0.17966320413978226,1.7612982034683227,0.22500490454462688,0.9992000000000001,0.0010954451150103686,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,161,5,-1.111890698039541,0.1738105911252997,1.7606168270111084,0.2242896040317053,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,162,5,-1.1176457607078618,0.19101872786948002,1.763456439971924,0.2302580492309088,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,163,5,-1.1329418048243247,0.21210086592827346,1.7628243923187257,0.22728067256079432,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,164,5,-1.1462941756874323,0.20252035091996612,1.760585069656372,0.22663366107435717,0.9996,0.000894427190999929,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,165,5,-1.122547351528407,0.17686797786217484,1.7624390840530395,0.2267065372747438,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,166,5,-1.1143594238758088,0.21898546303022004,1.7641365289688111,0.22747676868836306,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,167,5,-1.0909501272539797,0.1666617887174982,1.7665524244308473,0.22586827882041927,0.9992000000000001,0.0010954451150103231,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,168,5,-1.11847964760327,0.21055782275793106,1.7657118320465088,0.22548832251455342,0.9996,0.000894427190999926,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,169,5,-1.139991444472745,0.21303868803396334,1.7645720958709716,0.22774618147366588,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,170,5,-1.120172477531433,0.1710542624732351,1.7638517618179321,0.22759305024440782,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,171,5,-1.1296162825679874,0.23395071900928535,1.7620132446289063,0.22851510079551704,0.9996,0.0008944271909999374,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,172,5,-1.156926111021042,0.22640923846079358,1.7622421979904175,0.22594311365652725,1.0,0.0,0.8973333333333334,0.013316656236958806
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,173,5,-1.1472494344759734,0.23127454670974237,1.7629501819610596,0.2282947863534631,0.9996,0.000894427190999926,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,174,5,-1.084479935115576,0.19574157141895926,1.7668804407119751,0.2280463470158104,0.9996,0.000894427190999929,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,175,5,-1.1113994214952754,0.19217339876371692,1.7672202825546264,0.22575742455112344,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,176,5,-1.1406911180788286,0.21994057525700136,1.7688018083572388,0.22542621478559438,0.9992000000000001,0.001788854381999827,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,177,5,-1.1361792327928917,0.2119240418163222,1.7665212631225586,0.22622577788335166,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,178,5,-1.1425769403720103,0.2314001828046479,1.766165518760681,0.22713466269436064,0.9996,0.0008944271909999374,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,179,5,-1.1517548298168927,0.22240091522436942,1.7680916786193848,0.22777040205894666,0.9996,0.000894427190999929,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,180,5,-1.1108528407573734,0.1946295534873603,1.7653938293457032,0.22799466265188953,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,181,5,-1.1433647636985877,0.18632047963425452,1.7652232646942139,0.2248538491811148,0.9996,0.0008944271909999219,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,182,5,-1.1285706468206649,0.19000435740930594,1.7684084892272949,0.22626862715471577,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,183,5,-1.1450654066503048,0.1696019466849365,1.7688097953796387,0.2302137953735215,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,184,5,-1.123455887537007,0.2174874925994297,1.7602511405944825,0.2298541565571945,0.9992000000000001,0.0017888543819998273,0.8973333333333334,0.013316656236958806
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,185,5,-1.1298406030368802,0.2192627191238754,1.7675599575042724,0.22725848158144096,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,186,5,-1.127510666894904,0.19531461755493934,1.7699635982513429,0.22542877740538403,0.9996,0.000894427190999929,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,187,5,-1.1076954353904724,0.23016599207559882,1.7638707637786866,0.22807310445701065,0.9992000000000001,0.001788854381999827,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,188,5,-1.1588424818229677,0.23262346459325245,1.7676357984542848,0.22690862045466806,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,189,5,-1.118968969201477,0.19948377021270255,1.7622959852218627,0.22997620097024948,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,190,5,-1.1270271845008222,0.22466551407666374,1.7643434286117554,0.22761616245493171,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,191,5,-1.1477023541641238,0.1743293211927085,1.7589402198791504,0.23062599294931088,0.9992000000000001,0.0010954451150103357,0.8973333333333334,0.013316656236958806
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,192,5,-1.144314842690981,0.21741054769721976,1.7679387331008911,0.23056797290398068,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,193,5,-1.1194255932199977,0.18919383625617278,1.76846764087677,0.2302422985659738,0.9996,0.000894427190999926,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,194,5,-1.1280548288349528,0.19314941511688052,1.763969349861145,0.22617307656776828,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,195,5,-1.1151773630619117,0.21457750220412639,1.7648176908493043,0.22615399633840466,0.9996,0.0008944271909999219,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,196,5,-1.1222171728495698,0.14886814789842634,1.7691598415374756,0.22643866089212017,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,197,5,-1.1117950262308498,0.20471458199980372,1.7624972105026244,0.23217255838393525,0.9984,0.0026076809620810375,0.896,0.01216552506059645
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,198,5,-1.1459978654479888,0.2626191052920518,1.766830325126648,0.2317052108385915,0.9988000000000001,0.0010954451150103357,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,199,5,-1.10604579833508,0.22493123364825882,1.76576669216156,0.22862962389253239,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,200,5,-1.1184451438297611,0.1639813023925155,1.7686145067214967,0.2285916463412384,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,201,5,-1.107812174530034,0.1844165823518932,1.7658262491226195,0.22721178015459945,1.0,0.0,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,202,5,-1.1699686522245503,0.17830528662077175,1.7703277826309205,0.22720192017559285,0.9996,0.000894427190999929,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,203,5,-1.1059517286395957,0.20324110827978004,1.7663869857788086,0.23152357878859744,0.9992000000000001,0.0010954451150103196,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,204,5,-1.158389291706109,0.16144637291564543,1.7672217607498169,0.23002706591720676,0.9984,0.002190890230020659,0.8966666666666666,0.012858201014657275
Qminimality2DFinal,binmnist,2dsmall,False,False,decay,adam,5e-05,last,0,cdib,0,mlp,1024,1,0,1024,1,0,0.1,0,2,5,1,default,1024,1,0,-0.6,205,5,-1.142240763354334,0.21835267144809054,1.7681955099105835,0.22686139860390223,0.9996,0.0008944271909999219,0.8966666666666666,0.012858201014657275
