data,model,enc_zx_nhid,run,epochs,train_loss_toagg,valid_loss_toagg,train_acc_toagg,valid_acc_toagg
bincifar100,cdibXL,8192,1,299,-8.686754890441895,8.681291580200195,0.998,0.526
bincifar100,cdibXL,8192,0,0,-0.2381775965690613,3.4120914936065674,0.784,0.544
bincifar100,cdibXL,8192,0,1,-1.1044300847649575,4.640882968902588,0.956,0.55
bincifar100,cdibXL,8192,0,2,-1.4312664794921874,5.376819133758545,1.0,0.548
bincifar100,cdibXL,8192,0,3,-1.6679680004119872,5.620576858520508,0.998,0.544
bincifar100,cdibXL,8192,0,4,-1.8415985145568847,6.314952373504639,0.998,0.546
bincifar100,cdibXL,8192,0,5,-2.0571819992065428,6.536843776702881,0.998,0.544
bincifar100,cdibXL,8192,0,6,-2.1590735664367675,6.8094868659973145,0.998,0.544
bincifar100,cdibXL,8192,0,7,-2.1498883686065673,6.88375997543335,0.996,0.544
bincifar100,cdibXL,8192,0,8,-2.374884385299687,7.030063629150391,0.99,0.544
bincifar100,cdibXL,8192,0,9,-2.4578438596725465,7.11414098739624,0.996,0.544
bincifar100,cdibXL,8192,0,10,-2.4748368973731996,7.261186599731445,1.0,0.542
bincifar100,cdibXL,8192,0,11,-2.622705944061279,7.310976028442383,0.996,0.55
bincifar100,cdibXL,8192,0,12,-2.7186058578491212,7.31874942779541,0.998,0.55
bincifar100,cdibXL,8192,0,13,-2.7613624992370607,7.382175922393799,0.998,0.544
bincifar100,cdibXL,8192,0,14,-2.8402057495117186,7.426812171936035,0.994,0.548
bincifar100,cdibXL,8192,0,15,-2.8982897567749024,7.492645740509033,0.996,0.546
bincifar100,cdibXL,8192,0,16,-3.004163942337036,7.489099025726318,0.99,0.544
bincifar100,cdibXL,8192,0,17,-2.963352975845337,7.4373369216918945,0.998,0.548
bincifar100,cdibXL,8192,0,18,-3.2012621364593508,7.452026844024658,1.0,0.544
bincifar100,cdibXL,8192,0,19,-3.179213342666626,7.391550064086914,1.0,0.542
bincifar100,cdibXL,8192,0,20,-3.178999855041504,7.573738098144531,0.998,0.548
bincifar100,cdibXL,8192,0,21,-3.314997646331787,7.62260627746582,0.992,0.542
bincifar100,cdibXL,8192,0,22,-3.4001701526641845,7.708026885986328,0.988,0.546
bincifar100,cdibXL,8192,0,23,-3.3143490924835204,7.663031101226807,0.998,0.544
bincifar100,cdibXL,8192,0,24,-3.34993457698822,7.724912643432617,0.998,0.55
bincifar100,cdibXL,8192,0,25,-3.4666695251464845,7.737410068511963,1.0,0.544
bincifar100,cdibXL,8192,0,26,-3.4061659154891966,7.726019382476807,0.996,0.544
bincifar100,cdibXL,8192,0,27,-3.3101753311157225,7.752251148223877,0.994,0.548
bincifar100,cdibXL,8192,0,28,-3.497999816894531,7.773207187652588,0.992,0.54
bincifar100,cdibXL,8192,0,29,-3.723845697402954,7.694703578948975,1.0,0.548
bincifar100,cdibXL,8192,0,30,-3.6795975014455617,7.687828540802002,1.0,0.546
bincifar100,cdibXL,8192,0,31,-3.667846466064453,7.771100044250488,1.0,0.544
bincifar100,cdibXL,8192,0,32,-3.6023685493469237,7.721553802490234,0.998,0.546
bincifar100,cdibXL,8192,0,33,-3.6689981546401977,7.795241355895996,0.994,0.548
bincifar100,cdibXL,8192,0,34,-3.7726288833618162,7.792947292327881,0.998,0.55
bincifar100,cdibXL,8192,0,35,-3.806804080963135,7.7824788093566895,0.994,0.548
bincifar100,cdibXL,8192,0,36,-3.8749467697143554,7.778389930725098,0.996,0.546
bincifar100,cdibXL,8192,0,37,-3.8232554664611818,7.724970817565918,1.0,0.548
bincifar100,cdibXL,8192,0,38,-3.8755883483886717,7.799320220947266,0.992,0.548
bincifar100,cdibXL,8192,0,39,-3.9147916498184205,7.868297576904297,0.996,0.548
bincifar100,cdibXL,8192,0,40,-3.943917728424072,7.8487396240234375,1.0,0.544
bincifar100,cdibXL,8192,0,41,-3.93005641746521,7.834840297698975,1.0,0.55
bincifar100,cdibXL,8192,0,42,-4.0287603712081905,7.828956604003906,0.994,0.542
bincifar100,cdibXL,8192,0,43,-3.9389894580841065,7.861616134643555,0.992,0.546
bincifar100,cdibXL,8192,0,44,-4.111460269927979,7.864279747009277,0.998,0.546
bincifar100,cdibXL,8192,0,45,-4.142797004699707,7.8761796951293945,1.0,0.546
bincifar100,cdibXL,8192,0,46,-3.971050250887871,7.909835338592529,0.992,0.55
bincifar100,cdibXL,8192,0,47,-4.177485191345215,7.917778968811035,0.998,0.544
bincifar100,cdibXL,8192,0,48,-4.200469554901123,7.898355960845947,1.0,0.544
bincifar100,cdibXL,8192,0,49,-4.267788075447083,7.902059555053711,0.984,0.548
bincifar100,cdibXL,8192,0,50,-4.3429912567138675,7.929017066955566,0.988,0.544
bincifar100,cdibXL,8192,0,51,-4.400291213989258,7.896902561187744,0.998,0.55
bincifar100,cdibXL,8192,0,52,-4.26856680393219,7.858198642730713,0.99,0.544
bincifar100,cdibXL,8192,0,53,-4.372707387924194,7.9271931648254395,1.0,0.546
bincifar100,cdibXL,8192,0,54,-4.233748827934265,7.904077529907227,0.994,0.546
bincifar100,cdibXL,8192,0,55,-4.445097072601318,7.861568927764893,1.0,0.548
bincifar100,cdibXL,8192,0,56,-4.355230584621429,7.891205310821533,1.0,0.546
bincifar100,cdibXL,8192,0,57,-4.326804668426513,7.858275890350342,0.998,0.548
bincifar100,cdibXL,8192,0,58,-4.524734363556141,7.876503944396973,0.998,0.548
bincifar100,cdibXL,8192,0,59,-4.426984222412109,7.9043707847595215,0.994,0.548
bincifar100,cdibXL,8192,0,60,-4.4253994045257565,7.944040775299072,1.0,0.544
bincifar100,cdibXL,8192,0,61,-4.413418837547303,7.901780605316162,0.996,0.55
bincifar100,cdibXL,8192,0,62,-4.5781462860107425,7.939798355102539,1.0,0.546
bincifar100,cdibXL,8192,0,63,-4.610340705871582,7.9469990730285645,1.0,0.546
bincifar100,cdibXL,8192,0,64,-4.452977693557739,7.979633331298828,0.998,0.542
bincifar100,cdibXL,8192,0,65,-4.382452368736267,7.977481842041016,0.992,0.546
bincifar100,cdibXL,8192,0,66,-4.647834785461426,7.9347405433654785,0.998,0.546
bincifar100,cdibXL,8192,0,67,-4.6597133639336095,7.938891887664795,0.996,0.546
bincifar100,cdibXL,8192,0,68,-4.661298276901245,7.985640048980713,1.0,0.542
bincifar100,cdibXL,8192,0,69,-4.726698425292969,7.9415764808654785,0.996,0.55
bincifar100,cdibXL,8192,0,70,-4.555742637634277,7.987332820892334,0.998,0.546
bincifar100,cdibXL,8192,0,71,-4.617117706298828,7.929579257965088,1.0,0.546
bincifar100,cdibXL,8192,0,72,-4.686686069488525,7.956123352050781,1.0,0.548
bincifar100,cdibXL,8192,0,73,-4.723436460494995,7.952958583831787,0.994,0.548
bincifar100,cdibXL,8192,0,74,-4.645533852577209,7.996168613433838,0.998,0.544
bincifar100,cdibXL,8192,0,75,-4.773839550018311,7.948620796203613,0.998,0.55
bincifar100,cdibXL,8192,0,76,-4.568937110900879,8.02242374420166,0.99,0.546
bincifar100,cdibXL,8192,0,77,-4.8434257907867435,7.927761077880859,0.994,0.546
bincifar100,cdibXL,8192,0,78,-4.835450119018555,7.958873271942139,0.994,0.546
bincifar100,cdibXL,8192,0,79,-4.870331295013428,7.912342071533203,0.992,0.55
bincifar100,cdibXL,8192,0,80,-4.965356680586934,7.832930088043213,0.998,0.544
bincifar100,cdibXL,8192,0,81,-4.970147399902344,7.967042446136475,0.996,0.544
bincifar100,cdibXL,8192,0,82,-4.94559978055954,7.966790199279785,0.998,0.546
bincifar100,cdibXL,8192,0,83,-4.917162665367126,7.890416622161865,0.998,0.55
bincifar100,cdibXL,8192,0,84,-4.874403743743897,7.954432010650635,0.998,0.548
bincifar100,cdibXL,8192,0,85,-4.9583488464355465,7.99995756149292,0.998,0.546
bincifar100,cdibXL,8192,0,86,-4.851691577911377,7.975882053375244,0.998,0.546
bincifar100,cdibXL,8192,0,87,-4.817860885620117,7.987198829650879,0.998,0.542
bincifar100,cdibXL,8192,0,88,-4.926062923431396,7.984841346740723,1.0,0.548
bincifar100,cdibXL,8192,0,89,-4.888886665344239,7.9476213455200195,0.994,0.546
bincifar100,cdibXL,8192,0,90,-4.846420036315918,7.9319963455200195,0.998,0.55
bincifar100,cdibXL,8192,0,91,-4.895056411743164,7.9130682945251465,0.998,0.55
bincifar100,cdibXL,8192,0,92,-4.950014198303223,7.960790157318115,0.996,0.548
bincifar100,cdibXL,8192,0,93,-4.8215273628234865,8.001791954040527,1.0,0.546
bincifar100,cdibXL,8192,0,94,-4.999095630645752,7.998823165893555,0.996,0.542
bincifar100,cdibXL,8192,0,95,-4.893602878570556,7.952613830566406,0.992,0.546
bincifar100,cdibXL,8192,0,96,-5.050801956176758,7.957362174987793,0.998,0.55
bincifar100,cdibXL,8192,0,97,-4.821814268112183,7.973278999328613,0.998,0.546
bincifar100,cdibXL,8192,0,98,-5.0885168609619145,7.952144145965576,0.998,0.548
bincifar100,cdibXL,8192,0,99,-4.803961318969726,7.970043659210205,0.994,0.548
bincifar100,cdibXL,8192,0,100,-4.926652393341064,7.999714374542236,0.994,0.542
bincifar100,cdibXL,8192,0,101,-4.9369346656799316,8.004767417907715,0.998,0.542
bincifar100,cdibXL,8192,0,102,-4.971974182128906,7.992827415466309,0.996,0.546
bincifar100,cdibXL,8192,0,103,-5.137848789215088,7.954717636108398,1.0,0.55
bincifar100,cdibXL,8192,0,104,-4.950544834136963,7.93785285949707,0.992,0.546
bincifar100,cdibXL,8192,0,105,-5.02712483215332,7.978232383728027,0.998,0.55
bincifar100,cdibXL,8192,0,106,-5.075820518493653,7.98644495010376,0.996,0.546
bincifar100,cdibXL,8192,0,107,-5.147724845886231,7.966423034667969,0.996,0.546
bincifar100,cdibXL,8192,0,108,-5.016691536903381,7.9864020347595215,0.994,0.542
bincifar100,cdibXL,8192,0,109,-5.0715287475585935,7.957122802734375,0.996,0.55
bincifar100,cdibXL,8192,0,110,-4.980060134887696,8.019134521484375,0.994,0.544
bincifar100,cdibXL,8192,0,111,-5.209583072662354,7.916071891784668,0.99,0.548
bincifar100,cdibXL,8192,0,112,-5.219996143341064,7.978377342224121,1.0,0.546
bincifar100,cdibXL,8192,0,113,-5.083271926879883,7.98486852645874,0.996,0.548
bincifar100,cdibXL,8192,0,114,-4.887714414596558,7.92660665512085,0.99,0.55
bincifar100,cdibXL,8192,0,115,-5.083692741394043,7.9665207862854,1.0,0.548
bincifar100,cdibXL,8192,0,116,-5.061817432403564,7.999216556549072,1.0,0.546
bincifar100,cdibXL,8192,0,117,-5.092984867095947,7.967561721801758,1.0,0.548
bincifar100,cdibXL,8192,0,118,-5.080961601257324,7.96761417388916,1.0,0.548
bincifar100,cdibXL,8192,0,119,-4.968341751098633,7.9921722412109375,1.0,0.546
bincifar100,cdibXL,8192,0,120,-5.16038623380661,7.955719470977783,0.994,0.55
bincifar100,cdibXL,8192,0,121,-5.127078628540039,7.993204116821289,1.0,0.548
bincifar100,cdibXL,8192,0,122,-4.912455396652222,7.976555824279785,0.994,0.548
bincifar100,cdibXL,8192,0,123,-5.163086436891929,8.017611503601074,0.994,0.546
bincifar100,cdibXL,8192,0,124,-5.207225768566132,8.016611099243164,0.988,0.544
bincifar100,cdibXL,8192,0,125,-5.172958084106446,8.002848625183105,0.998,0.546
bincifar100,cdibXL,8192,0,126,-5.3105684051513675,7.945394992828369,1.0,0.548
bincifar100,cdibXL,8192,0,127,-5.162176986694336,7.979196548461914,1.0,0.55
bincifar100,cdibXL,8192,0,128,-5.1651615524292,7.994473934173584,0.996,0.546
bincifar100,cdibXL,8192,0,129,-5.100650066375732,7.975509166717529,0.996,0.548
bincifar100,cdibXL,8192,0,130,-5.251519973754883,7.961802959442139,0.998,0.546
bincifar100,cdibXL,8192,0,131,-5.325726121902465,7.97339391708374,1.0,0.546
bincifar100,cdibXL,8192,0,132,-5.257697811126709,7.999618053436279,1.0,0.542
bincifar100,cdibXL,8192,0,133,-5.304022430419922,8.002839088439941,0.998,0.544
bincifar100,cdibXL,8192,0,134,-5.209462099075317,8.004440307617188,0.994,0.544
bincifar100,cdibXL,8192,0,135,-5.184405174255371,8.019774436950684,0.996,0.544
bincifar100,cdibXL,8192,0,136,-5.160992938995362,7.928695201873779,1.0,0.548
bincifar100,cdibXL,8192,0,137,-5.173787132263183,7.991219997406006,0.998,0.548
bincifar100,cdibXL,8192,0,138,-5.354904487609863,7.99245548248291,1.0,0.546
bincifar100,cdibXL,8192,0,139,-5.30297972869873,7.980613708496094,1.0,0.548
bincifar100,cdibXL,8192,0,140,-5.217611474990845,7.967878818511963,1.0,0.546
bincifar100,cdibXL,8192,0,141,-5.154662803649902,7.961397647857666,0.998,0.548
bincifar100,cdibXL,8192,0,142,-5.119122154665005,7.991823673248291,1.0,0.546
bincifar100,cdibXL,8192,0,143,-5.253746417999268,7.965430736541748,0.996,0.548
bincifar100,cdibXL,8192,0,144,-5.260970793247223,7.999186992645264,1.0,0.546
bincifar100,cdibXL,8192,0,145,-5.190229900360108,7.977591037750244,1.0,0.548
bincifar100,cdibXL,8192,0,146,-5.326140920639038,7.949121475219727,0.996,0.55
bincifar100,cdibXL,8192,0,147,-5.329751502990723,7.929591178894043,0.998,0.546
bincifar100,cdibXL,8192,0,148,-5.188622253417969,7.971908092498779,0.998,0.548
bincifar100,cdibXL,8192,0,149,-5.136409150123596,8.012962341308594,0.994,0.548
bincifar100,cdibXL,8192,0,150,-5.1429926300048825,7.987285614013672,1.0,0.546
bincifar100,cdibXL,8192,0,151,-5.21014032459259,7.981314182281494,0.998,0.548
bincifar100,cdibXL,8192,0,152,-5.070382423400879,7.981612682342529,1.0,0.544
bincifar100,cdibXL,8192,0,153,-5.1977961692810055,8.024380683898926,0.996,0.546
bincifar100,cdibXL,8192,0,154,-5.230964651107788,8.013766288757324,0.996,0.548
bincifar100,cdibXL,8192,0,155,-5.194150665283203,8.010807037353516,1.0,0.548
bincifar100,cdibXL,8192,0,156,-5.121650016784668,7.988019943237305,0.996,0.548
bincifar100,cdibXL,8192,0,157,-5.3177683029174805,8.008440971374512,0.998,0.542
bincifar100,cdibXL,8192,0,158,-5.251641495704651,7.978522300720215,0.998,0.546
bincifar100,cdibXL,8192,0,159,-5.210987129211426,8.002188682556152,0.998,0.548
bincifar100,cdibXL,8192,0,160,-5.240367092132568,7.98773193359375,1.0,0.548
bincifar100,cdibXL,8192,0,161,-5.037033233642578,8.018450736999512,0.998,0.542
bincifar100,cdibXL,8192,0,162,-5.201021749809384,8.009421348571777,1.0,0.544
bincifar100,cdibXL,8192,0,163,-5.208385759353638,8.01661491394043,1.0,0.546
bincifar100,cdibXL,8192,0,164,-5.143186167049411,8.010384559631348,1.0,0.55
bincifar100,cdibXL,8192,0,165,-5.180719299316406,8.01469612121582,0.996,0.546
bincifar100,cdibXL,8192,0,166,-5.146883346557617,7.969986915588379,0.998,0.548
bincifar100,cdibXL,8192,0,167,-5.2503868637084965,8.026049613952637,0.994,0.542
bincifar100,cdibXL,8192,0,168,-5.282674402523043,8.018256187438965,1.0,0.546
bincifar100,cdibXL,8192,0,169,-5.324222438812256,8.014567375183105,0.998,0.542
bincifar100,cdibXL,8192,0,170,-5.2390741424560545,8.004354476928711,0.998,0.546
bincifar100,cdibXL,8192,0,171,-5.142009052276611,8.004003524780273,0.998,0.544
bincifar100,cdibXL,8192,0,172,-5.224642944335938,8.040877342224121,0.998,0.546
bincifar100,cdibXL,8192,0,173,-5.241921031951905,8.033181190490723,0.998,0.542
bincifar100,cdibXL,8192,0,174,-5.431154235839844,8.026724815368652,0.998,0.544
bincifar100,cdibXL,8192,0,175,-5.2342519779205325,8.012679100036621,1.0,0.542
bincifar100,cdibXL,8192,0,176,-5.273759674072266,7.938459396362305,0.986,0.55
bincifar100,cdibXL,8192,0,177,-5.2812812118530275,7.97577428817749,0.996,0.548
bincifar100,cdibXL,8192,0,178,-5.060646690368652,8.001508712768555,0.994,0.546
bincifar100,cdibXL,8192,0,179,-5.280456039428711,8.039145469665527,0.996,0.546
bincifar100,cdibXL,8192,0,180,-5.228815887451172,7.998333930969238,0.996,0.546
bincifar100,cdibXL,8192,0,181,-5.332004119873047,7.961874961853027,1.0,0.55
bincifar100,cdibXL,8192,0,182,-5.354573936462402,8.024482727050781,0.996,0.546
bincifar100,cdibXL,8192,0,183,-5.41235595703125,8.036376953125,0.996,0.548
bincifar100,cdibXL,8192,0,184,-5.181380138397217,8.01477336883545,1.0,0.55
bincifar100,cdibXL,8192,0,185,-5.238214824676514,7.9860453605651855,1.0,0.546
bincifar100,cdibXL,8192,0,186,-5.405255252838135,8.034693717956543,0.992,0.54
bincifar100,cdibXL,8192,0,187,-5.221403011322021,8.002711296081543,0.998,0.55
bincifar100,cdibXL,8192,0,188,-5.214019809722901,8.032293319702148,0.998,0.546
bincifar100,cdibXL,8192,0,189,-5.198902618408203,8.024080276489258,0.994,0.546
bincifar100,cdibXL,8192,0,190,-5.388774913072586,8.016555786132812,0.998,0.546
bincifar100,cdibXL,8192,0,191,-5.196091926574707,8.01290512084961,0.996,0.544
bincifar100,cdibXL,8192,0,192,-5.27365213394165,8.004351615905762,0.988,0.546
bincifar100,cdibXL,8192,0,193,-5.3133270492553715,7.9763288497924805,0.998,0.55
bincifar100,cdibXL,8192,0,194,-5.290637935638427,8.025696754455566,1.0,0.542
bincifar100,cdibXL,8192,0,195,-5.509926570892334,8.004645347595215,1.0,0.544
bincifar100,cdibXL,8192,0,196,-5.150943199157715,8.040040016174316,0.986,0.54
bincifar100,cdibXL,8192,0,197,-5.202741069793701,7.998311519622803,0.998,0.548
bincifar100,cdibXL,8192,0,198,-5.148242082595825,8.012184143066406,1.0,0.544
bincifar100,cdibXL,8192,0,199,-5.129401142120361,8.003151893615723,1.0,0.55
bincifar100,cdibXL,8192,0,200,-5.378581466007978,7.962902545928955,1.0,0.548
bincifar100,cdibXL,8192,0,201,-5.2210538196563725,8.022673606872559,0.994,0.544
bincifar100,cdibXL,8192,0,202,-5.394182710647583,7.974184989929199,0.998,0.548
bincifar100,cdibXL,8192,0,203,-5.214423830032349,8.027791976928711,0.998,0.544
bincifar100,cdibXL,8192,0,204,-5.21545304107666,7.978730201721191,1.0,0.546
bincifar100,cdibXL,8192,0,205,-5.435300552368164,7.967231750488281,0.994,0.546
bincifar100,cdibXL,8192,0,206,-5.180011386871338,8.018696784973145,0.998,0.544
bincifar100,cdibXL,8192,0,207,-5.319410621643066,8.019340515136719,1.0,0.542
bincifar100,cdibXL,8192,0,208,-5.3661814918518065,8.0155668258667,0.996,0.548
bincifar100,cdibXL,8192,0,209,-5.4447538242340086,7.999642372131348,0.998,0.55
bincifar100,cdibXL,8192,0,210,-5.354386722564697,7.9725141525268555,0.998,0.55
bincifar100,cdibXL,8192,0,211,-5.47757966041565,7.975052356719971,1.0,0.544
bincifar100,cdibXL,8192,0,212,-5.4083979682922365,7.9976115226745605,1.0,0.544
bincifar100,cdibXL,8192,0,213,-5.278759216308594,8.00463581085205,1.0,0.546
bincifar100,cdibXL,8192,0,214,-5.357669281005859,8.036444664001465,0.996,0.544
bincifar100,cdibXL,8192,0,215,-5.2960221433639525,8.05695629119873,1.0,0.54
bincifar100,cdibXL,8192,0,216,-5.318351732158661,8.013327598571777,1.0,0.546
bincifar100,cdibXL,8192,0,217,-5.36127321434021,7.975278377532959,1.0,0.55
bincifar100,cdibXL,8192,0,218,-5.397592266082763,7.984457015991211,1.0,0.55
bincifar100,cdibXL,8192,0,219,-5.368576065063476,8.018169403076172,0.994,0.544
bincifar100,cdibXL,8192,0,220,-5.188339768409729,7.96814489364624,0.996,0.548
bincifar100,cdibXL,8192,0,221,-5.365722999572754,8.028611183166504,0.998,0.546
bincifar100,cdibXL,8192,0,222,-5.435720085144043,8.00113296508789,1.0,0.548
bincifar100,cdibXL,8192,0,223,-5.352598190307617,8.025705337524414,0.992,0.548
bincifar100,cdibXL,8192,0,224,-5.373827405929566,7.992859363555908,1.0,0.544
bincifar100,cdibXL,8192,0,225,-5.298887783050537,8.030059814453125,1.0,0.542
bincifar100,cdibXL,8192,0,226,-5.292750335693359,8.014840126037598,1.0,0.55
bincifar100,cdibXL,8192,0,227,-5.20608285522461,8.001022338867188,0.998,0.548
bincifar100,cdibXL,8192,0,228,-5.4944717330932615,7.990140914916992,0.998,0.546
bincifar100,cdibXL,8192,0,229,-5.399408804368984,7.981412410736084,1.0,0.546
bincifar100,cdibXL,8192,0,230,-5.429030724525452,8.002365112304688,0.998,0.544
bincifar100,cdibXL,8192,0,231,-5.287214600086212,8.03954029083252,0.99,0.546
bincifar100,cdibXL,8192,0,232,-5.406545658111572,7.99887752532959,1.0,0.548
bincifar100,cdibXL,8192,0,233,-5.333920555114746,8.002870559692383,0.996,0.542
bincifar100,cdibXL,8192,0,234,-5.420523069381714,7.997560024261475,0.998,0.55
bincifar100,cdibXL,8192,0,235,-5.340607212066651,8.023618698120117,1.0,0.544
bincifar100,cdibXL,8192,0,236,-5.385887329101562,8.0169038772583,0.996,0.544
bincifar100,cdibXL,8192,0,237,-5.53466609954834,7.969786643981934,0.998,0.548
bincifar100,cdibXL,8192,0,238,-5.444999876976013,7.946148872375488,0.996,0.55
bincifar100,cdibXL,8192,0,239,-5.436196147918701,7.990948677062988,1.0,0.548
bincifar100,cdibXL,8192,0,240,-5.193717491149902,8.034136772155762,0.998,0.546
bincifar100,cdibXL,8192,0,241,-5.383731254577636,8.024524688720703,1.0,0.546
bincifar100,cdibXL,8192,0,242,-5.473773849487305,8.022796630859375,1.0,0.548
bincifar100,cdibXL,8192,0,243,-5.17552773475647,7.985099792480469,0.994,0.55
bincifar100,cdibXL,8192,0,244,-5.405834320068359,8.006104469299316,0.998,0.542
bincifar100,cdibXL,8192,0,245,-5.373801071166993,7.995269775390625,1.0,0.546
bincifar100,cdibXL,8192,0,246,-5.476952354431153,8.033178329467773,0.994,0.544
bincifar100,cdibXL,8192,0,247,-5.154969257354736,8.008804321289062,0.992,0.546
bincifar100,cdibXL,8192,0,248,-5.226132587432861,8.008195877075195,0.998,0.546
bincifar100,cdibXL,8192,0,249,-5.487021488189697,8.019163131713867,0.998,0.544
bincifar100,cdibXL,8192,0,250,-5.20654169845581,8.003981590270996,0.996,0.544
bincifar100,cdibXL,8192,0,251,-5.446231674194336,8.004938125610352,1.0,0.544
bincifar100,cdibXL,8192,0,252,-5.385264362335205,7.973597526550293,0.998,0.546
bincifar100,cdibXL,8192,0,253,-5.198197639465332,8.0347318649292,0.998,0.544
bincifar100,cdibXL,8192,0,254,-5.410459846496582,8.016908645629883,1.0,0.546
bincifar100,cdibXL,8192,0,255,-5.413365792274475,8.01758098602295,1.0,0.544
bincifar100,cdibXL,8192,0,256,-5.483775299072265,8.0305757522583,0.998,0.546
bincifar100,cdibXL,8192,0,257,-5.350904037475586,8.004924774169922,1.0,0.542
bincifar100,cdibXL,8192,0,258,-5.247138222694397,7.990980625152588,0.996,0.55
bincifar100,cdibXL,8192,0,259,-5.333286170125008,7.997339248657227,0.996,0.546
bincifar100,cdibXL,8192,0,260,-5.297719573974609,7.991940975189209,0.998,0.55
bincifar100,cdibXL,8192,0,261,-5.346086841583252,7.997297286987305,0.998,0.548
bincifar100,cdibXL,8192,0,262,-5.280009880065918,8.022937774658203,0.994,0.546
bincifar100,cdibXL,8192,0,263,-5.330586627960205,8.017504692077637,1.0,0.546
bincifar100,cdibXL,8192,0,264,-5.31469921875,7.989934921264648,1.0,0.544
bincifar100,cdibXL,8192,0,265,-5.428572074890137,8.041937828063965,1.0,0.542
bincifar100,cdibXL,8192,0,266,-5.272166778850556,8.025411605834961,0.998,0.544
bincifar100,cdibXL,8192,0,267,-5.360831707000733,8.026300430297852,0.994,0.544
bincifar100,cdibXL,8192,0,268,-5.146611343383789,8.041224479675293,1.0,0.542
bincifar100,cdibXL,8192,0,269,-5.2996457538604735,8.01817798614502,0.996,0.548
bincifar100,cdibXL,8192,0,270,-5.292891998291015,8.01948070526123,1.0,0.546
bincifar100,cdibXL,8192,0,271,-5.381844261169434,8.017358779907227,0.998,0.55
bincifar100,cdibXL,8192,0,272,-5.317970001220703,8.049221992492676,0.996,0.54
bincifar100,cdibXL,8192,0,273,-5.368807678222656,8.012472152709961,0.998,0.548
bincifar100,cdibXL,8192,0,274,-5.329470542907715,8.019025802612305,1.0,0.542
bincifar100,cdibXL,8192,0,275,-5.482611387252808,8.034643173217773,0.998,0.546
bincifar100,cdibXL,8192,0,276,-5.308452346801758,8.029943466186523,0.996,0.544
bincifar100,cdibXL,8192,0,277,-5.376312908172608,8.046745300292969,0.996,0.544
bincifar100,cdibXL,8192,0,278,-5.311601081848145,8.036979675292969,0.998,0.544
bincifar100,cdibXL,8192,0,279,-5.3060075988769535,8.023613929748535,0.996,0.544
bincifar100,cdibXL,8192,0,280,-5.063296298980713,8.00925350189209,0.99,0.546
bincifar100,cdibXL,8192,0,281,-5.452185005187988,8.007777214050293,0.996,0.544
bincifar100,cdibXL,8192,0,282,-5.2605379161834716,8.001192092895508,0.994,0.55
bincifar100,cdibXL,8192,0,283,-5.371610883712768,8.004324913024902,1.0,0.548
bincifar100,cdibXL,8192,0,284,-5.447027032852173,7.992729663848877,1.0,0.544
bincifar100,cdibXL,8192,0,285,-5.44137158203125,8.055731773376465,1.0,0.542
bincifar100,cdibXL,8192,0,286,-5.332811424255371,8.016318321228027,0.998,0.546
bincifar100,cdibXL,8192,0,287,-5.450957096099853,8.051840782165527,0.998,0.544
bincifar100,cdibXL,8192,0,288,-5.2822993494039405,7.994446277618408,0.996,0.546
bincifar100,cdibXL,8192,0,289,-5.230396269466728,8.018765449523926,0.996,0.544
bincifar100,cdibXL,8192,0,290,-5.33841745185852,8.008378982543945,0.998,0.548
bincifar100,cdibXL,8192,0,291,-5.295079509735108,7.994762897491455,0.998,0.55
bincifar100,cdibXL,8192,0,292,-5.396582218170166,8.02160358428955,0.998,0.548
bincifar100,cdibXL,8192,0,293,-5.06895565032959,8.004258155822754,0.992,0.544
bincifar100,cdibXL,8192,0,294,-5.190393001556396,8.019984245300293,1.0,0.55
bincifar100,cdibXL,8192,0,295,-5.321878925323486,7.969685077667236,0.996,0.55
bincifar100,cdibXL,8192,0,296,-5.3196716995239255,8.009124755859375,1.0,0.546
bincifar100,cdibXL,8192,0,297,-5.542404457092285,8.018899917602539,1.0,0.546
bincifar100,cdibXL,8192,0,298,-5.395045597076416,7.999698638916016,1.0,0.546
bincifar100,cdibXL,8192,0,299,-5.463449529647827,8.022419929504395,1.0,0.546
bincifar100,cdibXL,8192,4,0,-1.3642770862579345,7.1894378662109375,0.95,0.496
bincifar100,cdibXL,8192,4,1,-2.7592452058792114,7.972765922546387,0.988,0.492
bincifar100,cdibXL,8192,4,2,-3.119714630126953,8.119384765625,0.998,0.492
bincifar100,cdibXL,8192,4,3,-3.3482234706878664,8.38306713104248,0.998,0.494
bincifar100,cdibXL,8192,4,4,-3.6217331981658933,8.358142852783203,1.0,0.492
bincifar100,cdibXL,8192,4,5,-3.877478454589844,8.589776039123535,0.996,0.496
bincifar100,cdibXL,8192,4,6,-4.153697016716003,8.562276840209961,1.0,0.494
bincifar100,cdibXL,8192,4,7,-4.512253337860107,8.70267391204834,0.996,0.492
bincifar100,cdibXL,8192,4,8,-4.527376697540284,8.71049690246582,1.0,0.494
bincifar100,cdibXL,8192,4,9,-4.670999549865723,8.792683601379395,1.0,0.496
bincifar100,cdibXL,8192,4,10,-4.862680339813233,8.751633644104004,0.996,0.492
bincifar100,cdibXL,8192,4,11,-4.9809838371276856,8.790363311767578,0.996,0.492
bincifar100,cdibXL,8192,4,12,-4.9557970581054684,8.748820304870605,0.998,0.494
