experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,,epochs,run_count,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,8,5,3.692206112253401,1.64848627485751,-0.37027807368808335,1.6484862466975954,13.128756459554035,20.776892040558266,-9.80682830810547,20.77689175714158,3.692206112253401,1.64848627485751,13.039433529510498,20.618000565968682,0.29979999999999996,0.06102343812011907,-5.904154413774041,7.769914154245629,0.36212444444444447,0.010026650906213002
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,9,5,3.091281835430993,0.6664928782496712,0.23064619104173448,0.6664928754083354,4.252915128072102,2.2922285869173153,-0.9309871037801107,2.2922285869173153,3.091281835430993,0.6664928782496712,4.245334156265259,2.3014006889176195,0.29503999999999997,0.07084552208855548,-2.8756715315163444,1.4741127487741352,0.37370222222222227,0.02029375991180603
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,10,5,2.886933397678799,0.15283466651114527,0.43499462777455644,0.15283466596073053,2.739727258682251,0.15464919841210903,0.5822007656097412,0.15464919841210906,2.886933397678799,0.15283466651114527,2.745084947357178,0.165283678769254,0.3676,0.027208454568387372,-1.8943748989868723,0.12027553698877141,0.37806222222222224,0.006371646297716938
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,11,5,2.813384382725822,0.15747638972462108,0.5085436417770386,0.15747638934544858,2.842523256937663,0.9306945717179682,0.47940476735432946,0.9306945717179684,2.813384382725822,0.15747638972462108,2.831697277297974,0.8994310921824801,0.38424,0.05322957824367954,-1.9254940693589453,0.5457600663560914,0.38629333333333327,0.013760189490512657
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,12,5,3.182182857385212,1.0917792623852143,0.13974517953236895,1.0917792352793034,3.1173222382863366,1.0305830298604406,0.20460578600565596,1.0305830298604406,3.182182857385212,1.0917792623852143,3.1177401544189456,1.0544029436484723,0.35844,0.06301752137302767,-2.1460643998703466,0.700900786728827,0.39727555555555555,0.020291162097308753
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,13,5,2.602836125464969,0.12549422901532448,0.7190918990749783,0.1254942289827848,2.6894875844319666,0.2307353509240308,0.632440439860026,0.2307353509240307,2.602836125464969,0.12549422901532448,2.6903846474456783,0.2223568930727458,0.3798,0.03310377621963996,-1.8648325779146186,0.15412601808229648,0.4100755555555556,0.015069571991267725
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,14,5,2.703984819537269,0.16224801137712164,0.6179432053120931,0.162248012863813,2.6685935974121096,0.10318035843095429,0.6533344268798829,0.10318035843095415,2.703984819537269,0.16224801137712164,2.6722376470184326,0.09971954734279734,0.38644,0.0273734908259798,-1.8367500711976361,0.05988852290813116,0.4138355555555556,0.013780112705375085
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,15,5,2.667253261377547,0.0845845641586065,0.6546747620985243,0.08458456586769185,2.4122190157572425,0.1158878246051286,0.9097090085347495,0.11588782460512864,2.667253261377547,0.0845845641586065,2.4243322230529785,0.1204798716622927,0.43520000000000003,0.011555950847939766,-1.6472910328635806,0.08127348411768792,0.42172,0.008452285832984427
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,16,5,2.609209602398342,0.2003485778123449,0.7127184219953749,0.2003485782765685,2.4983576933542886,0.1434455247362198,0.8235703309377035,0.14344552473621985,2.609209602398342,0.2003485778123449,2.5124494244384765,0.15522467095854495,0.42908,0.010641052579514865,-1.7048541405369009,0.08863936178242275,0.4327511111111111,0.01632560210070727
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,17,5,2.739925650600857,0.41220069840385837,0.5820023689100478,0.41220071056728097,2.5332860310872394,0.36726651021090273,0.7886419932047526,0.3672665102109026,2.739925650600857,0.41220069840385837,2.5382346116638184,0.36470159864070245,0.42384000000000005,0.052373542939159655,-1.7583992234346142,0.2536476188714895,0.43529777777777784,0.00828818287133203
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,18,5,2.6024968104585016,0.25264034014669834,0.7194312145826551,0.25264033997347424,2.5966356118520104,0.19146488412990917,0.725292412439982,0.19146488412990903,2.6024968104585016,0.25264034014669834,2.6046260626983644,0.19339786321918392,0.41072,0.0121890114447399,-1.7980680006381449,0.1422434620174245,0.4408888888888889,0.018370843781235748
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,19,5,2.5644665823947057,0.20689862264579967,0.7574614404424032,0.20689862442168225,2.6857371807098387,0.3794567329510359,0.6361908435821533,0.3794567329510359,2.5644665823947057,0.20689862264579967,2.618474670715332,0.2845577821547408,0.41824000000000006,0.03849867530188536,-1.7379341714677483,0.17902756727411337,0.44819111111111115,0.00963441106364108
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,20,5,2.7539833764081534,0.7499973709737126,0.5679446450508966,0.7499973775680507,2.4157540798187256,0.16594279125052738,0.9061739444732666,0.16594279125052744,2.7539833764081534,0.7499973709737126,2.4181546800994873,0.15804571567602835,0.44231999999999994,0.013828665879252404,-1.6715319515494582,0.11201936195848326,0.45504000000000006,0.014815260734029766
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,21,5,2.4214291614606642,0.1298368953517493,0.9004988634999593,0.1298368948208875,2.4749815305074057,0.3165480555416947,0.8469464937845865,0.31654805554169474,2.4214291614606642,0.1298368953517493,2.4731266355895998,0.3169373199337637,0.43016,0.04883490554920733,-1.7142408036952346,0.21968421155194814,0.46699111111111113,0.011654116000498965
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,22,5,2.5219542041222254,0.366179669943431,0.7999738234117296,0.3661796648679634,4.827388556798299,5.457127049357414,-1.505460532506307,5.457127049357414,2.5219542041222254,0.366179669943431,4.98894279006958,5.816753864126953,0.41376000000000007,0.06930142855670436,-2.061557959956665,0.9311987225816096,0.47651111111111105,0.006582599584051169
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,23,5,2.4279546351252663,0.19786241147150194,0.8939733864720664,0.19786241458775866,2.478970082600911,0.2430238434696959,0.8429579416910806,0.2430238434696959,2.4279546351252663,0.19786241147150194,2.4867526863861085,0.23352539757746948,0.4514,0.03884147268062838,-1.6713419163753387,0.1787576732186056,0.48270222222222225,0.015391737401830688
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,24,5,2.366403149785995,0.11778927368769296,0.9555248739242554,0.11778927503900122,2.4445505301157633,0.23627444167840517,0.8773774941762289,0.2362744416784051,2.366403149785995,0.11778927368769296,2.4446497932434084,0.25153292895918605,0.45364000000000004,0.021341227706015414,-1.6388907961652595,0.12241615507372415,0.49062666666666666,0.012285346083650285
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,25,5,2.4353517196385064,0.5023102531144873,0.8865762998453777,0.5023102651085539,2.455102252960205,0.18803768679644306,0.8668257713317871,0.18803768679644312,2.4353517196385064,0.5023102531144873,2.4461810525512693,0.16397026539380566,0.46756000000000003,0.01889253820956835,-1.6326167802228848,0.06582484664383241,0.49940000000000007,0.01537744861561651
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,26,5,2.3393482950025133,0.15669714637240204,0.9825797290971545,0.15669714699106438,2.910473171869914,1.1359733016472675,0.4114548524220785,1.1359733016472673,2.3393482950025133,0.15669714637240204,2.8991108331298827,1.087291142085283,0.45228,0.04111948443256555,-1.893745659236864,0.6318502235261482,0.5013688888888889,0.014312789756622707
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,27,5,2.3380669374190437,0.21912383742949101,0.9838610848999025,0.21912383891183954,2.683104006449381,0.616299702469567,0.6388240178426107,0.616299702469567,2.3380669374190437,0.21912383742949101,2.687496269836426,0.6122874699704403,0.43455999999999995,0.050949661431652346,-1.8613859053333954,0.4237747396261261,0.5046355555555555,0.02077748425223449
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,28,5,2.152197254501449,0.11769229037378225,1.1697307705434163,0.11769229026019676,2.7818440596262617,0.391090107153277,0.5400839646657308,0.3910901071532772,2.152197254501449,0.11769229037378225,2.775738666305542,0.38870524511483007,0.43488000000000004,0.039632966076235086,-1.8952858758141022,0.2527500894082412,0.5191955555555555,0.018417070717873667
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,29,5,2.145528997625775,0.17127059329333297,1.1763990266715156,0.1712705934824326,2.5439254601796466,0.4446850833514277,0.7780025641123454,0.44468508335142776,2.145528997625775,0.17127059329333297,2.521417772369385,0.40094907958496334,0.46616,0.01126534509014259,-1.6345651904967788,0.0659746892069949,0.5271111111111111,0.01771979433038408
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,30,5,2.125690180471738,0.14490008757194975,1.196237841805352,0.14490009201330714,2.679120699564616,0.7637794410115761,0.6428073247273763,0.7637794410115764,2.125690180471738,0.14490008757194975,2.656558741607666,0.7616594433955145,0.45427999999999996,0.057838845078372725,-1.820564660674219,0.5011228390597624,0.5396044444444444,0.012804179487404858
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,31,5,2.0303026318375266,0.1434435810008788,1.2916253934139674,0.14344358019533104,5.258302529652914,6.247075723289426,-1.9363745053609211,6.247075723289428,2.0303026318375266,0.1434435810008788,5.2260344416046145,6.212258637525201,0.45167999999999997,0.06861830659525196,-3.113020288260566,3.2452409013577426,0.54708,0.01648458763905336
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,32,5,2.112783783780204,0.1805563303287762,1.209144240544637,0.18055633146525818,2.4514923254648844,0.323761612226179,0.8704356988271078,0.323761612226179,2.112783783780204,0.1805563303287762,2.4586585850524907,0.327445873281251,0.47431999999999996,0.0400163966393777,-1.6710754063031863,0.2343724123910887,0.54816,0.005921448771673679
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,33,5,2.0071379649564953,0.10538557727519499,1.314790058907403,0.10538557696690315,2.308798948923747,0.05827421771549326,1.0131290753682454,0.058274217715493376,2.0071379649564953,0.10538557727519499,2.300987891769409,0.06724946321997148,0.48688000000000003,0.008938232487466408,-1.592492278169092,0.04385701342584675,0.5551688888888889,0.017263503213712936
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,34,5,1.8510657773945063,0.10876373781165526,1.4708622477934097,0.1087637372924402,2.528612311681112,0.2137409223925639,0.7933157126108805,0.21374092239256395,1.8510657773945063,0.10876373781165526,2.543922915420532,0.22723647332231373,0.47524,0.028096761379205245,-1.6783039761940355,0.10243716966232337,0.5787866666666666,0.013813480622695377
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,35,5,2.5208208211995498,1.4429675262571877,0.8011072169240316,1.4429674965586026,2.5885959148406985,0.17749840304680087,0.7333321094512939,0.1774984030468009,2.5208208211995498,1.4429675262571877,2.5956014878082274,0.21164940696973575,0.47236,0.01446471569025816,-1.7393312609673592,0.07293032858613499,0.5789511111111111,0.016459155581898373
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,36,5,1.8172549729037286,0.17964989229529876,1.5046730507575141,0.17964989282606436,2.839216836293539,0.6648246694390567,0.4827111879984538,0.6648246694390566,1.8172549729037286,0.17964989229529876,2.9128835108947753,0.8168194040723665,0.48835999999999996,0.022768135628548958,-1.718935494926166,0.10775801511519194,0.5976311111111111,0.01590281130515635
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,37,5,1.7076125961151387,0.04951577731103619,1.6143154279327394,0.04951577810211544,2.621144199371338,0.3099266585180824,0.7007838249206543,0.3099266585180825,1.7076125961151387,0.04951577731103619,2.6620406479644774,0.38984185023425966,0.48843999999999993,0.021954225105887938,-1.6806163390596804,0.07196408475030652,0.6116355555555555,0.01444234685624361
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,38,5,1.8988678401300647,0.4668649550132908,1.423060179769728,0.4668649668444908,2.583524513244629,0.15558518099880328,0.7384035110473632,0.1555851809988033,1.8988678401300647,0.4668649550132908,2.576112105102539,0.16310832859692748,0.49288,0.011730814123495461,-1.6946680223620643,0.1209621573914795,0.6128488888888889,0.018623822524715422
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,39,5,1.645464457123412,0.06936019925615582,1.6764635675854151,0.06936019935799763,2.4905059655507404,0.05595085492893859,0.8314220587412515,0.05595085492893857,1.645464457123412,0.06936019925615582,2.488511629486084,0.05894974726635576,0.49836,0.0174174625017538,-1.7057007593161306,0.028652697729404715,0.6301955555555556,0.013373895708422182
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,40,5,1.642921253246334,0.06975069092060006,1.6790067712995742,0.06975069076805536,2.6592103163401286,0.21062174806126052,0.6627177079518636,0.21062174806126044,1.642921253246334,0.06975069092060006,2.57852420211792,0.1327543609421487,0.49944,0.018517775244342966,-1.7001688333792448,0.05479668987529919,0.6338266666666665,0.01191483565316682
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,41,5,1.6074013250752954,0.06014429718006131,1.714526700083415,0.06014429700075585,2.5769655227661135,0.3337398562431662,0.744962501525879,0.33373985624316616,1.6074013250752954,0.06014429718006131,2.5848958084106446,0.3516958106943296,0.50368,0.014761842703402571,-1.7184875020011212,0.12374500124069895,0.6446755555555554,0.011505142167583002
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,42,5,1.7667345957746108,0.4255590191706176,1.5551934313032363,0.42555901097269017,2.9100038051605224,0.8045376243041218,0.4119242191314697,0.8045376243041218,1.7667345957746108,0.4255590191706176,2.733921046676636,0.4264605659523113,0.5078799999999999,0.010562764789580414,-1.7471054120674903,0.04631306597166467,0.6497688888888888,0.022213073672396413
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,43,5,1.5311197344216374,0.10916612647608742,1.7908082892311943,0.10916612644351169,2.9275137106577556,0.24410093391948093,0.3944143136342366,0.24410093391948093,1.5311197344216374,0.10916612647608742,2.886652319641113,0.2869688447662624,0.48419999999999996,0.029944281590981617,-1.9134693654054213,0.20785476910881173,0.6658933333333333,0.016955070620704806
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,44,5,1.6437753436359432,0.1695361108542008,1.6781526781166924,0.16953611291300677,2.7090587615966797,0.07145426987312144,0.6128692626953125,0.0714542698731213,1.6437753436359432,0.1695361108542008,2.7064027465057374,0.0678493986018233,0.50124,0.022118499044917153,-1.8450599649296273,0.03948531712141813,0.6724088888888888,0.011656997050995327
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,45,5,1.5907251241171358,0.26867881067904553,1.7312029015265573,0.26867881154853474,2.8339076042175293,0.2612661629236423,0.4880204200744629,0.26126616292364224,1.5907251241171358,0.26867881067904553,2.832423610458374,0.24626632868043977,0.48347999999999997,0.03595569495921334,-1.9463390196072905,0.17241841653189233,0.6904444444444444,0.019566745535836996
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,46,5,1.4300549583321813,0.1116926542127496,1.8918730656051637,0.11169265565916149,2.8129522164662677,0.16059342616071062,0.5089758078257243,0.1605934261607107,1.4300549583321813,0.1116926542127496,2.80117598739624,0.1574622744501427,0.49128,0.009789382002966257,-1.9360902678167986,0.10936697950988343,0.6945955555555555,0.011637311216328263
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,47,5,1.5811308017514147,0.5981027652614818,1.7407972173902724,0.5981027771744081,3.1295186996459963,0.44477390822319546,0.1924093246459961,0.4447739082231953,1.5811308017514147,0.5981027652614818,3.0919592486572265,0.37686879186905037,0.49628000000000005,0.017585562259990434,-2.017895834584479,0.1321964491126073,0.7046933333333334,0.014286438359075148
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,48,5,1.5172646176472309,0.259645435966182,1.804663407834371,0.2596454299461387,2.8728936831156413,0.18001677214842485,0.449034341176351,0.18001677214842482,1.5172646176472309,0.259645435966182,2.8343050704193113,0.15809961703312345,0.5184,0.013231779925618477,-1.8892684076493915,0.08040197350172099,0.7146888888888888,0.010268013379687049
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,49,5,1.4921113676248492,0.4204705520406495,1.8298166560999554,0.4204705485390171,2.9770599683125814,0.20934823484953324,0.3448680559794107,0.20934823484953324,1.4921113676248492,0.4204705520406495,2.9693546221160885,0.20211425523897886,0.50516,0.026973468445863635,-2.0385969894173255,0.15394744200255792,0.7328177777777778,0.013183729216325048
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,50,5,1.2952419509921473,0.2860384685077557,2.026686075638665,0.2860384652768043,3.3218684673309324,0.3155007050268623,5.955696105955921e-05,0.315500705026862,1.2952419509921473,0.2860384685077557,3.3273868935394284,0.33795173476574525,0.50644,0.00978611260920291,-2.115414194434685,0.13138707455238438,0.7430311111111111,0.013975080114172176
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,51,5,1.225494765039111,0.11419343749076583,2.096433259531657,0.11419343795730284,3.167942190170288,0.23577641111014797,0.1539858341217041,0.23577641111014797,1.225494765039111,0.11419343749076583,3.168921780319214,0.24463495726061285,0.5010399999999999,0.011779983022059088,-2.1908807702168693,0.16648848191587093,0.7516488888888888,0.012200854048228493
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,52,5,1.1337268692723081,0.06991130367107026,2.1882011536831327,0.0699113039621811,3.407106892267863,0.5242846368242964,-0.08517886797587075,0.5242846368242964,1.1337268692723081,0.06991130367107026,3.3780951075744623,0.4637175874641829,0.5039999999999999,0.015123491660327662,-2.2181395017467773,0.22747402440697,0.7632755555555555,0.01259405699546168
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,53,5,1.076915321063685,0.04505963884315791,2.2450127027596367,0.04505963951122587,3.324350690841675,0.11402206537819058,-0.002422666549682617,0.11402206537819064,1.076915321063685,0.04505963884315791,3.295057740020752,0.13490017857083358,0.5044,0.01354916971625935,-2.236371654336447,0.0797158419414792,0.7699422222222222,0.008229615294850315
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,54,5,1.0901865663938348,0.2187648563729765,2.2317414563157825,0.21876485984306143,3.779511372248332,0.4568444300803078,-0.4575833479563395,0.4568444300803076,1.0901865663938348,0.2187648563729765,3.830218814544678,0.4913916525624754,0.50188,0.024010247812132252,-2.4034759964184302,0.23703429769140813,0.7835155555555555,0.01731819424339192
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,55,5,1.0385656345795176,0.1291665006408288,2.283362390730116,0.12916649967362012,3.4946888605753577,0.22270335406484304,-0.1727608362833659,0.22270335406484296,1.0385656345795176,0.1291665006408288,3.491159271774292,0.22743078128140803,0.50184,0.014475082037764058,-2.390213914940361,0.14520999241876625,0.7837377777777779,0.018334952117085142
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,56,5,1.0509840793986205,0.08310950020627468,2.2709439443249173,0.08310950111457724,3.70416202545166,0.5072586765341821,-0.382234001159668,0.507258676534182,1.0509840793986205,0.08310950020627468,3.677140532836914,0.4489047622477288,0.5147999999999999,0.006637770710110416,-2.4042187971607936,0.2087267144828631,0.7943022222222222,0.015024281581394742
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,57,5,0.9494100419902015,0.12457706220827314,2.3725179823769467,0.12457706241159724,4.31024735768636,1.0994053750898083,-0.9883193333943685,1.0994053750898087,0.9494100419902015,0.12457706220827314,4.426294016418457,1.3361551263827887,0.49903999999999993,0.01676448627307141,-2.562646710095537,0.25603638607517176,0.8027688888888889,0.012930952434534616
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,58,5,0.8907912320374469,0.06447239367332827,2.431136792526245,0.06447239346984603,4.47707355817159,0.8921181179797606,-1.155145533879598,0.892118117979761,0.8907912320374469,0.06447239367332827,4.606654256134033,1.0398739019865089,0.50704,0.01740597598527582,-2.6193429232107235,0.18962751981955553,0.813871111111111,0.017691222626621674
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,59,5,1.0197497525292696,0.18356863301942794,2.3021782705307006,0.1835686371390453,4.461664215723673,0.83047982671091,-1.1397361914316815,0.8304798267109104,1.0197497525292696,0.18356863301942794,4.499032068328858,0.8383459309932701,0.50076,0.013636275151228084,-2.832982337837881,0.4408857960306124,0.8154133333333334,0.015933632416222886
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,60,5,0.9615550265101769,0.13989636728385535,2.3603729969151814,0.13989636833829533,4.70867886543274,1.2387837390100782,-1.386750841140747,1.2387837390100782,0.9615550265101769,0.13989636728385535,4.757079246444702,1.3384580056030702,0.50556,0.027963333134660505,-2.8101515356057654,0.48660573357762604,0.8272400000000001,0.011762887862433968
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,61,5,0.8366149201601516,0.1205921543766263,2.485313100683424,0.12059215386856581,4.263964986801147,0.62476135264692,-0.9420369625091553,0.6247613526469198,0.8366149201601516,0.1205921543766263,4.1538636166381835,0.4803742317483728,0.518,0.0015937377450509047,-2.7519892129605874,0.21696527290330084,0.843128888888889,0.013988940958335699
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,62,5,0.8887629007716271,0.10445437876111963,2.433165120968289,0.10445438086014011,4.447156016031902,0.5013999349785345,-1.125227991739909,0.5013999349785346,0.8887629007716271,0.10445437876111963,4.431147824707031,0.4944037600374297,0.50576,0.014746796262239464,-3.01272867386439,0.3085101472245383,0.8479066666666666,0.015706477393061965
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,63,5,0.9244863448198469,0.26214063276307975,2.3974416759830053,0.2621406362982642,4.402777862548828,0.484371013614549,-1.080849838256836,0.4843710136145491,0.9244863448198469,0.26214063276307975,4.38409047958374,0.482433961886851,0.50572,0.004834459638884167,-2.9570415996249246,0.2787815285243443,0.8507911111111112,0.02002413728663667
corrBatchnewBob,cifar10,b8,False,False,decay,adam,0.001,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,64,5,0.7414218666836252,0.10208573568929852,2.5805061584303113,0.10208573584999295,4.8150376637776695,0.682107292239664,-1.493109639485677,0.682107292239664,0.7414218666836252,0.10208573568929852,4.829276956710816,0.6898527231519985,0.50516,0.016703532560509438,-3.1648216461049357,0.4431261146458325,0.8570044444444445,0.01776136325543058
