data,model,dropout,beta,minimax,mchead,run,test_I_xz_toagg,train_I_xz_toagg,train_DIQ_yz_toagg,test_DIQ_yz_toagg,train_d_DIQ_xz_toagg,train_H_zCx_toagg,test_H_zCx_toagg,train_H_Q_yCz_toagg,test_H_Q_yCz_toagg,train_acc_toagg,test_acc_toagg,train_loglike_toagg,test_loglike_toagg,train_d_H_Q_xCz_toagg,train_h_delta_acc_toagg,train_z_norm_toagg,test_z_norm_toagg,train_z_mean_norm_toagg,test_z_mean_norm_toagg,train_z_std_toagg,test_z_std_toagg
cifar10mnist,vib01,0.0,0.1,0,3,0,212.3390350341797,212.0101641845703,3.320551261901856,-0.8857912063598633,,393.3396789550781,390.3003601074218,0.0013767621805891395,4.207719230651857,1.0,0.4637,-0.0009493987197933332,-2.9153479448866872,,,1.4404557466506958,1.4255305290222169,0.6222124695777893,0.5812277913093566,0.8038022184371948,0.8138517141342163
cifar10mnist,dropout,0.5,1.0,0,3,3,,,3.049938154220581,0.9506216049194336,,,,0.2719898706674576,2.3713064193725586,0.97272,0.502,-0.1883424320426624,-1.6435563619413494,,,,,,,,
cifar10mnist,dropout,0.5,1.0,0,3,1,,,3.0492647743225096,0.9794519901275636,,,,0.2726632654666901,2.3424760341644286,0.9730200000000001,0.5065,-0.1888086816377112,-1.6251598458195242,,,,,,,,
cifar10mnist,dropout,0.5,1.0,0,3,4,,,3.057619380950928,0.9512187957763673,,,,0.2643086463212967,2.370709228515625,0.9742,0.5067,-0.18323307628858745,-1.6431916427009443,,,,,,,,
cifar10mnist,dropout,0.5,1.0,0,3,2,,,3.0536341571807863,0.9532795429229736,,,,0.2682938474416733,2.3686484813690187,0.97364,0.5026,-0.18556923696731945,-1.6424890941224348,,,,,,,,
cifar10mnist,dropout,0.5,1.0,0,3,0,,,3.056549863815308,0.9731172561645508,,,,0.26537816762924193,2.348810768127441,0.9746600000000001,0.5126,-0.1835925580269966,-1.6288774902403962,,,,,,,,
cifar10mnist,erm,0.0,1.0,0,3,0,,,3.3219200134277345,-7.554595565795897,,,,8.017555210244609e-06,10.87652359008789,1.0,0.4663,-6.40827565352538e-06,-7.286730058414705,,,,,,,,
cifar10mnist,erm,0.0,1.0,0,3,3,,,3.321920366287232,-7.402600288391112,,,,7.65745440730825e-06,10.724528312683104,1.0,0.4662,-6.1722002988315695e-06,-7.232006320949132,,,,,,,,
cifar10mnist,erm,0.0,1.0,0,3,2,,,3.3219220352172854,-7.2246662139892575,,,,5.985592360957526e-06,10.54659423828125,1.0,0.4637,-4.894537661905645e-06,-7.09611590591177,,,,,,,,
cifar10mnist,erm,0.0,1.0,0,3,1,,,3.321918497085571,-7.581098747253418,,,,9.52575388510013e-06,10.90302677154541,1.0,0.4652,-7.595526861841789e-06,-7.338090604065916,,,,,,,,
cifar10mnist,erm,0.0,1.0,0,3,4,,,3.3219225215911865,-7.1998039245605465,,,,5.493498920259299e-06,10.521731948852539,1.0,0.4629,-4.5311356571107815e-06,-7.100338827953942,,,,,,,,
cifar10mnist,simplecdib01,0.0,0.1,0,1,3,,,3.3219220733642576,-3.4054668426513666,0.0005934715270996092,,,5.959161790087819e-06,6.727394866943358,1.0,0.4737,-4.225235347676347e-06,-4.656385256007841,12.287106819152832,0.0008267614976415092,,,,,,
cifar10mnist,simplecdib01,0.0,0.1,0,1,2,,,3.321921005249024,-3.358813667297363,0.0004322338104248047,,,7.0112960202095564e-06,6.680741691589357,1.0,0.4727,-4.966469419641726e-06,-4.623442472081077,12.28726791381836,0.0007450434846698114,,,,,,
cifar10mnist,simplecdib01,0.0,0.1,0,1,4,,,3.3219237232208254,-3.4783778190612797,0.0006060695648193358,,,4.309246796765365e-06,6.800305843353272,1.0,0.4774,-3.0836338321785206e-06,-4.703806655232857,12.287094116210938,-0.0006479400058962263,,,,,,
cifar10mnist,simplecdib01,0.0,0.1,0,1,0,,,3.3219206047058107,-3.286957168579101,0.0005147647857666014,,,7.427614691550842e-06,6.608885192871094,1.0,0.4663,-5.234137290925389e-06,-4.574763191227102,12.287185554504395,0.0009989497346698114,,,,,,
cifar10mnist,simplecdib01,0.0,0.1,0,1,1,,,3.321922445297241,-3.423000431060791,0.0005482959747314453,,,5.6007787134149115e-06,6.744928455352782,1.0,0.4699,-3.969736860968567e-06,-4.664014951477968,12.287151947021485,0.0009156655365566037,,,,,,
cifar10mnist,simplecdib001,0.0,0.01,0,1,3,,,3.3219260501861574,-3.095704174041748,0.0006515693664550783,,,1.9901288032997398e-06,6.41763219833374,1.0,0.4741,-1.3737212661146715e-06,-4.449257526933766,12.287048721313473,-3.804908608490573e-05,1.0010912370681764,0.9220102787017822,0.7878230381011962,0.7596081137657166,0.004544051680713892,0.004517538845539093
cifar10mnist,simplecdib001,0.0,0.01,0,1,4,,,3.3219265937805176,-3.09873046875,0.0005134963989257813,,,1.424381875949621e-06,6.4206584930419925,1.0,0.4827,-9.805429423180102e-07,-4.4506536120102975,12.287186660766599,0.00035874852594339646,0.9976819062232972,0.9206018805503844,0.7611168932914734,0.7337285757064821,0.004536861889064311,0.0045153056271374226
cifar10mnist,simplecdib001,0.0,0.01,0,1,0,,,3.3219265365600585,-3.1143952369689942,0.0006537723541259764,,,1.5119007821340347e-06,6.436323261260986,1.0,0.4773,-1.0414828563288836e-06,-4.466564488977869,12.287046508789064,-0.0004136571344339622,1.0003827714920044,0.9263545989990234,0.7582763385772705,0.7323258042335509,0.004579875990748407,0.0045569376088678845
cifar10mnist,simplecdib001,0.0,0.01,0,1,1,,,3.3219268321990967,-3.3403169631958014,0.0005078601837158203,,,1.1518091878315315e-06,6.662244987487793,1.0,0.469,-7.91453908012869e-07,-4.6161431848568455,12.287192306518556,0.0010774432488207548,0.9833286952972412,0.9094295501708984,0.7546951413154602,0.7282001137733459,0.0048429263383150106,0.004818043578416109
cifar10mnist,simplecdib001,0.0,0.01,0,1,2,,,3.3219266033172605,-3.2234342575073236,0.0005572223663330078,,,1.3743076760874828e-06,6.545362281799316,1.0,0.4762,-9.460544718353958e-07,-4.536096858327231,12.28714298248291,0.00042885834316037686,1.0096851229667665,0.9328119874000548,0.7898047447204591,0.7629523992538452,0.004691248554736376,0.004679441452026367
cifar10mnist,simplecdib1,0.0,1.0,0,1,1,,,3.3218904304504395,-2.7338531494140623,0.00047100067138671885,,,3.757521524676121e-05,6.055781173706055,1.0,0.4712,-2.606581248499609e-05,-4.198448029285497,12.287229270935061,0.0008018867924528303,0.9880283856391908,0.922768187522888,0.8193120884895325,0.7951094269752502,0.005036708209663629,0.005011680070310831
cifar10mnist,simplecdib1,0.0,1.0,0,1,0,,,3.321892290115356,-2.7676469802856447,0.0005198860168457031,,,3.5734616976697e-05,6.089575004577638,1.0,0.4686,-2.479373423679334e-05,-4.2211998113587965,12.287180366516113,2.349277712264161e-05,0.9973807382583618,0.9320096850395204,0.8220615768432618,0.7973060488700867,0.004718104191124439,0.004694633558392525
cifar10mnist,simplecdib1,0.0,1.0,0,1,2,,,3.321896495819092,-2.8547431945800783,0.0005991077423095702,,,3.15260390198091e-05,6.176671218872071,1.0,0.4714,-2.1892065072100313e-05,-4.280908627332142,12.287101173400881,0.00034419221698113163,1.0124330496788023,0.94533554315567,0.8194272756576538,0.7947444200515748,0.005079698506742716,0.005048308800905943
cifar10mnist,simplecdib1,0.0,1.0,0,1,3,,,3.3218950748443605,-2.8136895179748533,0.0004715251922607422,,,3.2920340163400394e-05,6.1356175422668455,1.0,0.4684,-2.283586664383605e-05,-4.255708233452563,12.287228622436526,0.0006029812794811321,1.009201991558075,0.9408065795898436,0.8197996306419373,0.7944212198257447,0.0054493482783436785,0.0054089039564132685
cifar10mnist,simplecdib1,0.0,1.0,0,1,4,,,3.32189211845398,-2.8491780281066896,0.00038209915161132815,,,3.591155124013312e-05,6.171106052398683,1.0,0.4612,-2.4862071330428675e-05,-4.276812257095298,12.287318077087402,0.0001246499115566041,0.9905291938781738,0.9269105315208436,0.8218593049049377,0.7985978245735168,0.005068215187638997,0.005043192021548747
cifar10mnist,wdecay,0.0,1.0,0,3,3,,,3.320725908279419,-0.8588951110839844,,,,0.0012021108390763405,4.180823135375976,1.0,0.486,-0.0008333906908946937,-2.8980560651776397,,,,,,,,
cifar10mnist,wdecay,0.0,1.0,0,3,4,,,3.320738582611084,-0.898051643371582,,,,0.0011894592083990575,4.2199796676635755,1.0,0.4913,-0.0008241529091528003,-2.9244136071939475,,,,,,,,
cifar10mnist,wdecay,0.0,1.0,0,3,2,,,3.320731973648072,-0.8865768432617187,,,,0.0011960498429834845,4.208504867553711,1.0,0.4868,-0.0008296997767933095,-2.9166175562867585,,,,,,,,
cifar10mnist,wdecay,0.0,1.0,0,3,1,,,3.320717000961304,-0.9312071800231934,,,,0.0012110023852437734,4.2531352043151855,1.0,0.4848,-0.0008391526983177019,-2.947650861732265,,,,,,,,
cifar10mnist,wdecay,0.0,1.0,0,3,0,,,3.3207258892059333,-0.9475146293640136,,,,0.0012021472537890074,4.2694426536560055,1.0,0.494,-0.0008330338535556068,-2.96032270336028,,,,,,,,
cifar10mnist,stochasticErm,0.0,1.0,0,3,2,,,3.321924724578857,-4.889302635192872,,,,3.3025190623448e-06,8.211230659484864,1.0,0.4764,-2.2928239697823466e-06,-5.692700551910678,,,326.15254150390626,325.627490234375,14.416798286437988,14.415127182006836,0.006706821154803038,0.006607609707862139
cifar10mnist,stochasticErm,0.0,1.0,0,3,3,,,3.321923904418945,-4.956548309326172,,,,4.1113540009973814e-06,8.278476333618164,1.0,0.4709,-2.849853402432103e-06,-5.737964657408908,,,450.30905029296883,450.7999572753906,16.873759460449218,16.89476623535156,0.00643642783164978,0.006321493722498417
cifar10mnist,stochasticErm,0.0,1.0,0,3,4,,,3.3219243431091314,-5.055072402954101,,,,3.6434408866625746e-06,8.377000427246093,1.0,0.4745,-2.5211471710595392e-06,-5.804991033401115,,,387.6652099609375,388.0787414550781,15.646093864440918,15.665603828430175,0.0036639149580150842,0.0036621340084820983
cifar10mnist,stochasticErm,0.0,1.0,0,3,1,,,3.3219238185882567,-5.0873680114746085,,,,4.2134612522204395e-06,8.409296035766603,1.0,0.4691,-2.9182745248309063e-06,-5.830639287039148,,,399.4672924804688,396.86815185546885,15.575278205871582,15.545000839233401,0.0071097053214907655,0.0070331570692360405
cifar10mnist,stochasticErm,0.0,1.0,0,3,0,,,3.321927213668823,-4.619775772094727,,,,8.228993146985886e-07,7.941703796386719,1.0,0.4707,-5.696148521009547e-07,-5.505895278633385,,,65.9680859375,65.29411926269532,6.5082930755615225,6.476574325561524,0.011205638982355595,0.011003684997558594
cifar10mnist,batchnorm,0.0,1.0,0,3,0,,,3.3219280242919917,-3.6710102081298834,,,,5.1474629998438095e-08,6.992938232421875,1.0,0.4708,-2.317679547931561e-07,-4.8395708303560845,,,,,,,,
cifar10mnist,batchnorm,0.0,1.0,0,3,1,,,3.321927785873413,-3.6769920349121095,,,,1.4441269343024034e-07,6.998920059204101,1.0,0.469,-3.127659528749405e-07,-4.842688051818908,,,,,,,,
cifar10mnist,batchnorm,0.0,1.0,0,3,2,,,3.3219280242919917,-3.69210901260376,,,,7.482462052621486e-08,7.014037036895753,1.0,0.4718,-2.5413878292681604e-07,-4.844099177866926,,,,,,,,
cifar10mnist,batchnorm,0.0,1.0,0,3,3,,,3.3219280242919917,-3.717102813720703,,,,5.647084762472332e-08,7.039030838012695,1.0,0.4695,-2.3109561646435853e-07,-4.865774267912191,,,,,,,,
cifar10mnist,batchnorm,0.0,1.0,0,3,4,,,3.3219280242919917,-3.79148530960083,,,,4.7898587354211485e-08,7.113413333892822,1.0,0.4743,-2.243865113965171e-07,-4.913601101465304,,,,,,,,
cifar10mnist,cdib,0.0,0.1,5,1,1,,,3.3219150066375733,-2.797085762023926,0.0,,,1.3028179164393805e-05,6.119013786315918,1.0,0.4749,-9.038464113923937e-06,-4.2393801541482965,12.287700233459473,0.0007663251768867925,0.9959337329864502,0.9288104772567748,0.8520734739303589,0.8268813848495483,0.004773826729506254,0.00475176852196455
cifar10mnist,cdib,0.0,0.1,5,1,0,,,3.3219206523895264,-2.758327579498291,0.0,,,7.376049943559337e-06,6.080255603790282,1.0,0.4789,-5.108333052169058e-06,-4.214780479862585,12.287700233459473,0.0015556824882075472,1.0023014879226684,0.936335289478302,0.8551361846923828,0.8292990446090698,0.004414566084742546,0.004393377061933279
cifar10mnist,cdib,0.0,0.1,5,1,4,,,3.321909160614014,-2.6834778785705566,0.0,,,1.8876004323828964e-05,6.005405902862549,1.0,0.4781,-1.3072044498822353e-05,-4.1606639912842365,12.287700233459473,0.0004435989091981133,0.9828314352035522,0.9215805411338808,0.8434693360328674,0.8195406198501587,0.004343986697494985,0.0043311211280524725
cifar10mnist,cdib,0.0,0.1,5,1,2,,,3.3219119358062743,-2.7612266540527344,0.0,,,1.6090502904262393e-05,6.0831546783447275,1.0,0.4811,-1.116805462448582e-05,-4.216912803795114,12.287700233459473,0.0010867482311320753,1.0160812997817994,0.9491879343986512,0.8714999747276306,0.8466112494468689,0.004531211610883474,0.004517459776252508
cifar10mnist,cdib,0.0,0.1,5,1,3,,,3.321913719177246,-2.740960788726807,0.0,,,1.432116190699162e-05,6.062888813018799,1.0,0.4772,-9.925562485902334e-06,-4.203147321739008,12.287700233459473,-0.0008756817511792455,0.9990982913970948,0.9324029207229614,0.8680120491981507,0.842958414554596,0.00468964133411646,0.004661469720304011
cifar10mnist,cdibhigher,0.0,0.1,5,3,0,,,3.3219239330291748,-3.0032374382019045,0.0,,,4.091039518243634e-06,6.3251654624938976,1.0,0.4789,-2.826170630274873e-06,-4.385420433662397,12.287701148986814,-0.004577007173742139,0.9978768682479858,0.9230932474136352,0.8086648225784302,0.7817742586135864,0.004465937837958336,0.0044480345211923115
cifar10mnist,cdibhigher,0.0,0.1,5,3,1,,,3.321923351287842,-3.004118537902832,0.0,,,4.68589418233023e-06,6.326046562194824,1.0,0.4805,-3.2392711117596212e-06,-4.383249331172475,12.287701148986814,-0.004722232458726416,0.9850922966003418,0.9155297279357909,0.8008258366584777,0.7751639008522033,0.0047526354156434535,0.004724797420203685
cifar10mnist,cdibhigher,0.0,0.1,5,3,3,,,3.321923837661743,-3.0082500457763666,0.0,,,4.200064558972372e-06,6.330178070068358,1.0,0.4784,-2.9056554731556615e-06,-4.388566930327725,12.287701148986814,-0.004544025157232704,1.001344258785248,0.9282794356346129,0.8185375571250916,0.7929812788963317,0.004606324881315231,0.004581360425800085
cifar10mnist,cdibhigher,0.0,0.1,5,3,4,,,3.3219235801696776,-2.933958721160889,0.0,,,4.437619627424283e-06,6.255886745452881,1.0,0.4842,-3.0672471855339717e-06,-4.336587010104153,12.287701148986814,-0.005246965900157232,1.0010681247711182,0.9308711647987366,0.8146820259094238,0.7888732790946961,0.004663633368909359,0.004632769897580147
cifar10mnist,cdibhigher,0.0,0.1,5,3,2,,,3.3219234275817877,-2.9751361846923827,0.0,,,4.590287007886218e-06,6.297064208984375,1.0,0.4816,-3.174997644268984e-06,-4.364925333803503,12.287701148986814,-0.004735468258647799,1.006697919368744,0.9307795763015748,0.8105607604980469,0.7839451313018799,0.00440866868942976,0.004395650420337916
cifar10mnist,perminvcdib,0.0,1.0,5,1,1,,,1.5888677263259887,1.1793264865875244,0.28652368545532225,,,1.7330602979660037,2.142601537704468,0.57592,0.4784,-1.2006465769283157,-1.4847186179927083,12.00117660522461,0.05385686910377358,1.0017424917221072,1.0060265541076658,23.362077560424805,23.363541030883788,0.2193335074186325,0.21896720230579372
cifar10mnist,perminvcdib,0.0,1.0,5,1,2,,,1.3842014360427857,1.1391843795776366,0.015494251251220703,,,1.9377265882492063,2.182743644714356,0.52832,0.4631,-1.3447534977780309,-1.5129701753733682,12.272206001281738,0.014147995283018869,0.970557463169098,0.9732780694961548,21.301550216674805,21.320409774780273,0.3993546903133393,0.4029039442539215
cifar10mnist,perminvcdib,0.0,1.0,5,1,4,,,1.8878711462020876,1.1028714656829834,0.6726981449127197,,,1.4340568780899048,2.2190565586090094,0.6530600000000001,0.4861,-0.9934478731390696,-1.5384067983754657,11.61500217437744,0.07956045474646226,1.0274447870254515,1.0301865100860597,20.326556625366205,20.41598320007324,0.1706201648712158,0.17194703817367554
cifar10mnist,perminvcdib,0.0,1.0,5,1,3,,,1.508220157623291,1.1365542888641358,0.1792954444885254,,,1.8137078666687008,2.1853737354278566,0.56076,0.47200000000000003,-1.2571210112571012,-1.5145389088161871,12.108404769897463,0.0372923422759434,1.0211692237854004,1.0250280857086185,21.196922531127925,21.248139953613286,0.3072831428050995,0.31080270409584043
cifar10mnist,perminvcdib,0.0,1.0,5,1,0,,,1.60518358707428,1.0953169345855711,0.0023588275909423827,,,1.7167444372177123,2.226611089706421,0.5838800000000001,0.4673,-1.1907974145652178,-1.5434989296586308,12.285341453552244,0.010700084758254718,0.9925186538696288,0.9822534203529358,17.95189193725586,17.806135177612305,0.4662622010707855,0.4588128328323364
cifar10mnist,perminvcdib01,0.0,0.1,5,1,4,,,2.1606556797027587,0.7710599422454834,0.0011851882934570312,,,1.1612723207473754,2.5508680820465086,0.7193,0.4503,-0.8051841531528002,-1.768036154723143,12.286515045166016,0.106559367629717,1.0181894111633298,1.0255770683288574,8.25577018737793,8.287979888916016,0.15728553593158726,0.15960296392440795
cifar10mnist,perminvcdib01,0.0,0.1,5,1,1,,,1.9881479454040527,0.9348594188690186,2.6494425773620605,,,1.3337800741195678,2.3870686054229737,0.68274,0.45399999999999996,-0.9236876564817746,-1.6547863293118288,9.638257637023926,0.24627607237617924,0.995306041240692,0.9897472977638244,5.636713600158691,5.59909610748291,0.16209192097187042,0.16178806126117706
cifar10mnist,perminvcdib01,0.0,0.1,5,1,0,,,2.1307189273834233,0.7706575393676758,0.0,,,1.1912090969085694,2.5512704849243164,0.7111,0.4474,-0.8255546061169899,-1.76824165507976,12.287700233459473,0.0027954562205188683,0.9974219822883604,0.987332844734192,9.578928413391113,9.48170223236084,0.1233214259147644,0.12120054066181182
cifar10mnist,perminvcdib01,0.0,0.1,5,1,3,,,2.1121238040924077,0.8017446041107178,0.0,,,1.2098041868209841,2.5201834201812745,0.70922,0.4442,-0.8385698145926409,-1.7466689919366138,12.287700233459473,0.06585891435731132,1.007735517024994,1.0150609254837035,8.090699214935302,8.133959197998047,0.15760741710662846,0.1597083777189255
cifar10mnist,perminvcdib01,0.0,0.1,5,1,2,,,2.30605938911438,0.6926897048950196,2.642181406021118,,,1.0158686280250548,2.6292383193969733,0.75722,0.4449,-0.7051293488041055,-1.822699851454443,9.645518760681153,0.27222481205778304,0.9744758653640748,0.9792617797851564,4.182859344482422,4.192254543304443,0.08032778233289717,0.08196522444486617
cifar10mnist,perminvcdib10,0.0,10.0,5,1,3,,,1.1289799404144287,1.0328946113586426,0.0016344165802001953,,,2.1929480838775635,2.2890334129333496,0.46174,0.4398,-1.5199999023296868,-1.586188497614581,12.286065788269045,0.016056069428066037,1.031566586494446,1.0492081880569455,29.614409713745122,30.27335357666016,0.3484228515625,0.3550646066665649
cifar10mnist,perminvcdib10,0.0,10.0,5,1,4,,,1.0209281253814697,0.972466516494751,0.0018707180023193359,,,2.3009998989105225,2.3494615077972414,0.4367,0.4227,-1.5948088001299092,-1.6280550774062053,12.285829544067385,0.014035414209905662,1.0274210023880004,1.0371240139007571,29.39298957824707,29.672648620605468,0.5006552588939667,0.5107945203781128
cifar10mnist,perminvcdib10,0.0,10.0,5,1,1,,,0.9676521396636965,0.9322352886199952,0.004396991729736328,,,2.354275884628296,2.389692735671997,0.42162,0.4171,-1.6308775996002556,-1.6562554773498326,12.283303260803224,0.011679411114386792,1.0384003615379334,1.059696650505066,25.81618263244629,26.23541259765625,0.8957936525344848,0.9180397629737854
cifar10mnist,perminvcdib10,0.0,10.0,5,1,2,,,0.9395420742034912,0.9077465057373046,0.0,,,2.382385950088501,2.4141815185546878,0.41722,0.4112,-1.6532111345396376,-1.6731377570949495,12.287700233459473,0.0059313273879716966,0.9701046347618104,0.9873450875282288,24.02440040588379,24.52183265686035,0.7473679375648499,0.7629779934883117
cifar10mnist,perminvcdib10,0.0,10.0,5,1,0,,,1.077804880142212,1.0172494888305663,0.001118173599243164,,,2.2441231441497798,2.304678535461426,0.45106,0.4395,-1.5557886857198364,-1.5972787185985595,12.286582069396973,0.007834150206367924,0.9844083166122436,0.9724902629852294,34.603140411376955,34.181121826171875,0.4507235276699066,0.4453704237937927
svhn,vib001,0.0,0.01,0,3,3,849.9293823242188,768.9119550916884,3.2257783810297647,1.5146854198895967,,109.41283077663844,162.11136920635516,0.0006599123597778898,1.7117528640306914,0.9999726988547171,0.8302473878303627,-0.00045731133807535906,-1.1881033724469618,,,2.918674740526411,3.642265668282142,1.096259464820226,1.1592801809310913,0.5765621463457743,0.7034979325074416
svhn,vib001,0.0,0.01,0,3,4,868.3648728590746,780.2254435221353,3.225773884190453,1.5138614911299486,,104.43162303500704,160.87421241173374,0.0006644004784498571,1.7125767927903397,0.9999726988547171,0.8292102028272895,-0.0004608355629406621,-1.1898673762979084,,,2.95302516884274,3.7354011902442346,1.1016629139582317,1.16762310724992,0.5774894505739212,0.7136448530050424
svhn,vib001,0.0,0.01,0,3,1,852.9526461087739,770.1603190104165,3.225777950551775,1.5119923261495738,,108.28531540764703,158.89421198918268,0.0006603193388501598,1.7144459577707143,0.9999726988547171,0.8306315304240934,-0.0004577694833715003,-1.190023367244669,,,2.918997658623589,3.6421262851128215,1.0957075092527602,1.159239649772644,0.5764256351523929,0.7002882040463961
svhn,vib001,0.0,0.01,0,3,0,858.5838951697716,776.344740125868,3.225764665338728,1.5335118220402644,,105.55257034301758,167.8908503605769,0.0006736026892516141,1.6929264618800235,0.9999726988547171,0.8302089735709896,-0.00046750513701060116,-1.1749288780674858,,,2.9381850957870483,3.721319326987633,1.1042074428664312,1.1690962314605713,0.5734229733546575,0.7168466861431415
svhn,vib001,0.0,0.01,0,3,2,855.9724168043871,768.2808074951172,3.2257756789525356,1.504791259765625,,114.29043430752223,174.21459843562198,0.00066262031517302,1.721647024154663,0.9999863494273584,0.8272126613398894,-0.00045803930832579316,-1.195229848357123,,,2.9420778155326843,3.742313513389,1.0983024670018091,1.1650961270699134,0.5860890414979723,0.7292842039695153
svhn,vib,0.0,1.0,0,3,1,59.34886462871845,50.37314987182617,3.218183788988325,2.148266388819768,,485.99596574571405,493.99340350811303,0.008254499536835484,1.078171885930575,0.9999726988547171,0.8356637984019668,-0.005720795379896815,-0.7497229544050033,,,1.066736294163598,1.1584941790654109,0.3637810920675595,0.3716872357405149,0.9133417738808526,0.9416569975706248
svhn,vib,0.0,1.0,0,3,3,59.02667735173152,49.973308245340974,3.2182028492291765,2.1410865141795234,,486.0586920844184,493.7857079139122,0.008235451222086946,1.0853517743257377,0.9999726988547171,0.8328979717271051,-0.0057079722382025605,-0.7535153037552591,,,1.0649145808484821,1.1557838183182936,0.3623802421821488,0.3699756310536311,0.9133218675851822,0.9410791718042814
svhn,vib,0.0,1.0,0,3,4,58.867306049053475,49.60792287190755,3.2177326877911887,2.1266430066182065,,490.2885055541992,497.65259728064905,0.008705587824806571,1.0997952956419723,0.9999863494273584,0.8350491702519975,-0.006033495612226675,-0.763642414190105,,,1.0857923295762804,1.175822744002709,0.3632414142290751,0.3724808280284588,0.9238655964533488,0.9505358338356018
svhn,vib,0.0,1.0,0,3,2,58.96048560509315,49.75878143310547,3.2178418040275574,2.1379015812507043,,490.21101718478735,497.37000920222357,0.008596490344239606,1.0885366751597478,0.9999726988547171,0.8347418561770129,-0.005960667129591944,-0.7563188700180804,,,1.0863346722390916,1.1745264530181885,0.36564591113064027,0.3745774191159468,0.9234673496749666,0.9493752672122076
svhn,vib,0.0,1.0,0,3,0,60.061979733980614,50.35985236697727,3.2180316183302136,2.1188162656930776,,486.93389977349176,494.82159423828125,0.00840667143671049,1.1076219998873198,0.9999863494273584,0.8344729563614014,-0.0058256567372971975,-0.7692095254428546,,,1.0715593894322712,1.1670152499125557,0.3657658456100358,0.3758510511655074,0.915500627623664,0.943714311489692
svhn,vib01,0.0,0.1,0,3,0,345.79258375901435,276.3863338894314,3.2239998115433592,1.878426395929777,,339.30392879909937,395.17045945387616,0.00243848384060483,1.348011878820566,0.9999726988547171,0.8299400737553779,-0.0016900695316023075,-0.9361889853475353,,,1.4961757196320429,2.174892929884104,0.6449787037240134,0.6889177652505728,0.7463494158453412,0.9231893878716688
svhn,vib01,0.0,0.1,0,3,1,335.9634540264423,273.4307395087348,3.22415116098192,1.8745461610647352,,335.08669196234814,390.11534705528845,0.0022871286265500304,1.3518921228555532,0.9999726988547171,0.8313229870928088,-0.001584162295684454,-0.9381823282942156,,,1.4576224552260504,2.0940952759522657,0.6413401464621226,0.6854649369533246,0.7337095025512907,0.9023781556349534
svhn,vib01,0.0,0.1,0,3,2,341.05857966496393,274.51993306477857,3.2239924271901454,1.869401500775264,,339.27202097574866,394.6725722092849,0.002445870292528222,1.3570367831450243,0.9999726988547171,0.8291333743085433,-0.0016954457641409984,-0.9413280716541594,,,1.4862157073285844,2.1465620811168966,0.6425558908118142,0.6851451213543231,0.7448039849599203,0.9185260442587044
svhn,vib01,0.0,0.1,0,3,4,333.4310819185697,268.0759099324544,3.2240386539035373,1.89382803440094,,341.87279425727,391.06737811748803,0.002399639989663329,1.3326102586892934,0.9999726988547171,0.8315534726490473,-0.0016642183833836105,-0.926086633573987,,,1.465295715464486,2.084931254386902,0.6383605202039083,0.6818785621569707,0.7430823577774895,0.9022699548647954
svhn,vib01,0.0,0.1,0,3,3,339.89482468825116,274.033947414822,3.224053581555685,1.8728053294695344,,338.2268854777018,394.30430720402643,0.002384712460399088,1.3536329544507542,0.9999726988547171,0.8320912722802705,-0.0016523834771698686,-0.9383790509696928,,,1.4777118133174048,2.1378570611660304,0.6419985575808419,0.6856971337245061,0.7411138415336609,0.9147673891140864
svhn,dropout,0.5,1.0,0,3,0,,,2.9574671387672424,2.4883316296797533,,,,0.26897114018599194,0.7381066175607535,0.9571508524782616,0.861439766441303,-0.18643709251090448,-0.5116518613946527,,,,,,,,
svhn,dropout,0.5,1.0,0,3,1,,,2.9598910543653703,2.4915913068331204,,,,0.26654723410805065,0.7348469816721402,0.9574648156490164,0.8619775660725261,-0.18476773090569276,-0.5091244840190825,,,,,,,,
svhn,dropout,0.5,1.0,0,3,4,,,2.9576546947161355,2.4871559876662035,,,,0.2687835809257295,0.7392823054240301,0.957164503050903,0.8642055931161647,-0.18625071859033576,-0.5123570176886932,,,,,,,,
svhn,dropout,0.5,1.0,0,3,3,,,2.9603351420826383,2.4900032006777253,,,,0.2661031472186248,0.7364350649026724,0.9576695742386392,0.8633988936693301,-0.18448817125718595,-0.5103003376451863,,,,,,,,
svhn,dropout,0.5,1.0,0,3,2,,,2.9592268334494696,2.494029687001155,,,,0.2672114359835784,0.7324085969191331,0.9578060799650544,0.8638982790411801,-0.18504582261307806,-0.5074718279656537,,,,,,,,
svhn,simplecdib1,0.0,1.0,0,1,2,,,3.226207580831316,1.2968597870606642,0.0007751768247948753,,,0.0002307022692144124,1.9295784968596241,0.9999726988547171,0.8288260602335586,-0.00016003061997576482,-1.3391711101442936,13.407489750120375,-0.000307378430938667,0.9861051705148484,1.1964931763135471,1.1207732127772436,1.2213948506575365,0.003968580910522077,0.004421831323550298
svhn,simplecdib1,0.0,1.0,0,1,3,,,3.226228528552585,1.2744399309158323,0.0006497576832771301,,,0.00020975946629025403,1.951998353004456,0.9999726988547171,0.8275583896742471,-0.00014574992680297107,-1.3550546476398992,13.40759719742669,0.00042018230542785175,1.0310434930854373,1.2373641179158137,1.1216193238894143,1.2171742365910456,0.003944390149424886,0.004317713507379478
