model,enc_zx_nhid,beta,gamma,epochs,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std,run_count
cdib,128,0.1,-0.55,113,-0.3591012497620149,0.03626024842990779,3.690084057235718,0.22333555162392257,0.47531999999999996,0.00805431561338391,0.9902977777777778,0.007244130872559199,5
cdib,128,0.1,-0.55,114,-0.35964262543591585,0.03655078350006479,3.6951694608306886,0.24436818293040113,0.47488,0.007542678569314755,0.9904266666666667,0.007535191511243163,5
cdib,128,0.1,-0.55,115,-0.3605579072137312,0.03676264210868452,3.6994786663055423,0.23713153480230245,0.47368,0.007814857644256852,0.9901422222222223,0.007448002466483256,5
cdib,128,0.1,-0.55,116,-0.3602941873108257,0.036641101648835724,3.7215723563385006,0.23248049867472328,0.47468000000000005,0.008398333167956594,0.9905155555555556,0.007442991566352232,5
cdib,128,0.1,-0.55,117,-0.36115022848432715,0.03652241105785913,3.7247762329101564,0.22734167127076504,0.47483999999999993,0.008533932270647575,0.9901288888888891,0.007324833457846327,5
cdib,128,0.1,-0.55,118,-0.3614364791831103,0.03680086268194195,3.7380907926940914,0.23823033747401767,0.47431999999999996,0.007694933398022357,0.9903733333333333,0.007227099208047666,5
cdib,128,0.1,-0.55,119,-0.36221699171673166,0.036703855578708346,3.7434249124908447,0.24652441239741701,0.47363999999999995,0.008287822391919381,0.9904133333333334,0.0072960601578633336,5
cdib,128,0.1,-0.55,120,-0.3626077389686758,0.03656510821896204,3.7204572030639644,0.2519670441368015,0.47424,0.008176062622069413,0.99032,0.007453304843250377,5
cdib,128,0.1,-0.55,121,-0.36295996131983665,0.036970604847414254,3.760919790802002,0.2556299234622464,0.47364000000000006,0.007716735060892012,0.9903244444444445,0.007113499598876085,5
cdib,128,0.1,-0.55,122,-0.36387818143237716,0.03700618145596779,3.748137083969117,0.22430756715832514,0.47572000000000003,0.007587621498203507,0.9902755555555555,0.007416141887385055,5
cdib,128,0.1,-0.55,123,-0.3642833726440777,0.03653390896539067,3.743516648864746,0.24049339150369198,0.4742,0.008938679992034614,0.9904266666666667,0.007147258820133452,5
cdib,128,0.1,-0.55,124,-0.36470012037537314,0.036594982142586656,3.722952867279053,0.2408285529896882,0.47472000000000003,0.008319374976523198,0.9902533333333332,0.007166048207595373,5
cdib,128,0.1,-0.55,125,-0.3652411387209459,0.03777320685153379,3.773235974655152,0.2570249904434876,0.47352,0.006905939472656852,0.9902755555555555,0.007532261477336228,5
cdib,128,0.1,-0.55,126,-0.36551714262875634,0.036470025057858874,3.744239463272095,0.2244870225874225,0.47476,0.0077889665553268535,0.9902577777777777,0.006946614771967964,5
cdib,128,0.1,-0.55,127,-0.3660236990525506,0.036732447913819195,3.765163948287964,0.22444270509432632,0.47464000000000006,0.008570180861568782,0.9904933333333334,0.006925180391642481,5
cdib,128,0.1,-0.55,128,-0.366414698656689,0.036993307928943654,3.748527520980835,0.23309863056690694,0.4744400000000001,0.007984234465495097,0.9904844444444445,0.0072558601263281765,5
cdib,128,0.1,-0.55,129,-0.3670203544434634,0.03793797490411298,3.7720339076232903,0.25913994961983594,0.4748799999999999,0.008494233337977032,0.9905066666666666,0.007281659694138081,5
cdib,128,0.1,-0.55,130,-0.36662382078604266,0.03698548006106865,3.7826075334167486,0.2278094228099896,0.47379999999999994,0.008105553651663771,0.9903288888888889,0.007423010603505361,5
cdib,128,0.1,-0.55,131,-0.36709364753896534,0.03706060969397256,3.74516113571167,0.2487589263495822,0.47363999999999995,0.00799549873366258,0.9902311111111113,0.007508835947332389,5
cdib,128,0.1,-0.55,132,-0.36745706473480577,0.03746622379544167,3.765356344833374,0.251217156957431,0.47431999999999996,0.008345777375415647,0.9903466666666667,0.007038984915595066,5
cdib,128,0.1,-0.55,133,-0.3680731638995084,0.03750857137902962,3.799447013092041,0.2495127230022741,0.47375999999999996,0.008066473826896108,0.9904666666666667,0.007436778806200004,5
cdib,128,0.1,-0.55,134,-0.368036319770813,0.03686612277210894,3.771645544509888,0.24399293139041445,0.47443999999999986,0.00765558619571355,0.9902355555555555,0.007197986686961746,5
cdib,128,0.1,-0.55,135,-0.36827350585243923,0.0371387857275329,3.7765799119567873,0.24532992693328573,0.47384000000000004,0.009093294232564999,0.9901866666666667,0.006926110910581722,5
cdib,128,0.1,-0.55,136,-0.3690037369641391,0.037352325920477485,3.7994898474884033,0.2382328346232162,0.47343999999999997,0.0084586050859465,0.9904844444444445,0.006889075266296022,5
cdib,128,0.1,-0.55,137,-0.36969546489325433,0.03802464892379581,3.800828240356446,0.24357702695697286,0.4726,0.0084380092438916,0.9902533333333332,0.007510151154961553,5
cdib,128,0.1,-0.55,138,-0.36998993813514713,0.037026563336932716,3.7996755335235597,0.22482601129455732,0.47436000000000006,0.00855032163137737,0.9902755555555556,0.007606731911298744,5
cdib,128,0.1,-0.55,139,-0.3695315239377455,0.03768465645977091,3.8053161488342284,0.24266364676293775,0.4744400000000001,0.007626794870717344,0.9900355555555557,0.0075650365351250986,5
cdib,128,0.1,-0.55,140,-0.3701065240608562,0.03766532782515784,3.7940777074432375,0.21821102245225624,0.47416,0.007497199477138097,0.9902933333333334,0.007328489983079706,5
cdib,128,0.1,-0.55,141,-0.3710111928250573,0.03726815004350589,3.8099671715545655,0.22869268521576439,0.47372,0.008381646616268163,0.9902444444444445,0.007378162640564169,5
cdib,128,0.1,-0.55,142,-0.3710247448166934,0.03741265752738507,3.812139786376953,0.23785069305660816,0.4742,0.009181503144910423,0.9900711111111111,0.0071824271147892145,5
cdib,128,0.1,-0.55,143,-0.3715372675124081,0.03744759871314326,3.802591691055298,0.23103908812329307,0.47295999999999994,0.0073258446611977725,0.9901022222222222,0.007311965502255336,5
cdib,128,0.1,-0.55,144,-0.3710865476157449,0.037822420858532796,3.8108355301666257,0.2235985263290634,0.47408,0.007800769192842469,0.9901155555555554,0.0071410377224242995,5
cdib,128,0.1,-0.55,145,-0.37164569347294896,0.037994966028330066,3.804047343444824,0.22842888059383573,0.47287999999999997,0.008750542840304238,0.9902311111111111,0.00727682945475434,5
cdib,128,0.1,-0.55,146,-0.37189029151179576,0.03832963943005636,3.8069102214050297,0.2532535062518593,0.47284,0.007870705178063774,0.9901111111111112,0.0071530706520407435,5
cdib,128,0.1,-0.55,147,-0.3722858334476298,0.037902629500114304,3.821305977401733,0.23283682409028994,0.47408,0.007802051012394108,0.9901911111111111,0.0069875480077416195,5
cdib,128,0.1,-0.55,148,-0.3721660692214966,0.03777131984458461,3.823511733322144,0.2351265935986295,0.47272,0.007841683492720167,0.9902533333333332,0.007214347844040714,5
cdib,128,0.1,-0.55,149,-0.3722628118744763,0.037785635593461535,3.813055671844482,0.24559560449500953,0.47275999999999996,0.008157695753091065,0.990168888888889,0.007254570292130132,5
cdib,128,0.1,-0.55,150,-0.37319220936948605,0.03778542031802397,3.8225962194061283,0.23999233950221055,0.4735600000000001,0.007664724391652988,0.9901955555555555,0.007439258558568455,5
cdib,128,0.1,-0.55,151,-0.3730805440573259,0.038201302732036965,3.809148438644409,0.2168928517819969,0.47332,0.007086042619121045,0.9901822222222222,0.007274908679584694,5
cdib,128,0.1,-0.55,152,-0.37357616379737857,0.037759192215708365,3.835422952423096,0.24077323506531206,0.47416,0.007714142855820084,0.9901688888888888,0.007246993416600192,5
cdib,128,0.1,-0.55,153,-0.37356537104693327,0.03815276346991689,3.8148194104766846,0.25098693944196704,0.473,0.008140024569987464,0.9903155555555555,0.007298746721438097,5
cdib,128,0.1,-0.55,154,-0.3740576693422144,0.03797203284242228,3.826401900253296,0.23959563244100415,0.47343999999999997,0.00796165811875895,0.990551111111111,0.007027273148329621,5
cdib,128,0.1,-0.55,155,-0.3744370502658324,0.03803744353282638,3.82096707862854,0.23697270950959845,0.47383999999999993,0.008052825591058072,0.9902844444444444,0.007157511809884936,5
cdib,128,0.1,-0.55,156,-0.3740345082252676,0.038172360506835,3.824120457763672,0.25161702010838066,0.47304,0.007870705178063762,0.9900800000000001,0.00749934318111579,5
cdib,128,0.1,-0.55,157,-0.3743332251566106,0.03826101396266959,3.825040785140991,0.25363442740364667,0.47303999999999996,0.00814788316067432,0.9903022222222221,0.007283748187185031,5
cdib,128,0.1,-0.55,158,-0.3749994924970107,0.03790720471223502,3.848235310134888,0.26599166124198453,0.47300000000000003,0.008110487038396633,0.9905644444444445,0.007165910382145331,5
cdib,128,0.1,-0.55,159,-0.37494094744595613,0.03844977830876446,3.822472321090698,0.23383340144453232,0.47352,0.008906851295491588,0.9900711111111111,0.00728171055741539,5
cdib,128,0.1,-0.55,160,-0.375713127897436,0.038278380186261625,3.813328190383911,0.2329684478100553,0.47291999999999995,0.00912315734819916,0.9903466666666667,0.007025326318153725,5
cdib,128,0.1,-0.55,161,-0.37479556832140143,0.037907726187693634,3.8249651402282714,0.2482871911808708,0.47232,0.008285650246057954,0.9901244444444444,0.007104416988095541,5
cdib,128,0.1,-0.55,162,-0.3757417929614674,0.038481189795155,3.8418941835784914,0.23949726770671514,0.47388,0.009082510666109926,0.9902799999999999,0.007352392740621651,5
cdib,128,0.1,-0.55,163,-0.37551601751934405,0.03793296058742959,3.8355726882171632,0.24161511588743131,0.47359999999999997,0.007893034904268442,0.990088888888889,0.007139924265601028,5
cdib,128,0.1,-0.55,164,-0.3757965793661638,0.038533859811367976,3.8435871714782714,0.2551230733908569,0.47336,0.007916312272769427,0.9902044444444446,0.007291368142037317,5
cdib,128,0.1,-0.55,165,-0.3765359260012887,0.03770200989971117,3.8294489829254146,0.24551475526343644,0.47323999999999994,0.007932717062898435,0.990288888888889,0.0068367200279622975,5
cdib,128,0.1,-0.55,166,-0.376026306219101,0.038267428139820724,3.854496832809448,0.2433474132507464,0.47223999999999994,0.00724209914320425,0.990311111111111,0.0070056767105569,5
cdib,128,0.1,-0.55,167,-0.3762108122106032,0.03809134890083607,3.854950114669799,0.24085265366210906,0.47308000000000006,0.007981979704308957,0.9903422222222222,0.006970636827276139,5
cdib,128,0.1,-0.55,168,-0.37646319951751017,0.03798345554259164,3.8574507444763184,0.24946986570912905,0.47332,0.008006996940176783,0.990311111111111,0.007140978941777772,5
cdib,128,0.1,-0.55,169,-0.3767218583172018,0.038525793210099635,3.8841052709197994,0.2527049722272515,0.47308000000000006,0.008114924522138208,0.9900933333333335,0.007525371078992972,5
cdib,128,0.1,-0.55,170,-0.3770028595894033,0.03841091012330828,3.840680752182007,0.25016952225378936,0.47332,0.00819097063845303,0.990248888888889,0.007109155981228176,5
cdib,128,0.1,-0.55,171,-0.37651033497290176,0.03803793945604781,3.847845589599609,0.24770755780273954,0.4726,0.00839761871008682,0.9900355555555554,0.007330565134093322,5
cdib,128,0.1,-0.55,172,-0.37676607166723775,0.037850861286470486,3.858528848876953,0.2551602546944712,0.47291999999999995,0.007423745685299301,0.9904577777777778,0.00690817372375154,5
cdib,128,0.1,-0.55,173,-0.37715129206657416,0.03803606259481302,3.852144055023193,0.26908206881527297,0.47252,0.007826365695519229,0.9900666666666667,0.006938281709935022,5
cdib,128,0.1,-0.55,174,-0.37777300400603897,0.03882969333985718,3.8403972926330567,0.22797748124761938,0.47372,0.009544212906258943,0.9901333333333333,0.007804762711809655,5
cdib,128,0.1,-0.55,175,-0.3776346723322435,0.03819654361976819,3.880417201080322,0.2778521123763122,0.473,0.007948584779695058,0.9902311111111111,0.007172368102484045,5
cdib,128,0.1,-0.55,176,-0.3774164074529301,0.037984391455807884,3.8528787488555905,0.24558009681589987,0.47268,0.008363731224758508,0.9903066666666666,0.007132561398177034,5
cdib,128,0.1,-0.55,177,-0.37756631422996517,0.03859024813173469,3.84723775718689,0.2417600237616608,0.47356,0.007846527894553106,0.9900933333333333,0.00732515368734401,5
cdib,128,0.1,-0.55,178,-0.3778204978492043,0.038579099100706546,3.8628438121032715,0.24667800959995398,0.47256,0.008227271722752331,0.9902311111111113,0.007319323317572509,5
cdib,128,0.1,-0.55,179,-0.3784805472495339,0.03781126527302599,3.8525617604827884,0.25205499550200466,0.47292000000000006,0.0075691479044870036,0.9902444444444445,0.006745936133776212,5
cdib,128,0.1,-0.55,180,-0.378593661849282,0.03781823121181654,3.8654488258361814,0.24085521662358547,0.47252,0.007851878756068532,0.990391111111111,0.006939591192997265,5
cdib,128,0.1,-0.55,181,-0.37782758307283576,0.0379349307555428,3.8808889775848394,0.2478715905430996,0.47264,0.008363492093617352,0.990191111111111,0.007046522651739751,5
cdib,128,0.1,-0.55,182,-0.37813700978452514,0.03814517144721838,3.863129268951416,0.24855140267835626,0.47359999999999997,0.00942761899951414,0.9901866666666667,0.0070867394860548725,5
cdib,128,0.1,-0.55,183,-0.37859274504488166,0.03767015486742321,3.832903639602661,0.2640242957653605,0.47379999999999994,0.008283718971573078,0.990488888888889,0.006805263032262014,5
cdib,128,0.1,-0.55,184,-0.3787885957132686,0.037796789230616884,3.863371560668946,0.2417494955745827,0.47264,0.00855499853886603,0.9903288888888888,0.007050109884442631,5
cdib,128,0.1,-0.55,185,-0.37914329925363716,0.03815016354290101,3.856179317474365,0.24665150382419146,0.47324,0.007043294683598024,0.9901155555555554,0.0070098237944779705,5
cdib,128,0.1,-0.55,186,-0.37893759752707046,0.038704089208585174,3.8566102436065677,0.2571255642867757,0.4728,0.007657675887630668,0.9904488888888888,0.007175462302824749,5
cdib,128,0.1,-0.55,187,-0.37881104039452296,0.03750868074357257,3.850365329284668,0.2340413725260317,0.47316,0.008261234774535829,0.9902444444444445,0.006965505839846692,5
cdib,128,0.1,-0.55,188,-0.37880743984915993,0.038669848218030725,3.8742410310363766,0.23383299076825562,0.473,0.008345058418010051,0.9903155555555555,0.007021455654362049,5
cdib,128,0.1,-0.55,189,-0.37944289813735266,0.03847344518211646,3.865870309524536,0.25397754957224267,0.47404,0.009028178110781803,0.990248888888889,0.006974298495631854,5
cdib,128,0.1,-0.55,190,-0.37949377674102786,0.03867152737593456,3.8627200841522216,0.2571435525955561,0.4742,0.008763560920082656,0.9904177777777777,0.006790723520062203,5
cdib,128,0.1,-0.55,191,-0.3797481384077939,0.039122101105987545,3.864120263748169,0.2541871288910666,0.47272,0.00841142080744982,0.990311111111111,0.007235901575127855,5
cdib,128,0.1,-0.55,192,-0.37891867678252134,0.038600731888646315,3.860961400527954,0.2418076092116492,0.4728,0.008598837130682267,0.9900622222222223,0.007172089249133141,5
cdib,128,0.1,-0.55,193,-0.3789639434537021,0.03797792408679273,3.8764124331665037,0.24781305495888492,0.47236,0.007999249964840452,0.9902533333333332,0.007062185861034995,5
cdib,128,0.1,-0.55,194,-0.3798900912727009,0.038571060595956524,3.8491283959198,0.24288714773141057,0.47304,0.007951603611850898,0.9901644444444445,0.006882211817880424,5
cdib,128,0.1,-0.55,195,-0.37990939798095014,0.03864697220302318,3.8614451663970946,0.2721188071574445,0.4741999999999999,0.007779460135510685,0.9903333333333334,0.007112725511189846,5
cdib,128,0.1,-0.55,196,-0.3797888403463364,0.03796669945417855,3.874675147399903,0.24075699067305414,0.47352,0.008477735546712923,0.9901022222222222,0.006912836512024231,5
cdib,128,0.1,-0.55,197,-0.3793639765422994,0.03853526726258352,3.8819454560089115,0.22974262208201504,0.4728,0.008547514258543235,0.9900844444444445,0.007266384636049243,5
cdib,128,0.1,-0.55,198,-0.37990161822752516,0.03838174724618841,3.866149337310791,0.2729114330895218,0.47236,0.007837601673981657,0.9902755555555556,0.007002197186033685,5
cdib,128,0.1,-0.55,199,-0.3801120227896084,0.03906532256282318,3.8800273366546634,0.2439770762826826,0.47387999999999997,0.009658778390666213,0.9902266666666668,0.007154613464552851,5
cdib,128,0.1,0.0,0,2.1013875764083862,0.03909441870065983,2.029981276664734,0.03598031169895749,0.30307999999999996,0.023325779729732522,0.2940533333333333,0.01924652670284843,5
cdib,128,0.1,0.0,1,1.7274631555599638,0.05593141957692068,1.8645392933654783,0.046350994725192225,0.39896000000000004,0.018520475155891652,0.5957777777777776,0.04506847191212306,5
cdib,128,0.1,0.0,2,1.4312642688708834,0.06916025302773565,1.736929715194702,0.04900131168767464,0.44088000000000005,0.01917112411936244,0.7664755555555556,0.04371548472724819,5
cdib,128,0.1,0.0,3,1.1780975222714742,0.07243443240734229,1.6425793193054197,0.04479167789091035,0.4618399999999999,0.011976142951718621,0.8579111111111111,0.03577885781668645,5
cdib,128,0.1,0.0,4,0.9667197164683872,0.06887122563885069,1.578328417892456,0.043124043771762044,0.47276000000000007,0.010031350856190833,0.9072355555555556,0.0317031080767863,5
cdib,128,0.1,0.0,5,0.7932321124204,0.06000811097394451,1.5328819706726073,0.03662059263685898,0.48352000000000006,0.00876652724857459,0.9391466666666666,0.02645557935506888,5
cdib,128,0.1,0.0,6,0.6537704415278964,0.05184806458803855,1.5086540353775024,0.03295252019674881,0.48928000000000005,0.00891358513730586,0.9573555555555556,0.024208946412839875,5
cdib,128,0.1,0.0,7,0.5452031889290281,0.04581588138708206,1.499725001411438,0.03474240962076507,0.48979999999999996,0.007857480512225281,0.9680488888888888,0.022427333411500706,5
cdib,128,0.1,0.0,8,0.4580380264812045,0.04226924193273558,1.4954077835083006,0.034973043847072095,0.49388,0.009178888821638496,0.9749511111111111,0.021326152726721614,5
cdib,128,0.1,0.0,9,0.3893888794146644,0.039258839013520466,1.4991528327560424,0.03742376708605314,0.49635999999999997,0.007010563458096624,0.9797822222222223,0.018892152659206577,5
cdib,128,0.1,0.0,10,0.3347735917790731,0.03828387241135817,1.5071935302734374,0.03789219255953902,0.49639999999999995,0.008891569040388762,0.9825688888888889,0.01810049177423465,5
cdib,128,0.1,0.0,11,0.2907360531001621,0.03740972243938445,1.5209102487564086,0.04115993276636942,0.49736,0.00928051722696533,0.9849155555555555,0.017077198717863003,5
cdib,128,0.1,0.0,12,0.25516726964473724,0.037898855370769355,1.5356650484848022,0.045695631455385896,0.49867999999999996,0.009442033679245163,0.9864799999999999,0.015753303396469992,5
cdib,128,0.1,0.0,13,0.225773670852979,0.03838650036236529,1.5508016772460937,0.04527053255521683,0.49932,0.009919274166994245,0.98756,0.015088384871307212,5
cdib,128,0.1,0.0,14,0.2012783244339625,0.03827568753138261,1.5686308503341673,0.04959310855649438,0.50008,0.0106898082302724,0.9886000000000001,0.014525847545447421,5
cdib,128,0.1,0.0,15,0.18071122722360822,0.03865730030872026,1.5846811505126954,0.048458142994343624,0.49959999999999993,0.010504284840006988,0.9894311111111112,0.013531742289251423,5
cdib,128,0.1,0.0,16,0.16379614303774304,0.039441633141766894,1.6057709440994263,0.054412307367782624,0.50152,0.010690743659820827,0.9898311111111111,0.013365753178354424,5
cdib,128,0.1,0.0,17,0.1490544336801105,0.03883872147229396,1.626367271461487,0.05441038578023033,0.5008,0.00996393496566491,0.9904533333333333,0.012727714486481136,5
cdib,128,0.1,0.0,18,0.1365048117274708,0.03863855979050571,1.6483470241165161,0.05867457894428117,0.5012399999999999,0.00939723363549079,0.9909377777777777,0.012230193360271544,5
cdib,128,0.1,0.0,19,0.125432609884474,0.03850157226003922,1.6656642413330076,0.056247999419783166,0.5,0.011883602147497218,0.9914133333333333,0.011789581087647796,5
cdib,128,0.1,0.0,20,0.11603545302338072,0.03809381142190639,1.6799909326934812,0.052183496507010284,0.5020399999999999,0.012398709610277973,0.9914399999999999,0.011741320934373255,5
cdib,128,0.1,0.0,21,0.1074461731616656,0.038007812395404655,1.6999091804885864,0.05865071377785151,0.5014000000000001,0.00964676111448813,0.9920177777777777,0.011231540685624507,5
cdib,128,0.1,0.0,22,0.10031634799533422,0.03736457147098362,1.716132950897217,0.05649299841664016,0.5014399999999999,0.010672769087729773,0.9923377777777779,0.01065709524271719,5
cdib,128,0.1,0.0,23,0.09391770469268164,0.03734301057436234,1.7412716474151613,0.06010577152902409,0.50144,0.009173221898547891,0.9925822222222223,0.010548505247804707,5
cdib,128,0.1,0.0,24,0.08778627479606205,0.03666518849336473,1.7614152574920656,0.0583306218796476,0.50092,0.009772000818665605,0.9927955555555557,0.010251593071022044,5
cdib,128,0.1,0.0,25,0.08323959962513712,0.03675993913514531,1.7769998145675658,0.05526574009257746,0.50156,0.011267120306449128,0.9927066666666666,0.010302407725297644,5
cdib,128,0.1,0.0,26,0.07840581555393007,0.03664614598634866,1.8019726185226443,0.05134494519710052,0.50052,0.010199607835598345,0.9932444444444444,0.009943358103295382,5
cdib,128,0.1,0.0,27,0.07411689193010332,0.035754091866171483,1.815682320022583,0.06371600155999951,0.50064,0.010100891049803459,0.99336,0.009636650716770672,5
cdib,128,0.1,0.0,28,0.07103513032476108,0.03621545897324229,1.8322835972595215,0.06289230799198849,0.50072,0.01048675354912092,0.9931244444444445,0.010147949984548044,5
cdib,128,0.1,0.0,29,0.06703920888198747,0.03490876216328939,1.8493379129409788,0.05834336738876518,0.5021599999999999,0.009422738455459803,0.9935466666666667,0.009644861742124158,5
cdib,128,0.1,0.0,30,0.06369162304096751,0.03461987879064449,1.8632196492004394,0.059510800590913814,0.5020800000000001,0.008998444309990508,0.9938844444444443,0.009074661507818415,5
cdib,128,0.1,0.0,31,0.06145062187777626,0.034939572522870034,1.8800286503219603,0.055762895956262236,0.50096,0.010021377150871032,0.9937688888888889,0.009253075564773455,5
cdib,128,0.1,0.0,32,0.058384004163808303,0.0341549558825736,1.8959392319488526,0.04958842070757446,0.5024,0.008679861750051067,0.9939155555555554,0.009152337622193432,5
cdib,128,0.1,0.0,33,0.05591921044846376,0.03359308503880834,1.9069953439331055,0.06141538459238094,0.50272,0.007991995995994972,0.9941022222222221,0.008924243578970146,5
cdib,128,0.1,0.0,34,0.05370764153175883,0.0336944846735624,1.929717113647461,0.054029679059297495,0.5019199999999999,0.007845508269067115,0.9940622222222222,0.008880640617533037,5
cdib,128,0.1,0.0,35,0.051911130409042036,0.033040966240466166,1.9506318428421021,0.055392471372312305,0.5024399999999999,0.010312516666653126,0.9942444444444444,0.008629421393132154,5
cdib,128,0.1,0.0,36,0.049914288576907585,0.03274268180698462,1.9561656601333617,0.06197426986528358,0.5012399999999999,0.008315527644112525,0.9945466666666667,0.008239390484468877,5
cdib,128,0.1,0.0,37,0.04812034556647141,0.032352949959355844,1.9720205436325073,0.0649628142737744,0.5026,0.008937561188601794,0.9943911111111111,0.008427887276810085,5
cdib,128,0.1,0.0,38,0.046695895648863575,0.032360047870449465,1.9907063629150392,0.06445499469573193,0.50152,0.008183642220918498,0.9945466666666667,0.008404695924317945,5
cdib,128,0.1,0.0,39,0.045087283130420576,0.032058345363646726,1.9994132097244264,0.058192118750205545,0.5022800000000001,0.008831307943900489,0.9944622222222224,0.008519554848395214,5
cdib,128,0.1,0.0,40,0.04382652739942074,0.03196706089467691,2.0190935399246213,0.06250192250885017,0.5016399999999999,0.008530416168042423,0.994591111111111,0.008427096215024712,5
cdib,128,0.1,0.0,41,0.04251603916446368,0.031638797316422974,2.0174391385269166,0.057291936799267563,0.5024,0.007440430095095352,0.9946088888888889,0.008402389430879053,5
cdib,128,0.1,0.0,42,0.04132684529251522,0.03116487455047654,2.045841912078857,0.058625908134707964,0.50264,0.009296666069080882,0.9947955555555555,0.008057254993153146,5
cdib,128,0.1,0.0,43,0.0403173199857937,0.03089930714335715,2.061737921218872,0.05803857301899077,0.50224,0.009399361680454693,0.9947733333333334,0.008132261617308281,5
cdib,128,0.1,0.0,44,0.03903881519423591,0.030486368635795673,2.066601197319031,0.05693411240692128,0.50284,0.009490416218480593,0.99504,0.00770075192737138,5
cdib,128,0.1,0.0,45,0.03812685152471065,0.030561555542132537,2.088374483795166,0.06517698285646265,0.5022,0.008963258336118685,0.9949199999999999,0.00784311603482968,5
cdib,128,0.1,0.0,46,0.03718809643036789,0.030244183063529623,2.0946972375488278,0.061348067325587216,0.5032,0.00842021377400839,0.9948888888888888,0.007917771852681197,5
cdib,128,0.1,0.0,47,0.03634378278179301,0.029965521664111042,2.108679722824097,0.06556509387347073,0.5021199999999999,0.008488344950577782,0.9951777777777778,0.007436147947445369,5
cdib,128,0.1,0.0,48,0.03543093397670322,0.029637411195500275,2.1247741367340085,0.0584078318538892,0.5048,0.009166242414424795,0.9952,0.007538330037421192,5
cdib,128,0.1,0.0,49,0.03475302427298493,0.02969915892265518,2.133717029724121,0.0697058714599927,0.5038799999999999,0.008391185851832805,0.9950622222222222,0.007760176910290908,5
cdib,128,0.1,0.0,50,0.0339245301785734,0.029437549110617862,2.1455617250061034,0.06388543384599571,0.5024799999999999,0.00829650528837294,0.9952133333333333,0.007691916552258845,5
cdib,128,0.1,0.0,51,0.03324723385244608,0.02926404732008411,2.15166476020813,0.062322309060782455,0.50268,0.007549304603736681,0.995368888888889,0.007285714078223893,5
cdib,128,0.1,0.0,52,0.0326641647568345,0.029036073445404813,2.1707342772674565,0.07318001987082032,0.50348,0.007785370896752501,0.9952533333333333,0.007437353173153882,5
cdib,128,0.1,0.0,53,0.03188206798397832,0.028737036272408006,2.176199451065064,0.07297941146970145,0.50268,0.009255917026421506,0.9953022222222222,0.007468313310494155,5
cdib,128,0.1,0.0,54,0.03144716823448738,0.028804302717728505,2.1767962906646727,0.06762955199101457,0.50356,0.008118374221480562,0.9955244444444444,0.007149887333999652,5
cdib,128,0.1,0.0,55,0.030819242811401686,0.028465195605229355,2.1946635501861573,0.06574793561233279,0.50356,0.007855443972176244,0.9955777777777778,0.0071934812740081806,5
cdib,128,0.1,0.0,56,0.030578684445238778,0.02858377865928013,2.2056021965026855,0.07885781433833322,0.50404,0.008785670150876355,0.9954711111111111,0.007220194587166132,5
cdib,128,0.1,0.0,57,0.029775135133332676,0.028102415583514447,2.2133928538513183,0.07231042380875422,0.50356,0.007776117283066186,0.9956444444444446,0.00692069717461442,5
cdib,128,0.1,0.0,58,0.029540230950547586,0.028205634776782326,2.2204012696838378,0.08530214350002825,0.5036400000000001,0.008117142354301832,0.9954355555555555,0.007261646243988986,5
cdib,128,0.1,0.0,59,0.02925307289550702,0.0283486015487186,2.23236568069458,0.08906307352428089,0.50324,0.007738733746550561,0.9953911111111111,0.007290846620554068,5
cdib,128,0.1,0.0,60,0.028420622433258425,0.027536979395087178,2.238739278869629,0.07521002778148919,0.50284,0.008665333230753476,0.9957422222222222,0.006790545351651791,5
cdib,128,0.1,0.0,61,0.028318125468575296,0.027703510767340764,2.252409714202881,0.08388685168907449,0.5023199999999999,0.008332586633212954,0.9957422222222222,0.006658524657706379,5
cdib,128,0.1,0.0,62,0.02754892367313306,0.027165502831429197,2.2556805728149416,0.08756355170736656,0.50376,0.00830710539237343,0.995728888888889,0.006855337651858433,5
cdib,128,0.1,0.0,63,0.027727692828542656,0.02755570339480814,2.263733892669678,0.09248360542076463,0.50292,0.00956828093233054,0.9956533333333333,0.006903650850218956,5
cdib,128,0.1,0.0,64,0.027110865649696853,0.027411313325194343,2.275200495147705,0.07658060381549794,0.50248,0.007932969179317448,0.9956977777777778,0.007034967336960327,5
cdib,128,0.1,0.0,65,0.026760093300806153,0.0271291699062315,2.274442744216919,0.10513255843284887,0.50336,0.0074369348524778375,0.9957733333333334,0.006822247556956217,5
cdib,128,0.1,0.0,66,0.026524640811632076,0.026902532083857112,2.2782835999298094,0.0875703880447692,0.50344,0.006775544258581777,0.9958177777777777,0.006726626656269824,5
cdib,128,0.1,0.0,67,0.02644647027462721,0.027202677434726694,2.2898846073150634,0.09460470623184182,0.50364,0.007408643600552009,0.9956444444444446,0.007047160359733736,5
cdib,128,0.1,0.0,68,0.026092408714493115,0.026972621832740684,2.308024762191772,0.09872385190557677,0.50308,0.007999499984374037,0.9958844444444445,0.006642296196755448,5
cdib,128,0.1,0.0,69,0.025637112878494794,0.026561575083011015,2.309036310043335,0.09662057542483139,0.50388,0.007274063513607849,0.9958888888888889,0.006473287942778668,5
