datasize,beta,epochs,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std,run_count
b16,0.1,39,-1.0558243723493328,0.09561043205891742,8.141523152414958,0.6220905723437241,0.36566666666666664,0.03381971811433879,0.9918222222222223,0.0012185804329648844,3
b16,0.1,40,-1.066263545931169,0.09744501573342224,8.14650666885376,0.5582485999596486,0.3662,0.030048627256498782,0.9919481481481481,0.0011556267784318282,3
b16,0.1,41,-1.0756372022760317,0.09745707950849128,8.199970626322427,0.5534914079643177,0.3645333333333333,0.030163775183708937,0.9918666666666667,0.001399647221866636,3
b16,0.1,42,-1.0858878124837563,0.09789096376647885,8.165415379333496,0.5923116630151212,0.36766666666666675,0.03237550514406429,0.9919555555555556,0.001233083057689363,3
b16,0.1,43,-1.093313427377326,0.09926119098915627,8.187925862630207,0.5428886448295546,0.3679333333333334,0.029428104480807696,0.9921259259259259,0.0012641951195964645,3
b16,0.1,44,-1.1024701608371592,0.10018682138193387,8.24347284342448,0.4707462105984814,0.3671333333333333,0.025600260415342146,0.9920740740740741,0.0012381454337946369,3
b16,0.1,45,-1.1119057546648465,0.09884946325538524,8.256425001017254,0.5574049857950265,0.36633333333333334,0.03151211407273931,0.992162962962963,0.0013083461114419609,3
b16,0.1,46,-1.1202478768689252,0.10061005890338887,8.267306699117025,0.5349585980556943,0.3672666666666667,0.02896641733686331,0.9918814814814815,0.00150854902625306,3
b16,0.1,47,-1.127680531225877,0.1004673884087117,8.350199299112957,0.614626015571616,0.36413333333333336,0.03265475973473596,0.9920962962962964,0.0013684871945495514,3
b16,0.1,48,-1.1349837591695582,0.10088011907409349,8.335514142354329,0.5577581726158004,0.3651333333333333,0.030316552134656304,0.9919925925925925,0.0011509166144851053,3
b16,0.1,49,-1.1426979704271807,0.10155004276745239,8.440362505086263,0.6221428574455725,0.36179999999999995,0.032733469110376896,0.9923333333333333,0.0014084401668880467,3
b16,0.1,50,-1.1502969467275985,0.10225826969983978,8.403136627705893,0.5496744259672094,0.36533333333333334,0.030289492127358833,0.9922666666666666,0.0013001424423386544,3
b16,0.1,51,-1.1575075667649235,0.10192868997422856,8.44801581471761,0.5102857687320687,0.3635333333333333,0.0281370455686686,0.9922370370370369,0.0011474788969431735,3
b16,0.1,52,-1.1643433904152654,0.1031644297475442,8.412807070922852,0.49532336508745234,0.3657333333333333,0.027086774140405355,0.9920814814814815,0.0010676692818814254,3
b16,0.1,53,-1.1699843094991598,0.1026558568140769,8.498849735005697,0.49004920714643724,0.3626,0.02791343762419813,0.9924296296296297,0.0010907768968414944,3
b16,0.1,54,-1.1777516909374512,0.10336198363078601,8.469006018575033,0.4835652793303682,0.3646666666666667,0.027402432982006043,0.9923481481481482,0.0011178315280501749,3
b16,0.1,55,-1.182838733139925,0.10217350979042822,8.571897057088217,0.5568951060510464,0.35980000000000006,0.030817527480315476,0.9925851851851851,0.0009114723764350229,3
b16,0.1,56,-1.1894716708045117,0.10458905576367414,8.493292012532551,0.5247271725149875,0.3644,0.027913437624198116,0.9923185185185185,0.0014884465899146723,3
b16,0.1,57,-1.1953587147937628,0.10489438460009365,8.541958270772298,0.5481232932936796,0.3634,0.03024962809688741,0.9924740740740741,0.001211535773322896,3
b16,0.1,58,-1.2020349114387485,0.10491255728811451,8.58223079071045,0.5972902125349304,0.36146666666666666,0.03125017333285263,0.9925407407407407,0.001343724937559319,3
b16,0.1,59,-1.2079731488538121,0.10549612896821554,8.532903521728516,0.5062232750463659,0.36346666666666666,0.026557359306477263,0.9924074074074074,0.0010457045196358339,3
b16,0.1,60,-1.2117222690360474,0.10609957027045759,8.55364940999349,0.5353307249807568,0.3638666666666667,0.026776357730903835,0.9922518518518518,0.0012255174434153626,3
b16,0.1,61,-1.2173583070077647,0.10658401198439547,8.672823886108398,0.5884611247643674,0.35833333333333334,0.03088645873733881,0.9927333333333334,0.00098757715747955,3
b16,0.1,62,-1.2229715758579485,0.1076968531326234,8.675886989339192,0.5092729297961305,0.35919999999999996,0.02745468994543555,0.9925999999999999,0.0011437430428850642,3
b16,0.1,63,-1.2283318980995914,0.10679243200374804,8.610088191731771,0.5328424576769817,0.36313333333333336,0.028521103297967525,0.9924222222222222,0.001207589170594904,3
b16,0.1,64,-1.2325558950979065,0.10695876082949168,8.645004214986166,0.557859118356628,0.36119999999999997,0.02786180180821048,0.9923703703703705,0.0009365904366853652,3
b16,0.1,65,-1.2369404062701639,0.10742877905982133,8.715669257100425,0.5476743449595292,0.359,0.027657187131015313,0.9925185185185185,0.0010907768968413968,3
b16,0.1,66,-1.2417696905596947,0.10789485833873087,8.741482362874349,0.5599546465061179,0.3582666666666667,0.029066360854660373,0.992688888888889,0.0011638590555709675,3
b16,0.1,67,-1.2467392877630898,0.10815534762732974,8.723979726664226,0.5261182289318808,0.35840000000000005,0.027326909814320382,0.9925407407407407,0.0010357399295411918,3
b16,0.1,68,-1.2509190122168186,0.10841350792483168,8.750345563252766,0.5546291731497531,0.3584666666666667,0.02960090088719148,0.9926814814814815,0.0011474788969432401,3
b16,0.1,69,-1.2549455414330055,0.10815881193418445,8.8300019724528,0.5199940606797531,0.35533333333333333,0.0278038366657074,0.9926888888888888,0.0011170949980050162,3
b16,0.1,70,-1.2588797908701987,0.10899874127530912,8.77090021870931,0.5811278285027651,0.35799999999999993,0.0295249047415906,0.9926666666666666,0.0010287232888090566,3
b16,0.1,71,-1.2633703577503745,0.11006734394716122,8.754876857503255,0.5103116437069504,0.35979999999999995,0.026705055701121465,0.9928666666666667,0.001180290819990208,3
b16,0.1,72,-1.267387357336519,0.11008735385995881,8.751055982462566,0.5185773506568088,0.359,0.027808631753468194,0.9927037037037038,0.0010816844051124053,3
b16,0.1,73,-1.2703872961627123,0.10928264979632028,8.75912044321696,0.5742411583006379,0.3589333333333333,0.02809507667427398,0.9927407407407408,0.001093715681413457,3
b16,0.1,74,-1.2739486967599167,0.11111584097409247,8.815011955261228,0.5242068980752224,0.3578666666666667,0.028160492419937084,0.9928962962962963,0.0009727987708460846,3
b16,0.1,75,-1.278822351390402,0.1105358071303311,8.793398511250814,0.5239622512888762,0.3588,0.02700000000000001,0.9928444444444443,0.0009845723518611084,3
b16,0.1,76,-1.28105346089335,0.11161322931387171,8.841022654215495,0.531289524987169,0.3575333333333333,0.027615454610296238,0.9928592592592592,0.001037883252630304,3
b16,0.1,77,-1.2847013138199024,0.11108668780264949,8.826423090108236,0.5726280312211132,0.3588,0.029763736324594708,0.9928518518518518,0.0012289377794842812,3
b16,0.1,78,-1.288325746413516,0.11165568340423296,8.803136492919924,0.5376311754840208,0.3597333333333333,0.028137045568668615,0.9925259259259259,0.0010887377068140801,3
b16,0.1,79,-1.2915272899870425,0.11104801190942852,8.842096514892578,0.5809085807524578,0.35793333333333327,0.03055246853092778,0.993,0.0011638590555709675,3
b16,0.1,80,-1.2945501984286547,0.11251764924517818,8.846501239013671,0.4839781687772133,0.35840000000000005,0.024549541747250606,0.9930962962962964,0.0008667616282258526,3
b16,0.1,81,-1.2970345588801406,0.11247891506577597,8.875481714884438,0.5480300166073195,0.35660000000000003,0.027904838290160345,0.9930148148148148,0.0010979966793296628,3
b16,0.1,82,-1.3005730904226132,0.1127368324526364,8.889445561726887,0.5492420253394874,0.3562,0.028408449447303506,0.9929259259259259,0.0010979966793296628,3
b16,0.1,83,-1.3038765044983147,0.11406588586935437,8.922219090779622,0.5291956401612453,0.3551333333333333,0.027203921285971502,0.9929333333333332,0.0010029585863463235,3
b16,0.1,84,-1.307630308469949,0.11269924006850582,8.864863734436035,0.49795249000878355,0.35746666666666665,0.02650157228040126,0.9931259259259259,0.0008947951923283798,3
b16,0.1,85,-1.3090117214842714,0.11280859055537457,8.89278613840739,0.5410904776982407,0.3572666666666667,0.028614914526053265,0.9930740740740741,0.0008693216692393542,3
b16,0.1,86,-1.3115488198521525,0.11249632537939429,8.928893028259278,0.5069128263416053,0.35613333333333336,0.026664083208190973,0.9928666666666666,0.0008575013947365953,3
b16,0.1,87,-1.3149514821885495,0.11392652157520007,8.885226971435548,0.5325404687096039,0.35766666666666663,0.02681218628410098,0.9929703703703704,0.001005253689087465,3
b16,0.1,88,-1.3164555476048176,0.11270245467838078,8.896372784932455,0.5205768365301735,0.3569333333333333,0.02616129456531794,0.9927481481481482,0.0008713076120019493,3
b16,0.1,89,-1.3194624193455946,0.11314301746317854,8.937561823018392,0.5152221504923751,0.3551333333333333,0.025703955597015295,0.9932740740740741,0.0011004675399957698,3
b16,0.1,90,-1.322245272643161,0.1141225069723376,8.935790337117512,0.5070284310025448,0.35593333333333327,0.02650760897050755,0.9929703703703704,0.0010000823011400521,3
b16,0.1,91,-1.3240927723664229,0.11412930890893283,8.95396017150879,0.5626074022270297,0.3560666666666667,0.028707025853148452,0.9930148148148148,0.0009082158152544272,3
b16,0.1,92,-1.3270073910017757,0.11434068198512724,8.909984326680501,0.5283545750109265,0.35746666666666665,0.026601002487375045,0.9927999999999999,0.000816798931088392,3
b16,0.1,93,-1.3285078973339315,0.11435131491927801,8.944278319803875,0.5245178925585117,0.35533333333333333,0.02663030854746774,0.9931925925925925,0.0008080867003151983,3
b16,0.1,94,-1.330550115097836,0.11489327648752652,8.954001834615072,0.5174474477484925,0.35546666666666665,0.02564397265115788,0.9930222222222221,0.0011359447039227942,3
b16,0.1,95,-1.3333310209365046,0.11444742689735246,8.965785161336262,0.5231956890264151,0.3554,0.026505093850050798,0.9931555555555555,0.0006888888888887954,3
b16,0.1,96,-1.335507810513746,0.11609185715876583,8.98511908569336,0.5101007418989941,0.355,0.026500566031690702,0.9929111111111112,0.0007423685817105979,3
b16,0.1,97,-1.3379430398919947,0.11503698575185513,8.96816702372233,0.4797090758183426,0.35513333333333336,0.025017060845217886,0.9929703703703704,0.0009743204870691486,3
b16,0.1,98,-1.3389455252647047,0.11511615392361658,8.975463195800781,0.49839293082676006,0.3557333333333333,0.025701621219941233,0.993,0.0010112942447096248,3
b16,0.1,99,-1.340815512128299,0.11398697454228225,8.96834308420817,0.5159714962659426,0.35600000000000004,0.026399999999999993,0.9929185185185186,0.0009750804546313511,3
b16,0.1,100,-1.342592642567187,0.11487606421787055,8.9502107131958,0.5507396206020319,0.3568,0.027808631753468194,0.9932592592592592,0.000970257273590216,3
b16,0.1,101,-1.3449343029136187,0.11622559602958896,8.997293698120117,0.5505967651475296,0.35600000000000004,0.02770487321754063,0.9931037037037037,0.0010081968584308028,3
b16,0.1,102,-1.3462699125625912,0.1151939141093441,9.02213863881429,0.5281043398266814,0.35440000000000005,0.02774382814248964,0.9931925925925925,0.0008561565950375574,3
b16,0.1,103,-1.3496950607518958,0.11551569277245292,9.00219282836914,0.5205082202092606,0.35546666666666665,0.02660025062538573,0.9929777777777778,0.0008222222222221897,3
b16,0.1,104,-1.3508009871308435,0.11581848827564278,8.997732955932618,0.49776433976527695,0.3552666666666667,0.025119182576933786,0.9930592592592592,0.0011509166144852009,3
b16,0.1,105,-1.351732890489951,0.11579982090395959,9.006977507019043,0.5443944917357626,0.35506666666666664,0.027717383233872087,0.993162962962963,0.0007014388504391629,3
b16,0.1,106,-1.3540835422766706,0.11628454791404359,8.965370709228516,0.49463745670296316,0.3568,0.02530059287842879,0.9930814814814815,0.0007290559880728594,3
b16,0.1,107,-1.3555779130216081,0.11631187021987703,9.00614985555013,0.5440787426083139,0.3554,0.027619558287561383,0.9930962962962963,0.0010285632634073909,3
b16,0.1,108,-1.3567217728743677,0.11619157488751192,9.001591938781738,0.541014803287111,0.3555333333333333,0.027737579803099863,0.9932444444444445,0.0008064554360722324,3
b16,0.1,109,-1.3580320486511812,0.11759844429481799,9.04414101715088,0.5342552656684749,0.3540666666666667,0.028107175833465257,0.9933037037037038,0.000994139204136822,3
b16,0.1,110,-1.3603372765512987,0.11673423407057375,9.005315454101563,0.5267097035273379,0.35600000000000004,0.02640227262945369,0.9930814814814815,0.0005897617570181375,3
b16,0.1,111,-1.3611687171784832,0.11663713550151582,9.040980755615236,0.5166327855621371,0.35440000000000005,0.026100574706316333,0.9932592592592592,0.0008878697861745107,3
b16,0.1,112,-1.3630315066691405,0.11706359785529735,9.04999789428711,0.5452847405530359,0.35393333333333327,0.02760386446375456,0.9931185185185186,0.0007826303649014966,3
b16,0.1,113,-1.3651071718224561,0.11853825561464082,9.038002572631836,0.49705324062308825,0.35506666666666664,0.02532377012479249,0.9929185185185184,0.0008321720303313066,3
b16,0.1,114,-1.365555455705109,0.11627302814332402,9.041270676167807,0.5261914796492968,0.3549333333333333,0.026625050860671295,0.9930518518518517,0.0008150841305764628,3
b16,0.1,115,-1.3657221764576004,0.11801406206930319,9.077106445821128,0.5146710896086826,0.35306666666666664,0.026301584236188755,0.9931555555555556,0.0008276099755349217,3
b16,0.1,116,-1.3686353765270243,0.11718111967140601,9.046041143290202,0.5228724777150515,0.35440000000000005,0.02602076094198633,0.993162962962963,0.0007559911598325435,3
b16,0.1,117,-1.36893027020081,0.11798051453803425,9.037827176411946,0.5271049749271213,0.3549333333333333,0.025910872878645644,0.9929185185185186,0.0007699072682122462,3
b16,0.1,118,-1.3690656232087328,0.11666310418607928,9.040389314778645,0.5349544162040749,0.35440000000000005,0.02634615721504754,0.9930740740740741,0.0006247303945252459,3
b16,0.1,119,-1.370531589757056,0.11737963707998733,9.060150708516439,0.5578110911709223,0.35359999999999997,0.0271668916146106,0.9933333333333335,0.0007265681210787911,3
b16,0.1,120,-1.3717831896191754,0.11865857147939524,9.081970456441244,0.5545069526331917,0.35306666666666664,0.02782397048110375,0.9931703703703704,0.000779469060618061,3
b16,0.1,121,-1.3734407907718627,0.11888235431081681,9.065978245544434,0.5137292195863175,0.3538666666666667,0.025108033243034653,0.9930962962962964,0.0008584606761583588,3
b16,0.1,122,-1.3751330251166414,0.11809588761798288,9.050230776977537,0.5305720396148113,0.3537333333333334,0.0259031529612388,0.9928740740740741,0.0007967010168740216,3
b16,0.1,123,-1.3749861677604134,0.11897008892341841,9.084237810262044,0.5026402688478598,0.3532666666666667,0.024911309346024632,0.9930296296296296,0.0004673716016102832,3
b16,0.1,124,-1.3772267782647394,0.11726774280470524,9.075080120849611,0.5173684849832718,0.35300000000000004,0.02474914139924858,0.9930592592592592,0.0010223027343494741,3
b16,0.1,125,-1.37821972869935,0.11930168914707419,9.085534784444173,0.5043706097524273,0.35300000000000004,0.02410560100889419,0.9931555555555556,0.0007787295763526794,3
b16,0.1,126,-1.3791365931942696,0.1182654056674882,9.087136249796549,0.5127210081628211,0.3528666666666667,0.024508229910243085,0.9930962962962964,0.0007188239137160501,3
b16,0.1,127,-1.3801839141802166,0.11879115613343695,9.083956702168782,0.5152510226085529,0.3532,0.02472973918180295,0.9931555555555556,0.0008660966786624858,3
b16,0.1,128,-1.3815042440149616,0.11756655539612317,9.071809632873537,0.54207972580179,0.353,0.02545898662555129,0.9929777777777778,0.0008293981158453602,3
b16,0.1,129,-1.3807707470378345,0.11883530396065733,9.090238709513345,0.5305168403186385,0.3526,0.02554760262725253,0.9931185185185186,0.0008339503888294584,3
b16,0.1,130,-1.383079852557084,0.11936318798482276,9.101318555704752,0.5203358722825243,0.35233333333333333,0.02426547616127353,0.9932666666666666,0.0007853598687587365,3
b16,0.1,131,-1.3840470761739738,0.11857797786534334,9.10503573659261,0.5094510718287569,0.3522,0.02431542720167588,0.9930444444444445,0.0007594669995836931,3
b16,0.1,132,-1.384598078843873,0.11813613788860872,9.101080095418293,0.52239571500328,0.35213333333333335,0.024342829197390607,0.9930888888888889,0.0006558379805944457,3
b16,0.1,133,-1.3849661350868319,0.11861714428223778,9.104656069946289,0.516296012949874,0.35213333333333335,0.024632769501891864,0.9930444444444445,0.0007121520159538399,3
b16,0.1,134,-1.3862562135171237,0.1178262074290124,9.110196939086913,0.5303215391258633,0.3522,0.02472973918180295,0.993051851851852,0.0005264994264864118,3
b16,0.1,135,-1.3869718932030384,0.11853295670811648,9.117878089904785,0.5248183666980386,0.35200000000000004,0.024802419236840578,0.9932592592592592,0.0006388003159215192,3
b16,0.1,136,-1.388430769103307,0.11915128380122379,9.110720284525554,0.5054597382872051,0.3522666666666667,0.023804481370811956,0.9930962962962964,0.0007014388504391629,3
b16,0.1,137,-1.3891027635423772,0.1191082926794821,9.11109826965332,0.5326580902637408,0.3522,0.024609754163745733,0.9930888888888889,0.0007669081745216034,3
b16,0.1,138,-1.3897243100131638,0.11973932442182172,9.104675908406575,0.5163283479947832,0.35213333333333335,0.024342829197390607,0.9930666666666667,0.0006406015691288442,3
b16,0.1,139,-1.389484767542714,0.11941249968566012,9.123744183858236,0.5051067689259987,0.3517333333333334,0.02336863995471993,0.993237037037037,0.0008238222669799642,3
b16,0.1,140,-1.391609075191968,0.11899937821953992,9.10205582377116,0.518496607043447,0.3526,0.023806721739878425,0.9930222222222221,0.0008167989310883113,3
b16,0.1,141,-1.391299568451447,0.1200029269402816,9.113040698242187,0.5068064572182398,0.3524,0.023776458945772395,0.9931703703703704,0.0006864952440946708,3
b16,0.1,142,-1.3926135188237883,0.11988885319236625,9.11915145670573,0.5205347459295375,0.35180000000000006,0.024305554920634943,0.9932074074074073,0.000701438850439165,3
b16,0.1,143,-1.3927581155986664,0.11857671677453777,9.12533302968343,0.5179354180677412,0.35133333333333333,0.023431887105680005,0.9933185185185186,0.0010266410129872452,3
b16,0.1,144,-1.3937075954979834,0.11989958729682529,9.12642210184733,0.5112416725196839,0.3516000000000001,0.023715817506466015,0.993037037037037,0.0004556007204350348,3
b16,0.1,145,-1.3942726788731334,0.11977117031147684,9.132911079915365,0.5094865734494057,0.3508,0.02349212634054229,0.9931851851851853,0.0008184095788069982,3
b16,0.1,146,-1.3956515591246548,0.11910030073994575,9.113889757283529,0.5249657638503438,0.35200000000000004,0.023950782868207034,0.9931259259259259,0.0005796266713922584,3
b16,0.1,147,-1.3947841181544562,0.12074663146029051,9.131186422220866,0.5026062149984856,0.35179999999999995,0.023531255810092223,0.9932962962962963,0.0006430380567174092,3
b16,0.1,148,-1.3957666210263737,0.12030493027424878,9.127290640767415,0.49356036982320506,0.35200000000000004,0.02193353596664247,0.9932222222222222,0.0005582158527591338,3
b16,0.1,149,-1.3962145325794573,0.11990336221905969,9.132086854044596,0.4976036509851616,0.35200000000000004,0.02306512518934157,0.993037037037037,0.0007523898822946869,3
b16,0.1,150,-1.3968462711677787,0.11870088578200254,9.135834226989745,0.5198732673299716,0.351,0.02391568522957268,0.9931037037037038,0.0004556007204350361,3
b16,0.1,151,-1.3975822567810026,0.12050703786269591,9.14192031656901,0.5031847017783855,0.35133333333333333,0.023126031508525925,0.9934444444444445,0.0005206833117271329,3
b16,0.1,152,-1.398299747384651,0.11950707800559905,9.135132608032228,0.496689681752153,0.351,0.023010432416623556,0.9930962962962964,0.000630239356189758,3
b16,0.1,153,-1.3989588287591141,0.12013669805359138,9.133034865315755,0.5114046777093401,0.3518666666666667,0.02355956988854704,0.9931555555555556,0.0005393182710893933,3
b16,0.1,154,-1.3990384850136384,0.11910493694427099,9.130012296040853,0.525956945827599,0.3519333333333334,0.02339772068671076,0.9930592592592592,0.0005088516887584393,3
b16,0.1,155,-1.398812396287681,0.12070569407630896,9.145906623331706,0.5167570065154246,0.35106666666666664,0.023220967536546226,0.993162962962963,0.0006046459359153231,3
b16,0.1,156,-1.4007272421328312,0.12119995507091158,9.139893811035156,0.5047882256566115,0.3515333333333333,0.022635665073801867,0.9930962962962964,0.00045776339423643855,3
b16,0.1,157,-1.4002248076484534,0.12001137747771028,9.143068279012045,0.5042685082971519,0.35133333333333333,0.02296983529181984,0.9932074074074074,0.0006671603110636042,3
b16,0.1,158,-1.4015083187852895,0.11956307259626177,9.14032993927002,0.5071103073990751,0.35126666666666667,0.022961126569341763,0.9928962962962964,0.0007523898822947221,3
b16,0.1,159,-1.4031294358382826,0.12051084490679816,9.139248051452638,0.5160428610621135,0.35086666666666666,0.02355956988854704,0.9930444444444445,0.0008388704928078459,3
b16,0.1,160,-1.4017718692711016,0.1214119076766458,9.142473122151692,0.5009462670267535,0.3509333333333333,0.022635665073801867,0.9930814814814815,0.0006803533335232913,3
b16,0.1,161,-1.4023488741346462,0.11986909107635589,9.151800492350262,0.49525421971758804,0.35073333333333334,0.022526724869215507,0.9933555555555555,0.0006995589439420922,3
b16,0.1,162,-1.4026440349718439,0.11914634559235712,9.150209000142416,0.5126130535393902,0.3509333333333333,0.023056741602692526,0.9931185185185184,0.0005667029763240119,3
b16,0.1,163,-1.4032238161702029,0.12078396497445691,9.143313730367025,0.5010912795551989,0.35126666666666667,0.023273446958569186,0.9929481481481481,0.0006449550978086216,3
b16,0.1,164,-1.4033471053274191,0.1196083808392067,9.145399803670248,0.5050676760667828,0.35119999999999996,0.0228114006584427,0.9930518518518517,0.0005592469952052244,3
b16,0.1,165,-1.403995188605925,0.1198697645993813,9.147150616455079,0.5025334012976039,0.3512666666666666,0.02307408358599172,0.9930962962962964,0.0006510516974536384,3
b16,0.1,166,-1.4042241683042649,0.12023037259682072,9.149496637980144,0.508035896133705,0.35133333333333333,0.02316923247182206,0.9930296296296296,0.0003298584307882992,3
b16,0.1,167,-1.40479288834417,0.12007120055653804,9.158606282552084,0.5083332624365746,0.3503333333333334,0.02305674160269255,0.9931851851851853,0.0004890572100813448,3
b16,0.1,168,-1.4061517707333138,0.12068285337930637,9.151604613749186,0.5119668191806536,0.3508,0.023010432416623566,0.9927777777777779,0.0005841528634708222,3
b16,0.1,169,-1.4054810223999077,0.1210437997411374,9.157920343017578,0.4970044414341691,0.35106666666666664,0.022675390478078476,0.9931037037037037,0.0007277000241189829,3
b16,0.1,170,-1.406130979970145,0.1201008363116659,9.158521450805665,0.5052299154037607,0.3502666666666667,0.023048933453271404,0.9931111111111112,0.0007002645002928955,3
b16,0.1,171,-1.4055764377157924,0.12039336587069197,9.155073243204752,0.4999269200834695,0.351,0.02209796370709303,0.993237037037037,0.0007920385741115547,3
b16,0.1,172,-1.4068049398937557,0.11998279334211934,9.169444587198894,0.49940125880353536,0.35040000000000004,0.022332935319836475,0.9932888888888889,0.00023412563895231262,3
b16,0.1,173,-1.4081244078668302,0.11925497440688752,9.159426399739582,0.5049385727889603,0.3508,0.022267465055546845,0.993037037037037,0.0007444720835112072,3
b16,0.1,174,-1.4074272816144202,0.11995451608812725,9.155410359191896,0.49963075386666167,0.35073333333333334,0.021973013751721317,0.9929407407407407,0.0007801023463507253,3
b16,0.1,175,-1.4077018894939772,0.1203037929310706,9.162322202046711,0.5001960565859735,0.35046666666666665,0.02242528335012366,0.9931555555555556,0.00047816521758552426,3
b16,0.1,176,-1.408158623469343,0.12092324597433818,9.160759612528482,0.5007772824475238,0.3506666666666667,0.022391367384180325,0.9928222222222223,0.0007859884081700964,3
b16,0.1,177,-1.407937114921842,0.12014225813655446,9.159503903198242,0.4972493916359662,0.35106666666666664,0.022163333082669042,0.9929703703703704,0.0008202177769629237,3
b16,0.1,178,-1.4087772684387552,0.12065588984631288,9.163178121948242,0.5040856171893371,0.3509333333333333,0.022458257575629793,0.9929851851851851,0.000866761628225742,3
b16,0.1,179,-1.4088028619860227,0.12012689593735064,9.16340636952718,0.5040398677423877,0.3506,0.021982720486782355,0.9930962962962964,0.00033431952878211843,3
b16,0.1,180,-1.4084002457593734,0.12037003559535263,9.171413540140788,0.508724865828627,0.3503333333333334,0.022286617808302215,0.9931925925925925,0.000782630364901508,3
b16,0.1,181,-1.410263062910044,0.12123538157933807,9.169528010559082,0.5047967400576405,0.3504,0.02286569482871665,0.9931037037037037,0.00037471525540571634,3
b16,0.1,182,-1.410439811851738,0.12088980722165303,9.163442989603679,0.4991896466582048,0.3508,0.02209796370709302,0.9931999999999999,0.00021198648920376075,3
b16,0.1,183,-1.410952269756346,0.12014039959254534,9.158221122741699,0.5022199887627566,0.35133333333333333,0.022286617808302215,0.9929185185185186,0.0008468775862487491,3
b16,0.1,184,-1.4101798503256395,0.121519483784133,9.165332830810549,0.4988887421442952,0.3506666666666667,0.022789763784061768,0.9932074074074074,0.0005250906251391769,3
b16,0.1,185,-1.4106266530776963,0.11920095295957552,9.169670204162598,0.5066722082881036,0.35026666666666667,0.022823087725663528,0.9931333333333333,0.0006910360802429241,3
b16,0.1,186,-1.4106362562674557,0.1205192170023182,9.17414099884033,0.5053141574369845,0.3500666666666666,0.022362766674392805,0.9932,0.0005879447357921434,3
b16,0.1,187,-1.411245259154365,0.12026606794323556,9.170598152160645,0.5024987952424177,0.3503333333333334,0.02280029239578592,0.9928222222222223,0.0005925462944877187,3
b16,0.1,188,-1.4115423030831764,0.12146697720290194,9.171860734558106,0.5037199662143467,0.35040000000000004,0.022811400658442695,0.993074074074074,0.000301709805250618,3
b16,0.1,189,-1.4122027863310744,0.12145233747652592,9.174326020304363,0.5028237226683276,0.3502,0.021955409356238357,0.9933407407407407,0.0008345423328685815,3
b16,0.1,190,-1.4126340674899291,0.12187543123432479,9.170988954162597,0.49981710053868006,0.3504666666666667,0.021993029198665023,0.992874074074074,0.0006013701776235358,3
b16,0.1,191,-1.4124830537053363,0.12108842904455236,9.171873839823405,0.5021251448551323,0.3506,0.022466864489732445,0.9930222222222221,0.0008514330693630171,3
b16,0.1,192,-1.411950469805115,0.12110972999457581,9.180314998372397,0.5039690256659282,0.35000000000000003,0.023209480821422965,0.9931925925925925,0.00042706771275258124,3
b16,0.1,193,-1.4132954353181348,0.12027559148621086,9.173663528951009,0.5089662366586795,0.35013333333333335,0.022518732942448876,0.9928666666666667,0.0005892032703805789,3
b16,0.1,194,-1.4126463113937975,0.12128797970888838,9.177621866861978,0.5032061641858979,0.3504666666666667,0.022391367384180287,0.9931259259259259,0.0005039759612792751,3
b16,0.1,195,-1.4131660268636643,0.12144206714053513,9.178229722595214,0.50303940491391,0.3498666666666666,0.02156509525444607,0.9930518518518517,0.00032760510203698364,3
b16,0.1,196,-1.4127217539467427,0.12058823688999429,9.17479185180664,0.5071822848665825,0.35026666666666667,0.022507184038287262,0.9928222222222223,0.0008444444444444948,3
b16,0.1,197,-1.4127846222445875,0.12124183428669845,9.175688947041829,0.504569874862284,0.3502666666666667,0.021793882933826482,0.9929481481481481,0.00044518456892792457,3
b16,0.1,198,-1.4137099684418672,0.1216902359539122,9.17488273824056,0.49627599576735154,0.3504666666666667,0.02205115265316835,0.9929703703703704,0.0004561423501730266,3
b16,0.1,199,-1.4143382320416193,0.12002908864371493,9.17348845977783,0.4960032363194952,0.35053333333333336,0.022059313981475797,0.9928592592592592,0.0005232063225602706,3
b16,1.0,0,1.167155988679691,0.03872035106670769,1.721108923212687,0.022229708917159013,0.4674,0.004613025037868304,0.8543851851851851,0.0055351774407340565,3
b16,1.0,1,0.24045780490889693,0.03945956866348382,1.6731876197179159,0.014305820142374486,0.47300000000000003,0.005199999999999985,0.999637037037037,0.00037864823464093086,3
b16,1.0,2,-0.07924576068719229,0.008883900636101784,1.9291429115931191,0.02594348601071083,0.4642,0.00040000000000001146,0.999962962962963,2.5660011963959173e-05,3
b16,1.0,3,-0.16876755849910954,0.0019187545283788686,2.274066949081421,0.08867578547829526,0.4540666666666667,0.0071283471670039586,0.9999333333333333,2.2222222222256782e-05,3
b16,1.0,4,-0.2185199930546636,0.004796748296816342,2.6792043938954664,0.07294345264936727,0.43946666666666667,0.0026633312473917426,0.9994962962962962,5.1320023927998475e-05,3
b16,1.0,5,-0.26374941745783115,0.0047937053456290945,3.0996058350880937,0.0826701536438024,0.42239999999999994,0.0023999999999999994,0.9983925925925926,0.00032228607285640214,3
b16,1.0,6,-0.3036631705375445,0.005737520832577536,3.450595239130656,0.08559618962056414,0.4163333333333333,0.008208126054912487,0.996874074074074,0.0003612962488372403,3
