experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,run,,epochs,test_I_xz_toagg,train_I_xz_toagg,train_DIQ_yz_toagg,test_DIQ_yz_toagg,train_DIQ_xz_toagg,train_d_DIQ_xz_toagg,train_H_zCx_toagg,test_H_zCx_toagg,train_H_Q_yCz_toagg,test_H_Q_yCz_toagg,train_DIQ_xzCy_toagg,train_acc_toagg,test_acc_toagg,train_loss_toagg,test_loss_toagg,train_loglike_toagg,test_loglike_toagg,train_H_Q_xCz_toagg,train_d_H_Q_xCz_toagg,train_H_Q_xCzy_toagg,train_h_acc_toagg,train_h_delta_acc_toagg,train_z_norm_toagg,test_z_norm_toagg
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,transformer,best,,,1.6657540114088492,1.0580204367637631,,0.005223162874038032,,,1.656174012883143,2.263907587528229,,0.6039777777777777,0.4576,,,-1.1479780817074907,-1.5608552588341698,,12.23269714008678,,,0.0017023259943181814,0.007293369396145202,0.007308091979939491
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,transformer,best,,,3.313875596631657,-0.43807312846183777,,0.6432610130445524,,,0.00805242888798768,3.76000115275383,,1.0,0.5187,,,-0.005581296854480296,-2.6043498454299505,,11.594633904370394,,,0.0910529119318182,2.8970308764414354,2.902337956428528
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,transformer,best,,,3.314082232388583,-0.4410636425018311,,0.7389697313986041,,,0.007845791776410559,3.7629916667938232,,1.0,0.5153,,,-0.0054383733117826455,-2.596493794055096,,11.498932773416692,,,0.0904517341382576,2.932788500731641,2.9285775125026703
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,2,transformer,best,,,3.313656813719056,-0.4221408247947693,,0.6899793462997134,,,0.00827121385108595,3.744068849086761,,1.0,0.5216,,,-0.005733866676899911,-2.590600248616731,,11.547940877350895,,,0.08880696614583332,2.9663854850964118,2.968593299388885
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,transformer,best,,,3.292521265420046,0.20472387671470646,,0.14012723123993387,,,0.029406757369129493,3.1172041475772856,,1.0,0.4989,,,-0.02038403071959784,-2.159870429247317,,12.097767705267124,,,0.030652965198863638,0.8439972559836778,0.8466090276837349
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,transformer,best,,,3.293691406195814,0.1921576142311096,,0.14037792414257472,,,0.028236624065109274,3.1297704100608827,,1.0,0.508,,,-0.0195728360879943,-2.1690965511905147,,12.097524409944361,,,0.031691894531249994,0.8507263375954195,0.8519747525453567
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,transformer,best,,,3.292743371291594,0.21688446998596192,,0.14597220653244716,,,0.029184644629078164,3.1050435543060297,,1.0,0.4995,,,-0.02023054898432016,-2.143240021087575,,12.091948081146588,,,0.033047540838068164,0.8300356522879817,0.8311814799904823
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,best,,,3.175821376117793,0.7326606512069702,,0.02077287144327949,,,0.14610664978284724,2.589267373085022,,0.9996888888888888,0.4903,,,-0.101270027389847,-1.8000179633868072,,12.217122202569788,,,0.010149517637310606,0.2690719210288741,0.26930350959301
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,transformer,best,,,3.1754103235223075,0.6673529982566834,,0.0313150052124084,,,0.1465177066539499,2.654575026035309,,0.9996,0.4898,,,-0.10155128742656423,-1.828728152614044,,12.206587444652214,,,0.009801728219696966,0.2747457308525389,0.2754236847162247
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,transformer,best,,,3.1776540658690715,0.732673192024231,,0.025210479749313727,,,0.1442739573645998,2.5892548322677613,,0.9996888888888888,0.4899,,,-0.10001445289943983,-1.7981176296578805,,12.212709887461227,,,0.008944572679924242,0.24777654914016076,0.24789382480084896
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,best,,,3.321847306056456,-2.1883990287780763,,2.385355681180954,,,8.072291815220855e-05,5.5103270530700685,,1.0,0.5334,,,-5.5955068454394065e-05,-3.8099268325249582,,9.852546567266637,,,0.21060598662405305,11.504782801324673,11.470691466331482
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,0,transformer,best,,,3.3217536603862587,-1.803576731681824,,3.6367772099646656,,,0.0001743593622284772,5.125504755973816,,1.0,0.5346,,,-0.00012086239105447902,-3.57231773299852,,8.601117578419773,,,0.2897323330965908,6.949033300984991,6.910034358501433
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,transformer,best,,,3.321843269196424,-2.1553640365600586,,2.871026082472368,,,8.475774174340503e-05,5.477292060852051,,1.0,0.5399,,,-5.874696648337981e-05,-3.7703992751436175,,9.366894017566334,,,0.23823893229166665,9.199621092189442,9.171803760528565
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,0,transformer,best,12287.446826171876,12305.645224831322,3.321874118664048,-2.1715854167938238,,,-7090.082328102805,-7089.756457519531,5.3903079436746666e-05,5.493513441085815,,1.0,0.5291,,,-3.736077676866627e-05,-3.814529011799407,,,,,,5.222968570210717,5.198776638507843
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,best,12937.5982421875,12964.395868474787,3.3218687867576424,-2.1685769677162168,,,-7216.7506908069945,-7215.177355957031,5.923739290251847e-05,5.490504992008209,,1.0,0.5327,,,-4.1058223725496786e-05,-3.780461109865457,,,,,,5.943296716971831,5.909130787849426
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,transformer,best,12227.71884765625,12240.834888805042,3.3218757171522486,-2.1763535380363463,,,-6962.794949618253,-6962.700183105469,5.230285033907091e-05,5.498281562328339,,1.0,0.5313,,,-3.624863577378711e-05,-3.793322695013559,,,,,,5.307543909007853,5.289946436882018
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,transformer,best,1038.5788772583007,1013.7343715320934,3.3159806552258404,0.11449969410896302,,,1314.096269780939,1313.4929901123046,0.005947372204073789,3.2074283301830286,,1.0,0.5337,,,-0.004121700080337072,-2.2340960372877787,,,,,,1.313705402341756,1.3464210480451584
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,transformer,best,1026.5675216674804,999.0754526311702,3.316133048046719,0.12126275897026062,,,1334.9381713867188,1335.3430725097655,0.005794973943424834,3.200665265321732,,1.0,0.5333,,,-0.004016810833392675,-2.2290622560805184,,,,,,1.3219560994343325,1.3596801906824112
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,2,transformer,best,1035.3192001342773,1008.7750632546164,3.3160392371090976,0.1556810885667801,,,1314.5368589921432,1311.624203491211,0.005888783071317117,3.166246935725212,,1.0,0.53,,,-0.004082518152021433,-2.2151026470649597,,,,,,1.3073040362108836,1.3392737209796906
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,best,190.24177131652831,43.46626140854576,3.208459221503951,0.8122124433517456,,,2071.623830621893,2089.9605346679687,0.11346880058673295,2.5097155809402465,,0.9997111111111112,0.4843,,,-0.07864978307073353,-1.7385175118871952,,,,,,1.025592336600477,1.249301126599312
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,transformer,best,198.86421928405758,43.30482519756664,3.204175539992072,0.8753455311059952,,,2069.524824662642,2087.8295562744142,0.11775248870253564,2.446582493185997,,0.9997333333333334,0.4912,,,-0.08162449150428146,-1.7045866033391657,,,,,,1.0224830454046077,1.2581502676010132
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,transformer,best,192.79999275207518,43.58442974090576,3.2021601796150208,0.8451097071170807,,,2066.741577148437,2078.158898925781,0.11976784480396994,2.4768183171749114,,0.9997555555555556,0.4812,,,-0.08301797556728947,-1.7183372670046702,,,,,,1.0191144076260654,1.2366770952939987
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,transformer,best,316.05810546875,168.58715907010162,3.30376852506941,0.5376373887062073,,,1979.4496536254885,1987.3877532958984,0.01815950043965131,2.784290635585785,,1.0,0.5158,,,-0.012587083860632828,-1.9389187905868497,,,,,,1.070211944932287,1.2805739969015122
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,transformer,best,307.25877532958987,160.78671914880925,3.3036779991605063,0.5385057866573334,,,1993.8379183682528,2003.6124694824216,0.018250021591401572,2.7834222376346593,,1.0,0.5207,,,-0.012648259347865776,-1.938059547300584,,,,,,1.0790398987856775,1.2908597171306608
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,transformer,best,309.5730125427246,169.04469281976873,3.3036032468080516,0.5103057563304901,,,1980.1174045909534,1981.897622680664,0.0183247778437693,2.811622267961502,,1.0,0.5181,,,-0.012703117329963045,-1.9228353341860405,,,,,,1.0716819559985942,1.2643902480602265
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,0,transformer,best,189.16908950805663,5.857000161301006,0.7492345138029619,0.643982720375061,,,2092.081886985085,2115.9911682128904,2.5726935104890303,2.677945303916931,,0.3927555555555556,0.3496,,,-1.7832036910070312,-1.85785306481421,,,,,,1.0023744214664807,1.2829845309257508
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,1,transformer,best,197.07697525024415,5.60573131387884,0.699977311221036,0.6117935121059418,,,2091.9371296275744,2116.2449645996094,2.621950713070956,2.7101345121860505,,0.3918888888888889,0.3537,,,-1.8174652142584324,-1.8784390295267104,,,,,,1.0018021203577518,1.2941483616828922
QminimalityDataset,cifar10,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,transformer,best,187.78209915161133,5.693767208944667,0.7368694083257155,0.6389029204845429,,,2092.13811007413,2109.6923278808595,2.5850586159662767,2.683025103807449,,0.3892,0.3508,,,-1.7918139246834648,-1.8599975312680008,,,,,,1.0022334412417628,1.2725473552942277
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,transformer,best,,,3.3148470681990494,3.2243989408016205,,0.02310833692444727,,,0.005024111773421484,0.09547224685520632,,1.0,0.9778,,,-0.003482715586473889,-0.06775549243177481,,12.482678295876742,,,0.005725669760400211,0.1834048613270312,0.1829153206199408
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,transformer,best,,,3.3147569504959313,3.227272164821625,,0.027975009129740196,,,0.005114241451316322,0.09259901840996462,,1.0,0.9799,,,-0.0035448605053088954,-0.06566964882397491,,12.477808563630164,,,0.005153205634544498,0.1823094139731891,0.18208076022565364
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,transformer,best,,,3.3147280374409465,3.225129300355911,,0.02157941392580957,,,0.0051431511727413285,0.0947418884432409,,1.0,0.9795,,,-0.0035649576863257524,-0.06722328642114772,,12.484207148800529,,,0.0053434784755134294,0.18614992647656894,0.18667186871171
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,transformer,best,,,3.3187797860511674,3.2294031202793123,,0.07681891895936564,,,0.0010914003900781943,0.09046805166199193,,1.0,0.9812,,,-0.0007565415519184414,-0.06421176475633322,,12.428967611484618,,,0.01672097156398103,0.5211424403845981,0.5207382477819921
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,transformer,best,,,3.3186850287902976,3.2295069217681887,,0.07537537871449479,,,0.0011861565138292787,0.0903642719218624,,1.0,0.9813,,,-0.0008221444170630304,-0.06413706273558817,,12.430408265353377,,,0.016943333662453926,0.5560897947487673,0.5562306210398674
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,2,transformer,best,,,3.3186755089963214,3.23594554066658,,0.073845145385271,,,0.0011956851310935314,0.08392565447975357,,1.0,0.9814,,,-0.0008288024437315504,-0.05956851065767935,,12.431941470828669,,,0.017226685920221172,0.5336176213494974,0.5343697994947434
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,transformer,best,,,3.2909565898479443,3.179207801818848,,0.008833214302509482,,,0.028914594757966518,0.14066339472774414,,0.9999814814814816,0.9737,,,-0.02004318772153796,-0.09969859765977147,,12.496953277226307,,,0.0012650572669826224,0.05599530113604961,0.0561068476177752
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,transformer,best,,,3.29112895970096,3.1872900664806365,,0.01006447716827959,,,0.028742236372136395,0.13258110611932353,,1.0,0.9740000000000001,,,-0.01992293388301157,-0.09399952439194743,,12.49572215148058,,,0.002506973242496049,0.05886918482904751,0.059104410372674464
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,best,,,3.2887972305171296,3.186141979694366,,0.010627577457189674,,,0.031073958899878774,0.13372919871471822,,0.9999629629629628,0.9748,,,-0.021539228857662674,-0.09466199001719793,,12.4951560621578,,,0.0023671998420221178,0.06312577954330151,0.06347891390323639
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,1,transformer,best,,,3.0721627987956546,2.9996959805488586,,0.005334792500710425,,,0.2477083927223468,0.3201752105727792,,0.982148148148148,0.9579,,,-0.1717063315157952,-0.22450245721433312,,12.500451707161998,,,0.00030587644813059525,0.01251524282945982,0.01267439741641283
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,transformer,best,,,3.108112213170924,3.022628945112229,,0.005311150663952736,,,0.2117589719205106,0.2972422458231449,,0.9848148148148148,0.9587,,,-0.14678396480854766,-0.20912580567922126,,12.500475417946188,,,0.0009372737295945239,0.011243385911623448,0.011436660471372307
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,0,transformer,best,,,3.0998609992565136,3.0109100103378297,,0.005350908987561761,,,0.2200101949451094,0.3089611604809761,,0.985462962962963,0.9585,,,-0.15250374351458945,-0.21782489743355252,,12.500432737630689,,,0.0006488818127962085,0.013079523245728976,0.0133178916759789
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,0,transformer,best,,,3.319869691161748,3.190317308902741,,0.701141419003925,,,1.493812026484878e-06,0.12955388280578858,,1.0,0.9838,,,-1.0426978530696724e-06,-0.09195511866945648,,11.804642279566181,,,0.08547827392706686,8.578916283015394,8.792621874809265
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,best,,,3.31986981093601,3.1780307948589326,,1.0046232387917866,,,1.3792269549852257e-06,0.14184038600082546,,1.0,0.9825,,,-9.633558499494392e-07,-0.10067586421059453,,11.501163301874676,,,0.10471506384939444,6.336670525266096,6.462854480743407
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,transformer,best,,,3.31986984935417,3.1897167384624483,,1.1092090651887287,,,1.3374576739970594e-06,0.13015445177882154,,1.0,0.9834,,,-9.33993101799494e-07,-0.09238138999865857,,11.39657752773773,,,0.1115863818127962,6.068134339499812,6.19387674331665
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,transformer,best,125.79270534515379,126.74305999900491,3.318436933354744,3.2475190818309785,,,2025.6532613022068,2028.7895935058593,0.0014342546092800936,0.07235211889637867,,1.0,0.9839,,,-0.0009941300583235632,-0.051346365311236215,,,,,,1.076099929086405,1.0790191650390626
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,transformer,best,127.66634349822998,128.5016997278584,3.3184945413851623,3.2456106126308435,,,2024.0715112188986,2026.6866271972656,0.0013766497664895105,0.07426057272095933,,1.0,0.9852,,,-0.000954231211145112,-0.052691419225769386,,,,,,1.0762478440858745,1.0786898344755174
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,2,transformer,best,125.84166355133057,126.55493272537304,3.3185110092163086,3.24901225566864,,,2020.7559681390694,2023.3318634033205,0.0013601708027834328,0.07085892260147375,,1.0,0.986,,,-0.0009427449689616627,-0.05029242677954003,,,,,,1.0691938140381003,1.0719094723463058
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,transformer,best,45.625357151031494,45.97986280974619,3.313860705678497,3.237560534477234,,,2063.7484240780514,2064.926831054688,0.006010481136546457,0.08231062910635956,,1.0,0.9836,,,-0.004165934953942836,-0.058369803140641774,,,,,,1.0183560413206922,1.0194551706314088
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,transformer,best,45.15821752548218,45.46515071561552,3.314000889023333,3.2366991460323336,,,2069.8499287248223,2070.626086425781,0.005870292437708632,0.08317203863989561,,1.0,0.9854,,,-0.00406882951954606,-0.05879293716584349,,,,,,1.0258335524825688,1.0265283018350602
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,transformer,best,45.46054582595825,45.81302782031597,3.3139625002422606,3.2340515553951263,,,2067.771007664396,2067.3793762207033,0.0059086910396002204,0.08581962726311758,,1.0,0.9844,,,-0.004095577216523029,-0.06088297362920494,,,,,,1.023507886588291,1.0226590856909752
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,0,transformer,best,12776.46484375,12650.703689647513,3.3198699578289737,3.1904289186000825,,,-6426.527674670468,-6440.3579467773425,1.2379154258424583e-06,0.12944225158539027,,1.0,0.9836,,,-8.651701535098009e-07,-0.09187588212075506,,,,,,6.5884269244297995,6.739999449253082
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,best,11650.495043945313,11557.763296986079,3.3198700437048596,3.1876457154750826,,,-6215.030930650179,-6224.8731689453125,1.1480200759191255e-06,0.13222547763651976,,1.0,0.9827,,,-8.025376739744073e-07,-0.09385136584248263,,,,,,5.3951252444660485,5.50735833644867
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,transformer,best,11865.338623046875,11765.63042894698,3.3198701024620454,3.1880380511283875,,,-6146.902739466084,-6157.878796386719,1.0913298225933383e-06,0.13183313619480388,,1.0,0.9842,,,-7.634453593874626e-07,-0.09357289143382776,,,,,,5.768761537651316,5.888953328132629
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,0,transformer,best,9.67092514038086,9.550310410594488,2.9956625683047764,2.9296581506729127,,,2089.2399254387587,2089.2900268554686,0.32420861452676675,0.39021303355693815,,0.9895555555555556,0.9724,,,-0.224724647712592,-0.2727559582238668,,,,,,1.0035392447105516,1.0038057148456574
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,1,transformer,best,9.658053660392762,9.515611083586633,2.9987643917589955,2.9420695185661314,,,2089.286629193202,2089.303851318359,0.3211067916375201,0.3778016567230225,,0.9888333333333332,0.9726,,,-0.22258339335123092,-0.2634519512382801,,,,,,1.0034896584483683,1.0037407219409942
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,transformer,best,9.720550227165225,9.612924715918954,2.9961096867565864,2.9377732574939732,,,2088.489816674689,2087.975830078125,0.3237615063857128,0.3820979323238135,,0.9887962962962964,0.9724,,,-0.2244192351911398,-0.2678753674924956,,,,,,1.002565959053582,1.0021238192915916
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,best,22.15290493965149,22.286800511075427,3.2852121405126926,3.195219230651856,,,2079.3592673929948,2080.271203613281,0.0346590438548705,0.1246519714128226,,0.9999814814814816,0.9834,,,-0.024023661593910152,-0.08790328123794934,,,,,,1.0073998900951366,1.0084829017519952
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,transformer,best,21.97074670791626,22.090430119591304,3.2856883697600163,3.1967089056968687,,,2082.7759922985783,2083.142218017578,0.03418281946278296,0.1231622528284788,,1.0,0.9827,,,-0.023693139929785056,-0.08679146219591548,,,,,,1.011681847097749,1.0120685189962386
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,transformer,best,22.298272943496706,22.453050071029306,3.2864479815225467,3.193910700082779,,,2079.0513609393515,2078.5235290527344,0.033423207638458616,0.125960498675704,,0.9999814814814816,0.9824,,,-0.023167673657675525,-0.0892396042608103,,,,,,1.0071753119405409,1.0063792645931244
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,1,transformer,best,,,0.7654261792352958,0.7623161007376278,,0.010891068544033048,,,2.4610183035680486,2.4641283820657165,,0.4212889232682653,0.4278964351567302,,,-1.7057397709982711,-1.7079821265582795,,13.248154370359671,,,0.0009336498824196463,0.0007746090001134246,0.0008637348821103647
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,0,transformer,best,,,1.6351044769434966,1.48610725589827,,0.01165698524997678,,,1.591340005859848,1.7403372269050748,,0.6572477286860505,0.6289950829748002,,,-1.1032736001233794,-1.206346800323463,,13.247389756431875,,,0.0005268314418232852,0.003756881675271448,0.004175136904414816
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,transformer,best,,,0.2128159158913664,0.2267331422543993,,0.01538024130078798,,,3.0136285669119784,2.999711340548945,,0.2572689630067798,0.2566840811309158,,,-2.0888870448672794,-2.079152229560291,,13.24366128537082,,,0.0009839221645939061,0.0001747250985494064,0.00018817047213601383
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,best,,,3.0894933366036232,2.091655498626185,,0.023961599291728215,,,0.13695114553552265,1.1347889795022852,,0.9980434090185194,0.7942916410571604,,,-0.09492953815402178,-0.7867045461695336,,13.235084940296733,,,0.0026658397119513704,0.1768026928915534,0.20550106378162608
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,transformer,best,,,3.0880591074625645,2.087240000565847,,0.021762787887840997,,,0.13838537941260856,1.1392044834062165,,0.9975428857441871,0.7917178856791641,,,-0.0959205380430955,-0.7899167333012298,,13.23728310045346,,,0.0023731233036826354,0.18069188423859056,0.21127809657185687
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,transformer,best,,,3.093699670577234,2.096063174453436,,0.02262299041428004,,,0.13274480939604516,1.1303813118560642,,0.9984529280611548,0.7957513829133375,,,-0.09201648236260207,-0.7833825563232838,,13.236418180687485,,,0.0026573000320673675,0.17683735305024673,0.2053059970631319
