data,model,beta,epochs,train_z_norm_mean,train_z_norm_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,valid_z_norm_mean,valid_z_norm_std,valid_d_H_Q_xCz_mean,valid_d_H_Q_xCz_std,valid_h_delta_acc_mean,valid_h_delta_acc_std,valid_d_DIQ_xz_mean,valid_d_DIQ_xz_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std,train_aux_loss_mean,train_aux_loss_std,valid_aux_loss_mean,valid_aux_loss_std,train_H_zCx_mean,train_H_zCx_std,train_I_xz_mean,train_I_xz_std,valid_H_zCx_mean,valid_H_zCx_std,valid_I_xz_mean,valid_I_xz_std,run_count
cifar100,cdib,0.0,34,6.056234871799295,0.7713572065268687,7.6929432704593195,0.15073803035870886,0.10748495699179289,0.013444377395582312,1.2230382206087762,0.15074427528565898,0.132931515913118,0.008272219594462893,6.510924530751777,0.008272234429667706,6.047239828109741,0.7852229789383433,8.916176716486612,0.00029011982929681295,-0.0013563368055555557,0.0004103738378942521,0.0,0.0,6.922496136029562,0.04457797463188488,-0.278640087445577,0.044577974631885044,0.13291353133166275,0.008289415318761073,6.9270449750264484,0.035763220427605755,0.2316666666666667,0.0037753587026047434,-4.801461679494115,0.024789161245397835,0.9966296296296298,0.00026789838992629576,,,,,,,,,,,,,3
cifar100,cdib,0.0,35,6.144877361528802,0.7819440754037058,7.6389547667720095,0.1601018459586884,0.11205428306502524,0.014199608289895376,1.2770303916750534,0.16010451505563414,0.12093813255937262,0.007414364391670468,6.522917910055681,0.007414371898730263,6.143437560399374,0.8075040824793333,8.916176716486612,0.00029011982929681295,0.00013978247549019588,0.002007674553691582,0.0,0.0,7.002152705192565,0.03652777195665674,-0.3582966566085815,0.03652777195665691,0.12093646517815414,0.00742972906682636,7.006550283050537,0.02734916539522227,0.22953333333333334,0.003780652501002104,-4.856570623805144,0.018957082157688234,0.9973259259259258,0.00039773018544173006,,,,,,,,,,,,,3
cifar100,cdib,0.0,36,6.23596584164735,0.7953328463712884,7.589229994651043,0.16534918048454592,0.11642883917297984,0.015552025777966407,1.3267493295398625,0.16535866623912523,0.11031171466421448,0.007216358618008679,6.533544339916922,0.00721635195588669,6.225921257336935,0.8272796260019606,8.916176716486612,0.00029011982929681295,-0.002212265114379085,0.0029326129318433493,0.0,0.0,7.056984670956929,0.05191585224809235,-0.4131286223729451,0.05191585224809225,0.11029386008624677,0.007198015134455729,7.062091629536947,0.041205253427261626,0.22993333333333332,0.0020816659994661304,-4.895068936795867,0.02856128849598638,0.9978666666666666,0.0002666666666666373,,,,,,,,,,,,,3
cifar100,cdib,0.0,37,6.315088294672243,0.8044900202223407,7.530353824297587,0.16785519437649352,0.12169522372159093,0.015373633773510795,1.385628774084828,0.16784571599814818,0.10145229674085522,0.006903916078945426,6.542403750347368,0.0069039074403749396,6.303790473937988,0.8304369627347269,8.916176716486612,0.00029011982929681295,-0.002544168709150327,0.0006012815359962664,0.0,0.0,7.114125275611879,0.04243181512879718,-0.47026922702789314,0.04243181512879722,0.10146457424428727,0.006915008023104709,7.118746793365478,0.03241457646755678,0.23106666666666664,0.004562163229580144,-4.934339347253221,0.022468112646393014,0.9980592592592593,0.00026324971324328476,,,,,,,,,,,,,3
cifar100,cdib,0.0,38,6.392186504421812,0.8147956266008849,7.475012268983956,0.16977155831279542,0.12609024818497472,0.015553118914417043,1.440972053643429,0.16977536378839447,0.09343995541955034,0.006188710147807374,6.5504161047213,0.006188723886722004,6.377988211313884,0.832140369834722,8.916176716486612,0.00029011982929681295,-0.0019869536356209153,0.0009900280259292158,0.0,0.0,7.159886638323466,0.05281836976906153,-0.5160305897394816,0.052818369769061235,0.09344854132157786,0.006199142950231303,7.165468729654948,0.0441192034117291,0.2306666666666667,0.003100537587795609,-4.966724486599024,0.030581099656072808,0.9983481481481481,0.00011184939904099967,,,,,,,,,,,,,3
cifar100,cdib,0.0,39,6.469639133323323,0.8240928758244301,7.425813630674824,0.17567005980767897,0.1311734039614899,0.01668207522251737,1.4901642666170092,0.17567636693779592,0.08590103645639664,0.005133313707990099,6.557955012176976,0.00513331613323923,6.4467747688293455,0.8469708628814469,8.916176716486612,0.00029011982929681295,-0.00069125306372549,0.002448832000410505,0.0,0.0,7.210953545570374,0.042734110335602454,-0.5670974969863891,0.04273411033560259,0.08587981932339846,0.0051248827408467285,7.21556711654663,0.03366582171768752,0.2292,0.003078960863668133,-5.001450083520731,0.023335313545746597,0.9986592592592592,0.00015608375930145657,,,,,,,,,,,,,3
cifar100,cdib,0.0,40,6.5425297825625455,0.8366873773425376,7.371284077564876,0.17926302272068995,0.1361955492424242,0.016378020524079304,1.544692727426688,0.1792582352971996,0.07950537296886923,0.005074396118819083,6.5643506817745445,0.00507438718443211,6.5234189987182605,0.8622290327446381,8.916176716486612,0.00029011982929681295,-0.002233966503267974,0.0017203690054086026,0.0,0.0,7.266403770446776,0.05551406301824495,-0.622547721862793,0.05551406301824498,0.07950219101022792,0.005063447366679404,7.271130278015137,0.04485288520336513,0.22966666666666666,0.005514828495368953,-5.039963570288662,0.031089629033587734,0.9988222222222222,0.00022553092366867292,,,,,,,,,,,,,3
cifar100,cdib,0.0,41,6.609737314961174,0.8468609146138423,7.320262830365788,0.18327638184705172,0.14104457662563133,0.017184575710038164,1.595717065487847,0.18328847488879643,0.07430752899469525,0.0049766791717798875,6.569548521981095,0.0049766679700101995,6.593385736147563,0.8682042773261242,8.916176716486612,0.00029011982929681295,-0.002084609885620915,0.0034820934338561428,0.0,0.0,7.316535194714864,0.04366807180497605,-0.6726791461308798,0.0436680718049758,0.07431957964367336,0.004976417724028202,7.321980092366537,0.03261458747237322,0.2293333333333333,0.003879862540520396,-5.07520990428488,0.02260670757762076,0.9988592592592593,0.00016679007776591092,,,,,,,,,,,,,3
cifar100,cdib,0.0,42,6.6795624765482815,0.8529381231155434,7.268833528865468,0.18542977922922552,0.14600482362689396,0.018266127883458116,1.647159194855979,0.18543063376334476,0.06875328219382826,0.004556241785971706,6.575102769064181,0.004556248964818784,6.651771426200867,0.8696100449462705,8.916176716486612,0.00029011982929681295,-0.0021612030228758167,0.0029122207135771207,0.0,0.0,7.363180255889893,0.05017051675567492,-0.7193242073059082,0.050170516755674986,0.06874268060922623,0.004531315326799321,7.368146109008788,0.04052722495972385,0.2308,0.003831448812133604,-5.107209722713274,0.028091295777484492,0.9991037037037037,0.00016075951417930082,,,,,,,,,,,,,3
cifar100,cdib,0.0,43,6.74092147025195,0.857570011015789,7.222635822765755,0.18604713734437284,0.14995472301136367,0.016729120525502975,1.6933452906933697,0.18605069475949176,0.06423938344232738,0.004614123845884316,6.579616672161854,0.004614104138386531,6.7247689406077065,0.8770635302136839,8.916176716486612,0.00029011982929681295,-0.0010537939133986928,0.0009894630811249166,0.0,0.0,7.408587042490641,0.04805472705485385,-0.764730993906657,0.04805472705485389,0.064245308011991,0.004607114242569701,7.413500278727213,0.038067259525284385,0.23040000000000002,0.0034176014981270207,-5.138646877373424,0.026386205281671914,0.9991629629629629,0.00011403558754323771,,,,,,,,,,,,,3
cifar100,cdib,0.0,44,6.80802690079718,0.8668188539023491,7.1675216004703985,0.18559410768271453,0.15558805831755054,0.017672857424741582,1.7484691404935084,0.18558351004426338,0.059921722266484394,0.004176940762609962,6.583934331482108,0.0041769349774262105,6.780476562182109,0.8866008478652384,8.916176716486612,0.00029011982929681295,-0.0022831137663398694,0.0022653288986323153,0.0,0.0,7.457858276367188,0.05089802048693816,-0.8140022277832032,0.050898020486938145,0.059925454463119865,0.004179227951605179,7.462433861541748,0.0411861833492755,0.23026666666666665,0.00411015003781288,-5.1725650521537805,0.028548124816731663,0.9992222222222221,0.00011111111111106187,,,,,,,,,,,,,3
cifar100,cdib,0.0,45,6.866275483911688,0.8757113788344512,7.115950096737254,0.18416722789425613,0.16027412799873744,0.018017153485833118,1.8000340062108906,0.18416736706753054,0.05626216226003387,0.003929416549385384,6.587593889597691,0.003929408861557062,6.846999955177307,0.8943253678216964,8.916176716486612,0.00029011982929681295,-0.0013844209558823532,0.002676380159504874,0.0,0.0,7.494035784403483,0.056126088350758545,-0.8501797358194988,0.05612608835075845,0.056259631711686096,0.003928361712431138,7.498763550059,0.04554506798059823,0.23140000000000002,0.003704051835490429,-5.197746874414678,0.03156938054990262,0.9993037037037037,0.0001050181250278307,,,,,,,,,,,,,3
cifar100,cdib,0.0,46,6.92722002936132,0.8815211103605973,7.073527611566313,0.1915347338191444,0.1646266374684343,0.018435553173406696,1.8424481288953263,0.19154541580234347,0.05283833073565002,0.003756501011201448,6.591017721277294,0.003756499150645644,6.906036766370138,0.9122571376760131,8.916176716486612,0.00029011982929681295,-0.0025441687091503264,0.0008933948699389781,0.0,0.0,7.539377927780151,0.05520447967973112,-0.895521879196167,0.05520447967973103,0.05284621204027423,0.0037654005117321813,7.544560905456543,0.04430453975240877,0.22906666666666667,0.003312602199681289,-5.229491201648461,0.030709537822270018,0.9992962962962962,9.251848886512534e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,47,6.986799919244015,0.8909048453779349,7.027480482152015,0.19146387691689024,0.16892109572285352,0.018094272990638555,1.8885211723320412,0.19146782117038422,0.04958053581614161,0.0034916808684873285,6.594275508866166,0.0034916923078439936,6.959069800376892,0.915027440200865,8.916176716486612,0.00029011982929681295,-0.0024292790032679743,0.0015376803561815986,0.0,0.0,7.574224853515626,0.05339694342255623,-0.9303688049316406,0.05339694342255614,0.04958264325327344,0.003490851681697915,7.5792416625976555,0.04275764103315689,0.22973333333333334,0.004936935621752962,-5.253530061210127,0.029637311259497496,0.9993851851851852,0.00010961961916257933,,,,,,,,,,,,,3
cifar100,cdib,0.0,48,7.040196253494783,0.8995670198787544,6.978341216390784,0.18928224294084026,0.1732121014835859,0.01902295876840951,1.93764289039554,0.18928732300005618,0.047073816457255314,0.0032481050745894985,6.596782234582034,0.00324810229640599,7.016496602694194,0.9184536629915062,8.916176716486612,0.00029011982929681295,-0.0019467422385620913,0.0015812174278684846,0.0,0.0,7.61677520275116,0.0584584341604745,-0.9729191541671754,0.05845843416047445,0.04705891745841062,0.0032497517350635703,7.621429106903077,0.04868131044492732,0.23006666666666667,0.004206344414492631,-5.28277217928136,0.033743299336179255,0.9994148148148149,8.981004187389718e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,49,7.089201347394423,0.9005281129676628,6.936928821332526,0.19344789492917933,0.1777370383522727,0.01857364701313531,1.9790450018463712,0.19344525820493297,0.0442425204391563,0.003114179462950313,6.599613526553818,0.0031141768469146107,7.064245947202046,0.9345136236177581,8.916176716486612,0.00029011982929681295,-0.001356336805555556,0.00245664154692308,0.0,0.0,7.657778739929199,0.05914797932519467,-1.0139226913452148,0.059147979325194555,0.04424617549247212,0.003120224006479814,7.66237952041626,0.04811653668143357,0.22999999999999998,0.004132795663954369,-5.311156829914867,0.03335186195516908,0.9994000000000001,7.698003589193362e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,50,7.144835448626316,0.9121090223067997,6.89195214618336,0.1905220098060467,0.18178533380681816,0.01811222953596215,2.0240565089113787,0.1905124525931638,0.04191487109655458,0.0030601594491095037,6.6019411764361635,0.0030601507923088546,7.117370549837748,0.9355422740690125,8.916176716486612,0.00029011982929681295,-0.001348039215686275,0.002605515848826,0.0,0.0,7.695457466443379,0.052592353140731976,-1.0516014178593953,0.052592353140731914,0.04191203748296809,0.0030640855135303084,7.700599045308432,0.04221143725214907,0.2306,0.0041904653679513855,-5.337648571125075,0.02925873670125362,0.9994296296296296,5.132002392794239e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,51,7.189172927177313,0.9132752953244422,6.846769907257774,0.18814634140346645,0.1861102233270203,0.01856711778632181,2.069221827794205,0.18815294334497626,0.03988063788027361,0.002926791198592649,6.603975408908092,0.002926777432108143,7.167324844996135,0.9322407383817676,8.916176716486612,0.00029011982929681295,-0.0014776092728758176,0.002049584207368377,0.0,0.0,7.7208724816640215,0.0520592996454573,-1.0770164330800374,0.05205929964545702,0.03987866112711253,0.002919909012396448,7.726559014638265,0.042500636084166515,0.23046666666666668,0.005100326786916044,-5.355642734175118,0.029459187618029604,0.9994444444444444,3.849001794597882e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,52,7.240141742157213,0.9185852816088798,6.8064439567652615,0.19074289443330966,0.19066480232007577,0.018449042054720872,2.109569504179738,0.1907432429157555,0.03780263515584397,0.002815970126984667,6.606053405638897,0.002815962614719485,7.218187832832336,0.9444753672785624,8.916176716486612,0.00029011982929681295,-0.0038641237745098045,0.0020506802318197796,0.0,0.0,7.7604772170384715,0.05362548075667135,-1.1166211684544882,0.053625480756671555,0.03780033510261111,0.0028073846664036055,7.765369375356038,0.04349314758653455,0.23113333333333333,0.005021288015373483,-5.382543943135808,0.03014712054287465,0.9994666666666667,4.4444444444444176e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,53,7.287288173581615,0.925939486681462,6.762754862958734,0.1907324468912346,0.19447063407512621,0.018777517868089916,2.1532472572994954,0.1907414653628571,0.03607349507298998,0.0028321717171162146,6.6077825499303415,0.002832173666690987,7.255304241180421,0.9527665605944984,8.916176716486612,0.00029011982929681295,-0.0025882097630718953,0.0011978324512497338,0.0,0.0,7.794956890741983,0.0612389410920047,-1.1511008421579998,0.061238941092004534,0.03607147227768545,0.0028308772068306415,7.7994151705423995,0.050079121841759965,0.23146666666666668,0.0036295086903509947,-5.4061426986599725,0.03471224561149946,0.9994666666666667,5.879447357918916e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,54,7.329654426285714,0.9346360982881441,6.7215676795352595,0.19274922530260905,0.19836046006944438,0.018795968364783918,2.19440665728215,0.1927443492226897,0.03426091904596736,0.0025977381750529865,6.609595134402767,0.002597727507623579,7.295479329427084,0.9532178333740206,8.916176716486612,0.00029011982929681295,-0.0007557189542483659,0.001536948146517281,0.0,0.0,7.826771585146585,0.06451573581607316,-1.1829155365626018,0.06451573581607364,0.03426188804805278,0.002597793402802195,7.831149175516764,0.05358412591449703,0.22953333333333334,0.0036896250938724525,-5.428139058951036,0.03714168066785549,0.9995629629629629,4.6259244432568226e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,55,7.373801774147785,0.9359591251182672,6.680983211958047,0.1895374505368623,0.20232895359848488,0.01889988260220152,2.2350079561724807,0.1895470368819311,0.03278013714941952,0.002776565063634439,6.6110759124611365,0.0027765746849148167,7.3452286481857305,0.9546997706785668,8.916176716486612,0.00029011982929681295,-0.0025811887254901964,0.0033294406631742546,0.0,0.0,7.860401503245036,0.0629729216766997,-1.2165454546610512,0.06297292167669925,0.03278134987773718,0.002777416686300796,7.864301394907634,0.05226723435562027,0.2306,0.003328663395418663,-5.451118367009777,0.036228842725035675,0.9995333333333334,8.888888888887447e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,56,7.414832675998862,0.938407249219157,6.644500514774612,0.18936468700328254,0.20597651317866159,0.018473554043469727,2.2714793808532483,0.1893544889368809,0.031391212554422745,0.0025056508545971976,6.612464830730901,0.0025056531296305485,7.38860944112142,0.962962581113911,8.916176716486612,0.00029011982929681295,-0.0029041564542483665,0.002522093161265097,0.0,0.0,7.886461178461711,0.06192084507433393,-1.242605129877726,0.06192084507433358,0.031387564684947335,0.0024923423915125466,7.890825861612956,0.051425051661884734,0.23113333333333333,0.004355838993045237,-5.46950379025531,0.03564510921961993,0.9995629629629631,7.804187965080205e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,57,7.457263637672772,0.9441039826453016,6.600629685503065,0.18548032546783205,0.20999161537247468,0.019055858274602207,2.3153540979732163,0.18548392699479826,0.030101465198888695,0.0026106168366066503,6.61375458403067,0.0026106134775655417,7.421192264556885,0.9648288046079687,8.916176716486612,0.00029011982929681295,-0.0022422640931372556,0.0035601743381441543,0.0,0.0,7.915700952212016,0.06210878886217082,-1.2718449036280315,0.06210878886217069,0.030103785808439604,0.0026148605428509657,7.921196173350016,0.05101916305868148,0.23026666666666665,0.004300387579432042,-5.4905548039095615,0.03536382298521414,0.9995925925925926,8.981004187394181e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,58,7.494769548827951,0.9464469778526147,6.566764202081797,0.1868946487573163,0.2140551017992425,0.018975235289106107,2.3492177241679393,0.18690113510868173,0.028800995371332672,0.0025514300199553606,6.615055052619991,0.002551436977292058,7.462776645024618,0.9706948378302676,8.916176716486612,0.00029011982929681295,-0.0026201235702614377,0.003808667556983725,0.0,0.0,7.946172738075256,0.06643097894665674,-1.302316689491272,0.06643097894665664,0.028799989071378002,0.002552477228011075,7.950973783111572,0.055188019703694774,0.2302,0.006161168720299763,-5.511195091584416,0.038253456375337815,0.9996074074074075,8.981004187398531e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,59,7.534112258390947,0.9526846469297757,6.526793580163609,0.18773192627191693,0.21771893742108592,0.018709986730952196,2.389184938687267,0.18772619682059766,0.02771828686606816,0.002236071138609877,6.616137752930324,0.0022360766027789613,7.498948860168457,0.979789476200922,8.916176716486612,0.00029011982929681295,-0.0027847988153594776,0.0020175471738881896,0.0,0.0,7.975353892644247,0.058738184250355166,-1.331497844060262,0.05873818425035525,0.027718917934762107,0.002240320232236025,7.979821597798665,0.047983479687705825,0.23053333333333334,0.005001333155602952,-5.531190929454387,0.033259583190640304,0.9996148148148148,8.981004187393723e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,60,7.5689455198519155,0.9576453350810914,6.492289208101504,0.18365435191187024,0.22106272687815662,0.018411597947643094,2.423700266489477,0.18367332512728826,0.026752251493180113,0.002254761579438659,6.617103793404318,0.002254771868412379,7.538889567057292,0.9778553150920368,8.916176716486612,0.00029011982929681295,-0.003415415645424837,0.002562299697927752,0.0,0.0,8.000914120674134,0.06733414509563623,-1.3570580720901486,0.0673341450956361,0.0267526436407257,0.0022578912210087,8.005982808685303,0.05620233591050648,0.2306666666666667,0.0041052811515575076,-5.549324478456875,0.03895650006740727,0.9996,3.849001794597882e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,61,7.60495196689259,0.9589628365335299,6.452789555896413,0.18054427592718353,0.2249950185448232,0.018171310173064,2.463198217027115,0.18052424661327315,0.025443501999799275,0.0021819080520161117,6.618412546136163,0.002181901462888429,7.572640275955199,0.9838753554480945,8.916176716486612,0.00029011982929681295,-0.002652037377450981,9.133149523369927e-05,0.0,0.0,8.021790146827698,0.05995792530547058,-1.3779340982437134,0.059957925305470346,0.025442459591781652,0.0021766648170997906,8.026471706390382,0.04959264159101458,0.2303333333333333,0.005586889414811555,-5.56352632533432,0.03437500659333718,0.999637037037037,2.566001196401526e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,62,7.637993308630857,0.962541166207658,6.419980832121589,0.18184236087363598,0.22865111071654046,0.018072534826662778,2.49599573422562,0.18185017889299682,0.024728976394698926,0.0019706142136243126,6.619127066749514,0.0019706136637766066,7.602682852745057,0.9830787760142219,8.916176716486612,0.00029011982929681295,-0.003843698937908497,0.00233937837243468,0.0,0.0,8.046136434872944,0.06669608848407423,-1.4022803862889608,0.0666960884840743,0.024720310851931573,0.0019710000177229742,8.050470397694905,0.05630052667389544,0.22966666666666669,0.00481802172404125,-5.580160973567896,0.039024601347627176,0.9996148148148148,3.394500514781023e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,63,7.673692518111431,0.9654647844861354,6.387812684882771,0.18221695144168595,0.2313271878945707,0.017861359936814022,2.528176443594875,0.1822237758600887,0.02368837509261952,0.0018470606008648826,6.620167671731024,0.0018470607435838809,7.640986061096192,0.9969714753584294,8.916176716486612,0.00029011982929681295,-0.0029839409722222225,0.0009796557434457195,0.0,0.0,8.076247413953146,0.07071558972883121,-1.432391365369161,0.07071558972883141,0.023691742574395953,0.001847003591394555,8.080908501942952,0.060525389837357974,0.23226666666666665,0.006001111008249495,-5.601258989687875,0.04195299403413606,0.9996666666666667,0.0,,,,,,,,,,,,,3
cifar100,cdib,0.0,64,7.706354163812868,0.9725742811902132,6.351884226004283,0.180706017017881,0.23499812578914148,0.018293433366042038,2.5641125025171223,0.1807080344595935,0.023000819449820978,0.0019119495061859578,6.620855231176723,0.0019119505455936993,7.671067674954732,0.9938894423167408,8.916176716486612,0.00029011982929681295,-0.0031798917483660135,0.0029488546424122197,0.0,0.0,8.093500709533691,0.06984310290443099,-1.449644660949707,0.06984310290443146,0.02300330448879136,0.0019111336964892046,8.098618215942382,0.05933166330605863,0.2301333333333333,0.004838732616433081,-5.613534415809041,0.04112560897234064,0.9996296296296295,3.394500514782538e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,65,7.737110499179724,0.9736022802912835,6.320983285253697,0.1829833215388496,0.23784204348169194,0.018305069005473806,2.595014223546693,0.18296570149590102,0.022230915913965102,0.0019522841606554044,6.621625140760884,0.001952292627234307,7.698327525456747,0.9930582316076847,8.916176716486612,0.00029011982929681295,-0.0037141288807189545,0.0025111792834241987,0.0,0.0,8.11602389017741,0.07093696980014487,-1.4721678415934243,0.07093696980014504,0.0222282629845319,0.0019520646984855252,8.121174258677165,0.06065933505262203,0.23040000000000002,0.0068234888436927875,-5.6291690652241675,0.04204584343726394,0.9996444444444444,6.666666666665932e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,66,7.764690988894665,0.9749619605367232,6.284503524953668,0.1800856316090424,0.24208530618686855,0.018136352856789766,2.6314823320417693,0.1800972674685058,0.02146538573310174,0.0020046013624716212,6.622390665791251,0.002004595426761203,7.72636722723643,0.9927048606032778,8.916176716486612,0.00029011982929681295,-0.0035283905228758166,0.0016225550799658399,0.0,0.0,8.141663249333698,0.06742385469603823,-1.4978072007497152,0.06742385469603833,0.02145356333597943,0.0020087198656594447,8.146811721547444,0.05644648612185897,0.23040000000000002,0.004927473997901957,-5.646939644444376,0.03912571647847695,0.9996592592592592,8.413197549330205e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,67,7.795107325821211,0.9757613625279526,6.253211144245032,0.17299219554613432,0.24508177477904045,0.017695832682726866,2.662790704405669,0.17298744124383628,0.020709027968361184,0.001730828164776065,6.623147009900122,0.0017308267568235233,7.756671603520711,1.0028109164938486,8.916176716486612,0.00029011982929681295,-0.0028052236519607843,0.001525637675117625,0.0,0.0,8.155346488952636,0.07025169507630229,-1.5114904403686527,0.07025169507630204,0.020712860373545576,0.0017297525403540347,8.159686071777344,0.05916740794662489,0.2302,0.004703190406521938,-5.655863485829026,0.04101172148191202,0.999674074074074,1.2830005981939527e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,68,7.821902415969156,0.9794043258239089,6.221989967606284,0.17116813380034948,0.24823562776199504,0.017320380486575353,2.693988913387963,0.17115409769568057,0.020192472791567332,0.001867503503318544,6.623663570844766,0.0018675042602902796,7.782352344195048,1.0007218912375098,8.916176716486612,0.00029011982929681295,-0.0029194750816993464,0.001485783890796413,0.0,0.0,8.179230101903281,0.06871814592540827,-1.5353740533192954,0.06871814592540827,0.02019171935606886,0.0018684988051228051,8.18431097462972,0.05776513503981923,0.23,0.005242136968832479,-5.67293215407637,0.04003973797451297,0.999674074074074,1.2830005981939527e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,69,7.847033298376835,0.9786535577805593,6.1892931145249,0.1741559215287254,0.251731080334596,0.01724330117747806,2.726703221599261,0.1741462671153682,0.019645022265401414,0.0018478362994486706,6.624211032282222,0.001847839726498505,7.8099890152613325,1.0054453774658583,8.916176716486612,0.00029011982929681295,-0.002568423202614378,0.0023450123934245547,0.0,0.0,8.20337683359782,0.06945418816085609,-1.5595207850138344,0.06945418816085518,0.019643549447037556,0.0018437102259460463,8.207961609141032,0.0592513117696422,0.23033333333333336,0.00474271370982198,-5.6893254926902985,0.04106983757588456,0.9996518518518518,1.2830005981963562e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,70,7.874582116350983,0.9853667931219713,6.1575688123703,0.17198114257288372,0.25479797979797975,0.01740527146209384,2.758427518786806,0.17198279095330446,0.01890475163412647,0.0016362278903103566,6.624951294877313,0.0016362402302195374,7.832128357887268,1.0124798634577035,8.916176716486612,0.00029011982929681295,-0.0024752348856209153,0.0016064227516631128,0.0,0.0,8.216863854726157,0.06941113829884704,-1.5730078061421713,0.06941113829884675,0.01890709908256928,0.0016332594789474312,8.221567072804769,0.058336105334239864,0.2316,0.004686149805544,-5.698756079456153,0.040435535130291966,0.999688888888889,2.2222222222229027e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,71,7.897800373308587,0.987808771926327,6.131487897851251,0.17035465994441198,0.25746591895517684,0.017896259372029127,2.784518185438532,0.1703753589789015,0.01872306001711298,0.0018260113916434755,6.6251329824779965,0.0018260091737512861,7.857674932479859,1.009370530299232,8.916176716486612,0.00029011982929681295,-0.0023373672385620914,0.0034675752430246808,0.0,0.0,8.232756749788921,0.07816012674772026,-1.5889007012049357,0.07816012674771958,0.01872282765562888,0.001828666029667108,8.238256482187905,0.06699210168789614,0.23140000000000002,0.005047771785649589,-5.710324297782511,0.04643539057584443,0.9996814814814815,4.6259244432559336e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,72,7.922071413560347,0.9895861625693559,6.103462812575427,0.17014699966192678,0.2603717349273989,0.01692387018206337,2.8125192843603366,0.17014603884621082,0.017996405944524504,0.0016563467784774502,6.625859651601676,0.0016563563844377849,7.88415274620056,1.0156463331169183,8.916176716486612,0.00029011982929681295,-0.0028313929738562095,0.002265529591027948,0.0,0.0,8.253849244117736,0.07563014685723239,-1.6099931955337523,0.07563014685723202,0.017993751090268295,0.0016507529024906817,8.258463514709472,0.06465650581870859,0.23046666666666668,0.003946306289852988,-5.7243307473569205,0.04481650628097013,0.999688888888889,4.44444444444303e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,73,7.944779368964109,0.9895843217708045,6.074015274192348,0.1716252410586704,0.2634506687973484,0.017273262851291386,2.841994787255923,0.17163508815724124,0.017472831849855458,0.0015869556158298469,6.626383209770375,0.0015869626217176966,7.900069387753805,1.0116493458618823,8.916176716486612,0.00029011982929681295,-0.002092907475490197,0.0022637702298467332,0.0,0.0,8.266174642244975,0.071242674111988,-1.6223185936609905,0.07124267411198798,0.017475408915071575,0.0015852949168898072,8.271428094736736,0.06060797124258115,0.23139999999999997,0.005820652884342085,-5.733317157622149,0.042010240356420196,0.9997185185185185,2.56600119640393e-05,,,,,,,,,,,,,3
cifar100,cdib,0.0,74,7.966678405349906,0.9941082553373269,6.050511133490187,0.1699301319547649,0.265626923532197,0.01731344943651393,2.865472824284525,0.16992824206321028,0.0171154961836609,0.0015716320323725464,6.626740563096422,0.001571637461325899,7.925583449999491,1.0139829350086524,8.916176716486612,0.00029011982929681295,-0.0035232843137254903,0.0024727345857230403,0.0,0.0,8.282160894076029,0.07769330695795039,-1.6383048454920452,0.07769330695795011,0.01711323050459226,0.001569391444715529,8.28720297342936,0.06626441794865465,0.23046666666666668,0.005352880844305558,-5.744251442444426,0.045931056973084854,0.9997111111111111,2.2222222222256782e-05,,,,,,,,,,,,,3
