experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,,epochs,run_count,test_I_xz_mean,test_I_xz_std,train_I_xz_mean,train_I_xz_std,train_DIQ_yz_mean,train_DIQ_yz_std,test_DIQ_yz_mean,test_DIQ_yz_std,train_DIQ_xz_mean,train_DIQ_xz_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_zCx_mean,train_H_zCx_std,test_H_zCx_mean,test_H_zCx_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,test_H_Q_yCz_mean,test_H_Q_yCz_std,train_DIQ_xzCy_mean,train_DIQ_xzCy_std,train_acc_mean,train_acc_std,test_acc_mean,test_acc_std,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_loglike_mean,train_loglike_std,test_loglike_mean,test_loglike_std,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_H_Q_xCzy_mean,train_H_Q_xCzy_std,train_h_acc_mean,train_h_acc_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_z_norm_mean,train_z_norm_std,test_z_norm_mean,test_z_norm_std
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,transformer,best,3,126.43357079823811,1.0678930769847415,127.26656415074545,1.0737867051508214,3.3184808279854052,3.889538939645177e-05,3.247380650043487,0.0017050414537449277,,,,,2023.4935802200582,2.499274546942258,2026.2693613688152,2.7526873318148577,0.0013903583928510123,3.889791027546492e-05,0.07249053807293725,0.0017050442179540172,,,1.0,0.0,0.9850333333333333,0.0010598742063722734,,,,,-0.0009637020794767793,2.69699807637948e-05,-0.05144340377218187,0.0012024364999630563,,,,,,,,,,,1.0738471957367934,0.004030625340696622,1.0765394906202952,0.004013093142219349
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,transformer,best,3,45.4147068341573,0.23691932659996925,45.752680448559225,0.2626090038813467,3.3139413649813636,7.244216301442941e-05,3.2361037453015644,0.0018286908082878722,,,,,2067.1231201557566,3.101920116078163,2067.6440979003905,2.858834748985311,0.005929821537951769,7.244371118944123e-05,0.0837674316697909,0.001828698078160724,,,1.0,0.0,0.9844666666666667,0.0009018499505645904,,,,,-0.004110113896670642,5.015827598345181e-05,-0.05934857131189674,0.0013455680786721418,,,,,,,,,,,1.022565826797184,0.003826735002781417,1.0228808527191482,0.0035417766328644765
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,transformer,best,3,22.140641530354817,0.164107136206985,22.27676023389868,0.18151835353364257,3.285782830598419,0.0006233120309305952,3.195279612143834,0.001400079679200681,,,,,2080.395540210308,2.0672725278639845,2080.6456502278647,2.3320012090203877,0.034088356985370695,0.0006233098412330418,0.12459157430566847,0.001400100286869734,,,0.9999876543209877,1.069167165159357e-05,0.9828333333333333,0.0005131601439446508,,,,,-0.023628158393790243,0.00043167787383648396,-0.08797811589822503,0.001225785487865151,,,,,,,,,,,1.0087523497111421,0.0025395029120839387,1.008976895113786,0.0028766171098981255
QminimalityDataset,mnist,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,transformer,best,3,9.683176342646282,0.0330003663964129,9.55961540336669,0.04931959982903027,2.996845548940119,0.0016767370247452167,2.9365003089110058,0.006302841566814351,,,,,2089.0054571022165,0.4471678633862417,2088.8565694173176,0.7627739616980903,0.3230256375166665,0.001676738963997432,0.3833708742012581,0.006302844952549498,,,0.9890617283950617,0.00042806761598985474,0.9724666666666667,0.00011547005383791243,,,,,-0.22390909208498758,0.0011581999186573728,-0.2680277589848808,0.0046538751457441295,,,,,,,,,,,1.0031982874041674,0.0005481733818463131,1.0032234186927478,0.0009528353224358825
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,transformer,best,3,,,,,3.226100590801978,7.435195801603768e-05,1.1111518775715548,0.0252169856960744,,,1.1379467521527018,0.1421431083715378,,,,,0.0003438935728980715,7.434704961404486e-05,2.1152926060109354,0.0252169858963652,,,0.9999747210467508,8.756886277716041e-06,0.8227053882401147,0.0021045031503843384,,,,,-0.00023844573293783523,5.162366790149365e-05,-1.4656966533433173,0.017973055995728786,,,12.121097872731605,0.14214343791239303,,,,,0.08695657330724567,0.004961994929675229,11.117660053016602,0.5267777735417214,12.459172239490584,0.6312546395349788
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,transformer,best,3,,,,,3.2193071115232557,0.0002874774754879231,1.585319867710662,0.011660467054666094,,,0.5526425879670053,0.01960655870324185,,,,,0.007137369731494084,0.000287478037214097,1.6411246150926828,0.011660466991928046,,,0.9999747210467508,8.756886277764115e-06,0.8106433107969678,0.0025918477802975492,,,,,-0.004946898619556981,0.00020107440198435854,-1.137521887344788,0.008069577261079455,,,12.706401919825746,0.019608965442164686,,,,,0.052331758624108465,0.0003896296348417668,2.3440172539816966,0.08201786242806235,2.740605732973884,0.10310859617376437
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,transformer,best,3,,,,,3.1986254367409437,0.0009972464641433585,1.9362898628696115,0.006559511766543623,,,0.10794294688812138,0.007150301838329613,,,,,0.027819049296761055,0.0009972426641983293,1.2901546234398886,0.0065595119559293275,,,0.9999797768374007,8.756886277772128e-06,0.8068274943659087,0.0008115627882345598,,,,,-0.019285934055719208,0.000689135126502468,-0.8945872768387432,0.004544115816635521,,,13.151101785112722,0.007149914863892195,,,,,0.013661621574833152,0.001587797943438164,0.6222515096190055,0.009487789840392538,0.7313550441872839,0.009695026264596085
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,transformer,best,3,,,,,3.0904173715478076,0.002931615339057675,2.091652891215156,0.004411587521698157,,,0.02278245919794975,0.0011080458551837743,,,,,0.1360271114480588,0.0029316184564221327,1.1347915915881888,0.004411586355054007,,,0.9980130742746205,0.00045577889615856706,0.793920303216554,0.002042227663219906,,,,,-0.09428885285323978,0.0020293523425164075,-0.7866679452646824,0.003267242249123357,,,13.23626207381256,0.0011073635518449455,,,,,0.0025654210159004576,0.0001665894328169906,0.17811064339346358,0.0022354873198173414,0.2073617191388716,0.0033930844234063935
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,transformer,best,3,,,,,0.8711155240233862,0.7170103666797549,0.8250521662967656,0.6320266212513928,,,0.01264276503159927,0.002401455671751913,,,,,2.355328958779958,0.7170103666797552,2.4013923165065787,0.6320266212513926,,,0.44526853832036517,0.20106471520909233,0.437858533087482,0.18635531403715228,,,,,-1.63263347199631,0.49685698528883265,-1.6644937188140112,0.4380248400860614,,,13.246401804054122,0.0024039531203396804,,,,,0.0008148011629456126,0.0002506526397251889,0.0015687385913114261,0.0019185783254145432,0.0017423474195537314,0.00213376318419922
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,transformer,best,3,14203.479820899716,433.24755044397784,13462.65942319727,359.6562157158132,3.226185181652236,9.725349924704186e-05,1.0983603374630795,0.05686882078901855,,,,,-7231.11122024891,162.33789358533562,-7357.525274139603,175.1460023524111,0.0002593045868829328,9.725218205779074e-05,2.1280841453402655,0.05686882078901804,,,0.999974721046751,8.756886277772128e-06,0.8222572218807622,0.0005762138905961861,,,,,-0.00017979867704444864,6.742282640140229e-05,-1.474910627446728,0.03974728391992861,,,,,,,,,,,6.598423118739164,0.4595224658106682,7.430193866779601,0.5403983805510866
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,transformer,best,3,1164.349257724737,15.48684472101603,934.0527744342498,21.6934711422118,3.2206575519354765,5.637303647355764e-05,1.9915148806727787,0.005759876475324475,,,,,1342.8820100532946,16.547451285376695,1589.7556152343748,21.786660715289436,0.005786924024331516,5.6371994152658504e-05,1.2349296011566335,0.005759875019184285,,,0.9999797768374007,8.756886277804177e-06,0.8210919893464453,0.001300045087737903,,,,,-0.004011211693520901,3.890954678114845e-05,-0.8561950701317667,0.004131951635424072,,,,,,,,,,,1.2446472675609341,0.007661999645004998,1.8909927030014837,0.011526095939803428
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,transformer,best,3,170.82186111749388,2.8790640889485726,109.99532015502298,1.9176638303477493,3.2101278563802556,0.00012868427916996083,2.1980308847489702,0.006340552595043745,,,,,2016.9199906381218,7.066547583537009,2075.354736328125,9.93291203209489,0.016316627069239236,0.0001286790236350169,1.0284135988335203,0.00634054579433866,,,0.9999646094654514,8.756886277964425e-06,0.8223468551526327,0.0006928779583316834,,,,,-0.011310642804483698,8.943100822274599e-05,-0.7128615995209119,0.004335933567761052,,,,,,,,,,,1.0415703518754136,0.007183101276366934,1.2030740006297242,0.01274241170987533
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,transformer,best,3,91.5341064602721,0.8927258375133442,36.25817977550418,0.08380263730751557,3.135545968701365,0.0005741808695602708,2.17944576810388,0.004377943347064677,,,,,2070.765183086543,1.4767843196522341,2127.4952759586904,4.706790738623579,0.09089851540149953,0.0005741797815136683,1.0469987187899796,0.004377937275762883,,,0.9995601462134657,8.025818844141699e-05,0.7993751280475312,0.0002883202788670095,,,,,-0.06300970627558482,0.00040407785140228095,-0.7258122352275475,0.00313681754802654,,,,,,,,,,,1.014623945766641,0.0018754180629093585,1.1663054862832711,0.00677369287375993
QminimalityDataset,svhn,all,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,transformer,best,3,71.4346400366889,0.9468877919668826,7.982042881253463,0.14248927597420594,1.3919696153288357,0.0321903048551863,1.2348195906558066,0.03404469816504958,,,,,2089.1441672470523,1.6096183110185869,2153.84079717499,5.358250369026141,1.8344748674745093,0.03219030485518651,1.991624892147538,0.03404469816504927,,,0.6466255125307772,0.010686964430466347,0.5934490883015776,0.008959036567825512,,,,,-1.2716059408325788,0.02241460989863265,-1.3805293676014347,0.023565478642279473,,,,,,,,,,,1.0012406906262232,0.0020331111509287038,1.174786612488865,0.008087467763777821
