experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,39,2.478767856875333,2.231196097946167,0.2386,0.19417777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,40,2.437420612924749,2.2614459300994874,0.234,0.19524444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,41,2.431619751288674,2.232277763366699,0.241,0.19473333333333334
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,42,2.408270565171675,2.268899208831787,0.235,0.19713333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,43,2.408990548775413,2.239352331542969,0.2454,0.1978888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,44,2.3819627860329367,2.2450772720336913,0.2392,0.1964
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,45,2.3670980393149637,2.210062403869629,0.247,0.19817777777777779
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,46,2.3537327949870717,2.2670844753265382,0.2318,0.2005111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,47,2.355089520662481,2.221080535888672,0.2396,0.19644444444444445
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,48,2.3192171505667947,2.2018911014556886,0.2494,0.19722222222222222
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,49,2.3201168329585684,2.2277201240539553,0.2382,0.20375555555555555
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,50,2.2993631976040927,2.246119029998779,0.2356,0.20171111111111112
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,51,2.2987864012978294,2.2285672763824462,0.2362,0.20328888888888888
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,52,2.284005554233898,2.2204180477142335,0.2398,0.2015111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,53,2.2865210355585273,2.2182498191833497,0.241,0.20304444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,54,2.270614116044478,2.1989625122070313,0.2384,0.20235555555555557
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,55,2.2604527335427025,2.227550304412842,0.2372,0.2046
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,56,2.27357870351618,2.214982332611084,0.2392,0.20142222222222222
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,57,2.255216666204279,2.2160046684265136,0.2442,0.20255555555555554
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,58,2.228401661716808,2.2116126914978027,0.2388,0.2059111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,59,2.246467708865079,2.203854555130005,0.2398,0.20657777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,60,2.2340053750471633,2.1906680213928222,0.2524,0.20613333333333334
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,61,2.2341397426258434,2.189569662094116,0.2484,0.20471111111111112
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,62,2.226655822268399,2.189878904724121,0.2424,0.20466666666666666
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,63,2.2035133283094925,2.192863031387329,0.2424,0.207
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,64,2.2077237690318716,2.1965458099365236,0.2466,0.20706666666666668
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,65,2.2080595363963735,2.1844206954956054,0.2496,0.2074888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,66,2.2170073574759743,2.2418935905456543,0.2402,0.20464444444444443
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,67,2.1901191276203504,2.1989162406921388,0.2452,0.20677777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,68,2.2089500612085518,2.1884910957336428,0.2416,0.20575555555555555
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,69,2.1901754088315095,2.1907534538269045,0.2422,0.20753333333333332
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,70,2.1892269792383368,2.194891241836548,0.2462,0.2061111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,71,2.1752416482578623,2.1910082321166993,0.2386,0.20833333333333334
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,72,2.177617001689564,2.180171446990967,0.2456,0.20924444444444446
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,73,2.1674688318079167,2.187588339996338,0.2536,0.20842222222222223
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,74,2.161036203696511,2.1903375164031984,0.2492,0.20937777777777777
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,75,2.178417977801236,2.1866490669250487,0.2452,0.20646666666666666
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,76,2.1704142466458407,2.190320895767212,0.2434,0.2096222222222222
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,77,2.17488921807029,2.181796103286743,0.252,0.2058222222222222
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,78,2.1759014404990458,2.171781266784668,0.2462,0.2086888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,79,2.1536838645588268,2.1754001121521,0.2516,0.2091111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,80,2.152428400663896,2.1921116497039796,0.2488,0.20993333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,81,2.1493806027152322,2.178131084060669,0.2476,0.20824444444444445
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,82,2.142767226756703,2.1831452026367186,0.2422,0.21004444444444445
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,83,2.154642370154641,2.1718675189971925,0.2426,0.21022222222222223
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,84,2.1462899867664684,2.165277077484131,0.2464,0.20806666666666668
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,85,2.1432846686623312,2.1833968112945557,0.2484,0.2088888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,86,2.1506537424434313,2.1830944759368895,0.2476,0.21008888888888888
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,87,2.1438096483403988,2.1755667831420897,0.2476,0.21035555555555555
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,88,2.1424086959318682,2.1762870960235596,0.2492,0.2084
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,89,2.1387021632801404,2.17507237739563,0.2518,0.21095555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,90,2.133488521749323,2.1643122673034667,0.2508,0.2086222222222222
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,91,2.12641047633778,2.1728563034057617,0.2472,0.2082
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,92,2.135133892336759,2.1760355892181398,0.2516,0.21033333333333334
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,93,2.1334504220095547,2.173233811569214,0.2486,0.21064444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,94,2.1293990665089,2.1764984546661377,0.2508,0.21155555555555555
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,95,2.1414571044921873,2.1811215740203855,0.2436,0.20686666666666667
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,96,2.128637062107433,2.1772963565826418,0.25,0.20875555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,97,2.132015841744163,2.1672716480255128,0.2516,0.20926666666666666
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,98,2.1311448507829147,2.1797585289001464,0.2542,0.21008888888888888
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.55,99,2.1389770776575263,2.1680285243988036,0.249,0.21008888888888888
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,0,8.613549731930819,2.6731903785705566,0.1692,0.13397777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,1,3.8035795834628017,2.5603873935699464,0.185,0.14904444444444445
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,2,3.2845783867922695,2.3896482215881347,0.209,0.16477777777777777
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,3,2.967197018918124,2.4150702983856203,0.209,0.17297777777777779
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,4,2.7533642841685904,2.3542153011322022,0.2148,0.1776
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,5,2.5582304417350077,2.327451868057251,0.2348,0.1897111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,6,2.439642509148338,2.2365428298950194,0.25,0.1970888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,7,2.3463285327564587,2.252511130142212,0.2444,0.20713333333333334
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,8,2.2739696668798275,2.2657980827331543,0.2386,0.20995555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,9,2.202624778539484,2.223122490310669,0.2446,0.2112
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,10,2.167955115231601,2.1771849643707277,0.25,0.21446666666666667
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,11,2.1260433513988146,2.193461113357544,0.262,0.2156888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,12,2.0992328277587893,2.0925060623168945,0.2706,0.22191111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,13,2.0644170901558616,2.1160647979736327,0.2704,0.2243111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,14,2.025801088229093,2.1443861736297607,0.2678,0.22693333333333332
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,15,1.9914808239676736,2.1151995552062988,0.2734,0.2314
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,16,1.9697336663332852,2.118507191848755,0.2716,0.23297777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,17,1.9428685530055654,2.087494150161743,0.2778,0.23506666666666667
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,18,1.9242128549575805,2.1156009689331055,0.2666,0.23835555555555554
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,19,1.9143230325872247,2.079910329055786,0.2754,0.23775555555555555
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,20,1.8985800072236494,2.093167338180542,0.2852,0.24324444444444446
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,21,1.8783347438985651,2.058535023498535,0.2902,0.2404
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,22,1.8594779838908801,2.039166619873047,0.2806,0.24464444444444444
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,23,1.8421678325306285,2.012952723312378,0.2936,0.2513111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,24,1.8257811700994317,2.048350258255005,0.2812,0.2502888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,25,1.8270550273895263,2.0516309577941896,0.2882,0.2487111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,26,1.8044384013089267,2.030521661376953,0.2852,0.25235555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,27,1.7934553680419922,2.022047023010254,0.2912,0.2535777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,28,1.7816513316241178,2.010553670120239,0.2918,0.2551555555555556
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,29,1.7772498489379882,2.0281785675048827,0.2964,0.25577777777777777
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,30,1.7633016203100031,2.0222898035049437,0.2914,0.2551111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,31,1.7560596025640314,2.0444506343841553,0.2988,0.25737777777777776
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,32,1.7449763179779052,2.024476089096069,0.2912,0.26055555555555554
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,33,1.7404885739413174,2.0046082513809202,0.2978,0.2604
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,34,1.7358104249780828,2.002425126647949,0.2962,0.259
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,35,1.7324077024286444,2.0122440488815307,0.2964,0.2607777777777778
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,36,1.7196743858684194,1.9915930145263672,0.303,0.2606
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,37,1.723793612011996,1.9924059497833253,0.3008,0.26066666666666666
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,38,1.7104002283269708,2.011403946685791,0.3062,0.2633333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,39,1.7064620388897982,1.9881229063034058,0.3014,0.2648888888888889
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,40,1.699740059783242,1.977431640625,0.3058,0.26653333333333334
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,41,1.6997631428111684,1.9940388633728028,0.306,0.2670222222222222
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,42,1.6926015059211037,1.9839742076873779,0.302,0.26655555555555555
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,43,1.6927013631820678,1.9716139854431152,0.3046,0.2695111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,44,1.685531060478904,1.992880348587036,0.3052,0.26766666666666666
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,45,1.6753425788879395,1.9737756965637208,0.3004,0.2684
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,46,1.6801140821110119,1.9820710395812988,0.3052,0.27186666666666665
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,47,1.6733111803401601,1.9684037166595458,0.3044,0.2707111111111111
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,48,1.6678684511184692,1.9719225328445436,0.3094,0.27182222222222224
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,49,1.6690830713272096,1.9793853412628173,0.3054,0.2697333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,50,1.6644796874826604,1.9659655153274536,0.3072,0.2707333333333333
QminimalityZnorm,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibfree,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.55,51,1.664402938634699,1.9685125762939453,0.2988,0.2714
