data,model,beta,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
cifar100,vib,100.0,1,45,3.493811046565663,4.6220624649047855,0.013,0.0106
cifar100,vib,100.0,1,46,3.4945484823053534,4.619899052429199,0.0132,0.01168888888888889
cifar100,vib,100.0,1,47,3.484823777216131,4.6143228065490725,0.0136,0.011755555555555556
cifar100,vib,100.0,1,48,3.4865563747752795,4.619990048980713,0.0154,0.010844444444444445
cifar100,vib,100.0,1,49,3.479668559299816,4.618843202972412,0.0138,0.011711111111111111
cifar100,vib,100.0,1,50,3.4861926656896416,4.615657983398438,0.0162,0.012555555555555556
cifar100,vib,100.0,1,51,3.4861458977092394,4.614319487762451,0.014,0.012755555555555555
cifar100,vib,100.0,1,52,3.486611902965199,4.620657061004638,0.0154,0.010933333333333333
cifar100,vib,100.0,1,53,3.4884925480929287,4.611424575805664,0.0162,0.011466666666666667
cifar100,vib,100.0,1,54,3.4841504219748756,4.6151222938537595,0.0134,0.011355555555555556
cifar100,vib,100.0,1,55,3.4831656594016334,4.612254230499268,0.0176,0.011911111111111112
cifar100,vib,100.0,1,56,3.4811403680627997,4.609884239959717,0.0164,0.012777777777777779
cifar100,vib,100.0,1,57,3.4801514272516423,4.614187340545654,0.016,0.011555555555555555
cifar100,vib,100.0,1,58,3.4814835950678047,4.615489218139649,0.013,0.012088888888888889
cifar100,vib,100.0,1,59,3.480153667900779,4.611505309295654,0.017,0.011244444444444444
cifar100,vib,100.0,1,60,3.4799090410405937,4.607227503204346,0.017,0.011155555555555556
cifar100,vib,100.0,1,61,3.4845044845581055,4.609264611816406,0.0144,0.011755555555555556
cifar100,vib,100.0,1,62,3.4800907015020197,4.6126486000061035,0.0152,0.011133333333333334
cifar100,vib,100.0,1,63,3.4796014006181197,4.606844903564453,0.0138,0.0116
cifar100,vib,100.0,1,64,3.482348141756925,4.610107431793213,0.0144,0.01071111111111111
cifar100,vib,100.0,1,65,3.481260211875222,4.614714477539063,0.0156,0.011488888888888889
cifar100,vib,100.0,1,66,3.4814769011410798,4.611941360473633,0.0164,0.011577777777777777
cifar100,vib,100.0,1,67,3.4815568949959497,4.614525856781006,0.0142,0.0114
cifar100,vib,100.0,1,68,3.481264785489169,4.6192337509155275,0.0138,0.011444444444444445
cifar100,vib,100.0,1,69,3.4773438987731935,4.612603959655762,0.0132,0.01168888888888889
cifar100,vib,100.0,1,70,3.473554769411954,4.6096625274658205,0.0172,0.011666666666666667
cifar100,vib,100.0,1,71,3.4789042627854783,4.610203618621826,0.0154,0.012688888888888888
cifar100,vib,100.0,1,72,3.475387732002952,4.612648196411133,0.0134,0.0118
cifar100,vib,100.0,1,73,3.4688325514359906,4.611732983398437,0.0174,0.012
cifar100,vib,100.0,1,74,3.4728690419630572,4.605947687530517,0.0176,0.012155555555555555
cifar100,vib,100.0,1,75,3.475522730359164,4.615981771087647,0.0168,0.011422222222222222
cifar100,vib,100.0,1,76,3.4758878405831077,4.610881018829346,0.0162,0.011422222222222222
cifar100,vib,100.0,1,77,3.4783103397369386,4.611153818511963,0.0162,0.01108888888888889
cifar100,vib,100.0,1,78,3.4694200741507792,4.60687091293335,0.0172,0.011777777777777778
cifar100,vib,100.0,1,79,3.4720265448136765,4.609367126464844,0.016,0.011577777777777777
cifar100,vib,100.0,1,80,3.466797839632901,4.604715268707276,0.0186,0.011333333333333334
cifar100,vib,100.0,1,81,3.4794508192582563,4.598272839355468,0.017,0.011711111111111111
cifar100,vib,100.0,1,82,3.473682076957009,4.61132229309082,0.014,0.011955555555555556
cifar100,vib,100.0,1,83,3.471149031379006,4.605257229614258,0.0164,0.0124
cifar100,vib,100.0,1,84,3.4717362537730825,4.608669537353515,0.0164,0.012355555555555555
cifar100,vib,100.0,1,85,3.4746233575647527,4.608746681976318,0.016,0.010911111111111111
cifar100,vib,100.0,1,86,3.4746507143887606,4.610220217895508,0.0158,0.010755555555555556
cifar100,vib,100.0,1,87,3.4725823895541104,4.61750597076416,0.013,0.010822222222222223
cifar100,vib,100.0,1,88,3.4753101534756747,4.620566187286377,0.0124,0.011622222222222223
cifar100,vib,100.0,1,89,3.4773108978618277,4.611191565704345,0.0174,0.012466666666666666
cifar100,vib,100.0,1,90,3.4732274701551957,4.613103718566895,0.0148,0.011111111111111112
cifar100,vib,100.0,1,91,3.468968269278786,4.617140172576904,0.0182,0.0114
cifar100,vib,100.0,1,92,3.4729567642905494,4.606589856719971,0.0162,0.011533333333333333
cifar100,vib,100.0,1,93,3.4670269896420565,4.6052315795898435,0.0162,0.012222222222222223
cifar100,vib,100.0,1,94,3.470817687364058,4.607653282928466,0.0154,0.011
cifar100,vib,100.0,1,95,3.467049714764682,4.610256457519531,0.0172,0.011911111111111112
cifar100,vib,100.0,1,96,3.473492343937267,4.608650415039063,0.0168,0.01151111111111111
cifar100,vib,100.0,1,97,3.4739552883841776,4.609598267364502,0.0172,0.011155555555555556
cifar100,vib,100.0,1,98,3.475312263870239,4.606225062561035,0.0168,0.01151111111111111
cifar100,vib,100.0,1,99,3.4677069605740636,4.604667874145508,0.019,0.0118
cifar100,vib,100.0,2,0,3.8732255640550095,4.842498243713379,0.0086,0.010977777777777777
cifar100,vib,100.0,2,1,3.7777256488453257,4.7738597793579105,0.01,0.0106
cifar100,vib,100.0,2,2,3.7412108124819667,4.729275170898437,0.0108,0.0108
cifar100,vib,100.0,2,3,3.713504065357555,4.71680174331665,0.0078,0.009955555555555556
cifar100,vib,100.0,2,4,3.6864169766512784,4.695973664855957,0.012,0.010177777777777779
cifar100,vib,100.0,2,5,3.6786614648992364,4.690245908355713,0.0098,0.010888888888888889
cifar100,vib,100.0,2,6,3.6647476928364147,4.689667379760742,0.0106,0.010511111111111112
cifar100,vib,100.0,2,7,3.650987904219194,4.691564627838135,0.0112,0.010133333333333333
cifar100,vib,100.0,2,8,3.640650685570457,4.6805158065795895,0.011,0.011044444444444445
cifar100,vib,100.0,2,9,3.6300428192832253,4.676921659088134,0.0116,0.011155555555555556
cifar100,vib,100.0,2,10,3.6184944007179953,4.681208365631104,0.0108,0.010911111111111111
cifar100,vib,100.0,2,11,3.610533857276223,4.653359114837646,0.0106,0.010666666666666666
cifar100,vib,100.0,2,12,3.6012741556341,4.672157047271728,0.0076,0.009577777777777777
cifar100,vib,100.0,2,13,3.5936789300745184,4.666445736694336,0.0118,0.009933333333333334
cifar100,vib,100.0,2,14,3.58432100798867,4.653959457397461,0.0102,0.010422222222222222
cifar100,vib,100.0,2,15,3.5751430089777165,4.656375187683105,0.0108,0.01071111111111111
cifar100,vib,100.0,2,16,3.5733407302856444,4.645063837432861,0.0144,0.010911111111111111
cifar100,vib,100.0,2,17,3.5698214940504593,4.653440922546387,0.0134,0.0104
cifar100,vib,100.0,2,18,3.564752065381137,4.654281652069092,0.0096,0.01
cifar100,vib,100.0,2,19,3.5596144976876,4.650015035247803,0.0134,0.010333333333333333
cifar100,vib,100.0,2,20,3.5543078505082564,4.651195267486572,0.0114,0.0108
cifar100,vib,100.0,2,21,3.551247232090343,4.643816270446777,0.013,0.0104
cifar100,vib,100.0,2,22,3.537942314980247,4.64741714553833,0.0116,0.010022222222222222
cifar100,vib,100.0,2,23,3.5373255148800937,4.642071793365479,0.0112,0.011044444444444445
cifar100,vib,100.0,2,24,3.53412105400779,4.647989336395264,0.0118,0.010777777777777778
cifar100,vib,100.0,2,25,3.5338401033228095,4.642213702392578,0.0146,0.011044444444444445
cifar100,vib,100.0,2,26,3.5289450197046452,4.6387900100708,0.0116,0.010333333333333333
cifar100,vib,100.0,2,27,3.5308478776411576,4.639412210845947,0.0116,0.010377777777777777
cifar100,vib,100.0,2,28,3.5192924406571824,4.642375543212891,0.011,0.012022222222222222
cifar100,vib,100.0,2,29,3.5191052868929775,4.638677618408203,0.0162,0.011222222222222222
cifar100,vib,100.0,2,30,3.520777668692849,4.634976166534424,0.0124,0.010844444444444445
cifar100,vib,100.0,2,31,3.518053757442128,4.630922689819336,0.0122,0.011444444444444445
cifar100,vib,100.0,2,32,3.5192438857685437,4.634138475799561,0.0136,0.010311111111111111
cifar100,vib,100.0,2,33,3.5110642267400567,4.6349083541870115,0.0136,0.011444444444444445
cifar100,vib,100.0,2,34,3.5124701004028323,4.633893035888672,0.0144,0.010422222222222222
cifar100,vib,100.0,2,35,3.5075577335010877,4.626662324523926,0.0156,0.011333333333333334
cifar100,vib,100.0,2,36,3.505930619777333,4.6326147598266605,0.0144,0.011155555555555556
cifar100,vib,100.0,2,37,3.503312014250322,4.627540216064453,0.0156,0.010755555555555556
cifar100,vib,100.0,2,38,3.505137083712491,4.63240132598877,0.0118,0.011244444444444444
cifar100,vib,100.0,2,39,3.5081000232696535,4.629073456573487,0.0138,0.011355555555555556
cifar100,vib,100.0,2,40,3.5077855090054597,4.63693204574585,0.0146,0.010666666666666666
cifar100,vib,100.0,2,41,3.499577693384344,4.626454304504395,0.0098,0.010644444444444444
cifar100,vib,100.0,2,42,3.4996948990908536,4.624070291137695,0.0146,0.011177777777777778
cifar100,vib,100.0,2,43,3.4939005845850164,4.623156616973877,0.0142,0.010822222222222223
cifar100,vib,100.0,2,44,3.4982959970994427,4.622583006286621,0.011,0.010533333333333334
cifar100,vib,100.0,2,45,3.4988748658613726,4.628293466949463,0.0156,0.0118
cifar100,vib,100.0,2,46,3.4980037063251843,4.627538150787354,0.013,0.010466666666666668
cifar100,vib,100.0,2,47,3.4905778124028988,4.6280750526428225,0.0126,0.0112
cifar100,vib,100.0,2,48,3.491996295928955,4.62559624710083,0.0146,0.011266666666666666
cifar100,vib,100.0,2,49,3.487484828151356,4.615310326385498,0.018,0.01048888888888889
cifar100,vib,100.0,2,50,3.491044891842929,4.618694847106934,0.0146,0.010511111111111112
cifar100,vib,100.0,2,51,3.4869731898221104,4.62965380859375,0.0138,0.011044444444444445
cifar100,vib,100.0,2,52,3.4834666149139406,4.62297596282959,0.0134,0.011622222222222223
cifar100,vib,100.0,2,53,3.4868951664317738,4.625438264465332,0.0166,0.012377777777777777
cifar100,vib,100.0,2,54,3.488760607875477,4.614468370056152,0.0142,0.011288888888888888
cifar100,vib,100.0,2,55,3.485105446243286,4.620417965698242,0.0122,0.011377777777777778
cifar100,vib,100.0,2,56,3.489400954125144,4.620477471923828,0.0158,0.011422222222222222
cifar100,vib,100.0,2,57,3.485201371903853,4.62011502532959,0.0138,0.011177777777777778
cifar100,vib,100.0,2,58,3.4824126408663663,4.617979998016358,0.0142,0.011222222222222222
cifar100,vib,100.0,2,59,3.4872737506866454,4.621173279571533,0.0104,0.011488888888888889
cifar100,vib,100.0,2,60,3.4842078191583807,4.625425231170654,0.0138,0.010977777777777777
cifar100,vib,100.0,2,61,3.4886383827209473,4.620102514648438,0.0132,0.01
cifar100,vib,100.0,2,62,3.485583934471824,4.624929670715332,0.0168,0.01131111111111111
cifar100,vib,100.0,2,63,3.4894261079961604,4.6196829788208005,0.0176,0.0112
cifar100,vib,100.0,2,64,3.486188891462846,4.617134214782715,0.0126,0.011377777777777778
cifar100,vib,100.0,2,65,3.4810478554465556,4.618314048004151,0.0138,0.011533333333333333
cifar100,vib,100.0,2,66,3.483760145326094,4.618323667144775,0.0142,0.012222222222222223
cifar100,vib,100.0,2,67,3.474889474626021,4.620694743347168,0.015,0.011333333333333334
cifar100,vib,100.0,2,68,3.4807483191403477,4.62234336013794,0.0146,0.01131111111111111
cifar100,vib,100.0,2,69,3.478543346578425,4.624234941864014,0.0146,0.012244444444444445
cifar100,vib,100.0,2,70,3.4854498838251287,4.617934824371338,0.0116,0.010644444444444444
cifar100,vib,100.0,2,71,3.481660431913896,4.627024397277832,0.0144,0.011533333333333333
cifar100,vib,100.0,2,72,3.4798852425661955,4.617239627838135,0.0152,0.011644444444444445
cifar100,vib,100.0,2,73,3.479944426241788,4.619404209899902,0.0154,0.011422222222222222
cifar100,vib,100.0,2,74,3.4799573074687613,4.61771721572876,0.0162,0.012044444444444444
cifar100,vib,100.0,2,75,3.475931185878407,4.621035902404786,0.0144,0.011977777777777778
cifar100,vib,100.0,2,76,3.477224817345359,4.620248525238037,0.0158,0.011111111111111112
cifar100,vib,100.0,2,77,3.4787828095522793,4.6223275772094725,0.0142,0.011577777777777777
cifar100,vib,100.0,2,78,3.479343964143233,4.62539351348877,0.0152,0.011355555555555556
cifar100,vib,100.0,2,79,3.4745978656422007,4.624613356018067,0.0146,0.011
cifar100,vib,100.0,2,80,3.4769405386144463,4.62055251159668,0.0158,0.011555555555555555
cifar100,vib,100.0,2,81,3.4754366701646284,4.617731819152832,0.015,0.011555555555555555
cifar100,vib,100.0,2,82,3.4766908950458872,4.615965531158447,0.0172,0.011066666666666667
cifar100,vib,100.0,2,83,3.47623953406594,4.614979843902588,0.0146,0.011666666666666667
cifar100,vib,100.0,2,84,3.480927444631403,4.620630049133301,0.0152,0.011644444444444445
cifar100,vib,100.0,2,85,3.4817134436173873,4.616073671722412,0.015,0.011
cifar100,vib,100.0,2,86,3.4757493540330366,4.623281578826904,0.014,0.011155555555555556
cifar100,vib,100.0,2,87,3.474210941730846,4.61546259841919,0.0136,0.011355555555555556
cifar100,vib,100.0,2,88,3.4715187288110907,4.621049642181396,0.016,0.011933333333333334
cifar100,vib,100.0,2,89,3.4784545754866167,4.6139308418273925,0.015,0.011066666666666667
cifar100,vib,100.0,2,90,3.4793294233148746,4.622718071746826,0.0118,0.011155555555555556
cifar100,vib,100.0,2,91,3.4758776197260075,4.62352437210083,0.016,0.010822222222222223
cifar100,vib,100.0,2,92,3.4738599108262496,4.611610466003418,0.0146,0.011577777777777777
cifar100,vib,100.0,2,93,3.477906121340665,4.6209663307189945,0.0144,0.012133333333333333
cifar100,vib,100.0,2,94,3.4737429244995117,4.622093522644043,0.0144,0.011711111111111111
cifar100,vib,100.0,2,95,3.4817007218100806,4.611880744934082,0.0166,0.010444444444444444
cifar100,vib,100.0,2,96,3.4758209302728824,4.620415055084228,0.0132,0.011444444444444445
cifar100,vib,100.0,2,97,3.478391991216486,4.61965086517334,0.015,0.011488888888888889
cifar100,vib,100.0,2,98,3.478185966318304,4.618340063476563,0.0132,0.011333333333333334
cifar100,vib,100.0,2,99,3.4779601397427644,4.621432573699951,0.015,0.011733333333333333
cifar10,cdib,100.0,0,0,1.5743078210657293,2.126831061935425,0.2648,0.24517777777777777
cifar10,cdib,100.0,0,1,1.3985297956986862,1.9610042312622071,0.3672,0.35188888888888886
cifar10,cdib,100.0,0,2,1.2568274641730568,1.8598482885360719,0.3946,0.4471777777777778
cifar10,cdib,100.0,0,3,1.1670703664086082,1.8005380828857422,0.4122,0.48531111111111114
cifar10,cdib,100.0,0,4,1.105829459398443,1.7640439624786377,0.4172,0.5094666666666666
cifar10,cdib,100.0,0,5,1.061675527338548,1.7390100576400758,0.4196,0.5241111111111111
cifar10,cdib,100.0,0,6,1.025827217986367,1.7223722337722778,0.4336,0.5335111111111112
cifar10,cdib,100.0,0,7,0.9973620295697992,1.7098687446594238,0.4286,0.5386444444444445
cifar10,cdib,100.0,0,8,0.9741200304378163,1.7002752534866332,0.4394,0.5441777777777778
cifar10,cdib,100.0,0,9,0.9547651400652799,1.6943404861450195,0.4308,0.5470444444444444
cifar10,cdib,100.0,0,10,0.9385381222464821,1.6904409210205078,0.4424,0.5473555555555556
cifar10,cdib,100.0,0,11,0.9240829321080988,1.688663367843628,0.4414,0.5488888888888889
cifar10,cdib,100.0,0,12,0.9122764148798855,1.6859309955596924,0.442,0.5511333333333334
cifar10,cdib,100.0,0,13,0.901883991579576,1.6846948686599732,0.447,0.5494666666666667
cifar10,cdib,100.0,0,14,0.8926133999477733,1.6864721639633178,0.4388,0.5522
cifar10,cdib,100.0,0,15,0.8845028403542259,1.6856038373947144,0.4436,0.5537111111111112
cifar10,cdib,100.0,0,16,0.8772062457344749,1.6857761253356933,0.4432,0.5538888888888889
cifar10,cdib,100.0,0,17,0.870716752763228,1.6866105014801025,0.4464,0.5546444444444445
cifar10,cdib,100.0,0,18,0.8651598551490091,1.686348833656311,0.4492,0.5562888888888889
cifar10,cdib,100.0,0,19,0.8603542555895719,1.6883761785507203,0.4482,0.5562666666666667
cifar10,cdib,100.0,0,20,0.8557016145879572,1.6890612461090089,0.4478,0.5564222222222223
cifar10,cdib,100.0,0,21,0.8517406979994341,1.689866986656189,0.4498,0.5562
cifar10,cdib,100.0,0,22,0.8481196217276833,1.6921348854064941,0.447,0.5565555555555556
cifar10,cdib,100.0,0,23,0.8439324732867154,1.6925319791793823,0.4494,0.5573777777777777
cifar10,cdib,100.0,0,24,0.8400966871955178,1.694948087310791,0.4482,0.5583333333333333
cifar10,cdib,100.0,0,25,0.837596233697371,1.6964172742843628,0.449,0.5566888888888889
cifar10,cdib,100.0,0,26,0.8354113449790261,1.697667098426819,0.4484,0.5585111111111111
cifar10,cdib,100.0,0,27,0.8331741128227927,1.6988432502746582,0.4514,0.5570888888888889
cifar10,cdib,100.0,0,28,0.8312543237859552,1.6996314729690551,0.4526,0.5581111111111111
cifar10,cdib,100.0,0,29,0.82958692928661,1.7010943550109863,0.452,0.5585111111111111
cifar10,cdib,100.0,0,30,0.8278404447468845,1.7025924314498901,0.4502,0.5592888888888888
cifar10,cdib,100.0,0,31,0.8263412489717656,1.7042411664962769,0.4526,0.5595111111111111
cifar10,cdib,100.0,0,32,0.8247816620479931,1.704798800468445,0.4508,0.5600222222222222
cifar10,cdib,100.0,0,33,0.8236966013908387,1.7054365364074706,0.4516,0.5599555555555555
cifar10,cdib,100.0,0,34,0.8221770172639327,1.7067136449813842,0.4534,0.5598222222222222
cifar10,cdib,100.0,0,35,0.8212391243501143,1.7074136131286621,0.452,0.5604222222222223
cifar10,cdib,100.0,0,36,0.8204830842971802,1.7095288911819457,0.452,0.5591555555555555
cifar10,cdib,100.0,0,37,0.8194685907190496,1.7102027927398682,0.4546,0.5600222222222222
cifar10,cdib,100.0,0,38,0.8186044445644726,1.710425124168396,0.453,0.5607111111111112
cifar10,cdib,100.0,0,39,0.8179690092346885,1.7112661071777344,0.452,0.5594444444444444
cifar10,cdib,100.0,0,40,0.8165250430107117,1.712236075592041,0.4522,0.5608666666666666
cifar10,cdib,100.0,0,41,0.8164713381420482,1.7132051328659057,0.4534,0.5611333333333334
cifar10,cdib,100.0,0,42,0.8156496050054377,1.713315763092041,0.4524,0.5609333333333333
cifar10,cdib,100.0,0,43,0.8149195368419994,1.7141083423614503,0.4528,0.5606666666666666
cifar10,cdib,100.0,0,44,0.8143174626610495,1.714947222137451,0.4536,0.5607777777777778
cifar10,cdib,100.0,0,45,0.8135107658559626,1.715874504852295,0.4542,0.5618666666666666
cifar10,cdib,100.0,0,46,0.8133505197525024,1.7162800764083863,0.4522,0.5619333333333333
cifar10,cdib,100.0,0,47,0.8127632002136924,1.7166594982147216,0.454,0.5614888888888889
cifar10,cdib,100.0,0,48,0.8119495414733887,1.717561089324951,0.4556,0.5618888888888889
cifar10,cdib,100.0,0,49,0.8120320111968301,1.7181107662200927,0.4538,0.5605111111111111
cifar10,cdib,100.0,0,50,0.8111094317262822,1.7182062034606933,0.4548,0.562
cifar10,cdib,100.0,0,51,0.8114300936005332,1.7186376449584961,0.4544,0.5611555555555555
cifar10,cdib,100.0,0,52,0.8106572559183294,1.7188399682998656,0.454,0.5610222222222222
cifar10,cdib,100.0,0,53,0.810327055532282,1.7196521392822266,0.4528,0.5616
cifar10,cdib,100.0,0,54,0.8100900814923373,1.7202467220306397,0.4534,0.5622888888888888
cifar10,cdib,100.0,0,55,0.8099879405021667,1.7208456136703492,0.4542,0.5612888888888888
cifar10,cdib,100.0,0,56,0.8094233037601818,1.7205920881271362,0.4544,0.5615111111111111
cifar10,cdib,100.0,0,57,0.8093549572944642,1.7206377044677734,0.455,0.5621333333333334
cifar10,cdib,100.0,0,58,0.8091456535252658,1.7211284223556518,0.4542,0.562
cifar10,cdib,100.0,0,59,0.8086320715210654,1.7217491621017456,0.4542,0.5630666666666667
cifar10,cdib,100.0,0,60,0.808813877435164,1.7216642747879027,0.4534,0.5628222222222222
cifar10,cdib,100.0,0,61,0.8083162897109986,1.7218872646331786,0.455,0.5606
cifar10,cdib,100.0,0,62,0.8079321911551736,1.7221215164184571,0.4532,0.5621111111111111
cifar10,cdib,100.0,0,63,0.8079412875695662,1.722369792175293,0.4556,0.5616666666666666
cifar10,cdib,100.0,0,64,0.8075389186338945,1.7225139589309693,0.4568,0.5624666666666667
cifar10,cdib,100.0,0,65,0.8078948797572743,1.7233625011444091,0.454,0.5637111111111112
cifar10,cdib,100.0,0,66,0.807408636006442,1.7236830333709716,0.455,0.5624666666666667
cifar10,cdib,100.0,0,67,0.8069890483596108,1.7233019302368164,0.454,0.5622666666666667
cifar10,cdib,100.0,0,68,0.8072110479875044,1.7237465328216552,0.4538,0.5622666666666667
cifar10,cdib,100.0,0,69,0.8066991913188587,1.72376006565094,0.4564,0.5635111111111111
cifar10,cdib,100.0,0,70,0.8070094133030284,1.7241142097473146,0.454,0.5631111111111111
cifar10,cdib,100.0,0,71,0.8068222871173512,1.7239278757095338,0.4536,0.5615111111111111
cifar10,cdib,100.0,0,72,0.8064161317131736,1.7244836311340332,0.4548,0.5624444444444444
cifar10,cdib,100.0,0,73,0.8063009639826688,1.7246358924865723,0.4556,0.5618666666666666
cifar10,cdib,100.0,0,74,0.8064362835190513,1.7245764707565308,0.454,0.5628
cifar10,cdib,100.0,0,75,0.8060590814503756,1.7252508239746094,0.455,0.5630888888888889
cifar10,cdib,100.0,0,76,0.8058924780065363,1.7251431671142579,0.454,0.5631555555555555
cifar10,cdib,100.0,0,77,0.806268085124276,1.7249500518798828,0.4544,0.5616
cifar10,cdib,100.0,0,78,0.8058421042182229,1.725043095779419,0.4552,0.5628222222222222
cifar10,cdib,100.0,0,79,0.8055728718584234,1.7255590240478516,0.4538,0.5617777777777778
cifar10,cdib,100.0,0,80,0.8057502302603288,1.7251626747131348,0.4568,0.5622444444444444
cifar10,cdib,100.0,0,81,0.8053270372217352,1.7253106842041015,0.4546,0.5617111111111112
cifar10,cdib,100.0,0,82,0.8056470426646146,1.725399133682251,0.4546,0.5621555555555555
cifar10,cdib,100.0,0,83,0.8054350053787231,1.7259078641891479,0.4548,0.5636888888888889
cifar10,cdib,100.0,0,84,0.8056089169328863,1.7258735069274902,0.4546,0.5633777777777778
cifar10,cdib,100.0,0,85,0.8056600009224631,1.7258830451965332,0.4556,0.563
cifar10,cdib,100.0,0,86,0.8053111412135038,1.7270333017349244,0.455,0.5635111111111111
cifar10,cdib,100.0,0,87,0.8052342573252591,1.7263924337387084,0.4546,0.5627333333333333
cifar10,cdib,100.0,0,88,0.8051980070460927,1.7260801528930665,0.4556,0.5614222222222223
cifar10,cdib,100.0,0,89,0.8053567314754833,1.726549383544922,0.4546,0.5627333333333333
cifar10,cdib,100.0,0,90,0.8046562631173567,1.7266077571868896,0.4552,0.5621555555555555
cifar10,cdib,100.0,0,91,0.8053782573786649,1.7263775775909425,0.4554,0.5634
cifar10,cdib,100.0,0,92,0.8047521324851297,1.7264860893249512,0.4546,0.5612
cifar10,cdib,100.0,0,93,0.8049186743909662,1.7265527906417846,0.456,0.5631777777777778
cifar10,cdib,100.0,0,94,0.8047316587361423,1.726513042640686,0.4562,0.5625777777777777
cifar10,cdib,100.0,0,95,0.8050626690517773,1.7269719299316406,0.4548,0.5624888888888889
cifar10,cdib,100.0,0,96,0.8048075854821639,1.7268282409667968,0.4534,0.5616444444444444
cifar10,cdib,100.0,0,97,0.8046708898284218,1.7264552242279052,0.4546,0.5632888888888888
cifar10,cdib,100.0,0,98,0.804897871650349,1.7271690467834473,0.4548,0.5628888888888889
cifar10,cdib,100.0,0,99,0.8044095215797424,1.7267957942962646,0.4562,0.5625333333333333
cifar10,cdib,100.0,1,0,1.575316607059132,2.129197273635864,0.2748,0.1794888888888889
cifar10,cdib,100.0,1,1,1.4294803170984443,1.9806657691955567,0.3458,0.35115555555555555
cifar10,cdib,100.0,1,2,1.3081544115760109,1.8804729312896729,0.3744,0.4255333333333333
cifar10,cdib,100.0,1,3,1.2248438340620562,1.8220448156356812,0.387,0.4573111111111111
cifar10,cdib,100.0,1,4,1.169983248242465,1.7843874759674072,0.4024,0.47024444444444446
cifar10,cdib,100.0,1,5,1.12729167173559,1.7525111339569093,0.4096,0.4787777777777778
cifar10,cdib,100.0,1,6,1.0922258554632014,1.7300068597793579,0.415,0.4872
cifar10,cdib,100.0,1,7,1.064623024480993,1.7132272039413452,0.4138,0.49084444444444447
cifar10,cdib,100.0,1,8,1.0419441351803866,1.6983241634368897,0.4178,0.49335555555555555
cifar10,cdib,100.0,1,9,1.0233279928207397,1.6864982471466063,0.4206,0.4967111111111111
cifar10,cdib,100.0,1,10,1.0067747045170177,1.6773907243728639,0.4292,0.5003111111111112
cifar10,cdib,100.0,1,11,0.992547769910639,1.6694857557296754,0.4244,0.5027555555555555
cifar10,cdib,100.0,1,12,0.9802856409593061,1.6632451345443726,0.4252,0.5047555555555555
cifar10,cdib,100.0,1,13,0.9698729250127619,1.6578337602615356,0.4278,0.5053777777777778
cifar10,cdib,100.0,1,14,0.9609256771867926,1.6538208902359008,0.4258,0.5082222222222222
cifar10,cdib,100.0,1,15,0.9526866541949185,1.649842586326599,0.4316,0.5087555555555555
cifar10,cdib,100.0,1,16,0.9455608740286393,1.6471531568527222,0.4278,0.5119555555555556
cifar10,cdib,100.0,1,17,0.9391791943203319,1.6460602855682374,0.4318,0.5117777777777778
cifar10,cdib,100.0,1,18,0.9337244730862704,1.643629983329773,0.4308,0.5119777777777778
cifar10,cdib,100.0,1,19,0.9283128574544733,1.641198617362976,0.4322,0.5138888888888888
cifar10,cdib,100.0,1,20,0.9238274023923007,1.6411827180862426,0.434,0.5140888888888889
cifar10,cdib,100.0,1,21,0.9204206951834939,1.6393268932342528,0.4298,0.5144666666666666
cifar10,cdib,100.0,1,22,0.9165010798887773,1.6387417964935302,0.4388,0.5148888888888888
cifar10,cdib,100.0,1,23,0.9133597990556197,1.6384114667892455,0.435,0.5152888888888889
cifar10,cdib,100.0,1,24,0.9105059614008123,1.6376145071029664,0.4354,0.5162444444444444
cifar10,cdib,100.0,1,25,0.9075895626414906,1.636892534828186,0.4372,0.5169777777777778
cifar10,cdib,100.0,1,26,0.9050431638544256,1.6369227499008179,0.436,0.5177555555555555
cifar10,cdib,100.0,1,27,0.902988243935325,1.6363658712387086,0.4366,0.5167111111111111
cifar10,cdib,100.0,1,28,0.9007680972879584,1.636694411087036,0.4362,0.5168222222222222
cifar10,cdib,100.0,1,29,0.8990812019174749,1.636306637954712,0.4372,0.5190444444444444
cifar10,cdib,100.0,1,30,0.8976491938677701,1.6357369836807252,0.438,0.5178222222222222
cifar10,cdib,100.0,1,31,0.8959446218837391,1.6354476026535034,0.4386,0.5202444444444444
cifar10,cdib,100.0,1,32,0.8943398521856828,1.6367697204589844,0.4372,0.5182
cifar10,cdib,100.0,1,33,0.892917296331579,1.6349464080810547,0.44,0.5204666666666666
cifar10,cdib,100.0,1,34,0.8919629148656671,1.6355588081359864,0.4378,0.5209333333333334
cifar10,cdib,100.0,1,35,0.8907996371009133,1.6361238842010497,0.4382,0.5203333333333333
cifar10,cdib,100.0,1,36,0.889553212894093,1.6354526889801024,0.4398,0.5199555555555555
cifar10,cdib,100.0,1,37,0.8887161706317555,1.6355460294723512,0.4388,0.5205333333333333
cifar10,cdib,100.0,1,38,0.8877028453306718,1.6364417142868042,0.4378,0.5204
cifar10,cdib,100.0,1,39,0.887271591238542,1.6362777225494385,0.4386,0.5186
cifar10,cdib,100.0,1,40,0.8861544952565974,1.635748957824707,0.4412,0.5201555555555556
cifar10,cdib,100.0,1,41,0.8856135677771135,1.635456730079651,0.4396,0.521
