experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,,epochs,train_z_norm_toagg,train_z_mean_norm_toagg,train_z_std_toagg,train_d_H_Q_xCz_toagg,train_h_delta_acc_toagg,train_d_DIQ_xz_toagg,train_H_Q_yCz_toagg,train_DIQ_yz_toagg,train_aux_loss_toagg,valid_z_norm_toagg,valid_z_mean_norm_toagg,valid_z_std_toagg,valid_H_Q_yCz_toagg,valid_DIQ_yz_toagg,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,valid_loglike_toagg,train_acc_toagg
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,40,1.7793252928690477,1.182561919093132,0.00955965201666748,11.458167319948023,0.09557454427083334,0.7797178910537199,0.006808005355362018,3.3151200224052775,-1.1280235038562254,1.730518142382304,1.1679594119389851,0.009471680658559004,4.221035003662109,-0.8991069793701172,-1.121217413330078,4.2320003517150875,0.4516,-2.933399162430299,0.9999777777777777
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,41,1.7394208833575249,1.169162129136649,0.009450705970679834,11.452989594502883,0.09568078243371204,0.784916756505316,0.006174841964490373,3.315753175453706,-1.127904774113135,1.6967297395070393,1.1571526924769084,0.009343793926139673,4.212484677632649,-0.8905566533406576,-1.1217317883385551,4.223052645874024,0.4524,-2.9271969842641687,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,42,1.7121385024352507,1.1606398929249158,0.009331707773857157,11.4564153064381,0.09482007575757573,0.7814947783269666,0.006134604934645308,3.3157934126528827,-1.128520172428001,1.681175986925761,1.1525201400121052,0.009220538350443045,4.228126684824626,-0.9061986605326334,-1.1223862517674763,4.234921381378173,0.4478,-2.935423767694504,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,43,1.6875922971151092,1.152426353232427,0.009215341409964656,11.457865460352464,0.09493112275094698,0.7800294458866119,0.006160816206829622,3.315767213702202,-1.1289106438105756,1.6500145594278972,1.141668478647868,0.009118456083039442,4.235875924428304,-0.9139479001363119,-1.1227547416263157,4.243354061889648,0.4496,-2.9412689211880205,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,44,1.6639095023274422,1.1446467204527422,0.009120225969871337,11.480387953194706,0.09325402462121218,0.7575053823265162,0.00597627483445897,3.3159517537463796,-1.131399728357792,1.6308359305063884,1.135736107826233,0.009041960972050825,4.236786683400472,-0.9148586591084799,-1.1254307337019178,4.242128745269776,0.4486,-2.9404197186870147,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,45,1.6591041413220493,1.1438925198533318,0.009089354637332937,11.502646484158255,0.09149909741950757,0.7352479706433687,0.005864174147559838,3.31606385382739,-1.133673626590859,1.6293312311172485,1.1358036200205486,0.009040100499987602,4.269003073374431,-0.9470750490824381,-1.1278228324890136,4.275550984954834,0.4458,-2.963586034941732,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,46,1.6457531587644056,1.1397033950144595,0.009048930401067164,11.50104330886494,0.09179842862215905,0.7368425601585344,0.005685092010852796,3.3162429346279665,-1.133646827529777,1.6113573710123699,1.1297741731007893,0.008962012206514677,4.268668969472249,-0.9467409451802572,-1.127969660144382,4.2741865737915035,0.4482,-2.962640317636685,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,47,1.6155190068212422,1.1288609220222994,0.008941635182550684,11.503049682487141,0.09166133996212117,0.7348450933667746,0.005719907386016778,3.3162081187421624,-1.1341498067433184,1.5784886678059895,1.1181268294652302,0.008859105097750822,4.2864251136779785,-0.9644970893859863,-1.128439337624444,4.286189784240722,0.4484,-2.9709604034646384,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,48,1.60029190372337,1.1238609315319494,0.008871325016529723,11.480047328905625,0.09347715435606054,0.7578337944366715,0.005553210934687575,3.316374805840579,-1.1320018382235006,1.5790090560913086,1.1188106934229534,0.008818303234875202,4.289825439453125,-0.9678974151611328,-1.126457657368978,4.292096035766601,0.445,-2.975054428692237,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,49,1.5878309736197644,1.1197602166370912,0.008822358271572739,11.49163249947808,0.09258226799242429,0.7462674257430163,0.005488819574979557,3.316439211368561,-1.1332849629900672,1.558195432027181,1.1115742127100627,0.008760094021757444,4.306623935699463,-0.9846959114074707,-1.1277986120012071,4.308183525085449,0.4436,-2.9862053042009955,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,50,1.5837956795638257,1.1185885938731106,0.008788771175948734,11.475121638991617,0.09377900094696968,0.7628127898682248,0.005369130609324202,3.3165588947859677,-1.1316742348400028,1.5617456436157227,1.1129131714502971,0.008744877142210802,4.312151114145915,-0.9902230898539225,-1.1263048238330418,4.317774291229248,0.4446,-2.9928531736956474,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,51,1.582410259002989,1.1181574978611686,0.008766349013471468,11.480079038576646,0.09349971886837118,0.7578188912435011,0.005319116076200523,3.3166089125654916,-1.1321838240731845,1.5626285076141357,1.1134466727574666,0.00872498688598474,4.3252081871032715,-1.0032801628112793,-1.1268675032509698,4.328211174011231,0.445,-3.00008737476204,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,52,1.5750224393877117,1.115590367804874,0.008742827546401795,11.487178629094904,0.09235026041666666,0.7507258785719221,0.005223531604067169,3.3167044899680396,-1.1329676617275586,1.5428350766499836,1.1060443719228108,0.008691739601393541,4.3436347643534345,-1.0217067400614421,-1.1277565676795112,4.344872653198242,0.4478,-3.0116362762162385,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,53,1.5549600523981182,1.1084516495466232,0.008702536415181716,11.482768725265156,0.09312211470170452,0.7551142525943842,0.005120991382599724,3.316807038404725,-1.132727293128317,1.5267930428187053,1.1008474032084148,0.008658952390154203,4.339854876200358,-1.017926851908366,-1.1276181348164875,4.343457842254638,0.4468,-3.0106556329666927,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,54,1.5434016984972088,1.1052295863628387,0.008683619285214016,11.482500997456638,0.09303141276041674,0.7553842267529531,0.00497269514942838,3.316955338824879,-1.1328161054036834,1.5221378405888875,1.09988534450531,0.008653742571671804,4.341771920522054,-1.0198438962300618,-1.1278558302349515,4.344906009674072,0.446,-3.0116592675797698,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,55,1.5372623679312793,1.1032221059907565,0.008677666816352443,11.484076928008687,0.09322125059185607,0.7538184513422576,0.004878233374752613,3.3170497972856867,-1.1330350908366116,1.503769834836324,1.0929248332977295,0.008627434571584066,4.343474388122559,-1.0215463638305664,-1.128162094095018,4.345936455535889,0.4464,-3.012373688104011,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,56,1.5241268094290386,1.0983841453086247,0.008650941737207839,11.4787326075814,0.09264241536458338,0.7591743777421388,0.004812561520586975,3.317115457220511,-1.132632021199573,1.5018250147501628,1.09236474831899,0.008608678976694742,4.362416585286458,-1.040488560994466,-1.127829690276252,4.363410125732422,0.4488,-3.024485491554378,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,57,1.5183395072817802,1.096380858936093,0.008624773430214687,11.4706034172665,0.0933731356534091,0.7672857520255175,0.00479559076748873,3.317132432352413,-1.1318769739432768,1.4945536851882935,1.0896415710449219,0.008584199783702692,4.3675642013549805,-1.0456361770629883,-1.1270834987640381,4.369348210144043,0.4494,-3.028601413265904,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,58,1.5166370828043332,1.0958227013999766,0.008612328754018315,11.472791980613362,0.09292628432765149,0.7650982320986011,0.004809001759647138,3.3171190226619895,-1.132112854583697,1.4952996174494426,1.0899606545766194,0.00857885212947925,4.376771608988444,-1.054843584696452,-1.1273052148395115,4.376743388366699,0.4482,-3.0337273496328128,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,59,1.5122424695979466,1.0944045680490406,0.008600124094465917,11.456876342946833,0.09362940932765147,0.781018231402744,0.004728884123985402,3.3171991394324736,-1.1305652369152417,1.4901548226674397,1.0884792009989421,0.008564768359065056,4.380280176798503,-1.0583521525065105,-1.125854600630866,4.380119617462158,0.4486,-3.036067461736278,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,60,1.5056630318815059,1.0922446013851599,0.008590329999358139,11.473502137444235,0.09187803326231059,0.7643970234150236,0.004670043830463494,3.317257981408726,-1.1322936077009549,1.483277678489685,1.0860845645268757,0.00855536200106144,4.395277182261149,-1.073349157969157,-1.127628169907464,4.394483513641357,0.4486,-3.0460238909372532,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,61,1.5046924210407517,1.0921420522711494,0.008576429274398834,11.447389044544913,0.09406619910037885,0.7905039137059992,0.004639785570113666,3.317288241603158,-1.1296920065175404,1.4867593050003052,1.0875835418701172,0.00854499265551567,4.389974435170491,-1.0680464108784993,-1.1250490666283501,4.391462745666504,0.447,-3.0439300417747925,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,62,1.510238074443557,1.0946165756745772,0.008572368697390299,11.458966726606542,0.0931697591145833,0.7789283679290251,0.004616781917072579,3.317311246286739,-1.1307943212715061,1.4913186232248943,1.0895506938298543,0.00853606779128313,4.410323619842529,-1.088395595550537,-1.1261894984139336,4.4127903785705564,0.4474,-3.0587131995033494,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,63,1.5110170563513583,1.0948949828743935,0.008558130743701688,11.447893711653622,0.09510194720643944,0.7900033505125479,0.004535750553424639,3.317392272028056,-1.1296792206439106,1.4933689037958782,1.0903313557306926,0.008531599616010984,4.415399551391602,-1.0934715270996094,-1.125142896800571,4.417964064025879,0.4452,-3.062299468201123,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,64,1.5108725110238248,1.0950465134598992,0.008559926296584308,11.44547494433143,0.09467403527462125,0.792413555085659,0.004508214153412899,3.31741980666464,-1.1294387897307223,1.493358850479126,1.0906829039255779,0.008539987107117971,4.426022847493489,-1.1040948232014973,-1.1249274667104086,4.42758512802124,0.4462,-3.0689681420414434,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,65,1.5118330662900752,1.09551432186907,0.008569815376011486,11.450042627074502,0.09389862985321966,0.7878578853878108,0.004427751813306135,3.317500281062993,-1.1298859552903608,1.4914535681406658,1.0898338158925374,0.00853641734768947,4.434074719746907,-1.1121466954549153,-1.1254660978953044,4.4389505958557125,0.447,-3.076846122471218,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,66,1.5087388909675858,1.0944382087750868,0.008562653515995904,11.42035002600063,0.09625599254261363,0.8175576027821411,0.004372488153008321,3.3175555345687,-1.1269476352767511,1.484944224357605,1.0875234603881836,0.008528070834775766,4.430461088816325,-1.1085330645243328,-1.1225750382317436,4.435207317352295,0.4458,-3.074251354894515,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,67,1.501482259820808,1.0919492041522807,0.008545918077950111,11.417018581520427,0.0966594164299242,0.8208668086339127,0.004361384745359167,3.317566641352393,-1.1266870579936288,1.4806490341822307,1.086180607477824,0.008512749957541624,4.440181255340576,-1.118253231048584,-1.1223233070373535,4.4455769218444825,0.447,-3.0814392298610795,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,68,1.4982414530082182,1.090909449214285,0.008535971536978403,11.406817176125266,0.09697687322443181,0.8310787677764893,0.004308297034268352,3.317619723352519,-1.125699331137267,1.4783461491266887,1.085395057996114,0.008506537415087223,4.44720458984375,-1.1252765655517578,-1.1213858580907186,4.449643091583252,0.4458,-3.0842575520451554,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,69,1.501468693668192,1.0922266190702266,0.008540029854471371,11.398488581180573,0.09745161576704549,0.8393981521102515,0.004298968370263042,3.3176290704445406,-1.124834193424745,1.4852653741836548,1.0883179903030396,0.008518748295803865,4.449624697367351,-1.1276966730753581,-1.1205383118311565,4.45414443359375,0.4488,-3.087377618492335,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,70,1.5015949186953632,1.0929393016479232,0.008541507498276505,11.379567899487235,0.09914240056818178,0.8583301729099317,0.0043325838579965584,3.317595434459773,-1.1229408688165925,1.4798885981241863,1.0871373414993286,0.008512608396510283,4.447546482086182,-1.1256184577941895,-1.11861026479933,4.4508665145874025,0.4486,-3.0851054592525657,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,71,1.5006469935178757,1.09301173416051,0.008541486109606922,11.357274543155324,0.10054857658617421,0.8806045458398082,0.0043124195892067455,3.3176156025041235,-1.1207210076126186,1.4860740900039673,1.0895054737726848,0.008521212575336298,4.459189414978027,-1.1372613906860352,-1.116407856135898,4.462728084564209,0.4456,-3.093327475278379,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,72,1.511160316115076,1.0970510589805516,0.008557231451215392,11.353512167930603,0.10092225970643942,0.8843980011614886,0.0043018396364376795,3.31762618097392,-1.1202396350828083,1.4950863122940063,1.092985987663269,0.008535178067783514,4.45717716217041,-1.135249137878418,-1.115937903298272,4.460813803863525,0.4472,-3.0920005725472155,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,73,1.5178598273884167,1.0996196750890126,0.00856801292816685,11.341894848780198,0.10226740056818186,0.8959855427118865,0.00433131938916631,3.3175967037677765,-1.119010905650529,1.503204385439555,1.0959776639938354,0.008548717635373274,4.4666493733723955,-1.1447213490804036,-1.1146933316336738,4.469970351409912,0.4466,-3.098347494531022,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,74,1.5247271636670285,1.1019955636425451,0.00857464224100113,11.313556784933263,0.10354344223484845,0.9243472621522166,0.00435140029003378,3.317576627839695,-1.1161084290255199,1.5053993463516235,1.0966415405273438,0.008546641717354456,4.470898946126302,-1.1489709218343098,-1.111758454216851,4.474972716522217,0.444,-3.1018146828594197,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,75,1.5268831869417971,1.102838508784771,0.008572530318898234,11.335676404562863,0.10122196081912879,0.9022383114153688,0.004354411591934463,3.317573611031879,-1.1182988306338137,1.510053038597107,1.0985034306844075,0.008548207270602385,4.479535261789958,-1.1576072374979656,-1.1139609894222684,4.484721601104736,0.444,-3.1085722008687755,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,76,1.5313758877190677,1.1046093634583734,0.008578840918330983,11.298087098381735,0.10447147253787877,0.9398177747022022,0.0043193045037862084,3.317608726295558,-1.1144949746402828,1.5145281155904133,1.1003128290176392,0.00855565071105957,4.481143951416016,-1.1592159271240234,-1.1101801355361938,4.4852634712219235,0.4462,-3.1089477305029125,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,77,1.5375753431157633,1.1070263968272642,0.008588600205257535,11.303395341743123,0.10370487097537885,0.9344840571284294,0.004357182078158737,3.31757084347985,-1.1149638058109717,1.5218098560969036,1.1029107570648193,0.008569449496765932,4.483720620473226,-1.1617925961812336,-1.1106153266906738,4.491088457489013,0.4454,-3.1129854361171767,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,78,1.5417247597466817,1.1085835776545785,0.008601498409089718,11.294937475161118,0.10416733250473488,0.9429610798304732,0.004306719909602014,3.3176213028756054,-1.1140765283595433,1.5257209539413452,1.1043930053710938,0.008579831880827745,4.488777955373128,-1.166849931081136,-1.1097702260123359,4.49760326385498,0.4454,-3.117500973822266,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,79,1.5455468622120945,1.1102397976951166,0.008609061325180599,11.274706033143131,0.10594282670454548,0.9631940492174842,0.004276736877562309,3.3176512962037865,-1.1120151620019565,1.5291056632995605,1.1060052315394084,0.008589395942787329,4.496413866678874,-1.1744858423868816,-1.1077487334357368,4.505951564025879,0.4442,-3.12328779440238,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,80,1.5496919514103369,1.111965105614879,0.008620178776750849,11.24630958925594,0.10885276100852265,0.9915644797411832,0.004299388273714364,3.317628628828309,-1.1091340631246567,1.5334858894348145,1.1078251997629802,0.008598752319812775,4.508454004923503,-1.1865259806315105,-1.1048404771592881,4.518341587066651,0.4448,-3.131875662273638,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,81,1.5539280785755678,1.1136434450745583,0.008628849490461025,11.250778192823583,0.10715783321496217,0.9871061193672094,0.004300089079399847,3.317627942020243,-1.1095385592092166,1.5394514401753743,1.1100931564966838,0.008609794080257416,4.507471402486165,-1.185543378194173,-1.1052431349012586,4.518202366638183,0.4424,-3.1317791410170335,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,82,1.564089323309335,1.1175243380394848,0.008648425107821822,11.242057469758121,0.10811893347537885,0.995847711847587,0.004323360549857502,3.317604660987854,-1.1085648753426292,1.5512811342875164,1.114689032236735,0.008634963693718115,4.51636282602946,-1.1944348017374675,-1.1042393102433947,4.526164873504639,0.4448,-3.1372984945478297,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,83,1.572745494544506,1.1208545010198245,0.008667764719575644,11.23171662200581,0.10755467270359848,1.006204961037094,0.004343783048997549,3.3175842314958572,-1.1074442233551631,1.5585494836171467,1.1173876921335857,0.008648206169406572,4.520463307698567,-1.1985352834065754,-1.1031138123618232,4.531683586883545,0.4444,-3.1411237985859097,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,84,1.5815168063748966,1.1240466311573982,0.008680880143815144,11.198453599756414,0.11090332031250005,1.0394372449002482,0.004315082548683594,3.3176129392602225,-1.1040302101861348,1.566655158996582,1.120351791381836,0.00866228062659502,4.522451082865397,-1.200523058573405,-1.099734969859653,4.534014446258545,0.4464,-3.142739303872005,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,85,1.5892615094780922,1.1269679306582971,0.008697806270158088,11.1631181511012,0.11360299775094695,1.0747889513996514,0.004333593059775673,3.317594430663369,-1.1004192253405398,1.5738978385925293,1.1231131951014202,0.00867984164506197,4.530899365743001,-1.208971341451009,-1.0961054026709662,4.544685794067383,0.4478,-3.1501363471861827,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,86,1.5977190658450127,1.1301643022082069,0.008719520272941074,11.14932668209076,0.11390965317234852,1.0885767001997342,0.0043381402396004305,3.3175898898731577,-1.0989555005322804,1.583633542060852,1.1268868048985798,0.008703009535868963,4.533878485361735,-1.211950461069743,-1.094620602883233,4.547245059204101,0.4468,-3.1519101149807702,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,87,1.6064468175172806,1.1335424719886347,0.008739272857465867,11.154103002764963,0.11377552379261367,1.0838042131879113,0.004341635243194601,3.3175863894549282,-1.0993458540602163,1.5920143922170003,1.130126953125,0.008723802243669828,4.540833632151286,-1.2189056078592937,-1.0950036820093791,4.5544223342895505,0.446,-3.156884990977095,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,88,1.6137112467126413,1.1363026222044772,0.00875798322323879,11.144510485909201,0.11497980291193179,1.0933775942433963,0.004373652499370192,3.3175543790513817,-1.0983139621940525,1.5977367957433064,1.1321990489959717,0.008739431699117025,4.53834327061971,-1.216415246327718,-1.0939511342790391,4.553560222625732,0.4464,-3.156287404827872,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,89,1.6199534664099866,1.1385748128999362,0.008775072812568396,11.143218089233745,0.11414550781250003,1.0946679078042507,0.004367664083309302,3.3175603584809736,-1.098122301426801,1.6032475233078003,1.134333848953247,0.008753631574412188,4.545103549957275,-1.2231755256652832,-1.0937640380011664,4.55952890625,0.4464,-3.160424593186548,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,90,1.6256518445231698,1.1408143842762166,0.008787438829048451,11.114430936900051,0.11543264678030311,1.1234607970850035,0.004369191834650172,3.3175588358532297,-1.0951865999536081,1.6118392944335938,1.137466311454773,0.00877113143603007,4.546173731486003,-1.2242457071940105,-1.0908227760738796,4.56074073638916,0.445,-3.161264636422947,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,91,1.635232080112804,1.14428221705285,0.008807991340290755,11.082573354244232,0.11786376953124994,1.1553338518874212,0.004390814364094033,3.3175372020764784,-1.0919050425291061,1.6194206873575847,1.1403724352518718,0.008790267010529837,4.5467274983723955,-1.2247994740804036,-1.0875137900458443,4.56181342086792,0.4452,-3.162008143496767,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,92,1.6416322683746165,1.1466737491163341,0.00882328097941354,11.073198995806955,0.11760579427083329,1.1647026349197735,0.004400267349079844,3.3175277479670267,-1.090903602540493,1.6275743246078491,1.1433265606562297,0.008803760322431723,4.545934995015462,-1.22400697072347,-1.0864957326041327,4.561794548034668,0.4442,-3.1619949542407024,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,93,1.6505013656887142,1.1499293758110567,0.008840533396737143,11.02794326435436,0.12226851029829543,1.209954565560276,0.004424714054700665,3.3175033087080177,-1.0862893299622969,1.6354873975118,1.1462331215540569,0.00882246003796657,4.547934055328369,-1.226006031036377,-1.0818632093217637,4.563756005096436,0.4436,-3.1633546573034015,1.0
QminimalityTasks,cifar10mnist,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,transformer,94,1.6578935892744497,1.1527432230385868,0.008858367070471022,11.00605635209517,0.12316058534564395,1.2318491739305584,0.004464542526296678,3.3174634860320524,-1.0840267247774384,1.6425795952479045,1.1490108966827393,0.008840144922335943,4.550131479899089,-1.2282034556070964,-1.079574209022522,4.5669766090393065,0.4452,-3.165586969074363,1.0
