experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,,epochs,run_count,test_I_xz_mean,test_I_xz_std,train_I_xz_mean,train_I_xz_std,train_DIQ_yz_mean,train_DIQ_yz_std,test_DIQ_yz_mean,test_DIQ_yz_std,train_DIQ_xz_mean,train_DIQ_xz_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_zCx_mean,train_H_zCx_std,test_H_zCx_mean,test_H_zCx_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,test_H_Q_yCz_mean,test_H_Q_yCz_std,train_DIQ_xzCy_mean,train_DIQ_xzCy_std,train_acc_mean,train_acc_std,test_acc_mean,test_acc_std,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,train_loglike_mean,train_loglike_std,test_loglike_mean,test_loglike_std,train_H_Q_xCz_mean,train_H_Q_xCz_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_H_Q_xCzy_mean,train_H_Q_xCzy_std,train_h_acc_mean,train_h_acc_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_z_norm_mean,train_z_norm_std,test_z_norm_mean,test_z_norm_std
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,transformer,best,3,1103.501860221354,60.94303779755527,71.9280791509719,0.33652823581685243,1.7694541272662934,0.031122063223730193,-0.32492406056722006,0.008485158508837954,,,,,2060.5543212890625,0.7801710110615039,2057.36292109375,21.819021963928574,1.5524738970256984,0.031122063223730383,3.646852084859212,0.0084851585088379,,,0.9666666666666667,0.025166114784235843,0.1361,0.008928605714219873,,,,,-1.0686572140455246,0.027290845187459944,-2.52780528105845,0.0058814642434939085,,,,,,,,,,,1.0488319851103283,0.0018979926376839797,2.4419252457300815,0.11204798255453341
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,transformer,best,3,,,,,3.3188891957203546,0.0003289508797010362,-0.8639848145940942,0.030727583874519907,,,6.375320057074229,0.4638484282113475,,,,,0.0030388302572343187,0.0003289422747768457,4.185912838886086,0.030727583874519737,,,1.0,0.0,0.30683333333333335,0.00785260041854503,,,,,-0.0020910182745384038,0.00022346959359251323,-2.9009192254513754,0.02164363790452695,,,0.26853580324541326,0.46384840090665824,,,,,0.8842230902777777,0.02716165287528865,3.6376604239145913,0.2819174414492614,3.5896571614363957,0.21439213089496892
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,-0.1,default,transformer,best,3,,,,,3.318761674066385,0.0004196855281234873,-0.8036667670939549,0.027816075285221956,,,6.643248096108437,0.0002639129981639621,,,,,0.00316635618461684,0.00041968513516887576,4.125594791385947,0.027816075285221547,,,1.0,0.0,0.30706666666666665,0.008607167555783576,,,,,-0.002180689364895822,0.00028743468774071663,-2.8591721267039936,0.019549560548999187,,,0.0006077814565893883,0.00026393231284655837,,,,,0.9002278645833334,0.0007458619295176308,3.173850213487943,0.24990461855963308,3.1251156601789023,0.18844236264339584
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,transformer,best,3,,,,,3.3106048926711082,0.00044946001651939636,-0.47329597402050605,0.025021357563421685,,,5.883579591910045,0.3210159392317183,,,,,0.011323133260399723,0.0004494661677827805,3.795223998312498,0.025021357563421602,,,1.0,0.0,0.2987666666666666,0.006185736280616335,,,,,-0.00781572955057709,0.000314414540160472,-2.63024477640216,0.017376576530916427,,,0.7602762212045491,0.32101595497777546,,,,,0.8175455729166666,0.038488967195430775,4.255030632019043,0.15055916188992263,4.28893370521716,0.2238653347337388
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,transformer,best,3,,,,,3.2531749829649925,0.006589945062256197,-0.04070216322097534,0.038163212897193724,,,3.4553668573498726,0.2843982049070779,,,,,0.06875303170333306,0.0065899401041767175,3.3626301875129676,0.03816321289719368,,,1.0,0.0,0.28259999999999996,0.005026927491022699,,,,,-0.047700259045722004,0.004361581636710084,-2.3306911430844357,0.026400146590835494,,,3.1884890298048654,0.284398216987707,,,,,0.5181206597222222,0.028890012164978687,1.867081383864085,0.018724157148760603,1.9042471752633938,0.019323139155381554
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,transformer,best,3,,,,,2.8279480089743934,0.02099742997722678,0.21905217358606435,0.025755561820263725,,,1.3551028029372294,0.1612877833663195,,,,,0.49398000445216894,0.020997436751800727,3.1028758507059275,0.0257555618202639,,,1.0,0.0,0.26306666666666667,0.0035444792753426164,,,,,-0.34117503516748543,0.013581723966764145,-2.1509060296027145,0.01775388487891073,,,5.288753027717273,0.16128776114670187,,,,,0.25092230902777773,0.022845865948225703,0.715635118385156,0.013897259354690668,0.7372832212585231,0.005165474572823763
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,transformer,best,3,,,,,0.37732594460248947,0.0369439287528711,0.11340577889301272,0.0013990165161142146,,,0.1615847596161378,0.01396637831387365,,,,,2.9446020796895027,0.03694392875287131,3.2085222453989792,0.0013990165161141966,,,0.4216666666666667,0.0300055550412475,0.18796666666666664,0.001357694123627756,,,,,-2.0419059901237486,0.024993514574330477,-2.2239754260679088,0.0009539852151163402,,,6.482271164655685,0.013966360571779671,,,,,0.04367404513888889,0.0041474641609410496,0.18396068535124263,0.008503647280576395,0.19236539270931155,0.010171929942363298
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,transformer,best,3,9067.485802923655,65.30480380825288,9087.957336425781,53.17520607304073,3.319355972111225,0.00012062504551668483,-0.7929161102753985,0.07319799484954104,,,,,-5386.205052693685,121.34089414206491,-5388.054690100006,124.13491509611494,0.0025720488956721965,0.0001206121896852412,4.114844134567391,0.07319799484954086,,,1.0,0.0,0.30696666666666667,0.008032641740631364,,,,,-0.0017751909934369794,8.112730318138851e-05,-2.852034165127541,0.05055514285958164,,,,,,,,,,,3.173511005938053,0.17108599883876574,3.1433426747306847,0.10997138670911911
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,-0.1,default,transformer,best,3,2655.9314947646267,9.758672038328536,2667.0890757242837,5.5204466410324375,3.3178717344999313,0.00013362420926528196,-0.5118142057912419,0.05818489799090249,,,,,320.6108160217603,40.70721365291378,331.36017656046994,7.358932896073396,0.00405628211350025,0.00013360914791950174,3.833742230083234,0.058184897990903206,,,1.0,0.0,0.30516666666666664,0.00791033079797129,,,,,-0.0027939211523278114,8.021680479245791e-05,-2.6572331675326497,0.04035444451965333,,,,,,,,,,,2.206521037966013,0.04772163082162459,2.2062648372274363,0.0058372285478913676
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,transformer,best,3,1285.2976228919144,7.506382260804975,1156.8991038004558,9.621554014243605,3.3136034508546195,0.0004569986985847178,-0.21394619926477013,0.02353011620193659,,,,,1387.0599416097004,5.549015231903292,1395.692087906745,17.918466956125894,0.008324554699356668,0.00045700331626361923,3.5358742235567626,0.023530116201936447,,,1.0,0.0,0.30433333333333334,0.005257692776621085,,,,,-0.00577529613910815,0.0003140495707033539,-2.451102589229707,0.01622164469335095,,,,,,,,,,,1.606155703465144,0.02110687613152962,1.7917761556383647,0.01648582482544058
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,transformer,best,3,789.8491638638594,9.15036183940624,362.1319929758708,5.7044418457783905,3.288580395281315,0.0017691069681188827,0.07230691305491617,0.02542670492746884,,,,,1895.76109568278,6.570021350024374,1943.655798898845,26.817633920428964,0.033347639973120145,0.0017691039770467874,3.249621111237076,0.025426704927468725,,,1.0,0.0,0.2904333333333333,0.0026083200212652907,,,,,-0.023156459567098258,0.0011649910360020843,-2.2526740235486145,0.017613679448143054,,,,,,,,,,,1.2191722840070724,0.0018862841066026293,1.8630788935639988,0.04846132582529731
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,transformer,best,3,627.5417862019727,12.807686721564805,97.86304036776225,1.1515709028744372,3.156265171865623,0.004873633541183585,0.19778024655180615,0.02317918329249826,,,,,2044.4886627197266,1.673827970689442,2139.4017587485027,21.470172541974584,0.16566284792497754,0.004873636760724807,3.124147777740186,0.023179183292498334,,,1.0,0.0,0.2766,0.006963476143421495,,,,,-0.1149790775887668,0.00319784415980129,-2.165687876394019,0.015975814895353158,,,,,,,,,,,1.0624602946142356,0.000983050709406494,1.9083629333680936,0.04640833850770274
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,transformer,best,3,585.1172886890091,12.89797857620871,30.77699621518453,0.6456558414439572,0.8850858608881632,0.07476972847727625,0.08727671417057577,0.012763946854020458,,,,,2079.6804707845054,0.6444865274592291,2197.245290217943,19.536963287857475,2.436842163403829,0.07476972847727656,3.234651310121416,0.012763946854020273,,,0.6846666666666666,0.052443620520834865,0.1945,0.005881326381013061,,,,,-1.6879511976242065,0.05078058015835363,-2.242190212091803,0.008848299046593618,,,,,,,,,,,1.0192470972736676,6.719338406611241e-05,1.929054004569658,0.04389728618910969
