datasize,model,beta,epochs,train_z_norm_mean,train_z_norm_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,valid_z_norm_mean,valid_z_norm_std,valid_h_delta_acc_mean,valid_h_delta_acc_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std,train_aux_loss_mean,train_aux_loss_std,valid_aux_loss_mean,valid_aux_loss_std,valid_d_H_Q_xCz_mean,valid_d_H_Q_xCz_std,valid_d_DIQ_xz_mean,valid_d_DIQ_xz_std,train_H_zCx_mean,train_H_zCx_std,train_I_xz_mean,train_I_xz_std,valid_H_zCx_mean,valid_H_zCx_std,valid_I_xz_mean,valid_I_xz_std,run_count
mini,cdib,1.0,81,0.848077226252783,0.009612573026078519,9.117196376402197e-05,3.313405141411515e-06,0.9017857142857143,0.008928571428571438,3.3218373798188705,3.2594946954563972e-06,0.00792538844758556,0.0009534987910402154,3.3140026160648897,0.0009535325812338142,0.8608228454447655,0.033325415347777075,0.01273148148148148,0.01565711719730172,3.809953370160315,0.11398152716295265,-0.48802534586832297,0.1139815271629525,0.09263825396696727,0.004509481025979203,3.7464912193298345,0.11384345097144445,0.18626666666666666,0.010681448091590079,-2.639966142165987,0.07895936068421829,1.0,0.0,0.08471655136062985,0.0009604552901237392,-0.062075459792083315,7.331576469541143e-05,,,,,,,,,,,,,3
mini,cdib,1.0,82,0.8497215339115688,0.026264690873376205,8.866251785851394e-05,3.9520199579428085e-06,0.8958333333333334,0.0051549131177644975,3.3218398548307877,3.933476483431528e-06,0.007989081310197,0.0010874914308348748,3.3139389469510037,0.0010874934696036853,0.8597910161724233,0.033344342178682845,0.013888888888888886,0.018373272993504098,3.8098382769555204,0.11376966968880659,-0.4879102526635281,0.11376966968880653,0.09251672635475794,0.004549546864778295,3.7463564605712887,0.1136586220451544,0.18686666666666665,0.009992663975804113,-2.6398742387609246,0.07883125987025931,1.0,0.0,0.08488349297216961,0.002628092707776097,-0.06207761850854713,7.334956279319714e-05,,,,,,,,,,,,,3
mini,cdib,1.0,83,0.8574100307055882,0.03325761143688531,8.250390220339232e-05,4.152705183456475e-06,0.8958333333333331,0.005154913117764634,3.3218460423605785,4.148170070732815e-06,0.007854457833759841,0.0009295104432607495,3.314073551268805,0.0009295209165691168,0.8588080206237282,0.03334512089638888,0.01273148148148148,0.017818060553635016,3.809585621816536,0.11360686807424449,-0.4876575975245434,0.11360686807424458,0.09241633653640748,0.0045218863048402625,3.7461072288513186,0.11348826915728548,0.18646666666666667,0.011038719732529356,-2.6397026820908454,0.0787132690372779,1.0,0.0,0.08565850165628253,0.003327907878079037,-0.06207934837625684,7.344035042501389e-05,,,,,,,,,,,,,3
mini,cdib,1.0,84,0.8579716483751932,0.06196735454178648,8.03889230328856e-05,3.6282878891176966e-06,0.9077380952380953,0.005154913117764577,3.321848108654931,3.639354789664154e-06,0.0077769345869975436,0.0006937950434581207,3.3141510940733405,0.0006938034043210195,0.8578535068276336,0.03334636805894456,0.01273148148148148,0.01565711719730172,3.8092991960442233,0.11381449492854631,-0.48737117175223094,0.11381449492854613,0.09229258775711059,0.004528797587910593,3.745832411956787,0.11369851703512182,0.18686666666666665,0.0106851922459698,-2.6395134636952076,0.07885888023348069,1.0,0.0,0.08571677654981613,0.00619957352334259,-0.06208117472858856,7.3301646177665e-05,,,,,,,,,,,,,3
mini,cdib,1.0,85,0.8443693291573297,0.0310197014269175,7.80883135684278e-05,3.556297431299247e-06,0.9017857142857143,0.008928571428571508,3.3218504814874557,3.5424372149515825e-06,0.008006412646777573,0.0010824695402773799,3.313921633220854,0.0010824670937006394,0.8569168140586064,0.03332900630616247,0.01273148148148148,0.01565711719730172,3.8093127579734727,0.11368987567830918,-0.4873847336814807,0.11368987567830918,0.0921794855594635,0.0045131427651049,3.7458336573282875,0.11355111517435226,0.18646666666666667,0.011207735423953097,-2.6395155110505875,0.07875671084260887,1.0,0.0,0.08435884614785512,0.0031031999979229015,-0.06208288428374626,7.330455635785506e-05,,,,,,,,,,,,,3
mini,cdib,1.0,86,0.8514869496935891,0.0642344509503034,7.489093920975436e-05,4.075202244471818e-06,0.9017857142857144,1.1102230246251565e-16,3.321853626342047,4.1098664917022e-06,0.007878443159695181,0.000735188985753065,3.314049561818441,0.00073521295460371,0.856050550810699,0.033317177428782915,0.01273148148148148,0.01565711719730172,3.8091057629123157,0.11335382482388906,-0.4871777386203233,0.11335382482388912,0.09207531521717709,0.0044987695539847605,3.745622929128011,0.11323551579928905,0.18646666666666667,0.010692676621563639,-2.639370641412167,0.07853784603487876,1.0,0.0,0.08507380492630458,0.006427157013733419,-0.062084615420990474,7.316852414970933e-05,,,,,,,,,,,,,3
mini,cdib,1.0,87,0.840255408059983,0.03245337497632292,7.244018550928948e-05,1.5384026150007268e-06,0.9047619047619048,0.0051549131177645695,3.3218561354137606,1.4745702573158622e-06,0.007830052636563778,0.0007001700805283498,3.314097972143264,0.0007001720150634109,0.8552162169902342,0.03326046110141192,0.013888888888888888,0.017361111111111112,3.8090425901138745,0.11315235563207963,-0.4871145658218823,0.11315235563207957,0.09199122240146002,0.0045324058823147184,3.7455606547037763,0.11303939583892282,0.18653333333333333,0.010450518328453052,-2.6393285846897245,0.0784018384915742,1.0,0.0,0.08395310242970784,0.0032449892987858726,-0.062086209702415594,7.312739807329459e-05,,,,,,,,,,,,,3
mini,cdib,1.0,88,0.8481786449750265,0.04470675567325136,6.893569852330811e-05,3.580914019496657e-06,0.8988095238095237,0.01030982623552905,3.321859643572853,3.6229016129789105e-06,0.007636727787376869,0.0008604471771980246,3.314291284197853,0.0008604624704763285,0.854424483605975,0.033253456906487185,0.012731481481481483,0.01747646860016377,3.8086891019433193,0.11309057456873403,-0.4867610776513276,0.11309057456873421,0.09187181065479914,0.004485953727276216,3.745189326477051,0.11297074528032768,0.1854,0.010738715006927045,-2.6390721517141285,0.07835412949289806,1.0,0.0,0.08474892945516677,0.004471794302441788,-0.06208756962777199,7.298786947694428e-05,,,,,,,,,,,,,3
mini,cdib,1.0,89,0.829608216172173,0.046596282789085286,6.827301902896059e-05,1.2155709142107287e-06,0.8958333333333334,0.005154913117764578,3.321860290708996,1.2488076170694275e-06,0.0077821677107186545,0.0005746886515120425,3.314145837511335,0.0005746498377499147,0.8536538949535805,0.033228013076293215,0.01388888888888889,0.015911721163041112,3.808726869579067,0.11312996069983555,-0.4867988452870751,0.11312996069983546,0.09178373267253241,0.00448797278525621,3.7452391779581706,0.11301963890796213,0.18600000000000003,0.0104,-2.6391076642727636,0.0783880228071583,1.0,0.0,0.0828925504216126,0.004660842928022412,-0.062088956975073606,7.297743479712088e-05,,,,,,,,,,,,,3
mini,cdib,1.0,90,0.8525258189155941,0.04035962873616389,6.380420018103905e-05,3.5702605067471525e-06,0.8988095238095237,0.005154913117764609,3.321864707129342,3.5603486357455334e-06,0.007683683120246445,0.0006867009918378605,3.314244338444301,0.0006866813938379873,0.8529227930770769,0.033213463181866285,0.015046296296296299,0.014456013885181477,3.8086404328148205,0.1130301919194988,-0.4867124085228283,0.11303019191949899,0.09167855391899744,0.00449547495618616,3.7451576197306315,0.1129066767765827,0.18633333333333335,0.0103466580755978,-2.6390521107466114,0.07830961853039557,1.0,0.0,0.08518877909297036,0.00403773068201607,-0.062090372506041124,7.285114229333368e-05,,,,,,,,,,,,,3
mini,cdib,1.0,91,0.8341667056083679,0.04704709975514519,6.34145094192631e-05,2.517980058388468e-06,0.9017857142857143,0.008928571428571508,3.3218651726132347,2.546601013132859e-06,0.007860331796109676,0.0007992109562210617,3.3140677043369835,0.0007992167359685917,0.8522148792482159,0.033202855894616384,0.01388888888888889,0.012519275262027741,3.808390451823307,0.112610929931593,-0.4864624275313145,0.11261092993159307,0.09163061459859212,0.0045240087352892136,3.744889715576172,0.11249474871494718,0.18639999999999998,0.01131194059390342,-2.6388673745873383,0.07802402808397788,1.0,0.0,0.08335325725021818,0.00470692260877698,-0.06209175426739092,7.274430349236752e-05,,,,,,,,,,,,,3
mini,cdib,1.0,92,0.8512154987880162,0.05518160970262254,6.0156392594633084e-05,3.6331361539342157e-06,0.8988095238095238,0.005154913117764577,3.3218683969406855,3.6452470238363856e-06,0.007580479207847799,0.0005440801863031432,3.3143475396292548,0.0005441312167558159,0.8515476665049949,0.03318135703598876,0.011574074074074075,0.014456013885181479,3.8084902611022557,0.11310350583728367,-0.4865622368102638,0.11310350583728371,0.09154080857833226,0.004524734786890174,3.744985404713949,0.11299326332107038,0.18633333333333332,0.010971478174491055,-2.6389345930049664,0.078369564508592,1.0,0.0,0.08506139580692562,0.005520505238791689,-0.06209303014956343,7.276648929556915e-05,,,,,,,,,,,,,3
mini,cdib,1.0,93,0.8300217049462454,0.055837345110165845,5.9531249245905886e-05,2.588961229074659e-06,0.9047619047619048,0.005154913117764522,3.3218689986637657,2.657319082471003e-06,0.007791522402493727,0.0007045678604030195,3.314136493773687,0.0007045649368143948,0.8508851578314337,0.033145853851071716,0.015046296296296299,0.014456013885181477,3.808261811923676,0.11309901798346944,-0.48633378763168383,0.11309901798346941,0.09143040180206298,0.004523067389460365,3.7447725830078125,0.112965521046416,0.1858,0.011086929241228158,-2.638787983798872,0.07835015667771197,1.0,0.0,0.08294264085236051,0.005585226314288009,-0.06209433980135364,7.258205031338248e-05,,,,,,,,,,,,,3
mini,cdib,1.0,94,0.8272823010172163,0.04025109392826307,5.702112182570134e-05,2.0281442867482833e-06,0.8958333333333331,0.01030982623552898,3.321871564501808,2.049916926707668e-06,0.00801679915526793,0.0006479328031169855,3.3139112222762335,0.0006479278954879688,0.8502664244847811,0.03311929408637249,0.01388888888888889,0.012519275262027741,3.808377506887824,0.11266290876367248,-0.48644948259583165,0.11266290876367244,0.09140155921379724,0.004495108405481515,3.744884543609619,0.11256032512424938,0.18633333333333335,0.010986051762727742,-2.6388663981309786,0.07806931829579868,1.0,0.0,0.08267121016979218,0.004025893060890824,-0.06209550142542115,7.257210695351353e-05,,,,,,,,,,,,,3
mini,cdib,1.0,95,0.827653325739361,0.05651213603049122,5.608681905349451e-05,2.2789064734206548e-06,0.8898809523809524,0.005154913117764577,3.3218725181761246,2.286915220515667e-06,0.008002268704807474,0.0009535012749438176,3.3139257771628245,0.0009534831445410823,0.8496785652650177,0.03308697195046923,0.012731481481481483,0.014032819042803405,3.808128006034258,0.11285092978672409,-0.48619998174226575,0.1128509297867242,0.09130434195200603,0.004523404547714207,3.7446374893188477,0.11272930335721802,0.1866,0.011101351269102328,-2.638695876286722,0.07818646564943589,1.0,0.0,0.08270924751247678,0.005652941391468647,-0.06209654955310436,7.260751377433908e-05,,,,,,,,,,,,,3
mini,cdib,1.0,96,0.8269412318865458,0.03883239985951951,5.396911243830497e-05,2.342481275932623e-06,0.8988095238095238,0.005154913117764537,3.321874561763945,2.3460088853215185e-06,0.00772329235804223,0.0008689415504146099,3.3142047269003734,0.0008689647176313601,0.8491161565303295,0.03307395052871788,0.016203703703703703,0.014032819042803403,3.807768025718177,0.11278317527681851,-0.48584000142618483,0.1127831752768184,0.09125396539767583,0.004524662613738883,3.744287167867025,0.11265334287602385,0.18606666666666663,0.010681448091590084,-2.6384537144377824,0.07813364600131234,1.0,0.0,0.08264015508549553,0.003882329792346049,-0.06209751262197607,7.241924592006899e-05,,,,,,,,,,,,,3
mini,cdib,1.0,97,0.8322578157697406,0.04697748618314905,5.1617317478216836e-05,2.2225250148416753e-06,0.8988095238095237,0.010309826235529132,3.321876945949736,2.2531870795043993e-06,0.0077561451831743835,0.0006906453861911187,3.3141718819027854,0.0006906595067172004,0.8485727202270231,0.03304503440125974,0.016203703703703703,0.01565711719730172,3.80792110441084,0.11278257080171444,-0.4859930801188476,0.11278257080171443,0.09119688232739766,0.004489980604964893,3.7444317278544106,0.11267620274379807,0.18626666666666666,0.010509678079433888,-2.638554624914487,0.0781495641476013,1.0,0.0,0.0831741669348308,0.004699150395105146,-0.06209851453860347,7.251117571393723e-05,,,,,,,,,,,,,3
mini,cdib,1.0,98,0.8200678910527911,0.03788406795648292,5.032471796896841e-05,1.7814248377374616e-06,0.9047619047619048,0.01030982623552898,3.32187819480896,1.8138241025944484e-06,0.007975869279886996,0.000647927796303274,3.3139521621522445,0.0006479167123635659,0.8480392290761296,0.03303732507420496,0.01388888888888889,0.012519275262027743,3.807929249998099,0.11306183259815936,-0.48600122570610654,0.11306183259815915,0.0911025736729304,0.004509433342245205,3.7444221974690755,0.11291635762727911,0.18653333333333333,0.010115993936995676,-2.638548780579741,0.07831592460296459,1.0,0.0,0.08195646621641658,0.0037881844304908452,-0.06209962284222198,7.234790989827259e-05,,,,,,,,,,,,,3
mini,cdib,1.0,99,0.8376962627683366,0.029627039457937123,4.7466531084085416e-05,9.018291077274356e-07,0.9047619047619048,0.005154913117764537,3.3218811012449714,9.217145783457093e-07,0.007651854040367262,0.0004072275042515563,3.31427618435451,0.0004072315985038409,0.8475591982769383,0.03302626104614922,0.012731481481481483,0.010607814108694073,3.8078444494099153,0.1127530788390552,-0.4859164251179233,0.1127530788390551,0.09107181976238886,0.004502636747110608,3.7443344095865885,0.11263669636414277,0.1862,0.010077698149875296,-2.638488560594572,0.07812208555543239,1.0,0.0,0.08372216104041963,0.002962629778988727,-0.06210052776641359,7.23653840107142e-05,,,,,,,,,,,,,3
mini,cdib,10.0,0,2.052392250015622,0.08674311891646994,1.5782045296260288,0.07307447414134416,0.5575396825396826,0.024781738088882448,1.7437239942096527,0.07307441483424293,5.556908743722098,0.7051893561167757,-2.2349807194301063,0.7051893561167759,2.038093864727325,0.05516418146059374,0.00462962962962963,0.002004688434686199,5.492002757847374,0.3703905105587829,-2.17007473355538,0.3703905105587835,-9.436132952372233,0.5802445137738408,4.891639840189616,0.37185528974831855,0.09073333333333333,0.011705269468633919,-3.8061529811194164,0.2572634640634956,0.09666666666666666,0.03214550253664318,-13.729652820598512,0.8174839080458922,-0.5985204739311633,0.0007015617557699565,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,1,2.0312631811414446,0.028481601976669657,0.7499240665208725,0.05309267486414306,0.7658730158730158,0.00748991511435594,2.5720044090634304,0.05309266278163226,5.1809296040307915,0.580765557740168,-1.8590015797387984,0.5807655577401684,2.038099264057553,0.05514640196107802,0.009259259259259259,0.014456013885181477,5.492000770010253,0.3708424032687684,-2.1700727457182603,0.3708424032687682,-0.8507037417093913,1.1063352063722063,4.891608232371013,0.37227079575966104,0.09073333333333333,0.01159540138733168,-3.8061330560803412,0.25755096239492353,0.09333333333333334,0.030550504633038933,-5.467977421624319,0.5509550670542834,-0.598523325813464,0.0007022744474083434,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,2,2.0338764985402427,0.046559532022761765,0.2291563583449239,0.026378538577122558,0.8839285714285713,0.0029761904761906044,3.0927721432277138,0.0263785411108945,5.144550505138579,0.4334930679392494,-1.8226224808465865,0.43349306793924947,1.9751666094929268,0.0539521537708244,0.0011574074074074073,0.008738234300081886,4.295883139101461,0.3726588585895898,-0.9739551148094688,0.3726588585895895,4.82647289911906,0.7780885868032178,3.694984023284912,0.37369744518375286,0.114,0.015418171097766428,-2.977541242694358,0.25881944452802436,0.09999999999999999,0.0264575131106459,-0.2576870506718045,0.22663791195471938,-0.5997403097101928,0.0007231906897706531,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,3,1.9352725233350483,0.06288431696036348,0.15956280504663786,0.02286942706915657,0.8888888888888888,0.012028130608117176,3.1623657317388627,0.02286944079554225,3.4277227946690147,0.5715543918190955,-0.10579477037702288,0.5715543918190955,1.79426950958971,0.03998696451886098,0.01388888888888889,0.015135065776182899,3.828041692130482,0.105739002197948,-0.5061136678384898,0.10573900219794799,3.572313140233358,0.46874530872790676,3.224233179473877,0.10557364491925086,0.14173333333333335,0.015724291186992603,-2.65360808707873,0.07335355042873233,0.31666666666666665,0.030550504633038916,0.33964450160662335,0.2881808063287356,-0.6031489407800384,0.000731371713790901,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,4,1.7490061578296479,0.05695667785283721,0.24470950414737067,0.008580848952827921,0.878968253968254,0.019134227700382894,3.077219043459211,0.008580826420184486,1.316692169223513,0.0938157732716505,2.005235853649321,0.09381577202331194,1.6666496876583565,0.04988985543799563,-5.782411586589357e-19,0.024305555555555552,3.756246237963025,0.08116053447609495,-0.43431821367103324,0.08116053447609489,0.41061380386352536,0.1901216138705014,3.1491190495808916,0.08268233206041219,0.153,0.008190238091777298,-2.6032452128828036,0.05715553933357945,0.7533333333333333,0.011547005383792535,-0.6980888573896317,0.13744238536907075,-0.6056008811195056,0.0009228241082976055,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,5,1.6621618100575037,0.06924647944246294,0.39201379460947855,0.029800430306197095,0.8501984126984127,0.006195434522220634,2.9299146901993525,0.029800443182598668,0.6527783870697021,0.10388875912229506,2.669149603162493,0.10388876609228193,1.625257535102649,0.06941246581593931,0.010416666666666666,0.006944444444444445,3.636570523214289,0.08057276194105689,-0.3146424989222973,0.08057276194105718,-1.9553192647298179,0.33068566887169015,3.0282265193939204,0.07955980865900382,0.1658,0.007597367965289029,-2.520021014287571,0.055670167777099655,0.9533333333333335,0.02081665999466128,-2.2579760608218966,0.33259756319557504,-0.6064249552603854,0.0007565034435945367,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,6,1.6718507607777913,0.0705665178768136,0.6043199472838924,0.09848126612201408,0.8015873015873017,0.019816452733569488,2.71760858808245,0.09848125627244077,0.44539543063867665,0.015239431886066895,2.8765325886862616,0.015239414025692156,1.6691968061418707,0.07840652880843944,0.005787037037037038,0.010607814108694075,3.639989227786486,0.06888987084454,-0.31806120349449346,0.06888987084454,-4.523734925587972,1.030240038135986,3.0322695828755695,0.06849425523754486,0.17159999999999997,0.007686351540230252,-2.52227621947589,0.0476299828156091,0.9966666666666667,0.0057735026918962545,-4.371348572628839,0.918753119588158,-0.6056367246487652,0.0003337566438970902,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,7,1.6932749804996308,0.06519333548466423,0.8311254296983991,0.0514421860421939,0.7509920634920634,0.015272623331687208,2.4908030941372825,0.05144220532332546,0.37693930452778224,0.03910488478859764,2.9449887162163146,0.039104893837405647,1.7804006022005414,0.08166894169596,0.00925925925925926,0.008738234300081886,3.6744965440549024,0.120054609958487,-0.35256851976291054,0.12005460995848688,-6.871730384031932,0.4761908771241857,3.0687593599955236,0.11957356372485597,0.17066666666666666,0.006438426308760032,-2.546115980459501,0.08306941730103959,0.9966666666666667,0.0057735026918962545,-6.617979149023692,0.4634268035140803,-0.6035437924158585,0.00033091582741330756,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,8,1.838873891603379,0.03155633168924743,0.9712032909904207,0.0540972559252378,0.7202380952380952,0.010309826235528915,2.3507252477464218,0.0540971799188534,0.37625856981391,0.028801598829783157,2.9456694353194464,0.028801598745840932,1.8973910752703713,0.0740256225800474,-0.0034722222222222225,0.02966667967124143,3.6714991923973077,0.11398254898864964,-0.34957116810531536,0.1139825489886494,-8.03168551405271,0.2822007820204957,3.0689286856333418,0.11246809055619304,0.17173333333333332,0.007259017380701976,-2.54413723002101,0.07882710249435565,1.0,0.0,-7.873159019719988,0.5407537907656327,-0.6005245712491524,0.0017665643632154167,3.3178212642669678,0.0071143558771125355,0.004107466743638118,0.00711434109038071,,,,,,,,,3
mini,cdib,10.0,9,2.0260022765114196,0.1180403208854843,1.1049022745518455,0.053773088966080566,0.6686507936507936,0.024959812748827637,2.2170262734095254,0.05377311832304095,0.39342626716409407,0.039104982292319984,2.9285017535800026,0.03910498841092737,2.0174451457044946,0.09586181366388413,0.005787037037037036,0.008738234300081886,3.6711352630672107,0.08085745121852914,-0.34920723877521875,0.08085745121852927,-9.486220769882204,0.5193840428029122,3.0700878089904786,0.07908451495760838,0.16866666666666666,0.005856051001599401,-2.5439121403972926,0.05601435282135305,0.9966666666666667,0.005773502691896279,-9.023020619437808,0.43175824372999677,-0.5990430752690227,0.0018221462247892664,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,10,2.1150099209376747,0.13037414957812224,1.2756697152342116,0.07734182517297647,0.625,0.04091585441924853,2.0462588525953747,0.07734180382479386,0.4058957866259984,0.05957723265129368,2.916032223474412,0.059577245208612024,2.1480314402788463,0.13345858257295765,0.0023148148148148134,0.017128065494153636,3.667251040506414,0.07703193372619764,-0.34532301621442146,0.07703193372619749,-10.87897540728251,0.7329540447024456,3.068359833017985,0.07445630932012941,0.16393333333333335,0.0020816659994661304,-2.541018909992526,0.05332290942537256,0.9966666666666667,0.0057735026918962545,-10.64168727965582,0.6439478652364435,-0.5966009316733851,0.002468980750196376,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,11,2.2433195568266373,0.13193629437476997,1.3110411493551164,0.07985999328856738,0.6418650793650794,0.012028130608117178,2.010887384414673,0.07985997037086517,0.4127790644055321,0.0500341879359932,2.9091489428565613,0.05003416879608787,2.2452068625928496,0.14022396820747662,0.005787037037037036,0.012194043695431409,3.6521617906669963,0.060802017616767595,-0.3302337663750044,0.060802017616767595,-11.294049297968547,0.7514057835410927,3.0551588390350344,0.05790861611104035,0.1606,0.003364520768252141,-2.5306054226475463,0.04199738042590589,0.9966666666666667,0.0057735026918962545,-10.867091712497531,0.7037847671236793,-0.5947813474839995,0.002690984915538645,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,12,2.3088177669615972,0.17933860329313336,1.5260657185599917,0.04334810385430039,0.5783730158730159,0.01406492745908512,1.7958628223055886,0.043348142739387634,0.41621590512139456,0.02927811088272663,2.905712127685547,0.02927812499666933,2.3072230528972653,0.14290220012212243,0.005787037037037038,0.02438808739086282,3.6514176179806643,0.033090407661701446,-0.32948959368867237,0.03309040766170162,-13.127104466756185,0.5886181299745474,3.0557066679636637,0.030348843199785046,0.16273333333333334,0.0057143095237599225,-2.530214857897411,0.022861989423288303,1.0,0.0,-12.951839424314953,0.254651712841274,-0.5936718190186068,0.002640112429575373,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,13,2.4087920359202797,0.10615308645041795,1.7223955591519673,0.24905377370321893,0.496031746031746,0.07019856972354949,1.5995330072584606,0.24905377352236616,0.429413819596881,0.025297822264723015,2.8925142174675353,0.02529780371222942,2.377265756503462,0.14619569008947242,-0.010416666666666666,0.01251927526202774,3.6586463283806943,0.024288365598004246,-0.33671830408870224,0.024288365598004093,-15.298162749608357,2.084216656781803,3.064457213083903,0.021735175804913076,0.1618666666666667,0.007746827307571352,-2.5352434258535506,0.016572243711857792,1.0,0.0,-14.815163328534082,2.395589917629302,-0.5921783508203281,0.0027280776244390857,3.3205696874194675,0.0023539473362844026,0.001359047782089975,0.002353939808493633,,,,,,,,,3
mini,cdib,10.0,14,2.5234921092078797,0.07257381168991943,1.7712905463718231,0.12609490152058375,0.5168650793650794,0.052429405800491304,1.5506380313918704,0.12609490792684677,0.4461326826186407,0.060875967068710055,2.875795364379883,0.0608759641783288,2.3943771753575223,0.13422210782222516,-0.002314814814814816,0.014456013885181477,3.650778105210699,0.03375136526905662,-0.32885008091870715,0.03375136526905678,-15.51614996353785,0.6154553780343178,3.0566356853485104,0.03149815579618642,0.1618666666666667,0.004588391148685277,-2.5298301032684742,0.023295809790735686,1.0,0.0,-15.189413266522543,1.241922895454235,-0.5921900935066393,0.0021722351991668313,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,15,2.4614599545796714,0.0941754283059966,1.909759393760136,0.10693946392356792,0.4454365079365079,0.0535989788065083,1.412169152782077,0.10693945645165324,0.4449076723484766,0.0204194369989517,2.8770203363327753,0.020419450921957252,2.372123906787592,0.12746582672131387,-0.011574074074074072,0.010023442173431001,3.644863788058329,0.024074133103610167,-0.3229357637663365,0.02407413310361019,-16.993257490793866,0.5369335961489459,3.050655499649048,0.02299874208694288,0.15773333333333334,0.0031005375877955956,-2.52578551657324,0.016781387592005856,0.9966666666666667,0.005773502691896279,-16.636133965991792,0.9773222764075491,-0.592334938252442,0.0012753077094836108,3.320203873846266,0.0029875550311679374,0.0017248613552914725,0.002987547503376943,,,,,,,,,3
mini,cdib,10.0,16,2.3820199285234724,0.05166989113564732,1.996931445030939,0.14111127392375647,0.43452380952380953,0.061066323002033324,1.3249970759664265,0.14111126984932598,0.435750825774102,0.04828032785755254,2.8861771878742033,0.04828036898008467,2.3331433669192854,0.12344330742665714,0.010416666666666666,0.024305555555555556,3.6497592291258143,0.021707758663625277,-0.3278312048338219,0.021707758663625263,-17.860443979899088,0.9059552549934555,3.0544390890757245,0.0203058956625534,0.15833333333333333,0.0042770706486254416,-2.5291616003828743,0.015076021472758286,1.0,0.0,-17.587294487726123,1.3669019285119772,-0.5934202785309131,0.0014430984854701407,3.3219287395477295,0.0,0.0,0.0,,,,,,,,,3
mini,cdib,10.0,17,2.3427199182056246,0.14213038702974534,2.1198094061442787,0.07755711536792195,0.43253968253968256,0.024781738088882566,1.2021191460745675,0.07755706645288069,0.4238502283891042,0.03685990963170554,2.8980778058369956,0.036859900888033904,2.2813384475799414,0.12344188203986313,-0.002314814814814817,0.025118674090521653,3.658001409678921,0.029378370481594064,-0.3360733853869291,0.029378370481593998,-19.07232487996419,1.1256552065131045,3.062794587198893,0.0288566108821576,0.16033333333333333,0.005033222956847168,-2.5348720775251588,0.020320036192628798,1.0,0.0,-18.85537392752511,0.7812050933264467,-0.5933034407318082,0.0009282920823651225,3.316310591167874,0.005219476029755167,0.005618130865817268,0.005219466681266824,,,,,,,,,3
mini,cdib,10.0,18,2.275629378500439,0.06342867685406979,2.1828176521119613,0.057555078532067795,0.41071428571428575,0.007874259854358915,1.139110857532138,0.05755508905596493,0.3949053684870402,0.016196545953357882,2.9270226728348505,0.016196544607966896,2.2238921913476037,0.12146558108839163,0.008101851851851851,0.019743891330129607,3.654180023997737,0.016729397974446534,-0.33225199970574426,0.016729397974446652,-19.61114554087321,0.5244953018315446,3.059545229593913,0.014963180183355079,0.16019999999999998,0.00791707016515578,-2.5322173497987293,0.01149272099571242,1.0,0.0,-19.55254722776867,0.6080106972390222,-0.5927237631540837,0.003433773789980333,3.3077372974819603,0.0168534601368642,0.014191420127948126,0.016853423765489633,,,,,,,,,3
mini,cdib,10.0,19,2.275563949630374,0.12983669760295383,2.1296839827582947,0.061601904415867756,0.38591269841269843,0.03475055533360514,1.1922445666222345,0.06160187816410707,0.39019245973655153,0.03575700971357795,2.9317355610075446,0.035757035702188966,2.1633572024913135,0.12322344218958182,0.00462962962962963,0.002004688434686201,3.6485020984856846,0.014664763459484021,-0.32657407419369244,0.014664763459484038,-19.523959770202637,0.8750337349981901,3.050217716852824,0.013352214706364399,0.1607333333333333,0.006503332479070501,-2.5281932199565076,0.00998586065119684,1.0,0.0,-19.02127592904227,0.5131028027923036,-0.5962400527807851,0.0016017866745217126,3.3202251328362355,0.0029507333804223313,0.0017036111611458992,0.002950741087446107,,,,,,,,,3
