experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,run,,epochs,train_z_norm_toagg,train_d_H_Q_xCz_toagg,train_h_delta_acc_toagg,train_d_DIQ_xz_toagg,train_H_Q_yCz_toagg,train_DIQ_yz_toagg,valid_z_norm_toagg,valid_h_delta_acc_toagg,valid_H_Q_yCz_toagg,valid_DIQ_yz_toagg,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,valid_loglike_toagg,train_acc_toagg,train_aux_loss_toagg,valid_aux_loss_toagg,valid_d_H_Q_xCz_toagg,valid_d_DIQ_xz_toagg,train_H_zCx_toagg,train_I_xz_toagg,valid_H_zCx_toagg,valid_I_xz_toagg
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,28,2.4390053067888533,,,,0.003518820307882769,3.318409170423235,2.2702766226503415,,4.308524935390241,-0.9865969110982487,0.003471112083643675,4.3066517364501955,0.1956,-2.9851435549815304,1.0,,,,,-5300.255998883928,8459.480259486607,-5302.678916858027,8337.205159245208
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,29,2.3696055752890453,,,,0.0032788123270230634,3.3186492238725935,2.271842408484925,,4.312013671040154,-0.9900856467481619,0.0033884984347969296,4.310120135498047,0.196,-2.987547667189158,1.0,,,,,-5298.809919084822,8406.311941964286,-5302.6980955471245,8338.404416995307
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,30,2.4869913373674666,,,,0.003159094003162214,3.3187688759395053,2.2733866639030627,,4.314775599458347,-0.9928475751663549,0.0032956484612077473,4.312852924346924,0.196,-2.989441880005592,1.0,,,,,-5300.16015625,8493.922572544643,-5302.70798441244,8339.527036429214
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,31,2.431370122092111,,,,0.0033476914146116804,3.318580286843436,2.2748308756861824,,4.318611722403822,-0.9966836981118297,0.0032502037659287455,4.316750595092773,0.1958,-2.9921435396774383,1.0,,,,,-5301.646414620535,8455.28529575893,-5302.700424633087,8340.586634821786
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,32,2.442781686782837,,,,0.003202832902648619,3.3187251772199358,2.276287088378931,,4.321774232882661,-0.999846208590669,0.0031952794268727304,4.319840885162353,0.1954,-2.994285578640754,1.0,,,,,-5297.847098214285,8459.138950892857,-5302.71589051268,8341.653883473942
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,33,2.4589196954454695,,,,0.0031834786890872885,3.318744557244437,2.2776643289163854,,4.324512264599053,-1.0025842403070615,0.0031368465814739467,4.322647914123535,0.1962,-2.996231259025092,1.0,,,,,-5298.410435267857,8472.040318080357,-5302.720076003395,8342.68455471246
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,34,2.5023204939705983,,,,0.00295479702098029,3.3189732006617954,2.2789485812568056,,4.3273049817679405,-1.0053769574759486,0.0030756688863039015,4.325400874328613,0.1948,-2.9981394798954715,1.0,,,,,-5300.319196428572,8505.35693359375,-5302.74821067542,8343.70882057458
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,35,2.443837881088257,,,,0.0031198020691850354,3.318808215005057,2.2802163811918263,,4.329498386230712,-1.0075703619387204,0.0030278851930052044,4.327600136566162,0.1942,-2.999663885658741,1.0,,,,,-5301.068289620535,8464.557896205357,-5302.745547748602,8344.594171201079
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,36,2.42474855695452,,,,0.0030282581823744942,3.318899767739432,2.2813599501935817,,4.333923271288887,-1.011995246996895,0.003004708830267191,4.332022445678711,0.1958,-3.0027291920477817,1.0,,,,,-5300.771484375,8449.00599888393,-5302.750903242312,8345.467392796525
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,37,2.5123497247695923,,,,0.002795012867344277,3.3191330092293874,2.282445169104555,,4.336173246462886,-1.0142452221708937,0.002884162785485387,4.3342721565246585,0.1962,-3.0042885754941557,1.0,,,,,-5304.62939453125,8517.20751953125,-5302.757110498203,8346.282449643071
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,38,2.5472463199070523,,,,0.0028195326615657124,3.3191085202353343,2.2835085353912254,,4.338246311242588,-1.0163182869505958,0.002867501080036163,4.336312078094482,0.1952,-3.005702539069322,1.0,,,,,-5305.686453683035,8540.72544642857,-5302.768983688598,8347.079705284046
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,39,2.5447260652269637,,,,0.0026390860023509178,3.319288900920323,2.284501725492386,,4.340091795967029,-1.0181637716750367,0.0028114760061725974,4.338180825042724,0.1948,-3.006997845753626,1.0,,,,,-5302.184919084822,8539.986607142857,-5302.778984874201,8347.866873939198
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,40,2.4410412992749895,,,,0.002807635165351842,3.319120407104492,2.2855317520257383,,4.342150993621387,-1.0202229693293952,0.0027910444792360067,4.3402328804016115,0.1968,-3.008420234322053,1.0,,,,,-5297.486537388393,8458.052176339286,-5302.787791096745,8348.612105006989
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,41,2.446127244404384,,,,0.0027466980806951013,3.3191813060215543,2.286438622413733,,4.343143063231398,-1.021215038939406,0.0027513784635812043,4.341200437164306,0.1952,-3.0090908973607524,1.0,,,,,-5301.68701171875,8466.515625,-5302.789374500799,8349.309252071685
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,42,2.4840052809034074,,,,0.0026774627289601733,3.3192505495888844,2.287440281706496,,4.345815474994647,-1.023887450702655,0.00277366048656404,4.343938959503173,0.1952,-3.010989091261494,1.0,,,,,-5299.775809151785,8493.662527901786,-5302.7932464307105,8349.97852342502
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,43,2.4028040851865495,,,,0.0027593571825751235,3.3191687038966586,2.288332031557735,,4.3471668642549846,-1.0252388399629928,0.002718997532501817,4.345247988128662,0.1954,-3.01189644279239,1.0,,,,,-5297.385602678572,8430.086356026786,-5302.80254717452,8350.639450316992
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,44,2.3929032598223006,,,,0.0029010155703872442,3.3190270151410783,2.2891493742458358,,4.3495576198870385,-1.027629595595046,0.0026835759542882445,4.347642935180664,0.1958,-3.0135564895810445,1.0,,,,,-5298.693638392857,8424.494907924107,-5302.801648612221,8351.264571997304
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,45,2.416962606566293,,,,0.002722841587715915,3.319205181939261,2.2899527542126443,,4.350356472186006,-1.0284284478940142,0.0026397754345089198,4.348424618530274,0.1964,-3.014098315438477,1.0,,,,,-5303.228655133928,8447.31005859375,-5302.800330408846,8351.887957393172
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,46,2.4367144789014543,,,,0.002527923822136862,3.3194001061575755,2.290773076371263,,4.352215792805242,-1.0302877685132499,0.002602420812472701,4.3502547035217285,0.1954,-3.0153668406058975,1.0,,,,,-5297.01611328125,8454.509974888393,-5302.806359824282,8352.503664449381
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,47,2.404815367289952,,,,0.002705888988982354,3.3192221437181746,2.291579861229601,,4.3530154570984765,-1.0310874328064843,0.0026211600098758935,4.351107656097412,0.1964,-3.015958044876554,1.0,,,,,-5297.361746651785,8430.544921875,-5302.807169466354,8353.063021041335
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,48,2.403414079121181,,,,0.0027512002935899155,3.319176810128348,2.2922849034348998,,4.3551380184892645,-1.0332099941972726,0.002565540838986635,4.353185417175293,0.1972,-3.0173982468636824,1.0,,,,,-5297.533551897322,8430.21435546875,-5302.795311875999,8353.582686451677
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,49,2.4398786510740007,,,,0.0025730508579207318,3.319354976926531,2.2929971896040553,,4.357102730022833,-1.0351747057308405,0.0025740643218159676,4.355210836029053,0.1958,-3.018802154298767,1.0,,,,,-5299.979840959822,8459.630092075893,-5302.782212522464,8354.099431534545
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,50,2.4255493027823314,,,,0.0024260056504447547,3.319501979010446,2.293690840657146,,4.358669124091395,-1.0367410997994029,0.002513677729293704,4.356767579650879,0.1964,-3.019881203882379,1.0,,,,,-5299.738420758928,8448.843052455357,-5302.774527942792,8354.599383174422
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,51,2.479284882545471,,,,0.00251761098791446,3.3194103922162737,2.2942894548653796,,4.359037312455833,-1.0371092881638402,0.002486731493845582,4.357103525543213,0.1966,-3.020114078093355,1.0,,,,,-5300.597726004465,8489.071847098214,-5302.757353858826,8355.027140949482
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,52,2.4403848307473317,,,,0.002635541987339301,3.3192925112588063,2.2948548032072025,,4.35979906819499,-1.0378710439029974,0.002494491394609213,4.357867626953125,0.196,-3.020643710784736,1.0,,,,,-5302.816266741072,8463.183872767857,-5302.759745344948,8355.466575354432
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,53,2.44846556867872,,,,0.002356690520952855,3.319571324757167,2.2954887498301058,,4.361861188571674,-1.0399331642796819,0.0024658872233703734,4.359912055206299,0.1966,-3.022060784978926,1.0,,,,,-5299.551618303572,8466.023507254464,-5302.770456332368,8355.898038138977
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,54,2.4350928238459995,,,,0.002495216388654496,3.319432803562709,2.2959942349229756,,4.362242979744372,-1.0403149554523796,0.002449576361104846,4.360311638641358,0.1966,-3.0223377791061123,1.0,,,,,-5299.055315290178,8453.725167410714,-5302.779448195387,8356.308322309305
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,55,2.5194988591330394,,,,0.0023600441636517644,3.319567952837263,2.296553547770832,,4.363597059402222,-1.0416690351102298,0.002440874041058123,4.361728987884521,0.1968,-3.0233201934220792,1.0,,,,,-5301.071219308035,8518.55873325893,-5302.793861072284,8356.71047261881
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,56,2.4439280373709544,,,,0.002413021034694144,3.3195149898529053,2.2970257212940495,,4.365178397669198,-1.0432503733772058,0.0024346208199858667,4.363257516479492,0.1966,-3.024379685711756,1.0,,,,,-5300.287806919643,8463.214564732143,-5302.790907984724,8357.06654665036
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,57,2.384580067225865,,,,0.00257204966952226,3.3193559646606445,2.297465487410085,,4.365498094893873,-1.0435700706018807,0.0023978096060454845,4.363572311401367,0.1972,-3.0245978914227627,1.0,,,,,-5296.545968191965,8415.863002232143,-5302.785363730532,8357.415769144369
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,58,2.542866621698652,,,,0.0023407514173803584,3.319587298801967,2.2979847653605305,,4.3668675559778185,-1.044939531685826,0.0023974518850445746,4.364965567016601,0.198,-3.0255636174567977,1.0,,,,,-5300.432547433035,8536.838936941964,-5302.783229645068,8357.780237557408
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,59,2.4437544345855713,,,,0.002433916836577867,3.3194940771375383,2.298451093439096,,4.367805165604661,-1.0458771413126693,0.002390166660770774,4.365871147918702,0.1964,-3.026191328236874,1.0,,,,,-5298.624162946428,8459.926199776786,-5302.787026694788,8358.11947290585
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,60,2.450151971408299,,,,0.0023857064578416093,3.319542339869908,2.298856316283107,,4.368991000964619,-1.0470629766726265,0.002343992805108428,4.367063676452637,0.1966,-3.027017920536961,1.0,,,,,-5301.147321428572,8468.392159598214,-5302.792677029253,8358.455220085363
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,61,2.47328976222447,,,,0.002313694866773273,3.3196143082209995,2.299308782568374,,4.370306618297443,-1.0483785940054506,0.0023566025774925947,4.3684130310058595,0.1966,-3.027953225805715,1.0,,,,,-5295.381138392857,8479.119698660714,-5302.796669079473,8358.76470303764
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,62,2.466315065111433,,,,0.002340247771436615,3.319587775639125,2.2997238285625325,,4.370508081996784,-1.0485800577047915,0.0023488839995115997,4.368611898803711,0.197,-3.0280910630918982,1.0,,,,,-5303.358049665178,8482.948032924107,-5302.805548622205,8359.067702613318
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,63,2.3865249838147844,,,,0.0024741669684382422,3.319453852517264,2.300111703217601,,4.37168591852767,-1.049757894235678,0.0023603311739861963,4.36980553894043,0.1962,-3.028918433778867,1.0,,,,,-5299.018205915178,8418.59095982143,-5302.81264040036,8359.354893108526
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,64,2.5447470801217213,,,,0.002232586599088141,3.319695472717285,2.3004659121028914,,4.371813345260133,-1.0498853209681405,0.002309472425840795,4.369937397766114,0.196,-3.0290098379743924,1.0,,,,,-5299.777971540178,8536.5283203125,-5302.815017846446,8359.62847256889
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,65,2.463904959814889,,,,0.0022779225005901287,3.3196500710078647,2.300747024746368,,4.373352842970778,-1.0514248186787858,0.0023339971993118526,4.371437637329102,0.1972,-3.0300497240900413,1.0,,,,,-5299.019391741072,8476.380161830357,-5302.82074618111,8359.885033945688
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,66,2.4704573154449463,,,,0.002266725159383246,3.3196612766810825,2.301068847552656,,4.372834220861855,-1.0509061965698632,0.0022964636608958245,4.370913241577148,0.1976,-3.029686241368152,1.0,,,,,-5301.798758370535,8485.193777901786,-5302.827923759485,8360.131030975439
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,67,2.5731925623757497,,,,0.002222752897068858,3.3197052819388255,2.3014163437742776,,4.3731373986497095,-1.051209374357717,0.0023017607443034647,4.37120237197876,0.1964,-3.029886646950076,1.0,,,,,-5294.962751116072,8553.591378348214,-5302.833241813099,8360.359640200679
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,68,2.411710364477975,,,,0.0023866461789501564,3.3195413861955916,2.3016854208498336,,4.375002619557487,-1.0530745952654952,0.0022734730038791893,4.373082072448731,0.1966,-3.0311895610493083,1.0,,,,,-5299.306082589285,8438.404575892857,-5302.837392983726,8360.583737894369
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,69,2.5279695306505476,,,,0.0022014884743839502,3.3197265011923656,2.3020259663700675,,4.376436435376493,-1.054508411084501,0.002262053396552801,4.374562127685547,0.1974,-3.032215436344565,1.0,,,,,-5301.7490234375,8525.459402901786,-5302.837931185104,8360.802575254593
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,70,2.4226575919560025,,,,0.002322097441979817,3.319605929510934,2.302252217222707,,4.375978496508857,-1.054050472216865,0.0022308144532144068,4.37406411819458,0.1972,-3.0318702673405933,1.0,,,,,-5297.846888950893,8445.4736328125,-5302.838573906749,8361.017860485723
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,71,2.507394007274083,,,,0.002182607223013682,3.3197454384395053,2.3025765316174054,,4.376782878900108,-1.0548548546081153,0.0022570039657875897,4.374894964599609,0.1972,-3.032446161425032,1.0,,,,,-5302.621163504465,8512.994419642857,-5302.836949942592,8361.230509310104
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,72,2.492060899734497,,,,0.002220947079227439,3.319707087108067,2.302864815480412,,4.3768629220347055,-1.0549348977427133,0.0022712785378098486,4.374938185882568,0.1958,-3.0324761230886565,1.0,,,,,-5299.029087611607,8497.1943359375,-5302.840046550519,8361.428001135682
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,73,2.4787535667419434,,,,0.0021442550766680923,3.3197837557111467,2.303120268800388,,4.377926243760715,-1.0559982194687232,0.0022452334547415375,4.3759825248718265,0.1966,-3.0332000091968627,1.0,,,,,-5302.006766183035,8491.5,-5302.84416028105,8361.609577800518
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,74,2.428705556052072,,,,0.002193681662902236,3.3197343349456787,2.303309445183117,,4.378400316634498,-1.0564722923425058,0.0022118688281625508,4.376480419158936,0.1968,-3.0335451252100523,1.0,,,,,-5299.379045758928,8450.928013392857,-5302.849319214257,8361.792212148062
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,75,2.5679678916931152,,,,0.0021771406422236134,3.319750888007028,2.303526013803939,,4.378020547830259,-1.0560925235382665,0.0022185211442410945,4.376128414916992,0.1964,-3.033301104795758,1.0,,,,,-5300.235770089285,8555.20033482143,-5302.851743460464,8361.96348030651
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,76,2.433894327708653,,,,0.0023681027482130696,3.3195598466055736,2.303734206924804,,4.379044386525504,-1.0571163622335122,0.002215576749294996,4.377132795715332,0.1964,-3.0339972851909813,1.0,,,,,-5300.788783482143,8455.06215122768,-5302.854635707868,8362.129896852535
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,77,2.5664680004119873,,,,0.002208312474457281,3.3197197232927596,2.3039531045066663,,4.37932593296892,-1.0573979086769274,0.0022119513899087908,4.377407357025146,0.1958,-3.034187611312163,1.0,,,,,-5301.205705915178,8556.025111607143,-5302.857701115715,8362.297288401058
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,78,2.417370625904628,,,,0.0022435934681977543,3.3196844032832553,2.304196080460716,,4.379918196711677,-1.0579901724196852,0.0021961977612227203,4.377972402954102,0.197,-3.0345792880627034,1.0,,,,,-5301.988630022322,8444.53285435268,-5302.8602345622,8362.456324568191
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,79,2.40945793901171,,,,0.002288892482673483,3.319639137813023,2.304368738168345,,4.379481810731248,-1.0575537864392557,0.0022028087824583053,4.3775215950012205,0.1966,-3.0342668032601594,1.0,,,,,-5295.571358816965,8432.824148995536,-5302.862092526957,8362.606677753096
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,80,2.5811521666390553,,,,0.0020520908292382956,3.319875921521868,2.3045856670830576,,4.379479403693836,-1.0575513794018438,0.0021807262348011135,4.377547327423096,0.1972,-3.034284633536503,1.0,,,,,-5300.366908482143,8564.85239955357,-5302.863002009285,8362.755556734226
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,81,2.6710434641156877,,,,0.002057600417174399,3.3198704038347517,2.3047616828363924,,4.381275582999086,-1.059347558707094,0.002183904480189085,4.379351694488525,0.1972,-3.035535334970517,1.0,,,,,-5304.165248325893,8636.042410714286,-5302.866106417232,8362.897548297724
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,82,2.568282331739153,,,,0.0020373555765088114,3.319890703473772,2.30494702738314,,4.381198567704271,-1.0592705434122787,0.002174810003489256,4.379270478820801,0.1978,-3.0354790413333625,1.0,,,,,-5303.746233258928,8558.87144252232,-5302.8687584240215,8363.028431072784
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,83,2.587439707347325,,,,0.00203105976938137,3.31989700453622,2.3051720431056646,,4.381718462648483,-1.059790438356491,0.0021843515848740933,4.379810006713867,0.1966,-3.035853002290684,1.0,,,,,-5305.380161830357,8574.29185267857,-5302.87061326877,8363.151073906749
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,84,2.4452879769461497,,,,0.0020823290604831918,3.3198457104819163,2.305275024316562,,4.3830578807063,-1.0611298564143075,0.002162069547921419,4.381165200042725,0.1966,-3.036792360087583,1.0,,,,,-5300.305873325893,8464.719447544643,-5302.871781711761,8363.263495594549
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,85,2.5276761054992676,,,,0.0021048649214208126,3.3198231628962924,2.305408686494675,,4.38288498229493,-1.0609569580029374,0.0021808294113725424,4.380951840209961,0.1974,-3.036644451117376,1.0,,,,,-5299.658482142857,8523.25844029018,-5302.874120157748,8363.377065445287
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,86,2.4636547224862233,,,,0.00218994719242411,3.319738047463553,2.30559485522322,,4.3831929657786795,-1.0612649414866877,0.002164449794217944,4.381280139160157,0.197,-3.0368720191426575,1.0,,,,,-5297.631696428572,8473.992466517857,-5302.87455851887,8363.48649192542
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,87,2.474759101867676,,,,0.002073146419466606,3.319854872567313,2.305735600642122,,4.383003158691211,-1.061075134399219,0.002152796252630651,4.381124467468262,0.1964,-3.0367641235767864,1.0,,,,,-5297.4755859375,8482.958984375,-5302.87649604383,8363.595437924321
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,transformer,88,2.4871112278529575,,,,0.0020880167638616903,3.3198400224958147,2.305822605903918,,4.383142599282555,-1.061214574990562,0.002172691188752651,4.381217012786865,0.1966,-3.036828249970713,1.0,,,,,-5298.421456473215,8492.004952566964,-5302.877017085164,8363.69924995008
