experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,run,,epochs,test_I_xz_toagg,train_I_xz_toagg,train_DIQ_yz_toagg,test_DIQ_yz_toagg,train_DIQ_xz_toagg,train_d_DIQ_xz_toagg,train_H_zCx_toagg,test_H_zCx_toagg,train_H_Q_yCz_toagg,test_H_Q_yCz_toagg,train_DIQ_xzCy_toagg,train_acc_toagg,test_acc_toagg,train_loss_toagg,test_loss_toagg,train_loglike_toagg,test_loglike_toagg,train_H_Q_xCz_toagg,train_d_H_Q_xCz_toagg,train_H_Q_xCzy_toagg,train_h_acc_toagg,train_h_delta_acc_toagg,train_z_norm_toagg,test_z_norm_toagg
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,-0.1,default,2,transformer,best,571.7023848756053,31.38058996200561,0.8930749222636223,0.1006778246297623,,,2079.103538513184,2175.593451649236,2.4288531020283703,3.22125019966223,,0.701,0.1952,,,-1.6819589905142784,-2.2329188318908213,,,,,,1.0193242840468884,1.8815705993305
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,1,transformer,best,790.3474477944662,357.3437728881836,3.2884333431720734,0.04827057210782085,,,1902.1668815612795,1953.3316240889576,0.03349470137618482,3.2736574521841715,,1.0,0.2894,,,-0.023318736566230656,-2.269512919151829,,,,,,1.2208786271512508,1.8765145109865233
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,0,transformer,best,798.7402027849191,360.6087865829468,3.2904184386134148,0.06972343776934442,,,1896.0780906677246,1964.2927620494709,0.03150959557387978,3.252204586522648,,1.0,0.2934,,,-0.021918837714591063,-2.2541328549417843,,,,,,1.2171467803418636,1.9034048223647828
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,-0.1,default,2,transformer,best,780.459841012193,368.44341945648193,3.2868894040584564,0.09892672928758324,,,1889.038314819336,1913.343010558107,0.03503862296929583,3.223001295004409,,1.0,0.2885,,,-0.024231804420473055,-2.23437629655223,,,,,,1.2194914445281029,1.8093173473406905
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,1,transformer,best,629.3887549452128,97.27541375160216,3.153829008340836,0.17146611670716502,,,2046.072338104248,2145.2601478259785,0.16809902619570494,3.1504619075848272,,1.0,0.2733,,,-0.1168303995989263,-2.1838295795548706,,,,,,1.0635935179889202,1.9183556770745176
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,0,transformer,best,639.3257157688324,97.1238305568695,3.1618765592575078,0.2067006304622077,,,2044.6563453674319,2157.334677406774,0.16005145572125912,3.1152273938297843,,1.0,0.2846,,,-0.1112865298166871,-2.159512817690894,,,,,,1.0618367418646812,1.9489608888808911
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,-0.1,default,2,transformer,best,613.910887891873,99.18987679481506,3.153089947998524,0.21517399248604574,,,2042.7373046875,2115.6104510127548,0.16883806185796854,3.1067540318059463,,1.0,0.2719,,,-0.11682030335068702,-2.153721231936291,,,,,,1.0619506239891052,1.8577722341488725
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,-0.1,default,0,transformer,best,2667.192356292432,2673.3896484375,3.318008005619049,-0.4983914058429365,,,274.74554979801184,323.389955367524,0.003920030780136585,3.8203194301349286,,1.0,0.3143,,,-0.002708774390962617,-2.6476923319892967,,,,,,2.1531422473490243,2.2110511894804983
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,-0.1,default,2,transformer,best,2650.6566314209767,2663.100685119629,3.317740924656391,-0.4615137325689054,,,352.45188665390015,337.89686979729527,0.0041870822169585145,3.783441756860897,,1.0,0.3007,,,-0.0028680739177871146,-2.6225040848601333,,,,,,2.245058748871088,2.2079815712218847
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,-0.1,default,1,transformer,best,2649.9454965804707,2664.776893615723,3.317866273224354,-0.5755374789618837,,,334.635011613369,332.7937045165906,0.004061733343405649,3.8974655032538768,,1.0,0.3005,,,-0.002804915148233704,-2.701503085748519,,,,,,2.2213621176779266,2.1997617509799263
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,0,transformer,best,1276.6415177122853,1146.3685035705564,3.314083687961101,-0.20760198980093764,,,1380.8886947631836,1413.9673771964856,0.007844314997782929,3.5295300140929298,,1.0,0.3104,,,-0.005444486537977809,-2.4465117799502827,,,,,,1.58332284912467,1.8052203377214864
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,2,transformer,best,1289.2388202313798,1165.2310218811035,3.3131739199161534,-0.19423862691885369,,,1391.6383323669434,1378.1531452020513,0.008754093141760677,3.5161666512108463,,1.0,0.3015,,,-0.006069351196995058,-2.437671102594368,,,,,,1.6249542571604252,1.7733826081211956
QminimalityDatasize,cifar10mnist,small,False,False,decay,adam,5e-05,last,0,vib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,-0.1,default,1,transformer,best,1290.0125307320786,1159.097785949707,3.3135527446866035,-0.23999798107451906,,,1388.6527976989746,1394.9557413216976,0.008375255958526395,3.5619260053665114,,1.0,0.3011,,,-0.005812050682351582,-2.4691248851444705,,,,,,1.6101900041103363,1.7967255210724118
