model,beta,run,epochs,train_z_norm_toagg,train_z_mean_norm_toagg,train_z_std_toagg,train_d_H_Q_xCz_toagg,train_h_delta_acc_toagg,train_d_DIQ_xz_toagg,train_H_Q_yCz_toagg,train_DIQ_yz_toagg,train_aux_loss_toagg,valid_z_norm_toagg,valid_z_mean_norm_toagg,valid_z_std_toagg,valid_H_Q_yCz_toagg,valid_DIQ_yz_toagg,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,valid_loglike_toagg,train_acc_toagg
cdibfree,10.0,2,64,1870.6448669433594,28.170531153678894,0.7062913430008021,11.95117382027886,0.03882427793560606,0.2867146943780509,2.982421823523261,0.33950620076873084,-119.51173817027698,1827.1472981770833,27.822712580362957,0.6825950741767883,2.75114115079244,0.5707868734995524,-116.53063381618924,2.755582098388672,0.3184,-1.9100240736961365,0.2839777777777778
cdibfree,10.0,2,65,1882.1665011319246,28.17979529770938,0.6910576667975296,11.951208786530929,0.03988421815814394,0.286691808141768,2.9729144370014016,0.34901358729059045,-119.51208803870462,1833.2482096354167,27.825581232706707,0.6718493898709615,2.7491331895192466,0.5727948347727457,-116.54088884548611,2.7548385555267334,0.3206,-1.9095085782893002,0.2838
cdibfree,10.0,2,66,1884.1320599642668,28.163528203964233,0.6828313026238572,11.949856850233944,0.03992091323390151,0.2880507599223744,2.979745476083322,0.34218254820867017,-119.49856836145574,1833.1336263020833,27.819848378499348,0.6705561280250549,2.749064286549886,0.5728637377421061,-116.51934306640625,2.7547951274871827,0.3286,-1.9094784984879196,0.2851111111111111
cdibfree,10.0,2,67,1885.068946838379,28.173538543961264,0.6837533739480105,11.957992439920252,0.038741640033143954,0.2798930128866976,2.9682230990041387,0.3537049252878536,-119.57992454008622,1837.5995279947917,27.887417475382488,0.6790828903516134,2.7539916038513184,0.5679364204406738,-116.6125888712565,2.758866752624512,0.3178,-1.9123007636882365,0.28675555555555554
cdibfree,10.0,2,68,1886.5762703635476,28.189136960289694,0.6833815120837905,11.950809278271414,0.03884543678977274,0.28708667993884196,2.9661837951703505,0.35574422912164166,-119.50809275020252,1834.7705891927083,27.841641108194988,0.6710098385810852,2.7578949133555093,0.5640331109364828,-116.54203753119575,2.7634778869628907,0.3216,-1.9154969517942517,0.2859555555555556
cdibfree,10.0,2,69,1885.1880673495207,28.180971904234454,0.683421481739391,11.955534154718572,0.0396579071969697,0.2823525857688351,2.9560398405248467,0.3658881837671453,-119.55534163388339,1834.1636149088542,27.840707778930664,0.6720948219299316,2.747819741566976,0.5741082827250162,-116.6006347439236,2.7539829471588133,0.318,-1.908915534503758,0.2905333333333333
cdibfree,10.0,2,70,1885.5002968528054,28.176447239789095,0.6817469210787253,11.952369451522827,0.03965738932291665,0.2855286677791314,2.9665093340656976,0.3554186902262948,-119.52369451522827,1836.4612630208333,27.810383478800457,0.6621835629145304,2.752769708633423,0.5691583156585693,-116.55936060248482,2.7575437759399413,0.3226,-1.9113837703041732,0.28735555555555553
cdibfree,10.0,2,71,1887.795671636408,28.151411229913887,0.6735283024609089,11.952743860808285,0.03861365116003787,0.28513528559018264,2.9477657797661694,0.37416224452582275,-119.52743885733865,1836.6102701822917,27.809852600097656,0.6622011065483093,2.745210806528727,0.576717217763265,-116.58146450873481,2.74982726020813,0.3274,-1.9060350661143661,0.28757777777777777
cdibfree,10.0,2,72,1889.2952256636186,28.141399578614667,0.6725214255804365,11.948016730221836,0.03963290127840908,0.28989347392185166,2.9506789188493383,0.371249105442654,-119.48016712882303,1838.4035237630208,27.796968460083008,0.6608570019404093,2.7395994663238525,0.5823285579681396,-116.53048949788412,2.741494757461548,0.3268,-1.9002595486052334,0.28815555555555555
cdibfree,10.0,2,73,1890.2142008001153,28.106006123802878,0.663412886925719,11.950385066595944,0.03969319661458333,0.2874953971159729,2.9429883618246424,0.37893966246734967,-119.50385085019198,1839.5284830729167,27.75244903564453,0.6486141880353292,2.740182717641195,0.5817453066507975,-116.56160509575737,2.746391199874878,0.321,-1.903653388632089,0.2882
cdibfree,10.0,2,74,1890.5141095248136,28.091924049637534,0.6607757518914613,11.95257125117562,0.04045387961647727,0.2853328302841295,2.9412833519957284,0.380644672296264,-119.52571205659346,1839.8882242838542,27.754906972249348,0.6497632066408793,2.742741425832113,0.5791865984598795,-116.58614044596354,2.747227922821045,0.326,-1.904233295954019,0.29115555555555556
cdibfree,10.0,2,75,1890.8669905229049,28.094806335189126,0.660893549295989,11.949969963593917,0.03981312144886363,0.28794493712484837,2.9357814219864933,0.38614660230549896,-119.4996995492415,1840.0139973958333,27.755390803019207,0.6498705943425497,2.7403012116750083,0.581626812616984,-116.56563901231554,2.747044394683838,0.32,-1.904106176185608,0.2909555555555556
cdibfree,10.0,2,76,1891.996070168235,28.105647455562245,0.663862003182823,11.95083105022257,0.04162819602272728,0.2870738020336086,2.9367760866880417,0.3851519376039505,-119.508310361342,1841.8746337890625,27.77975336710612,0.6556387344996134,2.7481881777445474,0.5737398465474447,-116.57256685791016,2.750912013244629,0.3214,-1.9067869831107558,0.2889333333333333
cdibfree,10.0,2,77,1893.6343210393732,28.13967672261325,0.6728994602506811,11.951609746976333,0.04086070667613636,0.2862697182731195,2.932832967151295,0.38909505714069714,-119.51609767567028,1842.7525227864583,27.80348523457845,0.6622691750526428,2.7348732153574624,0.5870548089345297,-116.58516508110894,2.7394353916168215,0.3264,-1.8988319361522794,0.2909555555555556
cdibfree,10.0,2,78,1895.76193930886,28.151172182776712,0.6722089373929934,11.950925182212483,0.04060569069602273,0.2869734549894929,2.9417933144352655,0.3801347098567269,-119.50925194133411,1846.1097005208333,27.810082753499348,0.6572856505711874,2.7425227959950766,0.5794052282969157,-116.56789183349609,2.746967125701904,0.3254,-1.9040526241324842,0.2904
cdibfree,10.0,2,79,1897.447701887651,28.146240396933123,0.6683563051575964,11.951360859654166,0.03675507516571969,0.2865392632613128,2.939263330264525,0.3826646940274672,-119.51360854235563,1845.8446451822917,27.80634371439616,0.6571171681086222,2.7359987099965415,0.5859293142954508,-116.57500392523872,2.7399434146881103,0.3246,-1.8991840984292327,0.28973333333333334
cdibfree,10.0,2,80,1897.3044190840287,28.145073890686035,0.6681215688586235,11.95056237415834,0.03943204012784092,0.2873116767203266,2.931525852192532,0.39040217209946027,-119.50562377409501,1846.5165608723958,27.806262334187824,0.656421959400177,2.7394460837046304,0.5824819405873617,-116.57563563368056,2.7446759540557863,0.3246,-1.9024644757576288,0.28915555555555555
cdibfree,10.0,2,81,1899.0619402798739,28.137498432939704,0.6642553779211912,11.950248913331466,0.04057846531723486,0.28763551798395137,2.939681662754579,0.38224636153741315,-119.50248900326815,1847.6479899088542,27.796710968017578,0.6526747147242228,2.738180239995321,0.5837477842966715,-116.5638671210395,2.7420826137542726,0.3264,-1.9006669176347555,0.28826666666666667
cdibfree,10.0,2,82,1899.182551990856,28.13963654908267,0.6642921116541732,11.948914988474412,0.03919877485795456,0.2889903136952357,2.941329922188412,0.38059810210358014,-119.48915004730225,1847.4101969401042,27.799232482910156,0.6533309022585551,2.7445897261301675,0.5773382981618246,-116.54914287516276,2.7474406089782715,0.3212,-1.9043807504862547,0.2912
cdibfree,10.0,2,83,1899.1784785877574,28.13644163175063,0.6647035340693864,11.95021694356745,0.04040527343750001,0.2877046420154246,2.9362012798135932,0.3857267444783991,-119.50216956572099,1847.4949951171875,27.794811248779297,0.6535813808441162,2.73715607325236,0.5847719510396322,-116.56710625,2.7408317001342772,0.3274,-1.8997997753486038,0.29175555555555555
cdibfree,10.0,2,84,1898.9344898570669,28.138909047300164,0.6653146408498287,11.953836657784201,0.037656250000000016,0.28405439523472026,2.939242147586562,0.38268587670542975,-119.53836683793502,1847.2074788411458,27.797136306762695,0.6539579431215922,2.7392333348592124,0.5826946894327799,-116.60019471299913,2.744461877822876,0.3256,-1.9023160617165267,0.28757777777777777
cdibfree,10.0,2,85,1898.8860709450462,28.13361727107655,0.6645144010809335,11.946312600916082,0.039538056344696954,0.29159458159384405,2.9323580495335837,0.38956997475840827,-119.46312622590499,1847.6766764322917,27.793278376261394,0.6530987024307251,2.740990241368612,0.5809377829233805,-116.53194855007595,2.7452823760986327,0.325,-1.902884760981053,0.2911111111111111
cdibfree,10.0,2,86,1898.058334350586,28.137939388101753,0.6668498736213554,11.952075454321774,0.040044981060606034,0.28582809916274116,2.9344404353336855,0.38748758895830676,-119.52075433731079,1846.4387613932292,27.800349553426106,0.6561319231987,2.7386130491892495,0.5833149751027426,-116.58646278211806,2.7416799507141114,0.3232,-1.90038767959252,0.2919555555555556
cdibfree,10.0,2,87,1897.6848442771218,28.142829418182373,0.6679373993114992,11.948903739452362,0.039352435487689366,0.28900357403538446,2.933305714618076,0.3886223096739162,-119.48903768712825,1846.796875,27.802924474080402,0.6566652258237203,2.737658977508545,0.5842690467834473,-116.55717711724175,2.744914804840088,0.3228,-1.9026299261569977,0.2925333333333333
cdibfree,10.0,2,88,1897.067525690252,28.1444379308007,0.6698735701766881,11.949204639955001,0.03907848011363638,0.2886835185133598,2.9318192370913247,0.39010878720066766,-119.49204652959651,1844.3324381510417,27.804574330647785,0.6602861086527506,2.7374398708343506,0.5844881534576416,-116.56186090087891,2.741590920639038,0.3256,-1.900325989598781,0.29031111111111113
cdibfree,10.0,2,89,1892.8773651123047,28.141596512361005,0.674414859237996,11.947338190945713,0.03794130267518939,0.29054784910245374,2.945384381846948,0.37654364244504407,-119.4733817360618,1840.3076985677083,27.800134658813477,0.6630306045214335,2.744835615158081,0.5770924091339111,-116.52847237277561,2.747775869369507,0.3276,-1.904613099168986,0.28873333333333334
cdibfree,10.0,2,90,1891.552196849476,28.140026493506,0.6743654883043333,11.94559057192369,0.03785526160037878,0.29230131166563794,2.9251410446383734,0.39678697965361853,-119.45590595765547,1841.8740641276042,27.805391311645508,0.6623714963595072,2.7482875188191733,0.573640505472819,-116.53182698838975,2.753789958190918,0.3212,-1.908781680225581,0.29302222222222224
cdibfree,10.0,2,91,1892.0268714211204,28.146312507716093,0.6747602051631971,11.943935600194065,0.039725304805871206,0.29397184969010676,2.9337502189657907,0.3881778053262017,-119.4393559369174,1838.9796549479167,27.80868085225423,0.6650716662406921,2.739859104156494,0.582068920135498,-116.50666856553819,2.7443675666809084,0.3216,-1.9022507235608994,0.29417777777777776
cdibfree,10.0,2,92,1890.5730029019442,28.151408379728142,0.6767385798421773,11.943300832401622,0.039160304214015125,0.2946010364050215,2.932459665970369,0.38946835832162335,-119.43300810727206,1838.9215087890625,27.815017700195312,0.6655370791753134,2.741156816482544,0.5807712078094482,-116.50140162353516,2.7455968185424804,0.3264,-1.9031027564942837,0.29115555555555556
cdibfree,10.0,2,93,1889.9109802246094,28.155591747977518,0.67696648362008,11.939983194524592,0.03810998165246213,0.2979148921810768,2.929595945910974,0.3923320783810182,-119.39983194524592,1838.2781982421875,27.81398328145345,0.6656314531962076,2.7417253653208413,0.5802026589711508,-116.47055878634983,2.7444786033630373,0.3228,-1.9023277020044624,0.29217777777777776
cdibfree,10.0,2,94,1892.3567331487482,28.156299948692322,0.6763608459044587,11.934441355141727,0.040218468868371215,0.3034642906859517,2.9299715838649054,0.39195644042708655,-119.34441375732422,1842.5765380859375,27.817538579305012,0.664316713809967,2.734400431315104,0.5875275929768881,-116.41601895073785,2.740017989730835,0.322,-1.8992357891380787,0.2957111111111111
cdibfree,10.0,2,95,1893.9149211536753,28.159828597849067,0.6761456385932185,11.933362727815455,0.04145803740530302,0.30452222834256565,2.9282749674536963,0.39365305683829566,-119.33362731066617,1842.5224609375,27.820496877034504,0.6649871269861857,2.737691879272461,0.5842361450195312,-116.40681005995009,2.7425895027160645,0.3254,-1.9010183054886758,0.2939777777777778
cdibfree,10.0,2,96,1893.6057461825285,28.1595453674143,0.6764817756008018,11.93023378198797,0.03935495087594699,0.30767482349818404,2.935481980443001,0.3864460438489914,-119.30233773318204,1843.1215413411458,27.823340733846027,0.6656576991081238,2.737080971399943,0.5848470528920492,-116.36895783284506,2.7419831588745116,0.324,-1.9005978872150182,0.29084444444444446
cdibfree,10.0,2,97,1894.9291423450816,28.16539139097387,0.6765483299439604,11.930206271735104,0.04172799775094698,0.30769874240187084,2.9285755916075273,0.3933524326844649,-119.30206294493242,1843.37451171875,27.822216033935547,0.6646899978319804,2.739447991053263,0.5824800332387289,-116.37481199544271,2.7441325233459475,0.3226,-1.9020877073399722,0.2949555555555556
cdibfree,10.0,2,98,1894.6266826282847,28.162456859241832,0.6760070852257989,11.924703505906193,0.040015240293560614,0.3132086350497874,2.929821027950807,0.3921069963411851,-119.24703524329446,1844.4228922526042,27.821992874145508,0.663308839003245,2.731129805246989,0.5907982190450033,-116.31778202582466,2.735553969573975,0.3236,-1.8961415739037097,0.2917111111111111
cdibfree,10.0,2,99,1895.293018687855,28.162794481624257,0.6753211018036712,11.922735940326344,0.03966175426136364,0.3151485856453126,2.9290251813151618,0.3929028429768302,-119.22735942493786,1843.7749430338542,27.827220916748047,0.6655892729759216,2.7366878191630044,0.5852402051289877,-116.29924387342665,2.741260305404663,0.329,-1.9000969035886228,0.2919777777777778
cdibfree,10.0,0,0,2.135030610317534,1.1222219182686373,0.01878003936938264,11.288345526565205,0.13034120501893948,0.9495748140933838,5.454237014055252,-2.13230898976326,-112.88345531983809,2.1348342100779214,1.1226680676142375,0.01878920445839564,5.5136308670043945,-2.1917028427124023,-107.42757012532552,5.4989082122802735,0.0958,-3.8115527684334665,0.1008
cdibfree,10.0,0,1,2.1351335502483626,1.122232552956451,0.01878023356072266,11.210101945833726,0.1348356119791666,1.0278202065012672,5.454615116119385,-2.1326870918273926,-112.1010193824768,2.134845733642578,1.1226680676142375,0.01878920445839564,5.51417334874471,-2.1922453244527182,-106.64589675835504,5.49934144821167,0.097,-3.8118531500197945,0.10122222222222223
cdibfree,10.0,0,2,2.136939411136237,1.1227412650530988,0.018785786889070136,10.999381162903525,0.15079323508522727,1.238550398160111,5.4506238996982574,-2.1286958754062653,-109.99381160736084,2.686084826787313,1.2671467860539753,0.02107478678226471,4.027342398961385,-0.7054143746693929,-104.54091437717014,4.039990801620483,0.1738,-2.8003083242334426,0.10148888888888889
cdibfree,10.0,0,3,212.7345010773702,9.736414364115758,0.6632954442386769,12.021578084338795,0.04535555752840908,0.21630599176172505,3.8916528170759026,-0.5697247927839105,-120.21578086506237,444.57704671223956,14.306578318277994,1.106291691462199,3.2540589968363443,0.06786902745564778,-116.3246436360677,3.2516836460113527,0.1598,-2.253895517420769,0.19906666666666667
cdibfree,10.0,0,4,593.5878209200772,16.586441820318047,1.344819430600513,12.036998851732774,0.04276234019886364,0.20091810153627937,3.2662778997963127,0.05565012449567968,-120.36998865821145,678.7799479166666,17.780993779500324,1.4726431767145793,3.1962008476257324,0.12572717666625977,-117.10526142578125,3.1958018131256103,0.1998,-2.2151610969543456,0.17013333333333333
cdibfree,10.0,0,5,797.7418989701705,19.262271480126813,1.4991325444795869,11.946405161510814,0.05145411635890154,0.29148293870755215,3.2174900526350196,0.10443797165697272,-119.46405198357321,945.8754272460938,21.028941472371418,1.6434554656346638,3.1825243631998696,0.1394036610921224,-116.24885180121528,3.183519394683838,0.2078,-2.2066475463747977,0.1816888888888889
cdibfree,10.0,0,6,1225.4298137318003,23.63974496451291,1.8921752287582918,11.791534689339725,0.06544500177556818,0.44636244005100295,3.208817244930701,0.11311077936129137,-117.91534662246704,1368.8929036458333,24.93174934387207,1.9834527571996052,3.1747471491495767,0.14718087514241537,-114.70966099039714,3.17570786857605,0.1922,-2.2012330773472786,0.18562222222222222
cdibfree,10.0,0,7,1491.8009816950018,26.084017688577827,1.9111127643422647,11.714090331034226,0.0726690488873106,0.5238116215914488,3.1971724697134714,0.12475555457852104,-117.14090355959806,1584.8565673828125,26.733718872070312,1.690460205078125,3.171034653981527,0.15089337031046549,-113.94359070909289,3.1719115116119383,0.2182,-2.1986015566706656,0.18353333333333333
cdibfree,10.0,0,8,1814.9596502130682,28.33281544121829,1.68417687849565,11.786286375739358,0.06470888080018941,0.451626849106767,3.1935158344832333,0.12841218980875882,-117.86286362734708,1915.6869710286458,29.02376365661621,1.5497063795725505,3.165055592854818,0.15687243143717447,-114.67103928493924,3.1662059650421144,0.2076,-2.1946469043016434,0.18993333333333334
cdibfree,10.0,0,9,2027.66480809992,29.88752508163452,1.512885181741281,11.85513077540831,0.058043101917613645,0.38277576152573933,3.1821509965441446,0.1397770277478478,-118.55130754817615,2105.7029622395835,30.346198399861652,1.481676459312439,3.16054097811381,0.16138704617818198,-115.36979296332466,3.161462694168091,0.2092,-2.1913590834498407,0.1922222222222222
cdibfree,10.0,0,10,2193.117846402255,30.993649179285224,1.4597008275714787,11.865306052294644,0.057362837357954534,0.37256491209634324,3.176777659492059,0.145150364799933,-118.65306043624878,2179.3745930989585,30.961537679036457,1.374150315920512,3.1502174536387124,0.17171057065327963,-115.478285675727,3.151409956741333,0.2264,-2.1843909660339356,0.19495555555555555
cdibfree,10.0,0,11,2387.531193126332,32.37233347242529,1.4468718645247547,11.91301189769398,0.051740944602272715,0.3248814351179383,3.174391421404752,0.14753660288724033,-119.13011906363748,2469.852294921875,32.888397216796875,1.460392673810323,3.1498478253682456,0.17208019892374674,-115.95599452175564,3.1512015605926513,0.2012,-2.184246602785587,0.1974
cdibfree,10.0,0,12,2700.4322717840023,34.406478513370864,1.5526904064145954,11.907826033505527,0.05121389678030305,0.33008494626053353,3.1700507795268837,0.15187724476510828,-119.0782602483576,2890.5048828125,35.58501307169596,1.6023539702097576,3.1449124018351235,0.1770156224568685,-115.91018868543837,3.1468624431610106,0.2176,-2.1812388270497323,0.19813333333333333
cdibfree,10.0,0,13,3076.2029557661576,36.657032836567275,1.832168505273082,11.851065868681127,0.056035008285984844,0.3868220937861638,3.1652031486684624,0.1567248756235296,-118.51065882769498,3087.7997233072915,36.73095703125,1.8542938629786174,3.1377549171447754,0.1841731071472168,-115.34707949896918,3.1390945056915283,0.2114,-2.1758545238375664,0.20093333333333332
cdibfree,10.0,0,14,3158.0156888094816,37.05101396820762,1.8051682385531338,11.864989551630886,0.05376538825757575,0.3729007627645677,3.156371154568412,0.1655568697235801,-118.6498952778903,3133.1637369791665,36.74694315592448,1.7053725322087605,3.12907338142395,0.192854642868042,-115.49521804741754,3.1302772491455078,0.2172,-2.1697429648756983,0.20228888888888888
cdibfree,10.0,0,15,3195.0972539728336,37.1501877524636,1.706172097135674,11.898917512460189,0.050802408854166654,0.33898670514198864,3.1502011689272793,0.1717268553647128,-118.98917484283447,3176.734375,36.97317250569662,1.6972637176513672,3.1213186581929526,0.2006093660990397,-115.84006678466797,3.122882520675659,0.2276,-2.1646173718452455,0.2054888888888889
cdibfree,10.0,0,16,3244.624475652521,37.383060455322266,1.700419688766653,11.903209274465388,0.05011452414772726,0.334707815030759,3.145628797737035,0.1762992265549573,-119.03209283135153,3235.0332845052085,37.36237589518229,1.7287673552831013,3.1204909483591714,0.20143707593282065,-115.88827235514323,3.1218548480987547,0.2206,-2.163904789400101,0.2036
cdibfree,10.0,0,17,3331.113365866921,38.10704638741233,1.7827234037897803,11.900987018238414,0.04899510239109847,0.3368891385299238,3.141565889120102,0.18036213517189026,-119.00986996563998,3297.5895182291665,38.071632385253906,1.7967583338419597,3.115323225657145,0.20660479863484701,-115.8706366821289,3.117241136932373,0.2266,-2.1607070277690887,0.2099111111111111
cdibfree,10.0,0,18,3405.226875998757,38.462239720604636,1.794338614425876,11.87219529802149,0.052659283262310626,0.3656804255125197,3.1384150142019447,0.18351301009004767,-118.72195278514515,3397.0406087239585,38.37070083618164,1.8044850031534831,3.1092607180277505,0.21266730626424155,-115.58473410101996,3.110409635543823,0.2244,-2.1559716940879823,0.20844444444444443
cdibfree,10.0,0,19,3509.5601418235087,39.15721758929166,1.8260432549498298,11.885870283300227,0.050640388257575775,0.3520262850956483,3.1350200311704115,0.18690799312158066,-118.85870270295577,3608.5970052083335,40.335943857828774,1.934280514717102,3.1023561159769693,0.2195719083150228,-115.72586309950087,3.104663024520874,0.2136,-2.1519884437441825,0.21146666666666666
cdibfree,10.0,0,20,3730.9424882368608,40.86307005448775,1.9701470285654068,11.870597091588108,0.04839607007575757,0.3673058245331049,3.1299300451170313,0.19199797917496075,-118.70597093755549,3710.0353190104165,40.715919494628906,1.9854179223378499,3.0971593856811523,0.22476863861083984,-115.57797180040147,3.0994162899017335,0.2262,-2.148351604402065,0.21242222222222223
cdibfree,10.0,0,21,3750.8436015735974,41.129015532406896,2.0033788979053497,11.878092061389577,0.0480188358191288,0.35981797198341653,3.1254128949208693,0.1965151293711229,-118.78092063557018,3690.657470703125,40.81169001261393,1.9639184872309368,3.0970820585886636,0.22484596570332846,-115.65695598008898,3.099543235015869,0.2172,-2.148439775943756,0.21357777777777778
cdibfree,10.0,0,22,3762.445243141868,41.381832577965476,2.019962102174759,11.878557817502456,0.04702178030303029,0.35934718334200705,3.121754153208299,0.20017387108369308,-118.78557803414084,3723.3116048177085,41.281219482421875,2.0305591821670532,3.090713898340861,0.2312141259511312,-115.66616419677734,3.0926394466400144,0.2266,-2.143654426181316,0.21408888888888888
cdibfree,10.0,0,23,3807.1420801336117,41.67165368253534,2.0403769720684397,11.861241226846522,0.048067294034090914,0.37664721940051427,3.1191004040566357,0.20282762023535642,-118.61241236600009,3762.8961588541665,41.41795349121094,2.033845861752828,3.0887107849121094,0.2332172393798828,-115.49526136745877,3.0909069202423094,0.229,-2.1424534472823145,0.2157777777777778
cdibfree,10.0,0,24,3838.1340817538176,41.84185140783136,2.03939629684795,11.858682881702077,0.04801417495265152,0.3792261273007501,3.116390740329569,0.20553728396242316,-118.58682853525335,3837.736572265625,41.656009674072266,1.9937058289845784,3.084472338358561,0.237455685933431,-115.47149751925998,3.0872010833740235,0.2294,-2.139884810042381,0.2172888888888889
cdibfree,10.0,0,25,4086.1797374378552,42.79721444303339,2.138040216131644,11.830750010230325,0.04937692353219696,0.40714778514070943,3.1195728453722866,0.20235517891970548,-118.30750001560558,4125.489501953125,42.91188049316406,2.1804962952931723,3.085171937942505,0.2367560863494873,-115.19019987928603,3.0875858921051025,0.2288,-2.140151453149319,0.2167111111111111
cdibfree,10.0,0,26,4349.075940218839,44.12003770741549,2.341458648443222,11.803839672695506,0.05083089192708332,0.434041056020016,3.1206027147444813,0.20132530954751102,-118.03839726881547,4532.065755208333,44.53488413492838,2.3432552019755044,3.0888421535491943,0.23308587074279785,-114.92068927137586,3.090881729888916,0.2282,-2.142435874581337,0.21484444444444445
cdibfree,10.0,0,27,4692.765970403498,45.094618645581335,2.2919632589275185,11.803637797182256,0.051035674124053035,0.4342892136086117,3.1156645837155255,0.20626344057646664,-118.0363781668923,4617.05126953125,44.65776570638021,2.2401095231374106,3.082631826400757,0.23929619789123535,-114.92246129964192,3.084918678665161,0.2354,-2.1383027639389036,0.21662222222222222
cdibfree,10.0,0,28,4511.319765957919,44.0737886428833,2.177938873794946,11.788199473511089,0.05457941228693181,0.4497075253589587,3.114402800798416,0.20752522349357605,-117.88199472427368,4446.18896484375,43.73865000406901,2.1621368726094565,3.0780751705169678,0.24385285377502441,-114.76989673258464,3.0807967876434326,0.2292,-2.135445616745949,0.21673333333333333
cdibfree,10.0,0,29,4509.290457985618,44.04233208569613,2.1838978826999664,11.794602919708598,0.051652314157196975,0.44330104000189086,3.1109042817896064,0.21102374250238592,-117.94602922959761,4458.581380208333,43.78063710530599,2.1691602071126304,3.0767027537027993,0.24522527058919272,-114.83769652642144,3.079383003616333,0.2398,-2.13446576474905,0.22053333333333333
cdibfree,10.0,0,30,4524.4195556640625,44.10934153470126,2.1921704811128704,11.801435075022958,0.049290216619318185,0.43645492822609167,3.1074341318824072,0.21449389240958475,-118.01435084776445,4486.72216796875,43.938883463541664,2.1856404145558677,3.0754663149515786,0.24646170934041342,-114.90895222710503,3.0777630226135253,0.2332,-2.133342848086357,0.2214888888888889
cdibfree,10.0,0,31,4537.461402199485,44.19025733254173,2.199769626964222,11.808652471412312,0.05129734848484849,0.42923362603919074,3.1057818775827233,0.21614614670926874,-118.08652461658825,4479.45703125,43.900986989339195,2.1795836289723716,3.0735711256663003,0.24835689862569174,-114.98359680311415,3.0757471138000487,0.2246,-2.1319456542491912,0.22342222222222222
cdibfree,10.0,0,32,4535.145756114613,44.16139752214605,2.192992092533545,11.810919783332132,0.049854625355113626,0.42701002515175124,3.1023916114460337,0.21953641284595837,-118.10919761657715,4465.236165364583,43.79036204020182,2.164339860280355,3.070157766342163,0.2517702579498291,-115.00861910129123,3.0726636920928954,0.2292,-2.1298082676291465,0.22577777777777777
cdibfree,10.0,0,33,4550.9394864169035,44.2297107739882,2.1951819732785225,11.816027505831284,0.048675352154356026,0.4218747492202304,3.1005008003928443,0.22142722389914773,-118.1602751124989,4442.10107421875,43.618604024251304,2.1247544288635254,3.067244370778402,0.2546836535135905,-115.0614219889323,3.0700575412750246,0.2382,-2.128001754915714,0.22493333333333335
cdibfree,10.0,0,34,4492.307166359641,43.85035809603605,2.1325444748455826,11.812618017196655,0.05105564926609847,0.4253202250058001,3.0982819605957377,0.2236460636962544,-118.12618025866422,4440.039388020833,43.56985092163086,2.1133477687835693,3.069272597630819,0.2526554266611735,-115.03020962863498,3.07181001701355,0.2352,-2.1292164607167243,0.2238888888888889
cdibfree,10.0,0,35,4479.043634588068,43.74396764148366,2.125342583114451,11.828151556578549,0.04860070430871211,0.40975125680084934,3.0977891981601715,0.22413882613182068,-118.28151559829712,4457.270345052083,43.678138732910156,2.1503665447235107,3.06504233678182,0.25688568751017254,-115.18550390082466,3.0679510246276855,0.2426,-2.1265416639089585,0.22386666666666666
cdibfree,10.0,0,36,4487.10580999201,43.695166154341265,2.139326238496737,11.802761468020352,0.04984715317234847,0.4351286105811596,3.095317018303004,0.226611005988988,-118.0276146368547,4428.57568359375,43.37924321492513,2.1183815797170005,3.063421885172526,0.2585061391194661,-114.93440295681424,3.0656418952941893,0.2356,-2.1249410515904428,0.2258
cdibfree,10.0,0,37,4496.7249311967325,43.5468204238198,2.117104569619352,11.815452461892908,0.048238784327651524,0.4224422933025794,3.093549384312196,0.228378639979796,-118.15452462976629,4456.714029947917,43.25745391845703,2.0907761255900064,3.060784339904785,0.26114368438720703,-115.06215015326606,3.0632477710723878,0.2372,-2.12328152307272,0.22602222222222224
cdibfree,10.0,0,38,4513.704412286932,43.538657426834106,2.12195841290734,11.811047554016113,0.04605875651041667,0.42683992433277046,3.0908281992782247,0.23109982501376758,-118.1104756268588,4405.2138671875,43.028185526529946,2.087210178375244,3.0633199214935303,0.2586081027984619,-115.02090647379558,3.065588935852051,0.2322,-2.1249044010162352,0.22786666666666666
cdibfree,10.0,0,39,4451.866205388849,43.255532719872214,2.11075884713368,11.807736071673306,0.05071422230113632,0.4301700307564302,3.088428417390043,0.2334996069019491,-118.07736041329123,4345.451009114583,42.68335469563802,2.092493693033854,3.0587664445241294,0.263161579767863,-114.99151158175998,3.061186908340454,0.236,-2.12185314899683,0.22957777777777777
cdibfree,10.0,0,40,4405.101333618164,42.97469208457253,2.1112603890624912,11.809636787934737,0.05040120442708333,0.4282558084550229,3.0887487178499047,0.23317930644208734,-118.09636796604504,4381.760904947917,42.87321090698242,2.1054895718892417,3.057518561681112,0.26440946261088055,-115.00905554063586,3.0595507373809814,0.2362,-2.1207190494060515,0.22695555555555555
cdibfree,10.0,0,41,4388.88271817294,42.89307574792342,2.0993964597582817,11.794794526967136,0.05133885239109848,0.44311426647684793,3.0865124843337317,0.23541553995826028,-117.94794529134577,4315.725260416667,42.532997131347656,2.0727251370747886,3.0566181341807046,0.2653098901112874,-114.86308490804036,3.0596126476287844,0.2334,-2.120761921286583,0.22924444444444445
