datasize,model,beta,epochs,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,train_acc_mean,train_acc_std,valid_acc_mean,valid_acc_std,run_count
mini,vib,0.1,12,-1.2925823889313752,0.025896587663322895,11.678307364908854,0.30196247180451097,0.19999999999999998,0.045825756949558406,,,3
mini,vib,0.1,13,-1.3114731517325928,0.012294678906844802,11.940681472269693,0.6549730907774459,0.25666666666666665,0.02516611478423585,,,3
mini,vib,0.1,14,-1.3304518171348194,0.02996031937242032,11.777279805501301,0.38490484321735535,0.26666666666666666,0.02516611478423583,,,3
mini,vib,0.1,15,-1.3450966663486492,0.027119448417616977,12.058069132995605,0.4955014745454847,0.33666666666666667,0.06658328118479392,,,3
mini,vib,0.1,16,-1.3668546298313455,0.03165927617350918,11.713399834696451,0.4240230484474745,0.35000000000000003,0.04358898943540674,,,3
mini,vib,0.1,17,-1.375093929051566,0.02813819640134858,12.21151464284261,0.13967529870888704,0.39666666666666667,0.0057735026918962545,,,3
mini,vib,0.1,18,-1.390733513359976,0.017364827785446367,12.244664532470702,0.09428244893475762,0.40666666666666673,0.028867513459481298,,,3
mini,vib,0.1,19,-1.414757324004724,0.017726785400627026,12.427432252502442,0.5447298380552217,0.47,0.055677643628300216,,,3
mini,vib,0.1,20,-1.4217452002201145,0.028510703967351524,12.160430692545573,0.07075356312539642,0.43333333333333335,0.02886751345948128,,,3
mini,vib,0.1,21,-1.4253413988969506,0.030231467644988838,12.443830635579426,0.23219023185126675,0.48666666666666664,0.04509249752822896,,,3
mini,vib,0.1,22,-1.4532814797001705,0.027128759301880554,12.541627370198569,0.11479427515435194,0.5233333333333333,0.04509249752822893,,,3
mini,vib,0.1,23,-1.4637981284648278,0.0274077203190186,12.467038777669272,0.35132857384450844,0.5266666666666667,0.07767453465154031,,,3
mini,vib,0.1,24,-1.4627969094865,0.035247219907183415,12.60175616760254,0.5082464323367,0.5433333333333333,0.0378593889720018,,,3
mini,vib,0.1,25,-1.4821176736504331,0.024301397574859267,12.79600340677897,0.34853527290896513,0.5800000000000001,0.019999999999999934,,,3
mini,vib,0.1,26,-1.495403135208407,0.03624319860788198,12.953525016276041,0.2721293774884856,0.6266666666666666,0.06027713773341713,,,3
mini,vib,0.1,27,-1.498784466450757,0.026195426164813254,12.84626893971761,0.2666239752384633,0.6266666666666666,0.023094010767585042,,,3
mini,vib,0.1,28,-1.5057777848888942,0.027299311850326025,12.610907006327311,0.1118482500667241,0.6166666666666667,0.03055050463303897,,,3
mini,vib,0.1,29,-1.5091564273755542,0.007213006939580831,13.07753755086263,0.14522772442285956,0.6699999999999999,0.01999999999999995,,,3
mini,vib,0.1,30,-1.529849684907265,0.029964067120499614,12.842969930521647,0.10725459802211602,0.6433333333333334,0.07234178138070237,,,3
mini,vib,0.1,31,-1.5279685405221315,0.016969823114824055,12.952215446472167,0.26822089717468417,0.6999999999999998,0.029999999999999943,,,3
mini,vib,0.1,32,-1.5454111486063538,0.022938959148518647,13.086711663309734,0.21742419694657808,0.7066666666666667,0.015275252316519494,,,3
mini,vib,0.1,33,-1.546302451725447,0.024354920345835734,13.058654981994628,0.2734910945484922,0.7266666666666667,0.05507570547286098,,,3
mini,vib,0.1,34,-1.5516298749974065,0.03964211201749455,13.178643055725097,0.34344530552623187,0.6900000000000001,0.06557438524301999,,,3
mini,vib,0.1,35,-1.563830935333428,0.032903280513838624,13.177299548339844,0.26951093327705616,0.7266666666666666,0.03055050463303897,,,3
mini,vib,0.1,36,-1.565932366037526,0.03444626948066997,13.20907283376058,0.19969440529225785,0.7266666666666666,0.023094010767585067,,,3
mini,vib,0.1,37,-1.5729118414208443,0.019375615096656407,13.330063679504397,0.1921068198270609,0.73,0.026457513110645932,,,3
mini,vib,0.1,38,-1.5901883239242502,0.02615746418583917,13.223745285034179,0.1224426436903338,0.7533333333333333,0.011547005383792509,,,3
mini,vib,0.1,39,-1.5856703765164113,0.031986518386818694,13.40651665242513,0.2561142086892982,0.7866666666666666,0.06027713773341704,,,3
mini,vib,0.1,40,-1.5977268523036845,0.022552514860321848,13.349589998881022,0.10763477290622656,0.7666666666666666,0.0057735026918962545,,,3
mini,vib,0.1,41,-1.5905487865347279,0.029414153774240153,13.424387321980795,0.14234723938833171,0.7733333333333334,0.028867513459481322,,,3
mini,vib,0.1,42,-1.6114609645144775,0.03151868289166498,13.445319153340657,0.19724227340706496,0.7966666666666667,0.023094010767585067,,,3
mini,vib,0.1,43,-1.609878332449658,0.021572046111704463,13.422479410807291,0.2910192174364847,0.7933333333333333,0.04932882862316242,,,3
mini,vib,0.1,44,-1.6112962941210656,0.034199290251651686,13.49067184753418,0.15286484805136757,0.8033333333333333,0.030550504633038912,,,3
mini,vib,0.1,45,-1.6248269717213344,0.022594038318714635,13.56691605529785,0.13763782683216866,0.8066666666666666,0.05131601439446882,,,3
mini,vib,0.1,46,-1.627519465134089,0.025258009976721816,13.482063958740234,0.14266385701843823,0.8066666666666666,0.025166114784235832,,,3
mini,vib,0.1,47,-1.6210297169071612,0.015018243125682866,13.505971857706706,0.1302608328677278,0.7933333333333333,0.02081665999466135,,,3
mini,vib,0.1,48,-1.630645007835363,0.019345460069702867,13.584742054748537,0.25019422564698685,0.8433333333333334,0.06027713773341709,,,3
mini,vib,0.1,49,-1.633391667875913,0.03083678185569219,13.540726651000975,0.29935883711431893,0.8166666666666668,0.041633319989322654,,,3
mini,vib,0.1,50,-1.6272874320064836,0.034435482930837744,13.578930831909181,0.26879284097064243,0.8166666666666668,0.023094010767584987,,,3
mini,vib,0.1,51,-1.6379874458564785,0.040719222680519855,13.587868126424153,0.19617053074786958,0.82,0.03999999999999995,,,3
mini,vib,0.1,52,-1.6355644064138433,0.033707352922536106,13.622979591369628,0.2550359862585976,0.8066666666666666,0.02081665999466124,,,3
mini,vib,0.1,53,-1.638811136393657,0.03445563823357383,13.563354409790039,0.14199392975747874,0.8033333333333333,0.01527525231651945,,,3
mini,vib,0.1,54,-1.6376167203884313,0.031707036425462576,13.589625595092775,0.21288335720742738,0.8366666666666668,0.04041451884327377,,,3
mini,vib,0.1,55,-1.6426149407943875,0.03209139628130433,13.648692134094238,0.14724842331777513,0.8566666666666666,0.0057735026918962545,,,3
mini,vib,0.1,56,-1.6466820574593621,0.03397527963151348,13.589264228312175,0.20392879390265312,0.8266666666666667,0.02516611478423577,,,3
mini,vib,0.1,57,-1.6479932498774514,0.023214320516387287,13.648253813680013,0.18204595712476318,0.8433333333333333,0.015275252316519468,,,3
mini,vib,0.1,58,-1.6494477524615752,0.0295273036253608,13.663098029073078,0.1527964552853003,0.84,0.010000000000000009,,,3
mini,vib,0.1,59,-1.6542889706215054,0.025664750144768326,13.72420070699056,0.1032288545467063,0.8533333333333334,0.03055050463303897,,,3
mini,vib,0.1,60,-1.6579236408743527,0.018048627484851212,13.663074993896485,0.1452888041098077,0.82,0.04582575694955836,,,3
mini,vib,0.1,61,-1.6579254687973375,0.01797952984668369,13.669767400614424,0.173093477310961,0.8633333333333333,0.020816659994661358,,,3
mini,vib,0.1,62,-1.664355711984162,0.026271070105980763,13.762318766784668,0.1781788397856584,0.86,0.036055512754639925,,,3
mini,vib,0.1,63,-1.6646375308021064,0.02490578976690157,13.718800661722819,0.1840173107266912,0.8066666666666666,0.07023769168568497,,,3
mini,vib,0.1,64,-1.6668592316246664,0.023348066098171298,13.786876614379883,0.23452742613172256,0.8933333333333334,0.0057735026918962545,,,3
mini,vib,0.1,65,-1.6691361375374367,0.03523231662436887,13.739127719624838,0.2192343252366203,0.85,0.03605551275463985,,,3
mini,vib,0.1,66,-1.6643251852469871,0.037411263162024255,13.746420148213703,0.1839138621304479,0.8433333333333333,0.02081665999466133,,,3
mini,vib,0.1,67,-1.6689937517745268,0.030285151946483783,13.775371926371257,0.2030056497850069,0.87,0.036055512754639925,,,3
mini,vib,0.1,68,-1.673846778334564,0.029051637565913203,13.80759029744466,0.1583776387606674,0.8733333333333334,0.02081665999466135,,,3
mini,vib,0.1,69,-1.671774727786728,0.03033019247308323,13.816642001851399,0.15610756939013715,0.8633333333333333,0.015275252316519477,,,3
mini,vib,0.1,70,-1.670323478050358,0.026002183108082347,13.70335851389567,0.18682156251526874,0.84,0.02645751311064593,,,3
mini,vib,0.1,71,-1.6649067563192286,0.030836851454716232,13.733657810465495,0.2089637905557382,0.8733333333333334,0.04041451884327383,,,3
mini,vib,0.1,72,-1.6687139106190243,0.03550871201134377,13.75170791269938,0.1634806166463562,0.8666666666666667,0.015275252316519477,,,3
mini,vib,0.1,73,-1.6729776587659375,0.027911792724185668,13.807987841288247,0.12560145775369422,0.8733333333333334,0.030550504633038964,,,3
mini,vib,0.1,74,-1.6753737941118751,0.024621513128798164,13.792886208089193,0.17264390569897858,0.8633333333333333,0.028867513459481298,,,3
mini,vib,0.1,75,-1.6770089961986734,0.02845853672959184,13.822361714172361,0.240264566337495,0.87,0.036055512754639925,,,3
mini,vib,0.1,76,-1.674659820830468,0.03744112271871106,13.806209615071616,0.18200173950075105,0.8666666666666667,0.020816659994661358,,,3
mini,vib,0.1,77,-1.6763899625173888,0.02699191219111134,13.780726570638022,0.18680966886703432,0.8466666666666667,0.0057735026918962545,,,3
mini,vib,0.1,78,-1.6757885223804134,0.028565648060448715,13.81110858306885,0.1590597452222213,0.8666666666666667,0.04041451884327383,,,3
mini,vib,0.1,79,-1.6775928475990547,0.019765026572797502,13.819851312255858,0.15123056661815712,0.88,0.026457513110645932,,,3
mini,vib,0.1,80,-1.6807991368227668,0.03038815665578543,13.825651670328776,0.1311321309131407,0.8566666666666666,0.03214550253664321,,,3
mini,vib,0.1,81,-1.6813832421035262,0.031406052127677914,13.825715078226724,0.12517023685143663,0.8833333333333333,0.03511884584284248,,,3
mini,vib,0.1,82,-1.6811966066234578,0.03154457819628846,13.801449231974283,0.1361009422471541,0.86,0.010000000000000009,,,3
mini,vib,0.1,83,-1.673050209287763,0.02870347914042907,13.790574991353353,0.06678334124188781,0.85,0.04582575694955841,,,3
mini,vib,0.1,84,-1.6782545018746908,0.023385391803384385,13.801731302897133,0.07939171540513507,0.86,0.010000000000000009,,,3
mini,vib,0.1,85,-1.678789913803831,0.026509611993595864,13.7966169921875,0.1232341246427672,0.89,0.040000000000000036,,,3
mini,vib,0.1,86,-1.6785271950051335,0.025716152043156984,13.810498530578613,0.15384842330439272,0.8766666666666666,0.03214550253664323,,,3
mini,vib,0.1,87,-1.678147767007154,0.03085607756257766,13.816876851908367,0.15904002435411563,0.87,0.010000000000000009,,,3
mini,vib,0.1,88,-1.6798466383427284,0.028029984688478605,13.826317870076496,0.16492348675726448,0.8866666666666667,0.028867513459481298,,,3
mini,vib,0.1,89,-1.6800735474419672,0.02882363454508708,13.83889108988444,0.15158379725594945,0.8533333333333334,0.015275252316519477,,,3
mini,vib,0.1,90,-1.6876532072910777,0.027706916475659517,13.838059724934896,0.13777883626212575,0.8866666666666667,0.011547005383792509,,,3
mini,vib,0.1,91,-1.688016446919331,0.03011780051154113,13.833847565205891,0.16301705453031154,0.88,0.02645751311064593,,,3
mini,vib,0.1,92,-1.684170339524549,0.028233969464169135,13.842164153035482,0.14825038753815287,0.8766666666666666,0.06027713773341709,,,3
mini,vib,0.1,93,-1.6885311649184025,0.02628835552734879,13.846400974527995,0.14570917061278418,0.87,0.020000000000000018,,,3
mini,vib,0.1,94,-1.6867856912959134,0.025801915819187476,13.852036521402994,0.12228289939897048,0.8766666666666666,0.015275252316519477,,,3
mini,vib,0.1,95,-1.6840418911609714,0.029150278829977894,13.844645032755531,0.12100903493225547,0.88,0.020000000000000018,,,3
mini,vib,0.1,96,-1.6821909050579513,0.028626729282022537,13.834692654927572,0.11117452404600588,0.86,0.020000000000000018,,,3
mini,vib,0.1,97,-1.6844352642695108,0.029340135356675758,13.840591866556801,0.12826743034585483,0.88,0.0,,,3
mini,vib,0.1,98,-1.6848391668709983,0.029634395873324823,13.84704392191569,0.15888703938485985,0.89,0.036055512754639925,,,3
mini,vib,0.1,99,-1.6844487947205902,0.02912745101312735,13.843815004475912,0.14805512810965932,0.8633333333333333,0.025166114784235853,,,3
mini,vib,1.0,0,-0.5715772444973685,0.034240654830013414,7.330894063822428,0.3402975823107905,0.08333333333333333,0.02886751345948129,0.09786666666666666,0.003177000681985025,3
mini,vib,1.0,1,-1.0557343065541964,0.05027890828066194,10.169394610087076,0.4744787905782182,0.10333333333333333,0.005773502691896256,0.09853333333333335,0.002540341184434352,3
mini,vib,1.0,2,-1.2444037241589514,0.05232155170554225,10.903876088460287,0.3702772366638081,0.11,0.017320508075688773,0.0994,0.0010392304845413321,3
mini,vib,1.0,3,-1.3076877666621318,0.024227653246254772,11.190364657592774,0.16257624078705576,0.11,0.017320508075688773,0.09946666666666666,0.0009237604307034057,3
mini,vib,1.0,4,-1.3453395144380753,0.013698900942222928,11.286410686238606,0.070178192141251,0.10000000000000002,0.0,0.09986666666666666,0.0002309401076758589,3
mini,vib,1.0,5,-1.3502314012357504,0.024119783968560574,11.349099408976238,0.12765597659155944,0.10000000000000002,0.0,0.09993333333333333,0.00011547005383792646,3
mini,vib,1.0,6,-1.35465059654154,0.026547262906675972,11.396364428202311,0.11737543941726913,0.10333333333333333,0.005773502691896256,0.10000000000000002,0.0,3
mini,vib,1.0,7,-1.3730556779411367,0.019606263739205987,11.354225016276041,0.10323734898432312,0.10000000000000002,0.0,0.10000000000000002,0.0,3
mini,vib,1.0,8,-1.375854225929814,0.015061636906498902,11.34765256652832,0.12694626570305687,0.10000000000000002,0.0,0.10000000000000002,0.0,3
mini,vib,1.0,9,-1.3783484900115741,0.016219735286794035,11.394409988911946,0.14127002628016114,0.10333333333333335,0.005773502691896261,0.10000000000000002,0.0,3
mini,vib,1.0,10,-1.3852990424987113,0.0271317159579153,11.34028063659668,0.14550495857890092,0.10333333333333333,0.005773502691896256,0.10000000000000002,0.0,3
mini,vib,1.0,11,-1.3848545621015844,0.018454256165195162,11.300584930928549,0.04659622937710652,0.10333333333333335,0.005773502691896261,0.10000000000000002,0.0,3
mini,vib,1.0,12,-1.3959235289073224,0.010911442926651816,11.311065386454265,0.10938904400655128,0.10666666666666667,0.011547005383792507,0.10000000000000002,0.0,3
mini,vib,1.0,13,-1.3985826363185845,0.018957183811198628,11.349695726013183,0.04283650682448986,0.11333333333333333,0.005773502691896249,0.10000000000000002,0.0,3
mini,vib,1.0,14,-1.4083323717982854,0.011938066341633486,11.362756382751463,0.04209710869448538,0.12,0.017320508075688773,0.10000000000000002,0.0,3
mini,vib,1.0,15,-1.4109531573808625,0.008760495957845744,11.39696452331543,0.06914739485381016,0.12333333333333334,0.025166114784235836,0.10000000000000002,0.0,3
mini,vib,1.0,16,-1.427019495539146,0.0075017891587294844,11.376305293273925,0.037436901907188576,0.14333333333333334,0.02081665999466132,0.10000000000000002,0.0,3
mini,vib,1.0,17,-1.4255665900841012,0.01600059436698168,11.388979929606117,0.016551512542976904,0.12666666666666668,0.025166114784235825,0.10000000000000002,0.0,3
mini,vib,1.0,18,-1.4281097551226223,0.009827530505227503,11.392358622741702,0.02792248582644711,0.14,0.020000000000000014,0.10000000000000002,0.0,3
mini,vib,1.0,19,-1.4416872017139648,0.007176476660067787,11.453539331054687,0.08739870647906861,0.17666666666666667,0.01527525231651946,0.10000000000000002,0.0,3
mini,vib,1.0,20,-1.4480209433363609,0.015170716016919421,11.443205198669432,0.07768923386070321,0.15000000000000002,0.02000000000000001,0.10000000000000002,0.0,3
mini,vib,1.0,21,-1.4522766552978617,0.007602389846722367,11.455627359517415,0.05438484373860021,0.16666666666666666,0.025166114784235825,0.10000000000000002,0.0,3
mini,vib,1.0,22,-1.4588790654191877,0.007793681113061318,11.48724483642578,0.04520513541529988,0.19666666666666668,0.005773502691896261,0.10000000000000002,0.0,3
mini,vib,1.0,23,-1.4669345477547975,0.0066546872554514806,11.488071416219077,0.040674688057257345,0.17333333333333334,0.03055050463303893,0.10000000000000002,0.0,3
mini,vib,1.0,24,-1.4673060347380813,0.005797297575830422,11.463539041646321,0.07495279183555932,0.20666666666666667,0.023094010767585035,0.10000000000000002,0.0,3
mini,vib,1.0,25,-1.4756665737636805,0.0023519042075554864,11.514198285420738,0.04215437304702665,0.21666666666666667,0.035118845842842465,0.10000000000000002,0.0,3
mini,vib,1.0,26,-1.4820291601785336,0.007611519811516812,11.55393050994873,0.05716931783698202,0.22333333333333336,0.04725815626252607,0.10000000000000002,0.0,3
mini,vib,1.0,27,-1.4926102284787117,0.007345343281185761,11.557782488505046,0.032404189803234326,0.22333333333333336,0.049328828623162485,0.10000000000000002,0.0,3
mini,vib,1.0,28,-1.4894580748372348,0.005655519585206951,11.59183740488688,0.07145766559147958,0.22,0.0264575131106459,0.10000000000000002,0.0,3
mini,vib,1.0,29,-1.4963969926000036,0.01229406256845882,11.603786845906576,0.0417369919918352,0.26,0.062449979983984015,0.10000000000000002,0.0,3
mini,vib,1.0,30,-1.508598553858968,0.007186137675389255,11.622910126241047,0.08345039763499995,0.25,0.026457513110645915,0.10000000000000002,0.0,3
mini,vib,1.0,31,-1.5119433669288558,0.005343132045153205,11.621152513122558,0.07764410144772518,0.26333333333333336,0.04932882862316249,0.10000000000000002,0.0,3
mini,vib,1.0,32,-1.5127790214362318,0.003561782807965629,11.645443762715658,0.0876993835489934,0.2866666666666667,0.028867513459481298,0.10000000000000002,0.0,3
mini,vib,1.0,33,-1.5181233815863582,0.00725779548228872,11.641553845214844,0.08040138166097001,0.3133333333333333,0.04041451884327376,0.10000000000000002,0.0,3
mini,vib,1.0,34,-1.5166188640248264,0.01236138682774907,11.696676872762046,0.08670222312438879,0.2866666666666667,0.020816659994661313,0.10000000000000002,0.0,3
mini,vib,1.0,35,-1.5260722857851399,0.002076909645038384,11.693317537434895,0.07841792864357121,0.26999999999999996,0.06928203230275508,0.10000000000000002,0.0,3
mini,vib,1.0,36,-1.5280039467669952,0.0037840349018782664,11.713435154724122,0.04660738657778923,0.31666666666666665,0.030550504633038943,0.10000000000000002,0.0,3
mini,vib,1.0,37,-1.5328287349990493,0.006015281366348157,11.763758541870118,0.04241216983479051,0.31,0.010000000000000009,0.10000000000000002,0.0,3
mini,vib,1.0,38,-1.5340035320036483,0.004177199097153523,11.77953518778483,0.05017222422834856,0.33,0.036055512754639904,0.10000000000000002,0.0,3
mini,vib,1.0,39,-1.5394362226020384,0.009224389048177215,11.768274818929036,0.07798161477959391,0.3133333333333333,0.03214550253664319,0.10000000000000002,0.0,3
mini,vib,1.0,40,-1.5488274759664,0.011592402980126672,11.760901270548501,0.032970085169315634,0.3466666666666667,0.025166114784235832,0.10000000000000002,0.0,3
mini,vib,1.0,41,-1.5483609659050164,0.007980477065219373,11.791683056132,0.04625449380919297,0.33,0.019999999999999983,0.10000000000000002,0.0,3
mini,vib,1.0,42,-1.5469081299847895,0.00780286277263432,11.824697035217284,0.0793089762731506,0.39000000000000007,0.06557438524302,0.10000000000000002,0.0,3
mini,vib,1.0,43,-1.5557754489376208,0.0031527462649475826,11.854808397928872,0.07020352103776899,0.3566666666666667,0.03511884584284247,0.10000000000000002,0.0,3
mini,vib,1.0,44,-1.5548033503101208,0.004980063338552586,11.831972816975913,0.07496618491638982,0.3866666666666667,0.04509249752822894,0.10000000000000002,0.0,3
mini,vib,1.0,45,-1.563549545810561,0.00679963101542847,11.841732764689128,0.06189936746782138,0.35666666666666663,0.03055050463303892,0.10000000000000002,0.0,3
mini,vib,1.0,46,-1.5652701112224718,0.007155699186679107,11.848657552083333,0.0978137887228547,0.39000000000000007,0.04999999999999999,0.10000000000000002,0.0,3
mini,vib,1.0,47,-1.566041415988809,0.005897035336078965,11.885252931722006,0.08681001325914867,0.39666666666666667,0.015275252316519456,0.10000000000000002,0.0,3
mini,vib,1.0,48,-1.569924305138415,0.00813692876991199,11.889780602010092,0.09042299333263198,0.41333333333333333,0.035118845842842465,0.10000000000000002,0.0,3
mini,vib,1.0,49,-1.5719159111016652,0.011982193535189414,11.89563279724121,0.12828578578902147,0.43,0.06244997998398398,0.10000000000000002,0.0,3
mini,vib,1.0,50,-1.5729320869036634,0.015043044814371184,11.912138400268555,0.15374746333933595,0.37666666666666665,0.09291573243177569,0.10000000000000002,0.0,3
mini,vib,1.0,51,-1.5737519332992755,0.014463129144014795,11.924167427571613,0.11859743247410519,0.39666666666666667,0.040414518843273795,0.10000000000000002,0.0,3
mini,vib,1.0,52,-1.5755070791622199,0.0040853770823734955,11.92478759765625,0.12086153450326913,0.3666666666666667,0.030550504633038943,0.10000000000000002,0.0,3
mini,vib,1.0,53,-1.577504819690591,0.00993747159465763,11.932899978637694,0.09920352747628443,0.37333333333333335,0.028867513459481298,0.10000000000000002,0.0,3
mini,vib,1.0,54,-1.5801319117750665,0.008986085527264374,11.937409926859537,0.13415903771829066,0.4366666666666667,0.04725815626252607,0.10000000000000002,0.0,3
mini,vib,1.0,55,-1.5815719262365462,0.01227157004009278,11.940081849161784,0.10861109298586061,0.4333333333333333,0.040414518843273815,0.10000000000000002,0.0,3
mini,vib,1.0,56,-1.584145344491839,0.011759517485880003,11.948789231363932,0.12492518846384186,0.43333333333333335,0.04618802153517007,0.10000000000000002,0.0,3
mini,vib,1.0,57,-1.5885801469374805,0.01250898413068575,11.960603101094563,0.11181307778648665,0.42333333333333334,0.0802080627701064,0.10000000000000002,0.0,3
mini,vib,1.0,58,-1.5890092874910966,0.010836205533355165,11.960354046122234,0.08489575281933516,0.4366666666666667,0.02516611478423586,0.10000000000000002,0.0,3
mini,vib,1.0,59,-1.5876980647474233,0.010610000488502714,11.99110616455078,0.07567661663673407,0.41,0.0360555127546399,0.10000000000000002,0.0,3
mini,vib,1.0,60,-1.5953831276248394,0.009624563538880007,11.972461469014485,0.11452301879770835,0.4533333333333333,0.04725815626252607,0.10000000000000002,0.0,3
mini,vib,1.0,61,-1.5923049113616692,0.009551267882621341,11.979258211771649,0.07368266837021924,0.44999999999999996,0.03605551275463988,0.10000000000000002,0.0,3
mini,vib,1.0,62,-1.595060655858257,0.0035141348138238836,11.9972632909139,0.08446139444238336,0.43,0.060827625302982184,0.10000000000000002,0.0,3
mini,vib,1.0,63,-1.590491904708812,0.0034221292811847143,12.015399244181316,0.10369541960164452,0.43,0.0529150262212918,0.10000000000000002,0.0,3
mini,vib,1.0,64,-1.5978818370564152,0.004598405543283105,11.990141524251301,0.10968069711904141,0.4466666666666667,0.0057735026918962545,0.10000000000000002,0.0,3
mini,vib,1.0,65,-1.5948865150067675,0.0046719124218305985,12.026574898783366,0.07573568875401643,0.44333333333333336,0.06429100507328635,0.10000000000000002,0.0,3
mini,vib,1.0,66,-1.5989336473005438,0.010985403786619498,12.0226345123291,0.07897097675275284,0.4666666666666666,0.030550504633038916,0.10000000000000002,0.0,3
mini,vib,1.0,67,-1.6001559701296362,0.01176738910263482,12.022505683898926,0.12566327253140358,0.4366666666666667,0.03214550253664316,0.10000000000000002,0.0,3
mini,vib,1.0,68,-1.6037481996643266,0.013388248654310445,12.051252187601724,0.09783169629406359,0.4266666666666666,0.06658328118479392,0.10000000000000002,0.0,3
mini,vib,1.0,69,-1.6008416684153843,0.0062683217282794995,12.053336059570313,0.09726140025332078,0.5,0.04582575694955841,0.10000000000000002,0.0,3
mini,vib,1.0,70,-1.5995642264369299,0.0035825526453054576,12.038494597880046,0.10496689351949708,0.38999999999999996,0.02645751311064592,0.10000000000000002,0.0,3
mini,vib,1.0,71,-1.6043905271161902,0.007444076851599814,12.067076178487142,0.11500280687786876,0.4566666666666666,0.04618802153517008,0.10000000000000002,0.0,3
mini,vib,1.0,72,-1.608227690108145,0.011679006193246433,12.072031255086264,0.06647952341455333,0.4266666666666667,0.03214550253664319,0.10000000000000002,0.0,3
mini,vib,1.0,73,-1.6085311837243559,0.006247237669805312,12.056741394042968,0.10286832765963108,0.49666666666666665,0.051316014394468874,0.10000000000000002,0.0,3
mini,vib,1.0,74,-1.6106550153726005,0.006877457019110304,12.063622500101724,0.11364142553621596,0.4366666666666667,0.06658328118479394,0.10000000000000002,0.0,3
mini,vib,1.0,75,-1.603025477774466,0.0074942670284147556,12.08258389790853,0.13919054565918484,0.48333333333333334,0.0838649708360608,0.10000000000000002,0.0,3
mini,vib,1.0,76,-1.6067468698268677,0.011315407249938991,12.080851035563152,0.102149244092609,0.4666666666666666,0.04041451884327382,0.10000000000000002,0.0,3
mini,vib,1.0,77,-1.612122985742273,0.0063505140662829355,12.072527876790366,0.13750866264691186,0.44,0.026457513110645932,0.10000000000000002,0.0,3
mini,vib,1.0,78,-1.6098360293454463,0.003959379280191642,12.062436443074544,0.09463623428816771,0.49666666666666665,0.03511884584284247,0.10000000000000002,0.0,3
mini,vib,1.0,79,-1.6108100383273838,0.005050254955771998,12.066802019246419,0.11550513663983408,0.4166666666666667,0.030550504633038926,0.10000000000000002,0.0,3
mini,vib,1.0,80,-1.6099248226877094,0.009859798928903703,12.091738172403971,0.12282058121752015,0.43333333333333335,0.03055050463303893,0.10000000000000002,0.0,3
mini,vib,1.0,81,-1.6117756362008577,0.011560577739426717,12.076161804707846,0.08290268933680625,0.44333333333333336,0.05131601439446883,0.10000000000000002,0.0,3
mini,vib,1.0,82,-1.610649383595281,0.00915226679888466,12.078569942728677,0.11826027070021754,0.43,0.051961524227066326,0.10000000000000002,0.0,3
mini,vib,1.0,83,-1.6067982177923221,0.009860720549809089,12.083784491984048,0.0820296336714506,0.44333333333333336,0.020816659994661355,0.10000000000000002,0.0,3
mini,vib,1.0,84,-1.6113086451791692,0.006456977424254166,12.094854219563802,0.08807478760971174,0.47333333333333333,0.03055050463303893,0.10000000000000002,0.0,3
mini,vib,1.0,85,-1.6130925704465053,0.010768778624232152,12.073711815897623,0.09040454972783511,0.47333333333333333,0.0680685928555405,0.10000000000000002,0.0,3
mini,vib,1.0,86,-1.6158160039615315,0.005730597639277393,12.07719238942464,0.12722488911703475,0.45999999999999996,0.009999999999999995,0.10000000000000002,0.0,3
mini,vib,1.0,87,-1.613723645037157,0.013927388895490327,12.097165089416505,0.09048748883833008,0.5033333333333333,0.04041451884327386,0.10000000000000002,0.0,3
mini,vib,1.0,88,-1.6128585152578825,0.010523289167606642,12.089250937398276,0.13703466527512115,0.49,0.12529964086141668,0.10000000000000002,0.0,3
mini,vib,1.0,89,-1.6120399729725552,0.009998417629112825,12.094773951721189,0.1109924188329968,0.48666666666666664,0.030550504633038943,0.10000000000000002,0.0,3
mini,vib,1.0,90,-1.616561545743407,0.01005688999794853,12.096916766866046,0.11376633720899307,0.49333333333333335,0.07371114795831998,0.10000000000000002,0.0,3
mini,vib,1.0,91,-1.6172367413209214,0.0069363969629730226,12.102330020141602,0.09832988953653246,0.45999999999999996,0.045825756949558406,0.10000000000000002,0.0,3
mini,vib,1.0,92,-1.6171853902709759,0.005877617189693457,12.119444511413576,0.10332910985222538,0.47333333333333333,0.07371114795831994,0.10000000000000002,0.0,3
mini,vib,1.0,93,-1.617363076524766,0.004147463809294196,12.110759626770019,0.11229871684980655,0.5,0.017320508075688787,0.10000000000000002,0.0,3
mini,vib,1.0,94,-1.6194558771372627,0.004414559287623655,12.114432808939616,0.12776220466395172,0.4666666666666666,0.015275252316519477,0.10000000000000002,0.0,3
mini,vib,1.0,95,-1.6123597973486772,0.007654203608663356,12.096796868896485,0.1070893507264828,0.4666666666666666,0.030550504633038943,0.10000000000000002,0.0,3
mini,vib,1.0,96,-1.6169367335102347,0.003184916126260806,12.123530809529624,0.07633959544572232,0.45999999999999996,0.019999999999999976,0.10000000000000002,0.0,3
mini,vib,1.0,97,-1.615336321840192,0.007442679156437606,12.0894166208903,0.08821222022850167,0.4433333333333333,0.04163331998932266,0.10000000000000002,0.0,3
