experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,gamma,clfs,run,clf_nhid,clf_nlay,clf_kpru,epochs,train_loss_toagg,valid_loss_toagg,train_acc_toagg,valid_acc_toagg
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,12,-1.2765748858687902,12.80857225341797,0.35,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,13,-1.297218707622868,12.511285482788086,0.35,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,14,-1.316996966258134,12.894192967224122,0.41,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,15,-1.3351679825074603,12.827317559814453,0.49,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,16,-1.3602764937429144,12.497202276611327,0.55,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,17,-1.3668131496882674,13.37428631286621,0.65,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,18,-1.3872496793765834,13.343594865417481,0.7,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,19,-1.4049585843794417,12.697614190673828,0.78,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,20,-1.4144016964128703,13.181074031066894,0.78,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,21,-1.433557081128111,13.358987908935546,0.85,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,22,-1.4514834907267353,13.521953967285157,0.89,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,23,-1.4653830570749717,13.367359013366698,0.9,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,24,-1.4746417328390744,13.782488864135741,0.94,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,25,-1.4930968317655053,13.863589196777344,0.94,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,26,-1.5067929176764914,13.799951736450195,0.97,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,27,-1.5170829343795775,14.02668190612793,0.99,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,28,-1.5292034808243855,13.844968118286133,0.99,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,29,-1.5424900855640373,14.114535488891601,0.99,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,30,-1.5508079391894953,13.833437026977538,0.99,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,31,-1.5570833638635013,14.157558941650391,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,32,-1.5690325586866625,14.174739358520508,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,33,-1.5691859449254404,14.176740112304687,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,34,-1.572794171984833,14.051733465576172,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,35,-1.584723695433966,14.068897708129883,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,36,-1.5863158098541863,14.295382586669922,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,37,-1.5970012667155502,14.126242071533204,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,38,-1.5942252870125346,14.156354705810546,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,39,-1.600583283263858,14.358658590698242,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,40,-1.6037400419877308,14.29256032409668,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,41,-1.6195069958904003,14.301762619018554,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,42,-1.6101067828187847,14.314179614257812,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,43,-1.6113402252386113,14.22912926940918,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,44,-1.612614613948482,14.326149047851562,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,45,-1.6144838777863153,14.367842874145508,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,46,-1.6193722696587591,14.361173907470704,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,47,-1.6212730829786546,14.380667098999023,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,48,-1.6225509060019314,14.384527111816407,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,49,-1.6217772465885276,14.358016278076171,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,50,-1.6228392489593808,14.428517309570312,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,51,-1.6266514024640073,14.413969277954102,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,52,-1.623911227566181,14.397170709228515,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,53,-1.621209298690947,14.480656350708008,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,54,-1.6195339234984747,14.265079510498047,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,55,-1.6197539246436392,14.434343676757813,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,56,-1.6262164219771282,14.398823812866212,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,57,-1.6235661521760545,14.424633404541016,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,58,-1.6217714770477598,14.396416848754884,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,59,-1.6239684996274437,14.445191204833984,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,60,-1.6264986851663872,14.359149017333984,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,61,-1.621876656749461,14.280970965576172,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,62,-1.6261894755316253,14.368681356811523,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,63,-1.6280936480040598,14.363141650390626,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,64,-1.622513371694206,14.34069817199707,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,65,-1.621931382169818,14.428742108154298,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,66,-1.6296737840860196,14.413618127441406,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,67,-1.6250002037652649,14.391994689941406,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,68,-1.6228715820123654,14.377826568603515,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,69,-1.6189733516579807,14.391560260009765,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,70,-1.6270176763345698,14.38114645690918,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,71,-1.6234558191393862,14.32426078491211,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,72,-1.6222073838262274,14.365305456542968,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,73,-1.625630763969799,14.349059402465821,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,74,-1.6245519227320604,14.35096138305664,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,75,-1.6226705385434745,14.341937466430664,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,76,-1.6237667553495652,14.422468682861329,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,77,-1.6265835840867298,14.309575534057617,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,78,-1.6224415179998568,14.330747430419922,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,79,-1.6229531264069057,14.4123712890625,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,80,-1.6285545462428934,14.362361053466797,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,81,-1.6201394278932326,14.345481198120117,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,82,-1.623253116607666,14.329185116577149,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,83,-1.6214662244532367,14.345719232177734,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,84,-1.6226178263201572,14.379453744506836,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,85,-1.6239231588344762,14.316974584960937,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,86,-1.6222923579546484,14.352767486572265,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,87,-1.6185876399691743,14.34638503112793,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,88,-1.6207211675738344,14.356500341796876,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,89,-1.624520915852915,14.33500920715332,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,90,-1.623598840921232,14.332818981933594,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,91,-1.6183116979410153,14.325616464233399,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,92,-1.6213062639047604,14.317079025268555,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,93,-1.620003096042293,14.324099661254882,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,94,-1.619256822897656,14.3653482421875,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,95,-1.6241729770792592,14.336535241699218,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,96,-1.623530490516436,14.35607229309082,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,97,-1.6247117540151765,14.350326275634766,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,98,-1.6229078992994705,14.351915322875977,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,2,128,1,0,99,-1.6217974172488299,14.328941186523437,1.0,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,0,-1.067431515207385,12.02229234008789,0.1,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,1,-1.0770108707824555,12.395603323364258,0.1,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,2,-1.099578286161517,11.758070373535157,0.1,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,3,-1.1035218495897727,11.662912298583985,0.1,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,4,-1.1241653533029083,11.457767074584961,0.1,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,5,-1.1340525392730638,11.873073544311524,0.1,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,6,-1.1498389850748647,11.763170779418946,0.1,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,7,-1.1673087981431791,12.588408625793457,0.11,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,8,-1.2004505712679117,11.49700803527832,0.13,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,9,-1.2096378487171513,12.176269212341309,0.12,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,10,-1.2301184610329052,12.198181530761719,0.19,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,11,-1.2499916054942821,12.136602850341797,0.24,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,12,-1.271272392178526,12.772465321350097,0.31,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,13,-1.3046649987626784,12.061627348327637,0.39,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,14,-1.3095977510320078,12.84682218170166,0.46,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,15,-1.3313015384485225,13.196378744506836,0.5,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,16,-1.3513844398932882,12.976988604736329,0.55,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,17,-1.3669052714168435,13.24188337097168,0.63,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,18,-1.3811514840267671,13.490665075683594,0.65,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,19,-1.4078369975326084,13.31007105102539,0.73,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,20,-1.4218526653252026,13.280748905944824,0.78,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,21,-1.4308429100017737,13.3942455078125,0.83,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,22,-1.4452032744530403,13.112789199829102,0.86,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,23,-1.4592545853983057,13.588198120117188,0.92,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,24,-1.4766238483580032,13.147416018676758,0.93,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,25,-1.4821304815122396,13.92771834564209,0.94,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,26,-1.5010740661621094,13.745737130737306,0.93,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,27,-1.5076455926423025,14.135556266784668,0.96,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,28,-1.5099517788273273,13.88674256439209,0.96,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,29,-1.5256721893631586,14.296532554626465,0.98,
QminimalityDatasize,cifar10mnist,mini,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.0,0,1024,5,3,-0.1,default,1,128,1,0,30,-1.5375886229713365,13.918472009277345,0.96,
