experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,,epochs,run_count,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,266,5,1.1815310133451766,0.014741395038673376,2.140397009524432,0.014741393514104117,2.0712282260258994,0.049141530096193986,1.250699798266093,0.049141530096193924,1.1814274963209364,0.014874301243654874,2.069230371475219,0.03997119291262241,0.49160000000000004,0.01333716611578336,-1.4342812130147824,0.02770591212058044,0.7447955555555557,0.005757773060592398
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,267,5,1.1821999398822132,0.013300945011434834,2.13972808948972,0.01330094547117819,2.070882614453634,0.04772500481418606,1.2510454098383588,0.047725004814186144,1.1822353365495468,0.01334617240692943,2.0689609064865113,0.03883581660618833,0.49132,0.012500879969026178,-1.4340944159872342,0.02691893773163962,0.7443866666666666,0.005794071043684192
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,268,5,1.1822644530372184,0.015071391813234022,2.139663576673377,0.01507139371474881,2.0721474568049114,0.04914537405083308,1.249780567487081,0.04914537405083301,1.1823206224950153,0.015092592602327334,2.0702348932647703,0.03997645588621427,0.49124,0.013764737556524664,-1.4349774973621219,0.027709547968963726,0.7447866666666667,0.005826220001525218
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,269,5,1.183506774089553,0.013552179357569385,2.1384212530472064,0.013552180206576463,2.0709654172261556,0.04781261039845236,1.2509626070658366,0.04781261039845226,1.1834738491990833,0.013539384847607486,2.068799488143921,0.0390954199565572,0.49207999999999996,0.012541610741846527,-1.4339825060052867,0.02709886682317454,0.74364,0.005705085450718502
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,270,5,1.1814110480926254,0.012639329703013394,2.14051697362553,0.012639332570662423,2.0713893572489424,0.047458841806195314,1.2505386670430503,0.04745884180619533,1.1814109641520183,0.012602049167754729,2.06912722530365,0.03873217835330262,0.49156000000000005,0.012724307446772904,-1.4342097369956783,0.02684708762684288,0.7443866666666665,0.00511059417675737
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,271,5,1.1803636681627145,0.012354179370570706,2.141564358093522,0.01235417961245556,2.072153234481812,0.0490806013527815,1.2497747898101808,0.04908060135278148,1.1804085498767427,0.012412404300926315,2.070264936676025,0.04011267741350792,0.49223999999999996,0.013564217633170002,-1.4349983122968557,0.027803985194891866,0.7450977777777779,0.005001397335609532
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,272,5,1.1840694014321673,0.012127395764102704,2.1378586216406386,0.012127396939603031,2.070796593030294,0.04770866600577968,1.2511314312616986,0.0477086660057798,1.1840033424886067,0.012153791557958716,2.068866626167297,0.03917676808912369,0.49144000000000004,0.012657329892200805,-1.4340290876293882,0.027155252758303664,0.7439377777777778,0.004833049800112784
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,273,5,1.1815563669936222,0.016613379147689324,2.140371658991684,0.016613380851648964,2.0718681891759236,0.047238202483171725,1.2500598351160686,0.047238202483171746,1.181568472357856,0.01660953940082179,2.0698106458282473,0.037685978791105655,0.49260000000000004,0.012664122551523277,-1.4346834489612863,0.026121929958866242,0.7445999999999999,0.006881483474863156
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,274,5,1.1798713003369894,0.013232285745238334,2.142056725106456,0.013232278838763878,2.071741485595703,0.04836798678081827,1.2501865386962892,0.04836798678081832,1.1798689510515001,0.013329651115998447,2.069607461090088,0.03953991621585344,0.49104000000000003,0.013115944495155511,-1.4345425808217542,0.027406980150136317,0.7449688888888889,0.004925734889083151
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,275,5,1.180597785995765,0.01311415010959087,2.1413302343000065,0.013114154943396072,2.072203787167867,0.04765153576849887,1.249724237124125,0.047651535768498794,1.1805293516794841,0.013026636212038494,2.07005557598114,0.03918313747101572,0.49076,0.011226219310168489,-1.4348532167189056,0.027159680891593974,0.7450933333333333,0.004894930610234669
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,276,5,1.1790984885936433,0.013353007075882228,2.142829539288174,0.013353006716888946,2.072081462542216,0.04839868578719454,1.2498465617497763,0.04839868578719455,1.1791092384041681,0.013426127173348477,2.070242721748352,0.04006262925920357,0.49128000000000005,0.013385514558656308,-1.4349829035885282,0.02776929963673025,0.7446444444444443,0.005494576450498302
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,277,5,1.1796947702088139,0.013410534514418902,2.142233258621259,0.013410534472299961,2.0704715490341186,0.04821949054682028,1.2514564752578736,0.04821949054682023,1.1797183996454876,0.01344502052800114,2.0682891167068482,0.03929219208696773,0.4913600000000001,0.012866545767998509,-1.4336287944633326,0.02723531571752694,0.7454666666666666,0.005520153871535831
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,278,5,1.1806232527575709,0.01217643917464752,2.141304769841107,0.012176433755770343,2.0720168670018517,0.04832935519807158,1.249911157290141,0.048329355198071564,1.180634364666409,0.012212106677188193,2.070010458984375,0.03914285384616888,0.49188,0.011856306338822401,-1.4348219352418556,0.027131756935901502,0.7441066666666668,0.005663123075032239
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,279,5,1.179555220766501,0.014741682165840625,2.1423728060993286,0.014741682077135434,2.0716442426045734,0.04750658117161517,1.2502837816874186,0.047506581171615235,1.1795510559124418,0.014742941960305777,2.069664836921692,0.03810203240356524,0.49232000000000004,0.013025052783002481,-1.4345823698440263,0.02641029625804408,0.7452977777777777,0.0060799935022707524
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,280,5,1.1786371248689564,0.013800292291395799,2.1432908967137334,0.013800291919648348,2.0710981527964276,0.04890182631557791,1.2508298714955648,0.04890182631557813,1.1786830022303263,0.013793484556596703,2.0691951737213135,0.040073882233595884,0.4915999999999999,0.012322337440599497,-1.4342568270349247,0.0277770778568127,0.7454933333333335,0.005716219073288489
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,281,5,1.1813865183429284,0.01485836871742014,2.14054150798104,0.014858366212369179,2.071913544336955,0.04741887930156081,1.2500144799550374,0.04741887930156077,1.181228084988064,0.01483958968441168,2.0698831633377077,0.03856240155071108,0.49096,0.01272666492055164,-1.4347337019335735,0.026729440557842692,0.7444577777777778,0.004737468199183142
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,282,5,1.1777535573325373,0.011723671701900617,2.144174464588816,0.011723674236511888,2.0712642987569176,0.048082393192937126,1.250663725535075,0.04808239319293714,1.1777509021631878,0.011758307448864833,2.0691816896057125,0.039443337353128376,0.4908799999999999,0.011896722237658548,-1.4342474468109665,0.02734001607611896,0.7456222222222223,0.005103182255789303
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,283,5,1.1792410517280751,0.014402012885952206,2.142686972563917,0.01440201509442546,2.0716742674509687,0.04845025092225693,1.250253756841024,0.04845025092225682,1.1792774998728435,0.014486519345683287,2.0692175332260136,0.03933820297078217,0.49155999999999994,0.01266285907684359,-1.434272323153999,0.027267165251087126,0.7450755555555555,0.005666331144751013
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,284,5,1.177668419615789,0.0149991805617227,2.1442596067081796,0.014999181108034025,2.071639410654704,0.04812006035721199,1.2502886136372884,0.04812006035721191,1.1776055168448554,0.014913326630277984,2.0694026118087767,0.039435613824448365,0.4913600000000001,0.012987224491784237,-1.4344005785053666,0.027334690213064568,0.7459822222222222,0.006313837439297643
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,285,5,1.178828441690315,0.013320336295878494,2.143099587342956,0.013320334131746464,2.070901036262512,0.04862674849832889,1.25102698802948,0.04862674849832892,1.1788396967612373,0.01338587920681939,2.069003263092041,0.03952773241554665,0.49223999999999996,0.012428515599217805,-1.4341238175008004,0.027398558200594815,0.7453155555555555,0.00620725183222349
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,286,5,1.1787325993180275,0.013253152231029245,2.1431954287669877,0.013253151550157757,2.071381386121114,0.04777743469806608,1.250546638170878,0.04777743469806601,1.1787157845603096,0.013227198983470731,2.0693977200698854,0.038708564947548894,0.49188,0.01131600636267053,-1.434397238218186,0.02683072549257949,0.7447822222222222,0.006577297279747402
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,287,5,1.1782955194061453,0.014991867500936196,2.143632508814335,0.014991866407671736,2.070876916249593,0.0481808566032558,1.251051108042399,0.04818085660325602,1.1783326099480522,0.014956875984510067,2.069094283943176,0.039338643225637404,0.49216,0.013450204459412486,-1.43418688745545,0.02726745949018897,0.7448488888888889,0.0057607098328051436
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,288,5,1.1766097660769117,0.011148689056491915,2.145318261195313,0.011148691576242195,2.0717875083287556,0.047954858957177514,1.2501405159632364,0.047954858957177625,1.1765881432257759,0.01114617888006386,2.0695779554748537,0.039070817571357636,0.49252,0.013014299827497454,-1.4345221605991385,0.0270818468387401,0.7457066666666667,0.003907586795952332
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,289,5,1.1759490054439414,0.01564166232231359,2.1459790206768297,0.01564165838343923,2.0713069359461467,0.04837011134148829,1.2506210883458455,0.04837011134148835,1.1758705247328014,0.01554240823150682,2.06925417301178,0.039475576707993114,0.49176000000000003,0.013638474988062277,-1.4342976830556173,0.02736238309601767,0.7460266666666667,0.005646355756887191
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,290,5,1.1767485557632011,0.012887388552869994,2.1451794662258843,0.012887384428286628,2.0705419143040977,0.047304728569787596,1.251386109987895,0.04730472856978771,1.176783018552992,0.012931184408213479,2.0686531055450437,0.03875839779647872,0.49108000000000007,0.013900071942259874,-1.4338810939658129,0.02686534514371919,0.7459288888888889,0.0061300595127314885
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,291,5,1.1779580998149786,0.012695131582268865,2.1439699240706185,0.012695129535948278,2.0732124328613284,0.04793817404878901,1.2487155914306642,0.04793817404878896,1.17801065668318,0.01268981991160814,2.0713116157913207,0.03924285616287532,0.49104000000000003,0.013445742820684907,-1.4357238267505124,0.027201072659732622,0.7455111111111112,0.005023598631447004
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,292,5,1.1757870827208865,0.012757246519555775,2.1461409450931983,0.01275724576371552,2.0721237738927205,0.048371678110310685,1.2498042503992717,0.04837167811031057,1.175748296538459,0.012728219839978296,2.0706093593215944,0.039461769913726207,0.49056000000000005,0.012982603745012025,-1.4352370808024637,0.027352812465176266,0.7466,0.004950595424969384
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,293,5,1.1757658654315906,0.012935315322990477,2.1461621600118552,0.012935314322648273,2.0710864146550496,0.04816210136184445,1.2508416096369426,0.048162101361844394,1.1757600887001884,0.01301115382911483,2.0692677410507203,0.03907904667809465,0.49260000000000004,0.01338581338582008,-1.4343071127136073,0.02708754232526557,0.7467777777777778,0.004644524188576421
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,294,5,1.1756621645932848,0.01259397734425771,2.1462658658623694,0.012593981355762039,2.072604044278463,0.04832560319288888,1.2493239800135294,0.04832560319288892,1.175638836072286,0.01257171314371617,2.0706325101852414,0.03925140597964452,0.49167999999999995,0.01245680536895395,-1.4352530936273933,0.027207015197507588,0.7461555555555556,0.004850964012632092
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,295,5,1.1776847826486283,0.012241258657377636,2.144243245368654,0.012241256564174078,2.0714078664779665,0.04796653949714133,1.250520157814026,0.04796653949714131,1.17761124516805,0.012233767847857324,2.0694358450698855,0.03874062184538278,0.491,0.012441061047997463,-1.4344236241973705,0.02685295990938866,0.7461733333333334,0.004271276444944277
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,296,5,1.1763480229811234,0.015588888628510036,2.14557999684052,0.015588889901869902,2.0717420021692914,0.04711514965472025,1.250186022122701,0.04711514965472023,1.1763642296176489,0.015749485691190397,2.0692907775115965,0.03849114913441243,0.49132,0.012947277706143475,-1.4343230943863141,0.02668000421101007,0.7461377777777777,0.005991751531877229
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,297,5,1.1747742977331987,0.011406360629775989,2.1471537285230378,0.011406359782756625,2.0718642632166544,0.04812609117138459,1.2500637610753378,0.048126091171384444,1.1747239679760402,0.011456729756935147,2.070002987747192,0.03870786748677683,0.49268,0.012644049984083404,-1.4348167642781253,0.026830265333560727,0.746,0.005100472018824807
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,298,5,1.1742908584123308,0.01509327705131612,2.147637168385766,0.015093285254502846,2.0725176334381104,0.04892276109980754,1.2494103908538818,0.04892276109980754,1.1742248213704427,0.015104556351443891,2.0701722052001954,0.03976832444280615,0.4918800000000001,0.010848594378996743,-1.4349340669900272,0.027565338383417175,0.7470622222222223,0.00575850203429786
corrLrBob,cifar10,all,False,False,decay,adam,1e-06,last,0,erm,0,resnet18,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,299,5,1.1755883173509079,0.01610597770282291,2.146339706805619,0.016105979539319595,2.0710533062616983,0.047392329154377265,1.2508747180302937,0.04739232915437741,1.175589076538086,0.01608533657140823,2.0690392248535154,0.03863639952930097,0.49212,0.013843843396976157,-1.434148738643434,0.026780697761645718,0.7463288888888888,0.00630158514253696
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,0,5,3.0939142706719314,0.08472965382586022,0.228013753620061,0.08472965382586009,2.728132565816243,0.03052910596731299,0.5937954584757488,0.03052910596731303,3.0943887912495933,0.08476812720037308,2.730390404663086,0.028383765166250657,0.3336,0.00639531078212782,-1.8925624688355254,0.019674139173217586,0.26200444444444443,0.010492294644813426
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,1,5,2.581178251179782,0.02786308800040273,0.7407497731122105,0.02786308800040269,2.5455519835154217,0.02493824136217641,0.7763760407765706,0.02493824136217656,2.581206087646484,0.027914911359900974,2.5491575679779053,0.02105221674191134,0.38028,0.0055670458952661785,-1.7669414151179232,0.014592261827015283,0.37152444444444443,0.007379829032112466
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,2,5,2.4011290322650565,0.02135227569023573,0.9207989920269359,0.021352275690235758,2.452410046259562,0.026180315439948445,0.86951797803243,0.026180315439948483,2.401193061887953,0.02129673421255148,2.4568793672180176,0.020114093666467617,0.404,0.0062177166226839355,-1.7029790335077464,0.013942029135512285,0.4181155555555556,0.0055165161666838256
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,3,5,2.2782863029024822,0.01892238649733728,1.0436417213895104,0.01892238649733727,2.395122385025025,0.024824330744993746,0.9268056392669678,0.024824330744993756,2.2782373186492917,0.018955925096148615,2.3986503409576416,0.01845635244711555,0.41735999999999995,0.010287273691313936,-1.6626177540617668,0.012792948325316512,0.44932444444444447,0.005183725720529503
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,4,5,2.1820909745313903,0.018116923941485886,1.1398370497606016,0.01811692394148587,2.3520133972167967,0.023417455480559936,0.9699146270751953,0.023417455480559922,2.182043394122654,0.018049897592818075,2.3541397846984866,0.01782069162538471,0.42940000000000006,0.007123201527403254,-1.6317653818022368,0.012352358584360184,0.47419555555555554,0.00501632889228325
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,5,5,2.100790778344328,0.016655872525424352,1.2211372459476642,0.01665587252542443,2.3188824335734046,0.024031621606218013,1.0030455907185873,0.024031621606218138,2.100869933980306,0.016661553922907007,2.320741485214233,0.018201250719703244,0.43735999999999997,0.00746511888719798,-1.608615454161051,0.01261613804940807,0.4953822222222223,0.0043254458130326376
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,6,5,2.0297454475001855,0.01760022191067133,1.2921825767918065,0.017600221910671336,2.2957443237304687,0.02453137938052697,1.0261837005615235,0.024531379380526786,2.029786850183275,0.017579191112146772,2.297108918075561,0.018123968219222204,0.44623999999999997,0.00766602895898523,-1.5922346156046934,0.012562585135374288,0.5138755555555556,0.004605648705665684
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,7,5,1.9660108246586538,0.017083628682889162,1.3559171996333383,0.017083628682889162,2.2719874382019043,0.023672775496468363,1.049940586090088,0.023672775496468294,1.9660389904615614,0.017043290743586275,2.27276872756958,0.017740769196112605,0.45068,0.008605347174867495,-1.5753632777718454,0.012296946212245044,0.5302044444444445,0.00484432721570699
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,8,5,1.9076241715387865,0.017064073449254397,1.4143038527532057,0.017064073449254397,2.25109650293986,0.023868855651838796,1.0708315213521322,0.023868855651838907,1.9076120341279772,0.017097714573004956,2.2521271556854248,0.01803515301827423,0.45396000000000003,0.010864069219219844,-1.5610556038879055,0.012501016401160268,0.5469244444444445,0.004575339156287982
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,9,5,1.8534605895931069,0.01710094817095064,1.4684674346988853,0.01710094817095064,2.2376344521840417,0.021199531027830273,1.084293572107951,0.021199531027830378,1.8535676259740193,0.016999354503648492,2.237933023452759,0.015081051382384627,0.45968,0.00908251066610989,-1.5512170095820141,0.010453451559921268,0.5615866666666667,0.004427093910662742
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,10,5,1.8030440742319283,0.01702374426679848,1.5188839500600642,0.01702374426679848,2.2245673338572187,0.022134058762266286,1.097360690434774,0.022134058762266273,1.803056045273675,0.017016292271354108,2.2240189446258545,0.015605936385552664,0.46299999999999997,0.009032164746061711,-1.5415724902519954,0.010817252428463757,0.5755288888888889,0.004585791260129634
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,11,5,1.7559304741295905,0.01695403504099691,1.565997550162402,0.01695403504099691,2.2157562414805096,0.021587598643190722,1.1061717828114828,0.021587598643190778,1.7559440186945596,0.017041594436119713,2.2157660968780517,0.014431243509875017,0.46484000000000003,0.00975540875617214,-1.5358520780377511,0.010002958310496551,0.5884577777777779,0.00495659181990365
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,12,5,1.7113674449649725,0.01731906465024421,1.6105605793270197,0.01731906465024421,2.2040922641754155,0.022827422533965774,1.1178357601165774,0.022827422533965785,1.7113636660978528,0.017266966680376184,2.2038500286865235,0.01700096442281743,0.46936,0.009753358395957768,-1.5275924753529766,0.011784159420656689,0.6003644444444445,0.005342413566549284
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,13,5,1.6690187696706165,0.017283007577621013,1.6529092546213757,0.017283007577621013,2.195175981521606,0.0214303404083051,1.1267520427703857,0.021430340408305198,1.668950994199117,0.017277878785483966,2.1948786176300046,0.013916395804148636,0.47096,0.008767439763123544,-1.521373947530087,0.009646098016342813,0.6126444444444445,0.004993749179143624
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,14,5,1.6281438403508879,0.01718812372424613,1.6937841839411043,0.01718812372424613,2.1896263122558595,0.02023783668669619,1.1323017120361327,0.020237836686696358,1.6281105299674141,0.01719077699909254,2.189275827407837,0.01316562894036487,0.47412,0.010794998842056449,-1.517490419091199,0.00912574425984052,0.62376,0.005500312000129223
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,15,5,1.5893867680972273,0.017300743129676464,1.73254125633023,0.0173007432259591,2.180291271209717,0.02177895826073873,1.1416367530822753,0.021778958260738567,1.5894246755006578,0.017272356191983636,2.1803474906158447,0.013910335557143048,0.47631999999999997,0.010154407909868506,-1.511301754058096,0.009641892733684524,0.6344444444444444,0.005223829539880556
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,16,5,1.5532764971256257,0.017414852790483867,1.7686515271663665,0.017414852790483867,2.1792985916137697,0.021809039041334934,1.142629432678223,0.02180903904133507,1.5532230771001179,0.01735304540674506,2.178496431350708,0.013567220306617236,0.47648,0.008246938826012963,-1.510018689572803,0.009404087398802054,0.6452844444444444,0.004680545499494644
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,17,5,1.5171155154705045,0.018017179216019176,1.8048125089569527,0.01801717935486324,2.172391414642334,0.020414616879603602,1.1495366096496582,0.02041461687960357,1.5171520609368216,0.017927527157016305,2.1720656519317627,0.013326647970470498,0.47940000000000005,0.007457881736793641,-1.505561177515298,0.00923730759370457,0.6557555555555555,0.005616861739661128
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,18,5,1.4834676956588573,0.01843683366654343,1.838460328633135,0.018436833691866224,2.168774890899658,0.021202635068099183,1.153153133392334,0.021202635068099,1.483449914711846,0.018382474997602094,2.1678837811279297,0.012832427272518487,0.48192,0.007291913329161278,-1.5026625677436953,0.008894758270045593,0.6646666666666666,0.006174459540501012
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,19,5,1.4507633783600546,0.01891011295616772,1.8711646457964726,0.01891011366416952,2.1672222614288326,0.018306260182259435,1.154705762863159,0.01830626018225938,1.4506984627193873,0.018925189084218565,2.1664066600036618,0.0124705226900496,0.48352000000000006,0.006357043337904814,-1.501638705024265,0.008643904885874826,0.6740755555555555,0.005481520019884531
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,20,5,1.4190567318688738,0.01857163664376163,1.9028712924231184,0.018571637802502962,2.162950531641642,0.01989183337473461,1.1589774926503498,0.019891833374734467,1.4190226725302801,0.018697867891358688,2.1619296615600585,0.0120603401763161,0.48592,0.007634919776919726,-1.4985354983309125,0.008359584600065379,0.6836177777777777,0.005646639992940603
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,21,5,1.388788565993309,0.01831937443766432,1.9331394589760087,0.01831937338957295,2.163494714101156,0.02045580338301799,1.1584333101908366,0.020455803383018025,1.388808925942315,0.018403336065032888,2.1624378227233882,0.014638018851613074,0.48608,0.006389992175269074,-1.498887761810852,0.010146302646558913,0.6923333333333332,0.005561330332009466
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,22,5,1.3594798268242314,0.019120575283302164,1.9624481977386907,0.01912057631671306,2.1610889275868734,0.019040653683091123,1.1608390967051188,0.019040653683091,1.3595068108791775,0.01910922548926606,2.159380827178955,0.011414375706051458,0.48772000000000004,0.006749222177406808,-1.4967687545813873,0.0079118741039967,0.7000666666666667,0.005572706858286678
corrLrBob,cifar10,all,False,False,decay,adam,1e-05,last,0,erm,0,mlp,128,2,0,128,2,0,1,0,1024,0,3,default,transformer,23,5,1.3306298999623818,0.01912908313404709,1.9912981267679821,0.019129085764128743,2.158458836873373,0.01677508700468703,1.1634691874186198,0.016775087004686915,1.3306256735229494,0.019152371854185946,2.157186363220215,0.010986837723504382,0.4908,0.0058309518948453055,-1.4952476962669492,0.007615523356776716,0.7085822222222222,0.006295587323918725
