experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,clf_nhid,clf_nlay,clf_kpru,gamma,epochs,test_accuracy_toagg,test_loglike_toagg,train_accuracy_toagg,train_loglike_toagg,train_sharp_mag_toagg,train_var_grad_toagg,train_path_norm_toagg,train_y_pred_ent_toagg
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,5,default,1,128,1,0,-0.1,best,0.3892,-4.38689792015806,0.9969111111111112,-0.025811462046502233,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4041,-4.2445855989731625,0.9968,-0.02118078410882545,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,0,128,1,0,-0.1,best,0.4733,-3.644723133917217,0.9805111111111112,-0.058642121921332516,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,1,128,1,0,-0.1,best,0.478,-3.9043016699526136,0.9915555555555556,-0.028798396584984093,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,2,128,1,0,-0.1,best,0.4725,-4.168889403990782,0.9972888888888888,-0.011504160806339684,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.1,best,0.4181,-4.294637118653987,0.9948888888888888,-0.025410940799671617,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.1,best,0.4147,-4.118524710748998,0.9965333333333334,-0.02256892255885137,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4472,-4.068987649798132,0.9972222222222222,-0.017073657450109248,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,0,128,1,0,-0.1,best,0.4039,-1.719161112833023,0.4074444444444445,-1.7046246366323696,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,1,128,1,0,-0.1,best,0.3925,-1.7325800149708983,0.3944444444444444,-1.726250066441794,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4078,-1.7088140456631782,0.4152444444444445,-1.6903012446708148,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,5,default,0,128,1,0,-0.1,best,0.4387,-1.628401412359625,0.4451777777777778,-1.5984492951929985,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,5,default,1,128,1,0,-0.1,best,0.4265,-1.6695879549965262,0.4372,-1.6438980545105206,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4253,-1.659771627096832,0.4382444444444445,-1.6268608681263197,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,0,128,1,0,-0.1,best,0.3691,-1.7774409388080241,0.3707111111111111,-1.7722208254476388,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,128,1,0,-0.1,best,0.3532,-1.8539080504775047,0.3496444444444444,-1.8536737981246576,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,2,128,1,0,-0.1,best,0.368,-1.804030569455028,0.3665777777777778,-1.7979621556229062,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,0,128,1,0,-0.1,best,0.5169,-1.5654058492978968,0.8750666666666667,-0.4442151449685668,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.1,best,0.5129,-1.699793627278087,0.9239777777777778,-0.30952139104815124,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.1,best,0.5132,-1.5776833521740712,0.8748222222222222,-0.4483146725929651,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,0,128,1,0,-0.1,best,0.5297,-1.4448611861292364,0.7355111111111111,-0.7666590777877579,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,1,128,1,0,-0.1,best,0.5276,-1.3685192691058592,0.6678,-0.9591674332922208,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,5,default,0,128,1,0,-0.1,best,0.5016,-1.864729916654296,0.9648444444444444,-0.17728984325875913,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,5,default,1,128,1,0,-0.1,best,0.5088,-1.773148298877208,0.9513777777777778,-0.2258066468449441,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4923,-1.901255230234812,0.9518,-0.2207219715200869,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,0,128,1,0,-0.1,best,0.46799999999999997,-5.18914160828309,0.9978888888888888,-0.009447459512445114,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,1,128,1,0,-0.1,best,0.4802,-4.969839388592121,0.9984222222222222,-0.008647246376958729,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4687,-5.040576777059317,0.9977333333333334,-0.00974111280234938,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,5,default,0,128,1,0,-0.1,best,0.4824,-5.024328180299532,0.998,-0.009042114955806223,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,5,default,1,128,1,0,-0.1,best,0.4826,-5.0517331159066,0.9980666666666668,-0.008589330850650072,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4694,-5.050879256225026,0.9979111111111112,-0.008512817588062709,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,0,128,1,0,-0.1,best,0.4586,-5.462143822865682,0.9969555555555556,-0.01229068604595363,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,1,128,1,0,-0.1,best,0.4529,-5.608556838517681,0.9966888888888888,-0.01277855551018955,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.01,0,1024,5,1,default,2,128,1,0,-0.1,best,0.4527,-5.507754659090296,0.9973555555555556,-0.011296086234495491,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,0,128,1,0,-0.1,best,0.4614,-3.972570586802733,0.9965777777777778,-0.015638984869197625,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,1,128,1,0,-0.1,best,0.4679,-3.8998321197081354,0.9935111111111112,-0.02421974861986987,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,1,default,2,128,1,0,-0.1,best,0.456,-4.230975940026949,0.9952222222222222,-0.019302289866662308,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,0,128,1,0,-0.1,best,0.4064,-4.35997961177112,0.9957555555555556,-0.024720831538496232,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,1,128,1,0,-0.1,best,0.4286,-4.236652780413989,0.9963333333333332,-0.019541003450328977,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4099,-4.452274435688391,0.9966888888888888,-0.01870406422956322,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,5,default,0,128,1,0,-0.1,best,0.3984,-4.481886205025021,0.9963333333333332,-0.025829090444814903,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,5,default,1,128,1,0,-0.1,best,0.3913,-4.3677672070141345,0.9972666666666666,-0.02706517816960255,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,0.1,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4,-4.2974009988735435,0.9969111111111112,-0.02079208427946477,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,0,128,1,0,-0.1,best,0.4797,-2.6907827090646976,0.9668666666666668,-0.11644234992093147,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,1,128,1,0,-0.1,best,0.4745,-2.95996106064223,0.9524222222222222,-0.14741807718504293,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,1,default,2,128,1,0,-0.1,best,0.4967,-2.2526080812372755,0.9855777777777778,-0.06968890794783568,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,default,0,128,1,0,-0.1,best,0.452,-2.7622415304243173,0.9906444444444444,-0.04880556259002354,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,default,1,128,1,0,-0.1,best,0.4746,-2.5968641233687673,0.9804444444444445,-0.0733517749832181,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4509,-2.797523303441829,0.9983555555555556,-0.02566735334425337,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,5,default,1,128,1,0,-0.1,best,0.4654,-3.005657268849852,0.9395111111111112,-0.18923865336827086,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,5,default,0,128,1,0,-0.1,best,0.4786,-2.5010993580399705,0.9977555555555556,-0.02678821061764211,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,1.0,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4736,-2.2185073848291266,0.9928444444444444,-0.047762829822022936,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,0,128,1,0,-0.1,best,0.4917,-2.2174654229174235,0.9951333333333332,-0.05568831118295445,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,1,128,1,0,-0.1,best,0.4887,-2.181548195036584,0.9972666666666666,-0.0468608285477043,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4876,-2.203606255771017,0.9971333333333332,-0.04824863425289145,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,5,default,0,128,1,0,-0.1,best,0.4747,-2.3406366688564604,0.9991555555555556,-0.032167575643171194,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,5,default,1,128,1,0,-0.1,best,0.4843,-2.2421022998805813,0.9986666666666668,-0.034996864844509534,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4676,-2.46110361121357,0.9988,-0.03007601184839061,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,0,128,1,0,-0.1,best,0.5031,-1.7468909266431074,0.8859333333333334,-0.3835301919481551,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,1,128,1,0,-0.1,best,0.5221,-1.5583421001786544,0.8466888888888889,-0.5006803374695854,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,10.0,0,1024,5,1,default,2,128,1,0,-0.1,best,0.5064,-1.6668967666272885,0.8534888888888889,-0.4662105603525015,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,0,128,1,0,-0.1,best,0.389,-1.766651524490118,0.3909111111111111,-1.759129527388679,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,1,128,1,0,-0.1,best,0.3821,-1.7744847539573907,0.3829111111111111,-1.764839948502183,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,1,default,2,128,1,0,-0.1,best,0.3958,-1.7219725818634033,0.4008888888888889,-1.7107576994723743,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,5,default,0,128,1,0,-0.1,best,0.4701,-1.541630112426728,0.5326444444444445,-1.4105283309030037,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,5,default,2,128,1,0,-0.1,best,0.4606,-1.5626132070086896,0.5073333333333333,-1.459740384859343,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,5,default,1,128,1,0,-0.1,best,0.4684,-1.5702948206290603,0.5142666666666666,-1.4761716462034733,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,0,128,1,0,-0.1,best,0.4447,-1.626185106576234,0.4631333333333333,-1.5815994835365978,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,1,128,1,0,-0.1,best,0.4401,-1.643483838210255,0.4530888888888889,-1.6023392529694571,,,,
QminimalityRandom,cifar10,all,False,False,decay,adam,5e-05,last,0,cdibrand,0,mlpl,128,1,0,128,1,0,100.0,0,1024,5,3,default,2,128,1,0,-0.1,best,0.4467,-1.5989357238743451,0.4742,-1.5333034241828238,,,,
