model,beta,mchead,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std
cdib,1.0,1,161,3,-0.15897607833219296,0.051871633092226345,2.356221573638916,0.1076543718622965,0.49246666666666666,0.013224724319747935,0.9735925925925927,0.025691208404830128
cdib,1.0,1,162,3,-0.15872869037913553,0.05278845447182285,2.3758115796407067,0.10105427094353012,0.49300000000000005,0.01496128336741203,0.972874074074074,0.02614115844045654
cdib,1.0,1,163,3,-0.15917650971918396,0.052068713979025204,2.357732389831543,0.09875098672541593,0.4923333333333333,0.01574970899202058,0.9735703703703704,0.024880249823418597
cdib,1.0,1,164,3,-0.1589999706416419,0.0518724943949188,2.377172727966309,0.10287932783231284,0.49280000000000007,0.015716233645501725,0.9734074074074074,0.025260385551081736
cdib,1.0,1,165,3,-0.1600509096550219,0.05203591805004744,2.3714952507019045,0.11230113931702607,0.4932666666666667,0.015478156651660226,0.9736444444444444,0.02504150628530638
cdib,1.0,1,166,3,-0.15904191522598266,0.05191500517404628,2.3716897177378335,0.10098898556870875,0.4918666666666667,0.013419885742186223,0.9733777777777778,0.02489076381826782
cdib,1.0,1,167,3,-0.15940326166152954,0.05186162632969481,2.38058821105957,0.10015848335596057,0.49219999999999997,0.015124814048443715,0.9730518518518517,0.02539307121723604
cdib,1.0,1,168,3,-0.1597409035491221,0.05191504328843033,2.3759974056243895,0.10239094248856237,0.4930666666666667,0.01462372501564948,0.9732444444444445,0.025019705813864906
cdib,1.0,1,169,3,-0.16021786974271138,0.052670550596482,2.3992367670694987,0.10132569547989925,0.4924666666666666,0.014110043704160996,0.9733111111111111,0.025598987248485947
cdib,1.0,1,170,3,-0.16023497920397556,0.051425834196724786,2.3752312390645343,0.08070010175788232,0.4926666666666666,0.014100118202814238,0.9734296296296296,0.025758252503158257
cdib,1.0,1,171,3,-0.16072959079886928,0.051128532010744084,2.360444920349121,0.10382987900042225,0.49219999999999997,0.013346160496562308,0.9733407407407407,0.025391982144008465
cdib,1.0,1,172,3,-0.16010027941357005,0.051780603124038704,2.385496717707316,0.10611457145734846,0.4918,0.015095694750490943,0.9735777777777778,0.025425300901384174
cdib,1.0,1,173,3,-0.15972852251728376,0.05248477488910087,2.3826517837524412,0.09365723605768134,0.4925333333333333,0.014913528533963183,0.9732296296296296,0.025309582758786666
cdib,1.0,1,174,3,-0.1609643330429088,0.05284507468753617,2.3741190517425537,0.11284289229251307,0.49193333333333333,0.01604285926302829,0.9730444444444445,0.026060167798366392
cdib,1.0,1,175,3,-0.1603160833756129,0.05146576927889633,2.3894789726257324,0.0991297817056712,0.4930666666666667,0.014969747270189064,0.9733777777777778,0.025542189741487035
cdib,1.0,1,176,3,-0.16045469503908447,0.05142862430863541,2.3730242905934653,0.10613481199798513,0.4929333333333334,0.01660642445962807,0.9736666666666666,0.025252619959418368
cdib,1.0,1,177,3,-0.1604140057404836,0.05260225905532045,2.3836225116729737,0.10317134161368557,0.4925333333333333,0.01468650173912539,0.9731407407407408,0.02552860736974664
cdib,1.0,1,178,3,-0.16085339943044114,0.05142687347123932,2.3858963375091555,0.11028745245957036,0.4927333333333334,0.01485978914161752,0.9733555555555555,0.025442144486056674
cdib,1.0,1,179,3,-0.16092098976120803,0.05208068209041345,2.3691452719370525,0.10188378572385084,0.4927333333333334,0.014846323899650491,0.9737111111111111,0.025426738138142724
cdib,1.0,1,180,3,-0.16111547049031114,0.05215588130619232,2.3867561810811364,0.09937732142420606,0.49300000000000005,0.01507713500635977,0.9734370370370371,0.02547601470212486
cdib,1.0,1,181,3,-0.16155600507765105,0.05158203501676729,2.3876859190622963,0.1028908895169116,0.4921333333333333,0.014500114942073143,0.9733185185185186,0.02547362066519477
cdib,1.0,1,182,3,-0.1615929483624119,0.05109675613336702,2.3822987593332923,0.09889725487641299,0.49226666666666663,0.015474279735526704,0.9738148148148148,0.024688172140144377
cdib,1.0,1,183,3,-0.16192661874547148,0.05150446053147429,2.3595872245788576,0.08777741134830903,0.4932,0.01507713500635977,0.9737925925925927,0.025186282111188344
cdib,1.0,1,184,3,-0.1613321670015653,0.051403431980427385,2.376544403966268,0.09361582753511562,0.4927333333333334,0.01484093438208435,0.9731333333333333,0.02551912379005886
cdib,1.0,1,185,3,-0.161640747867931,0.05155400066114549,2.3877255039215086,0.10879125653051394,0.4924666666666666,0.015100110374872543,0.9734888888888888,0.025135641902031474
cdib,1.0,1,186,3,-0.16260655827052664,0.052192954199942146,2.3750576649983723,0.1058424740200214,0.49219999999999997,0.013765173446055825,0.9740222222222222,0.0252533630568091
cdib,1.0,1,187,3,-0.1623920394539833,0.051062376221565925,2.386681034723918,0.11039898242080787,0.4924,0.014917104276634905,0.9738000000000001,0.025368815307843174
cdib,1.0,1,188,3,-0.16173402660615518,0.05225028076314711,2.4029416636149086,0.09833255707990532,0.49280000000000007,0.014208448191129092,0.9736814814814815,0.024977365885624575
cdib,1.0,1,189,3,-0.1617481147737214,0.05190242706431208,2.388744664637248,0.08666556513145632,0.4912666666666667,0.013764204783907169,0.9736296296296296,0.025667025811179786
cdib,1.0,1,190,3,-0.16158184021530728,0.052562359992519944,2.3807710896809895,0.09519291039329328,0.4934,0.014929166085217195,0.9732962962962963,0.025412161308846475
cdib,1.0,1,191,3,-0.16174608712702085,0.0518030962135016,2.3834542583465574,0.09068353430531982,0.4932666666666667,0.014446222112833952,0.9733037037037037,0.024841128116302125
cdib,1.0,1,192,3,-0.16226257426160753,0.05104667449656968,2.3902124760945638,0.10288627083834452,0.4924666666666666,0.014785578559303453,0.9733925925925925,0.02537853991201712
cdib,1.0,1,193,3,-0.1624965764457529,0.051836936578711273,2.3948050327301025,0.11871649285003376,0.4913333333333334,0.013977601129426068,0.9736666666666666,0.025021709092824293
cdib,1.0,1,194,3,-0.16209413706407402,0.05158884537173421,2.3736652680714925,0.08740846155313614,0.49193333333333333,0.013455606018806214,0.9736518518518519,0.02535244243556353
cdib,1.0,1,195,3,-0.16267005255759667,0.051459725840817365,2.388453062947591,0.08902086130570762,0.4932,0.015423358907838509,0.9734814814814814,0.025494190413817185
cdib,1.0,1,196,3,-0.16221687466086765,0.05162752146323047,2.391770898818969,0.12035522084469677,0.4930666666666667,0.014993776486707203,0.9732592592592594,0.02559433129110206
cdib,1.0,1,197,3,-0.16226984545606557,0.051768669903103935,2.400469402440389,0.1148794206303555,0.4927333333333334,0.014894741801499394,0.9736666666666668,0.025557613443713274
cdib,1.0,1,198,3,-0.16210392415758335,0.051726490946107075,2.3876519919077555,0.08698375268188237,0.4927333333333334,0.015531044180393474,0.9734148148148147,0.02540489243572554
cdib,1.0,1,199,3,-0.16235058008324016,0.05161327672141971,2.4041741582234697,0.10277693009549761,0.4936,0.015589740215924047,0.9733703703703703,0.025131302927450454
cdib,1.0,3,0,3,1.5609111159006754,0.033351133796470644,2.1176629769643145,0.022603335842153505,0.23786666666666667,0.015311869034619301,0.23317037037037036,0.01347402317095836
cdib,1.0,3,1,3,1.4282147424697875,0.04706459963833553,2.0526049750645954,0.05026569211034582,0.29606666666666664,0.031132191270987226,0.4030222222222222,0.031247423597498106
cdib,1.0,3,2,3,1.3263712421243843,0.07360868359181925,1.9876212998708092,0.065737749725129,0.35286666666666666,0.015210960960219878,0.5482,0.028346672241384787
cdib,1.0,3,3,3,1.2258806305162835,0.09905485241251044,1.9284483245213828,0.07341391929110053,0.39139999999999997,0.014981321704042021,0.6523111111111112,0.03428138464725905
cdib,1.0,3,4,3,1.1223517626935786,0.12000642304542933,1.871401874478658,0.08255503079257792,0.4091333333333333,0.022164235455646424,0.729874074074074,0.03645263683892141
cdib,1.0,3,5,3,1.0197865452766417,0.13610920653437664,1.8168506594975788,0.08764662656450958,0.4304666666666666,0.025435670491129825,0.7873333333333333,0.03761021006634456
cdib,1.0,3,6,3,0.9192241852008936,0.14674306953481012,1.7677958936691283,0.07748950892645586,0.44660000000000005,0.015263027222671135,0.833837037037037,0.03306758013473435
cdib,1.0,3,7,3,0.8215830816731309,0.15282850201070083,1.730105156071981,0.07909506911951897,0.45859999999999995,0.011914696806885153,0.8685999999999999,0.02782246183780379
cdib,1.0,3,8,3,0.7307499368291913,0.1527498317260966,1.6961376675287883,0.08056277198877873,0.46573333333333333,0.018873614739453943,0.8960592592592592,0.022918107923253484
cdib,1.0,3,9,3,0.6463642402042042,0.15040102236212213,1.6582064889272052,0.06797171003936274,0.4713333333333333,0.011264694107401808,0.9169777777777778,0.018861692839989827
cdib,1.0,3,10,3,0.5689575186931726,0.14280311798295658,1.6334547360102336,0.055031104140503544,0.47606666666666664,0.008405553719614961,0.9306666666666666,0.016760977607835733
cdib,1.0,3,11,3,0.49650017810301345,0.13494559573342754,1.6134269028981525,0.043980905703554896,0.48246666666666665,0.004916638417997949,0.9437629629629628,0.014365275920196402
cdib,1.0,3,12,3,0.43266790611816175,0.12422369505576293,1.599726543680827,0.034046765933890666,0.4824,0.007118988692223069,0.9526296296296296,0.01355388575022092
cdib,1.0,3,13,3,0.37478202261346755,0.11325177048210718,1.584973159980774,0.023984369120957583,0.4846,0.005502726596879047,0.9596222222222223,0.012517385440722263
cdib,1.0,3,14,3,0.3236174741383755,0.10304455534677773,1.5741176970163984,0.01861184876987536,0.4901333333333333,0.007105866121264392,0.9651777777777778,0.012742133860097487
cdib,1.0,3,15,3,0.27820738112565246,0.09190528159562382,1.5646558570226032,0.007172535612408522,0.4927333333333333,0.004437717130838046,0.9690666666666666,0.012824301776291085
cdib,1.0,3,16,3,0.23849582096374397,0.08320578221584346,1.5642332486470538,0.004439368913792489,0.4928666666666666,0.005828664798505174,0.9718962962962964,0.01212548246887029
cdib,1.0,3,17,3,0.2026447654984214,0.07386832767677043,1.565352649752299,0.013072257246491779,0.4942666666666667,0.0017009801096230725,0.9757703703703703,0.012195209205750266
cdib,1.0,3,18,3,0.17141326099914134,0.0673698157713193,1.5641614796956382,0.012119457429882753,0.4942666666666667,0.003971565602295054,0.9769185185185184,0.01204194999453089
cdib,1.0,3,19,3,0.14352912801973747,0.06064903843558013,1.5678527057647706,0.01914152559759005,0.4955333333333334,0.004387862045841182,0.9790222222222221,0.010928115285981567
cdib,1.0,3,20,3,0.11824379602196543,0.05402665417345532,1.5740820763270058,0.026402105477979113,0.4961333333333333,0.003607399802258301,0.980562962962963,0.01130118170011125
cdib,1.0,3,21,3,0.09669720861297665,0.0484631388492494,1.5818365036010744,0.03284823248671227,0.49606666666666666,0.003601851375797352,0.9813185185185186,0.010935982816583471
cdib,1.0,3,22,3,0.0764564817422267,0.044286146432906556,1.5915746205647787,0.04002920855697051,0.49513333333333337,0.003951371070063325,0.9827407407407408,0.010632011605613209
cdib,1.0,3,23,3,0.058735692899516134,0.039571595691261285,1.5946238845825196,0.03770866489626443,0.4956666666666667,0.004119870548128088,0.9834740740740742,0.010515980392783163
cdib,1.0,3,24,3,0.04211192960757198,0.03583903590558402,1.6062648496627807,0.0413694765681171,0.4962,0.002116601048851678,0.9843777777777777,0.009825841464924412
cdib,1.0,3,25,3,0.027591325762777615,0.03273771328011144,1.6152188632329307,0.04459153488270512,0.4963333333333333,0.005096403960964362,0.9851185185185186,0.009981620970646327
cdib,1.0,3,26,3,0.01420951239213799,0.029196435092356452,1.6322999130884808,0.06112974430605741,0.4965333333333333,0.004201587001757018,0.985237037037037,0.010517882088205763
cdib,1.0,3,27,3,0.0022569665572860034,0.025753127829928123,1.6400850027720135,0.06154175254661293,0.49560000000000004,0.004044749683231342,0.9860222222222222,0.009894430407376656
cdib,1.0,3,28,3,-0.009565436935515115,0.02417435075915534,1.6541596587498983,0.06608867943813579,0.49773333333333336,0.002914332399252586,0.9866666666666667,0.009432096503134632
cdib,1.0,3,29,3,-0.019482278377991737,0.021672256833030822,1.663072790145874,0.07133835733395752,0.49746666666666667,0.00197315314492653,0.9869629629629629,0.009783945865948893
cdib,1.0,3,30,3,-0.02822598279913267,0.01973505909008073,1.6670800825119019,0.05717151624785155,0.4962,0.0021633307652783843,0.9873333333333333,0.009718786694583518
cdib,1.0,3,31,3,-0.03673276270208034,0.017869360562515067,1.6789059170405072,0.06118825669130832,0.4965333333333333,0.003920884254008683,0.9873925925925926,0.00966491256967309
cdib,1.0,3,32,3,-0.045110090131290026,0.016943269270160672,1.6986963155746462,0.06558686282648529,0.49573333333333336,0.00296872587709497,0.9879111111111111,0.00981495457622363
cdib,1.0,3,33,3,-0.05276255548524134,0.015344624702605903,1.7148276830673217,0.08377761550283039,0.4955333333333333,0.005326662494783507,0.9879703703703703,0.010023215849570303
cdib,1.0,3,34,3,-0.059838474409869225,0.013864737644649676,1.7115781871159872,0.06560299391772294,0.498,0.003124099870362662,0.9883925925925926,0.009440661551765301
cdib,1.0,3,35,3,-0.06634473031262557,0.01415533701950302,1.7202767660140992,0.06631639750787224,0.4961333333333333,0.0030615900008546634,0.9887037037037038,0.009215803210061713
cdib,1.0,3,36,3,-0.07220871458143899,0.012546013448248785,1.75680362478892,0.07935387486474274,0.49626666666666663,0.00370045042303409,0.9887555555555556,0.00914300650230738
cdib,1.0,3,37,3,-0.07755401165656971,0.011367731172941611,1.7594759495417278,0.08401665869569194,0.4969333333333333,0.006379132647416341,0.9889185185185184,0.009312419248690128
cdib,1.0,3,38,3,-0.08328515126632922,0.011206400913532293,1.7798766443888347,0.07680605606838123,0.4958,0.002457641145488892,0.9892296296296297,0.009026499624619258
cdib,1.0,3,39,3,-0.0881212568785205,0.010833874717290921,1.7902361551284791,0.0759744155033181,0.4955333333333334,0.004239496825489258,0.9893851851851853,0.009180799430839376
cdib,1.0,3,40,3,-0.09274504409093748,0.010492411374113862,1.8050488887786864,0.09175151378274927,0.4961333333333333,0.004793050524804993,0.9893333333333333,0.009155231925240285
cdib,1.0,3,41,3,-0.09720438945203118,0.010198994707058578,1.8075429586410523,0.07401032193548913,0.4976666666666667,0.003869539162915052,0.9896296296296296,0.009013195630477108
cdib,1.0,3,42,3,-0.1015257936206731,0.009988394192670762,1.8205153645197552,0.08332058811385193,0.49513333333333337,0.0029484459183328083,0.989762962962963,0.008808254639498074
cdib,1.0,3,43,3,-0.10575991710027059,0.009693149535333187,1.8354768610000611,0.0896831250310945,0.4958666666666667,0.00473427220735493,0.9899777777777778,0.00892689098824719
cdib,1.0,3,44,3,-0.10989695602799908,0.009700733977990574,1.8467036607106528,0.0924033295366785,0.4972666666666667,0.0025006665778014863,0.9901407407407407,0.008682160888596403
cdib,1.0,3,45,3,-0.11353819774985313,0.00938538830923786,1.8719668998718262,0.08986860159300539,0.4965333333333333,0.005311622476544549,0.9901407407407409,0.00887588864153641
cdib,1.0,3,46,3,-0.11710575028120568,0.009125809302468004,1.8583444380442302,0.0849968466906756,0.4961333333333333,0.004636090306856949,0.9903777777777778,0.008600287104021902
cdib,1.0,3,47,3,-0.11991834088952252,0.008907120619261568,1.887839141782125,0.09777872538974118,0.4964,0.006349803146555,0.9901333333333332,0.008562306139104837
cdib,1.0,3,48,3,-0.1227090635455016,0.008411275712865603,1.9012007975896201,0.07547300870900202,0.49666666666666665,0.005390114408185877,0.9904740740740742,0.008146205155544217
cdib,1.0,3,49,3,-0.12618713359462494,0.009046104093108779,1.8946907535552977,0.08641782300931854,0.49566666666666664,0.004318950489798803,0.9904888888888889,0.008514301693816851
cdib,1.0,3,50,3,-0.12874953630909775,0.009253454956563031,1.9093514956156412,0.0915363418450515,0.49666666666666665,0.005463820397243427,0.990437037037037,0.00888973144154988
cdib,1.0,3,51,3,-0.1318356697956721,0.008517632908566606,1.9309411201477051,0.10160133975219977,0.49533333333333335,0.006906036007242721,0.9909185185185185,0.008249125156258757
cdib,1.0,3,52,3,-0.13442014861034624,0.008787050588567397,1.9330169291178383,0.0701292323413591,0.4938,0.004413615298142775,0.9907111111111111,0.008325359147704759
cdib,1.0,3,53,3,-0.13716999232010407,0.008788223652939898,1.95759432888031,0.10491031323654455,0.49520000000000003,0.005230678732248774,0.9908444444444445,0.00794810327556286
cdib,1.0,3,54,3,-0.13956012275652452,0.008777070251845409,1.9729781049092612,0.10407531541256826,0.49533333333333335,0.005108163401197461,0.9911407407407408,0.008406268482164888
cdib,1.0,3,55,3,-0.14196918813206932,0.008905578786326158,1.9538079505284627,0.07786116669683366,0.49520000000000003,0.004951767361255982,0.9911037037037037,0.008306485145550555
cdib,1.0,3,56,3,-0.14381135197480518,0.0076109120739815805,1.986441486676534,0.10379139472983713,0.494,0.006609084656743327,0.9912444444444444,0.007768534189716205
cdib,1.0,3,57,3,-0.1460182364131465,0.008845188984007442,1.9817870624542238,0.09892038789756896,0.49593333333333334,0.005558177159225271,0.9911037037037037,0.00819528118766254
cdib,1.0,3,58,3,-0.14837141726053124,0.008241460285299715,1.992044285329183,0.08858611904490434,0.4949333333333333,0.007055021852080492,0.9914296296296295,0.007698816113359534
cdib,1.0,3,59,3,-0.14998585073478296,0.008583457048357938,2.024117830657959,0.08793928421715377,0.4942666666666667,0.007170309151866023,0.9914074074074074,0.008202900219828434
cdib,1.0,3,60,3,-0.15209212461529356,0.008765092980578067,2.04067835706075,0.10545885991534458,0.49313333333333337,0.005507570547286115,0.9915333333333334,0.007549278438253076
cdib,1.0,3,61,3,-0.15355261543013832,0.008966541776573517,2.0427718004862467,0.09439189551919738,0.4935333333333333,0.007569235980819546,0.9909259259259259,0.00835846088181055
cdib,1.0,3,62,3,-0.15553573109019883,0.009066463245507419,2.019662938308716,0.09682406129402091,0.4936666666666667,0.007105866121264452,0.991311111111111,0.008507629110769898
cdib,1.0,3,63,3,-0.1579827331365961,0.008155191054467855,2.0603241294860837,0.10903482388695626,0.49360000000000004,0.007219418259112041,0.9915629629629629,0.007046033235951974
cdib,1.0,3,64,3,-0.1591919204701077,0.00874255619924865,2.0753937750498452,0.11285985771640639,0.494,0.005242136968832447,0.9916222222222223,0.00754286515952756
cdib,1.0,3,65,3,-0.16080357269987916,0.009455786591126131,2.0849961294809973,0.08928618458405545,0.4943333333333333,0.005158811232574151,0.9913037037037037,0.008020262405526243
cdib,1.0,3,66,3,-0.1623797887477008,0.008695602341553366,2.091225577545166,0.08697729074257161,0.4936,0.009245539465060982,0.9915925925925926,0.007843542073793841
cdib,1.0,3,67,3,-0.16447141655213907,0.009199475631776532,2.0957464319864907,0.09335989944211968,0.49366666666666664,0.006388531390964057,0.9917037037037036,0.007468463187753638
cdib,1.0,3,68,3,-0.16519867459354978,0.009332966871219218,2.1114180563608804,0.08473397868949635,0.49406666666666665,0.005987765303795151,0.9914000000000001,0.007935885054922284
cdib,1.0,3,69,3,-0.1667263029380278,0.008966309197573732,2.0967343144734705,0.07586704508102846,0.49333333333333335,0.006217180497084934,0.9917407407407408,0.0075445780820542945
cdib,1.0,3,70,3,-0.16820252276767386,0.008958915152017327,2.1225480279286706,0.10032135871676227,0.49173333333333336,0.00723417813807025,0.9920444444444444,0.007392922875424579
cdib,1.0,3,71,3,-0.16976053972533256,0.009491651520018837,2.1154210211435953,0.06596716483804639,0.49406666666666665,0.00785196366097891,0.9918888888888889,0.0074051366889960665
cdib,1.0,3,72,3,-0.17057651234034335,0.009102478089151487,2.13076999651591,0.09829344321781153,0.49233333333333335,0.006123180001709361,0.9917629629629631,0.00761208698799197
cdib,1.0,3,73,3,-0.17280219784451253,0.009108044815121041,2.1351755823771157,0.0758124818176441,0.4928666666666666,0.007335757175188775,0.9918444444444444,0.0074731453374445025
cdib,1.0,3,74,3,-0.17369101962681974,0.00864716750435239,2.1433784474690754,0.09121082117185007,0.49300000000000005,0.007787168933572698,0.9920962962962964,0.007318683458929992
cdib,1.0,3,75,3,-0.17429535273873445,0.009576841277609844,2.1416835400899252,0.08578633168655801,0.4925333333333333,0.00637913264741634,0.9919555555555556,0.007383097145290031
cdib,1.0,3,76,3,-0.17546867402177868,0.009755976611747097,2.169636105600993,0.10470935998825277,0.49173333333333336,0.009300179209742854,0.9919555555555556,0.007522246840596544
cdib,1.0,3,77,3,-0.1771846462907213,0.00898371044150523,2.152188190968831,0.0845363690967504,0.4938,0.0072773621594641085,0.9920296296296297,0.007183669179511193
cdib,1.0,3,78,3,-0.178348071586002,0.008754226087717837,2.165472206624349,0.08497399698972383,0.49346666666666666,0.006494099886307061,0.9920814814814815,0.007372097322339271
cdib,1.0,3,79,3,-0.1793798607002605,0.009694172012614303,2.200805079523722,0.1294665021056767,0.48993333333333333,0.007223111056417003,0.9918148148148148,0.007795925917128106
cdib,1.0,3,80,3,-0.18013313325607416,0.009163442719490785,2.17225207824707,0.08304208372699166,0.49233333333333335,0.007069181942299493,0.9920074074074074,0.007383175178753687
cdib,1.0,3,81,3,-0.18078246933619183,0.009715014644002314,2.2016965761820475,0.07865945135053629,0.4921333333333333,0.008778002810054987,0.9916814814814815,0.0075167741088923825
cdib,1.0,3,82,3,-0.18255344334696277,0.00939348078026921,2.213438771311442,0.0873610493714943,0.4918,0.008487638069569205,0.9921555555555556,0.00722560604489679
cdib,1.0,3,83,3,-0.18302596703514906,0.009922344308785153,2.207602206802368,0.0929369235833474,0.4904,0.005670978751503156,0.9918888888888889,0.007469873649914006
cdib,1.0,3,84,3,-0.1838891064018914,0.009259139235780077,2.2086853371938067,0.07724465752030817,0.4918666666666667,0.008693292433441647,0.9921925925925926,0.007265080810077387
cdib,1.0,3,85,3,-0.18520985151565436,0.009032460403970799,2.2045892154693605,0.07909105358156332,0.49226666666666663,0.006700248751601192,0.992,0.006916468091750157
cdib,1.0,3,86,3,-0.18582473170757294,0.009015540848648152,2.2062142555236814,0.07551258031249516,0.4912666666666667,0.008419817891934085,0.9919555555555556,0.00763096356551858
cdib,1.0,3,87,3,-0.18699872488939404,0.009261471019132323,2.2247522464752194,0.09151522918333292,0.49193333333333333,0.006709197666884857,0.9920370370370369,0.00751315992219391
cdib,1.0,3,88,3,-0.18704492422540983,0.009858515908886626,2.227544959640503,0.09455786374147387,0.49100000000000005,0.0065848310532617355,0.9918148148148148,0.007828480240804002
cdib,1.0,3,89,3,-0.18810162471207706,0.009145596021383894,2.245493073781331,0.07483296672946062,0.4918,0.008141252974819057,0.9925185185185185,0.006724098299577937
cdib,1.0,3,90,3,-0.1890171536777959,0.009975200454504216,2.247708209737142,0.0922824066505335,0.4892666666666667,0.006815668223537076,0.9920444444444444,0.007457434768962707
cdib,1.0,3,91,3,-0.1907231134075107,0.008891019274474667,2.2521669119517007,0.09566849396373467,0.4908666666666666,0.00785451038151537,0.9920814814814816,0.007106398901679719
cdib,1.0,3,92,3,-0.19107689365184669,0.00900527277243522,2.251005623626709,0.0843354793836407,0.49000000000000005,0.008359425817602555,0.9924296296296297,0.00742123524154088
cdib,1.0,3,93,3,-0.1913475935945005,0.009629614057732421,2.2436374825795493,0.06875513360665354,0.4894,0.006808817812219681,0.9918740740740741,0.007316355205834576
cdib,1.0,3,94,3,-0.1924894244439674,0.008865544255737979,2.2708118147532144,0.10033506184837604,0.49006666666666665,0.008630952052545148,0.9923481481481481,0.006971452665217902
cdib,1.0,3,95,3,-0.1930824456352176,0.009977803508675975,2.2613032241821287,0.097744601483563,0.4889333333333334,0.008518998376178602,0.9922,0.007497192890313547
cdib,1.0,3,96,3,-0.1934097752534982,0.00955147202314204,2.2955143604278567,0.07235596571122323,0.49046666666666666,0.007072010558061498,0.9922370370370371,0.007129986523053894
cdib,1.0,3,97,3,-0.19417154974359455,0.009772291165586429,2.2736941068013508,0.08702577390947375,0.48946666666666666,0.006573684912842521,0.9920592592592592,0.0072437059382724584
cdib,1.0,3,98,3,-0.19472069543130469,0.009820953134269245,2.299424598185221,0.10189318316725433,0.48900000000000005,0.007158212067269313,0.9920370370370369,0.007711121784601448
cdib,1.0,3,99,3,-0.19543579901276212,0.0091017926449626,2.2931900719960527,0.07032745883512029,0.4907333333333333,0.007777746031681215,0.9922814814814815,0.006820496826092114
cdib,1.0,3,100,3,-0.1961260707392837,0.009666774124620334,2.3051293488820392,0.09841387901273695,0.48866666666666664,0.007767453465154028,0.9922222222222222,0.007573279864182676
cdib,1.0,3,101,3,-0.19693146512436144,0.009358937380258375,2.2854810208638505,0.09489271369039437,0.4898666666666667,0.007821338333899962,0.992325925925926,0.006665049186497892
cdib,1.0,3,102,3,-0.19696683272159463,0.010282469552881814,2.319260710398356,0.0948524536811162,0.48853333333333326,0.008619358058076766,0.9919851851851851,0.007658976282472294
cdib,1.0,3,103,3,-0.19784785307754169,0.009637623742820707,2.301490882619222,0.06951490164734807,0.4894,0.007639371701913721,0.9922370370370371,0.007240535187003633
cdib,1.0,3,104,3,-0.19840074741406877,0.010094610615710908,2.3055099768320715,0.07279407717189178,0.48900000000000005,0.008321057625085915,0.9923851851851851,0.007149629476140001
cdib,1.0,3,105,3,-0.19913680741642462,0.010464394816263949,2.323589045969645,0.069839582347375,0.48900000000000005,0.006296030495478877,0.9922,0.007566691140440115
cdib,1.0,3,106,3,-0.19932828600406646,0.009637238951311678,2.325794408925374,0.07502264065166989,0.4884,0.007714920608794353,0.9923703703703705,0.007080640737322369
cdib,1.0,3,107,3,-0.2000805915449605,0.00984172284735472,2.3299128623962404,0.07766865947843674,0.48773333333333335,0.007902742140126626,0.9922,0.00710002608237252
cdib,1.0,3,108,3,-0.20054330199812398,0.009044463169605697,2.324555141067505,0.09833576552031172,0.4882666666666667,0.00787485449601028,0.9924222222222222,0.006968819444098447
cdib,1.0,3,109,3,-0.20153117213465951,0.008881830516045915,2.338057949320475,0.07973156359419925,0.4892666666666667,0.0070152215455631575,0.9923185185185185,0.0070318616446358026
cdib,1.0,3,110,3,-0.20172802173693974,0.009542749512241402,2.3338908440907797,0.08214210526032205,0.48866666666666664,0.0054049360156557796,0.9922222222222222,0.007167967151600217
cdib,1.0,3,111,3,-0.20162382831284495,0.01026668715915957,2.3395939637502035,0.0923463197725526,0.4896,0.006609084656743326,0.9924814814814814,0.006936193617035455
cdib,1.0,3,112,3,-0.2027640350572991,0.00962370346782367,2.350770226796468,0.08958645694669688,0.4874666666666667,0.008010826008180016,0.9923481481481481,0.0070432292444091
cdib,1.0,3,113,3,-0.20289972135948411,0.009826344889540496,2.3263511797587078,0.0634184104161693,0.48773333333333335,0.007579797710581286,0.9923703703703705,0.007021847153602747
cdib,1.0,3,114,3,-0.20294594049309242,0.009803481731810499,2.3368113381703695,0.09226663109296929,0.488,0.008908422980528049,0.9922222222222222,0.007350014697222215
cdib,1.0,3,115,3,-0.203820010313482,0.009834757585162298,2.3352640364329016,0.08697811706228256,0.4869333333333334,0.008376952508719008,0.9923481481481481,0.007009916550227371
cdib,1.0,3,116,3,-0.20431999901785994,0.009623442674716105,2.355042302449544,0.0813592729549456,0.4872666666666667,0.007841768508017405,0.992511111111111,0.006679690981245922
cdib,1.0,3,117,3,-0.2048826751875155,0.009917646217804233,2.37461223971049,0.07890135324498129,0.48666666666666664,0.007043673284113434,0.9924370370370371,0.007081268399087683
cdib,1.0,3,118,3,-0.20527653375611163,0.009281660587850264,2.363893448638916,0.06874482194296129,0.48806666666666665,0.0065002564051992,0.9923555555555555,0.0067572000922290505
cdib,1.0,3,119,3,-0.20590706879875875,0.009588237017597246,2.353234012858073,0.08734164382812801,0.4864,0.006600000000000009,0.9926074074074074,0.0070428786669724285
cdib,1.0,3,120,3,-0.20612003027200698,0.00952097549536283,2.3488316462198893,0.08800353452251697,0.4876666666666667,0.006730032194078475,0.9926074074074074,0.00683492604142639
cdib,1.0,3,121,3,-0.20607360985640324,0.01000421516259756,2.3656820833841956,0.05447154803842949,0.4868666666666666,0.007563949585589092,0.9926148148148148,0.006725530254310519
cdib,1.0,3,122,3,-0.20662041790124142,0.009534758777638475,2.37925775642395,0.06267817299070134,0.4869333333333333,0.008357830659527216,0.9923851851851851,0.006996624700642857
