beta,zdim,epochs,run_count,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,train_acc_mean,train_acc_std
0.01,1024,21,3,-0.39533428436770585,0.014217133015761774,3.6416844713846843,0.1927834477539999,0.5159999999999999,0.002986636904613653,0.996674074074074,0.00031765602433175686
0.01,1024,22,3,-0.4029166579203172,0.014880278018128584,3.6941437825520835,0.17122588066538796,0.5134666666666666,0.0013613718571108169,0.9966444444444443,0.00036717136981906324
0.01,1024,23,3,-0.4108707220164212,0.014760593114563804,3.743527761205037,0.18266053240276547,0.5124666666666666,0.0029143323992526044,0.9970296296296297,0.0004940801820934789
0.01,1024,24,3,-0.41806827520746176,0.014696236077971589,3.7771442518870035,0.17705347637395444,0.5137999999999999,0.0028844410203711663,0.9967851851851851,0.0004995471200025774
0.01,1024,25,3,-0.42392045494354136,0.014620359907634687,3.8280527280171714,0.1768581727879919,0.5088666666666667,0.0009865765724632524,0.9968962962962963,0.000354396258189745
0.01,1024,26,3,-0.4304597880695806,0.015173301954644587,3.8580911186218265,0.19958219024152365,0.5105333333333334,0.0018147543451754414,0.9966518518518518,0.00027785184197795813
0.01,1024,27,3,-0.4358714089567011,0.015747326751061858,3.9027109720865885,0.17163318889418894,0.5096666666666666,0.003419551627528549,0.996674074074074,0.0001796200837478985
0.01,1024,28,3,-0.44180054554794773,0.015572334737579437,3.924136942545573,0.17329758026455633,0.5122,0.0008000000000000229,0.9969111111111112,0.0003492496365667189
0.01,1024,29,3,-0.4467344946124337,0.016318029902194657,3.955553897603353,0.17639221116520284,0.5102000000000001,0.0016370705543744674,0.9967555555555556,0.0003055050463304526
0.01,1024,30,3,-0.45145619250644337,0.016295280242829613,3.9872075490315755,0.17196508618336848,0.5093333333333333,0.0017243356208503566,0.9970814814814815,0.00016972502573909054
0.01,1024,31,3,-0.4562632860588305,0.016604128633179904,4.003194140879313,0.18403070181602915,0.5103333333333334,0.0027006172134038725,0.9967333333333334,0.00019999999999997797
0.01,1024,32,3,-0.46098699641372215,0.016354500791844844,4.022853003438313,0.18605787263542445,0.5092,0.0023579652245103748,0.9968444444444443,0.00023200681130906945
0.01,1024,33,3,-0.4645040957465316,0.01654382930421436,4.047973732248942,0.1969897517565646,0.5095999999999999,0.001058300524425851,0.9969481481481481,0.00023342150009761402
0.01,1024,34,3,-0.4685594766848015,0.016935565534221337,4.077836112467447,0.18173008299300186,0.5093333333333333,0.0019425069712444819,0.9969111111111112,0.00010183501544345492
0.01,1024,35,3,-0.4725379123803341,0.016751676651817985,4.093960183970133,0.18349666091499822,0.5089333333333333,0.002700617213403915,0.9969407407407407,0.00022259228446394567
0.01,1024,36,3,-0.47588768921620916,0.017576904837331583,4.120055674489339,0.19056360704126854,0.5088,0.00019999999999997797,0.9969851851851851,8.981004187392121e-05
0.01,1024,37,3,-0.47918080069802027,0.01722297889250714,4.120562350463867,0.1915455990272828,0.5093333333333333,0.0005033222956846796,0.9969703703703704,0.00045776339423649087
0.01,1024,38,3,-0.48196689549937394,0.017319647415590028,4.150683981068929,0.18550173588454438,0.5078,0.003328663395418711,0.9969925925925925,0.00019415322106788237
0.01,1024,39,3,-0.4850387089512565,0.01805366777931392,4.165562922414144,0.17907843524425607,0.5078666666666667,0.0013613718571107891,0.9968222222222223,8.012336167699438e-05
0.01,1024,40,3,-0.4881668687842109,0.017172948781947712,4.178050752766927,0.18454188597317067,0.5077333333333333,0.0011547005383792605,0.9969333333333333,0.00013517250067331235
0.01,1024,41,3,-0.49059149847608624,0.017824615228751922,4.1965648071289054,0.19087442288970896,0.5080666666666667,0.0004163331998931807,0.9970444444444445,0.00044610799777518973
0.01,1024,42,3,-0.4932720954273686,0.017654459104872528,4.199370842234294,0.18884308253398438,0.5077333333333334,0.0006110100926607931,0.9970814814814815,0.00011184939904105297
0.01,1024,43,3,-0.49565454045787005,0.017813404404682785,4.214308403015137,0.18955072408659068,0.5082666666666666,0.0013613718571107917,0.9970074074074073,0.00026042067898147334
0.01,1024,44,3,-0.49791212168751336,0.018036876073493996,4.231053452301025,0.18872564125220345,0.5080666666666667,0.000986576572463242,0.9971259259259259,0.00020647940540393254
0.01,1024,45,3,-0.5002500282085304,0.01767572045512527,4.2370823438008625,0.19455527332349135,0.5076666666666667,0.0013316656236959216,0.9970444444444443,0.0003711842908553213
0.01,1024,46,3,-0.5019478052442724,0.018083059232917306,4.250990253957113,0.1942051178719471,0.5064666666666667,0.0005773502691896262,0.997074074074074,0.00012636090451280147
0.01,1024,47,3,-0.5043307295755907,0.017974824622693827,4.265899194335938,0.1913635642191874,0.5068666666666667,0.0005033222956847256,0.9971111111111112,0.0002351778943168668
0.01,1024,48,3,-0.5061927256916509,0.017738780561690835,4.272325679016114,0.19521958668669817,0.5079333333333333,0.0004618802153516738,0.997037037037037,2.5660011963927124e-05
0.01,1024,49,3,-0.5079627364014134,0.018369080399439623,4.284486543019613,0.18771315404155497,0.5066666666666667,0.0017009801096231252,0.9969333333333333,0.00015555555555550406
0.01,1024,50,3,-0.5097376119454702,0.018306663435513817,4.288908274078369,0.18870577727362145,0.5078666666666667,0.0011015141094571999,0.9970222222222223,8.012336167699438e-05
0.01,1024,51,3,-0.5111266560294411,0.018111373610641565,4.298437346394857,0.18520891274576856,0.507,0.0003464101615137373,0.9970814814814815,5.592469952047686e-05
0.01,1024,52,3,-0.5128638882232435,0.01781195270086333,4.305724616750081,0.1908598643985839,0.5078,0.0013114877048603657,0.9971259259259259,0.00018098950700553014
0.01,1024,53,3,-0.5140627151980545,0.018338299975246688,4.315419166056315,0.19051403805119488,0.5067333333333334,0.00011547005383791243,0.9971259259259259,0.00020163937168618025
0.01,1024,54,3,-0.515791166195725,0.01835993418982596,4.323708232625325,0.19246714736948897,0.507,0.0015620499351813827,0.9970740740740741,7.804187965075726e-05
0.01,1024,55,3,-0.5170666461641138,0.018576609774128172,4.3297834396362305,0.19242884939492177,0.5069333333333333,0.0009237604307034117,0.9970962962962963,0.00015765775299101122
0.01,1024,56,3,-0.5183381455204703,0.018413568413208712,4.333679660034179,0.19184989435198202,0.5067333333333334,0.0003055050463303981,0.9970296296296296,0.0002796234976025828
0.01,1024,57,3,-0.5193433104890767,0.01807104303800641,4.337076596323649,0.1935988847411986,0.5071333333333333,0.0017009801096230675,0.9971185185185184,0.0002813839987143676
0.01,1024,58,3,-0.5206105543309992,0.018732380725065965,4.345755514017742,0.18924527667432398,0.5064000000000001,0.0013856406460550853,0.9971481481481481,8.981004187395326e-05
0.01,1024,59,3,-0.521501404357679,0.018613930749074994,4.352444858551025,0.1883112847917189,0.5059999999999999,0.0008717797887081215,0.9972074074074073,0.00026324971324319103
0.01,1024,60,3,-0.5227156085780172,0.018607615448545372,4.355070691426595,0.19351180783923805,0.5064666666666667,0.0006110100926607901,0.9970888888888889,0.00038554114606443034
0.01,1024,61,3,-0.5237870014031728,0.01870176370525873,4.3628568372090655,0.19088226878517614,0.5069333333333333,0.001026320287889372,0.9970962962962963,0.00012636090451279821
0.01,1024,62,3,-0.5247883751594659,0.018847910988133598,4.366579905446371,0.19162488495994945,0.5066,0.0003999999999999837,0.9971185185185186,0.0002959256941546525
0.01,1024,63,3,-0.525597682721687,0.018657253799434663,4.371081312815348,0.19298015703259452,0.5062,0.0003999999999999698,0.9971407407407408,0.00021583410791607837
0.01,1024,64,3,-0.5265540257930755,0.018901729649746946,4.376001594034831,0.19229128224973163,0.5058,0.00034641016151376136,0.9971111111111112,0.00016777409856153904
0.01,1024,65,3,-0.527160992347833,0.018979974653969396,4.378413731892904,0.19466082732890178,0.5066,0.0006000000000000172,0.9971703703703704,0.00027785184197796296
0.01,1024,66,3,-0.5280316892074817,0.018892334138178216,4.387439739735921,0.19130860384407927,0.5062666666666668,0.0007571877794400899,0.9972296296296296,0.00022479986526655806
0.01,1024,67,3,-0.5288341791644241,0.018884905037932623,4.389961567433676,0.19305754697823152,0.5059999999999999,0.0010583005244257932,0.9970814814814815,0.00016380255101841338
0.01,1024,68,3,-0.5297758211959492,0.018825056757873364,4.390519109598796,0.1912657434641424,0.5068666666666667,0.0014468356276140615,0.9970592592592592,0.00010020555006271755
0.01,1024,69,3,-0.5302907837492047,0.018691263328040376,4.395584799448649,0.1907471154941872,0.5061333333333333,0.0005033222956846888,0.9971407407407407,0.00020163937168618025
0.01,1024,70,3,-0.5307934476303332,0.018958918571059302,4.3954360450744625,0.1950681092141367,0.5060666666666668,0.000757187779440068,0.9970296296296296,8.981004187391205e-05
0.01,1024,71,3,-0.5311675713943712,0.018914043634300708,4.400935996246338,0.19367408145895548,0.5059333333333335,0.0011547005383792605,0.9971777777777778,0.00022553092366872488
0.01,1024,72,3,-0.5319661334008882,0.01895590690781753,4.4039753148396805,0.1937467103630083,0.5059333333333335,0.0005773502691896423,0.9971111111111112,0.00015555555555557543
0.01,1024,73,3,-0.5324368774226217,0.019028976692295998,4.40705157546997,0.19425306943601506,0.5060666666666667,0.0004163331998931807,0.9971407407407408,0.00011184939904107871
0.01,1024,74,3,-0.5331818610913827,0.018815660275847114,4.411752986907959,0.19211160885896625,0.5057333333333333,0.000611010092660772,0.9971407407407408,4.625924443261267e-05
0.01,1024,75,3,-0.533697223994226,0.018777578538292906,4.41176870473226,0.19296829691557432,0.5055333333333334,0.0008326663997864214,0.9971259259259259,7.804187965079546e-05
0.01,1024,76,3,-0.5340795666261153,0.01910457699971911,4.414440537770589,0.19411158093209926,0.5058666666666667,0.0003055050463303557,0.9972296296296296,0.0001002055500627073
0.01,1024,77,3,-0.5346143742850332,0.018741912649144203,4.41879338760376,0.19379860907980961,0.5055333333333333,0.0005773502691896744,0.9971481481481481,0.00022259228446394104
0.01,1024,78,3,-0.5350813348076561,0.01898188863432814,4.419541104888917,0.19353418724981625,0.5053333333333333,0.00023094010767590498,0.9971703703703704,8.413197549337904e-05
0.01,1024,79,3,-0.5355417522228124,0.019276394257008802,4.421218392690022,0.19341787342617556,0.5055333333333334,0.0006429100507328706,0.9970296296296296,0.00014796284707729916
0.01,1024,80,3,-0.5358382074861816,0.019206393683075612,4.422594518788656,0.19231362730361495,0.5054,0.0010392304845413482,0.9971703703703704,7.143445008139362e-05
0.01,1024,81,3,-0.5362877217552878,0.018842543165776868,4.424660725911458,0.1941354898126727,0.5054666666666667,0.0007571877794400301,0.9972962962962963,0.00035648027897825266
0.01,1024,82,3,-0.5368414613926049,0.019217186942227033,4.426378975168864,0.1932681746711977,0.5054666666666667,0.0007571877794400301,0.9972888888888889,0.0002188635067066274
0.01,1024,83,3,-0.5370240641492786,0.019015002640005618,4.428056689198812,0.19411381655599866,0.5054666666666666,0.0009865765724632524,0.9972222222222222,0.00015396007178389127
0.01,1024,84,3,-0.5374099902268612,0.019107223174479333,4.43048159052531,0.1939284906776194,0.505,0.0005291502622129385,0.9972888888888889,0.00013877773329772246
0.01,1024,85,3,-0.5376133402679906,0.019085327641860033,4.43193331451416,0.19366120149103894,0.5054,0.0007211102550928185,0.9971777777777778,0.000181896728263854
0.01,1024,86,3,-0.5380764555605975,0.019036800677102853,4.433451238505046,0.19380715360484776,0.5054,0.0003464101615138174,0.997162962962963,0.00023761503603472614
0.01,1024,87,3,-0.5382870159727154,0.01914652209113819,4.4343915402730305,0.1954540632315946,0.5055333333333334,0.00030550504633037386,0.9971777777777776,0.000197515431495836
0.01,1024,88,3,-0.5385764715151353,0.019228415005766483,4.436575530497233,0.1940528470008278,0.5055999999999999,0.0007211102550927954,0.9971481481481481,7.143445008144254e-05
0.01,1024,89,3,-0.5385965971282034,0.01929089371237142,4.4377189516703295,0.193577580185276,0.5048,0.00019999999999997797,0.9973111111111111,0.00022553092366876728
0.01,1024,90,3,-0.5391154172723943,0.019103218321546635,4.439358149719239,0.19442618042701823,0.5054666666666666,0.0003055050463304314,0.9971851851851853,0.00012239045660637933
0.01,1024,91,3,-0.5393577753702798,0.01902736620339148,4.4396681902567545,0.19368196261495726,0.5053333333333334,0.0006429100507328577,0.9972666666666666,8.012336167693664e-05
0.01,1024,92,3,-0.5394847387559486,0.019261425549014964,4.441087642669678,0.19358970439333834,0.5054,0.00040000000000002534,0.9972592592592592,0.00010020555006271755
0.01,1024,93,3,-0.539789212119218,0.01925700136129629,4.441977625783284,0.1935293443057129,0.5056666666666667,0.000230940107675897,0.9971703703703704,0.00021583410791602408
0.01,1024,94,3,-0.5398989870822791,0.019258828559514343,4.442246799468994,0.19324616705709954,0.5055333333333333,0.0008082903768654809,0.997251851851852,0.00023129622216290337
0.01,1024,95,3,-0.5402877849708904,0.019113740901491864,4.443956177775065,0.19381971313315707,0.505,0.0007211102550928339,0.9971777777777778,5.879447357928358e-05
0.01,1024,96,3,-0.540422703222795,0.019188280005218133,4.44497602183024,0.19430548703097028,0.5051333333333333,0.0006429100507328849,0.9972296296296297,0.00010961961916260371
0.01,1024,97,3,-0.5405005230267843,0.019245772986040865,4.445801054382325,0.19429960226662032,0.5054,0.0007211102550927954,0.9971925925925925,0.00021923923832514364
0.01,1024,98,3,-0.540685675680276,0.019280405189564174,4.4471868113199875,0.19404976443897817,0.5054,0.0011135528725660711,0.9972,5.879447357924686e-05
0.01,1024,99,3,-0.5408565773371494,0.01920856980002762,4.447201995340984,0.19378407627728328,0.5052666666666666,0.0007023769168568444,0.9972296296296297,0.00010961961916260371
0.1,2,0,3,2.8520427429546005,0.7548518744233671,3.187625520833333,0.5137037265996511,0.20859999999999998,0.04857200839990044,0.2817925925925926,0.060750127097701064
0.1,2,1,3,1.5683899588556,0.32958612603159004,2.3852394242604573,0.2496682936121759,0.2776,0.022802631427096296,0.4168962962962963,0.07011765890654778
0.1,2,2,3,0.9099709381768197,0.13207895410451642,2.078473622894287,0.12165103079576581,0.32966666666666666,0.006724086059334245,0.5817185185185184,0.01367795980262188
0.1,2,3,3,0.5843119410355886,0.04620924526119099,2.0078333241144812,0.0815098472428238,0.3564,0.013744817205041308,0.6891037037037037,0.03843394418796517
0.1,2,4,3,0.41691664563814806,0.05528385583604437,2.0377507629394533,0.08556834664962604,0.3622,0.019403092537015845,0.813888888888889,0.02844517360176531
0.1,2,5,3,0.3235555460503607,0.07184873317238726,2.101078395843506,0.10321295325529874,0.3619333333333334,0.019016133501144058,0.8774518518518518,0.057264025004105164
0.1,2,6,3,0.26009368055733767,0.08271200772639205,2.1711876715342204,0.11989590271718668,0.3626666666666667,0.018000370366560048,0.9101185185185185,0.06435125190234584
0.1,2,7,3,0.21148576569159824,0.09056533720733784,2.2433503294626873,0.13602800990349298,0.3631333333333333,0.017584462838919287,0.9222592592592592,0.07132249946574473
0.1,2,8,3,0.1719949524427905,0.09677413791470478,2.3151763977050783,0.15088866637136464,0.3638666666666667,0.016480695778192538,0.9263111111111111,0.07349713356298537
0.1,2,9,3,0.13875185291514253,0.10179314299482911,2.3858129365285237,0.16417816145672998,0.3625333333333334,0.01641990661768008,0.9280962962962963,0.0742364934161933
0.1,2,10,3,0.11001436047806884,0.10610272881600433,2.456203345235189,0.17653990726833352,0.3626,0.01617034322455773,0.929562962962963,0.07389062431824424
0.1,2,11,3,0.08468959846352087,0.10979359733235114,2.524318046061198,0.1878397237200585,0.3622,0.016642115250171768,0.9303333333333335,0.07369669909019072
0.1,2,12,3,0.062106826405182024,0.11315664150959791,2.5912900745391845,0.19938229837918547,0.3626666666666667,0.015886262409180247,0.9316074074074074,0.07262534446345988
0.1,2,13,3,0.041665464727083844,0.11617110083039221,2.656755726114909,0.2092385543686714,0.36333333333333334,0.014953706341015715,0.9324,0.07152207981619778
0.1,2,14,3,0.023013868393771578,0.11904120983240526,2.7209506022135415,0.22063671170672464,0.36286666666666667,0.016480695778192538,0.9323555555555556,0.07208273367337815
0.1,2,15,3,0.005880983366568883,0.1216510006670916,2.7837311078389484,0.23042466867877998,0.36366666666666664,0.016031635391728867,0.9337185185185185,0.0697215992299155
0.1,2,16,3,-0.009978811476627991,0.12415647066830712,2.844201969401041,0.23990070620616463,0.36333333333333334,0.016721642662529713,0.9334074074074074,0.07054996069972333
0.1,2,17,3,-0.024717532159704153,0.12650084939905382,2.9034137074788418,0.24916724849869445,0.3635333333333333,0.016595581741335064,0.9337851851851852,0.06966602634238186
0.1,2,18,3,-0.03847840016664881,0.12875647706876842,2.9604126038869225,0.2585129734853454,0.3632,0.016182706819317935,0.9336740740740742,0.06985724538306874
0.1,2,19,3,-0.05139072607141552,0.13089966890309246,3.0161657386779783,0.26732361527110277,0.36273333333333335,0.015877447317920294,0.9342888888888888,0.06890837000532028
0.1,2,20,3,-0.0635261440011588,0.13300319178290868,3.0698687220255536,0.2753599605424566,0.36260000000000003,0.015984992962150488,0.9344148148148147,0.06848052560276736
0.1,2,21,3,-0.07489757065664637,0.1350163753434897,3.122135558573405,0.28366673299856987,0.36200000000000004,0.015860643114325463,0.9348000000000001,0.06785287278869634
0.1,2,22,3,-0.08568632601788549,0.1369972028563339,3.172218036142985,0.2920036714257258,0.3618666666666666,0.016290283402486696,0.9349851851851853,0.0675555787036997
0.1,2,23,3,-0.09583861173409404,0.1388974487277765,3.2208077562967934,0.2998470102065333,0.36179999999999995,0.015787336697492715,0.9348518518518518,0.06755075397166133
0.1,2,24,3,-0.10539541192253431,0.14074349948274348,3.2676377858479815,0.3073738292023601,0.36166666666666664,0.01589507261176665,0.935088888888889,0.06706516823302136
0.1,2,25,3,-0.11452659670656377,0.14250659923550618,3.31281773554484,0.31420254788030955,0.3615333333333333,0.015877447317920252,0.9351259259259259,0.0668656376470186
0.1,2,26,3,-0.12312355349425114,0.1442252746115274,3.3557268268585205,0.3218231676727074,0.3616,0.01618270681931797,0.9351629629629631,0.06691602378117759
0.1,2,27,3,-0.13125329422165047,0.14583674706268487,3.3971120866139732,0.32852389290033573,0.36166666666666664,0.016092648425083223,0.9354074074074074,0.06647512607608413
0.1,2,28,3,-0.13899387112964282,0.1474205347845856,3.4372322012583414,0.3354555245259172,0.36213333333333336,0.016397967353709835,0.9352222222222223,0.06665947739013509
0.1,2,29,3,-0.14633164590994516,0.14897230311126974,3.475409327952067,0.3425841505903792,0.3617333333333333,0.016793252613276962,0.9355703703703703,0.06613496986226829
0.1,2,30,3,-0.15330223794380823,0.15045009023386255,3.512107716369629,0.3487872264599113,0.36200000000000004,0.016435327803241417,0.9354444444444444,0.06631360212777235
0.1,2,31,3,-0.15992343579467497,0.15192224151360167,3.5469626819610593,0.3551044651063613,0.36200000000000004,0.016238226504147527,0.9357111111111113,0.06606323943721097
0.1,2,32,3,-0.1662115171082092,0.15332493197889985,3.5809054183959965,0.36123751801085185,0.36213333333333336,0.01654609722361543,0.9356296296296297,0.06595262921530518
0.1,2,33,3,-0.1721652601783926,0.15466665628724857,3.6133310942331947,0.3670022911879815,0.3622666666666667,0.01636378114414067,0.9359703703703705,0.06544231399412276
0.1,2,34,3,-0.17782607146004836,0.1559950974567587,3.644196694056193,0.37302596154831036,0.36200000000000004,0.015984992962150446,0.9359185185185185,0.06568554469510773
0.1,2,35,3,-0.1832143252390804,0.15719735229918957,3.6736235640207924,0.378561754609067,0.3619333333333333,0.01639796735370982,0.9359259259259259,0.06549884301431584
0.1,2,36,3,-0.18834996528228123,0.1584356840427545,3.7019873907725014,0.38396728581083145,0.36199999999999993,0.016058642532916667,0.9359185185185185,0.06563004932563735
0.1,2,37,3,-0.19317500521269712,0.15959712939853188,3.728722592926026,0.3891700222792022,0.3620666666666667,0.01589507261176661,0.9361037037037038,0.06542331797592832
0.1,2,38,3,-0.1977662109700116,0.1606788481948313,3.753934813054402,0.3940412005657867,0.36200000000000004,0.015647363995254907,0.9359703703703705,0.0654218800313112
0.1,2,39,3,-0.2021666285024335,0.16175218141741343,3.7783999426523844,0.3989140919654777,0.36199999999999993,0.015913516267626077,0.936111111111111,0.06517816418417872
0.1,2,40,3,-0.2062983685197252,0.16275546322136203,3.8016554948170977,0.4030792927294885,0.3619333333333333,0.016002916400873084,0.9360814814814815,0.06521192170539283
0.1,2,41,3,-0.21024208842407574,0.16372729498372443,3.823647930399577,0.40734889036153166,0.3622,0.015844241856270695,0.9361185185185185,0.06526322895396723
0.1,2,42,3,-0.21397885195191835,0.16462497067691167,3.8445768361409507,0.4111599086395779,0.3619333333333334,0.015538768719989795,0.9361037037037038,0.0652499102060149
0.1,2,43,3,-0.21752238913991237,0.16550386044746682,3.8648457187652583,0.4151384665978228,0.36200000000000004,0.015647363995254907,0.936274074074074,0.06493690131399382
0.1,2,44,3,-0.22093104392813914,0.1663512735987318,3.8839694281260173,0.4191642411588836,0.36200000000000004,0.01577719873741848,0.9362518518518518,0.065051339016341
0.1,2,45,3,-0.2241659754853357,0.16715509720970717,3.9019530483245846,0.42243909145708913,0.36200000000000004,0.016110865898517054,0.9362296296296296,0.06501437384597623
0.1,2,46,3,-0.2272019098275426,0.16792317710666446,3.919096436564127,0.4259619877502864,0.3618666666666666,0.016416252109824978,0.9361407407407407,0.06514879581932288
0.1,2,47,3,-0.23011623497984626,0.16868814206444707,3.935555796305339,0.42942607873228733,0.3619333333333333,0.016327073630425428,0.9364,0.06479684491633142
0.1,2,48,3,-0.23284155892982628,0.1693695396830514,3.951015211486816,0.4323688260015362,0.3618666666666666,0.016218918993981497,0.9364962962962963,0.06464804746589231
0.1,2,49,3,-0.23546079849113113,0.17006543785776745,3.965779174931844,0.43535346556175,0.3618666666666666,0.016416252109824978,0.9364962962962963,0.06466805776790623
0.1,2,50,3,-0.23795730064330678,0.17072475159262615,3.979955017471313,0.4382066928180481,0.3617333333333333,0.016327073630425435,0.9362888888888888,0.06491124805037102
0.1,2,51,3,-0.24033081368316309,0.17133943502656457,3.993446800994873,0.441083046637897,0.3619333333333333,0.016327073630425428,0.9364740740740741,0.06470551461351011
0.1,2,52,3,-0.24259882870876429,0.17198291960484455,4.006230509312948,0.4437526997380487,0.3617333333333333,0.016595581741335057,0.9365851851851851,0.06455159419222121
0.1,2,53,3,-0.2447266328797196,0.17249457147585573,4.018263962936402,0.4461357998597602,0.3618666666666666,0.016487975416446192,0.9364814814814815,0.06457724758264162
0.1,2,54,3,-0.24676068925351805,0.173045200405071,4.030007903162638,0.44864921344542347,0.3618666666666666,0.016416252109824978,0.9365333333333333,0.06456596970885237
0.1,2,55,3,-0.24868559167963086,0.1735884351064637,4.0411380083719886,0.4508107568591814,0.3619333333333334,0.016129889439588017,0.9366,0.06444898068325916
0.1,2,56,3,-0.25051668640050023,0.17406145381990418,4.051537777328491,0.45298337713275183,0.3617333333333333,0.016397967353709856,0.9366592592592592,0.06442383706279076
0.1,2,57,3,-0.25230864137393055,0.17451951176211822,4.061551937993367,0.4548691435410325,0.3619333333333333,0.016470984589068555,0.9365703703703704,0.06436586141135955
0.1,2,58,3,-0.2539691126218348,0.17496524727404986,4.071047098668417,0.45677386223824457,0.36179999999999995,0.016435327803241404,0.9366444444444445,0.06441050063920166
0.1,2,59,3,-0.25555727239955556,0.17537738157477117,4.080202040354411,0.4584307820978612,0.3617333333333333,0.016397967353709856,0.936637037037037,0.06432948494854329
0.1,2,60,3,-0.2570772743882555,0.17580240392895385,4.088702700424194,0.4601097333613811,0.36166666666666664,0.016487975416446192,0.936651851851852,0.06439870151797814
0.1,2,61,3,-0.258524711941589,0.1761732438736191,4.096966914749146,0.4616394536326162,0.3617333333333333,0.016397967353709856,0.9364962962962963,0.06453312034451135
0.1,2,62,3,-0.25988583514834895,0.1765424364906991,4.104893337249756,0.46327282618244553,0.3618666666666666,0.016092648425083223,0.9366592592592592,0.06442595264709398
0.1,2,63,3,-0.2612318909630631,0.1769174615469696,4.112420135243734,0.4648300202068934,0.36166666666666664,0.01629028340248669,0.9365703703703704,0.06448181419702703
0.1,2,64,3,-0.2624732666069811,0.17722545575503648,4.119477599716187,0.466186286363014,0.3617333333333333,0.016273086164994437,0.9367037037037038,0.06421298023979043
0.1,2,65,3,-0.26366817318453933,0.1775556203613752,4.126343608347574,0.46762876404435705,0.3617333333333333,0.016397967353709856,0.9367481481481481,0.06421459521544255
0.1,2,66,3,-0.2648080930986188,0.17784567952481822,4.132836853790283,0.4689284214974742,0.3619333333333333,0.016327073630425428,0.9366148148148148,0.06436796355727196
0.1,2,67,3,-0.26587981119210075,0.17814842418484758,4.1389563985188795,0.4700552069722808,0.3617333333333333,0.016397967353709856,0.9366148148148148,0.06444438441887368
0.1,2,68,3,-0.2669163986386675,0.17843550001540417,4.144918339157105,0.47129988116607935,0.3617333333333333,0.016397967353709856,0.9367407407407408,0.06420683142506016
0.1,2,69,3,-0.26790071455348624,0.1787078504691307,4.150505730183919,0.4724254113354159,0.36179999999999995,0.01650575657157225,0.9367407407407408,0.06418839683358545
0.1,2,70,3,-0.2688394817402869,0.17895624443232178,4.155807677459717,0.4734572175423778,0.36166666666666664,0.01629028340248669,0.936637037037037,0.06429100635347365
0.1,2,71,3,-0.26971541232520885,0.17919086860311775,4.1608960121154785,0.474481036442001,0.3617333333333333,0.016200411517406994,0.9367037037037038,0.06425198976919246
0.1,2,72,3,-0.27057989336360583,0.17941985399436425,4.165733479690552,0.47540767840192383,0.3617333333333333,0.016200411517406994,0.9366888888888889,0.06427818015815671
0.1,2,73,3,-0.27137320474566834,0.1796646588711603,4.1703526957194015,0.4763416935437037,0.3617333333333333,0.016397967353709856,0.9367259259259259,0.06415715401670047
0.1,2,74,3,-0.27215146266836104,0.17985152482751263,4.174699608739218,0.4771846432494608,0.36166666666666664,0.016487975416446192,0.936674074074074,0.06422633717433425
0.1,2,75,3,-0.2728946995868828,0.18003365679163702,4.178894552866617,0.4779937857706907,0.3615333333333333,0.01647098458906852,0.9366666666666666,0.06416440688661519
0.1,2,76,3,-0.2735791189811447,0.18025869274615383,4.182969824473063,0.4787559134339202,0.3616,0.016380476183554604,0.9366888888888889,0.06418171348350721
0.1,2,77,3,-0.27427446797724925,0.18042562210917765,4.1868032988230395,0.47954135480013504,0.3616,0.01618270681931797,0.9367185185185184,0.06424749342599007
0.1,2,78,3,-0.27490246898694476,0.18058886150290585,4.190431418863933,0.48026304674558473,0.3615333333333333,0.01639796735370982,0.9367703703703704,0.06411923435281934
0.1,2,79,3,-0.2755279565056165,0.18075411380128714,4.193924821599325,0.48096278387750707,0.3615333333333333,0.016200411517407014,0.9367481481481481,0.06415827779058209
0.1,2,80,3,-0.27609219929025025,0.18092671537873814,4.197199216842652,0.4815671438405641,0.3616,0.01618270681931797,0.9368,0.06410475608787869
0.1,2,81,3,-0.2766471574281201,0.18107047781182284,4.200327206293742,0.4821679697411402,0.3616,0.01618270681931797,0.9368296296296297,0.06405345118768778
0.1,2,82,3,-0.2771694434288776,0.1812214470664742,4.203345074335734,0.48278997097058074,0.36166666666666664,0.016092648425083223,0.9368222222222222,0.06410475608787862
0.1,2,83,3,-0.27768150807366226,0.18135841824774737,4.206266888300578,0.48332261382667296,0.3616,0.01618270681931797,0.9368740740740741,0.06403503027937646
0.1,2,84,3,-0.2781662749604745,0.18148037756509436,4.208964501953125,0.48387707057107665,0.3615333333333333,0.016273086164994437,0.9367925925925925,0.06413709211027688
0.1,2,85,3,-0.2786169189409776,0.1816244188784659,4.211566324742635,0.48437747315837487,0.3616,0.016110865898517075,0.9368074074074073,0.06411090057093612
0.1,2,86,3,-0.27906203999302603,0.181722229339438,4.214076209131877,0.48485948518562366,0.3615333333333333,0.016075239759746483,0.9368888888888889,0.06387442928159429
0.1,2,87,3,-0.2794822754007397,0.1818448192789926,4.216421731821696,0.48531255104925847,0.3615333333333333,0.016273086164994437,0.9368074074074074,0.06405345118768772
0.1,2,88,3,-0.27987872699499133,0.18196962446665202,4.218650864664713,0.4857658283260274,0.3615333333333333,0.016075239759746483,0.9368074074074074,0.06407406336972722
