beta,zdim,run,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
0.1,100,2,58,-0.2770051501274109,2.805688441848755,0.5146,0.9958
0.1,100,2,59,-0.2778174858570099,2.8115005466461183,0.5142,0.9958
0.1,100,2,60,-0.27859060079726305,2.818257288360596,0.5148,0.9959555555555556
0.1,100,2,61,-0.27934904835440894,2.8237007343292237,0.5142,0.9958666666666667
0.1,100,2,62,-0.2801252766869285,2.829585750579834,0.5144,0.9958222222222223
0.1,100,2,63,-0.2808791890967976,2.834765044784546,0.5146,0.9958
0.1,100,2,64,-0.28152911995540963,2.840181944656372,0.5144,0.9958444444444444
0.1,100,2,65,-0.2820886876669797,2.844558221435547,0.5142,0.9958444444444444
0.1,100,2,66,-0.2827283828301863,2.8491118129730224,0.5144,0.9959111111111111
0.1,100,2,67,-0.28333480055548926,2.8537339931488037,0.5148,0.9957777777777778
0.1,100,2,68,-0.2839167240489613,2.8578841110229494,0.5146,0.9959333333333333
0.1,100,2,69,-0.2843928711761128,2.861308483505249,0.5144,0.9958444444444444
0.1,100,2,70,-0.28491548945687034,2.865432130432129,0.514,0.9959333333333333
0.1,100,2,71,-0.2854581072287126,2.869006629562378,0.5142,0.9958666666666667
0.1,100,2,72,-0.2859331007263877,2.872058299255371,0.5144,0.9958888888888889
0.1,100,2,73,-0.28627364517341963,2.8756464725494384,0.514,0.9958888888888889
0.1,100,2,74,-0.2866785475470803,2.878697999191284,0.5146,0.9958666666666667
0.1,100,2,75,-0.2870957896254279,2.8815647827148436,0.5138,0.9958666666666667
0.1,100,2,76,-0.28745183960524473,2.8846437622070313,0.5136,0.9958888888888889
0.1,100,2,77,-0.2878450904629447,2.8871727474212645,0.5138,0.9958444444444444
0.1,100,2,78,-0.28813469080924986,2.8900220638275145,0.514,0.9959111111111111
0.1,100,2,79,-0.2885408250895414,2.892474785614014,0.5142,0.9958
0.1,100,2,80,-0.2888274213660847,2.89517308883667,0.5138,0.9958222222222223
0.1,100,2,81,-0.2891490007227117,2.8973425720214845,0.5136,0.9958888888888889
0.1,100,2,82,-0.2893562735384161,2.8994825969696043,0.5134,0.9958888888888889
0.1,100,2,83,-0.2897143405870958,2.9015825302124023,0.5134,0.9958222222222223
0.1,100,2,84,-0.28998983299515463,2.9032860218048095,0.5136,0.9957777777777778
0.1,100,2,85,-0.2901857063120062,2.9052822582244873,0.5136,0.9958888888888889
0.1,100,2,86,-0.2904780209519646,2.9070869522094727,0.513,0.9958444444444444
0.1,100,2,87,-0.29060212833014404,2.9086038024902345,0.5134,0.9958
0.1,100,2,88,-0.29093154363198714,2.910347623825073,0.5136,0.9958444444444444
0.1,100,2,89,-0.2910717908859253,2.9120818161010744,0.5136,0.9958
0.1,100,2,90,-0.29126295913999734,2.913509662628174,0.5136,0.9958
0.1,100,2,91,-0.29147870251048696,2.9148355560302734,0.5138,0.9958222222222223
0.1,100,2,92,-0.2916204538453709,2.916305934906006,0.5134,0.9957777777777778
0.1,100,2,93,-0.29184681794860146,2.9176356384277344,0.5134,0.9958
0.1,100,2,94,-0.2919582961862737,2.918901076889038,0.514,0.9957777777777778
0.1,100,2,95,-0.2920658461007205,2.9198350646972657,0.514,0.9959111111111111
0.1,100,2,96,-0.2922726830525832,2.9212557456970214,0.514,0.9958666666666667
0.1,100,2,97,-0.2924275036421689,2.922185185241699,0.5136,0.9958222222222223
0.1,100,2,98,-0.29259249304424634,2.9232967372894287,0.5136,0.9958666666666667
0.1,100,2,99,-0.292700637347048,2.9242816509246827,0.5136,0.9958666666666667
0.01,1024,1,0,1.2153687713839791,1.7195327138900758,0.4582,0.4506222222222222
0.01,1024,1,1,0.26599439395124264,1.7934537050247192,0.5046,0.8362222222222222
0.01,1024,1,2,0.02321134087551724,1.9651956714630128,0.5146,0.9369777777777778
0.01,1024,1,3,-0.08361713788726113,2.129733918380737,0.5158,0.9719777777777778
0.01,1024,1,4,-0.13974918635758488,2.270519630432129,0.5196,0.9850666666666666
0.01,1024,1,5,-0.17748932546485555,2.4071724906921386,0.5196,0.9909111111111111
0.01,1024,1,6,-0.20578297932798212,2.567632497406006,0.5192,0.9934444444444445
0.01,1024,1,7,-0.22956260465275158,2.6929903182983397,0.5212,0.9953333333333333
0.01,1024,1,8,-0.25072735194292933,2.815243851852417,0.521,0.9959777777777777
0.01,1024,1,9,-0.26835669412612917,2.9081226119995116,0.5202,0.9963555555555555
0.01,1024,1,10,-0.28574627052653917,3.041659966659546,0.518,0.9968
0.01,1024,1,11,-0.3008362113389102,3.138802055358887,0.5222,0.9964666666666666
0.01,1024,1,12,-0.3140908816250888,3.2147791027069093,0.5214,0.9969333333333333
0.01,1024,1,13,-0.32750322214473376,3.278827261352539,0.5248,0.9971333333333333
0.01,1024,1,14,-0.3401850243698467,3.4031872146606443,0.5174,0.9972222222222222
0.01,1024,1,15,-0.35196751774007623,3.471235088729858,0.5208,0.9970888888888889
0.01,1024,1,16,-0.3643307774587111,3.5283265594482423,0.5196,0.9967777777777778
0.01,1024,1,17,-0.3756672381617806,3.6500383209228517,0.514,0.9972444444444445
0.01,1024,1,18,-0.384260008131374,3.6790917922973634,0.5162,0.997
0.01,1024,1,19,-0.39390692349780687,3.7643080085754392,0.5142,0.9971333333333333
0.01,1024,1,20,-0.40345281620025636,3.8291396171569825,0.5104,0.9974444444444445
0.01,1024,1,21,-0.4117223898540844,3.863860671234131,0.5172,0.9970222222222223
0.01,1024,1,22,-0.42009306629354304,3.891553040313721,0.515,0.997
0.01,1024,1,23,-0.4278642100811005,3.9544325721740723,0.5152,0.9976
0.01,1024,1,24,-0.4350104749159379,3.9815876861572264,0.5146,0.9973333333333333
0.01,1024,1,25,-0.4407936010534113,4.031655262756348,0.5084,0.9972888888888889
0.01,1024,1,26,-0.4479458988233046,4.088465686035156,0.5122,0.9969333333333333
0.01,1024,1,27,-0.4540538644617254,4.099688155364991,0.5136,0.9966444444444444
0.01,1024,1,28,-0.4597574515256015,4.124241851806641,0.5122,0.9973111111111111
0.01,1024,1,29,-0.46555503766319967,4.159139085388183,0.512,0.9970888888888889
0.01,1024,1,30,-0.47026977396011355,4.18573583908081,0.5112,0.9972666666666666
0.01,1024,1,31,-0.4754258849317377,4.215559751129151,0.5104,0.9969333333333333
0.01,1024,1,32,-0.47985033193935045,4.237631070709228,0.5118,0.9971111111111111
0.01,1024,1,33,-0.4836058998714794,4.275435678100586,0.5104,0.9971777777777778
0.01,1024,1,34,-0.48811434652588587,4.28740297088623,0.511,0.997
0.01,1024,1,35,-0.4918717484040694,4.305763802337647,0.5116,0.9971111111111111
0.01,1024,1,36,-0.49618209751736037,4.340064580535889,0.509,0.9970888888888889
0.01,1024,1,37,-0.4990679623517123,4.341737595367432,0.5088,0.9974888888888889
0.01,1024,1,38,-0.5019659014094959,4.364796206665039,0.5116,0.9971555555555556
0.01,1024,1,39,-0.50588527804288,4.372022834777832,0.5094,0.9968888888888889
0.01,1024,1,40,-0.5079837631312284,4.39072576751709,0.5084,0.9970888888888889
0.01,1024,1,41,-0.5111691781390797,4.416936245727539,0.5082,0.9973555555555556
0.01,1024,1,42,-0.5136551413189281,4.417418334197998,0.5084,0.9972
0.01,1024,1,43,-0.5162229989138517,4.433120143890381,0.5098,0.9972
0.01,1024,1,44,-0.5187382156978954,4.44897432937622,0.5092,0.9973555555555556
0.01,1024,1,45,-0.5206583327640186,4.461732622528076,0.5088,0.9974444444444445
0.01,1024,1,46,-0.5228282343084162,4.4750232460021975,0.5068,0.9971111111111111
0.01,1024,1,47,-0.52508179026517,4.4868366889953615,0.5074,0.9972888888888889
0.01,1024,1,48,-0.5266754079038447,4.497525346374512,0.5074,0.9970666666666667
0.01,1024,1,49,-0.5291732995380055,4.501238269805908,0.5086,0.9971111111111111
0.01,1024,1,50,-0.5308762887391177,4.506511933135986,0.5086,0.9970888888888889
0.01,1024,1,51,-0.5320394861221314,4.512286998748779,0.5074,0.9971333333333333
0.01,1024,1,52,-0.5334312177267941,4.526055852508545,0.5092,0.9973333333333333
0.01,1024,1,53,-0.5352378964684227,4.535376920318604,0.5068,0.9973555555555556
0.01,1024,1,54,-0.5369814101305875,4.545942420196533,0.5088,0.9970666666666667
0.01,1024,1,55,-0.5385151919364929,4.5518832138061525,0.5064,0.9972666666666666
0.01,1024,1,56,-0.5395983851606195,4.55511206741333,0.507,0.9972888888888889
0.01,1024,1,57,-0.5402095273451372,4.560466369628906,0.5078,0.9974222222222222
0.01,1024,1,58,-0.5422356075026772,4.564117018890381,0.5072,0.9972
0.01,1024,1,59,-0.5429896061723882,4.569832398986817,0.5066,0.9975111111111111
0.01,1024,1,60,-0.5442018293250691,4.578288846588134,0.5066,0.9975111111111111
0.01,1024,1,61,-0.5453774836453524,4.583047649383545,0.5078,0.9971333333333333
0.01,1024,1,62,-0.5465507729920474,4.587660899353027,0.507,0.9974444444444445
0.01,1024,1,63,-0.5471367165825584,4.59382287979126,0.5066,0.9973777777777778
0.01,1024,1,64,-0.5483775312163613,4.597966956329346,0.5054,0.9972666666666666
0.01,1024,1,65,-0.5490660519166426,4.6030511405944825,0.5066,0.9974888888888889
0.01,1024,1,66,-0.549845354756442,4.608075575256348,0.5066,0.9974888888888889
0.01,1024,1,67,-0.5506370501648296,4.612779448699952,0.5072,0.9972666666666666
0.01,1024,1,68,-0.5515119020635432,4.611059995269775,0.5078,0.9971555555555556
0.01,1024,1,69,-0.5518673699725758,4.615680006408692,0.5066,0.9972888888888889
0.01,1024,1,70,-0.552683983672749,4.620524226379395,0.5064,0.9970444444444444
0.01,1024,1,71,-0.5529968565247275,4.624422459411621,0.5066,0.9973777777777778
0.01,1024,1,72,-0.5538518110101873,4.627516203308105,0.5056,0.9972666666666666
0.01,1024,1,73,-0.5544074109380895,4.631085551452637,0.5062,0.9972444444444445
0.01,1024,1,74,-0.5549040286237543,4.6334371192932124,0.5064,0.9971777777777778
0.01,1024,1,75,-0.5553741563450206,4.634423722839355,0.5058,0.9972
0.01,1024,1,76,-0.5561342869845304,4.638345817565918,0.5056,0.9972222222222222
0.01,1024,1,77,-0.5562475547963923,4.642437892150879,0.5062,0.9974
0.01,1024,1,78,-0.5569939936377786,4.642867366790772,0.5052,0.9972666666666666
0.01,1024,1,79,-0.5577961225769736,4.644248933410645,0.506,0.9971555555555556
0.01,1024,1,80,-0.5580071376193654,4.644433450317383,0.506,0.9972222222222222
0.01,1024,1,81,-0.5580354502244429,4.648602812957764,0.506,0.9976666666666667
0.01,1024,1,82,-0.5590232370376587,4.649338288879394,0.506,0.9975333333333334
0.01,1024,1,83,-0.5589738231745633,4.651957581329346,0.5048,0.9974
0.01,1024,1,84,-0.5594586874961853,4.654183897399903,0.5048,0.9974444444444445
0.01,1024,1,85,-0.5596483409534802,4.655397640228271,0.5062,0.9973333333333333
0.01,1024,1,86,-0.560054055742784,4.657016543579101,0.5052,0.9974222222222222
0.01,1024,1,87,-0.5603922769893299,4.6598468658447265,0.5052,0.9974
0.01,1024,1,88,-0.5607684292099693,4.6604086158752445,0.5054,0.9972
0.01,1024,1,89,-0.5608693720470775,4.660970885467529,0.5048,0.9975111111111111
0.01,1024,1,90,-0.5611625109845941,4.663603992462158,0.5052,0.9973111111111111
0.01,1024,1,91,-0.5613162186015735,4.663046488952637,0.5056,0.9973333333333333
0.01,1024,1,92,-0.561722484736009,4.664369943237305,0.5054,0.9973555555555556
0.01,1024,1,93,-0.5620146376674825,4.665170886230468,0.5058,0.9973555555555556
0.01,1024,1,94,-0.5621307444832542,4.665183811950683,0.5064,0.9975111111111111
0.01,1024,1,95,-0.5623559432506561,4.667536849212646,0.5048,0.9972444444444445
0.01,1024,1,96,-0.5625739244287664,4.669087863922119,0.5054,0.9973555555555556
0.01,1024,1,97,-0.5627139070770957,4.669900028991699,0.5052,0.9974444444444445
0.01,1024,1,98,-0.5629388300895691,4.670990252685547,0.5052,0.9972444444444445
0.01,1024,1,99,-0.5630279178185896,4.670657788848877,0.5052,0.9973555555555556
0.01,1024,0,0,1.1897653338258916,1.6914688318252564,0.4526,0.44864444444444446
0.01,1024,0,1,0.30987786206982354,1.7223897743225098,0.4972,0.8163555555555555
0.01,1024,0,2,0.06776387990811332,1.8536852918624878,0.5078,0.9214444444444444
0.01,1024,0,3,-0.04341883794827895,1.9715643991470337,0.5216,0.9584666666666667
0.01,1024,0,4,-0.10781939897862347,2.1056937969207765,0.524,0.9753111111111111
0.01,1024,0,5,-0.14972342426343396,2.2326539600372315,0.5204,0.9834888888888889
0.01,1024,0,6,-0.1801246195999059,2.3368503227233886,0.5196,0.9878222222222223
0.01,1024,0,7,-0.20447878981503573,2.4574414882659914,0.5236,0.9907333333333334
0.01,1024,0,8,-0.22535776269002394,2.5588725605010985,0.5196,0.9927111111111111
0.01,1024,0,9,-0.24480427885922518,2.6651986637115477,0.519,0.9934666666666667
0.01,1024,0,10,-0.26174494226195594,2.775468702697754,0.5216,0.9945111111111111
0.01,1024,0,11,-0.27767220267816023,2.862858526992798,0.5186,0.9948
0.01,1024,0,12,-0.29288621823570943,2.9412372192382814,0.5218,0.9948888888888889
0.01,1024,0,13,-0.3056747894330458,3.014978045272827,0.5218,0.9952
0.01,1024,0,14,-0.31821511415568265,3.0843373031616212,0.5194,0.9953111111111111
0.01,1024,0,15,-0.32910381525213067,3.1805299877166746,0.5182,0.9963777777777778
0.01,1024,0,16,-0.34046405686465175,3.235537759780884,0.5166,0.9960888888888889
0.01,1024,0,17,-0.3497645386955955,3.3023587394714355,0.5156,0.9963333333333333
0.01,1024,0,18,-0.3593500766060569,3.370107695388794,0.5112,0.9963777777777778
0.01,1024,0,19,-0.36847834754423664,3.4625983783721925,0.5112,0.9964222222222222
0.01,1024,0,20,-0.37837247322689405,3.4806245918273926,0.5114,0.9962222222222222
0.01,1024,0,21,-0.3863039481119676,3.5425863628387453,0.5126,0.9964
0.01,1024,0,22,-0.3939399689284238,3.5859264820098877,0.513,0.9962666666666666
0.01,1024,0,23,-0.40123769824721595,3.636016076660156,0.5094,0.9967333333333334
0.01,1024,0,24,-0.40876006327108905,3.6752309726715087,0.5106,0.9966666666666667
0.01,1024,0,25,-0.4150067769787528,3.712528517532349,0.5082,0.9966
0.01,1024,0,26,-0.42076487123315987,3.7482629093170168,0.5086,0.9963777777777778
0.01,1024,0,27,-0.4269446003653786,3.7853029861450196,0.5074,0.9965111111111111
0.01,1024,0,28,-0.4320098395434293,3.8233293106079103,0.513,0.9966666666666667
0.01,1024,0,29,-0.4365377948674289,3.85914792098999,0.5098,0.9964888888888889
0.01,1024,0,30,-0.4417791743625294,3.8913900550842286,0.5078,0.9969333333333333
0.01,1024,0,31,-0.4461405154835094,3.890458863067627,0.5076,0.9965333333333334
0.01,1024,0,32,-0.4507803281437267,3.9199715560913084,0.5072,0.9966888888888888
0.01,1024,0,33,-0.454755462993275,3.933371157836914,0.5084,0.9967111111111111
0.01,1024,0,34,-0.4586453703056682,3.9637187690734863,0.5072,0.9968
0.01,1024,0,35,-0.4623506491921165,3.99310267868042,0.5062,0.9970222222222223
0.01,1024,0,36,-0.46551614728407426,4.0134496437072755,0.5088,0.9969333333333333
0.01,1024,0,37,-0.4691559613227844,4.010896567535401,0.5098,0.9966222222222222
0.01,1024,0,38,-0.47196446756016125,4.0383495964050296,0.5064,0.9967777777777778
0.01,1024,0,39,-0.474597036448392,4.052342250061035,0.5068,0.9968444444444444
0.01,1024,0,40,-0.4776434470610185,4.083233282470703,0.5064,0.9968444444444444
0.01,1024,0,41,-0.48067175594676625,4.083159289550781,0.5084,0.9965333333333334
0.01,1024,0,42,-0.4828003825057637,4.0921298629760745,0.5072,0.9970666666666667
0.01,1024,0,43,-0.4852244892727245,4.10943503112793,0.5072,0.9971111111111111
0.01,1024,0,44,-0.48768415491797706,4.121607043457031,0.5074,0.9969555555555556
0.01,1024,0,45,-0.49028446026715367,4.123785824584961,0.5062,0.9967111111111111
0.01,1024,0,46,-0.4914547438188033,4.1474908973693845,0.5058,0.9971777777777778
0.01,1024,0,47,-0.49432860304659065,4.158589766693115,0.5068,0.9968444444444444
0.01,1024,0,48,-0.49604695059169424,4.168358306884766,0.5082,0.9970222222222223
0.01,1024,0,49,-0.49744185443357986,4.176605554962158,0.5054,0.9968222222222223
0.01,1024,0,50,-0.49920267851135947,4.189922556304932,0.5066,0.9970444444444444
0.01,1024,0,51,-0.500779818352786,4.19340619430542,0.5068,0.9970222222222223
0.01,1024,0,52,-0.5026463811397552,4.199813143920898,0.5066,0.9970444444444444
0.01,1024,0,53,-0.5034301845203747,4.208528726959228,0.5066,0.9969777777777777
0.01,1024,0,54,-0.5057593868775802,4.214196511840821,0.506,0.997
0.01,1024,0,55,-0.5065880232074044,4.2244458038330075,0.5064,0.9970666666666667
0.01,1024,0,56,-0.50795533025048,4.228633437347412,0.5064,0.9967333333333334
0.01,1024,0,57,-0.5090257099325006,4.232681371307373,0.5052,0.9970666666666667
0.01,1024,0,58,-0.5102102098898454,4.243818009185791,0.5048,0.9972
0.01,1024,0,59,-0.5111711935433474,4.248009365844727,0.5064,0.9970444444444444
0.01,1024,0,60,-0.5119820474277843,4.252240063476562,0.5058,0.997
0.01,1024,0,61,-0.5133715932716023,4.261308080291748,0.5058,0.9969555555555556
0.01,1024,0,62,-0.5141127949411218,4.263944605255127,0.5062,0.9968666666666667
0.01,1024,0,63,-0.5152097867965698,4.265277104949951,0.5062,0.9969555555555556
0.01,1024,0,64,-0.5159185737002979,4.269965698242188,0.506,0.9971333333333333
0.01,1024,0,65,-0.5168132036902687,4.272904113769531,0.506,0.9970444444444444
0.01,1024,0,66,-0.5173329085350037,4.286548007202148,0.5054,0.9970888888888889
0.01,1024,0,67,-0.5182729647636414,4.284499078369141,0.5056,0.9969555555555556
0.01,1024,0,68,-0.5191074137384242,4.290440473937989,0.5052,0.9969555555555556
0.01,1024,0,69,-0.5199514004360546,4.292819844818116,0.5056,0.9969111111111111
0.01,1024,0,70,-0.5200577439568259,4.2901755119323735,0.5052,0.9971111111111111
0.01,1024,0,71,-0.5208468813722784,4.296263861846924,0.5046,0.9969333333333333
0.01,1024,0,72,-0.5213220309084112,4.299943808746338,0.5056,0.9971111111111111
0.01,1024,0,73,-0.5217230821002613,4.3045654945373535,0.5056,0.9970222222222223
0.01,1024,0,74,-0.5226944749138572,4.30790944519043,0.5056,0.9971555555555556
0.01,1024,0,75,-0.523283503220298,4.307878990936279,0.5046,0.9970444444444444
0.01,1024,0,76,-0.5234727356043729,4.311383127593994,0.5058,0.9973333333333333
0.01,1024,0,77,-0.5243110241976652,4.313698138427735,0.5052,0.9970666666666667
0.01,1024,0,78,-0.5245593248280612,4.314914819335938,0.5052,0.9971111111111111
0.01,1024,0,79,-0.5247841961253773,4.319876970672607,0.5048,0.9968666666666667
0.01,1024,0,80,-0.5252917580994693,4.320343824005127,0.5042,0.9972
0.01,1024,0,81,-0.5259783597599377,4.321410040283203,0.5046,0.9969555555555556
0.01,1024,0,82,-0.5262767825560136,4.323232724761963,0.5046,0.9972222222222222
0.01,1024,0,83,-0.5265249833843925,4.325132131195068,0.505,0.9971333333333333
0.01,1024,0,84,-0.5270764302600514,4.327360724639893,0.5046,0.9971777777777778
0.01,1024,0,85,-0.5269020911130038,4.327442167663574,0.5048,0.9969777777777777
0.01,1024,0,86,-0.5274599425814368,4.3303362594604495,0.5052,0.9969555555555556
0.01,1024,0,87,-0.5275620815537193,4.3305920890808105,0.5056,0.9970222222222223
0.01,1024,0,88,-0.5280885254686529,4.33363505859375,0.505,0.9970666666666667
0.01,1024,0,89,-0.5277451715642756,4.335643382263184,0.5046,0.9973555555555556
0.01,1024,0,90,-0.5287060319380327,4.336556770324707,0.5054,0.9970666666666667
0.01,1024,0,91,-0.5290194459308277,4.337429141235352,0.5046,0.9971777777777778
0.01,1024,0,92,-0.5287042508645491,4.338705776214599,0.505,0.9971555555555556
0.01,1024,0,93,-0.5292722726475109,4.339982218170166,0.5054,0.9969333333333333
0.01,1024,0,94,-0.5292459254438227,4.339048567199707,0.5048,0.9970666666666667
0.01,1024,0,95,-0.5295407317074863,4.340817068481445,0.5044,0.9971555555555556
0.01,1024,0,96,-0.5297744553132491,4.342141487121582,0.5044,0.9971777777777778
0.01,1024,0,97,-0.5299630011038347,4.343082838439941,0.5048,0.9970444444444444
0.01,1024,0,98,-0.5301351743394678,4.344736323547363,0.5044,0.9971333333333333
0.01,1024,0,99,-0.5303121091886001,4.3456180366516115,0.5046,0.9971777777777778
0.01,1024,2,0,1.1848258677222512,1.6754902753829957,0.4684,0.4613333333333333
0.01,1024,2,1,0.2848185952945189,1.710263540840149,0.507,0.8243333333333334
0.01,1024,2,2,0.05679402156092904,1.8500274351119994,0.517,0.9206222222222222
0.01,1024,2,3,-0.05501000965075059,1.9945181848526001,0.5178,0.9589777777777778
0.01,1024,2,4,-0.11887315479191866,2.144473979949951,0.5224,0.9765333333333334
0.01,1024,2,5,-0.15930899151021785,2.269568399429321,0.5208,0.9842444444444445
0.01,1024,2,6,-0.18934410253112965,2.3785784988403322,0.524,0.9886
0.01,1024,2,7,-0.21335253684087233,2.4908996158599854,0.5242,0.9908666666666667
0.01,1024,2,8,-0.23372103489095514,2.5932426616668702,0.5226,0.9931777777777778
0.01,1024,2,9,-0.2513330798409202,2.6979090759277344,0.5228,0.994
0.01,1024,2,10,-0.26733837313652037,2.7926889488220215,0.5202,0.9948
0.01,1024,2,11,-0.28202843151959506,2.871001965713501,0.5268,0.9950444444444444
0.01,1024,2,12,-0.29538337594379077,2.989838091278076,0.5168,0.9958
0.01,1024,2,13,-0.3080075588486411,3.0619187297821044,0.5196,0.9952444444444445
0.01,1024,2,14,-0.3198099454619668,3.1687744426727296,0.5174,0.9959333333333333
0.01,1024,2,15,-0.33207909652536566,3.2397855640411377,0.5144,0.9958444444444444
0.01,1024,2,16,-0.3426548362428492,3.270181399154663,0.5156,0.996
0.01,1024,2,17,-0.3517068512439728,3.3246950672149658,0.5192,0.9961333333333333
0.01,1024,2,18,-0.36266077702262184,3.398968925857544,0.5174,0.9961777777777778
0.01,1024,2,19,-0.3712361543048512,3.4852208198547365,0.512,0.9964444444444445
0.01,1024,2,20,-0.3808638416940516,3.4798585063934326,0.5164,0.9958
0.01,1024,2,21,-0.38797651513706555,3.518606380081177,0.5182,0.9966
0.01,1024,2,22,-0.3947169385389848,3.6049518253326416,0.5124,0.9966666666666667
0.01,1024,2,23,-0.4035102577209473,3.6401346347808836,0.5128,0.9967555555555555
0.01,1024,2,24,-0.4104342874353582,3.6746140968322756,0.5162,0.9963555555555555
0.01,1024,2,25,-0.41596098679845983,3.7399744037628175,0.51,0.9968
0.01,1024,2,26,-0.42266859415227714,3.737544760513306,0.5108,0.9966444444444444
0.01,1024,2,27,-0.4266157620429993,3.823141774749756,0.508,0.9968666666666667
0.01,1024,2,28,-0.43363434557481245,3.824839665222168,0.5114,0.9967555555555555
0.01,1024,2,29,-0.43811065130667254,3.848374686431885,0.5088,0.9966888888888888
0.01,1024,2,30,-0.44231962919668716,3.8844967529296874,0.509,0.9970444444444444
0.01,1024,2,31,-0.44722345776124434,3.903563808441162,0.513,0.9967333333333334
0.01,1024,2,32,-0.45233032915808935,3.9109563835144043,0.5086,0.9967333333333334
0.01,1024,2,33,-0.45515092437484045,3.935114360809326,0.51,0.9969555555555556
0.01,1024,2,34,-0.45891871322285044,3.982386597442627,0.5098,0.9969333333333333
0.01,1024,2,35,-0.4633913395448164,3.983014070892334,0.509,0.9966888888888888
0.01,1024,2,36,-0.4659648228471929,4.006652799224853,0.5086,0.9969333333333333
0.01,1024,2,37,-0.469318478419564,4.009052888488769,0.5094,0.9968
0.01,1024,2,38,-0.4719703175284646,4.048906140136719,0.5054,0.9970444444444444
0.01,1024,2,39,-0.4746338123624975,4.072323682403565,0.5074,0.9967333333333334
0.01,1024,2,40,-0.4788733961603858,4.060193208312988,0.5084,0.9968666666666667
0.01,1024,2,41,-0.4799335613424128,4.089598886108399,0.5076,0.9972444444444445
0.01,1024,2,42,-0.4833607624574141,4.0885643295288085,0.5076,0.9969777777777777
0.01,1024,2,43,-0.4855161331870339,4.100370034027099,0.5078,0.9967111111111111
0.01,1024,2,44,-0.48731399444666773,4.122578984069825,0.5076,0.9970666666666667
0.01,1024,2,45,-0.4898072915944186,4.125728584289551,0.508,0.9969777777777777
0.01,1024,2,46,-0.49156043760559776,4.130456618499756,0.5068,0.9969333333333333
0.01,1024,2,47,-0.4935817954150113,4.152271127319336,0.5064,0.9972
0.01,1024,2,48,-0.4958558185794137,4.151093383789062,0.5082,0.9970222222222223
0.01,1024,2,49,-0.4972730552326549,4.175615804290771,0.506,0.9968666666666667
0.01,1024,2,50,-0.49913386858593334,4.170290332794189,0.5084,0.9969333333333333
0.01,1024,2,51,-0.5005606636134061,4.189618846130371,0.5068,0.9970888888888889
0.01,1024,2,52,-0.502514065803181,4.1913048538208,0.5076,0.997
0.01,1024,2,53,-0.5035200646053661,4.202351850891113,0.5068,0.9970444444444444
0.01,1024,2,54,-0.5046327015790072,4.210985765838623,0.5062,0.9971555555555556
0.01,1024,2,55,-0.5060967233484441,4.2130213012695314,0.508,0.9969555555555556
0.01,1024,2,56,-0.5074607211503116,4.217293475341797,0.5068,0.9970666666666667
0.01,1024,2,57,-0.5087946941895919,4.218082048034668,0.5084,0.9968666666666667
0.01,1024,2,58,-0.509385845600475,4.22933151397705,0.5072,0.9970444444444444
0.01,1024,2,59,-0.5103434133573012,4.239492810821533,0.505,0.9970666666666667
0.01,1024,2,60,-0.5119629489811984,4.234683164215088,0.507,0.9967555555555555
0.01,1024,2,61,-0.5126119272925637,4.2442147819519045,0.5072,0.9972
0.01,1024,2,62,-0.5137015575452284,4.248134211730957,0.5066,0.9970444444444444
0.01,1024,2,63,-0.5144465447859331,4.254143953704834,0.5058,0.9970888888888889
0.01,1024,2,64,-0.5153659724625674,4.260072127532959,0.506,0.9969333333333333
0.01,1024,2,65,-0.5156037214365873,4.2592859413146975,0.5072,0.9969777777777777
0.01,1024,2,66,-0.5169168043309992,4.267695636749267,0.5068,0.9971111111111111
0.01,1024,2,67,-0.5175925225648013,4.2726061752319335,0.5052,0.9970222222222223
0.01,1024,2,68,-0.5187081477858804,4.270056859588623,0.5076,0.9970666666666667
0.01,1024,2,69,-0.5190535808389837,4.278254547119141,0.5062,0.9972222222222222
0.01,1024,2,70,-0.5196386152614246,4.275608396911621,0.5066,0.9969333333333333
0.01,1024,2,71,-0.5196589762861078,4.282121667480469,0.5066,0.9972222222222222
0.01,1024,2,72,-0.5207245582840659,4.2844659324646,0.5066,0.9969555555555556
0.01,1024,2,73,-0.5211801392295143,4.285503680419922,0.5064,0.9971555555555556
0.01,1024,2,74,-0.5219470797365362,4.293912396240234,0.5052,0.9970888888888889
0.01,1024,2,75,-0.5224340124173598,4.293003400421142,0.5062,0.9971333333333333
0.01,1024,2,76,-0.5226316772894426,4.293592668151855,0.5062,0.9971333333333333
0.01,1024,2,77,-0.5232845438610424,4.300244132232666,0.5052,0.9969777777777777
0.01,1024,2,78,-0.5236906859571283,4.300841128540039,0.5056,0.9971333333333333
0.01,1024,2,79,-0.5240449379660866,4.299529273986816,0.5058,0.9970666666666667
0.01,1024,2,80,-0.5242157267397101,4.303006282043457,0.506,0.9970888888888889
0.01,1024,2,81,-0.524849355281483,4.3039693244934085,0.5058,0.9972666666666666
0.01,1024,2,82,-0.5252243645841426,4.306565911865234,0.5058,0.9971111111111111
0.01,1024,2,83,-0.5255733858888799,4.307080355072022,0.5066,0.9971333333333333
0.01,1024,2,84,-0.5256948529243469,4.309900149536133,0.5056,0.9972444444444445
0.01,1024,2,85,-0.5262895887374878,4.312960135650635,0.5052,0.9972222222222222
