beta,zdim,epochs,run_count,train_z_norm_mean,train_z_norm_std,train_z_mean_norm_mean,train_z_mean_norm_std,train_z_std_mean,train_z_std_std,train_d_H_Q_xCz_mean,train_d_H_Q_xCz_std,train_h_delta_acc_mean,train_h_delta_acc_std,train_d_DIQ_xz_mean,train_d_DIQ_xz_std,train_H_Q_yCz_mean,train_H_Q_yCz_std,train_DIQ_yz_mean,train_DIQ_yz_std,train_aux_loss_mean,train_aux_loss_std,valid_z_norm_mean,valid_z_norm_std,valid_z_mean_norm_mean,valid_z_mean_norm_std,valid_z_std_mean,valid_z_std_std,valid_H_Q_yCz_mean,valid_H_Q_yCz_std,valid_DIQ_yz_mean,valid_DIQ_yz_std,train_loss_mean,train_loss_std,valid_loss_mean,valid_loss_std,valid_acc_mean,valid_acc_std,valid_loglike_mean,valid_loglike_std,train_acc_mean,train_acc_std
0.1,2,81,3,7.2057340425072285,1.335265212636012,2.3325506670005396,0.18970213262894212,0.00039600037819058565,9.694310049467799e-05,12.064951407186912,0.008400390837802937,0.04537363379892676,0.0009318731512547246,0.17293110324747185,0.008396015707055143,0.06711724936030805,0.03466199401127819,3.254810776222836,0.03466199557253482,-1.1344378263209804,0.013736959581214856,5.563218116760254,1.2022930297516692,1.8963794575797188,0.19225434809141903,0.0003967671331742572,9.342456966849859e-05,5.768466260698108,0.3479626899611548,-2.446538236406114,0.3479626899611546,-1.0673243372811212,0.048394350025314,5.756481976064047,0.33813295587357134,0.34546666666666664,0.015406924849993049,-3.9900893371373396,0.23437581814925307,0.9999407407407407,0.00010264004785597291
0.1,2,82,3,7.199060007478252,1.354338043165135,2.3317086195403878,0.19259706814688568,0.00039172732717953767,9.580599464982504e-05,12.064518518520124,0.009279241866162538,0.04574270537405303,0.001087981443370741,0.17338873191990636,0.009281221489942567,0.06645013758856239,0.034325222274468076,3.2554778777288664,0.03432521639640072,-1.1344612789424984,0.0139905181600656,5.534444967905681,1.210348545398544,1.8910908036761815,0.1942733749957168,0.00039226907150199014,9.011748928049037e-05,5.766862074534099,0.3513306755103357,-2.444934050242106,0.35133067551033553,-1.0680131928761802,0.04830997220493431,5.755988734436035,0.3418086629264397,0.34493333333333337,0.015053681720208264,-3.989747454155078,0.23692375505322358,0.9999481481481481,8.981004187398531e-05
0.1,2,83,3,7.190069670930053,1.3737524111772452,2.33048616214232,0.19540952448893162,0.00038848069071360504,9.297836325834886e-05,12.06612615151839,0.008854582822542652,0.04536007043087121,0.0006274578842805593,0.17176419901520465,0.008849411396473827,0.06595953675974725,0.03417106729351998,3.2559684894301673,0.03417106291393999,-1.1347119431152488,0.014260959650905774,5.567316797044543,1.220436766348895,1.8974527385499742,0.19540917495290802,0.0003896680330702414,8.789514713769084e-05,5.793648454878066,0.3630467346268365,-2.471720430586073,0.36304673462683595,-1.0687596870775575,0.048427416301851954,5.7815746958414715,0.35076613801595324,0.3448,0.015860643114325477,-4.0074822980062565,0.24313261682151752,0.9999407407407407,0.00010264004785597291
0.1,2,84,3,7.186317798766223,1.388382354619395,2.3301538490887843,0.19746401284077597,0.0003849126976891774,9.11876467037507e-05,12.067755104917469,0.007782425220416434,0.04512766828440656,0.0005605653833455922,0.17013952670844668,0.007789101866890687,0.06527446977314398,0.03376636759683964,3.256653553157142,0.033766374072111166,-1.1349123574116013,0.014286283785925795,5.539164066314697,1.2372577347227556,1.8923042747709484,0.19807961939417854,0.000384647134018855,8.539517287879738e-05,5.79491647084554,0.36118213902644564,-2.4729884465535483,0.36118213902644564,-1.0696370201252126,0.048045185551991755,5.783201603444417,0.3495031121570448,0.3444,0.014616429112474762,-4.0086098651824225,0.24225709945574933,0.9999481481481481,7.143445008144541e-05
0.1,2,85,3,7.174379591688965,1.4048041883035558,2.328505849747947,0.2000038043968016,0.00038025435385475936,8.849555810472385e-05,12.06948509541425,0.009010177723514135,0.044949149700126256,0.0013655819450297932,0.16839765688178665,0.008991235498001751,0.06472650643042994,0.033443292201949415,3.257201518976327,0.03344329456399036,-1.1352047364820133,0.01455724153364335,5.547545539008246,1.2494604047691615,1.8939262761010065,0.1999287034804917,0.00038159438796962303,8.370219988723661e-05,5.814948293897841,0.36649121391961337,-2.4930202696058483,0.366491213919613,-1.0704874505714133,0.04799169020301033,5.802084648386637,0.353839238176956,0.3444666666666667,0.015149037373157844,-4.021698741391275,0.24526273654913588,0.999962962962963,6.415002990988192e-05
0.1,2,86,3,7.166754586227012,1.4183149120630507,2.327551426761078,0.20196502512882877,0.0003785684087536841,8.717611178044118e-05,12.07028292164658,0.009588457348957446,0.04470964528093436,0.001105019724942656,0.1676078730573257,0.009588194227567666,0.06416329121301798,0.03320782508881496,3.2577647309411653,0.033207827831216986,-1.135360764960448,0.01486086174459879,5.542127821180556,1.2579712390295752,1.8929958740870159,0.20132171708232396,0.0003805264487810847,8.234147181237845e-05,5.816037178039551,0.3512315085582418,-2.4941091537475586,0.351231508558241,-1.0712014482851382,0.04805979669104789,5.804158078257243,0.34055542791586957,0.34413333333333335,0.017504666044610293,-4.023135846472387,0.23605503931757013,0.9999555555555556,5.879447357914195e-05
0.1,2,87,3,7.1586163739363355,1.4306854216598166,2.326555260203101,0.20377110159221418,0.0003766331604614,8.63693805736552e-05,12.07201503984856,0.009899526429573612,0.044493050623421716,0.001280758246724552,0.1658751647496088,0.009907378667014794,0.06367200121255309,0.033000727567965515,3.2582560168071226,0.03300073639550639,-1.1356153664263813,0.014985286626755166,5.533781899346246,1.2659566151136281,1.8912133905622692,0.2025584512784929,0.00037707341188150976,8.102331512715495e-05,5.8339056438869905,0.3493841312249566,-2.511977619594998,0.3493841312249564,-1.0719544432534114,0.04798086478105923,5.821712941233318,0.338996227600623,0.3432666666666666,0.016419906617680065,-4.035303854952926,0.2349741518850727,0.999962962962963,6.415002990988192e-05
0.1,2,88,3,7.151879424398596,1.4435831506147903,2.325674687371109,0.20570404944591877,0.000373155180568574,8.370604188417263e-05,12.072822814637965,0.00794272044648644,0.04442069622001263,0.0005456982804844066,0.16508222549137744,0.007928656195579257,0.06317000605419955,0.03274434917441046,3.258758014350226,0.03274434329903102,-1.1357635115132187,0.014975536221292142,5.517324712541368,1.2717389770726124,1.8884676297505696,0.20394308305129902,0.00037508915152607695,7.808427166718406e-05,5.830094390445285,0.3516616803639632,-2.5081663661532936,0.35166168036396356,-1.0725959423489042,0.04771572980018049,5.818538094329834,0.3408639666987247,0.34366666666666673,0.01633687036532189,-4.033103366000357,0.2362689609719249,0.999962962962963,6.415002990988192e-05
0.1,2,89,3,7.143518165205464,1.4564837164603377,2.324458012526686,0.20768202146386558,0.00037058004190012895,8.030667522409944e-05,12.072943815679261,0.008442540741755603,0.04471223465119952,0.0013057928840655175,0.16496172301809897,0.008450366130432143,0.06273427555535101,0.032457947939903885,3.2591937491388028,0.03245795567393305,-1.135859223477768,0.015194788747376117,5.50793260998196,1.3047843048293624,1.886356128586663,0.20965659936932787,0.00037071887183830963,7.582051411185884e-05,5.833811071183946,0.3457348294886057,-2.5118830468919544,0.3457348294886054,-1.0731286157961246,0.047651233386287885,5.8223670514424635,0.33520119763305034,0.3429333333333333,0.01577381796944968,-4.035757355684368,0.2323437900677955,0.9999703703703703,5.132002392803052e-05
0.1,2,90,3,7.135157676357212,1.4644046167691667,2.3234735465410985,0.208964167933099,0.0003660724274099762,7.879087304959367e-05,12.074825039415648,0.009804457611453795,0.04423001992582071,0.0012021149652278477,0.1630591311435582,0.009799778206135435,0.06229113721796734,0.032277585154211176,3.2596368884498426,0.032277582702042035,-1.1361309517965172,0.015285446547935375,5.498519844479031,1.2946812592919557,1.8851930697758992,0.20786035377461995,0.0003664124071494573,7.354860227127473e-05,5.843883938259548,0.35917858815575116,-2.5219559139675565,0.35917858815575104,-1.0738475847809401,0.0475672933730821,5.832151239013672,0.34754123630380906,0.3433333333333333,0.015920217753954656,-4.04253932406135,0.24089716946002823,0.9999703703703703,5.132002392803052e-05
0.1,2,91,3,7.125670582959146,1.4749076425974472,2.3222224947178005,0.21070228490105633,0.00036203170141864877,7.775082854712893e-05,12.075847977941686,0.009466973908353073,0.04398617522885099,0.0009699158184872914,0.16204762331802738,0.009462185832477482,0.06187674770075263,0.03206153914742476,3.2600512775507844,0.03206153333894617,-1.1363281176397295,0.015341231455848895,5.504852559831407,1.304048646240328,1.8860849274529352,0.20945787590725423,0.00036314770437052683,7.301674964244121e-05,5.853646331363254,0.3568672663325643,-2.5317183070712623,0.3568672663325649,-1.0744611692287303,0.047400571758514295,5.842074397532145,0.34548131338308097,0.34326666666666666,0.015800421935294396,-4.049417519402407,0.2394694067862727,0.9999555555555556,5.879447357914195e-05
0.1,2,92,3,7.117914386770941,1.484362266115345,2.321166886976271,0.21217194756389177,0.00035949637188450925,7.742838318257801e-05,12.076962172985077,0.010135595449827221,0.04377145478219696,0.001183937187761583,0.16092982155863533,0.010127772041057522,0.061496233489985265,0.0318855505194616,3.260431786829775,0.03188555606815858,-1.1365170989072684,0.01540492621283734,5.501049677530925,1.3078402786823287,1.8853828642103405,0.2098800079337401,0.0003605986098086255,7.263257552459592e-05,5.861642254723443,0.35077691773942854,-2.5397142304314504,0.35077691773942854,-1.0750290176179675,0.04728044820181316,5.850189240264893,0.339732888525963,0.34299999999999997,0.015132745950421519,-4.055042266091156,0.2354849734885794,0.9999703703703703,5.132002392803052e-05
0.1,2,93,3,7.111938174926873,1.4932565660003756,2.3204215945619526,0.21346986106860846,0.0003576359476110983,7.556156926083662e-05,12.0775758822759,0.009492018361428425,0.044087357954545464,0.0005689665451993323,0.16033369216672852,0.009505460919064951,0.061087596801702275,0.03163045389689511,3.260840425888697,0.031630449796558574,-1.1366382336074656,0.015592077668083352,5.49515946706136,1.320315220363238,1.8844858672883777,0.2119487008294455,0.0003596498475720485,7.11375029077546e-05,5.871069643232558,0.35205877553168846,-2.549141618940565,0.35205877553168813,-1.0755491187272248,0.0472290330928972,5.859428757985433,0.34155153956345846,0.3435333333333333,0.015728106476411364,-4.061446536650094,0.2367456324702034,0.9999703703703703,5.132002392803052e-05
0.1,2,94,3,7.104477480505452,1.5045713954418205,2.319375066594644,0.2152725756367961,0.0003557319490055582,7.347015103635337e-05,12.079862854697486,0.010050671235949224,0.04360178937815657,0.0009264021562972416,0.1580308834090829,0.010055373296785996,0.060722727589591435,0.03139893016556351,3.261205297527891,0.03139893216911998,-1.1369415338743816,0.015668764445826613,5.479291598002116,1.327280130501079,1.8814385996924508,0.21393537331123733,0.00035728290418369905,6.833576325064967e-05,5.861866686079236,0.343337790576863,-2.5399386617872453,0.3433377905768632,-1.0762172723275645,0.04707356164867548,5.850361921691895,0.3316536380459842,0.34359999999999996,0.015853075411414695,-4.055161916489354,0.2298848027837936,0.9999703703703703,5.132002392803052e-05
0.1,2,95,3,7.097286031101689,1.5107610244504028,2.31847380417766,0.21636769639914735,0.0003532538562880787,7.095968001212117e-05,12.080155289534366,0.009853288419332057,0.043380607836174236,0.0005254314524893483,0.15774354592643003,0.009851150753883917,0.060353100257502366,0.03120183897329107,3.2615749221859556,0.031201842646588866,-1.13704268882672,0.01578175888644175,5.481394449869792,1.3414207105137619,1.8816270298428004,0.2155170430600831,0.000354097677498228,6.601018848202189e-05,5.871286074320476,0.34326370944781354,-2.549358050028483,0.3432637094478131,-1.076689502927992,0.046980151935646926,5.85970220006307,0.33162622406515047,0.34319999999999995,0.015454449197561199,-4.06163604309274,0.22986584188906778,0.9999777777777777,3.849001794597882e-05
0.1,2,96,3,7.0257043405012665,1.411824024565834,2.308373030387994,0.20262168605316666,0.0003510638931181871,6.97816005766244e-05,12.082531652667306,0.008557030233260333,0.04292919428661616,0.001201214755486932,0.15536033642958058,0.008549804567004299,0.062224552522159436,0.03470687358009903,3.2597034713535593,0.034706869482034275,-1.1187385609655671,0.047907605935686444,5.433644665612115,1.256473713017972,1.8749974568684895,0.20318266932141069,0.0003528771113552567,6.553927222970702e-05,5.872112062242297,0.3668209826145214,-2.5501840379503036,0.36682098261452123,-1.056491672402841,0.08258908328346036,5.859880083465576,0.35482205913027165,0.3433333333333333,0.014773399518503986,-4.061759430651198,0.24594385698999446,0.9999407407407408,6.789001029565983e-05
0.1,2,97,3,7.045206240632318,1.4629535093632042,2.3112616593187507,0.21004382022677673,0.0003493767660874062,6.874240972506648e-05,12.08411834637324,0.008865926949564276,0.04301508739741161,0.0008113563507175122,0.15378550593882348,0.008873661153926342,0.06023047980852425,0.03167587303645758,3.2616975438414197,0.03167587496254487,-1.1379597950162308,0.0151951314181889,5.454349676767985,1.280597890756181,1.8782980309592352,0.20597626432260852,0.00035075364091123146,6.424247468598453e-05,5.885096338060166,0.3530396769267228,-2.563168313768175,0.3530396769267231,-1.0777290504314279,0.04687288666676454,5.8736756294250485,0.34310868354447005,0.3422666666666667,0.01470011337824756,-4.071321777377984,0.23782481944423645,0.9999629629629628,4.6259244432621556e-05
0.1,2,98,3,7.050259259614077,1.4837958593456533,2.312028714201667,0.2129684161044472,0.00034689754625794717,6.71025378431862e-05,12.08476260394761,0.008395998064359896,0.04303474195075757,0.0007245139704222268,0.15314255175039623,0.008384705829365935,0.05975259798861137,0.03127879216889794,3.262175430402611,0.03127879393887784,-1.1379736894459436,0.015418410803906912,5.4366739590962725,1.3148195607028876,1.8745310571458604,0.21213873725832233,0.000348588982079592,6.272332384436248e-05,5.885952843560113,0.3451099464877276,-2.5640248192681203,0.3451099464877272,-1.0782251350473473,0.0466976148203896,5.874893354034423,0.3353687633365671,0.34193333333333337,0.015877447317920262,-4.072165905416981,0.23245996983116793,0.9999703703703703,5.132002392803052e-05
0.1,2,99,3,6.996011931787837,1.4086495325987776,2.304614469408989,0.20295187366406983,0.00034587871463868805,6.628559068167468e-05,12.086077722636135,0.008642075223386036,0.042643574416035356,0.000631980188604724,0.15181302664462815,0.008640875895683651,0.06109452785952299,0.033879850380105575,3.260833501364246,0.03387985155286054,-1.1198923472653735,0.04710044333838532,5.386982705858018,1.2386507458576483,1.8667075766457453,0.2006884548574985,0.0003486718277498666,6.29072074281182e-05,5.874574661254883,0.3575407279223559,-2.5526466369628906,0.3575407279223561,-1.058783149796945,0.08096674070279787,5.863132544708253,0.3481519647055178,0.34213333333333334,0.014727298915053439,-4.064013839736394,0.24132061679113562,0.9999481481481481,4.625924443259045e-05
0.1,10,0,3,1.62664713687969,0.24981026245864582,0.9900854303303993,0.09488894454235051,0.015891047531498993,0.001656303209723136,12.06833642359936,0.013495957912164373,0.046012221827651516,0.0018783689360538985,0.16955720254393192,0.013498022339328246,4.7469099841334605,0.41826165269860194,-1.4249819598414681,0.4182616526986022,-1.1905671918030942,0.0013130657844824933,1.6118278370963202,0.23731456026445877,0.9866370360056559,0.09009695580931032,0.015903215544919174,0.0017643157138020353,4.718760967254639,0.398521685707108,-1.3968329429626465,0.3985216857071079,3.556394394895765,0.41902558884010405,4.727398077646892,0.3979343096795106,0.10373333333333334,0.015785225159411997,-3.276782593121441,0.2758270259988756,0.10263703703703704,0.015322449169753208
0.1,10,1,3,1.627106366283966,0.25020312056157884,0.9900910933360909,0.09488286617586437,0.01589146654199188,0.0016556617200057192,11.978456630851284,0.023446395952274802,0.05619367503156567,0.0032587123994916095,0.25944571597783855,0.023455115063754462,4.747593919436137,0.41744780134719695,-1.4256658951441448,0.41744780134719617,-1.181574620758042,0.0011104723810160906,1.6116924285888672,0.23719482829331864,0.9866370360056559,0.09009695580931032,0.015903215544919174,0.0017643157138020353,4.719024234347873,0.39779643274578513,-1.3970962100558812,0.3977964327457847,3.5661384253183996,0.4176074809678589,4.7275687306722,0.39730579904052166,0.10346666666666667,0.015700106156753626,-3.2769009227067234,0.27539136504140327,0.10268148148148148,0.015358535381132469
0.1,10,2,3,1.647618967475313,0.2521511027382701,0.9941216230844007,0.0943624044418781,0.015881692092851594,0.0016592088997802387,11.962596889698142,0.02261439860030468,0.05817883424084596,0.0031012489352865466,0.2752898606210665,0.022625725976909164,4.749657705426216,0.416563675274029,-1.427729681134224,0.41656367527402904,-1.1797835251147097,0.0012242045272100749,6.303454160690308,2.8368314619059807,1.8145968119303386,0.43962258964091816,0.014105657529499797,0.0015392254240561096,4.8563804096645775,0.21220973062228177,-1.5344523853725855,0.21220973062228174,3.5696055217036498,0.4164466355394283,4.856945355478922,0.20915348992069777,0.1494,0.008558037158133875,-3.3665780468508886,0.14497416051578882,0.10297037037037036,0.01506867134046921
0.1,10,3,3,2.9933684402794545,0.25448861819225527,1.3123025039606022,0.09399738920503094,0.008270856139433543,0.0008012594325429683,11.998640148928672,0.013755731029742231,0.052781057646780295,0.0008269773767504525,0.23926053656208698,0.013768166673718725,2.658723775184516,0.02889336861716826,0.6632042491074764,0.028893368617168375,-1.1464535185333455,0.0387854390455222,3.1614110734727645,0.08944616574542505,1.3542050123214722,0.05067871927463856,0.006699541997578409,0.0008559794265336689,2.3514348930782742,0.03834135948217231,0.9704931312137179,0.03834135948217238,1.5125439461107606,0.06153054788174395,2.3524564238230385,0.04630687663555597,0.4332,0.0051961524227065806,-1.6305985480363636,0.03209752547214586,0.37337777777777775,0.009419784800037207
0.1,10,4,3,3.3720382759065344,0.3290081066345157,1.4046945698333506,0.09433018070479111,0.006378208180346216,0.0007190051824909245,11.934534311294556,0.009367873479991793,0.05996113478535351,0.0005175799509296844,0.3033578028958855,0.009376314357497112,2.016340038993142,0.027186804866154084,1.3055879852988503,0.02718680486615407,-1.159733071923256,0.0023997077649803122,3.3272413412729898,0.2818109735584839,1.3960551155938044,0.07707886419879831,0.005869194503045744,0.0007112894381800126,2.220815340677897,0.021869920586800252,1.101112683614095,0.021869920586800255,0.856622456578855,0.02542306947487739,2.2186009674072267,0.026251240021436497,0.46753333333333336,0.007379250187744933,-1.537817003770547,0.018195938464022593,0.5251925925925925,0.0074267562110877546
0.1,10,5,3,3.6213463201667326,0.21505200586687018,1.4653863617868135,0.06270664313824259,0.005925865790094108,0.0007648842615957947,11.910913075461531,0.0054392489901797965,0.06295575382733586,0.0007152772306393662,0.3269937405306281,0.005427859807057451,1.7047274381373867,0.037958674548576016,1.6172005861546055,0.037958674548576016,-1.1548778667594448,0.0016747539183502858,3.4455553160773387,0.11434867703138192,1.424461046854655,0.04969804819387826,0.0057349964044988155,0.0006739568943985616,2.154156049092611,0.04052703834946021,1.1677719751993816,0.04052703834946026,0.5497917929967243,0.03686268435299387,2.1581760693868,0.03260590696006093,0.48446666666666666,0.0036295086903509774,-1.4959336453223215,0.022600706342674068,0.6081185185185185,0.006847522155552453
0.1,10,6,3,3.7917852451403937,0.1794514043376866,1.504807397723198,0.05355241838374456,0.0053062579359958,0.0005907758536982863,11.89695653590289,0.005622579942162608,0.06501262626262627,0.000812247198827317,0.34094386135764193,0.005623599731397659,1.4464910856702111,0.043764865825721415,1.8754369406537579,0.043764868518674116,-1.1517778257980489,0.0015842738963874347,3.782649834950765,0.156421735920434,1.5019005801942615,0.047902525211422846,0.004818870272073481,0.0005456903451038005,2.1237037711673312,0.028098398886280955,1.1982242531246607,0.028098398886280886,0.2946580478597571,0.04310738885923764,2.1225248995463057,0.02551783501764823,0.49679999999999996,0.003616628264005023,-1.4712221526597127,0.017687623152927438,0.6773629629629628,0.008560441125512958
0.1,10,7,3,3.93888368164048,0.13742052211433348,1.5400232074387148,0.04136409302523681,0.004715422888914349,0.0005666312222210874,11.889177465077603,0.006173629268087612,0.06627569641729798,8.735124068761366e-05,0.34871659326282417,0.006165977512963225,1.2176955495819899,0.04621829630070557,2.1042324717749246,0.046218303779428746,-1.1495289314876904,0.0015205566717083788,3.8992255528767905,0.04163093949562417,1.5292552179760401,0.020297657791443678,0.004626104401217568,0.0004168792610765033,2.130469799041748,0.030906770435021425,1.1914582252502441,0.030906770435021425,0.06805045606825087,0.04605934202836271,2.127442337290446,0.03269145508845905,0.5087333333333333,0.004826316746063592,-1.4746306589849933,0.022659916640461353,0.7415555555555556,0.008481439430592872
0.1,10,8,3,4.064822135098052,0.07959715695346159,1.5690180523829025,0.02660598247008948,0.004496017116859245,0.00029959415393054407,11.884520373561166,0.010058912991899888,0.06714328342013887,0.0005676193793000145,0.3533806138474381,0.010060565961077891,1.0083819044133027,0.0544282101050255,2.3135461242813053,0.05442820840349097,-1.1478038389574399,0.0017328533416284904,3.9339673784044056,0.040012644176491384,1.539855466948615,0.02862443452630303,0.004054271823002231,0.00017029360321202318,2.130277766121758,0.02304049073754177,1.1916502581702337,0.02304049073754177,-0.13944875293307835,0.05495949728232888,2.1292501984914143,0.01963629234456309,0.5096,0.003304542328371728,-1.4758838048100473,0.01361084777594728,0.7989629629629631,0.011901993469989422
0.1,10,9,3,4.167941363923478,0.03359018079353731,1.5923793988697457,0.019426271677903683,0.0038608250589194626,0.0002717359208398196,11.88015790419145,0.010599773204071563,0.06839577414772728,0.000977977358979673,0.3577279083882317,0.010607916367506395,0.8346322234155554,0.05331386784626341,2.487295800086224,0.05331386818372794,-1.1463364003734156,0.0013852880061493475,4.098296085993449,0.10257244545639167,1.5741649866104126,0.014523284502963066,0.0037186638089931677,0.0003946715634878716,2.185765875710382,0.01352608285114936,1.136162148581611,0.013526082851149633,-0.3117260822437427,0.05421358028597228,2.1806623193105064,0.004535965257068325,0.5091333333333333,0.007489548272982354,-1.5115199723620105,0.0031440772021413895,0.8451111111111111,0.009531779205101955
0.1,10,10,3,4.288029374498309,0.06625120368016296,1.6180945465510543,0.012773848922972883,0.003615580239883539,0.00028543947587420453,11.878698867378814,0.015040957522600278,0.06869503136837123,0.001463339394113679,0.3591977788530516,0.015041213400915321,0.6747272778302431,0.05522927245864108,2.647200746518193,0.055229264976166,-1.1449896176204537,0.002108005159429263,4.028631342781915,0.2275685105261654,1.5663294129901464,0.03499994429725305,0.0035135853621694776,0.0003362768568049659,2.2040145132276745,0.02091250632014712,1.1179135110643175,0.020912506320146875,-0.4703532643812674,0.056910171300448356,2.201818062718709,0.018086816187847774,0.514,0.007686351540230208,-1.5261840022001347,0.012536881348897716,0.8865333333333334,0.01214970405573629
0.1,10,11,3,4.350645904288148,0.0739530051150721,1.6338769229072512,0.006948968244129701,0.0032908287367635325,0.0002758849585172721,11.877990354191175,0.014495256834452429,0.06871152935606062,0.0015718931034616021,0.35989388016362983,0.014474267639013827,0.5434530832324967,0.055499003005719645,2.7784749337218027,0.05549900320693735,-1.1442925961631718,0.0018985794023079635,4.124468644460042,0.2927233049874778,1.5844094223446314,0.03348467250038916,0.0031061976785875032,0.00020588703562541197,2.252281003528171,0.03290181822687198,1.069647020763821,0.0329018182268722,-0.600853150653839,0.05713565375113718,2.247990844726562,0.03498553944400894,0.5159333333333332,0.001527525231651936,-1.5581885393848136,0.02425016730190513,0.9178074074074075,0.011383252444446249
0.1,10,12,3,4.437295654054844,0.11529150000940293,1.6521732728138112,0.003792189262286966,0.0029673744539843137,0.0002604698708947282,11.877589072241927,0.016000292962391523,0.06936853890467173,0.00182851000722937,0.36030666112448234,0.01599595271679487,0.43287485725048813,0.0508662634808846,2.8890531668157284,0.05086626194825253,-1.1433859733921108,0.0020429450034663565,4.272947523328994,0.14514301427374093,1.6143190066019695,0.008754185213996638,0.002885592299410039,0.00029646881174473554,2.3048661284976535,0.042115335831452605,1.0170618957943387,0.04211533583145267,-0.7105361117998759,0.05281429800768181,2.2960820175170897,0.04631921659271897,0.5163333333333333,0.004201587001756976,-1.5915228133528896,0.03210605427722532,0.9438888888888889,0.010116872595377992
0.1,10,13,3,4.48838030479171,0.13311794529151977,1.6647398297985394,0.008974459779867276,0.002832471956163786,0.00022788673546407105,11.878014028072357,0.019035542901789226,0.0697692747790404,0.0021648923974540673,0.35989053620759287,0.01902289539104195,0.3464885854416273,0.044793930772587295,2.9754394360563974,0.044793936380257846,-1.142917621542107,0.002709519357737244,4.261701477898492,0.09564170734832612,1.6177518765131633,0.001406986906614889,0.0027600026223808527,0.0001442653400770012,2.3475506570604114,0.03566374681148568,0.9743773672315811,0.035663746811485736,-0.796498599963718,0.04749538025260841,2.3405318744659422,0.045277299239800235,0.5192,0.003487119154832537,-1.6223330679367116,0.03138385652559306,0.9619851851851852,0.00790490809664862
0.1,10,14,3,4.517912449710297,0.15164186286316186,1.672532599758018,0.012739576487270431,0.002696328570671154,0.00012095753289262727,11.879852098045928,0.018642047180331366,0.0698004705255682,0.002322895260691823,0.3580498634978677,0.01862721995087302,0.2754085154808832,0.04235773686369635,3.04651950525515,0.04235773988002146,-1.1428061071218867,0.00281850242826288,4.26825671725803,0.12874213810172544,1.6191098160213897,0.001844763532971934,0.002662893539915482,0.00010189136563147982,2.403090900844998,0.03527615604278977,0.9188371234469943,0.035276156042789795,-0.8674280336874504,0.04510583614098335,2.39801208597819,0.042101704128098265,0.5193333333333333,0.005430776494511007,-1.6621753296124362,0.029182635697759127,0.9741111111111111,0.0071477873637601705
0.1,10,15,3,4.523723551269733,0.17742236837504732,1.675813531107975,0.019437636463228037,0.002621090589937838,0.00012323577398283967,11.883132517337799,0.017352228553063235,0.06950501104797979,0.0016947258832039258,0.35475524379448453,0.017367812523011728,0.22130584863550737,0.03703774102802325,3.100622176220923,0.03703774142428241,-1.1430760405280374,0.0029093939204801905,4.2785683208041725,0.21267391514335923,1.6196716361575658,0.025101715356116265,0.0025526883287562267,5.416051485332852e-05,2.452931218677097,0.058518214813978654,0.8689968056148953,0.05851821481397854,-0.9217619908686037,0.039925389639968674,2.4474984883626303,0.06411407535726578,0.5198666666666667,0.006853709457901824,-1.6964767286996765,0.04444044586455275,0.9830814814814816,0.005120104808598049
0.1,10,16,3,4.505008218866407,0.19259790855817033,1.6742748157544571,0.02313001308217121,0.002499544366428657,3.07734154075271e-05,11.886482390490444,0.019333213948755566,0.06976019965277777,0.0018449501335008971,0.35142598927698354,0.019314342704955866,0.17853489073670725,0.030408583407626,3.143393128658786,0.03040858641275937,-1.1435981785709208,0.003265121668127446,4.222592830657959,0.24002169893604955,1.6107072167926362,0.034804998213017996,0.002443217956978414,4.312565023225444e-05,2.51650603612264,0.03598974688975543,0.8054219881693522,0.0359897468897554,-0.9650601145285148,0.033690940836295265,2.509953833262126,0.043413833132025494,0.5187333333333334,0.009124326459160344,-1.7397674426767153,0.03009220861558197,0.9888222222222223,0.0036371200111226156
0.1,10,17,3,4.457156006585468,0.22469809598191637,1.6671847357894434,0.030775437479370636,0.0023897498502981653,7.25242943870766e-05,11.891188775048112,0.020394804957679112,0.06997815064709596,0.002463190876006065,0.3467047000586083,0.0203900634456278,0.1446962207273552,0.02462447460893937,3.177231805794167,0.0246244694571457,-1.144547341447888,0.0037025041228152364,4.235853619045681,0.25437062556837425,1.6166124078962536,0.030983980348186953,0.002292100986879733,9.456185145962844e-05,2.5408446523878307,0.05949128756749499,0.7810833719041613,0.05949128756749499,-0.9998810373094346,0.0283081965353914,2.5327381090799967,0.06491708414117885,0.5188666666666667,0.007105866121264407,-1.7555602761028657,0.04499707553538864,0.9927851851851851,0.0025852700824433366
0.1,10,18,3,4.398212572841934,0.2480928554529957,1.6580694762594774,0.038186146100855974,0.0022685328987074285,0.00013487706517792078,11.89765891161832,0.02191771162256202,0.0691470614346591,0.0024592573865640133,0.3402348132804036,0.021918003503338123,0.11799374519085341,0.02193933845049326,3.2039342843221896,0.021939343970836238,-1.1457837890043405,0.0040812803716975266,4.130696217219035,0.25247910627321585,1.5969924264483983,0.03328764401638127,0.00222872756421566,0.00015306753088421238,2.5810827149285216,0.06377597148170859,0.740845309363471,0.06377597148170858,-1.0277850855580084,0.025933526028214644,2.572840523529053,0.07328392443872435,0.5178666666666667,0.007684616667949887,-1.7833572151643595,0.05079657862432584,0.9954148148148149,0.0018890631727874945
