experiment,data,datasize,augment,rand,schedule,optim,lr,chckpnt,wdecay,model,dropout,encoder,enc_zy_nhid,enc_zy_nlay,enc_zy_kpru,enc_zx_nhid,enc_zx_nlay,enc_zx_kpru,beta,nskip,zdim,minimax,mchead,clfs,run,,epochs,train_z_norm_toagg,train_z_mean_norm_toagg,train_z_std_toagg,train_d_H_Q_xCz_toagg,train_h_delta_acc_toagg,train_d_DIQ_xz_toagg,train_H_Q_yCz_toagg,train_DIQ_yz_toagg,train_aux_loss_toagg,valid_z_norm_toagg,valid_z_mean_norm_toagg,valid_z_std_toagg,valid_H_Q_yCz_toagg,valid_DIQ_yz_toagg,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,valid_loglike_toagg,train_acc_toagg
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,11,2.4728936356577007,1.2365254766561768,0.0023045545174020595,12.007851026274942,0.04674272017045455,0.23006061227484184,1.6064091446724804,1.7155188796195118,-1.1760561940344898,2.216864744822184,1.160695473353068,0.0022611646757771573,2.5864510536193848,0.7354769706726074,0.4304585498809814,2.5805989658355712,0.353,-1.7887349020065042,0.5813111111111111
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,12,2.6533951231024484,1.2928925881331617,0.0021748428182697603,12.005502142689444,0.04724076704545457,0.23239958040754904,1.465393102304502,1.8565349213101647,-1.1740162900903008,2.352133591969808,1.2037882407506306,0.002043770393356681,2.641291379928589,0.6806366443634033,0.29139836156633164,2.6363882469177247,0.3556,-1.8274051940848701,0.6259333333333333
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,13,2.868793935938315,1.3548452427441424,0.0019964000477392056,11.99882654168389,0.04872632575757576,0.23905711942775684,1.3457313240929083,1.9761966947804799,-1.1711947409944101,2.5907684167226157,1.2362518310546875,0.0019159307315324743,2.6686031023661294,0.6533249219258627,0.17447999420166016,2.665141603088379,0.363,-1.8473354128182051,0.6612888888888889
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,14,3.0629119737581774,1.4102728116241368,0.0019520480550867928,11.996825088154186,0.0476309481534091,0.24107716960663145,1.2338661578568546,2.0880618684671144,-1.1690534136512063,2.5384132862091064,1.248855193456014,0.001990176194037,2.7877865632375083,0.534141461054484,0.06464784022437202,2.7853292598724364,0.3578,-1.9306430797329288,0.6958666666666666
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,15,3.287212022326209,1.4687077037312768,0.001948362127057573,11.992720002477819,0.04957430752840908,0.24517889286984096,1.1321412335065277,2.189786797220057,-1.166399901563471,2.7126624584198,1.287665605545044,0.001805234351195395,2.803849697113037,0.5180783271789551,-0.034313093058268226,2.7980535778045654,0.3576,-1.9394629794737965,0.7280888888888889
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,16,3.518648998303847,1.5274059874090282,0.0017650833893143995,11.992762273008173,0.04926521070075756,0.24512119498103857,1.0511011660776355,2.2708268531344156,-1.1640897643837063,2.8072587649027505,1.318968931833903,0.0017270128009840846,2.93942920366923,0.382498820622762,-0.11300507221221924,2.9327078407287597,0.365,-2.0327981619292346,0.7496444444444444
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,17,3.677685862237757,1.5699270834976977,0.0016116938151588495,11.988468766212463,0.04996049360795456,0.2494420912116766,0.9677580490031026,2.3541699647903442,-1.1620700386437504,3.152761459350586,1.3991529544194539,0.0015692812933896978,3.0012447834014893,0.32068324089050293,-0.19422065297232735,2.9946123008728027,0.3546,-2.0757070769052923,0.7754
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,18,3.8958592523228037,1.6226281442425468,0.001442471775094005,11.989202445203608,0.049393273555871205,0.24869697557931597,0.8830456865782087,2.4388823306018654,-1.1599616740237584,3.3103997707366943,1.4386465549468994,0.0014516079099848866,3.075247367223104,0.24668065706888834,-0.27699163591596815,3.065451647567749,0.3602,-2.1248092548324187,0.8043777777777777
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,19,4.099801354787567,1.6723010993816636,0.0013294315649545752,11.987154890190471,0.05023245146780304,0.25072901509702206,0.8090123744173483,2.51291563836011,-1.157717500897971,3.2772600650787354,1.4201647440592449,0.0013254206084335844,3.150862216949463,0.1710658073425293,-0.3488223939047919,3.1423605182647707,0.3634,-2.178118484941963,0.8272222222222222
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,20,4.292392778125676,1.7165448360822417,0.0013993295922938903,11.985865804282101,0.05020737156723488,0.25201731505380437,0.746581453491341,2.5753465701233256,-1.1556626775047996,3.602773427963257,1.4851200580596924,0.0014373282513891656,3.2189297676086426,0.10299825668334961,-0.4090878097640144,3.2059478633880616,0.3664,-2.2221936939468607,0.8452222222222222
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,21,4.481353628364476,1.7594061026518995,0.0012444633321138099,11.98517576672814,0.04991536458333332,0.2527131771838123,0.684230831197717,2.6376971873370083,-1.1537040675228292,3.5195679664611816,1.4863838354746501,0.0011659690644592047,3.3539886474609375,-0.03206062316894531,-0.4694863165749444,3.3449225727081298,0.36,-2.318523773108411,0.8654888888888889
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,22,4.655515073375269,1.7974828630685806,0.0011233515493090222,11.980168158357793,0.050355261600378835,0.25772262356159364,0.6395394588735971,2.682388569821011,-1.1514616920189424,3.854551394780477,1.5594033400217693,0.0011479361370826762,3.477541208267212,-0.15561318397521973,-0.5119776650534735,3.460077462005615,0.362,-2.3983431116742966,0.8745555555555555
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,23,4.836828172206879,1.8360154574567622,0.001103347636010519,11.983131045644933,0.050550056226325774,0.2547746534374627,0.587596654553305,2.7343313707546755,-1.1499448466030033,3.9148000876108804,1.576082666714986,0.0010553005461891491,3.575268030166626,-0.2533400058746338,-0.5623318463643392,3.559795419692993,0.357,-2.467462169864359,0.8892888888888889
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,24,4.991455148566853,1.8704887228933247,0.0009619107530108357,11.978499764745886,0.0507277610085227,0.2593964718451554,0.544741565361619,2.7771864641796458,-1.1479354575276375,4.202037493387858,1.6319797833760579,0.0009514248231425881,3.688206513722738,-0.3662784894307454,-0.6032015041987101,3.67200622215271,0.3618,-2.545240803694945,0.9011777777777777
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,25,5.168512490662661,1.9065366143530065,0.0009338708322585179,11.97592408548702,0.051992927320075766,0.2619659121740948,0.503665223040364,2.818262803283605,-1.1459073133089326,4.1879645983378095,1.6371672948201497,0.0009201271071409186,3.7956248124440513,-0.4736967881520589,-0.642202009095086,3.7737096267700196,0.3534,-2.615736199843617,0.9107777777777778
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,26,5.289665682749315,1.9323862662369555,0.0008890456688690888,11.97941380739212,0.051732362689393935,0.25850760310210963,0.46821743774820457,2.8537105836651544,-1.145044756206599,4.264318466186523,1.6497550010681152,0.0008747357448252538,3.885507106781006,-0.5635790824890137,-0.676765538597107,3.8685180015563967,0.3586,-2.6814524210234123,0.9203333333333333
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,27,5.429776180874217,1.960358235646378,0.0008148235630704386,11.977090662175959,0.05044189453125,0.26081372069364245,0.43998771313239227,2.8819403052330017,-1.1434113281694325,4.212932109832764,1.6399679978688557,0.000789127234990398,3.9352606932322183,-0.6133326689402262,-0.7035127334170871,3.9164417388916015,0.3586,-2.714670655941688,0.9277777777777778
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,28,5.56387888843363,1.9870919612320987,0.000763253999387168,11.978283454071391,0.051426373106060595,0.25961996225470846,0.4148092566227371,2.907118759372018,-1.1421895833178,4.417377948760986,1.6809764703114827,0.0007675915258005261,4.043795188268025,-0.7218671639760336,-0.7273511450131734,4.020692336273194,0.3586,-2.786931597619829,0.9339333333333333
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,29,5.664602843197909,2.008213596587831,0.0007621515221465168,11.979775634678928,0.05162797407670458,0.2581368407065218,0.39100439186123287,2.9309236271814867,-1.141331566328352,4.499382019042969,1.7006532351175945,0.0007516852347180247,4.1420392990112305,-0.8201112747192383,-0.7503468548986647,4.121015663146973,0.3586,-2.8564704008210153,0.9409111111111111
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,30,5.763739808039232,2.029781100424853,0.0007390691217468967,11.978683211586691,0.052071866122159124,0.2591832049021667,0.36353027481924405,2.9583977420221674,-1.1402309503067622,4.571541627248128,1.7220631043116252,0.0007646398541207114,4.259023348490397,-0.9370953241984049,-0.7766761205037435,4.230421530151367,0.3556,-2.932304717681108,0.9479777777777778
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,31,5.896672460165891,2.0554295019669966,0.0007339532163645014,11.98003138737245,0.05137643525094697,0.25785416263070976,0.3448166430673816,2.9771113815632733,-1.1390364427458157,4.627458572387695,1.731182336807251,0.0007226419596311947,4.323922157287598,-1.0019941329956055,-0.7942195169660781,4.294549072265625,0.3552,-2.9767545775685447,0.9555777777777777
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,32,5.970949397845701,2.0714308016679506,0.0006919629310935059,11.980186836286025,0.05193995620265152,0.25771243988790293,0.324895680797371,2.997032337568023,-1.1383092193440958,4.771852970123291,1.7495909929275513,0.0006952118904640278,4.330209414164226,-1.0082813898722331,-0.8134416748046875,4.305589540100097,0.3636,-2.9844071927406133,0.9614222222222222
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,33,6.052967209707607,2.0884722125801174,0.0006563145130216567,11.980319413271816,0.05184244791666666,0.25760907849127596,0.3054086332294074,3.016519389369271,-1.137502292340452,4.756969451904297,1.755720893541972,0.0006575845764018595,4.439480622609456,-1.1175525983174641,-0.8321701801935831,4.413005424499512,0.3582,-3.058862324185545,0.9676666666666667
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,34,6.137899962338534,2.1049881929701026,0.00066017137843036,11.981403117830103,0.0521658232717803,0.256494118493389,0.29192880185490305,3.0299992209131066,-1.136761341582645,4.700996557871501,1.7445178826649983,0.0006590286308589081,4.503564675649007,-1.181636651357015,-0.844838115978241,4.476495098876953,0.3524,-3.102869963801739,0.9722
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,35,6.206546799703077,2.1202198930762033,0.0006390655673220118,11.983311176300049,0.05136800130208332,0.2545975892889229,0.2730718550526283,3.048856171694669,-1.1362656700340183,4.800889809926351,1.7625584204991658,0.0006400652346201241,4.543306986490886,-1.2213789621988933,-0.8631581757439507,4.519265671539307,0.3542,-3.13251623993635,0.9773111111111111
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,36,6.273774008859288,2.1343815238638357,0.0006113001069355629,11.983599418943578,0.051296904592803005,0.25427637520161545,0.2565310728651556,3.0653969550674613,-1.135622221637856,4.801016012827556,1.7679763237635295,0.0006021950393915176,4.649853070576985,-1.3279250462849934,-0.8790972212261624,4.621925746917724,0.3512,-3.203674863382491,0.9814
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,37,6.333269376646388,2.1474219865419646,0.0005877018980258567,11.986236480149357,0.05117594401041667,0.2516477850519798,0.24354761999777771,3.0783804140307685,-1.1352909755977718,4.862132867177327,1.7807416121164958,0.000588583139081796,4.7158098220825195,-1.3938817977905273,-0.8917578434202406,4.683252207183838,0.352,-3.246183041651065,0.9845111111111111
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,38,6.376880559054288,2.157238717783581,0.000568477388779601,11.985070315274326,0.051295794862689405,0.2528419037434188,0.2298006500879472,3.0921273678541183,-1.1347382508895614,4.935628573099772,1.7982582648595173,0.0005675368981125454,4.799739837646484,-1.4778118133544922,-0.9049493529955546,4.769554827880859,0.3508,-3.306003534512902,0.9868888888888889
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,39,6.453053509647196,2.1725000495260414,0.0005575548315060918,11.987370203841817,0.051966515743371196,0.2505185951224782,0.21560765472664076,3.1063203743912955,-1.1342065076936374,4.7933095296223955,1.76602570215861,0.0005654168198816478,4.766938845316569,-1.445010821024577,-0.9186154372957017,4.7386334526062015,0.352,-3.284570485780545,0.9888222222222223
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,40,6.504045307636261,2.1832012168385764,0.0005405989350864812,11.987514067779887,0.05204686020359846,0.25039709207009186,0.20268113411624322,3.1192468905990776,-1.1337109838019719,5.080984433492024,1.8273903926213582,0.0005534760615167519,4.926569938659668,-1.6046419143676758,-0.9310187240388659,4.889344574737549,0.349,-3.3890353720978754,0.9911111111111112
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,41,6.544361618432132,2.1930319016629998,0.0005311418553901603,11.98763330416246,0.051656457149621256,0.2502753122455694,0.1916208535602147,3.1303071704777805,-1.1333197429776192,4.989176432291667,1.813860019048055,0.0005342048049593965,5.016543547312419,-1.6946155230204265,-0.9416823587947422,4.985800198364258,0.347,-3.455893564651672,0.9926666666666667
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,42,6.6009946140376,2.2049830948764626,0.0005163301897978686,11.990125721151179,0.05161961410984849,0.24775580113584345,0.18021937679838052,3.141708646308292,-1.1330026510086926,4.967522780100505,1.804427941640218,0.000517217597613732,4.982407887776692,-1.6604798634847004,-0.9527894672817654,4.949597887420654,0.3478,-3.4307997244748454,0.9940888888888889
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,43,6.656784076582301,2.21699281307784,0.0005045994846361943,11.991132524880497,0.05161761659564391,0.2467346272685311,0.1699227433313023,3.1520052809606898,-1.132545437325131,5.0158101717631025,1.8168213367462158,0.0005034287460148335,5.070568402608235,-1.7486403783162434,-0.962617765850491,5.038137307739258,0.3464,-3.4921706270594832,0.995
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,44,6.676273159005425,2.223314427516677,0.0004899196312842171,11.991982476277785,0.051247484611742444,0.2459112462502989,0.1580411598340354,3.163886860013008,-1.1324355378746986,5.1184390385945635,1.836557428042094,0.0005054440698586404,5.158641815185547,-1.8367137908935547,-0.9744001346376208,5.122522183227539,0.3432,-3.5506618848148386,0.9962
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,45,6.723383074456995,2.2335294905033978,0.0004977374567467698,11.993100740692832,0.05158787582859848,0.244807494296269,0.14820784245702354,3.173720182342963,-1.1320762647823854,5.121161937713623,1.8392072916030884,0.0005059276203004023,5.2129561106363935,-1.8910280863444011,-0.9838862710105049,5.180792384338379,0.3414,-3.591051810374116,0.9971777777777778
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,46,6.761100750077855,2.2418479973619636,0.0004840424257550198,11.994115861979397,0.051166918205492413,0.24378998323597692,0.14028268815441566,3.1816453364762394,-1.1318006014282054,5.199113051096599,1.8541959921518962,0.0004867931905513008,5.258470058441162,-1.93654203414917,-0.991542304356893,5.221474241638184,0.3434,-3.619250028349764,0.9972666666666666
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,47,6.786982308734547,2.2487653534520757,0.0004731142593796407,11.996904156424783,0.051531205610795446,0.24098871436647393,0.13340382163666867,3.188524204221639,-1.1318206170743161,5.186225255330403,1.8529465993245442,0.0004767399514093995,5.299256960550944,-1.977328936258952,-0.9984322840372721,5.266896089935303,0.344,-3.650734216718216,0.9978444444444444
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,48,6.821143559434197,2.2568783394315024,0.00046577885934146417,11.996926546096802,0.05161517518939395,0.2409961683336984,0.1266712879084728,3.1952567371455105,-1.1314812424508007,5.133556683858235,1.8429383436838787,0.0004628125558762501,5.334859848022461,-2.0129318237304688,-1.0047951778411865,5.301519983673096,0.341,-3.674733741916817,0.9978888888888889
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,49,6.843749135732651,2.2626063268293035,0.0004513575457332825,11.996838889338754,0.05162286931818184,0.2410363477908752,0.12020449848337607,3.2017235214060005,-1.1312464265660807,5.265255451202393,1.8682743708292644,0.00046085881573768955,5.432696183522542,-2.1107681592305503,-1.011058954556783,5.395279857635498,0.3374,-3.73972290819258,0.9984888888888889
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,50,6.85490879687396,2.2666365802288055,0.00044800792817444415,11.99948679858988,0.051418826941287875,0.23839965505017477,0.11485847661441023,3.2070695486935703,-1.131399616599083,5.255410989125569,1.8696722586949666,0.00045274624911447364,5.476659456888835,-2.1547314325968423,-1.016551339424981,5.437254086303711,0.3362,-3.7688173553577062,0.9985333333333334
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,51,6.876639108766209,2.272466319528493,0.0004404806398021967,12.002788814631375,0.05073190400094694,0.23512034473771398,0.10969491709362376,3.2122331058437172,-1.1315125159241937,5.182614326477051,1.852917194366455,0.00044062858796678483,5.482853412628174,-2.1609253883361816,-1.0218495648490058,5.443201984405517,0.337,-3.7729401937438483,0.9986666666666667
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,52,6.882019693201238,2.27536623721773,0.00043256059143459424,12.002669128504666,0.05108035925662879,0.2352640273218805,0.10536391851068898,3.216564101251689,-1.1314467388120564,5.213310718536377,1.8599487940470378,0.00043818231400412816,5.550917784372966,-2.228989760080973,-1.0260668719609578,5.511846042633056,0.3368,-3.8205204433827427,0.9989333333333333
QminimalityZdim,cifar10,all,False,False,decay,adam,5e-05,last,0,cdib,0,mlpl,128,1,0,128,1,0,0.1,0,2,5,3,default,1,transformer,53,6.891972203146327,2.2790563973513516,0.00043132157473089387,12.007078522985632,0.05046342329545455,0.23082323838025331,0.10111351895400068,3.220814503052018,-1.1317881501533769,5.152613162994385,1.850696325302124,0.00043867205386050045,5.566696961720784,-2.2447689374287925,-1.0306747935401068,5.525735856628418,0.3366,-3.830148272437928,0.9989555555555556
