beta,clfs,run,gamma,epochs,train_loss_toagg,valid_loss_toagg,valid_acc_toagg,train_acc_toagg
0.0,default,2,-0.55,79,-0.7726288851564581,6.139686091613769,0.4184,0.9974222222222222
0.0,default,2,-0.55,80,-0.7735497494784268,6.141375022888184,0.4182,0.9972666666666666
0.0,default,2,-0.55,81,-0.7734879851948131,6.150964419555664,0.418,0.9972444444444445
0.0,default,2,-0.55,82,-0.7742692443847656,6.149743877410889,0.4178,0.9973111111111111
0.0,default,2,-0.55,83,-0.7749810740817676,6.150245180511474,0.418,0.9972
0.0,default,2,-0.55,84,-0.7749969109968705,6.1548743804931645,0.4178,0.9973555555555556
0.0,default,2,-0.55,85,-0.7758406951210716,6.158937565612793,0.4182,0.9971777777777778
0.0,default,2,-0.55,86,-0.7765986616308039,6.157451085662842,0.418,0.9972444444444445
0.0,default,2,-0.55,87,-0.7764280964938077,6.160139334106446,0.4184,0.9973555555555556
0.0,default,2,-0.55,88,-0.7771920870434155,6.162828438568115,0.418,0.9973555555555556
0.0,default,2,-0.55,89,-0.777111932962591,6.164455004119873,0.4186,0.9974222222222222
0.0,default,2,-0.55,90,-0.7777541814023798,6.169343513488769,0.4182,0.9974888888888889
0.0,default,2,-0.55,91,-0.7784871126174927,6.1665656379699705,0.418,0.9972888888888889
0.0,default,2,-0.55,92,-0.7781616772044788,6.168919142150879,0.4186,0.9973555555555556
0.0,default,2,-0.55,93,-0.7786430637879805,6.169436714935303,0.4184,0.9971333333333333
0.0,default,2,-0.55,94,-0.7789567655129866,6.171019696807861,0.4186,0.9972666666666666
0.0,default,2,-0.55,95,-0.7794358560041947,6.169993334960938,0.4178,0.9972666666666666
0.0,default,2,-0.55,96,-0.7795381695834073,6.1721375,0.4182,0.9973333333333333
0.0,default,2,-0.55,97,-0.7798450863578102,6.170536354064941,0.4172,0.9971555555555556
0.0,default,2,-0.55,98,-0.7798045891068198,6.171829905700684,0.4176,0.9973555555555556
0.0,default,2,-0.55,99,-0.7798274350773204,6.175236745452881,0.4182,0.9973777777777778
0.0,distractor,1,0.0,0,3.223519487889608,2.4534068519592287,0.217,0.14706666666666668
0.0,distractor,1,0.0,1,2.2310828535291884,2.0248282651901244,0.3242,0.2710666666666667
0.0,distractor,1,0.0,2,1.8977413354873658,1.7867810581207275,0.4016,0.3682666666666667
0.0,distractor,1,0.0,3,1.7023074332767063,1.6442862197875976,0.449,0.43291111111111114
0.0,distractor,1,0.0,4,1.578083156352573,1.5401866651535034,0.4802,0.4756666666666667
0.0,distractor,1,0.0,5,1.4918550603230794,1.4735813879013062,0.4976,0.5028888888888889
0.0,distractor,1,0.0,6,1.4320394995583428,1.4242653579711915,0.5174,0.5235555555555556
0.0,distractor,1,0.0,7,1.3836393212000528,1.3882430732727051,0.533,0.5414
0.0,distractor,1,0.0,8,1.3454545286602444,1.3576935216903687,0.5412,0.5531333333333334
0.0,distractor,1,0.0,9,1.3121663220299615,1.3318098680496215,0.5512,0.5657333333333333
0.0,distractor,1,0.0,10,1.2881088286717732,1.3148814966201783,0.5566,0.5746888888888889
0.0,distractor,1,0.0,11,1.2659480958090887,1.2957633850097656,0.5654,0.5827777777777777
0.0,distractor,1,0.0,12,1.246308322397868,1.2826774127960205,0.567,0.5899555555555556
0.0,distractor,1,0.0,13,1.2295333177566528,1.2646845722198485,0.575,0.595
0.0,distractor,1,0.0,14,1.2152286063088311,1.2598694885253907,0.5792,0.5996888888888889
0.0,distractor,1,0.0,15,1.2025744694391887,1.2503513109207154,0.5762,0.6038222222222223
0.0,distractor,1,0.0,16,1.1903374347686768,1.2398550674438475,0.5844,0.6088
0.0,distractor,1,0.0,17,1.1798348962995742,1.2322514135360718,0.584,0.6113333333333333
0.0,distractor,1,0.0,18,1.1715378659354316,1.2226459854125977,0.5912,0.6142
0.0,distractor,1,0.0,19,1.1612145278930663,1.21851558303833,0.5912,0.6176666666666667
0.0,distractor,1,0.0,20,1.1537153168996175,1.2169273380279542,0.5934,0.6210888888888889
0.0,distractor,1,0.0,21,1.1456507874170938,1.2042837005615235,0.597,0.6239333333333333
0.0,distractor,1,0.0,22,1.138413581360711,1.2000407161712647,0.5988,0.6261777777777778
0.0,distractor,1,0.0,23,1.1314718074374728,1.1973345268249511,0.5996,0.6284444444444445
0.0,distractor,1,0.0,24,1.1269089653438993,1.1906229536056518,0.6004,0.6300666666666667
0.0,distractor,1,0.0,25,1.1210473779466417,1.1886396409988402,0.6018,0.6324
0.0,distractor,1,0.0,26,1.116541762553321,1.1814972473144532,0.6034,0.6342
0.0,distractor,1,0.0,27,1.11128739244673,1.1806264692306518,0.6068,0.6360888888888889
0.0,distractor,1,0.0,28,1.1064974594328139,1.176241524887085,0.6078,0.6378888888888888
0.0,distractor,1,0.0,29,1.1026142503738403,1.1761993169784546,0.6064,0.6383555555555556
0.0,distractor,1,0.0,30,1.0993035758972167,1.1711965417861938,0.6108,0.6398444444444444
0.0,distractor,1,0.0,31,1.0951246794594658,1.1704630599975585,0.6094,0.6413777777777778
0.0,distractor,1,0.0,32,1.0915463900460138,1.1681595600128174,0.6102,0.6428
0.0,distractor,1,0.0,33,1.0888630998187594,1.1651690502166747,0.6108,0.6439555555555555
0.0,distractor,1,0.0,34,1.0857788256539238,1.1648717685699463,0.6126,0.6445555555555555
0.0,distractor,1,0.0,35,1.0834910832511053,1.16165615940094,0.6128,0.6459333333333334
0.0,distractor,1,0.0,36,1.0807746803707547,1.1600632265090942,0.6164,0.6457777777777778
0.0,distractor,1,0.0,37,1.0782613489574857,1.1571592294692994,0.6158,0.6464666666666666
0.0,distractor,1,0.0,38,1.0760639344533285,1.156996583366394,0.6146,0.6484222222222222
0.0,distractor,1,0.0,39,1.073369572491116,1.1572151849746704,0.6144,0.6494666666666666
0.0,distractor,1,0.0,40,1.0717641092300414,1.1529506340026856,0.616,0.6484222222222222
0.0,distractor,1,0.0,41,1.0688667405976189,1.1528852529525757,0.6164,0.6499555555555555
0.0,distractor,1,0.0,42,1.0676634665383233,1.1522149097442627,0.6168,0.6511555555555556
0.0,distractor,1,0.0,43,1.066103856447008,1.1512361282348633,0.6172,0.6519777777777778
0.0,distractor,1,0.0,44,1.063794698354933,1.1495548389434815,0.6212,0.6525777777777778
0.0,distractor,1,0.0,45,1.0630080889807807,1.147894280052185,0.6194,0.6519555555555555
0.0,distractor,1,0.0,46,1.0607918002446493,1.1491163724899291,0.6206,0.6529777777777778
0.0,distractor,1,0.0,47,1.0592338120354547,1.1481987636566162,0.6208,0.6540444444444444
0.0,distractor,1,0.0,48,1.0580798865848118,1.148166171836853,0.6194,0.6543555555555556
0.0,distractor,1,0.0,49,1.0573850122875637,1.1456702968597412,0.6186,0.6547333333333333
0.0,distractor,1,0.0,50,1.0551647490289475,1.1438918439865113,0.6222,0.6553333333333333
0.0,distractor,1,0.0,51,1.0546500544865927,1.143179557609558,0.6214,0.6550444444444444
0.0,distractor,1,0.0,52,1.0535209015952216,1.14349075050354,0.6218,0.6548222222222222
0.0,distractor,1,0.0,53,1.0522156259642708,1.1442046592712403,0.622,0.6559111111111111
0.0,distractor,1,0.0,54,1.0513563425487942,1.1424169107437134,0.623,0.6568
0.0,distractor,1,0.0,55,1.0500695856730142,1.141114768600464,0.6224,0.6563555555555556
0.0,distractor,1,0.0,56,1.049346011712816,1.141673638343811,0.6238,0.6564
0.0,distractor,1,0.0,57,1.0490358708487617,1.1396804624557495,0.6244,0.656
0.0,distractor,1,0.0,58,1.0482136126624213,1.1390795190811158,0.6238,0.6569555555555555
0.0,distractor,1,0.0,59,1.04666441921658,1.141705900001526,0.621,0.6577777777777778
0.0,distractor,1,0.0,60,1.0460979005389743,1.1382122343063354,0.6234,0.6577555555555555
0.0,distractor,1,0.0,61,1.045287728691101,1.1394039213180542,0.6226,0.6585333333333333
0.0,distractor,1,0.0,62,1.045315166589949,1.137484725189209,0.6244,0.6578
0.0,distractor,1,0.0,63,1.0444300966262818,1.1380959077835082,0.6254,0.6581555555555556
0.0,distractor,1,0.0,64,1.0433691962983873,1.1369798357009888,0.6236,0.6584444444444445
0.0,distractor,1,0.0,65,1.0427161626180013,1.136579303741455,0.6254,0.6584888888888889
0.0,distractor,1,0.0,66,1.041920045344035,1.1361908628463746,0.624,0.6591555555555556
0.0,distractor,1,0.0,67,1.0418189975314671,1.1362013137817384,0.6256,0.6592444444444444
0.0,distractor,1,0.0,68,1.042038149272071,1.1367705883026122,0.6242,0.6588222222222222
0.0,distractor,1,0.0,69,1.0406772537231446,1.136515341949463,0.6244,0.6590666666666667
0.0,distractor,1,0.0,70,1.0408094433148702,1.1348999895095826,0.6246,0.6590666666666667
0.0,distractor,1,0.0,71,1.0399780270258585,1.1351107194900514,0.626,0.6588666666666667
0.0,distractor,1,0.0,72,1.0394134132385253,1.1343229793548584,0.625,0.6607555555555555
0.0,distractor,1,0.0,73,1.0389581570519342,1.1348210008621216,0.6252,0.6599777777777778
0.0,distractor,1,0.0,74,1.0390900379180907,1.1345127031326294,0.6262,0.6596222222222222
0.0,distractor,1,0.0,75,1.0384485314687093,1.1341682291030883,0.6262,0.6602
0.0,distractor,1,0.0,76,1.0380990065468683,1.133732462501526,0.626,0.6596888888888889
0.0,distractor,1,0.0,77,1.0377200509177313,1.1343235898971558,0.6242,0.6608444444444445
0.0,distractor,1,0.0,78,1.0373230435477363,1.1332272514343262,0.6262,0.6607777777777778
0.0,distractor,1,0.0,79,1.0373662424935235,1.1337758670806886,0.627,0.6612666666666667
0.0,distractor,1,0.0,80,1.0367262253125509,1.1332160591125489,0.6252,0.6608222222222222
0.0,distractor,1,0.0,81,1.0364483684327868,1.1332658773422242,0.6264,0.6607777777777778
0.0,distractor,1,0.0,82,1.0367246733347575,1.1336177766799926,0.6274,0.6612444444444444
0.0,distractor,1,0.0,83,1.0362504435221354,1.132447658920288,0.6284,0.6618666666666667
0.0,distractor,1,0.0,84,1.0364491052203708,1.1322822038650513,0.6264,0.6602222222222223
0.0,distractor,1,0.0,85,1.0358369646072387,1.1329521987915039,0.627,0.6608888888888889
0.0,distractor,1,0.0,86,1.0354966207080418,1.1323228191375732,0.6272,0.6604888888888889
0.0,distractor,1,0.0,87,1.035155207633972,1.132579423904419,0.6262,0.6616
0.0,distractor,1,0.0,88,1.0352482838312784,1.1324158317565918,0.6272,0.6610888888888888
0.0,distractor,1,0.0,89,1.035003720135159,1.1319106861114503,0.626,0.6617333333333333
0.0,distractor,1,0.0,90,1.0347791501575045,1.1318945108413696,0.6274,0.6610222222222222
0.0,distractor,1,0.0,91,1.0345118523491754,1.1321114269256591,0.626,0.6612444444444444
0.0,distractor,1,0.0,92,1.0344308666229247,1.13154967212677,0.6264,0.6610666666666667
0.0,distractor,1,0.0,93,1.0339664358139038,1.1318615587234497,0.6276,0.6615333333333333
0.0,distractor,1,0.0,94,1.0345362224155001,1.131684581565857,0.6272,0.6619111111111111
0.0,distractor,1,0.0,95,1.0337444710413615,1.1315270709991454,0.6286,0.6617111111111111
0.0,distractor,1,0.0,96,1.033940032196045,1.1314121236801147,0.6274,0.6622
0.0,distractor,1,0.0,97,1.0334100719663832,1.1313291013717652,0.628,0.6614
0.0,distractor,1,0.0,98,1.033679169230991,1.1310778938293458,0.6274,0.6616222222222222
0.0,distractor,1,0.0,99,1.0334756447792053,1.1311833292007447,0.6262,0.6620444444444444
0.0,distractor,0,0.0,0,2.924933454047309,2.3696014839172364,0.2158,0.15082222222222222
0.0,distractor,0,0.0,1,2.1307393448299834,1.936694930267334,0.3422,0.2855333333333333
0.0,distractor,0,0.0,2,1.807561576016744,1.7082582948684693,0.4202,0.3940444444444444
0.0,distractor,0,0.0,3,1.6291399125629,1.5784991786956788,0.4694,0.45397777777777776
0.0,distractor,0,0.0,4,1.5188055112838745,1.493842462348938,0.501,0.4902666666666667
0.0,distractor,0,0.0,5,1.4427592930263944,1.4373897008895875,0.5226,0.5173555555555556
0.0,distractor,0,0.0,6,1.3856666005664402,1.3918700202941894,0.5404,0.5365111111111112
0.0,distractor,0,0.0,7,1.3410008802837796,1.3610888313293457,0.5446,0.5532222222222222
0.0,distractor,0,0.0,8,1.306744135983785,1.331301505470276,0.5578,0.5644888888888889
0.0,distractor,0,0.0,9,1.2773642992867364,1.310463583946228,0.5642,0.5749555555555556
0.0,distractor,0,0.0,10,1.2537172959221734,1.2915999883651734,0.5718,0.5842222222222222
0.0,distractor,0,0.0,11,1.232068734380934,1.2743604875564576,0.5782,0.5907111111111111
0.0,distractor,0,0.0,12,1.2152163586086697,1.261831390953064,0.5844,0.5975555555555555
0.0,distractor,0,0.0,13,1.1995129567888048,1.251630249786377,0.5862,0.6026
0.0,distractor,0,0.0,14,1.1863026432673136,1.2392611778259277,0.5898,0.6062888888888889
0.0,distractor,0,0.0,15,1.1731055959277683,1.2307231517791748,0.5938,0.6114
0.0,distractor,0,0.0,16,1.1619521200603908,1.2244487739562988,0.595,0.6146444444444444
0.0,distractor,0,0.0,17,1.1524284986284044,1.2161129535675048,0.5978,0.6182222222222222
0.0,distractor,0,0.0,18,1.143314111942715,1.2104960334777832,0.6004,0.6215555555555555
0.0,distractor,0,0.0,19,1.134394364865621,1.2047359270095825,0.6032,0.6245777777777778
0.0,distractor,0,0.0,20,1.1271654930962456,1.2078278846740722,0.6052,0.6265555555555555
0.0,distractor,0,0.0,21,1.120758601972792,1.1975421190261841,0.6062,0.6287777777777778
0.0,distractor,0,0.0,22,1.1145539795133803,1.1892058254241944,0.6102,0.6309555555555556
0.0,distractor,0,0.0,23,1.107509681277805,1.1904304384231568,0.609,0.6350666666666667
0.0,distractor,0,0.0,24,1.102790054596795,1.1823477989196778,0.6146,0.6349555555555556
0.0,distractor,0,0.0,25,1.0970170856793722,1.1800318098068237,0.6118,0.6385555555555555
0.0,distractor,0,0.0,26,1.092969873407152,1.1781979307174684,0.6136,0.6388
0.0,distractor,0,0.0,27,1.0881578423817952,1.1756410633087158,0.6136,0.6418222222222222
0.0,distractor,0,0.0,28,1.0839207729763456,1.1721380949020386,0.6174,0.6422222222222222
0.0,distractor,0,0.0,29,1.0801708961804708,1.1682176891326905,0.618,0.6430222222222223
0.0,distractor,0,0.0,30,1.076210186068217,1.167882035636902,0.6184,0.6442888888888889
0.0,distractor,0,0.0,31,1.0737234779993694,1.1641437538146973,0.6202,0.6466
0.0,distractor,0,0.0,32,1.0702325245963202,1.161557147216797,0.6196,0.6470888888888889
0.0,distractor,0,0.0,33,1.066244761996799,1.160173810195923,0.622,0.6485777777777778
0.0,distractor,0,0.0,34,1.0638644290712145,1.1597599426269531,0.621,0.6494888888888889
0.0,distractor,0,0.0,35,1.061256306944953,1.1577603813171387,0.6212,0.6503777777777778
0.0,distractor,0,0.0,36,1.0586912944369846,1.154708452796936,0.6244,0.6501111111111111
0.0,distractor,0,0.0,37,1.0562984470261467,1.1572457975387573,0.6224,0.6522888888888889
0.0,distractor,0,0.0,38,1.0542076365258959,1.1532545846939086,0.6222,0.6526444444444445
0.0,distractor,0,0.0,39,1.0517469637764825,1.1530328155517577,0.6242,0.6542
0.0,distractor,0,0.0,40,1.0501436407089233,1.1502774501800537,0.623,0.6532888888888889
0.0,distractor,0,0.0,41,1.0478710552851358,1.1491937461853028,0.624,0.6548222222222222
0.0,distractor,0,0.0,42,1.0460811626646254,1.148613203239441,0.6262,0.6549333333333334
0.0,distractor,0,0.0,43,1.0439878192265828,1.1482778804779052,0.6246,0.6556
0.0,distractor,0,0.0,44,1.0428092741118538,1.1463488359451295,0.625,0.6563111111111111
0.0,distractor,0,0.0,45,1.041471810415056,1.1455872623443604,0.6278,0.6565111111111112
0.0,distractor,0,0.0,46,1.0398082209057278,1.1448906253814697,0.6256,0.6581333333333333
0.0,distractor,0,0.0,47,1.0382028486887613,1.1433314010620117,0.627,0.6581111111111111
0.0,distractor,0,0.0,48,1.0371240546120537,1.1422801834106446,0.628,0.6591111111111111
0.0,distractor,0,0.0,49,1.0359834221733941,1.1433423677444459,0.626,0.6593111111111111
0.0,distractor,0,0.0,50,1.0347028802659777,1.1416783626556397,0.6278,0.6590444444444444
0.0,distractor,0,0.0,51,1.033367124663459,1.1405363986968995,0.6288,0.6592444444444444
0.0,distractor,0,0.0,52,1.032598745727539,1.140666526222229,0.6282,0.6595111111111112
0.0,distractor,0,0.0,53,1.0314370019276937,1.1401233966827393,0.6268,0.6613333333333333
0.0,distractor,0,0.0,54,1.0309309887886047,1.1398784675598144,0.6294,0.6606
0.0,distractor,0,0.0,55,1.0297265715281168,1.1383899206161499,0.628,0.6611777777777778
0.0,distractor,0,0.0,56,1.0286487607744006,1.13869107837677,0.6294,0.6615111111111112
0.0,distractor,0,0.0,57,1.0276494020144145,1.1374376001358033,0.6302,0.6626666666666666
0.0,distractor,0,0.0,58,1.0269995859993828,1.1372602306365966,0.6288,0.6627111111111111
0.0,distractor,0,0.0,59,1.0260640786700779,1.136882792854309,0.6282,0.6619333333333334
0.0,distractor,0,0.0,60,1.025439969083998,1.1363179237365724,0.6304,0.6628888888888889
0.0,distractor,0,0.0,61,1.0248601401435005,1.135646383666992,0.6302,0.6629555555555555
0.0,distractor,0,0.0,62,1.0241762696795993,1.1360427158355713,0.6284,0.6636222222222222
0.0,distractor,0,0.0,63,1.023394441625807,1.1352889848709107,0.6296,0.6630222222222222
0.0,distractor,0,0.0,64,1.0229034197277493,1.1354932140350342,0.6286,0.6638444444444445
0.0,distractor,0,0.0,65,1.0226877964019776,1.1348533597946167,0.631,0.6640444444444444
0.0,distractor,0,0.0,66,1.0218890020582412,1.134588020324707,0.629,0.6641111111111111
0.0,distractor,0,0.0,67,1.0215191588613721,1.1344804954528809,0.629,0.6640444444444444
0.0,distractor,0,0.0,68,1.0211766474511887,1.133783549118042,0.6288,0.6636
0.0,distractor,0,0.0,69,1.0199565279854668,1.1335690805435181,0.6308,0.6658888888888889
0.0,distractor,0,0.0,70,1.0203549998813206,1.1338394927978515,0.6294,0.6646
0.0,distractor,0,0.0,71,1.0193009828143649,1.1330195280075073,0.631,0.6645333333333333
0.0,distractor,0,0.0,72,1.019224457719591,1.133192790222168,0.6306,0.665
0.0,distractor,0,0.0,73,1.0185252216127183,1.1329918155670167,0.631,0.6650888888888888
0.0,distractor,0,0.0,74,1.0184875805113052,1.1325438716888427,0.6306,0.6656
0.0,distractor,0,0.0,75,1.0178384001308016,1.1326005115509032,0.63,0.6658444444444445
0.0,distractor,0,0.0,76,1.0176989244249133,1.1327514194488526,0.6298,0.6648666666666667
0.0,distractor,0,0.0,77,1.0174365831587049,1.1326331815719604,0.6306,0.6651777777777778
0.0,distractor,0,0.0,78,1.017027399190267,1.132049133872986,0.6314,0.6658222222222222
0.0,distractor,0,0.0,79,1.016905608707004,1.1320073236465453,0.6306,0.6658
0.0,distractor,0,0.0,80,1.0163049858940971,1.1318483730316162,0.6308,0.6659111111111111
0.0,distractor,0,0.0,81,1.0160708533710903,1.131309892654419,0.6306,0.6662444444444444
0.0,distractor,0,0.0,82,1.0162636884265477,1.1314332679748536,0.63,0.6663555555555556
0.0,distractor,0,0.0,83,1.0154963731341893,1.131198966217041,0.6306,0.6664888888888889
0.0,distractor,0,0.0,84,1.0154205060535006,1.1314187923431396,0.6296,0.6669333333333334
0.0,distractor,0,0.0,85,1.0155444144037036,1.1311083955764771,0.6314,0.6662
0.0,distractor,0,0.0,86,1.0150059357007344,1.131064860534668,0.6314,0.6662444444444444
0.0,distractor,0,0.0,87,1.0149400931888157,1.1312329719543457,0.6296,0.6664888888888889
0.0,distractor,0,0.0,88,1.0147833479563395,1.1308455381393432,0.6302,0.6665555555555556
0.0,distractor,0,0.0,89,1.0147260526445177,1.1308623863220215,0.6312,0.6664888888888889
0.0,distractor,0,0.0,90,1.0142159986072117,1.1307211957931518,0.6312,0.6663111111111111
0.0,distractor,0,0.0,91,1.0141965732362535,1.1302763458251952,0.631,0.6667555555555555
0.0,distractor,0,0.0,92,1.0142510384453667,1.1303970911026,0.6316,0.6662
0.0,distractor,0,0.0,93,1.014314535999298,1.130393064880371,0.6318,0.6669111111111111
0.0,distractor,0,0.0,94,1.0136700782563952,1.1303770456314086,0.6312,0.6668666666666667
0.0,distractor,0,0.0,95,1.0137014630847507,1.1303668476104736,0.6302,0.6669111111111111
0.0,distractor,0,0.0,96,1.01332062180837,1.1301965023040772,0.6308,0.6668
0.0,distractor,0,0.0,97,1.01338125433392,1.130025676727295,0.6316,0.6667111111111111
0.0,distractor,0,0.0,98,1.0132503831863404,1.1301628469467162,0.6314,0.6667555555555555
0.0,distractor,0,0.0,99,1.013048643345303,1.1299953170776367,0.6306,0.6671555555555555
0.0,distractor,2,0.0,0,3.0038734511481393,2.365000291824341,0.211,0.13642222222222222
0.0,distractor,2,0.0,1,2.1470347286224367,1.967578651046753,0.3256,0.27097777777777776
0.0,distractor,2,0.0,2,1.846911668395996,1.745165178489685,0.4072,0.3738
0.0,distractor,2,0.0,3,1.6684679293526543,1.6096875177383423,0.4634,0.4393111111111111
0.0,distractor,2,0.0,4,1.5530454684787327,1.5200188888549804,0.4968,0.4824
0.0,distractor,2,0.0,5,1.4706453722635906,1.4615344186782837,0.5212,0.5098888888888888
0.0,distractor,2,0.0,6,1.4096770500183105,1.4079665996551514,0.5366,0.5330666666666667
0.0,distractor,2,0.0,7,1.3627504163742066,1.376894863319397,0.5446,0.547
0.0,distractor,2,0.0,8,1.3256690189149645,1.344426558303833,0.5572,0.5606666666666666
0.0,distractor,2,0.0,9,1.2951666717953152,1.318629147720337,0.5642,0.5716888888888889
0.0,distractor,2,0.0,10,1.2689785587098863,1.3001542810440063,0.5752,0.5798222222222222
0.0,distractor,2,0.0,11,1.2465542276594375,1.2808448873519898,0.5828,0.5888444444444444
0.0,distractor,2,0.0,12,1.2277772014405992,1.2699196598052978,0.5804,0.5955333333333334
0.0,distractor,2,0.0,13,1.2110940351486206,1.2573158853530884,0.5866,0.6005555555555555
0.0,distractor,2,0.0,14,1.1958331290562947,1.2412890605926514,0.592,0.6059555555555556
0.0,distractor,2,0.0,15,1.1820834535386828,1.2333956802368164,0.597,0.6092444444444445
0.0,distractor,2,0.0,16,1.171281213039822,1.2258653869628906,0.5958,0.6143111111111111
0.0,distractor,2,0.0,17,1.1601865042792425,1.2190421333312988,0.6018,0.6192666666666666
0.0,distractor,2,0.0,18,1.1507565671708848,1.2111312015533446,0.6026,0.6213555555555555
0.0,distractor,2,0.0,19,1.1414523351669312,1.204859617805481,0.6036,0.6256444444444444
0.0,distractor,2,0.0,20,1.1343042966206869,1.2004262475967407,0.6052,0.6277555555555555
0.0,distractor,2,0.0,21,1.125520642873976,1.1940447269439698,0.609,0.6316222222222222
0.0,distractor,2,0.0,22,1.1199618286132813,1.1920532121658325,0.6098,0.6323777777777778
0.0,distractor,2,0.0,23,1.1130623631159464,1.1876391258239747,0.61,0.6335333333333333
0.0,distractor,2,0.0,24,1.1073409729851618,1.1821156261444092,0.6104,0.6378666666666667
0.0,distractor,2,0.0,25,1.1025322874916925,1.177938173866272,0.6138,0.6391111111111111
0.0,distractor,2,0.0,26,1.0973614584181044,1.1748545866012574,0.6152,0.6403777777777778
0.0,distractor,2,0.0,27,1.0921327080196805,1.171980216407776,0.6158,0.6426444444444445
0.0,distractor,2,0.0,28,1.0872408585654365,1.1712616178512574,0.6142,0.6440222222222223
0.0,distractor,2,0.0,29,1.0835677375157675,1.1664808322906495,0.6156,0.6454
0.0,distractor,2,0.0,30,1.079340779876709,1.1653183155059814,0.6172,0.6469555555555555
0.0,distractor,2,0.0,31,1.0766736292733086,1.1630223775863648,0.6166,0.6476666666666666
0.0,distractor,2,0.0,32,1.073318218697442,1.1610200193405151,0.6192,0.6496666666666666
0.0,distractor,2,0.0,33,1.069302765030331,1.1578914052963256,0.6204,0.6502888888888889
0.0,distractor,2,0.0,34,1.0669039387173123,1.1555190809249878,0.6202,0.6508222222222222
0.0,distractor,2,0.0,35,1.0636327194425794,1.156860897254944,0.619,0.6521333333333333
0.0,distractor,2,0.0,36,1.0613346473905776,1.1523992931365967,0.6212,0.6519777777777778
0.0,distractor,2,0.0,37,1.0587518307156032,1.150325922203064,0.6232,0.6537333333333334
0.0,distractor,2,0.0,38,1.056271082909902,1.149621791267395,0.6222,0.6561555555555556
0.0,distractor,2,0.0,39,1.0538363730536566,1.1508657039642334,0.6212,0.6545111111111112
0.0,distractor,2,0.0,40,1.052322461107042,1.1465343919754027,0.6242,0.6561111111111111
0.0,distractor,2,0.0,41,1.0501602768580118,1.1455160404205322,0.6252,0.6574888888888889
0.0,distractor,2,0.0,42,1.0480094073613484,1.144064764213562,0.6272,0.6577333333333333
0.0,distractor,2,0.0,43,1.0462485169516669,1.1430578079223632,0.625,0.6586
0.0,distractor,2,0.0,44,1.0445783871544732,1.142880354499817,0.6278,0.6584222222222222
0.0,distractor,2,0.0,45,1.043274118147956,1.1415392873764039,0.6234,0.6597111111111111
0.0,distractor,2,0.0,46,1.0416290334277682,1.1403191202163696,0.6276,0.6598444444444445
0.0,distractor,2,0.0,47,1.0399749558342828,1.1396976987838745,0.6266,0.6604444444444444
0.0,distractor,2,0.0,48,1.038868761232164,1.1396376884460448,0.6238,0.6609777777777778
0.0,distractor,2,0.0,49,1.0374887824376424,1.1376114799499513,0.6278,0.6619555555555555
0.0,distractor,2,0.0,50,1.036094027656979,1.138161923599243,0.6256,0.6626666666666666
0.0,distractor,2,0.0,51,1.0354851710425483,1.136984147644043,0.6278,0.6627555555555555
0.0,distractor,2,0.0,52,1.0338518363316853,1.1365514900207518,0.6274,0.6630888888888888
0.0,distractor,2,0.0,53,1.0332107777701485,1.1359645942687988,0.6258,0.6631111111111111
0.0,distractor,2,0.0,54,1.0315720007154676,1.1354445373535156,0.6268,0.6636888888888889
0.0,distractor,2,0.0,55,1.0310999821980795,1.1343152757644652,0.6282,0.6640444444444444
0.0,distractor,2,0.0,56,1.0298371642430624,1.1336520320892334,0.6268,0.6639111111111111
0.0,distractor,2,0.0,57,1.02942967449824,1.1332931644439697,0.6284,0.6640888888888888
0.0,distractor,2,0.0,58,1.028341589026981,1.1331308992385865,0.6286,0.6645777777777778
0.0,distractor,2,0.0,59,1.0275258612738716,1.1328600151062012,0.6278,0.6651111111111111
0.0,distractor,2,0.0,60,1.0268943766593932,1.1319553270339966,0.6288,0.6659777777777778
0.0,distractor,2,0.0,61,1.02600073595047,1.1316656646728516,0.628,0.6659555555555555
0.0,distractor,2,0.0,62,1.0255738182915581,1.1312365087509155,0.6282,0.6651777777777778
0.0,distractor,2,0.0,63,1.024920745340983,1.129938816833496,0.6296,0.6658
0.0,distractor,2,0.0,64,1.0240840472963122,1.1308485313415528,0.6276,0.6663333333333333
0.0,distractor,2,0.0,65,1.0236716814888849,1.129515026473999,0.6304,0.6661111111111111
0.0,distractor,2,0.0,66,1.0231174496544733,1.129553769493103,0.6282,0.6675333333333333
0.0,distractor,2,0.0,67,1.022729173734453,1.1292313798904419,0.6294,0.6664888888888889
0.0,distractor,2,0.0,68,1.0225451190312704,1.128851131439209,0.6294,0.6666444444444445
0.0,distractor,2,0.0,69,1.0214941377851698,1.129317085647583,0.6294,0.6682444444444444
0.0,distractor,2,0.0,70,1.0213284374131097,1.128459986114502,0.6284,0.6671777777777778
0.0,distractor,2,0.0,71,1.0208135329140557,1.128259323501587,0.6292,0.6671555555555555
0.0,distractor,2,0.0,72,1.0208260828865898,1.1280533393859864,0.6302,0.6677333333333333
0.0,distractor,2,0.0,73,1.020160635693868,1.1282788988113404,0.6294,0.6671111111111111
0.0,distractor,2,0.0,74,1.0200383168962266,1.1279356039047241,0.63,0.6685333333333333
0.0,distractor,2,0.0,75,1.0193483454810248,1.127052420425415,0.629,0.6676
0.0,distractor,2,0.0,76,1.0186969692442152,1.1268809177398682,0.6298,0.6680222222222222
